ts_et,trade_id,spot,net_mid,net_spread,unreal_pnl,pop,ev,p_maxloss,sigma,max_gain,max_loss
2026-07-27 11:29:53,auto_20260727_090028,7405.75,40.65,0.3,745.0,0.62,1916,0.0106,55.4,22255,-3290
2026-07-27 11:32:06,auto_20260727_090028,7401.45,42.65,0.4,945.0,0.6375,2112,0.01,55.1,22594,-3293
2026-07-27 11:34:19,auto_20260727_090028,7397.75,45.82,0.25,1262.5,0.6523,2297,0.0048,54.9,22873,-3313
2026-07-27 11:36:31,auto_20260727_090028,7395.95,47.73,0.35,1452.5,0.6576,2386,0.0092,54.7,22961,-3290
2026-07-27 11:38:44,auto_20260727_090028,7389.75,52.43,0.35,1922.5,0.6857,2753,0.0084,54.5,23490,-3291
2026-07-27 11:40:56,auto_20260727_090028,7391.65,51.52,0.35,1832.5,0.6776,2620,0.0086,54.2,23207,-3296
2026-07-27 11:43:09,auto_20260727_090028,7397.15,46.12,0.35,1292.5,0.6514,2277,0.0093,54.0,22564,-3285
2026-07-27 11:45:22,auto_20260727_090028,7397.35,47.23,0.55,1402.5,0.6451,2252,0.0093,53.8,22451,-3284
2026-07-27 11:47:34,auto_20260727_090028,7391.45,51.7,0.4,1850.0,0.6735,2596,0.0085,53.5,22948,-3293
2026-07-27 11:49:47,auto_20260727_090028,7391.65,51.35,0.4,1815.0,0.6735,2571,0.0085,53.3,22834,-3294
2026-07-27 11:51:59,auto_20260727_090028,7395.65,47.85,0.4,1465.0,0.6571,2311,0.009,53.1,22340,-3300
2026-07-27 11:54:12,auto_20260727_090028,7395.0,48.52,0.25,1532.5,0.6549,2337,0.0089,52.8,22310,-3299
2026-07-27 11:56:25,auto_20260727_090028,7396.25,46.93,0.45,1372.5,0.6508,2248,0.0045,52.6,22090,-3320
2026-07-27 11:58:37,auto_20260727_090028,7396.2,48.08,0.35,1487.5,0.6508,2238,0.009,52.3,21999,-3295
2026-07-27 12:00:50,auto_20260727_090028,7399.2,44.45,0.4,1125.0,0.6388,2050,0.0047,52.1,21603,-3315
2026-07-27 12:03:02,auto_20260727_090028,7398.8,43.58,0.35,1037.5,0.6365,2058,0.0093,51.9,21546,-3291
2026-07-27 12:05:15,auto_20260727_090028,7406.65,38.28,0.15,507.5,0.602,1629,0.0103,51.6,20664,-3289
2026-07-27 12:07:27,auto_20260727_090028,7401.5,41.67,0.25,847.5,0.6221,1878,0.0097,51.4,21082,-3306
2026-07-27 12:09:40,auto_20260727_090028,7405.15,38.62,0.25,542.5,0.6067,1672,0.0101,51.1,20619,-3287
2026-07-27 12:11:53,auto_20260727_090028,7409.15,36.0,0.2,280.0,0.5886,1463,0.0107,50.9,20121,-3311
2026-07-27 12:14:05,auto_20260727_090028,7401.15,42.48,0.25,927.5,0.6198,1854,0.0048,50.6,20822,-3316
2026-07-27 12:16:18,auto_20260727_090028,7395.8,46.73,0.25,1352.5,0.6487,2154,0.0087,50.4,21257,-3305
2026-07-27 12:18:31,auto_20260727_090028,7398.35,44.47,0.45,1127.5,0.634,1986,0.0091,50.1,20903,-3313
2026-07-27 12:20:43,auto_20260727_090028,7396.55,46.18,0.35,1297.5,0.6405,2081,0.0087,49.9,20982,-3286
2026-07-27 12:22:56,auto_20260727_090028,7398.25,44.12,0.35,1092.5,0.632,1964,0.009,49.6,20711,-3285
2026-07-27 12:25:08,auto_20260727_090028,7402.1,39.88,3.25,667.5,0.6111,1726,0.0048,49.4,20225,-3317
2026-07-27 12:27:21,auto_20260727_090028,7414.25,33.65,0.3,45.0,0.5562,1126,0.0112,49.1,18908,-3301
2026-07-27 12:29:34,auto_20260727_090028,7410.55,35.25,0.3,205.0,0.5701,1266,0.0107,48.9,19176,-3293
2026-07-27 12:31:46,auto_20260727_090028,7416.3,31.85,0.3,-135.0,0.5405,1010,0.0113,48.6,18498,-3284
2026-07-27 12:33:59,auto_20260727_090028,7410.0,35.55,0.2,235.0,0.5674,1257,0.0106,48.4,19025,-3302
2026-07-27 12:36:11,auto_20260727_090028,7410.9,35.6,0.3,240.0,0.5638,1199,0.0107,48.1,18831,-3305
2026-07-27 12:38:24,auto_20260727_090028,7412.55,33.45,0.3,25.0,0.5539,1108,0.0109,47.8,18561,-3309
2026-07-27 12:40:36,auto_20260727_090028,7413.95,32.3,0.4,-90.0,0.5471,1030,0.011,47.6,18316,-3303
2026-07-27 12:42:49,auto_20260727_090028,7411.35,34.68,0.25,147.5,0.5547,1126,0.0107,47.3,18470,-3308
2026-07-27 12:45:02,auto_20260727_090028,7407.45,37.05,0.2,385.0,0.5775,1297,0.01,47.0,18754,-3302
2026-07-27 12:47:14,auto_20260727_090028,7410.1,34.17,0.35,97.5,0.5595,1149,0.0105,46.8,18382,-3316
2026-07-27 12:49:27,auto_20260727_090028,7407.0,36.75,0.3,355.0,0.5752,1287,0.0099,46.5,18584,-3294
2026-07-27 12:51:39,auto_20260727_090028,7399.4,43.33,0.15,1012.5,0.6224,1706,0.0087,46.2,19236,-3311
2026-07-27 12:53:52,auto_20260727_090028,7395.2,46.68,0.65,1347.5,0.6421,1963,0.008,46.0,19547,-3314
2026-07-27 12:56:04,auto_20260727_090028,7391.45,50.08,0.35,1687.5,0.6657,2209,0.0072,45.7,19813,-3290
2026-07-27 12:58:17,auto_20260727_090028,7393.65,47.92,0.65,1472.5,0.6563,2042,0.0076,45.4,19483,-3304
2026-07-27 13:00:30,auto_20260727_090028,7392.25,49.6,0.5,1640.0,0.6645,2127,0.0072,45.1,19512,-3312
2026-07-27 13:02:42,auto_20260727_090028,7387.8,54.17,0.55,2097.5,0.6932,2441,0.0065,44.9,19845,-3300
2026-07-27 13:04:55,auto_20260727_090028,7386.1,55.52,0.75,2232.5,0.7065,2560,0.0062,44.6,19903,-3289
2026-07-27 13:07:07,auto_20260727_090028,7388.7,52.47,0.45,1927.5,0.6863,2351,0.0065,44.3,19530,-3293
2026-07-27 13:09:20,auto_20260727_090028,7387.7,53.38,0.35,2017.5,0.696,2415,0.0063,44.0,19517,-3302
2026-07-27 13:11:33,auto_20260727_090028,7386.95,54.42,0.45,2122.5,0.6999,2462,0.0062,43.7,19477,-3307
2026-07-27 13:13:45,auto_20260727_090028,7388.95,52.1,0.4,1890.0,0.6843,2297,0.0064,43.4,19162,-3289
2026-07-27 13:15:58,auto_20260727_090028,7390.35,50.72,0.35,1752.5,0.6745,2180,0.0066,43.2,18906,-3314
2026-07-27 13:18:10,auto_20260727_090028,7384.15,56.62,0.55,2342.5,0.7231,2652,0.0055,42.9,19409,-3290
2026-07-27 13:20:23,auto_20260727_090028,7387.8,53.15,0.5,1995.0,0.6923,2352,0.006,42.6,18927,-3296
2026-07-27 13:22:36,auto_20260727_090028,7389.35,51.98,0.35,1877.5,0.6824,2220,0.0063,42.3,18653,-3312
2026-07-27 13:24:48,auto_20260727_090028,7387.4,53.67,0.75,2047.5,0.6965,2361,0.0058,42.0,18729,-3298
2026-07-27 13:27:01,auto_20260727_090028,7388.2,51.88,0.55,1867.5,0.6907,2287,0.0088,41.7,18529,-3299
2026-07-27 13:29:14,auto_20260727_090028,7387.25,52.65,0.4,1945.0,0.7007,2351,0.0084,41.4,18503,-3300
2026-07-27 13:31:26,auto_20260727_090028,7388.55,51.93,0.55,1872.5,0.6899,2237,0.0088,41.1,18252,-3300
2026-07-27 13:33:39,auto_20260727_090028,7393.9,47.53,0.35,1432.5,0.6484,1815,0.01,40.8,17594,-3300
2026-07-27 13:35:52,auto_20260727_090028,7394.25,46.98,0.25,1377.5,0.6484,1776,0.01,40.5,17435,-3300
2026-07-27 13:38:04,auto_20260727_090028,7389.9,50.77,0.45,1757.5,0.6833,2097,0.0088,40.1,17746,-3319
2026-07-27 13:40:17,auto_20260727_090028,7390.3,50.5,0.4,1730.0,0.6767,2054,0.0088,39.8,17580,-3320
2026-07-27 13:42:29,auto_20260727_090028,7391.05,49.97,0.55,1677.5,0.6716,1983,0.009,39.5,17379,-3293
2026-07-27 13:44:42,auto_20260727_090028,7390.75,49.88,0.35,1667.5,0.676,1995,0.0086,39.2,17281,-3291
2026-07-27 13:47:08,auto_20260727_090028,7392.4,48.4,0.4,1520.0,0.6649,1853,0.009,38.8,16975,-3295
2026-07-27 13:49:21,auto_20260727_090028,7392.85,48.33,0.55,1512.5,0.659,1805,0.0121,38.5,16800,-3290
2026-07-27 13:51:33,auto_20260727_090028,7392.0,48.7,0.4,1550.0,0.6695,1860,0.0086,38.2,16754,-3293
2026-07-27 13:53:46,auto_20260727_090028,7395.8,45.42,0.25,1222.5,0.637,1553,0.0097,37.9,16242,-3319
2026-07-27 13:55:59,auto_20260727_090028,7396.95,42.62,3.45,942.5,0.6248,1453,0.0099,37.5,15994,-3302
2026-07-27 13:58:11,auto_20260727_090028,7400.75,40.45,0.4,725.0,0.5926,1161,0.011,37.2,15480,-3318
2026-07-27 14:00:24,auto_20260727_090028,7401.9,39.17,0.35,597.5,0.581,1065,0.0112,36.8,15229,-3298
2026-07-27 14:02:37,auto_20260727_090028,7400.8,40.12,0.25,692.5,0.5908,1127,0.0108,36.5,15202,-3313
2026-07-27 14:04:49,auto_20260727_090028,7400.8,40.27,0.25,707.5,0.589,1111,0.0106,36.2,15064,-3306
2026-07-27 14:07:02,auto_20260727_090028,7400.0,40.48,0.25,727.5,0.5936,1155,0.0102,35.8,15005,-3309
2026-07-27 14:09:14,auto_20260727_090028,7401.2,39.88,0.35,667.5,0.5819,1052,0.0106,35.5,14744,-3298
2026-07-27 14:11:27,auto_20260727_090028,7400.8,38.02,3.15,482.5,0.5866,1065,0.0102,35.1,14642,-3308
2026-07-27 14:13:39,auto_20260727_090028,7401.6,39.32,0.25,612.5,0.5803,991,0.0104,34.7,14418,-3316
2026-07-27 14:15:52,auto_20260727_090028,7396.95,44.43,0.25,1122.5,0.6236,1331,0.0088,34.4,14738,-3306
2026-07-27 14:18:05,auto_20260727_090028,7395.95,44.52,0.35,1132.5,0.6342,1397,0.0083,34.0,14691,-3317
2026-07-27 14:20:17,auto_20260727_090028,7395.75,44.73,0.35,1152.5,0.6394,1401,0.0081,33.6,14562,-3309
2026-07-27 14:22:30,auto_20260727_090028,7395.35,45.12,0.35,1192.5,0.6441,1421,0.0078,33.3,14452,-3314
2026-07-27 14:24:43,auto_20260727_090028,7399.1,41.05,0.4,785.0,0.604,1107,0.0088,32.9,13926,-3305
2026-07-27 14:26:55,auto_20260727_090028,7399.45,41.03,0.25,782.5,0.6035,1065,0.0088,32.5,13737,-3318
2026-07-27 14:29:08,auto_20260727_090028,7399.2,41.32,0.35,812.5,0.6021,1071,0.0114,32.1,13607,-3300
2026-07-27 14:31:21,auto_20260727_090028,7397.2,43.27,0.35,1007.5,0.6247,1219,0.0078,31.7,13649,-3304
2026-07-27 14:33:33,auto_20260727_090028,7395.5,44.47,0.45,1127.5,0.647,1349,0.0069,31.3,13660,-3309
2026-07-27 14:35:46,auto_20260727_090028,7392.1,48.17,0.35,1497.5,0.686,1631,0.0057,30.9,13839,-3311
2026-07-27 14:37:59,auto_20260727_090028,7393.5,46.72,0.45,1352.5,0.6745,1499,0.006,30.5,13535,-3308
2026-07-27 14:40:11,auto_20260727_090028,7390.1,49.98,0.55,1677.5,0.7124,1791,0.0065,30.1,13710,-3301
2026-07-27 14:42:24,auto_20260727_090028,7396.2,44.67,1.25,1147.5,0.6452,1243,0.0065,29.7,12932,-3309
2026-07-27 14:44:37,auto_20260727_090028,7399.35,42.42,0.75,922.5,0.6038,964,0.0073,29.3,12446,-3313
2026-07-27 14:46:49,auto_20260727_090028,7399.1,41.67,0.25,847.5,0.6092,972,0.0094,28.8,12299,-3306
2026-07-27 14:49:02,auto_20260727_090028,7400.15,40.42,0.35,722.5,0.5968,871,0.0071,28.4,12018,-3309
2026-07-27 14:51:15,auto_20260727_090028,7399.05,41.32,0.35,812.5,0.6143,951,0.0087,27.9,11950,-3303
2026-07-27 14:53:27,auto_20260727_090028,7407.45,33.43,0.35,22.5,0.4988,253,0.0095,27.5,10929,-3319
2026-07-27 14:55:40,auto_20260727_090028,7414.12,27.57,0.25,-562.5,0.4103,-245,0.0121,27.0,10077,-3314
2026-07-27 14:57:53,auto_20260727_090028,7410.55,30.42,0.25,-277.5,0.455,-18,0.0138,26.6,10247,-3307
2026-07-27 15:00:05,auto_20260727_090028,7414.65,27.38,0.25,-582.5,0.3959,-327,0.016,26.1,9646,-3310
2026-07-27 15:02:18,auto_20260727_090028,7414.15,27.48,0.25,-572.5,0.4001,-317,0.0115,25.6,9502,-3315
2026-07-27 15:04:31,auto_20260727_090028,7411.45,29.57,0.25,-362.5,0.434,-146,0.01,25.1,9574,-3316
2026-07-27 15:06:43,auto_20260727_090028,7412.0,28.08,0.35,-512.5,0.4209,-208,0.0133,24.6,9317,-3314
2026-07-27 15:08:56,auto_20260727_090028,7416.15,25.73,0.35,-747.5,0.3562,-527,0.0117,24.1,8695,-3317
2026-07-27 15:11:09,auto_20260727_090028,7417.6,24.35,0.3,-885.0,0.3333,-650,0.0162,23.5,8340,-3303
2026-07-27 15:13:21,auto_20260727_090028,7413.6,27.27,0.25,-592.5,0.3885,-393,0.0133,23.0,8524,-3309
2026-07-27 15:15:34,auto_20260727_090028,7414.8,25.97,0.15,-722.5,0.364,-505,0.0135,22.5,8183,-3315
2026-07-27 15:17:47,auto_20260727_090028,7415.6,24.68,0.15,-852.5,0.3458,-588,0.0138,21.9,7877,-3308
2026-07-27 15:19:59,auto_20260727_090028,7417.45,22.93,0.15,-1027.5,0.3115,-748,0.0145,21.3,7459,-3315
2026-07-27 15:22:12,auto_20260727_090028,7417.55,23.62,0.15,-957.5,0.3052,-782,0.0177,20.7,7210,-3312
2026-07-27 15:24:25,auto_20260727_090028,7419.0,22.2,0.3,-1100.0,0.2777,-913,0.0186,20.1,6819,-3310
2026-07-27 15:26:38,auto_20260727_090028,7417.5,23.23,0.15,-997.5,0.2926,-832,0.0164,19.5,6715,-3312
2026-07-27 15:28:50,auto_20260727_090028,7418.6,22.53,0.25,-1067.5,0.2655,-941,0.0167,18.8,6343,-3316
2026-07-27 15:31:03,auto_20260727_090028,7420.12,20.77,0.25,-1242.5,0.2349,-1082,0.021,18.1,5919,-3307
2026-07-27 15:33:15,auto_20260727_090028,7419.7,21.27,0.25,-1192.5,0.2295,-1080,0.0161,17.4,5678,-3315
2026-07-27 15:35:28,auto_20260727_090028,7419.48,21.02,0.35,-1217.5,0.2242,-1092,0.0149,16.7,5406,-3316
2026-07-27 15:37:41,auto_20260727_090028,7415.65,24.23,0.25,-897.5,0.2906,-798,0.0119,15.9,5481,-3310
2026-07-27 15:39:53,auto_20260727_090028,7413.1,26.82,0.35,-637.5,0.3358,-585,0.0078,15.1,5413,-3313
2026-07-27 15:42:06,auto_20260727_090028,7413.82,25.37,0.25,-782.5,0.3128,-665,0.0072,14.2,4998,-3316
2026-07-27 15:44:19,auto_20260727_090028,7413.57,26.62,0.35,-657.5,0.3071,-653,0.0063,13.3,4659,-3316
2026-07-27 15:46:32,auto_20260727_090028,7412.68,27.68,0.25,-552.5,0.3185,-576,0.0039,12.4,4357,-3318
2026-07-27 15:48:44,auto_20260727_090028,7411.15,28.97,0.25,-422.5,0.3475,-431,0.002,11.3,4086,-3312
2026-07-27 15:50:57,auto_20260727_090028,7412.98,27.12,0.55,-607.5,0.2689,-616,0.0016,10.1,3434,-3315
2026-07-27 15:53:10,auto_20260727_090028,7411.68,27.97,1.55,-522.5,0.3015,-487,0.0006,9.4,3276,-3319
2026-07-27 15:55:22,auto_20260727_090028,7410.52,28.47,1.55,-472.5,0.3475,-372,0.0004,9.4,3392,-3317
2026-07-27 15:57:35,auto_20260727_090028,7412.15,28.42,1.85,-477.5,0.285,-534,0.0007,9.4,3229,-3320
2026-07-27 15:59:48,auto_20260727_090028,7413.15,26.38,2.55,-682.5,0.2482,-634,0.0011,9.4,3129,-3315
2026-07-27 16:02:00,auto_20260727_090028,7412.45,26.92,2.25,-627.5,0.2742,-564,0.0008,9.4,3199,-3320
2026-07-27 16:04:13,auto_20260727_090028,7412.45,26.92,2.25,-627.5,0.2742,-564,0.0008,9.4,3199,-3320
2026-07-27 16:06:26,auto_20260727_090028,7412.45,26.92,2.25,-627.5,0.2742,-564,0.0008,9.4,3199,-3320
2026-07-27 16:08:39,auto_20260727_090028,7412.45,26.92,2.25,-627.5,0.2742,-564,0.0008,9.4,3199,-3320
2026-07-27 16:13:04,auto_20260727_090028,7412.45,26.92,2.25,-627.5,0.2742,-564,0.0008,9.4,3199,-3320
2026-07-28 09:53:21,auto_20260728_085129,7392.05,-10.4,0.4,-70.0,0.5096,-211,0.4021,65.6,970,-1530
2026-07-28 09:55:34,auto_20260728_085129,7393.65,-10.35,0.5,-65.0,0.5223,-187,0.3897,65.4,970,-1530
2026-07-28 09:57:47,auto_20260728_085129,7391.65,-10.55,0.3,-85.0,0.5096,-217,0.4021,65.2,970,-1530
2026-07-28 09:59:59,auto_20260728_085129,7388.4,-11.25,0.3,-155.0,0.4904,-266,0.4207,65.0,970,-1530
2026-07-28 10:02:12,auto_20260728_085129,7398.5,-8.95,0.3,75.0,0.5478,-113,0.3594,64.8,970,-1530
2026-07-28 10:02:12,auto_20260728_090033,7398.5,37.75,0.3,115.0,0.5732,1555,0.0126,64.8,23120,-3640
2026-07-28 10:04:25,auto_20260728_085129,7398.1,-9.2,0.4,50.0,0.5478,-118,0.3594,64.6,970,-1530
2026-07-28 10:04:25,auto_20260728_090033,7398.1,37.0,0.4,40.0,0.5732,1535,0.0127,64.6,22999,-3643
2026-07-28 10:06:38,auto_20260728_085129,7400.7,-8.75,0.5,95.0,0.5667,-78,0.3475,64.4,970,-1530
2026-07-28 10:06:38,auto_20260728_090033,7400.7,36.4,0.4,-20.0,0.5749,1550,0.0126,64.4,23179,-3621
2026-07-28 10:08:51,auto_20260728_085129,7397.05,-9.45,0.3,25.0,0.5414,-133,0.3654,64.2,970,-1530
2026-07-28 10:08:51,auto_20260728_090033,7397.05,36.5,0.4,-10.0,0.5724,1493,0.0063,64.2,22733,-3646
2026-07-28 10:11:04,auto_20260728_085129,7398.4,-9.2,0.4,50.0,0.5478,-112,0.3594,64.0,970,-1530
2026-07-28 10:11:04,auto_20260728_090033,7398.4,36.5,0.4,-10.0,0.5732,1490,0.0126,64.0,22787,-3639
2026-07-28 10:13:17,auto_20260728_085129,7391.45,-10.75,0.5,-105.0,0.5096,-219,0.4021,63.8,970,-1530
2026-07-28 10:13:17,auto_20260728_090033,7391.45,35.7,0.4,-90.0,0.5647,1432,0.0128,63.8,22010,-3617
2026-07-28 10:15:30,auto_20260728_085129,7394.5,-10.0,0.4,-30.0,0.5287,-171,0.3836,63.6,970,-1530
2026-07-28 10:15:30,auto_20260728_090033,7394.5,35.5,0.4,-110.0,0.5656,1427,0.0127,63.6,22233,-3617
2026-07-28 10:17:43,auto_20260728_085129,7391.05,-10.9,0.4,-120.0,0.5032,-225,0.4021,63.4,970,-1530
2026-07-28 10:17:43,auto_20260728_090033,7391.05,35.3,0.4,-130.0,0.5592,1398,0.0064,63.4,21806,-3656
2026-07-28 10:19:56,auto_20260728_085129,7390.85,-10.85,0.3,-115.0,0.5032,-227,0.4021,63.2,970,-1530
2026-07-28 10:19:56,auto_20260728_090033,7390.85,34.75,0.3,-185.0,0.5592,1382,0.0128,63.2,21704,-3644
2026-07-28 10:22:09,auto_20260728_090033,7395.95,34.85,0.3,-175.0,0.561,1387,0.0064,63.0,22132,-3650
2026-07-28 10:24:22,auto_20260728_090033,7400.6,35.5,0.4,-110.0,0.57,1420,0.0126,62.8,22514,-3615
2026-07-28 10:26:34,auto_20260728_090033,7396.4,34.5,0.4,-210.0,0.561,1358,0.0127,62.6,22011,-3621
2026-07-28 10:28:47,auto_20260728_090033,7398.5,34.25,0.3,-235.0,0.5575,1361,0.0126,62.4,22138,-3612
2026-07-28 10:30:59,auto_20260728_090033,7398.4,33.85,0.3,-275.0,0.5575,1344,0.0126,62.2,22045,-3616
2026-07-28 10:33:12,auto_20260728_090033,7400.4,33.9,0.4,-270.0,0.5594,1351,0.0126,62.0,22161,-3611
2026-07-28 10:35:25,auto_20260728_090033,7399.7,33.75,0.3,-285.0,0.5584,1326,0.0126,61.7,22007,-3642
2026-07-28 10:37:37,auto_20260728_090033,7406.1,34.75,0.3,-185.0,0.5674,1415,0.0123,61.5,22563,-3625
2026-07-28 10:39:50,auto_20260728_090033,7400.1,33.45,0.3,-315.0,0.5536,1298,0.0126,61.3,21879,-3631
2026-07-28 10:42:02,auto_20260728_090033,7407.3,34.75,0.3,-185.0,0.5648,1409,0.0123,61.1,22514,-3630
2026-07-28 10:44:15,auto_20260728_090033,7408.6,34.2,0.4,-240.0,0.5666,1422,0.0061,60.9,22559,-3651
2026-07-28 10:46:27,auto_20260728_090033,7406.9,33.55,0.3,-305.0,0.5587,1367,0.0123,60.7,22303,-3621
2026-07-28 10:48:40,auto_20260728_090033,7413.4,36.4,0.4,-20.0,0.5731,1520,0.0118,60.5,22868,-3642
2026-07-28 10:50:52,auto_20260728_090033,7417.4,38.4,0.4,180.0,0.5832,1635,0.0115,60.3,23182,-3619
2026-07-28 10:53:05,auto_20260728_090033,7418.65,38.45,0.5,185.0,0.586,1664,0.0114,60.0,23221,-3643
2026-07-28 10:55:18,auto_20260728_090033,7418.0,37.85,0.3,125.0,0.586,1625,0.0114,59.8,23069,-3636
2026-07-28 10:57:30,auto_20260728_090033,7413.1,35.25,0.3,-135.0,0.5669,1447,0.0118,59.6,22492,-3639
2026-07-28 10:59:43,auto_20260728_090033,7411.25,33.95,0.3,-265.0,0.5624,1377,0.012,59.4,22220,-3625
2026-07-28 11:01:55,auto_20260728_090033,7412.95,35.15,0.3,-145.0,0.5669,1410,0.0118,59.2,22302,-3637
2026-07-28 11:04:08,auto_20260728_090033,7407.15,32.75,0.3,-385.0,0.5544,1240,0.0122,58.9,21634,-3643
2026-07-28 11:06:21,auto_20260728_090033,7411.05,33.85,0.3,-275.0,0.5584,1322,0.012,58.7,21936,-3622
2026-07-28 11:08:33,auto_20260728_090033,7407.3,32.6,0.4,-400.0,0.5502,1210,0.0122,58.5,21472,-3615
2026-07-28 11:10:46,auto_20260728_090033,7412.95,34.85,0.3,-175.0,0.5631,1345,0.0118,58.3,21949,-3624
2026-07-28 11:12:58,auto_20260728_090033,7419.35,37.95,0.3,135.0,0.5819,1551,0.0112,58.1,22499,-3622
2026-07-28 11:15:11,auto_20260728_090033,7417.15,36.15,0.3,-45.0,0.5698,1453,0.0114,57.8,22190,-3629
2026-07-28 11:17:24,auto_20260728_090033,7417.1,37.2,0.4,60.0,0.5663,1435,0.0114,57.6,22095,-3623
2026-07-28 11:19:36,auto_20260728_090033,7428.0,43.57,0.25,697.5,0.6057,1886,0.0102,57.4,23094,-3625
2026-07-28 11:21:49,auto_20260728_090033,7432.1,47.92,0.35,1132.5,0.6246,2083,0.0049,57.2,23414,-3657
2026-07-28 11:24:01,auto_20260728_090033,7434.3,48.28,0.25,1167.5,0.6325,2191,0.0094,56.9,23543,-3627
2026-07-28 11:26:14,auto_20260728_090033,7439.25,53.03,0.35,1642.5,0.6508,2470,0.0087,56.7,23946,-3634
2026-07-28 11:28:27,auto_20260728_090033,7435.15,48.67,0.25,1207.5,0.6342,2213,0.0046,56.5,23445,-3657
2026-07-28 11:30:39,auto_20260728_090033,7438.55,51.62,0.25,1502.5,0.6508,2402,0.0044,56.2,23693,-3655
2026-07-28 11:32:52,auto_20260728_090033,7436.0,49.33,0.25,1272.5,0.6361,2236,0.0091,56.0,23345,-3631
2026-07-28 11:35:04,auto_20260728_090033,7436.3,50.18,0.25,1357.5,0.6361,2240,0.0091,55.8,23282,-3649
2026-07-28 11:37:17,auto_20260728_090033,7439.9,52.08,0.25,1547.5,0.6511,2448,0.0085,55.5,23549,-3647
2026-07-28 11:39:29,auto_20260728_090033,7441.05,53.12,0.25,1652.5,0.6598,2509,0.0084,55.3,23570,-3632
2026-07-28 11:41:42,auto_20260728_090033,7441.2,53.17,0.25,1657.5,0.6598,2507,0.0082,55.1,23491,-3651
2026-07-28 11:43:55,auto_20260728_090033,7442.65,54.78,0.25,1817.5,0.6686,2589,0.004,54.8,23542,-3660
2026-07-28 11:46:07,auto_20260728_090033,7445.35,57.08,0.45,2047.5,0.6803,2761,0.0076,54.6,23717,-3629
2026-07-28 11:48:20,auto_20260728_090033,7446.55,58.33,0.65,2172.5,0.6833,2833,0.0037,54.4,23742,-3659
2026-07-28 11:50:32,auto_20260728_090033,7444.2,56.07,0.65,1947.5,0.6758,2659,0.0077,54.1,23411,-3624
2026-07-28 11:52:45,auto_20260728_090033,7443.2,55.43,0.75,1882.5,0.6697,2579,0.0079,53.9,23215,-3634
2026-07-28 11:54:58,auto_20260728_090033,7444.8,56.73,0.65,2012.5,0.6787,2677,0.0076,53.6,23279,-3647
2026-07-28 11:57:10,auto_20260728_090033,7444.5,56.77,0.65,2017.5,0.6727,2645,0.0076,53.4,23152,-3641
2026-07-28 11:59:23,auto_20260728_090033,7445.25,57.98,0.65,2137.5,0.6773,2685,0.0037,53.2,23129,-3656
2026-07-28 12:01:35,auto_20260728_090033,7446.2,58.38,0.65,2177.5,0.6864,2741,0.0072,52.9,23126,-3628
2026-07-28 12:03:48,auto_20260728_090033,7445.45,57.08,0.65,2047.5,0.6804,2677,0.0074,52.7,22953,-3643
2026-07-28 12:06:01,auto_20260728_090033,7444.4,56.02,0.65,1942.5,0.6758,2592,0.0075,52.4,22749,-3648
2026-07-28 12:08:13,auto_20260728_090033,7441.05,53.07,0.55,1647.5,0.6575,2350,0.0079,52.2,22315,-3647
2026-07-28 12:10:26,auto_20260728_090033,7439.85,52.67,0.35,1607.5,0.6452,2257,0.004,51.9,22095,-3660
2026-07-28 12:12:38,auto_20260728_090033,7441.35,53.48,0.25,1687.5,0.6544,2345,0.0077,51.7,22145,-3651
2026-07-28 12:14:51,auto_20260728_090033,7439.95,52.08,0.25,1547.5,0.6498,2239,0.008,51.4,21904,-3636
2026-07-28 12:17:04,auto_20260728_090033,7438.3,51.08,0.55,1447.5,0.6406,2117,0.0041,51.2,21638,-3660
2026-07-28 12:19:16,auto_20260728_090033,7439.0,51.33,0.25,1472.5,0.6436,2150,0.008,50.9,21606,-3648
2026-07-28 12:21:29,auto_20260728_090033,7442.8,54.67,0.35,1807.5,0.661,2397,0.0074,50.7,21884,-3649
2026-07-28 12:23:41,auto_20260728_090033,7438.8,51.12,0.25,1452.5,0.6436,2111,0.008,50.4,21381,-3621
2026-07-28 12:25:54,auto_20260728_090033,7439.2,51.53,0.35,1492.5,0.6421,2125,0.0079,50.1,21318,-3634
2026-07-28 12:28:07,auto_20260728_090033,7439.15,51.23,0.35,1462.5,0.6406,2109,0.0079,49.9,21209,-3626
2026-07-28 12:30:19,auto_20260728_090033,7434.75,47.52,0.55,1092.5,0.6172,1808,0.0085,49.6,20665,-3631
2026-07-28 12:32:32,auto_20260728_090033,7436.45,47.97,0.25,1137.5,0.6249,1903,0.0082,49.4,20730,-3645
2026-07-28 12:34:44,auto_20260728_090033,7437.0,49.0,0.4,1240.0,0.6297,1926,0.0081,49.1,20680,-3646
2026-07-28 12:36:57,auto_20260728_090033,7435.9,47.77,0.35,1117.5,0.6187,1840,0.0082,48.8,20464,-3640
2026-07-28 12:39:09,auto_20260728_090033,7439.65,51.28,0.35,1467.5,0.6426,2080,0.0076,48.6,20732,-3652
2026-07-28 12:41:22,auto_20260728_090033,7442.0,53.48,0.55,1687.5,0.6559,2233,0.0071,48.3,20860,-3638
2026-07-28 12:43:35,auto_20260728_090033,7444.05,55.22,0.65,1862.5,0.6706,2371,0.0068,48.0,20957,-3634
