entry_id,Date,dir,regime,variant,book,net,R
2022-08-02_56L2,2022-08-02,L,BEAR,retest,T1,270.0,5.5
2022-08-02_56L2,2022-08-02,L,BEAR,retest,T2,545.0,5.5
2022-08-02_56L2,2022-08-02,L,BEAR,closec,T1,-667.5,13.25
2022-08-02_56L2,2022-08-02,L,BEAR,closec,T2,-667.5,13.25
2022-08-02_56L2,2022-08-02,L,BEAR,bemove,T2,-5.0,6.75
2022-08-02_56L2,2022-08-02,L,BEAR,tstop12,T1,332.5,6.75
2022-08-02_56L2,2022-08-02,L,BEAR,tstop12,T2,-55.0,6.75
2022-08-03_10S2,2022-08-03,S,BULL,base,T1,257.5,5.25
2022-08-03_10S2,2022-08-03,S,BULL,base,T2,520.0,5.25
2022-08-03_10S2,2022-08-03,S,BULL,noslip,T1,245.0,5.0
2022-08-03_10S2,2022-08-03,S,BULL,noslip,T2,495.0,5.0
2022-08-03_10S2,2022-08-03,S,BULL,retest,T1,195.0,4.0
2022-08-03_10S2,2022-08-03,S,BULL,retest,T2,395.0,4.0
2022-08-03_10S2,2022-08-03,S,BULL,closec,T1,-842.5,16.75
2022-08-03_10S2,2022-08-03,S,BULL,closec,T2,-842.5,16.75
2022-08-03_10S2,2022-08-03,S,BULL,bemove,T2,520.0,5.25
2022-08-03_10S2,2022-08-03,S,BULL,tstop12,T1,257.5,5.25
2022-08-03_10S2,2022-08-03,S,BULL,tstop12,T2,520.0,5.25
2022-08-03_54S2,2022-08-03,S,BULL,base,T1,-180.0,3.5
2022-08-03_54S2,2022-08-03,S,BULL,base,T2,-180.0,3.5
2022-08-03_54S2,2022-08-03,S,BULL,noslip,T1,-167.5,3.25
2022-08-03_54S2,2022-08-03,S,BULL,noslip,T2,-167.5,3.25
2022-08-03_54S2,2022-08-03,S,BULL,retest,T1,107.5,2.25
2022-08-03_54S2,2022-08-03,S,BULL,retest,T2,-117.5,2.25
2022-08-03_54S2,2022-08-03,S,BULL,bemove,T2,-180.0,3.5
2022-08-03_54S2,2022-08-03,S,BULL,tstop12,T1,-180.0,3.5
2022-08-03_54S2,2022-08-03,S,BULL,tstop12,T2,-180.0,3.5
2022-08-04_8L2,2022-08-04,L,BULL,base,T1,-392.5,7.75
2022-08-04_8L2,2022-08-04,L,BULL,base,T2,-392.5,7.75
2022-08-04_8L2,2022-08-04,L,BULL,noslip,T1,-380.0,7.5
2022-08-04_8L2,2022-08-04,L,BULL,noslip,T2,-380.0,7.5
2022-08-04_8L2,2022-08-04,L,BULL,retest,T1,-330.0,6.5
2022-08-04_8L2,2022-08-04,L,BULL,retest,T2,-330.0,6.5
2022-08-04_8L2,2022-08-04,L,BULL,bemove,T2,-392.5,7.75
2022-08-04_8L2,2022-08-04,L,BULL,tstop12,T1,-392.5,7.75
2022-08-04_8L2,2022-08-04,L,BULL,tstop12,T2,-392.5,7.75
2022-08-04_21S2,2022-08-04,S,NEUTRAL,base,T1,257.5,5.25
2022-08-04_21S2,2022-08-04,S,NEUTRAL,base,T2,-267.5,5.25
2022-08-04_21S2,2022-08-04,S,NEUTRAL,noslip,T1,245.0,5.0
2022-08-04_21S2,2022-08-04,S,NEUTRAL,noslip,T2,495.0,5.0
2022-08-04_21S2,2022-08-04,S,NEUTRAL,retest,T1,195.0,4.0
2022-08-04_21S2,2022-08-04,S,NEUTRAL,retest,T2,395.0,4.0
2022-08-04_21S2,2022-08-04,S,NEUTRAL,closec,T1,-555.0,11.0
2022-08-04_21S2,2022-08-04,S,NEUTRAL,closec,T2,-555.0,11.0
2022-08-04_21S2,2022-08-04,S,NEUTRAL,bemove,T2,-5.0,5.25
2022-08-04_21S2,2022-08-04,S,NEUTRAL,tstop12,T1,257.5,5.25
2022-08-04_21S2,2022-08-04,S,NEUTRAL,tstop12,T2,-267.5,5.25
2022-08-05_17S2,2022-08-05,S,BULL,base,T1,245.0,5.0
2022-08-05_17S2,2022-08-05,S,BULL,base,T2,495.0,5.0
2022-08-05_17S2,2022-08-05,S,BULL,noslip,T1,232.5,4.75
2022-08-05_17S2,2022-08-05,S,BULL,noslip,T2,470.0,4.75
2022-08-05_17S2,2022-08-05,S,BULL,retest,T1,182.5,3.75
2022-08-05_17S2,2022-08-05,S,BULL,retest,T2,370.0,3.75
2022-08-05_17S2,2022-08-05,S,BULL,bemove,T2,-5.0,5.0
2022-08-05_17S2,2022-08-05,S,BULL,tstop12,T1,245.0,5.0
2022-08-05_17S2,2022-08-05,S,BULL,tstop12,T2,495.0,5.0
2022-08-05_50L2,2022-08-05,L,BULL,base,T1,-292.5,5.75
2022-08-05_50L2,2022-08-05,L,BULL,base,T2,-292.5,5.75
2022-08-05_50L2,2022-08-05,L,BULL,noslip,T1,-280.0,5.5
2022-08-05_50L2,2022-08-05,L,BULL,noslip,T2,-280.0,5.5
2022-08-05_50L2,2022-08-05,L,BULL,retest,T1,-230.0,4.5
2022-08-05_50L2,2022-08-05,L,BULL,retest,T2,-230.0,4.5
2022-08-05_50L2,2022-08-05,L,BULL,closec,T1,-342.5,6.75
2022-08-05_50L2,2022-08-05,L,BULL,closec,T2,-342.5,6.75
2022-08-05_50L2,2022-08-05,L,BULL,bemove,T2,-292.5,5.75
2022-08-05_50L2,2022-08-05,L,BULL,tstop12,T1,-292.5,5.75
2022-08-05_50L2,2022-08-05,L,BULL,tstop12,T2,-292.5,5.75
2022-08-05_65S2,2022-08-05,S,NEUTRAL,base,T1,182.5,3.75
2022-08-05_65S2,2022-08-05,S,NEUTRAL,base,T2,-192.5,3.75
2022-08-05_65S2,2022-08-05,S,NEUTRAL,noslip,T1,170.0,3.5
2022-08-05_65S2,2022-08-05,S,NEUTRAL,noslip,T2,-180.0,3.5
2022-08-05_65S2,2022-08-05,S,NEUTRAL,retest,T1,120.0,2.5
2022-08-05_65S2,2022-08-05,S,NEUTRAL,retest,T2,245.0,2.5
2022-08-05_65S2,2022-08-05,S,NEUTRAL,bemove,T2,-5.0,3.75
2022-08-05_65S2,2022-08-05,S,NEUTRAL,tstop12,T1,182.5,3.75
2022-08-05_65S2,2022-08-05,S,NEUTRAL,tstop12,T2,-192.5,3.75
2022-08-08_11L2,2022-08-08,L,BEAR,base,T1,-230.0,4.5
2022-08-08_11L2,2022-08-08,L,BEAR,base,T2,-230.0,4.5
2022-08-08_11L2,2022-08-08,L,BEAR,noslip,T1,-217.5,4.25
2022-08-08_11L2,2022-08-08,L,BEAR,noslip,T2,-217.5,4.25
2022-08-08_11L2,2022-08-08,L,BEAR,retest,T1,-167.5,3.25
2022-08-08_11L2,2022-08-08,L,BEAR,retest,T2,-167.5,3.25
2022-08-08_11L2,2022-08-08,L,BEAR,bemove,T2,-230.0,4.5
2022-08-08_11L2,2022-08-08,L,BEAR,tstop12,T1,-230.0,4.5
2022-08-08_11L2,2022-08-08,L,BEAR,tstop12,T2,-230.0,4.5
2022-08-08_60S2,2022-08-08,S,NEUTRAL,base,T1,-205.0,4.0
2022-08-08_60S2,2022-08-08,S,NEUTRAL,base,T2,-205.0,4.0
2022-08-08_60S2,2022-08-08,S,NEUTRAL,noslip,T1,-192.5,3.75
2022-08-08_60S2,2022-08-08,S,NEUTRAL,noslip,T2,-192.5,3.75
2022-08-08_60S2,2022-08-08,S,NEUTRAL,retest,T1,-142.5,2.75
2022-08-08_60S2,2022-08-08,S,NEUTRAL,retest,T2,-142.5,2.75
2022-08-08_60S2,2022-08-08,S,NEUTRAL,bemove,T2,-205.0,4.0
2022-08-08_60S2,2022-08-08,S,NEUTRAL,tstop12,T1,-205.0,4.0
2022-08-08_60S2,2022-08-08,S,NEUTRAL,tstop12,T2,-205.0,4.0
2022-08-08_73S2,2022-08-08,S,NEUTRAL,base,T1,-255.0,5.0
2022-08-08_73S2,2022-08-08,S,NEUTRAL,base,T2,-255.0,5.0
2022-08-08_73S2,2022-08-08,S,NEUTRAL,noslip,T1,-242.5,4.75
2022-08-08_73S2,2022-08-08,S,NEUTRAL,noslip,T2,-242.5,4.75
2022-08-08_73S2,2022-08-08,S,NEUTRAL,retest,T1,-192.5,3.75
2022-08-08_73S2,2022-08-08,S,NEUTRAL,retest,T2,-192.5,3.75
2022-08-08_73S2,2022-08-08,S,NEUTRAL,bemove,T2,-255.0,5.0
2022-08-08_73S2,2022-08-08,S,NEUTRAL,tstop12,T1,-255.0,5.0
2022-08-08_73S2,2022-08-08,S,NEUTRAL,tstop12,T2,-255.0,5.0
2022-08-09_10L2,2022-08-09,L,NEUTRAL,base,T1,-417.5,8.25
2022-08-09_10L2,2022-08-09,L,NEUTRAL,base,T2,-417.5,8.25
2022-08-09_10L2,2022-08-09,L,NEUTRAL,noslip,T1,-405.0,8.0
2022-08-09_10L2,2022-08-09,L,NEUTRAL,noslip,T2,-405.0,8.0
2022-08-09_10L2,2022-08-09,L,NEUTRAL,retest,T1,345.0,7.0
2022-08-09_10L2,2022-08-09,L,NEUTRAL,retest,T2,-355.0,7.0
2022-08-09_10L2,2022-08-09,L,NEUTRAL,closec,T1,-417.5,8.25
2022-08-09_10L2,2022-08-09,L,NEUTRAL,closec,T2,-417.5,8.25
2022-08-09_10L2,2022-08-09,L,NEUTRAL,bemove,T2,-417.5,8.25
2022-08-09_10L2,2022-08-09,L,NEUTRAL,tstop12,T1,-417.5,8.25
2022-08-09_10L2,2022-08-09,L,NEUTRAL,tstop12,T2,-417.5,8.25
2022-08-09_48S2,2022-08-09,S,NEUTRAL,base,T1,157.5,3.25
2022-08-09_48S2,2022-08-09,S,NEUTRAL,base,T2,320.0,3.25
2022-08-09_48S2,2022-08-09,S,NEUTRAL,noslip,T1,145.0,3.0
2022-08-09_48S2,2022-08-09,S,NEUTRAL,noslip,T2,295.0,3.0
2022-08-09_48S2,2022-08-09,S,NEUTRAL,retest,T1,95.0,2.0
2022-08-09_48S2,2022-08-09,S,NEUTRAL,retest,T2,195.0,2.0
2022-08-09_48S2,2022-08-09,S,NEUTRAL,bemove,T2,320.0,3.25
2022-08-09_48S2,2022-08-09,S,NEUTRAL,tstop12,T1,157.5,3.25
2022-08-09_48S2,2022-08-09,S,NEUTRAL,tstop12,T2,320.0,3.25
2022-08-09_62L2,2022-08-09,L,NEUTRAL,base,T1,207.5,4.25
2022-08-09_62L2,2022-08-09,L,NEUTRAL,base,T2,420.0,4.25
2022-08-09_62L2,2022-08-09,L,NEUTRAL,noslip,T1,195.0,4.0
2022-08-09_62L2,2022-08-09,L,NEUTRAL,noslip,T2,395.0,4.0
2022-08-09_62L2,2022-08-09,L,NEUTRAL,retest,T1,145.0,3.0
2022-08-09_62L2,2022-08-09,L,NEUTRAL,retest,T2,295.0,3.0
2022-08-09_62L2,2022-08-09,L,NEUTRAL,closec,T1,207.5,4.25
2022-08-09_62L2,2022-08-09,L,NEUTRAL,closec,T2,420.0,4.25
2022-08-09_62L2,2022-08-09,L,NEUTRAL,bemove,T2,420.0,4.25
2022-08-09_62L2,2022-08-09,L,NEUTRAL,tstop12,T1,207.5,4.25
2022-08-09_62L2,2022-08-09,L,NEUTRAL,tstop12,T2,420.0,4.25
2022-08-09_77L2,2022-08-09,L,BULL,base,T1,245.0,5.0
2022-08-09_77L2,2022-08-09,L,BULL,base,T2,-255.0,5.0
2022-08-09_77L2,2022-08-09,L,BULL,noslip,T1,232.5,4.75
2022-08-09_77L2,2022-08-09,L,BULL,noslip,T2,-242.5,4.75
2022-08-09_77L2,2022-08-09,L,BULL,retest,T1,182.5,3.75
2022-08-09_77L2,2022-08-09,L,BULL,retest,T2,-192.5,3.75
2022-08-09_77L2,2022-08-09,L,BULL,bemove,T2,195.0,5.0
2022-08-09_77L2,2022-08-09,L,BULL,tstop12,T1,245.0,5.0
2022-08-09_77L2,2022-08-09,L,BULL,tstop12,T2,195.0,5.0
2022-08-10_12L2,2022-08-10,L,BEAR,base,T1,445.0,9.0
2022-08-10_12L2,2022-08-10,L,BEAR,base,T2,895.0,9.0
2022-08-10_12L2,2022-08-10,L,BEAR,noslip,T1,432.5,8.75
2022-08-10_12L2,2022-08-10,L,BEAR,noslip,T2,870.0,8.75
2022-08-10_12L2,2022-08-10,L,BEAR,closec,T1,507.5,10.25
2022-08-10_12L2,2022-08-10,L,BEAR,closec,T2,1020.0,10.25
2022-08-10_12L2,2022-08-10,L,BEAR,bemove,T2,895.0,9.0
2022-08-10_12L2,2022-08-10,L,BEAR,tstop12,T1,445.0,9.0
2022-08-10_12L2,2022-08-10,L,BEAR,tstop12,T2,895.0,9.0
2022-08-10_28L2,2022-08-10,L,NEUTRAL,base,T1,-230.0,4.5
2022-08-10_28L2,2022-08-10,L,NEUTRAL,base,T2,-230.0,4.5
2022-08-10_28L2,2022-08-10,L,NEUTRAL,noslip,T1,-217.5,4.25
2022-08-10_28L2,2022-08-10,L,NEUTRAL,noslip,T2,-217.5,4.25
2022-08-10_28L2,2022-08-10,L,NEUTRAL,retest,T1,157.5,3.25
2022-08-10_28L2,2022-08-10,L,NEUTRAL,retest,T2,-167.5,3.25
2022-08-10_28L2,2022-08-10,L,NEUTRAL,closec,T1,-230.0,4.5
2022-08-10_28L2,2022-08-10,L,NEUTRAL,closec,T2,-230.0,4.5
2022-08-10_28L2,2022-08-10,L,NEUTRAL,bemove,T2,-230.0,4.5
2022-08-10_28L2,2022-08-10,L,NEUTRAL,tstop12,T1,-230.0,4.5
2022-08-10_28L2,2022-08-10,L,NEUTRAL,tstop12,T2,-230.0,4.5
2022-08-11_17L2,2022-08-11,L,BEAR,base,T1,-305.0,6.0
2022-08-11_17L2,2022-08-11,L,BEAR,base,T2,-305.0,6.0
2022-08-11_17L2,2022-08-11,L,BEAR,noslip,T1,-292.5,5.75
2022-08-11_17L2,2022-08-11,L,BEAR,noslip,T2,-292.5,5.75
2022-08-11_17L2,2022-08-11,L,BEAR,retest,T1,-242.5,4.75
2022-08-11_17L2,2022-08-11,L,BEAR,retest,T2,-242.5,4.75
2022-08-11_17L2,2022-08-11,L,BEAR,closec,T1,-355.0,7.0
2022-08-11_17L2,2022-08-11,L,BEAR,closec,T2,-355.0,7.0
2022-08-11_17L2,2022-08-11,L,BEAR,bemove,T2,-305.0,6.0
2022-08-11_17L2,2022-08-11,L,BEAR,tstop12,T1,-305.0,6.0
2022-08-11_17L2,2022-08-11,L,BEAR,tstop12,T2,-305.0,6.0
2022-08-11_81S2,2022-08-11,S,BEAR,base,T1,-130.0,2.5
2022-08-11_81S2,2022-08-11,S,BEAR,base,T2,-130.0,2.5
2022-08-11_81S2,2022-08-11,S,BEAR,noslip,T1,-117.5,2.25
2022-08-11_81S2,2022-08-11,S,BEAR,noslip,T2,-117.5,2.25
2022-08-11_81S2,2022-08-11,S,BEAR,retest,T1,-67.5,1.25
2022-08-11_81S2,2022-08-11,S,BEAR,retest,T2,-67.5,1.25
2022-08-11_81S2,2022-08-11,S,BEAR,bemove,T2,-42.5,2.5
2022-08-11_81S2,2022-08-11,S,BEAR,tstop12,T1,-42.5,2.5
2022-08-11_81S2,2022-08-11,S,BEAR,tstop12,T2,-42.5,2.5
2022-08-12_9L2,2022-08-12,L,BEAR,base,T1,557.5,11.25
2022-08-12_9L2,2022-08-12,L,BEAR,base,T2,1120.0,11.25
2022-08-12_9L2,2022-08-12,L,BEAR,noslip,T1,545.0,11.0
2022-08-12_9L2,2022-08-12,L,BEAR,noslip,T2,1095.0,11.0
2022-08-12_9L2,2022-08-12,L,BEAR,retest,T1,495.0,10.0
2022-08-12_9L2,2022-08-12,L,BEAR,retest,T2,995.0,10.0
2022-08-12_9L2,2022-08-12,L,BEAR,bemove,T2,1120.0,11.25
2022-08-12_9L2,2022-08-12,L,BEAR,tstop12,T1,170.0,11.25
2022-08-12_9L2,2022-08-12,L,BEAR,tstop12,T2,170.0,11.25
2022-08-12_30L2,2022-08-12,L,NEUTRAL,base,T1,207.5,4.25
2022-08-12_30L2,2022-08-12,L,NEUTRAL,base,T2,420.0,4.25
2022-08-12_30L2,2022-08-12,L,NEUTRAL,noslip,T1,195.0,4.0
2022-08-12_30L2,2022-08-12,L,NEUTRAL,noslip,T2,395.0,4.0
2022-08-12_30L2,2022-08-12,L,NEUTRAL,retest,T1,145.0,3.0
2022-08-12_30L2,2022-08-12,L,NEUTRAL,retest,T2,295.0,3.0
2022-08-12_30L2,2022-08-12,L,NEUTRAL,bemove,T2,420.0,4.25
2022-08-12_30L2,2022-08-12,L,NEUTRAL,tstop12,T1,207.5,4.25
2022-08-12_30L2,2022-08-12,L,NEUTRAL,tstop12,T2,270.0,4.25
2022-08-12_43L2,2022-08-12,L,NEUTRAL,base,T1,-142.5,2.75
2022-08-12_43L2,2022-08-12,L,NEUTRAL,base,T2,-142.5,2.75
2022-08-12_43L2,2022-08-12,L,NEUTRAL,noslip,T1,-130.0,2.5
2022-08-12_43L2,2022-08-12,L,NEUTRAL,noslip,T2,-130.0,2.5
2022-08-12_43L2,2022-08-12,L,NEUTRAL,retest,T1,-80.0,1.5
2022-08-12_43L2,2022-08-12,L,NEUTRAL,retest,T2,-80.0,1.5
2022-08-12_43L2,2022-08-12,L,NEUTRAL,bemove,T2,-142.5,2.75
2022-08-12_43L2,2022-08-12,L,NEUTRAL,tstop12,T1,-142.5,2.75
2022-08-12_43L2,2022-08-12,L,NEUTRAL,tstop12,T2,-142.5,2.75
2022-08-12_67L2,2022-08-12,L,BULL,base,T1,195.0,4.0
2022-08-12_67L2,2022-08-12,L,BULL,base,T2,395.0,4.0
2022-08-12_67L2,2022-08-12,L,BULL,noslip,T1,182.5,3.75
2022-08-12_67L2,2022-08-12,L,BULL,noslip,T2,370.0,3.75
2022-08-12_67L2,2022-08-12,L,BULL,closec,T1,220.0,4.5
2022-08-12_67L2,2022-08-12,L,BULL,closec,T2,445.0,4.5
2022-08-12_67L2,2022-08-12,L,BULL,bemove,T2,395.0,4.0
2022-08-12_67L2,2022-08-12,L,BULL,tstop12,T1,195.0,4.0
2022-08-12_67L2,2022-08-12,L,BULL,tstop12,T2,395.0,4.0
2022-08-12_75L2,2022-08-12,L,BULL,base,T1,157.5,3.25
2022-08-12_75L2,2022-08-12,L,BULL,base,T2,320.0,3.25
2022-08-12_75L2,2022-08-12,L,BULL,noslip,T1,145.0,3.0
2022-08-12_75L2,2022-08-12,L,BULL,noslip,T2,295.0,3.0
2022-08-12_75L2,2022-08-12,L,BULL,retest,T1,95.0,2.0
2022-08-12_75L2,2022-08-12,L,BULL,retest,T2,195.0,2.0
2022-08-12_75L2,2022-08-12,L,BULL,closec,T1,270.0,5.5
2022-08-12_75L2,2022-08-12,L,BULL,closec,T2,-280.0,5.5
2022-08-12_75L2,2022-08-12,L,BULL,bemove,T2,-5.0,3.25
2022-08-12_75L2,2022-08-12,L,BULL,tstop12,T1,157.5,3.25
2022-08-12_75L2,2022-08-12,L,BULL,tstop12,T2,320.0,3.25
2022-08-15_9S2,2022-08-15,S,BULL,base,T1,282.5,5.75
2022-08-15_9S2,2022-08-15,S,BULL,base,T2,-292.5,5.75
2022-08-15_9S2,2022-08-15,S,BULL,noslip,T1,270.0,5.5
2022-08-15_9S2,2022-08-15,S,BULL,noslip,T2,-280.0,5.5
2022-08-15_9S2,2022-08-15,S,BULL,retest,T1,220.0,4.5
2022-08-15_9S2,2022-08-15,S,BULL,retest,T2,445.0,4.5
2022-08-15_9S2,2022-08-15,S,BULL,closec,T1,-455.0,9.0
2022-08-15_9S2,2022-08-15,S,BULL,closec,T2,-455.0,9.0
2022-08-15_9S2,2022-08-15,S,BULL,bemove,T2,-5.0,5.75
2022-08-15_9S2,2022-08-15,S,BULL,tstop12,T1,282.5,5.75
2022-08-15_9S2,2022-08-15,S,BULL,tstop12,T2,220.0,5.75
2022-08-16_12S2,2022-08-16,S,BEAR,base,T1,245.0,5.0
2022-08-16_12S2,2022-08-16,S,BEAR,base,T2,495.0,5.0
2022-08-16_12S2,2022-08-16,S,BEAR,noslip,T1,232.5,4.75
2022-08-16_12S2,2022-08-16,S,BEAR,noslip,T2,470.0,4.75
2022-08-16_12S2,2022-08-16,S,BEAR,retest,T1,182.5,3.75
2022-08-16_12S2,2022-08-16,S,BEAR,retest,T2,370.0,3.75
2022-08-16_12S2,2022-08-16,S,BEAR,closec,T1,307.5,6.25
2022-08-16_12S2,2022-08-16,S,BEAR,closec,T2,-317.5,6.25
2022-08-16_12S2,2022-08-16,S,BEAR,bemove,T2,495.0,5.0
2022-08-16_12S2,2022-08-16,S,BEAR,tstop12,T1,245.0,5.0
2022-08-16_12S2,2022-08-16,S,BEAR,tstop12,T2,495.0,5.0
2022-08-16_43L2,2022-08-16,L,NEUTRAL,base,T1,-142.5,2.75
2022-08-16_43L2,2022-08-16,L,NEUTRAL,base,T2,-142.5,2.75
2022-08-16_43L2,2022-08-16,L,NEUTRAL,noslip,T1,-130.0,2.5
2022-08-16_43L2,2022-08-16,L,NEUTRAL,noslip,T2,-130.0,2.5
2022-08-16_43L2,2022-08-16,L,NEUTRAL,retest,T1,-80.0,1.5
2022-08-16_43L2,2022-08-16,L,NEUTRAL,retest,T2,-80.0,1.5
2022-08-16_43L2,2022-08-16,L,NEUTRAL,bemove,T2,-142.5,2.75
2022-08-16_43L2,2022-08-16,L,NEUTRAL,tstop12,T1,-142.5,2.75
2022-08-16_43L2,2022-08-16,L,NEUTRAL,tstop12,T2,-142.5,2.75
2022-08-16_75S2,2022-08-16,S,BULL,base,T1,-205.0,4.0
2022-08-16_75S2,2022-08-16,S,BULL,base,T2,-205.0,4.0
2022-08-16_75S2,2022-08-16,S,BULL,noslip,T1,-192.5,3.75
2022-08-16_75S2,2022-08-16,S,BULL,noslip,T2,-192.5,3.75
2022-08-16_75S2,2022-08-16,S,BULL,retest,T1,-142.5,2.75
2022-08-16_75S2,2022-08-16,S,BULL,retest,T2,-142.5,2.75
2022-08-16_75S2,2022-08-16,S,BULL,bemove,T2,-205.0,4.0
2022-08-16_75S2,2022-08-16,S,BULL,tstop12,T1,-205.0,4.0
2022-08-16_75S2,2022-08-16,S,BULL,tstop12,T2,-205.0,4.0
2022-08-17_9S2,2022-08-17,S,BULL,base,T1,420.0,8.5
2022-08-17_9S2,2022-08-17,S,BULL,base,T2,845.0,8.5
2022-08-17_9S2,2022-08-17,S,BULL,noslip,T1,407.5,8.25
2022-08-17_9S2,2022-08-17,S,BULL,noslip,T2,820.0,8.25
2022-08-17_9S2,2022-08-17,S,BULL,retest,T1,357.5,7.25
2022-08-17_9S2,2022-08-17,S,BULL,retest,T2,720.0,7.25
2022-08-17_9S2,2022-08-17,S,BULL,closec,T1,657.5,13.25
2022-08-17_9S2,2022-08-17,S,BULL,closec,T2,-667.5,13.25
2022-08-17_9S2,2022-08-17,S,BULL,bemove,T2,-5.0,8.5
2022-08-17_9S2,2022-08-17,S,BULL,tstop12,T1,420.0,8.5
2022-08-17_9S2,2022-08-17,S,BULL,tstop12,T2,545.0,8.5
2022-08-17_22S2,2022-08-17,S,BEAR,base,T1,-280.0,5.5
2022-08-17_22S2,2022-08-17,S,BEAR,base,T2,-280.0,5.5
2022-08-17_22S2,2022-08-17,S,BEAR,noslip,T1,-267.5,5.25
2022-08-17_22S2,2022-08-17,S,BEAR,noslip,T2,-267.5,5.25
2022-08-17_22S2,2022-08-17,S,BEAR,retest,T1,-217.5,4.25
2022-08-17_22S2,2022-08-17,S,BEAR,retest,T2,-217.5,4.25
2022-08-17_22S2,2022-08-17,S,BEAR,bemove,T2,-280.0,5.5
2022-08-17_22S2,2022-08-17,S,BEAR,tstop12,T1,-280.0,5.5
2022-08-17_22S2,2022-08-17,S,BEAR,tstop12,T2,-280.0,5.5
2022-08-17_41S2,2022-08-17,S,BULL,base,T1,195.0,4.0
2022-08-17_41S2,2022-08-17,S,BULL,base,T2,-205.0,4.0
2022-08-17_41S2,2022-08-17,S,BULL,noslip,T1,182.5,3.75
2022-08-17_41S2,2022-08-17,S,BULL,noslip,T2,-192.5,3.75
2022-08-17_41S2,2022-08-17,S,BULL,retest,T1,132.5,2.75
2022-08-17_41S2,2022-08-17,S,BULL,retest,T2,-142.5,2.75
2022-08-17_41S2,2022-08-17,S,BULL,closec,T1,195.0,4.0
2022-08-17_41S2,2022-08-17,S,BULL,closec,T2,-205.0,4.0
2022-08-17_41S2,2022-08-17,S,BULL,bemove,T2,-5.0,4.0
2022-08-17_41S2,2022-08-17,S,BULL,tstop12,T1,195.0,4.0
2022-08-17_41S2,2022-08-17,S,BULL,tstop12,T2,-205.0,4.0
2022-08-18_14L2,2022-08-18,L,BEAR,base,T1,345.0,7.0
2022-08-18_14L2,2022-08-18,L,BEAR,base,T2,695.0,7.0
2022-08-18_14L2,2022-08-18,L,BEAR,noslip,T1,332.5,6.75
2022-08-18_14L2,2022-08-18,L,BEAR,noslip,T2,670.0,6.75
2022-08-18_14L2,2022-08-18,L,BEAR,retest,T1,282.5,5.75
2022-08-18_14L2,2022-08-18,L,BEAR,retest,T2,570.0,5.75
2022-08-18_14L2,2022-08-18,L,BEAR,closec,T1,357.5,7.25
2022-08-18_14L2,2022-08-18,L,BEAR,closec,T2,720.0,7.25
2022-08-18_14L2,2022-08-18,L,BEAR,bemove,T2,-5.0,7.0
2022-08-18_14L2,2022-08-18,L,BEAR,tstop12,T1,345.0,7.0
2022-08-18_14L2,2022-08-18,L,BEAR,tstop12,T2,695.0,7.0
2022-08-18_21L2,2022-08-18,L,BEAR,base,T1,245.0,5.0
2022-08-18_21L2,2022-08-18,L,BEAR,base,T2,495.0,5.0
2022-08-18_21L2,2022-08-18,L,BEAR,noslip,T1,232.5,4.75
2022-08-18_21L2,2022-08-18,L,BEAR,noslip,T2,470.0,4.75
2022-08-18_21L2,2022-08-18,L,BEAR,retest,T1,182.5,3.75
2022-08-18_21L2,2022-08-18,L,BEAR,retest,T2,370.0,3.75
2022-08-18_21L2,2022-08-18,L,BEAR,closec,T1,432.5,8.75
2022-08-18_21L2,2022-08-18,L,BEAR,closec,T2,-442.5,8.75
2022-08-18_21L2,2022-08-18,L,BEAR,bemove,T2,495.0,5.0
2022-08-18_21L2,2022-08-18,L,BEAR,tstop12,T1,245.0,5.0
2022-08-18_21L2,2022-08-18,L,BEAR,tstop12,T2,495.0,5.0
2022-08-19_13L2,2022-08-19,L,BEAR,base,T1,-305.0,6.0
2022-08-19_13L2,2022-08-19,L,BEAR,base,T2,-305.0,6.0
2022-08-19_13L2,2022-08-19,L,BEAR,noslip,T1,-292.5,5.75
2022-08-19_13L2,2022-08-19,L,BEAR,noslip,T2,-292.5,5.75
2022-08-19_13L2,2022-08-19,L,BEAR,retest,T1,-242.5,4.75
2022-08-19_13L2,2022-08-19,L,BEAR,retest,T2,-242.5,4.75
2022-08-19_13L2,2022-08-19,L,BEAR,bemove,T2,-305.0,6.0
2022-08-19_13L2,2022-08-19,L,BEAR,tstop12,T1,-305.0,6.0
2022-08-19_13L2,2022-08-19,L,BEAR,tstop12,T2,-305.0,6.0
2022-08-19_57S2,2022-08-19,S,NEUTRAL,base,T1,170.0,3.5
2022-08-19_57S2,2022-08-19,S,NEUTRAL,base,T2,345.0,3.5
2022-08-19_57S2,2022-08-19,S,NEUTRAL,noslip,T1,157.5,3.25
2022-08-19_57S2,2022-08-19,S,NEUTRAL,noslip,T2,320.0,3.25
2022-08-19_57S2,2022-08-19,S,NEUTRAL,retest,T1,107.5,2.25
2022-08-19_57S2,2022-08-19,S,NEUTRAL,retest,T2,220.0,2.25
2022-08-19_57S2,2022-08-19,S,NEUTRAL,closec,T1,382.5,7.75
2022-08-19_57S2,2022-08-19,S,NEUTRAL,closec,T2,-392.5,7.75
2022-08-19_57S2,2022-08-19,S,NEUTRAL,bemove,T2,345.0,3.5
2022-08-19_57S2,2022-08-19,S,NEUTRAL,tstop12,T1,170.0,3.5
2022-08-19_57S2,2022-08-19,S,NEUTRAL,tstop12,T2,345.0,3.5
