Date,book,cnt,adr_eod,swing
2025-09-04,2EL,2,1470.0,-292.5
2025-09-04,2EL,3,1632.5,1632.5
2025-09-04,2EL,1,1020.0,1020.0
2025-09-04,2EL,2,1045.0,1045.0
2025-09-04,2EL,1,1007.5,1007.5
2025-09-08,2ES,1,-717.5,-630.0
2025-09-08,2EL,1,-717.5,-492.5
2025-09-08,2EL,1,-717.5,-555.0
2025-09-08,2ES,1,-230.0,-55.0
2025-09-08,2ES,1,-355.0,-180.0
2025-09-08,2ES,1,-405.0,-292.5
2025-09-08,2ES,2,-280.0,-80.0
2025-09-08,2ES,3,-417.5,-217.5
2025-09-08,2ES,3,-242.5,-42.5
2025-09-08,2ES,1,-717.5,-530.0
2025-09-08,2ES,2,-317.5,-142.5
2025-09-09,2EL,1,732.5,732.5
2025-09-09,2EL,2,720.0,720.0
2025-09-09,2EL,1,645.0,645.0
2025-09-09,2EL,1,607.5,607.5
2025-09-09,2EL,1,670.0,670.0
2025-09-10,2ES,3,682.5,682.5
2025-09-10,2ES,3,507.5,-167.5
2025-09-10,2ES,1,257.5,-417.5
2025-09-11,2EL,3,370.0,370.0
2025-09-11,2EL,1,57.5,-155.0
2025-09-11,2EL,2,-5.0,-67.5
2025-09-11,2EL,3,-30.0,-230.0
2025-09-11,2EL,3,195.0,-42.5
2025-09-11,2EL,3,195.0,-42.5
2025-09-11,2EL,3,82.5,-155.0
2025-09-11,2EL,3,82.5,82.5
2025-09-11,2EL,3,132.5,132.5
2025-09-11,2EL,3,82.5,82.5
2025-09-11,2EL,3,82.5,82.5
2025-09-12,2EL,2,-317.5,-55.0
2025-09-12,2EL,1,-705.0,-192.5
2025-09-16,2ES,3,-142.5,-30.0
2025-09-16,2ES,1,-180.0,-67.5
2025-09-16,2ES,2,-192.5,-80.0
2025-09-16,2ES,1,-330.0,-217.5
2025-09-17,2ES,1,-605.0,-80.0
2025-09-17,2ES,1,-605.0,-155.0
2025-09-17,2ES,1,-605.0,-30.0
2025-09-17,2EL,2,-605.0,-155.0
2025-09-17,2EL,3,-605.0,-180.0
2025-09-19,2EL,1,607.5,607.5
2025-09-19,2EL,2,657.5,657.5
2025-09-19,2EL,1,470.0,-117.5
2025-09-19,2EL,1,445.0,-142.5
2025-09-19,2EL,1,495.0,495.0
2025-09-19,2EL,2,482.5,482.5
2025-09-23,2ES,1,1495.0,1495.0
2025-09-23,2ES,2,1507.5,1507.5
2025-09-23,2ES,1,1057.5,1057.5
2025-09-24,2ES,1,-405.0,-392.5
2025-09-24,2ES,2,-255.0,-55.0
2025-09-24,2ES,3,-580.0,-80.0
2025-09-24,2ES,3,-630.0,-230.0
2025-09-24,2ES,3,-505.0,-105.0
2025-09-29,2ES,1,-117.5,-130.0
2025-09-30,2EL,1,1057.5,-55.0
2025-09-30,2EL,2,957.5,-630.0
2025-09-30,2EL,3,1032.5,1032.5
2025-09-30,2EL,1,-742.5,-130.0
2025-09-30,2EL,2,-742.5,-742.5
2025-10-02,2ES,1,-355.0,-80.0
2025-10-02,2ES,1,-367.5,-30.0
2025-10-02,2ES,1,-755.0,-180.0
2025-10-02,2ES,2,-755.0,-42.5
2025-10-02,2ES,1,-755.0,-467.5
2025-10-02,2EL,2,395.0,395.0
2025-10-02,2EL,1,-80.0,-42.5
2025-10-02,2EL,1,-142.5,-192.5
2025-10-03,2EL,1,-742.5,-317.5
2025-10-03,2EL,2,-742.5,-205.0
2025-10-03,2EL,3,-742.5,-255.0
2025-10-03,2EL,1,-742.5,-130.0
2025-10-03,2EL,1,-742.5,-167.5
2025-10-03,2ES,1,-742.5,-742.5
2025-10-03,2ES,3,457.5,-167.5
2025-10-07,2ES,1,1257.5,1257.5
2025-10-07,2ES,1,757.5,757.5
2025-10-07,2ES,1,-717.5,-330.0
2025-10-07,2ES,1,-717.5,-367.5
2025-10-07,2ES,2,-230.0,-30.0
2025-10-07,2ES,3,-255.0,-55.0
2025-10-07,2ES,3,-367.5,-167.5
2025-10-08,2EL,1,357.5,-30.0
2025-10-08,2EL,1,220.0,-92.5
2025-10-10,2ES,2,9345.0,9345.0
2025-10-10,2ES,3,9332.5,9332.5
2025-10-10,2ES,1,9357.5,9357.5
2025-10-10,2ES,2,9432.5,9432.5
2025-10-10,2ES,1,5870.0,5870.0
2025-10-10,2ES,1,-705.0,-705.0
2025-10-10,2ES,1,4245.0,4245.0
2025-10-10,2ES,2,-705.0,-705.0
2025-10-10,2ES,3,3720.0,3720.0
2025-10-16,2ES,1,-1167.5,-1167.5
2025-10-16,2ES,1,2845.0,-217.5
2025-10-16,2ES,1,2670.0,2670.0
2025-10-16,2ES,1,-1167.5,-830.0
2025-10-16,2ES,2,-1167.5,-1167.5
2025-10-16,2EL,1,-1167.5,-1167.5
2025-10-17,2ES,1,-1292.5,-1292.5
2025-10-17,2EL,1,120.0,-280.0
2025-10-22,2EL,3,1007.5,1007.5
2025-10-29,2ES,1,845.0,-130.0
2025-10-29,2ES,3,745.0,-105.0
2025-10-29,2ES,3,720.0,-255.0
2025-10-29,2ES,1,782.5,-280.0
2025-10-30,2EL,3,-905.0,-230.0
2025-10-30,2EL,3,-905.0,-717.5
2025-10-31,2ES,1,-817.5,-817.5
2025-10-31,2ES,3,-817.5,-30.0
2025-10-31,2ES,1,-817.5,-380.0
2025-10-31,2ES,1,-817.5,-817.5
2025-10-31,2EL,1,32.5,32.5
2025-10-31,2EL,1,-180.0,-180.0
2025-11-03,2EL,3,532.5,-280.0
2025-11-03,2EL,3,507.5,507.5
2025-11-03,2EL,3,82.5,-130.0
2025-11-03,2ES,1,-55.0,-92.5
2025-11-05,2EL,1,-842.5,-92.5
2025-11-05,2EL,2,-842.5,-130.0
2025-11-05,2EL,3,-842.5,-67.5
2025-11-05,2EL,3,-842.5,-92.5
2025-11-05,2EL,3,-842.5,-192.5
2025-11-05,2EL,3,-842.5,-42.5
2025-11-05,2EL,3,-842.5,-117.5
2025-11-05,2EL,3,-842.5,-117.5
2025-11-05,2EL,3,-842.5,-55.0
2025-11-06,2ES,1,-817.5,-817.5
2025-11-06,2ES,2,1632.5,1632.5
2025-11-06,2ES,1,-817.5,-217.5
2025-11-06,2ES,1,-817.5,-480.0
2025-11-06,2ES,1,-817.5,-480.0
2025-11-07,2ES,1,-867.5,-42.5
2025-11-07,2ES,1,-867.5,-117.5
2025-11-07,2ES,2,-867.5,-330.0
2025-11-07,2ES,3,-867.5,-467.5
2025-11-07,2ES,1,-867.5,-867.5
2025-11-07,2ES,1,-867.5,-867.5
2025-11-07,2EL,1,3607.5,3607.5
2025-11-07,2EL,1,3520.0,3520.0
2025-11-07,2EL,1,2870.0,2870.0
2025-11-11,2EL,1,1157.5,1157.5
2025-11-11,2EL,1,495.0,-30.0
2025-11-11,2EL,1,257.5,-105.0
2025-11-11,2EL,1,232.5,-30.0
2025-11-12,2ES,1,-242.5,-205.0
2025-11-12,2ES,1,-292.5,-67.5
2025-11-12,2ES,1,-355.0,-55.0
2025-11-12,2ES,1,-467.5,-167.5
2025-11-12,2ES,2,-530.0,-230.0
2025-11-12,2ES,3,-755.0,-192.5
2025-11-12,2ES,1,-592.5,-30.0
2025-11-12,2ES,1,-1055.0,-917.5
2025-11-12,2EL,1,-17.5,-230.0
2025-11-12,2EL,1,32.5,-430.0
2025-11-12,2ES,1,-417.5,-217.5
2025-11-12,2ES,1,-392.5,-580.0
2025-11-13,2EL,1,-1005.0,-1005.0
2025-11-13,2ES,1,957.5,-267.5
2025-11-13,2ES,1,870.0,-67.5
2025-11-13,2EL,2,-1005.0,-692.5
2025-11-17,2ES,3,-1167.5,-1167.5
2025-11-17,2EL,1,-1167.5,-567.5
2025-11-17,2ES,1,995.0,995.0
2025-11-17,2ES,1,-355.0,-292.5
2025-11-19,2ES,3,-1317.5,-480.0
2025-11-19,2ES,3,-1317.5,-455.0
2025-11-19,2ES,3,-1317.5,-30.0
2025-11-19,2ES,3,-1317.5,-180.0
2025-11-19,2ES,3,-1317.5,-955.0
2025-11-21,2ES,1,-1567.5,-1567.5
2025-11-21,2EL,1,770.0,770.0
2025-11-21,2EL,1,-1567.5,-292.5
2025-11-21,2EL,2,-1567.5,-392.5
2025-11-21,2EL,1,-1567.5,-1567.5
2025-11-28,2ES,3,-480.0,-480.0
2025-12-02,2ES,1,-17.5,-1130.0
2025-12-03,2EL,1,757.5,-217.5
2025-12-03,2EL,1,682.5,-330.0
2025-12-03,2EL,2,770.0,770.0
2025-12-03,2EL,1,245.0,245.0
2025-12-03,2EL,1,245.0,245.0
2025-12-03,2EL,1,120.0,-55.0
2025-12-03,2EL,1,32.5,-105.0
2025-12-03,2EL,3,-30.0,-167.5
2025-12-03,2EL,1,-117.5,-67.5
2025-12-03,2EL,2,-142.5,-92.5
2025-12-03,2EL,3,-142.5,-92.5
2025-12-04,2EL,3,-1242.5,-117.5
2025-12-04,2ES,1,-430.0,-30.0
2025-12-05,2ES,1,-342.5,-230.0
2025-12-05,2ES,1,70.0,-55.0
2025-12-05,2ES,2,-255.0,-380.0
2025-12-05,2ES,3,-80.0,-80.0
2025-12-08,2ES,1,-792.5,-305.0
2025-12-08,2ES,2,-605.0,-242.5
2025-12-08,2ES,3,-505.0,-142.5
2025-12-10,2ES,1,-605.0,-605.0
2025-12-10,2ES,1,-605.0,-605.0
2025-12-12,2ES,1,-742.5,-105.0
2025-12-12,2ES,1,-742.5,-305.0
2025-12-12,2ES,1,-742.5,-742.5
2025-12-12,2EL,1,-742.5,-67.5
2025-12-12,2EL,1,-742.5,-517.5
2025-12-12,2EL,1,-742.5,-367.5
2025-12-12,2EL,2,-742.5,-480.0
2025-12-12,2EL,3,-742.5,-742.5
2025-12-15,2ES,1,-842.5,-717.5
2025-12-15,2ES,1,-842.5,-842.5
2025-12-15,2EL,2,-842.5,-842.5
2025-12-15,2ES,3,-180.0,-305.0
2025-12-15,2EL,1,7.5,-242.5
2025-12-15,2EL,2,7.5,-242.5
2025-12-15,2EL,3,32.5,-117.5
2025-12-16,2ES,3,-867.5,-867.5
2025-12-17,2EL,1,-905.0,-617.5
2025-12-17,2EL,2,-905.0,-442.5
2025-12-17,2EL,3,-905.0,-905.0
2025-12-17,2ES,1,820.0,-67.5
2025-12-17,2ES,2,345.0,-242.5
2025-12-17,2ES,1,-905.0,-480.0
2025-12-17,2ES,2,157.5,-430.0
2025-12-17,2ES,3,-905.0,-905.0
2025-12-17,2ES,2,82.5,82.5
2025-12-17,2ES,1,-117.5,-67.5
2025-12-17,2ES,1,-430.0,-242.5
2025-12-17,2ES,2,-430.0,-317.5
2025-12-17,2ES,3,-217.5,-105.0
2025-12-17,2ES,3,-355.0,-330.0
2025-12-17,2ES,3,-405.0,-380.0
2025-12-19,2EL,1,32.5,-92.5
2025-12-19,2EL,2,45.0,-80.0
2025-12-19,2EL,1,-17.5,-67.5
2025-12-22,2EL,1,20.0,-167.5
2025-12-22,2EL,2,107.5,-42.5
2025-12-22,2EL,3,45.0,-105.0
2025-12-22,2EL,1,45.0,-92.5
2025-12-23,2EL,2,1120.0,1120.0
2025-12-23,2EL,3,757.5,757.5
2025-12-23,2EL,1,607.5,607.5
2025-12-23,2EL,1,607.5,607.5
2025-12-23,2EL,1,507.5,507.5
2025-12-23,2EL,1,332.5,332.5
2025-12-23,2EL,1,270.0,270.0
2025-12-24,2EL,1,-192.5,-92.5
2025-12-24,2ES,1,95.0,95.0
2025-12-26,2ES,2,195.0,195.0
2025-12-26,2EL,1,-55.0,-92.5
2025-12-26,2EL,1,-105.0,-142.5
2025-12-29,2ES,3,-417.5,-42.5
2025-12-29,2ES,3,-430.0,-55.0
2025-12-29,2ES,1,-367.5,-392.5
2025-12-29,2ES,1,-855.0,-217.5
2025-12-29,2EL,1,232.5,232.5
2025-12-30,2EL,3,-280.0,-105.0
2026-01-02,2EL,3,-680.0,-680.0
2026-01-02,2ES,1,-680.0,-105.0
2026-01-02,2ES,2,-680.0,-680.0
2026-01-02,2ES,1,-680.0,-680.0
2026-01-02,2EL,1,307.5,307.5
2026-01-05,2EL,2,-67.5,-55.0
2026-01-05,2EL,1,-92.5,-80.0
2026-01-05,2EL,1,-367.5,-142.5
2026-01-05,2EL,2,-405.0,-92.5
2026-01-05,2EL,3,-380.0,-67.5
2026-01-05,2EL,3,-642.5,-55.0
2026-01-05,2EL,1,-642.5,-255.0
2026-01-05,2EL,1,-642.5,-55.0
2026-01-05,2EL,1,-642.5,-380.0
2026-01-05,2ES,1,420.0,420.0
2026-01-05,2ES,3,357.5,357.5
2026-01-05,2ES,1,70.0,-67.5
2026-01-07,2EL,1,-605.0,-205.0
2026-01-07,2EL,2,-605.0,-605.0
2026-01-09,2EL,1,232.5,232.5
2026-01-09,2EL,1,-17.5,-105.0
2026-01-09,2EL,1,-117.5,-205.0
2026-01-09,2EL,1,-105.0,-255.0
2026-01-09,2ES,1,-605.0,-605.0
2026-01-09,2EL,3,-417.5,-42.5
2026-01-12,2EL,2,370.0,-142.5
2026-01-12,2EL,1,370.0,370.0
2026-01-12,2EL,1,195.0,195.0
2026-01-12,2EL,1,107.5,107.5
2026-01-13,2ES,3,482.5,482.5
2026-01-13,2ES,3,270.0,270.0
2026-01-13,2ES,3,-267.5,-117.5
2026-01-13,2ES,3,-705.0,-430.0
2026-01-13,2ES,3,-305.0,-30.0
2026-01-13,2ES,3,-705.0,-230.0
2026-01-13,2ES,3,-705.0,-242.5
2026-01-13,2ES,3,-455.0,-130.0
2026-01-13,2ES,3,-442.5,-167.5
2026-01-14,2ES,1,-730.0,-730.0
2026-01-14,2ES,2,-730.0,-730.0
2026-01-16,2ES,1,-755.0,-192.5
2026-01-16,2ES,1,-755.0,-617.5
2026-01-16,2EL,1,-755.0,-392.5
2026-01-16,2ES,2,607.5,607.5
2026-01-23,2EL,1,-867.5,-92.5
2026-01-23,2EL,1,-867.5,-42.5
2026-01-23,2EL,1,-867.5,-455.0
2026-01-26,2ES,3,407.5,-267.5
2026-01-26,2ES,3,282.5,-392.5
2026-01-26,2ES,3,220.0,-455.0
2026-01-27,2EL,1,-492.5,-417.5
2026-01-27,2EL,1,-367.5,-55.0
2026-01-29,2ES,1,-792.5,-792.5
2026-01-29,2ES,1,-792.5,-67.5
2026-01-29,2ES,1,-792.5,-267.5
2026-01-29,2ES,1,-792.5,-792.5
2026-01-29,2EL,1,2657.5,2657.5
2026-01-29,2EL,1,2557.5,2557.5
2026-01-29,2EL,1,-792.5,-792.5
2026-01-29,2EL,2,1995.0,1995.0
2026-01-29,2EL,3,1545.0,1545.0
2026-01-29,2EL,3,1507.5,1507.5
2026-01-29,2EL,1,1295.0,-55.0
2026-01-29,2EL,1,970.0,-380.0
2026-01-29,2EL,2,1057.5,-292.5
2026-01-29,2EL,3,1120.0,-130.0
2026-02-02,2EL,1,-255.0,-80.0
2026-02-02,2EL,1,-330.0,-92.5
2026-02-02,2EL,3,-380.0,-142.5
2026-02-02,2EL,3,-467.5,-230.0
2026-02-02,2EL,3,-480.0,-242.5
2026-02-03,2ES,1,-1030.0,-642.5
2026-02-03,2ES,1,1057.5,-317.5
2026-02-03,2ES,2,945.0,945.0
2026-02-03,2ES,2,595.0,595.0
2026-02-03,2ES,1,570.0,570.0
2026-02-03,2ES,1,-1030.0,-417.5
2026-02-03,2ES,1,-1030.0,-255.0
2026-02-03,2ES,1,-1030.0,-92.5
2026-02-03,2ES,1,-1030.0,-1030.0
2026-02-04,2ES,3,257.5,-42.5
2026-02-04,2ES,3,-567.5,-167.5
2026-02-04,2ES,2,-1092.5,-1092.5
2026-02-04,2ES,1,-1092.5,-855.0
2026-02-09,2ES,3,-130.0,-530.0
2026-02-09,2ES,2,532.5,532.5
2026-02-10,2EL,1,-1305.0,-792.5
2026-02-10,2ES,1,920.0,-367.5
2026-02-12,2ES,1,957.5,-42.5
2026-02-12,2ES,2,1482.5,-167.5
2026-02-12,2ES,1,-1367.5,-317.5
2026-02-12,2ES,2,-1367.5,-1205.0
2026-02-13,2EL,1,-217.5,-217.5
2026-02-13,2EL,2,-1417.5,-1080.0
2026-02-13,2EL,3,-1417.5,-1417.5
2026-02-13,2EL,1,-1417.5,-67.5
2026-02-13,2EL,1,-1417.5,-292.5
2026-02-13,2EL,1,-1417.5,-405.0
2026-02-13,2EL,1,-1417.5,-530.0
2026-02-13,2ES,3,1657.5,-142.5
2026-02-13,2ES,3,1495.0,1495.0
2026-02-13,2ES,3,1557.5,1557.5
2026-02-17,2EL,1,-542.5,-30.0
2026-02-17,2EL,1,-817.5,-305.0
2026-02-17,2EL,2,-705.0,-192.5
2026-02-17,2EL,3,-855.0,-667.5
2026-02-17,2EL,3,-905.0,-717.5
2026-02-18,2ES,3,1045.0,1045.0
2026-02-18,2ES,1,532.5,532.5
2026-02-18,2ES,1,395.0,-80.0
2026-02-18,2ES,2,382.5,-92.5
2026-02-23,2ES,1,882.5,882.5
2026-02-23,2ES,1,820.0,820.0
2026-02-23,2ES,1,595.0,595.0
2026-02-23,2ES,1,-1155.0,-1155.0
2026-02-24,2EL,1,582.5,582.5
2026-02-25,2EL,1,607.5,-142.5
2026-02-25,2EL,2,532.5,532.5
2026-02-25,2EL,3,607.5,607.5
2026-02-25,2EL,1,407.5,-42.5
2026-02-25,2EL,1,407.5,407.5
2026-02-25,2EL,2,507.5,507.5
2026-02-25,2EL,3,395.0,395.0
2026-02-25,2EL,1,157.5,-80.0
2026-03-04,2EL,1,345.0,-42.5
2026-03-04,2EL,2,-80.0,-117.5
2026-03-04,2EL,3,-317.5,-392.5
2026-03-04,2EL,3,-342.5,-417.5
2026-03-04,2EL,3,70.0,-42.5
2026-03-04,2EL,3,-242.5,-317.5
2026-03-04,2EL,3,-392.5,-42.5
2026-03-04,2EL,1,-517.5,-167.5
2026-03-04,2EL,1,-567.5,-117.5
2026-03-05,2ES,1,-355.0,-255.0
2026-03-05,2ES,2,170.0,170.0
2026-03-05,2ES,1,-1230.0,-442.5
2026-03-05,2EL,3,1707.5,1707.5
2026-03-10,2ES,1,-1392.5,-1392.5
2026-03-11,2ES,1,-680.0,-192.5
2026-03-11,2ES,1,-642.5,-155.0
2026-03-11,2ES,1,-905.0,-155.0
2026-03-11,2ES,1,-1405.0,-1092.5
2026-03-13,2ES,1,820.0,-192.5
2026-03-17,2ES,1,-180.0,-467.5
2026-03-17,2ES,2,20.0,-305.0
2026-03-17,2ES,3,95.0,-392.5
2026-03-17,2EL,1,-455.0,-580.0
2026-03-19,2EL,1,1870.0,-217.5
2026-03-19,2EL,1,1857.5,1857.5
2026-03-20,2EL,3,-1280.0,-780.0
2026-03-20,2EL,3,-1280.0,-855.0
2026-03-20,2ES,1,532.5,532.5
2026-03-20,2ES,1,657.5,657.5
2026-03-20,2ES,1,-467.5,-467.5
2026-04-01,2ES,3,-742.5,-717.5
2026-04-01,2ES,3,-480.0,-455.0
2026-04-07,2EL,3,1970.0,-155.0
2026-04-07,2EL,3,-1492.5,-42.5
2026-04-07,2EL,1,-1492.5,-405.0
2026-04-07,2EL,2,-1492.5,-1492.5
2026-04-09,2ES,1,-1405.0,-592.5
2026-04-09,2EL,1,907.5,907.5
2026-04-09,2EL,1,-305.0,-255.0
2026-04-09,2EL,2,-392.5,-342.5
2026-04-09,2EL,3,-192.5,-142.5
2026-04-09,2EL,1,-355.0,-117.5
2026-04-09,2EL,1,-492.5,-255.0
2026-04-10,2EL,3,-1405.0,-742.5
2026-04-10,2ES,1,182.5,182.5
2026-04-10,2ES,2,-267.5,-342.5
2026-04-10,2ES,3,-380.0,-455.0
2026-04-13,2ES,3,-1367.5,-1367.5
2026-04-13,2EL,1,1932.5,-30.0
2026-04-13,2EL,2,1932.5,1932.5
2026-04-13,2EL,3,1870.0,-42.5
2026-04-13,2EL,3,2020.0,2020.0
2026-04-13,2EL,3,1982.5,1982.5
2026-04-13,2EL,3,1832.5,1832.5
2026-04-13,2EL,3,1807.5,1807.5
2026-04-14,2EL,1,145.0,-130.0
2026-04-14,2EL,1,220.0,220.0
2026-04-15,2EL,1,907.5,907.5
2026-04-15,2EL,2,820.0,820.0
2026-04-15,2EL,2,507.5,507.5
2026-04-16,2ES,3,-655.0,-530.0
2026-04-20,2ES,1,-305.0,-30.0
2026-04-20,2ES,1,-817.5,-392.5
2026-04-20,2ES,1,-505.0,-80.0
2026-04-20,2ES,2,-555.0,-130.0
2026-04-20,2ES,3,-530.0,-105.0
2026-04-20,2ES,3,-542.5,-267.5
2026-04-20,2ES,3,-442.5,-167.5
2026-04-20,2ES,3,-442.5,-280.0
2026-04-20,2ES,3,-255.0,-92.5
2026-04-20,2ES,3,-355.0,-192.5
2026-04-20,2ES,3,-417.5,-430.0
2026-04-20,2ES,3,-117.5,-105.0
2026-04-21,2EL,1,-980.0,-617.5
2026-04-21,2EL,1,-980.0,-705.0
2026-04-21,2ES,1,632.5,-55.0
2026-04-21,2ES,2,432.5,-55.0
2026-04-21,2ES,3,70.0,-417.5
2026-04-21,2ES,1,95.0,-230.0
2026-04-21,2ES,2,257.5,-67.5
2026-04-21,2ES,3,132.5,-192.5
2026-04-21,2ES,3,-67.5,-467.5
2026-04-21,2ES,3,-92.5,-42.5
2026-04-21,2ES,1,-980.0,-117.5
2026-04-21,2ES,1,-980.0,-67.5
2026-04-21,2ES,1,-980.0,-980.0
2026-04-22,2EL,1,395.0,-117.5
2026-04-22,2EL,1,-17.5,-530.0
2026-04-22,2EL,2,145.0,-367.5
2026-04-22,2EL,3,257.5,-117.5
2026-04-22,2EL,3,220.0,-155.0
2026-04-22,2EL,3,282.5,-292.5
2026-04-22,2EL,3,395.0,-180.0
2026-04-22,2EL,3,332.5,-30.0
2026-04-22,2EL,3,657.5,657.5
2026-04-22,2EL,3,232.5,-92.5
2026-04-22,2EL,3,157.5,-167.5
2026-04-22,2EL,3,195.0,-155.0
2026-04-22,2EL,3,232.5,-180.0
2026-04-22,2EL,3,407.5,407.5
2026-04-23,2ES,3,1557.5,-167.5
2026-04-23,2ES,3,1607.5,-167.5
2026-04-23,2ES,3,1595.0,-180.0
2026-04-23,2ES,3,1595.0,1595.0
2026-04-23,2ES,1,-930.0,-930.0
2026-04-24,2EL,1,1057.5,1057.5
2026-04-24,2EL,1,957.5,957.5
2026-04-24,2EL,1,857.5,857.5
2026-04-27,2ES,2,-630.0,-55.0
2026-04-27,2ES,3,-1005.0,-167.5
2026-04-27,2ES,3,-1005.0,-167.5
2026-04-27,2ES,3,-1005.0,-155.0
2026-04-27,2ES,3,-1005.0,-317.5
2026-04-27,2EL,1,532.5,532.5
2026-04-27,2EL,1,470.0,470.0
2026-04-27,2EL,1,407.5,-67.5
2026-04-27,2EL,2,370.0,370.0
2026-04-28,2ES,1,-905.0,-130.0
2026-04-28,2ES,3,-905.0,-355.0
2026-04-29,2ES,1,-855.0,-30.0
2026-04-29,2ES,2,-855.0,-67.5
2026-04-29,2ES,3,-855.0,-92.5
2026-04-29,2ES,1,-855.0,-55.0
2026-04-29,2ES,2,-855.0,-292.5
2026-04-29,2ES,3,-855.0,-292.5
2026-04-29,2ES,3,-855.0,-105.0
2026-04-29,2ES,1,-855.0,-292.5
2026-04-29,2ES,1,-855.0,-355.0
2026-04-29,2ES,2,-855.0,-855.0
2026-05-01,2ES,3,932.5,-105.0
2026-05-01,2ES,3,807.5,-580.0
2026-05-04,2EL,1,-892.5,-892.5
2026-05-04,2EL,1,-892.5,-892.5
2026-05-04,2ES,1,-892.5,-892.5
2026-05-04,2ES,2,-892.5,-792.5
2026-05-04,2ES,3,-892.5,-892.5
2026-05-04,2EL,1,-892.5,-867.5
2026-05-07,2EL,2,-917.5,-242.5
2026-05-07,2EL,1,-917.5,-605.0
2026-05-07,2ES,1,-130.0,-155.0
2026-05-07,2ES,1,-917.5,-255.0
2026-05-07,2ES,1,-917.5,-692.5
2026-05-07,2ES,2,-917.5,-717.5
2026-05-07,2ES,3,-405.0,-117.5
2026-05-07,2ES,3,-217.5,-130.0
2026-05-07,2ES,3,-405.0,-117.5
2026-05-08,2ES,3,-280.0,-117.5
2026-05-08,2ES,3,-405.0,-417.5
2026-05-08,2ES,3,-192.5,-292.5
2026-05-08,2ES,3,-255.0,-355.0
2026-05-08,2ES,3,-42.5,-355.0
2026-05-11,2EL,1,-830.0,-42.5
2026-05-12,2EL,3,1207.5,1207.5
2026-05-12,2EL,3,645.0,645.0
2026-05-13,2EL,1,2582.5,2582.5
2026-05-13,2EL,1,2120.0,2120.0
2026-05-13,2EL,2,2170.0,2170.0
2026-05-13,2EL,1,1845.0,1845.0
2026-05-13,2EL,2,1832.5,1832.5
2026-05-13,2EL,1,545.0,545.0
2026-05-13,2EL,1,95.0,-217.5
2026-05-13,2EL,2,170.0,170.0
2026-05-13,2EL,3,57.5,-42.5
2026-05-13,2EL,1,-192.5,-80.0
2026-05-14,2ES,3,-167.5,-205.0
2026-05-14,2ES,3,-180.0,-392.5
2026-05-14,2ES,3,-317.5,-530.0
2026-05-18,2EL,1,-917.5,-492.5
2026-05-18,2EL,2,-917.5,-917.5
2026-05-18,2EL,3,-917.5,-917.5
2026-05-19,2ES,3,1732.5,1732.5
2026-05-19,2ES,3,1057.5,1057.5
2026-05-20,2EL,1,1557.5,1557.5
2026-05-20,2EL,1,1370.0,1370.0
2026-05-20,2EL,1,1020.0,1020.0
2026-05-20,2EL,1,532.5,-30.0
2026-05-20,2EL,2,282.5,-255.0
2026-05-20,2EL,3,307.5,-255.0
2026-05-20,2EL,3,532.5,-30.0
2026-05-20,2EL,3,532.5,-30.0
2026-05-20,2EL,3,395.0,-167.5
2026-05-20,2EL,3,420.0,420.0
2026-05-20,2EL,3,445.0,445.0
2026-05-20,2EL,3,382.5,382.5
2026-05-21,2EL,3,1770.0,-630.0
2026-05-21,2ES,1,-992.5,-992.5
2026-05-22,2ES,1,-1017.5,-1017.5
2026-05-26,2EL,1,-980.0,-980.0
2026-05-27,2EL,3,670.0,670.0
2026-05-27,2EL,3,532.5,532.5
2026-05-28,2EL,1,770.0,-105.0
2026-05-28,2EL,1,745.0,-130.0
2026-05-28,2EL,2,732.5,732.5
2026-05-28,2EL,1,395.0,-192.5
2026-05-28,2EL,2,457.5,-230.0
2026-05-28,2EL,3,407.5,-280.0
2026-05-28,2EL,3,607.5,607.5
2026-05-29,2EL,3,-867.5,-230.0
2026-05-29,2EL,3,-867.5,-430.0
2026-05-29,2EL,3,-80.0,-480.0
2026-05-29,2ES,1,-867.5,-130.0
2026-05-29,2ES,1,-867.5,-392.5
2026-06-01,2ES,3,-817.5,-817.5
2026-06-01,2EL,1,-442.5,-30.0
2026-06-01,2EL,2,-505.0,-92.5
2026-06-01,2EL,3,-542.5,-167.5
2026-06-01,2EL,3,-455.0,-117.5
2026-06-02,2ES,3,-355.0,-42.5
2026-06-02,2ES,3,-392.5,-80.0
2026-06-02,2ES,3,-430.0,-242.5
2026-06-03,2ES,1,582.5,-167.5
2026-06-03,2ES,2,557.5,-30.0
2026-06-03,2ES,1,-742.5,-192.5
2026-06-03,2EL,3,-405.0,-67.5
2026-06-03,2EL,1,-617.5,-130.0
2026-06-03,2EL,1,-742.5,-505.0
2026-06-10,2EL,1,-1292.5,-730.0
2026-06-10,2EL,1,-1292.5,-1292.5
2026-06-11,2ES,1,-1455.0,-1455.0
2026-06-16,2ES,1,1657.5,-205.0
2026-06-16,2ES,2,1570.0,-155.0
2026-06-16,2ES,3,1570.0,-155.0
2026-06-16,2ES,3,1345.0,1345.0
2026-06-17,2ES,1,4045.0,-867.5
2026-06-17,2EL,1,-1717.5,-230.0
2026-06-17,2EL,1,-1717.5,-330.0
2026-06-17,2ES,1,4157.5,-180.0
2026-06-17,2ES,2,4132.5,-205.0
2026-06-17,2ES,3,4107.5,4107.5
2026-06-22,2ES,2,-417.5,-530.0
