entry_id,Date,dir,regime,hour,fx4p_t8p,fx4p_eod,sb1_t8p,sb1_eod,er10,adx14,sb_ibs_o,sb_dirok,sb_rngx,ema_side_ok,warm
2021-11-01_71S2,2021-11-01,S,BULL,14,-205.0,-205.0,-42.5,-42.5,0.311,19.2,1.0,True,0.5376344086021505,False,True
2021-11-02_14S2,2021-11-02,S,NEUTRAL,09,-205.0,-205.0,-92.5,-92.5,0.354,,0.2222222222222222,False,0.6,False,True
2021-11-03_9L2,2021-11-03,L,NEUTRAL,09,395.0,1795.0,395.0,1795.0,,,0.6923076923076923,True,0.8062015503875969,False,False
2021-11-03_62L2,2021-11-03,L,NEUTRAL,13,395.0,1082.5,395.0,1082.5,0.44,25.9,0.7142857142857143,True,0.8641975308641975,True,True
2021-11-04_15L2,2021-11-04,L,BULL,09,-205.0,-205.0,-80.0,-80.0,0.417,,0.75,False,0.6106870229007634,True,True
2021-11-04_29S2,2021-11-04,S,BEAR,10,-205.0,-205.0,-180.0,-180.0,0.241,22.7,1.0,True,1.0126582278481011,True,True
2021-11-05_11S2,2021-11-05,S,BULL,09,395.0,1157.5,395.0,1157.5,0.172,,0.6923076923076923,True,0.6842105263157895,False,False
2021-11-05_59S2,2021-11-05,S,BEAR,13,-205.0,-205.0,-80.0,-80.0,0.143,37.7,0.25,False,0.4188481675392669,False,True
2021-11-08_19L2,2021-11-08,L,NEUTRAL,10,-205.0,-205.0,-105.0,-105.0,0.075,,0.1,False,0.5882352941176471,False,True
2021-11-09_17S2,2021-11-09,S,BULL,09,395.0,257.5,395.0,257.5,0.348,,0.875,True,0.5369127516778524,True,True
2021-11-09_39S2,2021-11-09,S,BEAR,11,-205.0,-205.0,-217.5,-217.5,0.035,42.3,0.4736842105263158,True,0.9947643979057592,True,True
2021-11-10_12S2,2021-11-10,S,NEUTRAL,09,395.0,1595.0,395.0,1595.0,0.579,,0.9523809523809524,True,1.0047846889952154,False,True
2021-11-10_59S2,2021-11-10,S,BEAR,14,-205.0,-205.0,-255.0,-255.0,0.729,39.5,0.8181818181818181,False,1.0476190476190477,True,True
2021-11-10_75L2,2021-11-10,L,NEUTRAL,14,-205.0,-205.0,-205.0,-205.0,0.019,35.4,0.3888888888888889,False,0.8333333333333333,True,True
2021-11-11_14L2,2021-11-11,L,BEAR,10,395.0,-205.0,395.0,-180.0,0.155,,0.5625,False,0.9580838323353292,False,True
2021-11-11_43S2,2021-11-11,S,NEUTRAL,12,-205.0,207.5,-67.5,-67.5,0.024,18.3,0.8571428571428572,True,0.6796116504854368,True,True
2021-11-11_70L2,2021-11-11,L,NEUTRAL,14,-205.0,-42.5,-155.0,-155.0,0.208,16.7,0.3571428571428571,False,1.4432989690721651,False,True
2021-11-12_7S2,2021-11-12,S,BULL,09,-205.0,-205.0,-192.5,-192.5,,,1.0,True,0.962264150943396,True,False
2021-11-15_9S2,2021-11-15,S,NEUTRAL,09,395.0,95.0,395.0,95.0,,,1.0,True,0.6037735849056604,True,False
2021-11-15_15S2,2021-11-15,S,BEAR,09,395.0,-5.0,-130.0,-130.0,0.323,,0.8333333333333334,True,0.7692307692307693,True,True
2021-11-15_43S2,2021-11-15,S,NEUTRAL,12,-205.0,-205.0,-55.0,-55.0,0.37,40.8,0.1666666666666666,False,0.4838709677419354,True,True
2021-11-16_10L2,2021-11-16,L,NEUTRAL,09,-205.0,-205.0,-92.5,-92.5,,,0.8888888888888888,True,0.4475138121546961,True,False
2021-11-16_17L2,2021-11-16,L,NEUTRAL,09,395.0,482.5,395.0,482.5,0.375,,0.6666666666666666,False,0.7453416149068323,True,True
2021-11-16_31L2,2021-11-16,L,BULL,11,395.0,-205.0,-42.5,-42.5,0.333,52.2,0.4,False,0.4716981132075472,True,True
2021-11-16_44L2,2021-11-16,L,BULL,12,-205.0,-205.0,-142.5,-142.5,0.319,49.0,0.9230769230769232,True,1.4130434782608696,True,True
2021-11-17_13S2,2021-11-17,S,BEAR,09,-205.0,-205.0,-117.5,-117.5,0.061,,0.8181818181818181,False,0.7006369426751593,True,True
2021-11-22_15S2,2021-11-22,S,BULL,09,395.0,2720.0,395.0,2720.0,0.397,,0.75,True,0.5555555555555556,False,True
2021-11-22_35S2,2021-11-22,S,NEUTRAL,11,-205.0,-205.0,-367.5,-367.5,0.84,37.1,0.6774193548387097,False,1.1111111111111112,True,True
2021-11-29_10S2,2021-11-29,S,NEUTRAL,09,-205.0,-205.0,395.0,-267.5,,,0.9130434782608696,True,0.7723880597014925,True,False
2021-11-29_23L2,2021-11-29,L,BULL,10,395.0,807.5,395.0,807.5,0.302,,0.0625,False,0.6083650190114068,True,True
2021-11-29_43L2,2021-11-29,L,BULL,12,-205.0,-205.0,-117.5,-117.5,0.521,40.6,0.7272727272727273,True,0.7692307692307692,True,True
2021-11-29_58S2,2021-11-29,S,NEUTRAL,13,395.0,620.0,-67.5,-67.5,0.054,31.8,0.2857142857142857,False,0.5691056910569106,False,True
2021-11-29_66S2,2021-11-29,S,BEAR,13,-205.0,-205.0,-242.5,-242.5,0.304,22.1,0.8095238095238095,True,1.590909090909091,True,True
2021-11-30_26S2,2021-11-30,S,BEAR,10,-205.0,-205.0,395.0,-592.5,0.42,,0.9591836734693876,True,0.9227871939736346,True,True
2021-11-30_40L2,2021-11-30,L,NEUTRAL,11,-205.0,-205.0,-417.5,-417.5,0.014,34.4,0.8285714285714286,True,0.9887005649717514,True,True
2021-12-06_7L2,2021-12-06,L,BULL,09,-205.0,-205.0,-717.5,-717.5,,,0.9152542372881356,True,0.96986301369863,True,False
2021-12-06_24L2,2021-12-06,L,NEUTRAL,10,-205.0,-205.0,-255.0,-255.0,0.064,,0.6818181818181818,False,0.6145251396648045,True,True
2021-12-06_54L2,2021-12-06,L,BULL,12,-205.0,-205.0,-130.0,-130.0,0.371,33.6,0.75,False,0.6818181818181818,True,True
2021-12-06_60L2,2021-12-06,L,BULL,13,-205.0,-205.0,-142.5,-142.5,0.019,34.2,0.5384615384615384,True,0.7878787878787878,True,True
2021-12-06_75L2,2021-12-06,L,BEAR,14,-205.0,-205.0,-217.5,-217.5,0.099,23.8,0.7894736842105263,False,0.8715596330275229,False,True
2021-12-07_26L2,2021-12-07,L,BULL,10,-205.0,-205.0,-205.0,-205.0,0.104,,0.7222222222222222,True,1.1464968152866242,True,True
2021-12-13_10L2,2021-12-13,L,NEUTRAL,09,-205.0,-205.0,-417.5,-417.5,,,0.8,True,1.153846153846154,True,False
2021-12-13_18S2,2021-12-13,S,BULL,09,395.0,-205.0,395.0,-305.0,0.312,,0.7692307692307692,True,0.931899641577061,True,True
2021-12-13_48S2,2021-12-13,S,BEAR,12,-205.0,-205.0,-155.0,-155.0,0.451,18.7,0.4285714285714286,True,0.979020979020979,True,True
2021-12-13_65L2,2021-12-13,L,NEUTRAL,14,-205.0,-205.0,-92.5,-92.5,0.241,14.2,0.1111111111111111,False,0.7438016528925621,True,True
2021-12-13_72L2,2021-12-13,L,BULL,14,-205.0,-205.0,-167.5,-167.5,0.085,16.4,0.8666666666666667,True,1.0344827586206895,True,True
2021-12-14_11S2,2021-12-14,S,BEAR,09,-205.0,-205.0,-192.5,-192.5,0.064,,0.5294117647058824,True,0.4696132596685082,True,False
2021-12-14_25S2,2021-12-14,S,BEAR,10,395.0,-205.0,395.0,-292.5,0.459,,0.16,False,0.8561643835616438,True,True
2021-12-14_38S2,2021-12-14,S,BEAR,11,-205.0,-205.0,-230.0,-230.0,0.284,20.5,0.3,True,0.8771929824561403,True,True
2021-12-14_61S2,2021-12-14,S,BULL,13,-205.0,-205.0,-217.5,-217.5,0.617,18.6,0.8947368421052632,True,0.9693877551020408,False,True
2021-12-15_11L2,2021-12-15,L,NEUTRAL,09,395.0,-205.0,395.0,-230.0,0.463,,0.1,False,0.7547169811320755,False,False
2021-12-15_34S2,2021-12-15,S,BEAR,11,-205.0,-205.0,-92.5,-92.5,0.253,30.4,0.7777777777777778,True,0.5084745762711864,True,True
2021-12-15_49L2,2021-12-15,L,BULL,12,-205.0,-205.0,-130.0,-130.0,0.342,18.4,0.5833333333333334,True,0.8759124087591241,True,True
2021-12-15_65S2,2021-12-15,S,NEUTRAL,13,-205.0,-205.0,-505.0,-505.0,0.256,13.3,0.5476190476190477,False,0.7407407407407407,False,True
2021-12-16_18S2,2021-12-16,S,BEAR,09,395.0,2257.5,395.0,2257.5,0.478,,0.7391304347826086,True,0.7744107744107744,True,True
2021-12-16_28S2,2021-12-16,S,BEAR,10,-205.0,-205.0,-205.0,-205.0,0.463,,0.3333333333333333,False,0.6428571428571429,True,True
2021-12-16_70L2,2021-12-16,L,NEUTRAL,14,395.0,707.5,395.0,707.5,0.122,28.8,0.7241379310344828,True,0.7733333333333333,False,True
2021-12-17_11L2,2021-12-17,L,BEAR,09,-205.0,-205.0,395.0,1007.5,0.502,,0.8571428571428571,True,0.5668016194331984,False,False
2021-12-17_33L2,2021-12-17,L,BEAR,11,395.0,-205.0,395.0,-505.0,0.403,18.8,0.4285714285714285,False,1.044776119402985,False,True
2021-12-20_12S2,2021-12-20,S,NEUTRAL,09,-205.0,-205.0,395.0,-605.0,0.377,,0.92,True,1.0460251046025104,True,True
2021-12-20_17S2,2021-12-20,S,BEAR,09,395.0,-205.0,395.0,-505.0,0.34,,0.9285714285714286,True,1.0852713178294573,True,True
2021-12-20_29L2,2021-12-20,L,NEUTRAL,11,395.0,2207.5,395.0,2207.5,0.333,14.0,0.8095238095238095,False,0.7692307692307692,False,True
2021-12-20_42S2,2021-12-20,S,BULL,12,-205.0,-205.0,-330.0,-330.0,0.19,10.7,0.3571428571428571,False,1.1067193675889329,True,True
2021-12-20_49S2,2021-12-20,S,BULL,12,-205.0,-205.0,-142.5,-142.5,0.028,10.1,0.3846153846153846,False,0.6372549019607844,True,True
2021-12-20_54L2,2021-12-20,L,NEUTRAL,12,-205.0,-205.0,-342.5,-342.5,0.393,16.4,0.9310344827586208,True,1.150793650793651,True,True
2021-12-20_65L2,2021-12-20,L,NEUTRAL,14,395.0,1370.0,395.0,1370.0,0.138,23.1,0.8,True,0.7246376811594203,True,True
2021-12-20_79S2,2021-12-20,S,BULL,15,-205.0,-205.0,-380.0,-380.0,0.401,34.4,0.5625,False,0.9937888198757764,False,True
2021-12-21_11S2,2021-12-21,S,BULL,09,395.0,-205.0,395.0,-305.0,0.224,,0.0384615384615384,False,0.8306709265175719,True,False
2021-12-21_19S2,2021-12-21,S,BULL,10,-205.0,-205.0,-167.5,-167.5,0.056,,0.3333333333333333,False,0.5208333333333334,True,True
2021-12-21_32L2,2021-12-21,L,BULL,11,395.0,1432.5,395.0,1432.5,0.541,22.1,0.1764705882352941,True,0.7522123893805309,True,True
2021-12-21_73L2,2021-12-21,L,BEAR,14,-205.0,-205.0,-105.0,-105.0,0.266,29.5,0.3,True,0.6666666666666666,True,True
2021-12-22_20S2,2021-12-22,S,BULL,10,-205.0,-205.0,-92.5,-92.5,0.747,,0.5555555555555556,True,0.4128440366972477,False,True
2021-12-22_74L2,2021-12-22,L,NEUTRAL,14,395.0,720.0,395.0,720.0,0.5,16.8,0.4166666666666667,False,1.0,True,True
2021-12-23_12S2,2021-12-23,S,BULL,09,-205.0,-205.0,-142.5,-142.5,0.111,,0.0769230769230768,False,0.5963302752293578,False,True
2021-12-27_26L2,2021-12-27,L,BULL,10,395.0,1032.5,395.0,1032.5,0.217,,0.2,False,0.7299270072992701,True,True
2021-12-27_53L2,2021-12-27,L,BULL,13,395.0,570.0,-55.0,-55.0,0.727,50.9,0.8333333333333334,True,0.8823529411764706,True,True
2021-12-28_17L2,2021-12-28,L,NEUTRAL,09,-205.0,-205.0,-205.0,-205.0,0.25,,0.6666666666666666,True,0.6976744186046512,True,True
2021-12-29_17S2,2021-12-29,S,BEAR,09,395.0,-205.0,395.0,-117.5,0.008,,0.4545454545454546,False,0.4845814977973568,True,True
2021-12-30_11S2,2021-12-30,S,BULL,09,395.0,1132.5,-142.5,-142.5,0.102,,0.1538461538461538,False,0.6103286384976525,False,False
2021-12-31_6S2,2021-12-31,S,NEUTRAL,08,395.0,-205.0,395.0,-267.5,,,0.0,False,0.7615894039735099,True,False
2021-12-31_13S2,2021-12-31,S,BEAR,09,-205.0,-205.0,-205.0,-205.0,0.162,,0.1666666666666666,False,0.6405693950177935,True,True
2022-01-03_13S2,2022-01-03,S,BULL,09,395.0,-205.0,395.0,-330.0,0.227,,0.0,False,0.6682577565632458,True,True
2022-01-04_10S2,2022-01-04,S,BEAR,09,-205.0,-205.0,-255.0,-255.0,,,0.6818181818181819,True,1.03125,True,False
2022-01-04_25L2,2022-01-04,L,BEAR,10,395.0,-205.0,395.0,-230.0,0.333,,1.0,True,0.8403361344537815,False,True
2022-01-04_49S2,2022-01-04,S,BEAR,13,-205.0,-205.0,-180.0,-180.0,0.627,33.8,0.875,True,1.081081081081081,True,True
2022-01-04_60S2,2022-01-04,S,BEAR,13,-205.0,-205.0,-130.0,-130.0,0.053,34.4,1.0,True,0.7407407407407408,True,True
2022-01-05_11L2,2022-01-05,L,NEUTRAL,09,395.0,-205.0,395.0,-130.0,0.477,,0.4166666666666667,True,0.4240282685512367,True,False
2022-01-05_22L2,2022-01-05,L,NEUTRAL,10,-205.0,-205.0,-205.0,-205.0,0.457,,1.0,True,1.0112359550561798,False,True
2022-01-05_52S2,2022-01-05,S,BEAR,13,-205.0,-205.0,-117.5,-117.5,0.265,23.0,0.9090909090909092,True,0.8333333333333334,True,True
2022-01-05_72S2,2022-01-05,S,BEAR,14,-205.0,-205.0,-342.5,-342.5,0.522,45.5,0.5517241379310345,True,0.9034267912772586,True,True
2022-01-06_19S2,2022-01-06,S,BULL,10,-205.0,-205.0,-517.5,-517.5,0.392,,0.9302325581395348,True,0.9728506787330315,False,True
2022-01-10_17L2,2022-01-10,L,BEAR,09,-205.0,-205.0,395.0,3932.5,0.153,,0.2558139534883721,False,1.122715404699739,False,True
2022-01-10_61L2,2022-01-10,L,BULL,13,-205.0,-205.0,-242.5,-242.5,0.689,46.8,0.7142857142857143,True,0.7,True,True
2022-01-10_72L2,2022-01-10,L,NEUTRAL,14,395.0,1432.5,395.0,1432.5,0.145,32.7,0.9166666666666666,True,0.6741573033707865,True,True
2022-01-11_11L2,2022-01-11,L,NEUTRAL,09,-205.0,-205.0,-480.0,-480.0,0.014,,0.825,True,0.8492569002123141,True,False
2022-01-11_34S2,2022-01-11,S,NEUTRAL,11,395.0,-205.0,395.0,-155.0,0.382,36.3,0.0714285714285714,False,0.6113537117903931,False,True
2022-01-12_20S2,2022-01-12,S,NEUTRAL,10,-205.0,-205.0,-392.5,-392.5,0.834,,0.9090909090909092,True,1.0248447204968942,True,True
2022-01-12_32S2,2022-01-12,S,NEUTRAL,11,-205.0,-205.0,-192.5,-192.5,0.34,29.6,0.4117647058823529,False,0.6563706563706564,True,True
2022-01-12_48L2,2022-01-12,L,NEUTRAL,12,-205.0,-205.0,-117.5,-117.5,0.133,15.8,0.5454545454545454,False,0.6626506024096385,False,True
2022-01-12_53S2,2022-01-12,S,NEUTRAL,13,-205.0,-205.0,-180.0,-180.0,0.701,14.0,0.8125,True,0.9090909090909092,True,True
2022-01-12_69L2,2022-01-12,L,BEAR,14,395.0,470.0,395.0,470.0,0.1,15.9,0.1764705882352941,False,0.85,False,True
2022-01-13_13L2,2022-01-13,L,NEUTRAL,09,-205.0,-205.0,-280.0,-280.0,0.642,,0.9166666666666666,True,0.9836065573770492,False,True
2022-01-13_54L2,2022-01-13,L,NEUTRAL,12,395.0,-205.0,395.0,-155.0,0.253,35.1,0.8571428571428571,True,0.603448275862069,False,True
2022-01-14_9S2,2022-01-14,S,BULL,09,-205.0,-205.0,-430.0,-430.0,,,0.3611111111111111,False,0.6889952153110048,False,False
2022-01-14_61L2,2022-01-14,L,NEUTRAL,13,-205.0,-205.0,395.0,1332.5,0.363,19.1,0.0434782608695652,False,1.602787456445993,True,True
2022-01-14_67L2,2022-01-14,L,NEUTRAL,14,395.0,1207.5,395.0,1207.5,0.214,16.4,0.0,False,0.847457627118644,True,True
2022-01-18_8L2,2022-01-18,L,BEAR,09,395.0,-205.0,395.0,-392.5,,,0.5151515151515151,False,0.6834319526627219,False,False
2022-01-18_74S2,2022-01-18,S,NEUTRAL,14,395.0,70.0,395.0,70.0,0.496,21.3,0.84,True,0.9057971014492752,True,True
2022-01-19_17L2,2022-01-19,L,NEUTRAL,09,-205.0,-205.0,-330.0,-330.0,0.614,,0.1785714285714285,False,0.8333333333333333,False,True
2022-01-19_71S2,2022-01-19,S,BULL,14,-205.0,-205.0,395.0,1720.0,0.145,22.1,0.7297297297297297,True,1.2542372881355932,True,True
2022-01-20_32S2,2022-01-20,S,BEAR,11,395.0,5745.0,395.0,5745.0,0.241,42.3,0.7222222222222222,False,0.782608695652174,False,True
2022-01-20_40S2,2022-01-20,S,BEAR,11,395.0,5757.5,395.0,5757.5,0.059,26.5,0.4285714285714286,False,0.7608695652173914,False,True
2022-01-20_52S2,2022-01-20,S,BEAR,12,-205.0,-205.0,-167.5,-167.5,0.406,29.3,0.8666666666666667,True,0.6849315068493151,True,True
2022-01-20_65L2,2022-01-20,L,NEUTRAL,13,-205.0,-205.0,-380.0,-380.0,0.842,41.0,0.75,True,0.9876543209876544,False,True
2022-01-21_54S2,2022-01-21,S,BEAR,12,395.0,-205.0,395.0,2432.5,0.094,11.6,0.6,False,1.0,True,True
2022-01-24_19S2,2022-01-24,S,BEAR,10,395.0,-205.0,395.0,-917.5,0.017,,0.8,True,0.8949880668257757,True,True
2022-01-24_52L2,2022-01-24,L,BULL,13,-205.0,-205.0,395.0,-730.0,0.378,25.1,0.2833333333333333,False,0.8438818565400844,True,True
2022-01-24_61L2,2022-01-24,L,BULL,13,395.0,-205.0,395.0,-605.0,0.106,22.2,0.54,True,0.7052186177715091,True,True
2022-01-25_32L2,2022-01-25,L,NEUTRAL,11,395.0,-205.0,395.0,1045.0,0.041,14.2,0.9666666666666668,True,0.9983361064891848,False,True
2022-01-26_17L2,2022-01-26,L,BEAR,09,-205.0,-205.0,395.0,-417.5,0.752,,0.6857142857142857,True,0.6445672191528545,False,True
2022-01-26_47S2,2022-01-26,S,BEAR,12,-205.0,-205.0,-330.0,-330.0,0.211,17.7,0.75,True,1.0408921933085502,True,True
2022-01-26_80S2,2022-01-26,S,BULL,15,-205.0,-205.0,-480.0,232.5,0.272,27.2,0.4,True,0.4395604395604395,True,True
2022-01-27_22S2,2022-01-27,S,NEUTRAL,10,395.0,-205.0,395.0,3545.0,0.119,,0.2115384615384615,False,0.8360128617363344,True,True
2022-01-27_63L2,2022-01-27,L,BEAR,13,-205.0,-205.0,395.0,-605.0,0.191,25.1,0.9,True,0.8802816901408451,False,True
2022-01-28_15S2,2022-01-28,S,NEUTRAL,09,-205.0,-205.0,-930.0,-930.0,0.069,,0.4210526315789473,False,1.2317666126418152,True,True
2022-01-28_73S2,2022-01-28,S,BULL,14,-205.0,-205.0,-480.0,-480.0,0.647,18.1,0.6,True,0.89086859688196,False,True
2022-01-31_15S2,2022-01-31,S,BULL,09,-205.0,-205.0,-380.0,-380.0,0.379,,0.9375,True,0.7766990291262136,False,True
2022-02-01_16S2,2022-02-01,S,BEAR,09,-205.0,-205.0,-780.0,-780.0,0.187,,0.78125,True,1.1367673179396094,True,True
2022-02-01_26L2,2022-02-01,L,NEUTRAL,10,-205.0,-205.0,395.0,1682.5,0.32,,0.981132075471698,True,1.4887640449438202,True,True
2022-02-01_36S2,2022-02-01,S,NEUTRAL,11,395.0,-205.0,395.0,-292.5,0.071,9.5,0.3199999999999999,True,0.9765625,True,True
2022-02-01_44S2,2022-02-01,S,BULL,12,-205.0,-205.0,-342.5,-342.5,0.194,13.0,0.896551724137931,True,1.0507246376811594,True,True
2022-02-01_64L2,2022-02-01,L,NEUTRAL,13,-205.0,-205.0,-205.0,-205.0,0.085,14.1,0.8888888888888888,True,0.8256880733944953,True,True
2022-02-02_9S2,2022-02-02,S,NEUTRAL,09,-205.0,-205.0,395.0,-342.5,,,0.3793103448275862,False,0.6685878962536023,True,False
2022-02-02_23L2,2022-02-02,L,BEAR,10,-205.0,-205.0,395.0,107.5,0.019,,0.7222222222222222,True,0.8571428571428571,False,True
2022-02-02_49L2,2022-02-02,L,BULL,12,395.0,-205.0,395.0,-355.0,0.098,15.1,0.6,False,1.357466063348416,True,True
2022-02-02_70L2,2022-02-02,L,BULL,14,395.0,-205.0,395.0,-217.5,0.438,12.4,0.5263157894736842,False,0.6785714285714286,True,True
2022-02-02_76L2,2022-02-02,L,BULL,14,-205.0,-205.0,-205.0,-205.0,0.27,10.7,0.8888888888888888,True,0.6405693950177935,True,True
2022-02-03_16S2,2022-02-03,S,NEUTRAL,09,395.0,-205.0,395.0,-305.0,0.333,,0.7307692307692308,False,0.6860158311345647,False,True
2022-02-03_39S2,2022-02-03,S,NEUTRAL,11,395.0,-205.0,395.0,-305.0,0.206,21.9,0.3846153846153846,False,0.7761194029850746,True,True
2022-02-03_59S2,2022-02-03,S,NEUTRAL,13,395.0,245.0,395.0,245.0,0.189,12.1,0.5,False,0.6572769953051643,True,True
2022-02-03_78L2,2022-02-03,L,BEAR,14,-205.0,-205.0,395.0,1420.0,0.215,27.9,0.2857142857142857,False,1.390728476821192,False,True
2022-02-04_9L2,2022-02-04,L,NEUTRAL,09,395.0,-205.0,395.0,-455.0,,,0.1052631578947368,False,0.7069767441860465,True,False
2022-02-04_21S2,2022-02-04,S,NEUTRAL,10,-205.0,-205.0,-342.5,-342.5,0.589,,0.8275862068965517,True,0.6502242152466368,True,True
2022-02-04_36L2,2022-02-04,L,NEUTRAL,11,-205.0,-205.0,-217.5,-217.5,0.529,19.8,0.5263157894736842,False,0.6397306397306397,True,True
2022-02-04_55L2,2022-02-04,L,BULL,13,-205.0,-205.0,-230.0,-230.0,0.113,41.5,0.75,False,0.7434944237918216,True,True
2022-02-04_73L2,2022-02-04,L,BULL,14,-205.0,-205.0,-380.0,-380.0,0.488,43.6,0.3125,False,1.1552346570397112,True,True
2022-02-07_11L2,2022-02-07,L,NEUTRAL,10,-205.0,-205.0,-230.0,-230.0,0.21,,0.2,True,0.4395604395604395,True,False
2022-02-07_19L2,2022-02-07,L,NEUTRAL,10,-205.0,-205.0,-242.5,-242.5,0.166,,0.7142857142857143,True,0.5753424657534246,True,True
2022-02-07_36S2,2022-02-07,S,BEAR,11,395.0,-205.0,395.0,-255.0,0.11,15.3,0.2727272727272727,False,0.7885304659498208,True,True
2022-02-07_60L2,2022-02-07,L,BULL,13,395.0,-205.0,395.0,-242.5,0.254,20.7,0.3333333333333333,False,1.024390243902439,True,True
2022-02-07_68L2,2022-02-07,L,BULL,14,-205.0,-205.0,-392.5,-392.5,0.391,26.6,0.9696969696969696,True,1.3865546218487397,True,True
2022-02-08_14S2,2022-02-08,S,NEUTRAL,09,-205.0,-205.0,-267.5,-267.5,0.023,,0.7391304347826086,True,0.6948640483383686,True,True
2022-02-09_15S2,2022-02-09,S,NEUTRAL,09,-205.0,-205.0,-167.5,-167.5,0.125,,0.8666666666666667,True,0.5033557046979865,False,True
2022-02-09_50S2,2022-02-09,S,BULL,12,-205.0,-205.0,-117.5,-117.5,0.079,6.9,0.4545454545454546,False,0.859375,False,True
2022-02-09_75S2,2022-02-09,S,BULL,14,-205.0,-205.0,-217.5,-217.5,0.076,20.4,0.7894736842105263,True,0.8755760368663594,False,True
2022-02-10_20L2,2022-02-10,L,NEUTRAL,10,-205.0,-205.0,-592.5,-592.5,0.062,,0.7551020408163265,True,1.2373737373737372,True,True
2022-02-10_56S2,2022-02-10,S,BEAR,13,395.0,-205.0,395.0,1157.5,0.202,35.3,0.9791666666666666,True,1.170731707317073,True,True
2022-02-10_71S2,2022-02-10,S,BEAR,14,-205.0,-205.0,395.0,582.5,0.228,30.6,0.8200000000000001,True,1.3020833333333337,True,True
2022-02-11_11L2,2022-02-11,L,BEAR,09,395.0,-205.0,395.0,-505.0,0.056,,0.7857142857142857,True,0.8108108108108109,False,False
2022-02-14_11L2,2022-02-14,L,BEAR,09,-205.0,-205.0,-930.0,-930.0,0.122,,0.5263157894736842,False,1.2816188870151772,False,False
2022-02-14_59L2,2022-02-14,L,NEUTRAL,13,-205.0,-205.0,-342.5,-342.5,0.761,35.1,0.6206896551724138,False,0.675990675990676,False,True
2022-02-14_80L2,2022-02-14,L,NEUTRAL,15,-205.0,-42.5,-242.5,-42.5,0.275,21.1,0.8095238095238095,True,0.430327868852459,True,True
2022-02-15_11S2,2022-02-15,S,NEUTRAL,09,-205.0,-205.0,-292.5,-292.5,0.333,,0.56,False,0.6702412868632708,True,False
2022-02-15_58L2,2022-02-15,L,NEUTRAL,13,395.0,-205.0,-155.0,-155.0,0.046,16.6,0.7857142857142857,True,0.9210526315789476,True,True
2022-02-16_10S2,2022-02-16,S,BEAR,09,-205.0,-205.0,-317.5,-317.5,,,0.6666666666666667,True,0.8617021276595745,True,False
2022-02-16_18S2,2022-02-16,S,NEUTRAL,09,-205.0,-205.0,-230.0,-230.0,0.0,,0.4499999999999999,False,0.881057268722467,True,True
2022-02-16_24L2,2022-02-16,L,NEUTRAL,10,-205.0,-205.0,-255.0,-255.0,0.145,,0.9545454545454546,True,0.990990990990991,False,True
2022-02-16_48S2,2022-02-16,S,BULL,12,-205.0,-205.0,-192.5,-192.5,0.333,22.2,0.5294117647058824,False,1.069182389937107,True,True
2022-02-16_72L2,2022-02-16,L,BULL,14,-205.0,-205.0,-330.0,-330.0,0.293,39.1,0.4642857142857143,False,0.9003215434083601,True,True
2022-02-17_17S2,2022-02-17,S,BEAR,09,-205.0,-205.0,-592.5,-592.5,0.177,,0.6938775510204082,True,1.6013071895424835,True,True
2022-02-17_34L2,2022-02-17,L,BEAR,11,-205.0,-205.0,-230.0,-230.0,0.102,16.0,0.85,True,0.8333333333333334,False,True
2022-02-17_44S2,2022-02-17,S,BEAR,12,395.0,1932.5,395.0,1932.5,0.2,13.0,0.9375,True,1.0,True,True
2022-02-18_16L2,2022-02-18,L,BEAR,09,-205.0,-205.0,-342.5,-342.5,0.888,,1.0,True,0.838150289017341,False,True
2022-02-22_10L2,2022-02-22,L,NEUTRAL,09,-205.0,-205.0,395.0,-730.0,,,0.9,True,0.9712230215827338,True,False
2022-02-22_36S2,2022-02-22,S,BEAR,11,-205.0,-205.0,395.0,-305.0,0.235,10.1,0.9230769230769232,True,0.7492795389048991,True,True
2022-02-22_50S2,2022-02-22,S,BEAR,12,395.0,-205.0,395.0,-367.5,0.328,29.3,0.3548387096774194,False,1.0616438356164384,True,True
2022-02-22_63S2,2022-02-22,S,NEUTRAL,13,-205.0,-205.0,-505.0,-505.0,0.2,38.8,0.7619047619047619,False,0.9271523178807948,True,True
2022-02-22_74L2,2022-02-22,L,BEAR,14,-205.0,-205.0,-492.5,-492.5,0.266,30.1,0.7073170731707317,False,0.6890756302521008,True,True
2022-02-23_28S2,2022-02-23,S,BEAR,10,-205.0,-205.0,-417.5,-417.5,0.0,,0.8857142857142857,True,0.9831460674157304,True,True
2022-02-23_57L2,2022-02-23,L,BEAR,13,-205.0,-205.0,-455.0,-455.0,0.092,38.0,0.6052631578947368,True,0.926829268292683,False,True
2022-02-24_20L2,2022-02-24,L,BULL,10,-205.0,-205.0,395.0,-842.5,0.127,,0.1884057971014492,False,0.9857142857142858,True,True
2022-02-24_40S2,2022-02-24,S,BULL,11,-205.0,-205.0,395.0,-317.5,0.226,21.9,0.7037037037037037,False,0.5660377358490566,False,True
2022-02-24_57L2,2022-02-24,L,BULL,13,395.0,3395.0,395.0,3395.0,0.246,17.6,0.16,False,1.1503067484662577,True,True
