Date,signal,variant,dir,net
2025-11-04,MC:CC3,adrstop,S,-205.0
2025-11-10,RevFT:Trap,natstop,S,-280.0
2025-11-10,RevFT:Trap,adrstop,S,-980.0
2025-11-10,RevFT:Trap,natstop,S,-355.0
2025-11-10,RevFT:Trap,adrstop,S,-980.0
2025-11-10,RevFT:Trap,natstop,S,-180.0
2025-11-10,RevFT:Trap,adrstop,S,-980.0
2025-11-10,MC:CC3,natstop,S,-767.5
2025-11-10,MC:CC3,adrstop,S,-980.0
2025-11-10,MC:CC5,natstop,S,-805.0
2025-11-10,MC:CC5,adrstop,S,-980.0
2025-11-14,RevFT:Sneaky,natstop,L,-667.5
2025-11-14,RevFT:Sneaky,adrstop,L,-1067.5
2025-11-14,RevFT:BO,natstop,S,670.0
2025-11-14,RevFT:BO,adrstop,S,670.0
2025-11-14,RevFT:Trap,natstop,L,-1055.0
2025-11-14,RevFT:Trap,adrstop,L,-1067.5
2025-11-14,RevFT:BO,natstop,L,-642.5
2025-11-14,RevFT:BO,adrstop,L,-1067.5
2025-11-14,RevFT:Trap,natstop,L,-1042.5
2025-11-14,RevFT:Trap,adrstop,L,-1067.5
2025-11-14,MC:CC5,natstop,L,120.0
2025-11-14,MC:CC5,adrstop,L,120.0
2025-11-14,MC:CC3,natstop,L,-217.5
2025-11-14,MC:CC3,adrstop,L,-217.5
2025-11-14,MC:CC4,natstop,L,-730.0
2025-11-14,MC:CC4,adrstop,L,-1067.5
2025-11-14,MC:CC5,natstop,L,-955.0
2025-11-14,MC:CC5,adrstop,L,-1067.5
2025-11-14,MC:CC5,natstop,L,-930.0
2025-11-14,MC:CC5,adrstop,L,-1067.5
2025-11-14,MC:CC2,natstop,L,-905.0
2025-11-14,MC:CC2,adrstop,L,-1067.5
2025-11-18,1E-WT,chase,L,57.5
2025-11-18,1E-WT,retest6,L,145.0
2025-11-18,1E-WT,chase,S,-1255.0
2025-11-18,1E-WT,retest6,S,-1255.0
2025-11-18,1E-WT,chase,L,-1255.0
2025-11-18,1E-WT,retest6,L,-1255.0
2025-11-18,1E-WT,chase,L,-1255.0
2025-11-18,1E-WT,retest6,L,-1255.0
2025-11-18,1E-WT,chase,S,1432.5
2025-11-18,1E-WT,retest6,S,1520.0
2025-11-18,RevFT:Trap,natstop,L,-717.5
2025-11-18,RevFT:Trap,adrstop,L,-717.5
2025-11-18,RevFT:Trap,natstop,S,-980.0
2025-11-18,RevFT:Trap,adrstop,S,1620.0
2025-11-18,RevFT:IB,natstop,L,-592.5
2025-11-18,RevFT:IB,adrstop,L,-1255.0
2025-11-18,MC:CC5,natstop,S,-2867.5
2025-11-18,MC:CC5,adrstop,S,-1255.0
2025-11-18,MC:CC3,natstop,L,-1767.5
2025-11-18,MC:CC3,adrstop,L,-1255.0
2025-11-18,MC:CC3,natstop,L,-1567.5
2025-11-18,MC:CC3,adrstop,L,-1255.0
2025-11-18,MC:CC4,natstop,L,-1730.0
2025-11-18,MC:CC4,adrstop,L,-1255.0
2025-11-18,MC:CC5,natstop,L,-1930.0
2025-11-18,MC:CC5,adrstop,L,-1255.0
2025-11-20,1E-WT,chase,S,7520.0
2025-11-20,1E-WT,retest6,S,7607.5
2025-11-20,1E-WT,chase,S,5082.5
2025-11-20,1E-WT,chase,S,3570.0
2025-11-20,1E-WT,retest6,S,3657.5
2025-11-20,1E-WT,chase,S,-1342.5
2025-11-20,1E-WT,retest6,S,-1342.5
2025-11-20,1E-WT,chase,S,-1342.5
2025-11-20,1E-WT,retest6,S,-1342.5
2025-11-20,1E-WT,chase,S,2645.0
2025-11-20,1E-WT,retest6,S,2732.5
2025-11-20,1E-WT,chase,S,-1342.5
2025-11-20,1E-WT,retest6,S,-1342.5
2025-11-20,RevFT:BO,natstop,S,10570.0
2025-11-20,RevFT:BO,adrstop,S,10570.0
2025-11-20,RevFT:BO,natstop,L,-1380.0
2025-11-20,RevFT:BO,adrstop,L,-1342.5
2025-11-20,MC:CC4,natstop,S,6045.0
2025-11-20,MC:CC4,adrstop,S,6045.0
2025-11-20,MC:CC2,natstop,S,3920.0
2025-11-20,MC:CC2,adrstop,S,3920.0
2025-11-20,MC:CC3,natstop,S,1970.0
2025-11-20,MC:CC3,adrstop,S,1970.0
2025-11-20,MC:CC4,natstop,S,1620.0
2025-11-20,MC:CC4,adrstop,S,-1342.5
2025-11-20,MC:CC5,natstop,S,982.5
2025-11-20,MC:CC5,adrstop,S,-1342.5
2025-12-01,RevFT:Trap,natstop,S,-355.0
2025-12-01,RevFT:Trap,adrstop,S,895.0
2025-12-01,RevFT:Trap,natstop,S,-330.0
2025-12-01,RevFT:Trap,adrstop,S,1045.0
2025-12-01,RevFT:Sneaky,natstop,S,1082.5
2025-12-01,RevFT:Sneaky,adrstop,S,1082.5
2025-12-01,RevFT:Trap,natstop,L,-605.0
2025-12-01,RevFT:Trap,adrstop,L,-517.5
2025-12-01,MC:CC5,natstop,L,-692.5
2025-12-01,MC:CC5,adrstop,L,-767.5
2025-12-01,MC:CC3,natstop,S,945.0
2025-12-01,MC:CC3,adrstop,S,945.0
2025-12-01,MC:CC5,natstop,S,720.0
2025-12-01,MC:CC5,adrstop,S,720.0
2025-12-18,1E-WT,chase,L,-967.5
2025-12-18,1E-WT,retest6,L,-967.5
2025-12-18,1E-WT,chase,L,-967.5
2025-12-18,1E-WT,retest6,L,-967.5
2025-12-18,1E-WT,chase,S,-967.5
2025-12-18,1E-WT,retest6,S,-967.5
2025-12-18,1E-WT,chase,L,-967.5
2025-12-18,1E-WT,retest6,L,-967.5
2025-12-18,1E-WT,chase,S,-967.5
2025-12-18,1E-WT,retest6,S,-967.5
2025-12-18,1E-WT,chase,S,-967.5
2025-12-18,1E-WT,retest6,S,-967.5
2025-12-18,RevFT:Trap,natstop,L,-455.0
2025-12-18,RevFT:Trap,adrstop,L,-455.0
2025-12-18,RevFT:Trap,natstop,S,1507.5
2025-12-18,RevFT:Trap,adrstop,S,1507.5
2025-12-18,MC:CC2,natstop,L,-1217.5
2025-12-18,MC:CC2,adrstop,L,-967.5
2025-12-18,MC:CC2,natstop,L,-1480.0
2025-12-18,MC:CC2,adrstop,L,-967.5
2025-12-18,MC:CC4,natstop,L,-1767.5
2025-12-18,MC:CC4,adrstop,L,-967.5
2025-12-18,MC:CC5,natstop,L,-2117.5
2025-12-18,MC:CC5,adrstop,L,-967.5
2025-12-18,MC:CC3,natstop,L,-730.0
2025-12-18,MC:CC3,adrstop,L,-967.5
2025-12-18,MC:CC4,natstop,L,-1255.0
2025-12-18,MC:CC4,adrstop,L,-967.5
2025-12-18,MC:CC3,natstop,S,1245.0
2025-12-18,MC:CC3,adrstop,S,1245.0
2025-12-18,MC:CC4,natstop,S,1145.0
2025-12-18,MC:CC4,adrstop,S,1145.0
2026-01-15,1E-WT,chase,S,645.0
2026-01-15,1E-WT,retest6,S,732.5
2026-01-15,RevFT:BO,natstop,S,-855.0
2026-01-15,RevFT:BO,adrstop,S,-780.0
2026-01-15,RevFT:Trap,natstop,L,-280.0
2026-01-15,RevFT:Trap,adrstop,L,-780.0
2026-01-15,RevFT:OB,natstop,L,-430.0
2026-01-15,RevFT:OB,adrstop,L,-780.0
2026-01-15,MC:CC3,natstop,L,-942.5
2026-01-15,MC:CC3,adrstop,L,-780.0
2026-01-15,MC:CC3,natstop,S,-542.5
2026-01-15,MC:CC3,adrstop,S,1020.0
2026-01-15,MC:CC4,natstop,L,-367.5
2026-01-15,MC:CC4,adrstop,L,-780.0
2026-01-15,MC:CC5,natstop,S,632.5
2026-01-15,MC:CC5,adrstop,S,632.5
2026-01-20,RevFT:Sneaky,natstop,L,-1105.0
2026-01-20,RevFT:Sneaky,adrstop,L,-705.0
2026-01-20,RevFT:OB,natstop,L,-1367.5
2026-01-20,RevFT:OB,adrstop,L,-705.0
2026-01-20,RevFT:Sneaky,natstop,S,2695.0
2026-01-20,RevFT:Sneaky,adrstop,S,2695.0
2026-01-20,RevFT:Sneaky,natstop,L,-892.5
2026-01-20,RevFT:Sneaky,adrstop,L,-705.0
2026-01-20,MC:CC2,natstop,L,-1505.0
2026-01-20,MC:CC2,adrstop,L,-705.0
2026-01-20,MC:CC4,natstop,S,957.5
2026-01-20,MC:CC4,adrstop,S,957.5
2026-02-05,1E-WT,chase,L,-1080.0
2026-02-05,1E-WT,chase,L,-1080.0
2026-02-05,1E-WT,retest6,L,-1080.0
2026-02-05,1E-WT,chase,S,-1080.0
2026-02-05,1E-WT,retest6,S,-1080.0
2026-02-05,RevFT:BO,natstop,L,-1680.0
2026-02-05,RevFT:BO,adrstop,L,-1080.0
2026-02-05,RevFT:Sneaky,natstop,S,1820.0
2026-02-05,RevFT:Sneaky,adrstop,S,1820.0
2026-02-05,RevFT:OB,natstop,L,-667.5
2026-02-05,RevFT:OB,adrstop,L,-1080.0
2026-02-05,MC:CC3,natstop,S,1057.5
2026-02-05,MC:CC3,adrstop,S,-1080.0
2026-02-05,MC:CC4,natstop,S,795.0
2026-02-05,MC:CC4,adrstop,S,-1080.0
2026-02-05,MC:CC5,natstop,S,-217.5
2026-02-05,MC:CC5,adrstop,S,-1080.0
2026-02-05,MC:CC4,natstop,L,-1967.5
2026-02-05,MC:CC4,adrstop,L,-1080.0
2026-02-05,MC:CC5,natstop,L,-2317.5
2026-02-05,MC:CC5,adrstop,L,-1080.0
2026-02-05,MC:CC3,natstop,L,-980.0
2026-02-05,MC:CC3,adrstop,L,-1080.0
2026-02-06,1E-WT,chase,L,1420.0
2026-02-06,1E-WT,retest6,L,1507.5
2026-02-06,1E-WT,chase,L,1145.0
2026-02-06,1E-WT,retest6,L,1232.5
2026-02-06,1E-WT,chase,L,920.0
2026-02-06,1E-WT,chase,L,570.0
2026-02-06,1E-WT,retest6,L,657.5
2026-02-06,1E-WT,chase,L,482.5
2026-02-06,1E-WT,retest6,L,570.0
2026-02-06,RevFT:OB,natstop,S,-1305.0
2026-02-06,RevFT:OB,adrstop,S,-1142.5
2026-02-06,RevFT:Sneaky,natstop,L,532.5
2026-02-06,RevFT:Sneaky,adrstop,L,532.5
2026-02-06,RevFT:Trap,natstop,S,-342.5
2026-02-06,RevFT:Trap,adrstop,S,-1142.5
2026-02-06,RevFT:Trap,natstop,S,-280.0
2026-02-06,RevFT:Trap,adrstop,S,-1142.5
2026-02-06,RevFT:Sneaky,natstop,S,-317.5
2026-02-06,RevFT:Sneaky,adrstop,S,-1142.5
2026-02-06,MC:CC3,natstop,L,1107.5
2026-02-06,MC:CC3,adrstop,L,1107.5
2026-02-06,MC:CC2,natstop,L,407.5
2026-02-06,MC:CC2,adrstop,L,407.5
2026-02-27,RevFT:Trap,natstop,S,-780.0
2026-02-27,RevFT:Trap,adrstop,S,-1080.0
2026-02-27,RevFT:Trap,natstop,S,-805.0
2026-02-27,RevFT:Trap,adrstop,S,-1080.0
2026-02-27,MC:CC2,natstop,S,-1042.5
2026-02-27,MC:CC2,adrstop,S,-1080.0
2026-02-27,MC:CC5,natstop,S,-617.5
2026-02-27,MC:CC5,adrstop,S,-1080.0
2026-03-02,1E-WT,chase,S,-1030.0
2026-03-02,1E-WT,retest6,S,-1030.0
2026-03-02,1E-WT,chase,L,-1030.0
2026-03-02,1E-WT,retest6,L,-1030.0
2026-03-02,1E-WT,chase,L,-1030.0
2026-03-02,1E-WT,retest6,L,-1030.0
2026-03-02,RevFT:Trap,natstop,S,-630.0
2026-03-02,RevFT:Trap,adrstop,S,-1030.0
2026-03-02,RevFT:Trap,natstop,S,-455.0
2026-03-02,RevFT:Trap,adrstop,S,-1030.0
2026-03-02,RevFT:Trap,natstop,L,-692.5
2026-03-02,RevFT:Trap,adrstop,L,-1030.0
2026-03-02,RevFT:Sneaky,natstop,S,-430.0
2026-03-02,RevFT:Sneaky,adrstop,S,-1030.0
2026-03-02,RevFT:Trap,natstop,L,-667.5
2026-03-02,RevFT:Trap,adrstop,L,-330.0
2026-03-02,RevFT:Trap,natstop,S,1082.5
2026-03-02,RevFT:Trap,adrstop,S,1082.5
2026-03-02,MC:CC3,natstop,L,-1217.5
2026-03-02,MC:CC3,adrstop,L,-1030.0
2026-03-02,MC:CC3,natstop,L,-330.0
2026-03-02,MC:CC3,adrstop,L,-330.0
2026-03-02,MC:CC3,natstop,L,-905.0
2026-03-02,MC:CC3,adrstop,L,-1030.0
2026-03-02,MC:CC4,natstop,L,-1292.5
2026-03-02,MC:CC4,adrstop,L,-1030.0
2026-03-02,MC:CC5,natstop,L,-1292.5
2026-03-02,MC:CC5,adrstop,L,-1030.0
2026-03-03,1E-WT,chase,S,-1155.0
2026-03-03,1E-WT,retest6,S,-1155.0
2026-03-03,1E-WT,chase,S,-1155.0
2026-03-03,1E-WT,retest6,S,-1155.0
2026-03-03,1E-WT,chase,S,-1155.0
2026-03-03,1E-WT,retest6,S,-1155.0
2026-03-03,1E-WT,chase,L,1670.0
2026-03-03,1E-WT,retest6,L,1757.5
2026-03-03,1E-WT,chase,L,1432.5
2026-03-03,1E-WT,retest6,L,1520.0
2026-03-03,1E-WT,chase,L,870.0
2026-03-03,1E-WT,retest6,L,957.5
2026-03-03,1E-WT,chase,L,445.0
2026-03-03,1E-WT,chase,L,-1155.0
2026-03-03,1E-WT,retest6,L,-817.5
2026-03-03,RevFT:Sneaky,natstop,S,-805.0
2026-03-03,RevFT:Sneaky,adrstop,S,-1155.0
2026-03-03,RevFT:Trap,natstop,L,-630.0
2026-03-03,RevFT:Trap,adrstop,L,1095.0
2026-03-03,RevFT:Trap,natstop,L,732.5
2026-03-03,RevFT:Trap,adrstop,L,732.5
2026-03-03,RevFT:Trap,natstop,L,670.0
2026-03-03,RevFT:Trap,adrstop,L,670.0
2026-03-03,RevFT:Trap,natstop,L,-680.0
2026-03-03,RevFT:Trap,adrstop,L,-642.5
2026-03-03,RevFT:OB,natstop,L,-1380.0
2026-03-03,RevFT:OB,adrstop,L,-1155.0
2026-03-03,MC:CC4,natstop,L,2620.0
2026-03-03,MC:CC4,adrstop,L,2620.0
2026-03-03,MC:CC5,natstop,L,2382.5
2026-03-03,MC:CC5,adrstop,L,2382.5
2026-03-03,MC:CC3,natstop,L,470.0
2026-03-03,MC:CC3,adrstop,L,470.0
2026-03-06,1E-WT,chase,L,-1305.0
2026-03-06,1E-WT,retest6,L,-1305.0
2026-03-06,RevFT:Trap,natstop,L,-317.5
2026-03-06,RevFT:Trap,adrstop,L,-317.5
2026-03-06,RevFT:OB,natstop,L,-617.5
2026-03-06,RevFT:OB,adrstop,L,-617.5
2026-03-06,RevFT:BO,natstop,S,-1092.5
2026-03-06,RevFT:BO,adrstop,S,770.0
2026-03-06,RevFT:IB,natstop,S,-942.5
2026-03-06,RevFT:IB,adrstop,S,970.0
2026-03-06,RevFT:Sneaky,natstop,L,-930.0
2026-03-06,RevFT:Sneaky,adrstop,L,-1305.0
2026-03-06,RevFT:Trap,natstop,L,-667.5
2026-03-06,RevFT:Trap,adrstop,L,-605.0
2026-03-06,RevFT:BO,natstop,S,1220.0
2026-03-06,RevFT:BO,adrstop,S,1220.0
2026-03-06,RevFT:OB,natstop,L,-730.0
2026-03-06,RevFT:OB,adrstop,L,-1305.0
2026-03-06,MC:CC3,natstop,L,-1742.5
2026-03-06,MC:CC3,adrstop,L,-1305.0
2026-03-09,1E-WT,chase,L,3570.0
2026-03-09,1E-WT,retest6,L,3657.5
2026-03-09,1E-WT,chase,L,-1280.0
2026-03-09,1E-WT,retest6,L,3395.0
2026-03-09,1E-WT,chase,L,-1280.0
2026-03-09,1E-WT,retest6,L,-1280.0
2026-03-09,1E-WT,chase,L,-1280.0
2026-03-09,1E-WT,retest6,L,-1280.0
2026-03-09,RevFT:Trap,natstop,L,6732.5
2026-03-09,RevFT:Trap,adrstop,L,6732.5
2026-03-09,RevFT:Trap,natstop,S,-392.5
2026-03-09,RevFT:Trap,adrstop,S,-1280.0
2026-03-09,MC:CC4,natstop,S,-767.5
2026-03-09,MC:CC4,adrstop,S,-1280.0
2026-03-09,MC:CC4,natstop,S,-1117.5
2026-03-09,MC:CC4,adrstop,S,-1280.0
2026-03-09,MC:CC5,natstop,S,-1142.5
2026-03-09,MC:CC5,adrstop,S,-1280.0
2026-03-12,1E-WT,chase,S,682.5
2026-03-12,1E-WT,retest6,S,770.0
2026-03-12,RevFT:Trap,natstop,L,-1092.5
2026-03-12,RevFT:Trap,adrstop,L,-1455.0
2026-03-12,RevFT:Trap,natstop,S,1370.0
2026-03-12,RevFT:Trap,adrstop,S,1370.0
2026-03-12,RevFT:IB,natstop,L,-567.5
2026-03-12,RevFT:IB,adrstop,L,-1455.0
2026-03-12,MC:CC2,natstop,L,-1317.5
2026-03-12,MC:CC2,adrstop,L,-1455.0
2026-03-16,1E-WT,chase,S,-1492.5
2026-03-16,1E-WT,retest6,S,-1492.5
2026-03-16,1E-WT,chase,S,-1492.5
2026-03-16,1E-WT,retest6,S,-1492.5
2026-03-16,RevFT:BO,natstop,S,-1192.5
2026-03-16,RevFT:BO,adrstop,S,-1492.5
2026-03-16,RevFT:BO,natstop,L,307.5
2026-03-16,RevFT:BO,adrstop,L,307.5
2026-03-16,RevFT:Trap,natstop,S,-330.0
2026-03-16,RevFT:Trap,adrstop,S,-67.5
2026-03-16,RevFT:Sneaky,natstop,L,57.5
2026-03-16,RevFT:Sneaky,adrstop,L,57.5
2026-03-16,RevFT:Trap,natstop,S,-305.0
2026-03-16,RevFT:Trap,adrstop,S,182.5
2026-03-16,MC:CC4,natstop,S,-1530.0
2026-03-16,MC:CC4,adrstop,S,-1492.5
2026-03-16,MC:CC5,natstop,S,-1630.0
2026-03-16,MC:CC5,adrstop,S,-1492.5
2026-03-16,MC:CC2,natstop,L,-1167.5
2026-03-16,MC:CC2,adrstop,L,-305.0
2026-03-23,1E-WT,chase,L,-1355.0
2026-03-23,1E-WT,retest6,L,-1355.0
2026-03-23,1E-WT,chase,L,-1355.0
2026-03-23,1E-WT,retest6,L,-1355.0
2026-03-23,1E-WT,chase,S,-1355.0
2026-03-23,1E-WT,retest6,S,-1355.0
2026-03-23,1E-WT,chase,L,-1355.0
2026-03-23,1E-WT,retest6,L,-1355.0
2026-03-23,RevFT:OB,natstop,S,2995.0
2026-03-23,RevFT:OB,adrstop,S,2995.0
2026-03-23,RevFT:BO,natstop,L,-817.5
2026-03-23,RevFT:BO,adrstop,L,-1355.0
2026-03-23,RevFT:IB,natstop,S,-455.0
2026-03-23,RevFT:IB,adrstop,S,920.0
2026-03-23,MC:CC3,natstop,L,-1342.5
2026-03-23,MC:CC3,adrstop,L,-1355.0
2026-03-23,MC:CC4,natstop,L,-1667.5
2026-03-23,MC:CC4,adrstop,L,-1355.0
2026-03-23,MC:CC4,natstop,L,-1180.0
2026-03-23,MC:CC4,adrstop,L,-1355.0
2026-03-23,MC:CC4,natstop,L,-967.5
2026-03-23,MC:CC4,adrstop,L,-1355.0
2026-03-24,RevFT:Trap,natstop,S,-542.5
2026-03-24,RevFT:Trap,adrstop,S,1082.5
2026-03-24,RevFT:BO,natstop,L,-417.5
2026-03-24,RevFT:BO,adrstop,L,70.0
2026-03-24,MC:CC3,natstop,S,520.0
2026-03-24,MC:CC3,adrstop,S,520.0
2026-03-24,MC:CC2,natstop,S,-1417.5
2026-03-24,MC:CC2,adrstop,S,-1230.0
2026-03-24,MC:CC5,natstop,L,-1692.5
2026-03-24,MC:CC5,adrstop,L,-1230.0
2026-03-25,RevFT:BO,natstop,S,-1267.5
2026-03-25,RevFT:BO,adrstop,S,-1205.0
2026-03-25,RevFT:Sneaky,natstop,S,-705.0
2026-03-25,RevFT:Sneaky,adrstop,S,-1205.0
2026-03-25,RevFT:Trap,natstop,S,720.0
2026-03-25,RevFT:Trap,adrstop,S,720.0
2026-03-26,1E-WT,chase,S,-1205.0
2026-03-26,1E-WT,retest6,S,-1205.0
2026-03-26,RevFT:Sneaky,natstop,S,-655.0
2026-03-26,RevFT:Sneaky,adrstop,S,2720.0
2026-03-26,RevFT:IB,natstop,L,-380.0
2026-03-26,RevFT:IB,adrstop,L,-1205.0
2026-03-26,RevFT:Sneaky,natstop,S,-580.0
2026-03-26,RevFT:Sneaky,adrstop,S,-1205.0
2026-03-26,RevFT:Trap,natstop,L,-517.5
2026-03-26,RevFT:Trap,adrstop,L,-1205.0
2026-03-26,MC:CC3,natstop,S,-780.0
2026-03-26,MC:CC3,adrstop,S,-1205.0
2026-03-26,MC:CC4,natstop,S,-1005.0
2026-03-26,MC:CC4,adrstop,S,-1205.0
2026-03-26,MC:CC5,natstop,S,-1242.5
2026-03-26,MC:CC5,adrstop,S,-1205.0
2026-03-27,1E-WT,chase,S,2632.5
2026-03-27,1E-WT,retest6,S,2720.0
2026-03-27,1E-WT,chase,S,1432.5
2026-03-27,1E-WT,retest6,S,1520.0
2026-03-27,1E-WT,chase,S,1032.5
2026-03-27,1E-WT,retest6,S,1120.0
2026-03-27,RevFT:Trap,natstop,S,-767.5
2026-03-27,RevFT:Trap,adrstop,S,3157.5
2026-03-27,RevFT:Trap,natstop,S,3432.5
2026-03-27,RevFT:Trap,adrstop,S,3432.5
2026-03-27,RevFT:Trap,natstop,L,-742.5
2026-03-27,RevFT:Trap,adrstop,L,-1267.5
2026-03-27,RevFT:Sneaky,natstop,S,2220.0
2026-03-27,RevFT:Sneaky,adrstop,S,2220.0
2026-03-27,RevFT:Trap,natstop,L,-505.0
2026-03-27,RevFT:Trap,adrstop,L,-1267.5
2026-03-27,MC:CC3,natstop,S,-1017.5
2026-03-27,MC:CC3,adrstop,S,-1267.5
2026-03-27,MC:CC2,natstop,L,-1042.5
2026-03-27,MC:CC2,adrstop,L,-1267.5
2026-03-27,MC:CC3,natstop,S,3270.0
2026-03-27,MC:CC3,adrstop,S,3270.0
2026-03-27,MC:CC4,natstop,S,2870.0
2026-03-27,MC:CC4,adrstop,S,2870.0
2026-03-27,MC:CC4,natstop,S,2057.5
2026-03-27,MC:CC4,adrstop,S,2057.5
2026-03-30,1E-WT,chase,S,1207.5
2026-03-30,1E-WT,retest6,S,1295.0
2026-03-30,1E-WT,chase,S,657.5
2026-03-30,1E-WT,retest6,S,745.0
2026-03-30,1E-WT,chase,S,520.0
2026-03-30,RevFT:IB,natstop,L,-1430.0
2026-03-30,RevFT:IB,adrstop,L,-1255.0
2026-03-30,RevFT:OB,natstop,S,2682.5
2026-03-30,RevFT:OB,adrstop,S,2682.5
2026-03-30,RevFT:Trap,natstop,S,3120.0
2026-03-30,RevFT:Trap,adrstop,S,3120.0
2026-03-30,RevFT:Trap,natstop,L,-392.5
2026-03-30,RevFT:Trap,adrstop,L,-1255.0
2026-03-30,RevFT:OB,natstop,L,-792.5
2026-03-30,RevFT:OB,adrstop,L,-1255.0
2026-03-30,MC:CC4,natstop,S,2057.5
2026-03-30,MC:CC4,adrstop,S,2057.5
2026-03-31,1E-WT,chase,L,2657.5
2026-03-31,1E-WT,chase,L,1745.0
2026-03-31,1E-WT,retest6,L,1832.5
2026-03-31,RevFT:BO,natstop,S,-1230.0
2026-03-31,RevFT:BO,adrstop,S,-1342.5
2026-03-31,RevFT:Trap,natstop,L,5195.0
2026-03-31,RevFT:Trap,adrstop,L,5195.0
2026-03-31,RevFT:OB,natstop,L,4470.0
2026-03-31,RevFT:OB,adrstop,L,4470.0
2026-03-31,RevFT:BO,natstop,L,1307.5
2026-03-31,RevFT:BO,adrstop,L,1307.5
2026-03-31,MC:CC3,natstop,L,4870.0
2026-03-31,MC:CC3,adrstop,L,4870.0
2026-03-31,MC:CC4,natstop,L,4195.0
2026-03-31,MC:CC4,adrstop,L,4195.0
2026-03-31,MC:CC1,natstop,L,1570.0
2026-03-31,MC:CC1,adrstop,L,1570.0
2026-04-02,1E-WT,chase,L,2770.0
2026-04-02,1E-WT,retest6,L,2857.5
2026-04-02,1E-WT,chase,L,2520.0
2026-04-02,1E-WT,retest6,L,2607.5
2026-04-02,1E-WT,chase,L,-1417.5
2026-04-02,1E-WT,retest6,L,495.0
2026-04-02,RevFT:Sneaky,natstop,L,-867.5
2026-04-02,RevFT:Sneaky,adrstop,L,782.5
2026-04-02,RevFT:Trap,natstop,S,-392.5
2026-04-02,RevFT:Trap,adrstop,S,-805.0
2026-04-02,RevFT:Sneaky,natstop,L,945.0
2026-04-02,RevFT:Sneaky,adrstop,L,945.0
2026-04-02,MC:CC4,natstop,L,3120.0
2026-04-02,MC:CC4,adrstop,L,3120.0
2026-04-02,MC:CC2,natstop,L,-330.0
2026-04-02,MC:CC2,adrstop,L,-1417.5
2026-04-08,RevFT:Trap,natstop,L,907.5
2026-04-08,RevFT:Trap,adrstop,L,907.5
2026-04-08,RevFT:IB,natstop,S,-430.0
2026-04-08,RevFT:IB,adrstop,S,-342.5
2026-04-08,RevFT:Sneaky,natstop,S,-342.5
2026-04-08,RevFT:Sneaky,adrstop,S,107.5
2026-04-08,RevFT:Sneaky,natstop,L,-455.0
2026-04-08,RevFT:Sneaky,adrstop,L,-1455.0
2026-04-08,MC:CC4,natstop,S,-1017.5
2026-04-08,MC:CC4,adrstop,S,-1455.0
2026-04-08,MC:CC4,natstop,L,-517.5
2026-04-08,MC:CC4,adrstop,L,-5.0
2026-04-08,MC:CC5,natstop,L,-717.5
2026-04-08,MC:CC5,adrstop,L,-1455.0
2026-04-08,MC:CC2,natstop,S,-305.0
2026-04-08,MC:CC2,adrstop,S,-305.0
2026-04-17,1E-WT,chase,L,-267.5
2026-04-17,1E-WT,retest6,L,-180.0
2026-04-17,1E-WT,chase,L,-1092.5
2026-04-17,1E-WT,retest6,L,-1092.5
2026-04-17,1E-WT,chase,L,-1092.5
2026-04-17,1E-WT,retest6,L,-1092.5
2026-04-17,1E-WT,chase,L,-1092.5
2026-04-17,1E-WT,chase,L,-1092.5
2026-04-17,1E-WT,retest6,L,-1092.5
2026-04-17,1E-WT,chase,L,-1092.5
2026-04-17,1E-WT,retest6,L,-1092.5
2026-04-17,RevFT:Trap,natstop,S,-455.0
2026-04-17,RevFT:Trap,adrstop,S,7.5
2026-04-17,RevFT:Trap,natstop,S,870.0
2026-04-17,RevFT:Trap,adrstop,S,870.0
2026-04-17,RevFT:OB,natstop,S,-192.5
2026-04-17,RevFT:OB,adrstop,S,-192.5
2026-04-17,MC:CC4,natstop,L,782.5
2026-04-17,MC:CC4,adrstop,L,782.5
2026-04-17,MC:CC2,natstop,S,407.5
2026-04-17,MC:CC2,adrstop,S,407.5
2026-04-17,MC:CC3,natstop,S,-405.0
2026-04-17,MC:CC3,adrstop,S,-405.0
2026-04-17,MC:CC4,natstop,S,-480.0
2026-04-17,MC:CC4,adrstop,S,-480.0
2026-04-30,1E-WT,chase,L,1907.5
2026-04-30,1E-WT,retest6,L,1995.0
2026-04-30,1E-WT,chase,L,570.0
2026-04-30,RevFT:Trap,natstop,S,-767.5
2026-04-30,RevFT:Trap,adrstop,S,-842.5
2026-04-30,RevFT:Trap,natstop,S,-505.0
2026-04-30,RevFT:Trap,adrstop,S,-842.5
2026-04-30,RevFT:Trap,natstop,L,2057.5
2026-04-30,RevFT:Trap,adrstop,L,2057.5
2026-04-30,RevFT:Trap,natstop,S,-217.5
2026-04-30,RevFT:Trap,adrstop,S,-842.5
2026-04-30,MC:CC4,natstop,L,2707.5
2026-04-30,MC:CC4,adrstop,L,2707.5
2026-04-30,MC:CC5,natstop,L,2620.0
2026-04-30,MC:CC5,adrstop,L,2620.0
2026-04-30,MC:CC3,natstop,L,1932.5
2026-04-30,MC:CC3,adrstop,L,1932.5
2026-04-30,MC:CC4,natstop,L,1770.0
2026-04-30,MC:CC4,adrstop,L,1770.0
2026-04-30,MC:CC3,natstop,L,282.5
2026-04-30,MC:CC3,adrstop,L,282.5
2026-04-30,MC:CC4,natstop,L,257.5
2026-04-30,MC:CC4,adrstop,L,257.5
