Date,dir,variant,net
2024-03-11,S,base,-605.0
2024-03-11,S,be1.0,-17.5
2024-03-11,S,be0.5,-17.5
2024-03-11,S,tight6,307.5
2024-03-11,S,scale2x,-605.0
2024-03-11,S,retest2,-605.0
2024-03-11,S,retest6,-605.0
2024-03-12,L,base,-617.5
2024-03-12,L,be1.0,-617.5
2024-03-12,L,be0.5,-617.5
2024-03-12,L,tight6,-342.5
2024-03-12,L,scale2x,-617.5
2024-03-12,L,retest2,-617.5
2024-03-12,L,retest6,-617.5
2024-03-12,S,base,-617.5
2024-03-12,S,be1.0,-617.5
2024-03-12,S,be0.5,-617.5
2024-03-12,S,tight6,-617.5
2024-03-12,S,scale2x,-617.5
2024-03-12,S,retest2,-617.5
2024-03-12,S,retest6,-617.5
2024-03-18,S,base,445.0
2024-03-18,S,be1.0,445.0
2024-03-18,S,be0.5,-17.5
2024-03-18,S,tight6,-142.5
2024-03-18,S,scale2x,445.0
2024-03-18,S,retest2,420.0
2024-03-18,S,retest6,470.0
2024-03-19,L,base,1257.5
2024-03-19,L,be1.0,1257.5
2024-03-19,L,be0.5,1257.5
2024-03-19,L,tight6,1257.5
2024-03-19,L,scale2x,1295.0
2024-03-19,L,retest2,1232.5
2024-03-19,L,retest6,1282.5
2024-03-20,L,base,2470.0
2024-03-20,L,be1.0,-17.5
2024-03-20,L,be0.5,-17.5
2024-03-20,L,tight6,-180.0
2024-03-20,L,scale2x,1888.8
2024-03-20,L,retest2,2445.0
2024-03-20,L,retest6,2495.0
2024-03-21,L,base,-717.5
2024-03-21,L,be1.0,-717.5
2024-03-21,L,be0.5,-717.5
2024-03-21,L,tight6,-92.5
2024-03-21,L,scale2x,-717.5
2024-03-21,L,retest2,-717.5
2024-03-21,L,retest6,-717.5
2024-03-21,S,base,370.0
2024-03-21,S,be1.0,370.0
2024-03-21,S,be0.5,370.0
2024-03-21,S,tight6,145.0
2024-03-21,S,scale2x,370.0
2024-03-21,S,retest2,345.0
2024-03-21,S,retest6,395.0
2024-03-22,S,base,245.0
2024-03-22,S,be1.0,245.0
2024-03-22,S,be0.5,245.0
2024-03-22,S,tight6,-91.3
2024-03-22,S,scale2x,245.0
2024-03-22,S,retest2,220.0
2024-03-22,S,retest6,270.0
2024-03-22,L,retest2,-592.5
2024-03-26,S,base,795.0
2024-03-26,S,be1.0,795.0
2024-03-26,S,be0.5,795.0
2024-03-26,S,tight6,1.2
2024-03-26,S,scale2x,963.8
2024-03-26,S,retest2,770.0
2024-03-26,S,retest6,820.0
2024-04-01,S,base,-5.0
2024-04-01,S,be1.0,-17.5
2024-04-01,S,be0.5,-17.5
2024-04-01,S,tight6,45.0
2024-04-01,S,scale2x,-5.0
2024-04-01,S,retest2,-30.0
2024-04-01,S,retest6,20.0
2024-04-01,S,base,-505.0
2024-04-01,S,be1.0,-505.0
2024-04-01,S,be0.5,-17.5
2024-04-01,S,tight6,-280.0
2024-04-01,S,scale2x,-505.0
2024-04-01,S,retest2,-505.0
2024-04-01,S,retest6,-505.0
2024-04-02,S,base,-505.0
2024-04-02,S,be1.0,-505.0
2024-04-02,S,be0.5,-505.0
2024-04-02,S,tight6,-227.5
2024-04-02,S,scale2x,-505.0
2024-04-02,S,retest2,-505.0
2024-04-02,S,retest6,-505.0
2024-04-16,S,base,-967.5
2024-04-16,S,be1.0,-967.5
2024-04-16,S,be0.5,-967.5
2024-04-16,S,tight6,-967.5
2024-04-16,S,scale2x,-967.5
2024-04-16,S,retest2,-967.5
2024-04-16,S,retest6,-967.5
2024-04-18,S,base,1395.0
2024-04-18,S,be1.0,1395.0
2024-04-18,S,be0.5,1395.0
2024-04-18,S,tight6,630.0
2024-04-18,S,scale2x,1395.0
2024-04-18,S,retest2,1370.0
2024-04-18,S,retest6,1420.0
2024-04-18,S,base,20.0
2024-04-18,S,be1.0,20.0
2024-04-18,S,be0.5,-17.5
2024-04-18,S,tight6,-80.0
2024-04-18,S,scale2x,20.0
2024-04-18,S,retest2,-5.0
2024-04-18,S,retest6,45.0
2024-04-22,L,base,-967.5
2024-04-22,L,be1.0,-967.5
2024-04-22,L,be0.5,-967.5
2024-04-22,L,tight6,-280.0
2024-04-22,L,scale2x,-967.5
2024-04-22,L,retest2,-967.5
2024-04-22,L,retest6,-967.5
2024-04-24,S,base,-1017.5
2024-04-24,S,be1.0,-1017.5
2024-04-24,S,be0.5,-1017.5
2024-04-24,S,tight6,-42.5
2024-04-24,S,scale2x,-1017.5
2024-04-24,S,retest2,-1017.5
2024-04-24,S,retest6,-1017.5
2024-04-25,L,base,3195.0
2024-04-25,L,be1.0,3195.0
2024-04-25,L,be0.5,-17.5
2024-04-25,L,tight6,120.0
2024-04-25,L,scale2x,2588.8
2024-04-25,L,retest2,3170.0
2024-04-25,L,retest6,3220.0
2024-04-26,L,base,-205.0
2024-04-26,L,be1.0,-205.0
2024-04-26,L,be0.5,-17.5
2024-04-26,L,tight6,-155.0
2024-04-26,L,scale2x,-205.0
2024-04-26,L,retest2,-230.0
2024-04-26,L,retest6,-180.0
2024-04-30,S,base,3607.5
2024-04-30,S,be1.0,3607.5
2024-04-30,S,be0.5,-17.5
2024-04-30,S,tight6,7.5
2024-04-30,S,scale2x,2682.5
2024-04-30,S,retest2,3582.5
2024-04-30,S,retest6,3632.5
2024-04-30,S,base,2120.0
2024-04-30,S,be1.0,2120.0
2024-04-30,S,be0.5,-17.5
2024-04-30,S,tight6,-255.0
2024-04-30,S,scale2x,1938.8
2024-04-30,S,retest2,2095.0
2024-04-30,S,retest6,2145.0
2024-05-01,S,base,-967.5
2024-05-01,S,be1.0,-967.5
2024-05-01,S,be0.5,-967.5
2024-05-01,S,tight6,-367.5
2024-05-01,S,scale2x,-967.5
2024-05-01,S,retest2,-967.5
2024-05-01,S,retest6,-967.5
2024-05-01,S,base,-967.5
2024-05-01,S,be1.0,-967.5
2024-05-01,S,be0.5,-967.5
2024-05-01,S,tight6,18.8
2024-05-01,S,scale2x,-967.5
2024-05-01,S,retest2,-967.5
2024-05-01,S,retest6,-967.5
2024-05-06,L,retest2,820.0
2024-05-06,L,base,395.0
2024-05-06,L,be1.0,395.0
2024-05-06,L,be0.5,395.0
2024-05-06,L,tight6,-130.0
2024-05-06,L,scale2x,395.0
2024-05-06,L,retest2,370.0
2024-05-06,L,retest6,420.0
2024-05-07,L,base,-255.0
2024-05-07,L,be1.0,-255.0
2024-05-07,L,be0.5,-255.0
2024-05-07,L,tight6,26.2
2024-05-07,L,scale2x,-255.0
2024-05-07,L,retest2,-280.0
2024-05-07,L,retest6,-230.0
2024-05-09,L,base,620.0
2024-05-09,L,be1.0,620.0
2024-05-09,L,be0.5,620.0
2024-05-09,L,tight6,-392.5
2024-05-09,L,scale2x,620.0
2024-05-09,L,retest2,595.0
2024-05-09,L,retest6,645.0
2024-05-10,S,base,-192.5
2024-05-10,S,be1.0,-192.5
2024-05-10,S,be0.5,-192.5
2024-05-10,S,tight6,-92.5
2024-05-10,S,scale2x,-192.5
2024-05-10,S,retest2,-217.5
2024-05-10,S,retest6,-167.5
2024-05-10,S,base,-192.5
2024-05-10,S,be1.0,-192.5
2024-05-10,S,be0.5,-192.5
2024-05-10,S,tight6,-192.5
2024-05-10,S,scale2x,-192.5
2024-05-10,S,retest2,-217.5
2024-05-10,S,retest6,-167.5
2024-05-13,S,retest2,307.5
2024-05-13,S,base,-42.5
2024-05-13,S,be1.0,-42.5
2024-05-13,S,be0.5,-42.5
2024-05-13,S,tight6,-167.5
2024-05-13,S,scale2x,-42.5
2024-05-13,S,retest2,-67.5
2024-05-13,S,retest6,-17.5
2024-05-15,L,base,170.0
2024-05-15,L,be1.0,170.0
2024-05-15,L,be0.5,-17.5
2024-05-15,L,tight6,11.2
2024-05-15,L,scale2x,170.0
2024-05-15,L,retest2,145.0
2024-05-15,L,retest6,195.0
2024-05-16,S,base,1020.0
2024-05-16,S,be1.0,1020.0
2024-05-16,S,be0.5,1020.0
2024-05-16,S,tight6,-91.3
2024-05-16,S,scale2x,1020.0
2024-05-16,S,retest2,995.0
2024-05-16,S,retest6,1045.0
2024-05-21,L,base,482.5
2024-05-21,L,be1.0,482.5
2024-05-21,L,be0.5,-17.5
2024-05-21,L,tight6,-217.5
2024-05-21,L,scale2x,482.5
2024-05-21,L,retest2,457.5
2024-05-21,L,retest6,507.5
2024-05-24,L,base,-580.0
2024-05-24,L,be1.0,-580.0
2024-05-24,L,be0.5,-17.5
2024-05-24,L,tight6,60.0
2024-05-24,L,scale2x,-580.0
2024-05-24,L,retest2,-580.0
2024-05-24,L,retest6,20.0
2024-05-28,S,base,-555.0
2024-05-28,S,be1.0,-17.5
2024-05-28,S,be0.5,-17.5
2024-05-28,S,tight6,782.5
2024-05-28,S,scale2x,-555.0
2024-05-28,S,retest2,-555.0
2024-05-30,L,base,-517.5
2024-05-30,L,be1.0,-517.5
2024-05-30,L,be0.5,-17.5
2024-05-30,L,tight6,95.0
2024-05-30,L,scale2x,-517.5
2024-05-30,L,retest2,-517.5
2024-05-30,L,retest6,-517.5
2024-05-30,S,retest2,1132.5
2024-05-31,S,base,-530.0
2024-05-31,S,be1.0,-530.0
2024-05-31,S,be0.5,-530.0
2024-05-31,S,tight6,-530.0
2024-05-31,S,scale2x,-530.0
2024-05-31,S,retest2,-530.0
2024-05-31,S,retest6,-530.0
2024-05-31,L,base,3345.0
2024-05-31,L,be1.0,3345.0
2024-05-31,L,be0.5,3345.0
2024-05-31,L,tight6,107.5
2024-05-31,L,scale2x,2176.2
2024-05-31,L,retest2,3320.0
2024-05-31,L,retest6,3370.0
2024-06-04,S,base,-705.0
2024-06-04,S,be1.0,-705.0
2024-06-04,S,be0.5,-705.0
2024-06-04,S,tight6,-705.0
2024-06-04,S,scale2x,-705.0
2024-06-04,S,retest2,-705.0
2024-06-04,S,retest6,-705.0
2024-06-04,L,base,1207.5
2024-06-04,L,be1.0,1207.5
2024-06-04,L,be0.5,1207.5
2024-06-04,L,tight6,76.2
2024-06-04,L,scale2x,1282.5
2024-06-04,L,retest2,1182.5
2024-06-04,L,retest6,1232.5
2024-06-04,L,base,782.5
2024-06-04,L,be1.0,-17.5
2024-06-04,L,be0.5,-17.5
2024-06-04,L,tight6,428.8
2024-06-04,L,scale2x,782.5
2024-06-04,L,retest2,757.5
2024-06-04,L,retest6,807.5
2024-06-05,L,retest2,1132.5
2024-06-05,L,base,795.0
2024-06-05,L,be1.0,795.0
2024-06-05,L,be0.5,795.0
2024-06-05,L,tight6,-130.0
2024-06-05,L,scale2x,795.0
2024-06-05,L,retest2,770.0
2024-06-05,L,retest6,820.0
2024-06-11,L,base,345.0
2024-06-11,L,be1.0,345.0
2024-06-11,L,be0.5,345.0
2024-06-11,L,tight6,-192.5
2024-06-11,L,scale2x,345.0
2024-06-11,L,retest2,320.0
2024-06-11,L,retest6,370.0
2024-06-13,S,base,-780.0
2024-06-13,S,be1.0,-780.0
2024-06-13,S,be0.5,-17.5
2024-06-13,S,tight6,-66.3
2024-06-13,S,scale2x,-780.0
2024-06-13,S,retest2,-780.0
2024-06-13,S,retest6,-780.0
2024-06-24,S,base,570.0
2024-06-24,S,be1.0,570.0
2024-06-24,S,be0.5,-17.5
2024-06-24,S,tight6,-11.2
2024-06-24,S,scale2x,570.0
2024-06-24,S,retest2,545.0
2024-06-24,S,retest6,595.0
2024-06-24,S,base,382.5
2024-06-24,S,be1.0,382.5
2024-06-24,S,be0.5,382.5
2024-06-24,S,tight6,-392.5
2024-06-24,S,scale2x,382.5
2024-06-24,S,retest2,-567.5
2024-06-24,S,retest6,407.5
2024-06-25,L,base,170.0
2024-06-25,L,be1.0,170.0
2024-06-25,L,be0.5,-17.5
2024-06-25,L,tight6,82.5
2024-06-25,L,scale2x,170.0
2024-06-25,L,retest2,145.0
2024-06-28,L,base,-530.0
2024-06-28,L,be1.0,-530.0
2024-06-28,L,be0.5,-530.0
2024-06-28,L,tight6,-530.0
2024-06-28,L,scale2x,-530.0
2024-06-28,L,retest2,-530.0
2024-06-28,L,retest6,-530.0
2024-07-01,S,base,-592.5
2024-07-01,S,be1.0,-592.5
2024-07-01,S,be0.5,-592.5
2024-07-01,S,tight6,-405.0
2024-07-01,S,scale2x,-592.5
2024-07-01,S,retest2,-592.5
2024-07-01,S,retest6,-592.5
2024-07-01,S,base,-592.5
2024-07-01,S,be1.0,-592.5
2024-07-01,S,be0.5,-592.5
2024-07-01,S,tight6,-147.5
2024-07-01,S,scale2x,-592.5
2024-07-01,S,retest2,-592.5
2024-07-01,S,retest6,-592.5
2024-07-03,L,base,720.0
2024-07-03,L,be1.0,720.0
2024-07-03,L,be0.5,-17.5
2024-07-03,L,tight6,720.0
2024-07-03,L,scale2x,720.0
2024-07-03,L,retest2,695.0
2024-07-03,L,retest6,745.0
2024-07-03,L,retest2,607.5
2024-07-05,L,base,132.5
2024-07-05,L,be1.0,132.5
2024-07-05,L,be0.5,132.5
2024-07-05,L,tight6,132.5
2024-07-05,L,scale2x,132.5
2024-07-05,L,retest2,107.5
2024-07-05,L,retest6,157.5
2024-07-08,S,base,-5.0
2024-07-08,S,be1.0,-17.5
2024-07-08,S,be0.5,-17.5
2024-07-08,S,tight6,107.5
2024-07-08,S,scale2x,-5.0
2024-07-08,S,retest2,-30.0
2024-07-08,S,retest6,20.0
2024-07-08,S,base,-167.5
2024-07-08,S,be1.0,-167.5
2024-07-08,S,be0.5,-17.5
2024-07-08,S,tight6,207.5
2024-07-08,S,scale2x,-167.5
2024-07-08,S,retest2,-192.5
2024-07-08,S,retest6,-142.5
2024-07-08,S,base,-280.0
2024-07-08,S,be1.0,-280.0
2024-07-08,S,be0.5,-17.5
2024-07-08,S,tight6,-167.5
2024-07-08,S,scale2x,-280.0
2024-07-08,S,retest2,-305.0
2024-07-08,S,retest6,-255.0
2024-07-10,L,base,845.0
2024-07-10,L,be1.0,845.0
2024-07-10,L,be0.5,845.0
2024-07-10,L,tight6,72.5
2024-07-10,L,scale2x,926.2
2024-07-10,L,retest2,820.0
2024-07-10,L,retest6,870.0
2024-07-10,L,base,670.0
2024-07-10,L,be1.0,670.0
2024-07-10,L,be0.5,670.0
2024-07-10,L,tight6,670.0
2024-07-10,L,scale2x,670.0
2024-07-10,L,retest2,645.0
2024-07-10,L,retest6,695.0
2024-07-15,S,base,-605.0
2024-07-15,S,be1.0,-605.0
2024-07-15,S,be0.5,-605.0
2024-07-15,S,tight6,-292.5
2024-07-15,S,scale2x,-605.0
2024-07-15,S,retest2,-605.0
2024-07-15,S,retest6,-605.0
2024-07-16,S,base,-630.0
2024-07-16,S,be1.0,-630.0
2024-07-16,S,be0.5,-630.0
2024-07-16,S,tight6,-292.5
2024-07-16,S,scale2x,-630.0
2024-07-16,S,retest2,-630.0
2024-07-16,S,retest6,-630.0
2024-07-17,S,base,670.0
2024-07-17,S,be1.0,670.0
2024-07-17,S,be0.5,-17.5
2024-07-17,S,tight6,-128.8
2024-07-17,S,scale2x,670.0
2024-07-17,S,retest2,645.0
2024-07-17,S,retest6,695.0
2024-07-19,S,base,1207.5
2024-07-19,S,be1.0,1207.5
2024-07-19,S,be0.5,1207.5
2024-07-19,S,tight6,401.2
2024-07-19,S,scale2x,1307.5
2024-07-19,S,retest2,1182.5
2024-07-19,S,retest6,1232.5
2024-07-19,S,base,-730.0
2024-07-19,S,be1.0,-730.0
2024-07-19,S,be0.5,-17.5
2024-07-19,S,tight6,-27.5
2024-07-19,S,scale2x,-730.0
2024-07-19,S,retest2,-730.0
2024-07-19,S,retest6,307.5
2024-07-25,L,base,-892.5
2024-07-25,L,be1.0,-892.5
2024-07-25,L,be0.5,-892.5
2024-07-25,L,tight6,-147.5
2024-07-25,L,scale2x,-892.5
2024-07-25,L,retest2,-892.5
2024-07-25,L,retest6,-892.5
2024-07-25,L,base,-892.5
2024-07-25,L,be1.0,-892.5
2024-07-25,L,be0.5,-17.5
2024-07-25,L,tight6,101.2
2024-07-25,L,scale2x,-892.5
2024-07-25,L,retest2,-892.5
2024-07-25,L,retest6,-892.5
2024-07-25,S,base,1982.5
2024-07-25,S,be1.0,-17.5
2024-07-25,S,be0.5,-17.5
2024-07-25,S,tight6,666.3
2024-07-25,S,scale2x,1857.5
2024-07-25,S,retest2,1957.5
2024-07-25,S,retest6,2007.5
2024-07-30,S,base,3020.0
2024-07-30,S,be1.0,3020.0
2024-07-30,S,be0.5,3020.0
2024-07-30,S,tight6,202.5
2024-07-30,S,scale2x,2401.2
2024-07-30,S,retest2,2995.0
2024-07-30,S,retest6,3045.0
2024-08-01,S,retest2,2095.0
2024-08-05,L,base,-1167.5
2024-08-05,L,be1.0,-17.5
2024-08-05,L,be0.5,-17.5
2024-08-05,L,tight6,345.0
2024-08-05,L,scale2x,-1167.5
2024-08-05,L,retest2,-1167.5
2024-08-05,L,retest6,-1167.5
2024-08-05,S,base,-1167.5
2024-08-05,S,be1.0,-17.5
2024-08-05,S,be0.5,-17.5
2024-08-05,S,tight6,145.0
2024-08-05,S,scale2x,-1167.5
2024-08-05,S,retest2,-1167.5
2024-08-05,S,retest6,-1167.5
2024-08-13,L,base,595.0
2024-08-13,L,be1.0,595.0
2024-08-13,L,be0.5,595.0
2024-08-13,L,tight6,-85.0
2024-08-13,L,scale2x,595.0
2024-08-13,L,retest2,570.0
2024-08-13,L,retest6,620.0
2024-08-20,S,base,-392.5
2024-08-20,S,be1.0,-392.5
2024-08-20,S,be0.5,-392.5
2024-08-20,S,tight6,-77.5
2024-08-20,S,scale2x,-392.5
2024-08-20,S,retest2,-417.5
2024-08-20,S,retest6,-367.5
2024-08-21,S,base,-392.5
2024-08-21,S,be1.0,-17.5
2024-08-21,S,be0.5,-17.5
2024-08-21,S,tight6,212.5
2024-08-21,S,scale2x,-392.5
2024-08-21,S,retest2,-417.5
2024-08-21,S,retest6,-367.5
2024-08-22,S,base,2145.0
2024-08-22,S,be1.0,2145.0
2024-08-22,S,be0.5,2145.0
2024-08-22,S,tight6,-80.0
2024-08-22,S,scale2x,1876.2
2024-08-22,S,retest2,2120.0
2024-08-22,S,retest6,2170.0
2024-08-26,S,base,432.5
2024-08-26,S,be1.0,432.5
2024-08-26,S,be0.5,-17.5
2024-08-26,S,tight6,56.3
2024-08-26,S,scale2x,432.5
2024-08-26,S,retest2,407.5
2024-08-26,S,retest6,457.5
2024-08-26,S,base,-792.5
2024-08-26,S,be1.0,-792.5
2024-08-26,S,be0.5,-792.5
2024-08-26,S,tight6,-630.0
2024-08-26,S,scale2x,-792.5
2024-08-26,S,retest2,-792.5
2024-08-26,S,retest6,-392.5
2024-08-27,L,base,-792.5
2024-08-27,L,be1.0,-792.5
2024-08-27,L,be0.5,-792.5
2024-08-27,L,tight6,-117.5
2024-08-27,L,scale2x,-792.5
2024-08-27,L,retest2,-792.5
2024-08-27,L,retest6,107.5
2024-08-28,S,base,-767.5
2024-08-28,S,be1.0,-767.5
2024-08-28,S,be0.5,-767.5
2024-08-28,S,tight6,-617.5
2024-08-28,S,scale2x,-767.5
2024-08-28,S,retest2,-767.5
2024-08-28,S,retest6,-767.5
2024-08-29,L,base,-792.5
2024-08-29,L,be1.0,-792.5
2024-08-29,L,be0.5,-792.5
2024-08-29,L,tight6,-455.0
2024-08-29,L,scale2x,-792.5
2024-08-29,L,retest2,-792.5
2024-08-29,L,retest6,-792.5
2024-08-30,S,base,-817.5
2024-08-30,S,be1.0,-17.5
2024-08-30,S,be0.5,-17.5
2024-08-30,S,tight6,118.8
2024-08-30,S,scale2x,-817.5
2024-08-30,S,retest2,-817.5
2024-08-30,S,retest6,-817.5
2024-09-03,S,base,1957.5
2024-09-03,S,be1.0,1957.5
2024-09-03,S,be0.5,-17.5
2024-09-03,S,tight6,-101.3
2024-09-03,S,scale2x,1757.5
2024-09-03,S,retest2,1932.5
2024-09-03,S,retest6,1982.5
2024-09-03,S,base,1395.0
2024-09-03,S,be1.0,1395.0
2024-09-03,S,be0.5,1395.0
2024-09-03,S,tight6,1395.0
2024-09-03,S,scale2x,1476.2
2024-09-03,S,retest2,1370.0
2024-09-03,S,retest6,1420.0
2024-09-06,S,base,257.5
2024-09-06,S,be1.0,257.5
2024-09-06,S,be0.5,-17.5
2024-09-06,S,tight6,-105.0
2024-09-06,S,scale2x,257.5
2024-09-06,S,retest2,232.5
2024-09-06,S,retest6,282.5
2024-09-11,L,retest2,1982.5
2024-09-17,S,base,-92.5
2024-09-17,S,be1.0,-92.5
2024-09-17,S,be0.5,-17.5
2024-09-17,S,tight6,51.2
2024-09-17,S,scale2x,-92.5
2024-09-17,S,retest2,-117.5
2024-09-17,S,retest6,-67.5
2024-09-17,S,base,-317.5
2024-09-17,S,be1.0,-317.5
2024-09-17,S,be0.5,-17.5
2024-09-17,S,tight6,-30.0
2024-09-17,S,scale2x,-317.5
2024-09-17,S,retest2,-342.5
2024-09-17,S,retest6,-292.5
2024-09-18,L,base,-1067.5
2024-09-18,L,be1.0,-17.5
2024-09-18,L,be0.5,-17.5
2024-09-18,L,tight6,1120.0
2024-09-18,L,scale2x,507.5
2024-09-18,L,retest2,-1067.5
2024-09-18,L,retest6,-1067.5
2024-09-19,L,base,-5.0
2024-09-19,L,be1.0,-17.5
2024-09-19,L,be0.5,-17.5
2024-09-19,L,tight6,300.0
2024-09-19,L,scale2x,-5.0
2024-09-19,L,retest2,-30.0
2024-09-19,L,retest6,20.0
2024-09-19,L,base,-642.5
2024-09-19,L,be1.0,-642.5
2024-09-19,L,be0.5,-17.5
2024-09-19,L,tight6,5.0
2024-09-19,L,scale2x,-642.5
2024-09-19,L,retest2,-667.5
2024-09-19,L,retest6,-617.5
2024-09-23,S,base,-442.5
2024-09-23,S,be1.0,-442.5
2024-09-23,S,be0.5,-442.5
2024-09-23,S,tight6,31.3
2024-09-23,S,scale2x,-442.5
2024-09-23,S,retest2,-467.5
2024-09-23,S,retest6,-417.5
2024-09-24,L,base,157.5
2024-09-24,L,be1.0,157.5
2024-09-24,L,be0.5,157.5
2024-09-24,L,tight6,-142.5
2024-09-24,L,scale2x,157.5
2024-09-24,L,retest2,132.5
2024-09-24,L,retest6,182.5
2024-09-25,S,base,220.0
2024-09-25,S,be1.0,220.0
2024-09-25,S,be0.5,220.0
2024-09-25,S,tight6,90.0
2024-09-25,S,scale2x,220.0
2024-09-25,S,retest2,195.0
2024-09-25,S,retest6,245.0
2024-09-25,S,retest2,32.5
2024-09-25,S,base,-380.0
2024-09-25,S,be1.0,-380.0
2024-09-25,S,be0.5,-17.5
2024-09-25,S,tight6,-92.5
2024-09-25,S,scale2x,-380.0
2024-09-25,S,retest2,-405.0
2024-09-25,S,retest6,-355.0
2024-09-27,S,base,495.0
2024-09-27,S,be1.0,-17.5
2024-09-27,S,be0.5,-17.5
2024-09-27,S,tight6,52.5
2024-09-27,S,scale2x,495.0
2024-09-27,S,retest2,470.0
2024-09-27,S,retest6,520.0
2024-10-02,L,base,920.0
2024-10-02,L,be1.0,920.0
2024-10-02,L,be0.5,-17.5
2024-10-02,L,tight6,179.4
2024-10-02,L,scale2x,920.0
2024-10-02,L,retest2,895.0
2024-10-02,L,retest6,945.0
2024-10-02,L,base,-755.0
2024-10-02,L,be1.0,-755.0
2024-10-02,L,be0.5,-17.5
2024-10-02,L,tight6,-117.5
2024-10-02,L,scale2x,-755.0
2024-10-02,L,retest2,-755.0
2024-10-02,L,retest6,-755.0
2024-10-02,L,base,-755.0
2024-10-02,L,be1.0,-755.0
2024-10-02,L,be0.5,-755.0
2024-10-02,L,tight6,-246.2
2024-10-02,L,scale2x,-755.0
2024-10-02,L,retest2,-755.0
2024-10-02,L,retest6,-755.0
2024-10-02,L,base,-755.0
2024-10-02,L,be1.0,-755.0
2024-10-02,L,be0.5,-755.0
2024-10-02,L,tight6,-755.0
2024-10-02,L,scale2x,-755.0
2024-10-02,L,retest2,-755.0
2024-10-02,L,retest6,-755.0
2024-10-03,L,base,-705.0
2024-10-03,L,be1.0,-705.0
2024-10-03,L,be0.5,-705.0
2024-10-03,L,tight6,-705.0
2024-10-03,L,scale2x,-705.0
2024-10-03,L,retest2,-705.0
2024-10-03,L,retest6,-705.0
2024-10-04,S,base,-705.0
2024-10-04,S,be1.0,-705.0
2024-10-04,S,be0.5,-705.0
2024-10-04,S,tight6,-705.0
2024-10-04,S,scale2x,-705.0
2024-10-04,S,retest2,-705.0
2024-10-04,S,retest6,-705.0
2024-10-08,L,base,695.0
2024-10-08,L,be1.0,695.0
2024-10-08,L,be0.5,695.0
2024-10-08,L,tight6,-32.5
2024-10-08,L,scale2x,695.0
2024-10-08,L,retest2,670.0
2024-10-08,L,retest6,720.0
2024-10-09,L,retest2,1070.0
2024-10-09,L,base,70.0
2024-10-09,L,be1.0,70.0
2024-10-09,L,be0.5,70.0
2024-10-09,L,tight6,-152.5
2024-10-09,L,scale2x,70.0
2024-10-09,L,retest2,45.0
2024-10-09,L,retest6,95.0
2024-10-11,L,base,-55.0
2024-10-11,L,be1.0,-55.0
2024-10-11,L,be0.5,-17.5
2024-10-11,L,tight6,-42.5
2024-10-11,L,scale2x,-55.0
2024-10-11,L,retest2,-80.0
2024-10-11,L,retest6,-30.0
2024-10-15,S,base,1245.0
2024-10-15,S,be1.0,1245.0
2024-10-15,S,be0.5,1245.0
2024-10-15,S,tight6,1245.0
2024-10-15,S,scale2x,1363.8
2024-10-15,S,retest2,1220.0
2024-10-15,S,retest6,1270.0
2024-10-15,S,base,1220.0
2024-10-15,S,be1.0,1220.0
2024-10-15,S,be0.5,1220.0
2024-10-15,S,tight6,1220.0
2024-10-15,S,scale2x,1351.2
2024-10-15,S,retest2,1195.0
2024-10-15,S,retest6,1245.0
2024-10-18,L,base,382.5
2024-10-18,L,be1.0,382.5
2024-10-18,L,be0.5,382.5
2024-10-18,L,tight6,593.8
2024-10-18,L,scale2x,382.5
2024-10-18,L,retest2,357.5
2024-10-18,L,base,-80.0
2024-10-18,L,be1.0,-80.0
2024-10-18,L,be0.5,-80.0
2024-10-18,L,tight6,-95.0
2024-10-18,L,scale2x,-80.0
2024-10-18,L,retest2,-105.0
2024-10-18,L,retest6,-55.0
2024-10-22,L,retest2,820.0
2024-10-25,S,base,1657.5
2024-10-25,S,be1.0,1657.5
2024-10-25,S,be0.5,1657.5
2024-10-25,S,tight6,-242.5
2024-10-25,S,scale2x,1507.5
2024-10-25,S,retest2,1632.5
2024-10-25,S,retest6,1682.5
2024-10-29,L,base,757.5
2024-10-29,L,be1.0,757.5
2024-10-29,L,be0.5,-17.5
2024-10-29,L,tight6,-215.0
2024-10-29,L,scale2x,757.5
2024-10-29,L,retest2,732.5
2024-10-29,L,retest6,782.5
2024-10-29,L,base,382.5
2024-10-29,L,be1.0,382.5
2024-10-29,L,be0.5,-17.5
2024-10-29,L,tight6,-161.2
2024-10-29,L,scale2x,382.5
2024-10-29,L,retest2,357.5
2024-10-29,L,retest6,407.5
2024-10-30,S,base,1157.5
2024-10-30,S,be1.0,1157.5
2024-10-30,S,be0.5,1157.5
2024-10-30,S,tight6,1157.5
2024-10-30,S,scale2x,1220.0
2024-10-30,S,retest2,1132.5
2024-10-30,S,retest6,1182.5
2024-10-31,S,base,820.0
2024-10-31,S,be1.0,-17.5
2024-10-31,S,be0.5,-17.5
2024-10-31,S,tight6,-242.5
2024-10-31,S,scale2x,820.0
2024-10-31,S,retest2,795.0
2024-10-31,S,retest6,845.0
2024-11-04,L,base,-767.5
2024-11-04,L,be1.0,-767.5
2024-11-04,L,be0.5,-767.5
2024-11-04,L,tight6,-342.5
2024-11-04,L,scale2x,-767.5
2024-11-04,L,retest2,-767.5
2024-11-04,L,retest6,-767.5
2024-11-04,L,base,-767.5
2024-11-04,L,be1.0,-767.5
2024-11-04,L,be0.5,-767.5
2024-11-04,L,tight6,-167.5
