engine,entry_dt,exit_dt,why,entry,exit,pts,pnl,window
4h,2011-03-28 13:00:00,2011-03-29 09:00:00,sma5,1969.0,1977.5,8.25,36.25,FULL 2010..2026
4h,2011-03-31 21:00:00,2011-04-01 01:00:00,sma5,1987.75,1991.0,3.0,10.0,FULL 2010..2026
4h,2011-04-05 01:00:00,2011-04-05 05:00:00,sma5,1990.75,1994.0,3.0,10.0,FULL 2010..2026
4h,2011-04-06 21:00:00,2011-04-07 05:00:00,sma5,1993.75,2001.0,7.0,30.0,FULL 2010..2026
4h,2011-04-11 13:00:00,2011-04-12 21:00:00,sma5,1984.0,1979.75,-4.5,-27.5,FULL 2010..2026
4h,2011-05-02 13:00:00,2011-05-03 05:00:00,sma5,2023.25,2022.5,-1.0,-10.0,FULL 2010..2026
4h,2011-05-03 09:00:00,2011-05-04 01:00:00,sma5,2016.75,2020.5,3.5,12.5,FULL 2010..2026
4h,2011-05-04 05:00:00,2011-05-04 21:00:00,sma5,2013.5,2014.5,0.75,-1.25,FULL 2010..2026
4h,2011-07-06 05:00:00,2011-07-06 13:00:00,sma5,2001.25,2009.5,8.0,35.0,FULL 2010..2026
4h,2011-07-11 01:00:00,2011-07-12 05:00:00,sma5,2000.5,1987.0,-13.75,-73.75,FULL 2010..2026
4h,2011-07-26 05:00:00,2011-07-28 05:00:00,sma5,1998.5,1974.5,-24.25,-126.25,FULL 2010..2026
4h,2011-09-01 09:00:00,2011-09-06 01:00:00,sma5,1878.75,1823.75,-55.25,-281.25,FULL 2010..2026
4h,2011-09-09 01:00:00,2011-09-12 05:00:00,sma5,1851.0,1840.25,-11.0,-60.0,FULL 2010..2026
4h,2011-09-18 17:00:00,2011-09-19 13:00:00,sma5,1887.0,1890.5,3.25,11.25,FULL 2010..2026
4h,2011-09-21 09:00:00,2011-09-22 17:00:00,sma5,1882.5,1821.25,-61.5,-312.5,FULL 2010..2026
4h,2011-10-17 09:00:00,2011-10-18 09:00:00,sma5,1893.75,1903.0,9.0,40.0,FULL 2010..2026
4h,2011-10-19 21:00:00,2011-10-20 01:00:00,sma5,1895.25,1905.0,9.5,42.5,FULL 2010..2026
4h,2011-10-25 13:00:00,2011-10-26 01:00:00,sma5,1919.25,1925.25,5.75,23.75,FULL 2010..2026
4h,2011-10-31 01:00:00,2011-11-01 17:00:00,sma5,1962.0,1918.75,-43.5,-222.5,FULL 2010..2026
4h,2011-11-09 01:00:00,2011-11-10 01:00:00,sma5,1941.5,1930.75,-11.0,-60.0,FULL 2010..2026
4h,2011-12-08 09:00:00,2011-12-09 01:00:00,sma5,1934.0,1940.0,5.75,23.75,FULL 2010..2026
4h,2011-12-12 09:00:00,2011-12-12 21:00:00,sma5,1927.25,1934.75,7.25,31.25,FULL 2010..2026
4h,2011-12-14 05:00:00,2011-12-15 01:00:00,sma5,1915.5,1914.75,-1.0,-10.0,FULL 2010..2026
4h,2011-12-28 05:00:00,2011-12-29 05:00:00,sma5,1956.0,1953.25,-3.0,-20.0,FULL 2010..2026
4h,2012-01-05 01:00:00,2012-01-05 09:00:00,sma5,1965.0,1979.25,14.0,65.0,FULL 2010..2026
4h,2012-01-23 17:00:00,2012-01-24 09:00:00,sma5,2009.75,2011.25,1.25,1.25,FULL 2010..2026
4h,2012-01-29 17:00:00,2012-01-30 09:00:00,sma5,2008.75,2010.0,1.0,0.0,FULL 2010..2026
4h,2012-02-09 21:00:00,2012-02-10 13:00:00,sma5,2045.0,2043.25,-2.0,-15.0,FULL 2010..2026
4h,2012-02-15 13:00:00,2012-02-16 05:00:00,sma5,2042.75,2045.25,2.25,6.25,FULL 2010..2026
4h,2012-02-21 01:00:00,2012-02-21 21:00:00,sma5,2065.25,2065.75,0.25,-3.75,FULL 2010..2026
4h,2012-02-23 05:00:00,2012-02-23 09:00:00,sma5,2054.75,2062.25,7.25,31.25,FULL 2010..2026
4h,2012-02-26 21:00:00,2012-02-27 09:00:00,sma5,2062.25,2069.5,7.0,30.0,FULL 2010..2026
4h,2012-02-29 13:00:00,2012-03-01 01:00:00,sma5,2062.25,2068.75,6.25,26.25,FULL 2010..2026
4h,2012-03-04 17:00:00,2012-03-06 17:00:00,sma5,2069.25,2049.5,-20.0,-105.0,FULL 2010..2026
4h,2012-03-22 01:00:00,2012-03-22 17:00:00,sma5,2097.0,2098.25,1.0,0.0,FULL 2010..2026
4h,2012-03-28 05:00:00,2012-03-29 13:00:00,sma5,2114.0,2106.0,-8.25,-46.25,FULL 2010..2026
4h,2012-04-04 01:00:00,2012-04-04 21:00:00,sma5,2106.5,2104.5,-2.25,-16.25,FULL 2010..2026
4h,2012-04-30 09:00:00,2012-04-30 13:00:00,sma5,2100.5,2104.0,3.25,11.25,FULL 2010..2026
4h,2012-05-02 05:00:00,2012-05-02 21:00:00,sma5,2102.0,2105.75,3.5,12.5,FULL 2010..2026
4h,2012-05-03 09:00:00,2012-05-07 05:00:00,sma5,2095.0,2072.0,-23.25,-121.25,FULL 2010..2026
4h,2012-06-07 21:00:00,2012-06-08 09:00:00,sma5,2017.0,2029.25,12.0,55.0,FULL 2010..2026
4h,2012-06-21 09:00:00,2012-06-22 01:00:00,sma5,2027.25,2025.0,-2.5,-17.5,FULL 2010..2026
4h,2012-07-04 17:00:00,2012-07-05 01:00:00,sma5,2063.75,2068.75,4.75,18.75,FULL 2010..2026
4h,2012-07-05 05:00:00,2012-07-05 09:00:00,sma5,2060.75,2068.0,7.0,30.0,FULL 2010..2026
4h,2012-07-05 17:00:00,2012-07-09 13:00:00,sma5,2060.0,2047.25,-13.0,-70.0,FULL 2010..2026
4h,2012-07-19 21:00:00,2012-07-23 17:00:00,sma5,2067.25,2044.0,-23.5,-122.5,FULL 2010..2026
4h,2012-07-31 09:00:00,2012-08-01 01:00:00,sma5,2076.75,2079.5,2.5,7.5,FULL 2010..2026
4h,2012-08-01 13:00:00,2012-08-02 01:00:00,sma5,2070.5,2077.0,6.25,26.25,FULL 2010..2026
4h,2012-08-09 21:00:00,2012-08-10 09:00:00,sma5,2095.25,2098.5,3.0,10.0,FULL 2010..2026
4h,2012-08-14 17:00:00,2012-08-15 05:00:00,sma5,2098.5,2104.0,5.25,21.25,FULL 2010..2026
4h,2012-08-21 17:00:00,2012-08-22 05:00:00,sma5,2107.5,2110.25,2.5,7.5,FULL 2010..2026
4h,2012-08-22 09:00:00,2012-08-22 13:00:00,sma5,2106.75,2112.5,5.5,22.5,FULL 2010..2026
4h,2012-08-23 05:00:00,2012-08-23 21:00:00,sma5,2104.25,2102.5,-2.0,-15.0,FULL 2010..2026
4h,2012-08-24 01:00:00,2012-08-24 09:00:00,sma5,2100.25,2110.0,9.5,42.5,FULL 2010..2026
4h,2012-08-27 17:00:00,2012-08-28 01:00:00,sma5,2107.0,2109.75,2.5,7.5,FULL 2010..2026
4h,2012-08-28 05:00:00,2012-08-28 09:00:00,sma5,2105.0,2108.5,3.25,11.25,FULL 2010..2026
4h,2012-09-10 13:00:00,2012-09-11 01:00:00,sma5,2126.0,2130.5,4.25,16.25,FULL 2010..2026
4h,2012-09-18 01:00:00,2012-09-18 13:00:00,sma5,2157.75,2162.75,4.75,18.75,FULL 2010..2026
4h,2012-09-19 21:00:00,2012-09-20 09:00:00,sma5,2156.75,2159.0,2.0,5.0,FULL 2010..2026
4h,2012-09-23 17:00:00,2012-09-24 13:00:00,sma5,2156.75,2161.0,4.0,15.0,FULL 2010..2026
4h,2012-09-25 17:00:00,2012-09-26 17:00:00,sma5,2146.25,2140.75,-5.75,-33.75,FULL 2010..2026
4h,2012-10-07 17:00:00,2012-10-08 17:00:00,sma5,2161.25,2161.0,-0.5,-7.5,FULL 2010..2026
4h,2012-10-19 01:00:00,2012-10-22 01:00:00,sma5,2157.5,2137.75,-20.0,-105.0,FULL 2010..2026
4h,2012-11-27 17:00:00,2012-11-28 09:00:00,sma5,2102.5,2110.75,8.0,35.0,FULL 2010..2026
4h,2012-12-03 09:00:00,2012-12-04 01:00:00,sma5,2118.25,2115.5,-3.0,-20.0,FULL 2010..2026
4h,2012-12-04 13:00:00,2012-12-04 17:00:00,sma5,2111.25,2116.25,4.75,18.75,FULL 2010..2026
4h,2012-12-13 09:00:00,2012-12-14 01:00:00,sma5,2127.25,2129.5,2.0,5.0,FULL 2010..2026
4h,2012-12-14 05:00:00,2012-12-17 05:00:00,sma5,2123.5,2126.0,2.25,6.25,FULL 2010..2026
4h,2012-12-19 17:00:00,2012-12-20 01:00:00,sma5,2139.0,2141.5,2.25,6.25,FULL 2010..2026
4h,2012-12-20 05:00:00,2012-12-20 09:00:00,sma5,2137.75,2146.0,8.0,35.0,FULL 2010..2026
4h,2013-01-07 09:00:00,2013-01-07 13:00:00,sma5,2161.75,2166.0,4.0,15.0,FULL 2010..2026
4h,2013-01-07 21:00:00,2013-01-08 01:00:00,sma5,2161.25,2164.25,2.75,8.75,FULL 2010..2026
4h,2013-01-08 05:00:00,2013-01-08 17:00:00,sma5,2160.75,2163.5,2.5,7.5,FULL 2010..2026
4h,2013-01-14 05:00:00,2013-01-15 09:00:00,sma5,2172.0,2171.75,-0.5,-7.5,FULL 2010..2026
4h,2013-01-29 01:00:00,2013-01-29 05:00:00,sma5,2201.75,2206.25,4.25,16.25,FULL 2010..2026
4h,2013-01-30 13:00:00,2013-01-31 05:00:00,sma5,2203.0,2208.0,4.75,18.75,FULL 2010..2026
4h,2013-02-04 09:00:00,2013-02-05 01:00:00,sma5,2202.75,2208.5,5.5,22.5,FULL 2010..2026
4h,2013-02-14 01:00:00,2013-02-14 09:00:00,sma5,2220.5,2227.25,6.5,27.5,FULL 2010..2026
4h,2013-03-15 05:00:00,2013-03-18 05:00:00,sma5,2266.75,2260.5,-6.5,-37.5,FULL 2010..2026
4h,2013-03-21 09:00:00,2013-03-22 05:00:00,sma5,2257.75,2261.5,3.5,12.5,FULL 2010..2026
4h,2013-04-15 01:00:00,2013-04-16 01:00:00,sma5,2289.75,2269.0,-21.0,-110.0,FULL 2010..2026
4h,2013-05-01 09:00:00,2013-05-02 05:00:00,sma5,2297.75,2299.25,1.25,1.25,FULL 2010..2026
4h,2013-05-22 21:00:00,2013-05-23 09:00:00,sma5,2361.75,2365.0,3.0,10.0,FULL 2010..2026
4h,2013-05-28 21:00:00,2013-05-29 17:00:00,sma5,2368.5,2366.0,-2.75,-18.75,FULL 2010..2026
4h,2013-07-17 01:00:00,2013-07-17 05:00:00,sma5,2387.75,2397.0,9.0,40.0,FULL 2010..2026
4h,2013-07-24 05:00:00,2013-07-25 09:00:00,sma5,2408.0,2404.0,-4.25,-26.25,FULL 2010..2026
4h,2013-08-05 17:00:00,2013-08-06 01:00:00,sma5,2419.5,2423.0,3.25,11.25,FULL 2010..2026
4h,2013-08-06 17:00:00,2013-08-07 09:00:00,sma5,2411.75,2408.75,-3.25,-21.25,FULL 2010..2026
4h,2013-09-16 17:00:00,2013-09-17 05:00:00,sma5,2406.5,2412.75,6.0,25.0,FULL 2010..2026
4h,2013-09-20 05:00:00,2013-09-23 01:00:00,sma5,2432.25,2423.0,-9.5,-52.5,FULL 2010..2026
4h,2013-09-23 05:00:00,2013-09-24 05:00:00,sma5,2414.5,2409.75,-5.0,-30.0,FULL 2010..2026
4h,2013-09-25 13:00:00,2013-09-25 21:00:00,sma5,2404.0,2408.5,4.25,16.25,FULL 2010..2026
4h,2013-10-23 05:00:00,2013-10-23 13:00:00,sma5,2455.25,2460.25,4.75,18.75,FULL 2010..2026
4h,2013-10-30 17:00:00,2013-10-31 09:00:00,sma5,2470.5,2477.5,6.75,28.75,FULL 2010..2026
4h,2013-11-05 05:00:00,2013-11-05 17:00:00,sma5,2470.75,2478.0,7.0,30.0,FULL 2010..2026
4h,2013-11-07 09:00:00,2013-11-08 01:00:00,sma5,2469.5,2467.25,-2.5,-17.5,FULL 2010..2026
4h,2013-11-12 09:00:00,2013-11-12 13:00:00,sma5,2477.75,2482.5,4.5,17.5,FULL 2010..2026
4h,2013-11-19 01:00:00,2013-11-19 05:00:00,sma5,2504.0,2506.5,2.25,6.25,FULL 2010..2026
4h,2013-11-19 09:00:00,2013-11-20 05:00:00,sma5,2500.75,2506.0,5.0,20.0,FULL 2010..2026
4h,2013-12-02 01:00:00,2013-12-02 09:00:00,sma5,2521.0,2524.0,2.75,8.75,FULL 2010..2026
4h,2013-12-03 01:00:00,2013-12-03 21:00:00,sma5,2513.25,2511.0,-2.5,-17.5,FULL 2010..2026
4h,2013-12-10 09:00:00,2013-12-10 17:00:00,sma5,2519.75,2524.25,4.25,16.25,FULL 2010..2026
4h,2013-12-10 21:00:00,2013-12-12 21:00:00,sma5,2520.25,2496.75,-23.75,-123.75,FULL 2010..2026
4h,2014-01-02 09:00:00,2014-01-03 01:00:00,sma5,2549.25,2550.5,1.0,0.0,FULL 2010..2026
4h,2014-01-13 09:00:00,2014-01-14 05:00:00,sma5,2546.5,2540.5,-6.25,-36.25,FULL 2010..2026
4h,2014-01-22 17:00:00,2014-01-23 17:00:00,sma5,2558.5,2550.0,-8.75,-48.75,FULL 2010..2026
4h,2014-02-12 21:00:00,2014-02-13 09:00:00,sma5,2530.75,2548.25,17.25,81.25,FULL 2010..2026
4h,2014-02-19 13:00:00,2014-02-20 05:00:00,sma5,2548.75,2547.0,-2.0,-15.0,FULL 2010..2026
4h,2014-02-23 17:00:00,2014-02-24 01:00:00,sma5,2554.75,2557.5,2.5,7.5,FULL 2010..2026
4h,2014-02-27 01:00:00,2014-02-27 09:00:00,sma5,2556.75,2574.0,17.0,80.0,FULL 2010..2026
4h,2014-03-03 01:00:00,2014-03-03 09:00:00,sma5,2562.25,2566.0,3.5,12.5,FULL 2010..2026
4h,2014-03-09 21:00:00,2014-03-10 01:00:00,sma5,2593.5,2599.5,5.75,23.75,FULL 2010..2026
4h,2014-03-11 13:00:00,2014-03-12 09:00:00,sma5,2587.25,2587.5,0.0,-5.0,FULL 2010..2026
4h,2014-03-23 21:00:00,2014-03-24 01:00:00,sma5,2586.5,2590.75,4.0,15.0,FULL 2010..2026
4h,2014-03-24 05:00:00,2014-03-25 01:00:00,sma5,2588.0,2582.25,-6.0,-35.0,FULL 2010..2026
4h,2014-04-04 09:00:00,2014-04-08 09:00:00,sma5,2594.5,2577.5,-17.25,-91.25,FULL 2010..2026
4h,2014-04-25 05:00:00,2014-04-27 21:00:00,sma5,2592.75,2591.25,-1.75,-13.75,FULL 2010..2026
4h,2014-05-02 13:00:00,2014-05-05 09:00:00,sma5,2602.25,2605.25,2.75,8.75,FULL 2010..2026
4h,2014-05-06 13:00:00,2014-05-07 01:00:00,sma5,2594.0,2593.0,-1.25,-11.25,FULL 2010..2026
4h,2014-05-14 01:00:00,2014-05-16 05:00:00,sma5,2622.25,2597.75,-24.75,-128.75,FULL 2010..2026
4h,2014-06-10 01:00:00,2014-06-10 09:00:00,sma5,2675.75,2677.5,1.5,2.5,FULL 2010..2026
4h,2014-06-11 01:00:00,2014-06-16 05:00:00,sma5,2673.5,2666.5,-7.25,-41.25,FULL 2010..2026
4h,2014-06-23 17:00:00,2014-06-24 05:00:00,sma5,2687.25,2688.75,1.25,1.25,FULL 2010..2026
4h,2014-06-24 13:00:00,2014-06-25 05:00:00,sma5,2679.5,2681.75,2.0,5.0,FULL 2010..2026
4h,2014-07-07 17:00:00,2014-07-08 21:00:00,sma5,2706.25,2698.75,-7.75,-43.75,FULL 2010..2026
4h,2014-07-17 01:00:00,2014-07-17 05:00:00,sma5,2705.0,2711.25,6.0,25.0,FULL 2010..2026
4h,2014-07-24 17:00:00,2014-07-28 01:00:00,sma5,2715.5,2707.25,-8.5,-47.5,FULL 2010..2026
4h,2014-08-28 01:00:00,2014-08-28 09:00:00,sma5,2727.25,2733.5,6.0,25.0,FULL 2010..2026
4h,2014-09-05 01:00:00,2014-09-05 05:00:00,sma5,2728.75,2733.25,4.25,16.25,FULL 2010..2026
4h,2014-09-09 05:00:00,2014-09-09 09:00:00,sma5,2729.5,2736.0,6.25,26.25,FULL 2010..2026
4h,2014-09-19 13:00:00,2014-09-28 17:00:00,sma5,2748.0,2723.5,-24.75,-128.75,FULL 2010..2026
4h,2014-10-22 17:00:00,2014-10-23 01:00:00,sma5,2671.25,2682.75,11.25,51.25,FULL 2010..2026
4h,2014-11-16 17:00:00,2014-11-17 01:00:00,sma5,2775.0,2779.75,4.5,17.5,FULL 2010..2026
4h,2014-11-20 01:00:00,2014-11-20 09:00:00,sma5,2786.75,2797.75,10.75,48.75,FULL 2010..2026
4h,2014-11-28 01:00:00,2014-12-01 09:00:00,sma5,2814.5,2804.25,-10.5,-57.5,FULL 2010..2026
4h,2014-12-01 13:00:00,2014-12-01 21:00:00,sma5,2798.5,2803.0,4.25,16.25,FULL 2010..2026
4h,2014-12-30 09:00:00,2015-01-06 05:00:00,sma5,2830.75,2773.5,-57.5,-292.5,FULL 2010..2026
4h,2015-01-27 05:00:00,2015-01-27 17:00:00,sma5,2781.0,2793.5,12.25,56.25,FULL 2010..2026
4h,2015-02-04 13:00:00,2015-02-05 01:00:00,sma5,2780.75,2797.0,16.0,75.0,FULL 2010..2026
4h,2015-02-08 17:00:00,2015-02-09 05:00:00,sma5,2801.75,2805.5,3.5,12.5,FULL 2010..2026
4h,2015-02-20 05:00:00,2015-02-20 09:00:00,sma5,2840.5,2859.5,18.75,88.75,FULL 2010..2026
4h,2015-02-26 05:00:00,2015-02-27 09:00:00,sma5,2861.0,2864.5,3.25,11.25,FULL 2010..2026
4h,2015-03-04 01:00:00,2015-03-04 17:00:00,sma5,2854.0,2853.5,-0.75,-8.75,FULL 2010..2026
4h,2015-03-23 13:00:00,2015-03-24 01:00:00,sma5,2858.75,2863.0,4.0,15.0,FULL 2010..2026
4h,2015-03-24 13:00:00,2015-03-25 01:00:00,sma5,2849.5,2851.75,2.0,5.0,FULL 2010..2026
4h,2015-03-25 05:00:00,2015-03-26 09:00:00,sma5,2845.0,2821.0,-24.25,-126.25,FULL 2010..2026
4h,2015-04-14 01:00:00,2015-04-14 09:00:00,sma5,2846.0,2853.0,6.75,28.75,FULL 2010..2026
4h,2015-04-17 05:00:00,2015-04-19 17:00:00,sma5,2842.5,2845.75,3.0,10.0,FULL 2010..2026
4h,2015-04-27 17:00:00,2015-04-28 09:00:00,sma5,2866.5,2872.25,5.5,22.5,FULL 2010..2026
4h,2015-05-11 13:00:00,2015-05-12 09:00:00,sma5,2861.0,2859.5,-1.75,-13.75,FULL 2010..2026
4h,2015-05-19 17:00:00,2015-05-20 09:00:00,sma5,2887.0,2887.25,0.0,-5.0,FULL 2010..2026
4h,2015-05-20 13:00:00,2015-05-21 05:00:00,sma5,2884.75,2887.25,2.25,6.25,FULL 2010..2026
4h,2015-05-25 01:00:00,2015-05-25 21:00:00,sma5,2882.75,2885.25,2.25,6.25,FULL 2010..2026
4h,2015-05-26 01:00:00,2015-05-27 01:00:00,sma5,2881.0,2871.0,-10.25,-56.25,FULL 2010..2026
4h,2015-06-19 13:00:00,2015-06-21 21:00:00,sma5,2878.0,2889.0,10.75,48.75,FULL 2010..2026
4h,2015-06-24 01:00:00,2015-06-25 01:00:00,sma5,2889.5,2888.5,-1.25,-11.25,FULL 2010..2026
4h,2015-06-25 13:00:00,2015-06-26 05:00:00,sma5,2875.5,2879.25,3.5,12.5,FULL 2010..2026
4h,2015-07-21 09:00:00,2015-07-22 05:00:00,sma5,2891.25,2891.25,-0.25,-6.25,FULL 2010..2026
4h,2015-08-02 17:00:00,2015-08-03 21:00:00,sma5,2878.0,2872.25,-6.0,-35.0,FULL 2010..2026
4h,2015-08-18 21:00:00,2015-08-24 17:00:00,sma5,2869.75,2688.5,-181.5,-912.5,FULL 2010..2026
4h,2015-09-18 01:00:00,2015-09-21 01:00:00,sma5,2761.75,2744.75,-17.25,-91.25,FULL 2010..2026
4h,2015-10-13 01:00:00,2015-10-14 05:00:00,sma5,2788.5,2790.25,1.5,2.5,FULL 2010..2026
4h,2015-10-14 13:00:00,2015-10-14 21:00:00,sma5,2775.25,2785.75,10.25,46.25,FULL 2010..2026
4h,2015-10-21 09:00:00,2015-10-22 01:00:00,sma5,2805.75,2805.25,-0.75,-8.75,FULL 2010..2026
4h,2015-10-27 09:00:00,2015-10-27 13:00:00,sma5,2843.5,2853.75,10.0,45.0,FULL 2010..2026
4h,2015-11-01 17:00:00,2015-11-02 01:00:00,sma5,2856.75,2864.5,7.5,32.5,FULL 2010..2026
4h,2015-11-06 05:00:00,2015-11-06 13:00:00,sma5,2874.5,2883.5,8.75,38.75,FULL 2010..2026
4h,2015-11-09 05:00:00,2015-11-09 21:00:00,sma5,2869.0,2866.75,-2.5,-17.5,FULL 2010..2026
4h,2015-11-26 21:00:00,2015-11-27 09:00:00,sma5,2877.5,2880.5,2.75,8.75,FULL 2010..2026
4h,2015-12-27 21:00:00,2015-12-28 13:00:00,sma5,2844.75,2845.5,0.5,-2.5,FULL 2010..2026
4h,2015-12-30 13:00:00,2016-01-04 13:00:00,sma5,2851.75,2805.0,-47.0,-240.0,FULL 2010..2026
4h,2016-02-02 05:00:00,2016-02-03 01:00:00,sma5,2701.5,2689.75,-12.0,-65.0,FULL 2010..2026
4h,2016-02-05 05:00:00,2016-02-07 21:00:00,sma5,2690.5,2678.5,-12.25,-66.25,FULL 2010..2026
4h,2016-02-23 09:00:00,2016-02-24 09:00:00,sma5,2717.25,2701.75,-15.75,-83.75,FULL 2010..2026
4h,2016-02-28 21:00:00,2016-02-29 05:00:00,sma5,2728.0,2740.5,12.25,56.25,FULL 2010..2026
4h,2016-02-29 13:00:00,2016-03-01 01:00:00,sma5,2723.75,2740.0,16.0,75.0,FULL 2010..2026
4h,2016-03-07 01:00:00,2016-03-07 09:00:00,sma5,2781.75,2793.0,11.0,50.0,FULL 2010..2026
4h,2016-03-08 01:00:00,2016-03-08 09:00:00,sma5,2779.0,2786.0,6.75,28.75,FULL 2010..2026
4h,2016-03-15 01:00:00,2016-03-15 09:00:00,sma5,2805.5,2810.5,4.75,18.75,FULL 2010..2026
4h,2016-03-23 13:00:00,2016-03-24 13:00:00,sma5,2835.25,2837.25,1.75,3.75,FULL 2010..2026
4h,2016-03-31 21:00:00,2016-04-01 09:00:00,sma5,2854.0,2865.75,11.5,52.5,FULL 2010..2026
4h,2016-04-04 17:00:00,2016-04-05 17:00:00,sma5,2856.25,2853.25,-3.25,-21.25,FULL 2010..2026
4h,2016-04-15 09:00:00,2016-04-15 13:00:00,sma5,2878.0,2881.75,3.5,12.5,FULL 2010..2026
4h,2016-04-17 17:00:00,2016-04-18 01:00:00,sma5,2869.5,2877.25,7.5,32.5,FULL 2010..2026
4h,2016-04-21 09:00:00,2016-04-22 05:00:00,sma5,2893.75,2894.25,0.25,-3.75,FULL 2010..2026
4h,2016-05-31 09:00:00,2016-05-31 17:00:00,sma5,2899.25,2903.25,3.75,13.75,FULL 2010..2026
4h,2016-06-01 05:00:00,2016-06-01 09:00:00,sma5,2892.25,2901.0,8.5,37.5,FULL 2010..2026
4h,2016-06-07 17:00:00,2016-06-08 01:00:00,sma5,2914.0,2918.75,4.5,17.5,FULL 2010..2026
4h,2016-06-10 01:00:00,2016-06-13 05:00:00,sma5,2908.0,2906.75,-1.5,-12.5,FULL 2010..2026
4h,2016-06-13 09:00:00,2016-06-14 05:00:00,sma5,2897.75,2891.25,-6.75,-38.75,FULL 2010..2026
4h,2016-07-04 17:00:00,2016-07-05 13:00:00,sma5,2912.75,2906.25,-6.75,-38.75,FULL 2010..2026
4h,2016-07-05 17:00:00,2016-07-05 21:00:00,sma5,2893.75,2899.5,5.5,22.5,FULL 2010..2026
4h,2016-07-15 13:00:00,2016-07-17 17:00:00,sma5,2967.75,2977.75,9.75,43.75,FULL 2010..2026
4h,2016-07-21 09:00:00,2016-07-22 01:00:00,sma5,2979.5,2982.25,2.5,7.5,FULL 2010..2026
4h,2016-08-02 01:00:00,2016-08-03 05:00:00,sma5,2981.75,2973.25,-8.75,-48.75,FULL 2010..2026
4h,2016-08-10 05:00:00,2016-08-10 21:00:00,sma5,2996.75,2996.75,-0.25,-6.25,FULL 2010..2026
4h,2016-08-16 09:00:00,2016-08-16 21:00:00,sma5,3000.0,3000.75,0.5,-2.5,FULL 2010..2026
4h,2016-08-19 05:00:00,2016-08-19 13:00:00,sma5,2995.5,3004.25,8.5,37.5,FULL 2010..2026
4h,2016-09-23 09:00:00,2016-09-26 17:00:00,sma5,2984.5,2974.5,-10.25,-56.25,FULL 2010..2026
4h,2016-11-23 05:00:00,2016-11-23 13:00:00,sma5,3021.25,3028.75,7.25,31.25,FULL 2010..2026
4h,2016-11-28 13:00:00,2016-11-29 01:00:00,sma5,3027.75,3030.5,2.5,7.5,FULL 2010..2026
4h,2016-11-29 05:00:00,2016-11-29 09:00:00,sma5,3025.5,3035.75,10.0,45.0,FULL 2010..2026
4h,2016-11-30 13:00:00,2016-12-01 05:00:00,sma5,3026.5,3025.5,-1.25,-11.25,FULL 2010..2026
4h,2016-12-01 09:00:00,2016-12-02 05:00:00,sma5,3015.25,3021.5,6.0,25.0,FULL 2010..2026
4h,2016-12-21 13:00:00,2016-12-22 13:00:00,sma5,3091.75,3091.5,-0.5,-7.5,FULL 2010..2026
4h,2016-12-28 05:00:00,2016-12-29 01:00:00,sma5,3090.0,3080.25,-10.0,-55.0,FULL 2010..2026
4h,2017-01-09 17:00:00,2017-01-10 01:00:00,sma5,3096.25,3099.5,3.0,10.0,FULL 2010..2026
4h,2017-01-16 21:00:00,2017-01-17 09:00:00,sma5,3098.25,3098.75,0.25,-3.75,FULL 2010..2026
4h,2017-01-27 05:00:00,2017-01-31 01:00:00,sma5,3123.0,3105.75,-17.5,-92.5,FULL 2010..2026
4h,2017-02-07 17:00:00,2017-02-07 21:00:00,sma5,3119.0,3124.0,4.75,18.75,FULL 2010..2026
4h,2017-02-17 01:00:00,2017-02-17 13:00:00,sma5,3172.0,3182.0,9.75,43.75,FULL 2010..2026
4h,2017-03-02 13:00:00,2017-03-03 09:00:00,sma5,3214.25,3213.25,-1.25,-11.25,FULL 2010..2026
4h,2017-03-05 17:00:00,2017-03-06 09:00:00,sma5,3206.5,3208.5,1.75,3.75,FULL 2010..2026
4h,2017-03-07 13:00:00,2017-03-08 01:00:00,sma5,3199.5,3199.75,0.0,-5.0,FULL 2010..2026
4h,2017-03-19 17:00:00,2017-03-20 17:00:00,sma5,3206.25,3211.5,5.0,20.0,FULL 2010..2026
4h,2017-04-26 13:00:00,2017-04-27 05:00:00,sma5,3218.5,3222.0,3.25,11.25,FULL 2010..2026
4h,2017-04-28 09:00:00,2017-04-30 21:00:00,sma5,3216.75,3219.75,2.75,8.75,FULL 2010..2026
4h,2017-05-03 01:00:00,2017-05-03 13:00:00,sma5,3219.0,3219.25,0.0,-5.0,FULL 2010..2026
4h,2017-05-09 17:00:00,2017-05-10 05:00:00,sma5,3226.25,3229.0,2.5,7.5,FULL 2010..2026
4h,2017-05-11 05:00:00,2017-05-11 13:00:00,sma5,3220.0,3227.5,7.25,31.25,FULL 2010..2026
4h,2017-05-29 17:00:00,2017-05-30 09:00:00,sma5,3248.0,3249.75,1.5,2.5,FULL 2010..2026
4h,2017-05-31 05:00:00,2017-05-31 13:00:00,sma5,3243.0,3251.25,8.0,35.0,FULL 2010..2026
4h,2017-06-05 21:00:00,2017-06-06 17:00:00,sma5,3268.25,3269.0,0.5,-2.5,FULL 2010..2026
4h,2017-06-09 09:00:00,2017-06-12 13:00:00,sma5,3265.25,3266.75,1.25,1.25,FULL 2010..2026
4h,2017-06-20 13:00:00,2017-06-21 05:00:00,sma5,3276.25,3274.5,-2.0,-15.0,FULL 2010..2026
4h,2017-06-21 09:00:00,2017-06-21 13:00:00,sma5,3269.0,3272.25,3.0,10.0,FULL 2010..2026
