Date,yr,traded,n5m,n1m,flat1m,t_first,t_last,close,adr,bull,bear,neut,n_ent,n_gate,n_fill
2024-06-24,2024,True,81,405,0.0,08:30,15:10,5992.25,36.5,0,57,24,4,2,2
2024-06-25,2024,True,81,405,0.0,08:30,15:10,6009.75,37.85,45,7,29,3,1,0
2024-06-26,2024,True,81,405,0.0,08:30,15:10,6009.5,35.475,7,34,40,2,0,0
2024-06-27,2024,True,81,405,0.0,08:30,15:10,6025.25,34.925,23,6,52,3,0,0
2024-06-28,2024,True,81,405,0.0,08:30,15:10,6007.75,33.7,18,37,26,1,1,1
2024-07-01,2024,True,81,405,0.0,08:30,15:10,6008.0,38.125,9,23,49,4,2,2
2024-07-02,2024,True,81,405,0.0,08:30,15:10,6041.25,34.7,45,0,36,1,0,0
2024-07-03,2024,True,45,225,0.0,08:30,12:10,6067.0,38.25,28,0,17,2,2,1
2024-07-04,2024,True,42,210,0.02857142857142857,08:30,11:55,6064.5,40.8,26,0,16,1,0,0
2024-07-05,2024,True,81,405,0.0,08:30,15:10,6095.25,36.7,55,5,21,2,1,1
2024-07-08,2024,True,81,405,0.0,08:30,15:10,6103.75,38.075,0,50,31,5,3,3
2024-07-09,2024,True,81,405,0.0,08:30,15:10,6107.5,35.475,3,23,55,5,0,0
2024-07-10,2024,True,81,405,0.0,08:30,15:10,6160.0,34.425,41,6,34,5,3,2
2024-07-11,2024,True,81,405,0.0,08:30,15:10,6115.0,36.175,13,27,41,2,0,0
2024-07-12,2024,True,81,405,0.0,08:30,15:10,6144.75,40.25,63,0,18,1,0,0
2024-07-15,2024,True,81,405,0.0,08:30,15:10,6161.25,39.4,6,31,44,3,2,2
2024-07-16,2024,True,81,405,0.0,08:30,15:10,6191.0,41.175,22,12,47,6,2,1
2024-07-17,2024,False,81,405,0.0,08:30,15:10,6114.75,38.8,0,0,0,0,0,0
2024-07-18,2024,True,81,405,0.0,08:30,15:10,6071.0,39.7,2,46,33,3,1,0
2024-07-19,2024,True,81,405,0.0,08:30,15:10,6024.25,47.825,3,36,42,5,4,3
2024-07-22,2024,False,81,405,0.0,08:30,15:10,6086.25,50.05,0,0,0,0,0,0
2024-07-23,2024,True,81,405,0.0,08:30,15:10,6071.75,52.15,6,28,47,2,0,0
2024-07-24,2024,False,81,405,0.0,08:30,15:10,5957.25,54.0,0,0,0,0,0,0
2024-07-25,2024,True,81,405,0.0,08:30,15:10,5920.5,57.95,20,30,31,5,3,2
2024-07-26,2024,False,81,405,0.0,08:30,15:10,5976.25,61.45,0,0,0,0,0,0
2024-07-29,2024,True,81,405,0.0,08:30,15:10,5977.25,60.7,12,22,47,3,1,1
2024-07-30,2024,True,81,405,0.0,08:30,15:10,5920.0,59.85,17,34,30,4,2,1
2024-07-31,2024,False,81,405,0.0,08:30,15:10,6043.0,66.2,0,0,0,0,0,0
2024-08-01,2024,True,81,405,0.0,08:30,15:10,5941.0,68.075,3,31,47,2,1,0
2024-08-02,2024,False,81,405,0.0,08:30,15:10,5848.0,74.525,0,0,0,0,0,0
2024-08-05,2024,False,81,405,0.0,08:30,15:10,5704.5,76.8,0,0,0,0,0,0
2024-08-06,2024,True,81,405,0.0,08:30,15:10,5737.0,85.825,18,16,47,2,0,0
2024-08-07,2024,False,81,405,0.0,08:30,15:10,5705.25,94.25,0,0,0,0,0,0
2024-08-08,2024,False,81,405,0.0,08:30,15:10,5825.75,98.975,0,0,0,0,0,0
2024-08-09,2024,True,81,405,0.0,08:30,15:10,5843.75,98.95,75,0,6,1,0,0
2024-08-12,2024,True,81,405,0.0,08:30,15:10,5845.0,99.175,5,32,44,1,0,0
2024-08-13,2024,False,81,405,0.0,08:30,15:10,5934.0,99.65,0,0,0,0,0,0
2024-08-14,2024,True,81,405,0.0,08:30,15:10,5960.5,96.175,30,9,42,2,0,0
2024-08-15,2024,False,81,405,0.0,08:30,15:10,6039.0,95.1,0,0,0,0,0,0
2024-08-16,2024,True,81,405,0.0,08:30,15:10,6057.0,84.05,52,0,29,1,0,0
2024-08-19,2024,True,81,405,0.0,08:30,15:10,6101.25,79.375,53,1,27,2,0,0
2024-08-20,2024,True,81,405,0.0,08:30,15:10,6101.25,71.85,0,42,39,3,1,1
2024-08-21,2024,True,81,405,0.0,08:30,15:10,6116.25,63.425,5,30,46,4,2,1
2024-08-22,2024,True,81,405,0.0,08:30,15:10,6074.0,53.9,0,53,28,3,1,1
2024-08-23,2024,True,81,405,0.0,08:30,15:10,6126.5,52.1,32,3,46,1,0,0
2024-08-26,2024,True,81,405,0.0,08:30,15:10,6107.0,51.975,1,42,38,3,2,2
2024-08-27,2024,True,81,405,0.0,08:30,15:10,6120.5,52.0,42,0,39,2,1,1
2024-08-28,2024,True,81,405,0.0,08:30,15:10,6082.25,49.825,3,54,24,3,1,1
2024-08-29,2024,True,81,405,0.0,08:30,15:10,6093.75,51.625,14,25,42,5,1,1
2024-08-30,2024,True,81,405,0.0,08:30,15:10,6130.25,53.65,8,27,46,4,1,1
2024-09-02,2024,True,42,210,0.009523809523809525,08:30,11:55,6141.0,56.85,9,7,26,1,0,0
2024-09-03,2024,False,81,405,0.0,08:30,15:10,6020.5,52.5,0,0,0,0,0,0
2024-09-04,2024,True,81,405,0.0,08:30,15:10,5998.0,60.225,18,22,41,2,1,1
2024-09-05,2024,True,81,405,0.0,08:30,15:10,5993.0,61.05,11,26,44,3,0,0
2024-09-06,2024,True,81,405,0.0,08:30,15:10,5891.5,59.525,0,47,34,2,1,1
2024-09-09,2024,False,81,405,0.0,08:30,15:10,5958.5,65.825,0,0,0,0,0,0
2024-09-10,2024,True,81,405,0.0,08:30,15:10,5978.0,65.95,13,52,16,1,0,0
2024-09-11,2024,True,81,405,0.0,08:30,15:10,6033.25,67.925,57,8,16,1,1,0
2024-09-12,2024,True,81,405,0.0,08:30,15:10,6072.0,76.775,26,4,51,1,0,0
2024-09-13,2024,True,81,405,0.0,08:30,15:10,6104.5,76.875,42,7,32,2,0,0
2024-09-16,2024,True,81,405,0.0,08:30,15:10,6110.75,73.45,7,54,20,1,0,0
2024-09-17,2024,True,81,405,0.0,08:30,15:10,6118.25,75.2,2,50,29,5,2,1
2024-09-18,2024,True,81,405,0.0,08:30,15:10,6106.25,69.8,14,37,30,5,2,1
2024-09-19,2024,False,81,405,0.0,08:30,15:10,6188.25,72.85,0,0,0,0,0,0
2024-09-20,2024,True,81,405,0.0,08:30,15:10,6171.25,71.05,38,5,38,1,0,0
2024-09-23,2024,True,81,405,0.0,08:30,15:10,6191.25,62.975,25,18,38,4,1,1
2024-09-24,2024,True,81,405,0.0,08:30,15:10,6206.0,60.275,37,13,31,3,1,1
2024-09-25,2024,True,81,405,0.0,08:30,15:10,6199.75,58.45,1,38,42,5,3,2
2024-09-26,2024,False,81,405,0.0,08:30,15:10,6219.25,45.975,0,0,0,0,0,0
2024-09-27,2024,True,81,405,0.0,08:30,15:10,6205.25,44.2,0,45,36,3,1,1
2024-09-30,2024,True,81,405,0.0,08:30,15:10,6223.5,44.5,2,39,40,3,1,0
2024-10-01,2024,True,81,405,0.0,08:30,15:10,6176.5,47.675,12,34,35,3,0,0
2024-10-02,2024,True,81,405,0.0,08:30,15:10,6181.25,49.4,35,13,33,5,4,4
2024-10-03,2024,True,81,405,0.0,08:30,15:10,6166.5,46.175,21,12,48,7,1,1
2024-10-04,2024,False,81,405,0.0,08:30,15:10,6215.5,45.675,0,0,0,0,0,0
2024-10-07,2024,True,81,405,0.0,08:30,15:10,6164.0,47.05,0,39,42,4,2,0
2024-10-08,2024,True,81,405,0.0,08:30,15:10,6215.5,50.15,63,0,18,2,2,1
2024-10-09,2024,True,81,405,0.0,08:30,15:10,6250.0,50.5,71,0,10,2,2,1
2024-10-10,2024,True,81,405,0.0,08:30,15:10,6243.5,52.7,10,20,51,3,2,1
2024-10-11,2024,True,81,405,0.0,08:30,15:10,6271.25,50.975,75,0,6,2,2,1
2024-10-14,2024,True,81,405,0.0,08:30,15:10,6323.5,51.525,32,0,49,1,0,0
2024-10-15,2024,True,81,405,0.0,08:30,15:10,6274.75,49.675,0,65,16,3,3,2
2024-10-16,2024,True,81,405,0.0,08:30,15:10,6301.5,48.425,56,0,25,1,0,0
2024-10-17,2024,False,81,405,0.0,08:30,15:10,6303.5,47.55,0,0,0,0,0,0
2024-10-18,2024,True,81,405,0.0,08:30,15:10,6323.25,47.15,73,0,8,4,3,1
2024-10-21,2024,True,81,405,0.0,08:30,15:10,6313.25,44.525,26,6,49,2,0,0
2024-10-22,2024,True,81,405,0.0,08:30,15:10,6305.5,43.425,49,10,22,4,1,0
2024-10-23,2024,True,81,405,0.0,08:30,15:10,6257.5,43.325,10,34,37,5,0,0
2024-10-24,2024,True,81,405,0.0,08:30,15:10,6270.75,45.425,5,14,62,2,0,0
2024-10-25,2024,True,81,405,0.0,08:30,15:10,6257.5,45.775,5,48,28,3,1,1
2024-10-28,2024,False,81,405,0.0,08:30,15:10,6278.0,47.85,0,0,0,0,0,0
2024-10-29,2024,True,81,405,0.0,08:30,15:10,6297.75,45.425,68,0,13,3,3,2
2024-10-30,2024,True,81,405,0.0,08:30,15:10,6260.5,43.65,11,34,36,5,3,1
2024-10-31,2024,False,81,405,0.0,08:30,15:10,6159.0,44.35,0,0,0,0,0,0
2024-11-01,2024,True,81,405,0.0,08:30,15:10,6178.5,47.6,48,10,23,1,0,0
2024-11-04,2024,True,81,405,0.0,08:30,15:10,6162.5,49.825,28,18,35,2,2,2
2024-11-05,2024,True,81,405,0.0,08:30,15:10,6235.75,50.2,35,0,46,1,0,0
2024-11-06,2024,False,81,405,0.0,08:30,15:10,6372.25,53.15,0,0,0,0,0,0
2024-11-07,2024,True,81,405,0.0,08:30,15:10,6422.0,52.4,49,4,28,2,1,0
2024-11-08,2024,True,81,405,0.0,08:30,15:10,6442.0,52.575,32,4,45,3,1,1
2024-11-11,2024,True,81,405,0.0,08:30,15:10,6445.25,49.575,4,17,60,2,0,0
2024-11-12,2024,True,81,405,0.0,08:30,15:10,6432.0,50.625,12,48,21,2,2,1
2024-11-13,2024,True,81,405,0.0,08:30,15:10,6435.25,50.975,29,13,39,4,2,2
2024-11-14,2024,True,81,405,0.0,08:30,15:10,6380.25,50.675,8,27,46,4,1,1
2024-11-15,2024,True,81,405,0.0,08:30,15:10,6315.75,49.0,5,58,18,1,0,0
2024-11-18,2024,True,81,405,0.0,08:30,15:10,6333.75,50.375,27,8,46,3,0,0
2024-11-19,2024,False,81,405,0.0,08:30,15:10,6358.5,49.825,0,0,0,0,0,0
2024-11-20,2024,True,81,405,0.0,08:30,15:10,6357.25,49.8,12,27,42,1,0,0
2024-11-21,2024,True,81,405,0.0,08:30,15:10,6385.25,49.6,36,15,30,3,1,1
2024-11-22,2024,True,81,405,0.0,08:30,15:10,6403.0,53.675,0,54,27,3,1,1
2024-11-25,2024,False,81,405,0.0,08:30,15:10,6426.5,53.175,0,0,0,0,0,0
2024-11-26,2024,True,81,405,0.0,08:30,15:10,6457.5,55.75,17,17,47,2,1,1
2024-11-27,2024,True,81,405,0.0,08:30,15:10,6430.75,54.05,0,73,8,1,0,0
2024-11-28,2024,True,42,210,0.004761904761904762,08:30,11:55,6445.25,53.375,18,0,24,1,0,0
2024-11-29,2024,True,45,225,0.0,08:30,12:10,6467.0,48.55,28,0,17,1,0,0
2024-12-02,2024,True,81,405,0.0,08:30,15:10,6482.0,46.15,41,7,33,2,0,0
2024-12-03,2024,True,81,405,0.0,08:30,15:10,6483.0,43.85,17,20,44,3,1,1
2024-12-04,2024,True,81,405,0.0,08:30,15:10,6511.75,38.8,26,4,51,3,1,0
2024-12-05,2024,True,81,405,0.0,08:30,15:10,6499.5,35.35,21,7,53,2,0,0
2024-12-06,2024,True,81,405,0.0,08:30,15:10,6513.75,30.0,6,21,54,2,0,0
2024-12-09,2024,True,81,405,0.0,08:30,15:10,6477.0,29.025,22,23,36,1,1,1
2024-12-10,2024,True,81,405,0.0,08:30,15:10,6467.5,27.05,5,53,23,4,2,2
2024-12-11,2024,True,81,405,0.0,08:30,15:10,6503.75,27.325,65,0,16,3,3,1
2024-12-12,2024,True,81,405,0.0,08:30,15:10,6472.5,26.65,16,34,31,3,1,0
2024-12-13,2024,True,81,405,0.0,08:30,15:10,6465.5,29.05,23,22,36,2,0,0
2024-12-16,2024,True,81,405,0.0,08:30,15:10,6491.5,29.3,37,9,35,3,1,1
2024-12-17,2024,True,81,405,0.0,08:30,15:10,6466.5,30.0,28,19,34,2,2,1
2024-12-18,2024,True,81,405,0.0,08:30,15:10,6271.5,30.325,12,45,24,1,1,1
2024-12-19,2024,False,81,405,0.0,08:30,15:10,6274.25,51.5,0,0,0,0,0,0
2024-12-20,2024,True,81,405,0.0,08:30,15:10,6342.25,56.425,28,18,35,2,0,0
2024-12-23,2024,True,81,405,0.0,08:30,15:10,6379.5,69.575,14,26,41,2,0,0
2024-12-24,2024,True,45,225,0.0,08:30,12:10,6440.75,73.6,41,0,4,1,0,0
2024-12-26,2024,True,81,405,0.0,08:30,15:10,6434.25,75.775,26,5,50,2,0,0
2024-12-27,2024,False,81,405,0.0,08:30,15:10,6372.0,77.2,0,0,0,0,0,0
2024-12-30,2024,False,81,405,0.0,08:30,15:10,6296.75,81.3,0,0,0,0,0,0
2024-12-31,2024,True,81,405,0.0,08:30,15:10,6279.5,84.45,8,34,39,5,2,1
2025-01-02,2025,True,81,405,0.0,08:30,15:10,6263.5,88.175,17,22,42,1,0,0
2025-01-03,2025,True,81,405,0.0,08:30,15:10,6327.5,96.8,8,24,49,4,3,2
2025-01-06,2025,False,81,405,0.0,08:30,15:10,6368.5,78.925,0,0,0,0,0,0
2025-01-07,2025,True,81,405,0.0,08:30,15:10,6299.75,78.0,4,60,17,2,0,0
2025-01-08,2025,True,81,405,0.0,08:30,15:10,6300.0,73.8,25,4,52,2,0,0
2025-01-10,2025,False,81,405,0.0,08:30,15:10,6206.5,71.475,0,0,0,0,0,0
2025-01-13,2025,False,81,405,0.0,08:30,15:10,6219.75,73.4,0,0,0,0,0,0
2025-01-14,2025,True,81,405,0.0,08:30,15:10,6232.75,75.625,27,18,36,5,3,3
2025-01-15,2025,False,81,405,0.0,08:30,15:10,6328.0,75.075,0,0,0,0,0,0
2025-01-16,2025,True,81,405,0.0,08:30,15:10,6305.5,72.45,16,7,58,2,0,0
2025-01-17,2025,False,81,405,0.0,08:30,15:10,6372.0,70.25,0,0,0,0,0,0
2025-01-20,2025,True,42,210,0.0,08:30,11:55,6397.0,63.1,0,20,22,1,0,0
2025-01-21,2025,True,81,405,0.0,08:30,15:10,6429.75,61.0,30,3,48,2,1,1
2025-01-22,2025,True,81,405,0.0,08:30,15:10,6460.5,59.55,13,22,46,3,0,0
2025-01-23,2025,True,81,405,0.0,08:30,15:10,6491.0,50.95,20,0,61,3,0,0
2025-01-24,2025,True,81,405,0.0,08:30,15:10,6471.0,49.75,8,50,23,4,2,1
2025-01-27,2025,False,81,405,0.0,08:30,15:10,6392.0,46.125,0,0,0,0,0,0
2025-01-28,2025,True,81,405,0.0,08:30,15:10,6433.75,45.45,29,1,51,4,1,1
2025-01-29,2025,True,81,405,0.0,08:30,15:10,6406.75,46.925,12,22,47,4,0,0
2025-01-30,2025,True,81,405,0.0,08:30,15:10,6438.25,46.95,32,11,38,1,0,0
2025-01-31,2025,True,81,405,0.0,08:30,15:10,6405.5,48.825,16,37,28,2,0,0
2025-02-03,2025,False,81,405,0.0,08:30,15:10,6365.5,53.95,0,0,0,0,0,0
2025-02-04,2025,True,81,405,0.0,08:30,15:10,6392.75,59.675,43,0,38,2,0,0
2025-02-05,2025,True,81,405,0.0,08:30,15:10,6430.25,59.775,1,21,59,5,1,1
2025-02-06,2025,True,81,405,0.0,08:30,15:10,6435.75,63.3,0,57,24,2,1,0
2025-02-07,2025,True,81,405,0.0,08:30,15:10,6393.0,62.875,16,2,63,2,0,0
2025-02-10,2025,True,81,405,0.0,08:30,15:10,6425.75,67.05,38,21,22,5,4,2
2025-02-11,2025,True,81,405,0.0,08:30,15:10,6434.0,63.9,58,0,23,4,4,2
2025-02-12,2025,False,81,405,0.0,08:30,15:10,6415.25,59.175,0,0,0,0,0,0
2025-02-13,2025,True,81,405,0.0,08:30,15:10,6474.5,60.375,64,0,17,2,2,1
2025-02-14,2025,True,81,405,0.0,08:30,15:10,6475.0,61.175,32,5,44,6,3,3
2025-02-17,2025,True,42,209,0.009569377990430622,08:30,11:55,6487.75,54.125,35,0,7,2,2,0
2025-02-18,2025,True,81,405,0.0,08:30,15:10,6489.0,45.3,0,40,41,4,3,2
2025-02-19,2025,True,81,405,0.0,08:30,15:10,6495.75,43.35,25,6,50,5,2,0
2025-02-20,2025,True,81,405,0.0,08:30,15:10,6472.75,41.1,27,11,43,1,0,0
2025-02-21,2025,True,81,405,0.0,08:30,15:10,6374.75,41.975,0,78,3,3,3,2
2025-02-24,2025,True,81,405,0.0,08:30,15:10,6349.25,44.625,15,29,37,2,0,0
2025-02-25,2025,True,81,405,0.0,08:30,15:10,6319.25,48.35,9,24,48,3,1,1
2025-02-26,2025,True,81,405,0.0,08:30,15:10,6317.25,53.25,42,18,21,4,2,2
2025-02-27,2025,True,81,405,0.0,08:30,15:10,6221.0,54.975,0,52,29,1,0,0
2025-02-28,2025,True,81,405,0.0,08:30,15:10,6299.0,61.625,25,20,36,1,0,0
2025-03-03,2025,True,81,405,0.0,08:30,15:10,6211.75,71.975,18,19,44,4,2,2
2025-03-04,2025,False,81,405,0.0,08:30,15:10,6152.5,88.425,0,0,0,0,0,0
2025-03-05,2025,True,81,405,0.0,08:30,15:10,6187.0,98.475,27,11,43,3,1,1
2025-03-06,2025,False,81,405,0.0,08:30,15:10,6100.0,106.625,0,0,0,0,0,0
2025-03-07,2025,True,81,405,0.0,08:30,15:10,6115.5,112.025,30,21,30,3,2,1
2025-03-10,2025,False,81,405,0.0,08:30,15:10,5967.25,112.975,0,0,0,0,0,0
2025-03-11,2025,True,81,405,0.0,08:30,15:10,5928.75,120.4,18,17,46,3,1,0
2025-03-12,2025,False,81,405,0.0,08:30,15:10,5939.0,123.0,0,0,0,0,0,0
2025-03-13,2025,True,81,405,0.0,08:30,15:10,5885.25,124.65,1,37,43,4,1,1
2025-03-14,2025,True,81,405,0.0,08:30,15:10,5968.25,120.675,34,0,47,2,0,0
2025-03-17,2025,True,81,405,0.0,08:30,15:10,6019.0,116.85,52,2,27,4,2,1
2025-03-18,2025,True,81,405,0.0,08:30,15:10,5964.75,106.8,11,20,50,4,2,2
2025-03-19,2025,True,81,405,0.0,08:30,15:10,6024.75,99.675,41,1,39,3,2,1
2025-03-20,2025,False,81,405,0.0,08:30,15:10,6007.0,97.275,0,0,0,0,0,0
2025-03-21,2025,False,81,405,0.0,08:30,15:10,6009.25,95.225,0,0,0,0,0,0
2025-03-24,2025,False,81,405,0.0,08:30,15:10,6107.75,90.425,0,0,0,0,0,0
2025-03-25,2025,True,81,405,0.0,08:30,15:10,6119.25,81.4,7,34,40,2,0,0
2025-03-26,2025,True,81,405,0.0,08:30,15:10,6048.75,73.2,0,66,15,6,5,4
2025-03-27,2025,True,81,405,0.0,08:30,15:10,6033.5,72.875,16,26,39,1,0,0
2025-03-28,2025,True,81,405,0.0,08:30,15:10,5904.5,69.4,0,46,35,4,3,1
2025-03-31,2025,False,81,405,0.0,08:30,15:10,5936.0,72.875,0,0,0,0,0,0
2025-04-01,2025,True,81,405,0.0,08:30,15:10,5965.0,79.3,17,21,43,4,2,2
2025-04-02,2025,False,81,405,0.0,08:30,15:10,6043.5,82.7,0,0,0,0,0,0
2025-04-03,2025,False,81,405,0.0,08:30,15:10,5724.5,88.3,0,0,0,0,0,0
2025-04-04,2025,False,81,405,0.0,08:30,15:10,5395.75,91.425,0,0,0,0,0,0
2025-04-07,2025,False,81,405,0.0,08:30,15:10,5419.25,107.025,0,0,0,0,0,0
2025-04-08,2025,False,81,405,0.0,08:30,15:10,5303.5,144.025,0,0,0,0,0,0
2025-04-09,2025,False,81,405,0.0,08:30,15:10,5774.25,177.725,0,0,0,0,0,0
2025-04-10,2025,False,81,405,0.0,08:30,15:10,5609.75,222.575,0,0,0,0,0,0
2025-04-11,2025,False,81,405,0.0,08:30,15:10,5687.75,240.825,0,0,0,0,0,0
2025-04-14,2025,False,81,405,0.0,08:30,15:10,5728.25,245.55,0,0,0,0,0,0
2025-04-15,2025,True,81,405,0.0,08:30,15:10,5718.75,242.2,9,35,37,6,3,1
2025-04-16,2025,False,81,405,0.0,08:30,15:10,5606.0,239.3,0,0,0,0,0,0
2025-04-17,2025,True,81,405,0.0,08:30,15:10,5616.5,239.225,40,1,40,2,0,0
2025-04-21,2025,False,81,405,0.0,08:30,15:10,5470.75,235.425,0,0,0,0,0,0
2025-04-22,2025,False,81,405,0.0,08:30,15:10,5604.75,226.35,0,0,0,0,0,0
2025-04-23,2025,False,81,405,0.0,08:30,15:10,5691.25,194.725,0,0,0,0,0,0
2025-04-24,2025,True,81,405,0.0,08:30,15:10,5812.25,169.85,44,5,32,3,2,2
2025-04-25,2025,True,81,405,0.0,08:30,15:10,5844.25,130.15,10,28,43,2,1,1
2025-04-28,2025,True,81,405,0.0,08:30,15:10,5835.25,113.35,19,15,47,1,0,0
2025-04-29,2025,True,81,405,0.0,08:30,15:10,5876.5,105.35,10,16,55,4,1,1
2025-04-30,2025,False,81,405,0.0,08:30,15:10,5896.25,101.75,0,0,0,0,0,0
2025-05-01,2025,False,81,405,0.0,08:30,15:10,5899.75,111.3,0,0,0,0,0,0
2025-05-02,2025,False,81,405,0.0,08:30,15:10,6002.0,104.375,0,0,0,0,0,0
2025-05-05,2025,False,81,405,0.0,08:30,15:10,5959.0,103.15,0,0,0,0,0,0
2025-05-06,2025,False,81,405,0.0,08:30,15:10,5915.0,94.725,0,0,0,0,0,0
2025-05-07,2025,True,81,405,0.0,08:30,15:10,5941.75,90.875,11,28,42,4,2,2
2025-05-08,2025,False,81,405,0.0,08:30,15:10,5975.75,87.175,0,0,0,0,0,0
2025-05-09,2025,True,81,405,0.0,08:30,15:10,5969.5,81.675,11,11,59,2,0,0
2025-05-12,2025,False,81,405,0.0,08:30,15:10,6154.75,79.0,0,0,0,0,0,0
2025-05-13,2025,True,81,405,0.0,08:30,15:10,6193.5,77.375,0,39,42,3,0,0
2025-05-14,2025,True,81,405,0.0,08:30,15:10,6200.75,76.775,7,28,46,4,1,1
2025-05-15,2025,True,81,405,0.0,08:30,15:10,6227.75,64.175,23,15,43,1,0,0
2025-05-16,2025,True,81,405,0.0,08:30,15:10,6263.0,62.1,49,0,32,2,0,0
2025-05-19,2025,False,81,405,0.0,08:30,15:10,6263.5,61.2,0,0,0,0,0,0
2025-05-20,2025,True,81,405,0.0,08:30,15:10,6242.75,63.625,14,36,31,4,1,0
2025-05-21,2025,False,81,405,0.0,08:30,15:10,6143.5,61.575,0,0,0,0,0,0
2025-05-22,2025,True,81,405,0.0,08:30,15:10,6149.5,64.525,37,5,39,1,1,1
2025-05-23,2025,False,81,405,0.0,08:30,15:10,6102.25,60.95,0,0,0,0,0,0
2025-05-26,2025,False,42,210,0.0,08:30,11:55,6181.5,62.525,0,0,0,0,0,0
2025-05-27,2025,True,81,405,0.0,08:30,15:10,6230.5,57.675,77,0,4,5,5,3
2025-05-28,2025,True,81,405,0.0,08:30,15:10,6193.25,58.675,15,24,42,4,1,1
2025-05-29,2025,False,81,405,0.0,08:30,15:10,6208.25,61.1,0,0,0,0,0,0
2025-05-30,2025,True,81,405,0.0,08:30,15:10,6207.25,62.325,11,42,28,2,1,1
2025-06-02,2025,True,81,405,0.0,08:30,15:10,6242.0,65.0,15,12,54,1,0,0
2025-06-03,2025,True,81,405,0.0,08:30,15:10,6268.25,65.725,47,0,34,2,1,0
2025-06-04,2025,True,81,405,0.0,08:30,15:10,6269.0,66.6,10,18,53,2,0,0
2025-06-05,2025,True,81,405,0.0,08:30,15:10,6240.75,58.225,12,44,25,3,2,1
2025-06-06,2025,False,81,405,0.0,08:30,15:10,6298.75,61.025,0,0,0,0,0,0
2025-06-09,2025,True,81,405,0.0,08:30,15:10,6299.75,58.75,39,7,35,1,0,0
2025-06-10,2025,True,81,405,0.0,08:30,15:10,6328.0,59.325,32,11,38,2,1,0
2025-06-11,2025,True,81,405,0.0,08:30,15:10,6320.0,56.425,12,49,20,5,4,4
2025-06-12,2025,True,81,405,0.0,08:30,15:10,6338.25,56.35,65,0,16,1,0,0
2025-06-13,2025,False,81,405,0.0,08:30,15:10,6278.25,53.4,0,0,0,0,0,0
2025-06-16,2025,True,81,405,0.0,08:30,15:10,6330.25,51.9,23,3,55,2,0,0
2025-06-17,2025,True,81,405,0.0,08:30,15:10,6272.75,47.825,4,27,50,3,2,2
2025-06-18,2025,True,81,405,0.0,08:30,15:10,6275.25,47.625,16,18,47,2,0,0
2025-06-19,2025,False,42,210,0.0,08:30,11:55,6213.25,49.9,0,0,0,0,0,0
2025-06-20,2025,False,81,405,0.0,08:30,15:10,6257.5,44.85,0,0,0,0,0,0
2025-06-23,2025,True,81,405,0.0,08:30,15:10,6311.75,47.575,11,26,44,3,0,0
2025-06-24,2025,False,81,405,0.0,08:30,15:10,6379.0,53.625,0,0,0,0,0,0
2025-06-25,2025,True,81,405,0.0,08:30,15:10,6380.25,53.8,4,60,17,1,0,0
2025-06-26,2025,True,81,405,0.0,08:30,15:10,6425.25,50.9,48,0,33,3,2,1
2025-06-27,2025,True,81,405,0.0,08:30,15:10,6454.5,50.7,20,28,33,2,1,0
2025-06-30,2025,True,81,405,0.0,08:30,15:10,6481.25,49.825,29,5,47,4,2,1
2025-07-01,2025,True,81,405,0.0,08:30,15:10,6480.0,49.775,37,4,40,2,0,0
2025-07-02,2025,True,81,405,0.0,08:30,15:10,6507.75,48.075,60,0,21,5,5,3
2025-07-03,2025,True,45,225,0.0,08:30,12:10,6558.5,47.15,37,0,8,1,0,0
2025-07-04,2025,False,42,210,0.004761904761904762,08:30,11:55,6518.5,48.225,0,0,0,0,0,0
2025-07-07,2025,True,81,405,0.0,08:30,15:10,6504.5,42.8,7,19,55,1,0,0
2025-07-08,2025,True,81,405,0.0,08:30,15:10,6507.25,40.325,8,16,57,4,0,0
2025-07-09,2025,True,81,405,0.0,08:30,15:10,6544.75,38.325,29,28,24,4,3,2
2025-07-10,2025,True,81,405,0.0,08:30,15:10,6555.25,39.3,42,17,22,4,3,1
2025-07-11,2025,True,81,405,0.0,08:30,15:10,6532.25,39.175,47,7,27,2,0,0
2025-07-14,2025,True,81,405,0.0,08:30,15:10,6543.5,37.025,29,4,48,6,3,0
2025-07-15,2025,True,81,405,0.0,08:30,15:10,6512.25,36.35,0,78,3,2,1,0
2025-07-16,2025,True,81,405,0.0,08:30,15:10,6536.0,39.5,42,6,33,2,0,0
2025-07-17,2025,True,81,405,0.0,08:30,15:10,6575.5,42.45,52,0,29,1,0,0
2025-07-18,2025,True,81,405,0.0,08:30,15:10,6569.25,42.75,0,31,50,4,1,1
2025-07-21,2025,True,81,405,0.0,08:30,15:10,6583.0,44.425,34,21,26,3,2,1
2025-07-22,2025,True,81,405,0.0,08:30,15:10,6579.75,41.375,54,0,27,2,1,0
2025-07-23,2025,True,81,405,0.0,08:30,15:10,6639.0,42.25,70,0,11,1,0,0
2025-07-24,2025,True,81,405,0.0,08:30,15:10,6639.25,43.575,2,35,44,4,0,0
2025-07-25,2025,True,81,405,0.0,08:30,15:10,6660.0,41.825,55,6,20,5,4,4
2025-07-28,2025,True,81,405,0.0,08:30,15:10,6658.25,41.25,3,50,28,5,4,1
2025-07-29,2025,True,81,405,0.0,08:30,15:10,6638.75,40.35,0,70,11,3,2,1
2025-07-30,2025,True,81,405,0.0,08:30,15:10,6666.75,38.175,45,15,21,3,1,0
