Date,book,dir,variant,net,mfe_r,mfe_pts
2025-09-19,WT,L,d1,-10802.0,1.88,23.5
2025-09-19,WT,L,eod,482.5,1.6,20.0
2025-09-19,WT,L,gb25,545.0,1.6,20.0
2025-09-19,WT,L,gb50,482.5,1.6,20.0
2025-09-19,WT,L,peakK,432.5,1.6,20.0
2025-09-19,WT,L,t1r,607.5,1.6,20.0
2025-09-19,WT,L,d1,-10977.0,1.6,20.0
2025-09-23,WT,S,eod,1507.5,3.85,45.25
2025-09-23,WT,S,gb25,532.5,3.85,45.25
2025-09-23,WT,S,gb50,345.0,3.85,45.25
2025-09-23,WT,S,peakK,420.0,3.85,45.25
2025-09-23,WT,S,t1r,570.0,3.85,45.25
2025-09-23,WT,S,d1,-605.0,3.85,45.25
2025-09-24,WT,S,eod,-255.0,1.04,13.25
2025-09-24,WT,S,gb25,470.0,1.04,13.25
2025-09-24,WT,S,gb50,307.5,1.04,13.25
2025-09-24,WT,S,peakK,320.0,1.04,13.25
2025-09-24,WT,S,t1r,620.0,1.04,13.25
2025-09-24,WT,S,d1,-655.0,1.04,13.25
2025-09-29,FADE,S,eod,-217.5,1.62,6.5
2025-09-29,FADE,S,gb25,-217.5,1.62,6.5
2025-09-29,FADE,S,gb50,-217.5,1.62,6.5
2025-09-29,FADE,S,peakK,-217.5,1.62,6.5
2025-09-29,FADE,S,t1r,-217.5,1.62,6.5
2025-09-29,FADE,S,d1,-217.5,1.62,6.5
2025-09-30,WT,L,eod,957.5,2.59,37.5
2025-09-30,WT,L,gb25,1045.0,2.59,37.5
2025-09-30,WT,L,gb50,920.0,2.59,37.5
2025-09-30,WT,L,peakK,1045.0,2.59,37.5
2025-09-30,WT,L,t1r,707.5,2.59,37.5
2025-09-30,WT,L,d1,-10566.0,2.59,37.5
2025-09-30,WT,L,eod,-742.5,2.21,32.0
2025-09-30,WT,L,gb25,-742.5,2.21,32.0
2025-09-30,WT,L,gb50,-742.5,2.21,32.0
2025-09-30,WT,L,peakK,-742.5,2.21,32.0
2025-09-30,WT,L,t1r,-742.5,2.21,32.0
2025-09-30,WT,L,d1,-10841.0,2.21,32.0
2025-10-02,WT,S,eod,-755.0,0.34,5.0
2025-10-02,WT,S,gb25,-755.0,0.34,5.0
2025-10-02,WT,S,gb50,-755.0,0.34,5.0
2025-10-02,WT,S,peakK,-755.0,0.34,5.0
2025-10-02,WT,S,t1r,-755.0,0.34,5.0
2025-10-02,WT,S,d1,-755.0,0.34,5.0
2025-10-02,WT,L,eod,395.0,0.86,12.75
2025-10-02,WT,L,gb25,395.0,0.86,12.75
2025-10-02,WT,L,gb50,395.0,0.86,12.75
2025-10-02,WT,L,peakK,395.0,0.86,12.75
2025-10-02,WT,L,t1r,-755.0,0.86,12.75
2025-10-02,WT,L,d1,-11191.0,0.86,12.75
2025-10-03,WT,L,eod,-742.5,0.72,10.5
2025-10-03,WT,L,gb25,-742.5,0.72,10.5
2025-10-03,WT,L,gb50,-742.5,0.72,10.5
2025-10-03,WT,L,peakK,-742.5,0.72,10.5
2025-10-03,WT,L,t1r,-742.5,0.72,10.5
2025-10-03,WT,L,d1,-12815.0,0.72,10.5
2025-10-07,WT,S,eod,-230.0,0.96,13.5
2025-10-07,WT,S,gb25,-230.0,0.96,13.5
2025-10-07,WT,S,gb50,-230.0,0.96,13.5
2025-10-07,WT,S,peakK,-230.0,0.96,13.5
2025-10-07,WT,S,t1r,-717.5,0.96,13.5
2025-10-07,WT,S,d1,-717.5,0.96,13.5
2025-10-10,WT,S,eod,9345.0,14.75,202.75
2025-10-10,WT,S,gb25,657.5,14.75,202.75
2025-10-10,WT,S,gb50,9345.0,14.75,202.75
2025-10-10,WT,S,peakK,1495.0,14.75,202.75
2025-10-10,WT,S,t1r,670.0,14.75,202.75
2025-10-10,WT,S,d1,-705.0,14.75,202.75
2025-10-10,WT,S,eod,9432.5,14.87,204.5
2025-10-10,WT,S,gb25,732.5,14.87,204.5
2025-10-10,WT,S,gb50,9432.5,14.87,204.5
2025-10-10,WT,S,peakK,1582.5,14.87,204.5
2025-10-10,WT,S,t1r,670.0,14.87,204.5
2025-10-10,WT,S,d1,-705.0,14.87,204.5
2025-10-10,WT,S,eod,-705.0,5.93,81.5
2025-10-10,WT,S,gb25,-705.0,5.93,81.5
2025-10-10,WT,S,gb50,-705.0,5.93,81.5
2025-10-10,WT,S,peakK,-705.0,5.93,81.5
2025-10-10,WT,S,t1r,-705.0,5.93,81.5
2025-10-10,WT,S,d1,-705.0,5.93,81.5
2025-10-10,FADE,S,eod,-217.5,15.25,61.0
2025-10-10,FADE,S,gb25,-217.5,15.25,61.0
2025-10-10,FADE,S,gb50,-217.5,15.25,61.0
2025-10-10,FADE,S,peakK,-217.5,15.25,61.0
2025-10-10,FADE,S,t1r,-217.5,15.25,61.0
2025-10-10,FADE,S,d1,-217.5,15.25,61.0
2025-10-16,WT,S,eod,-1167.5,1.27,29.25
2025-10-16,WT,S,gb25,-1167.5,1.27,29.25
2025-10-16,WT,S,gb50,-1167.5,1.27,29.25
2025-10-16,WT,S,peakK,-1167.5,1.27,29.25
2025-10-16,WT,S,t1r,-1167.5,1.27,29.25
2025-10-16,WT,S,d1,-1167.5,1.27,29.25
2025-10-22,FADE,S,eod,1307.5,18.62,74.5
2025-10-22,FADE,S,gb25,320.0,18.62,74.5
2025-10-22,FADE,S,gb50,620.0,18.62,74.5
2025-10-22,FADE,S,peakK,345.0,18.62,74.5
2025-10-22,FADE,S,t1r,182.5,18.62,74.5
2025-10-22,FADE,S,d1,-217.5,18.62,74.5
2025-10-29,FADE,S,eod,-217.5,13.56,54.25
2025-10-29,FADE,S,gb25,157.5,13.56,54.25
2025-10-29,FADE,S,gb50,132.5,13.56,54.25
2025-10-29,FADE,S,peakK,132.5,13.56,54.25
2025-10-29,FADE,S,t1r,182.5,13.56,54.25
2025-10-29,FADE,S,d1,-217.5,13.56,54.25
2025-11-05,WT,L,eod,-842.5,0.35,5.75
2025-11-05,WT,L,gb25,-842.5,0.35,5.75
2025-11-05,WT,L,gb50,-842.5,0.35,5.75
2025-11-05,WT,L,peakK,-842.5,0.35,5.75
2025-11-05,WT,L,t1r,-842.5,0.35,5.75
2025-11-05,WT,L,d1,-12955.0,0.35,5.75
2025-11-06,WT,S,eod,1632.5,3.7,59.25
2025-11-06,WT,S,gb25,1332.5,3.7,59.25
2025-11-06,WT,S,gb50,1445.0,3.7,59.25
2025-11-06,WT,S,peakK,1382.5,3.7,59.25
2025-11-06,WT,S,t1r,782.5,3.7,59.25
2025-11-06,WT,S,d1,-817.5,3.7,59.25
2025-11-07,WT,S,eod,-867.5,0.94,16.0
2025-11-07,WT,S,gb25,-867.5,0.94,16.0
2025-11-07,WT,S,gb50,-867.5,0.94,16.0
2025-11-07,WT,S,peakK,-867.5,0.94,16.0
2025-11-07,WT,S,t1r,-867.5,0.94,16.0
2025-11-07,WT,S,d1,523.5,0.94,16.0
2025-11-12,WT,S,eod,-530.0,0.81,16.75
2025-11-12,WT,S,gb25,-530.0,0.81,16.75
2025-11-12,WT,S,gb50,-530.0,0.81,16.75
2025-11-12,WT,S,peakK,-530.0,0.81,16.75
2025-11-12,WT,S,t1r,-1055.0,0.81,16.75
2025-11-12,WT,S,d1,-1055.0,0.81,16.75
2025-11-13,WT,L,eod,-1005.0,0.61,12.0
2025-11-13,WT,L,gb25,-1005.0,0.61,12.0
2025-11-13,WT,L,gb50,-1005.0,0.61,12.0
2025-11-13,WT,L,peakK,-1005.0,0.61,12.0
2025-11-13,WT,L,t1r,-1005.0,0.61,12.0
2025-11-13,WT,L,d1,-13572.5,0.61,12.0
2025-11-19,FADE,S,eod,-217.5,3.62,14.5
2025-11-19,FADE,S,gb25,-217.5,3.62,14.5
2025-11-19,FADE,S,gb50,-217.5,3.62,14.5
2025-11-19,FADE,S,peakK,-217.5,3.62,14.5
2025-11-19,FADE,S,t1r,-217.5,3.62,14.5
2025-11-19,FADE,S,d1,-217.5,3.62,14.5
2025-11-21,WT,L,eod,-1567.5,1.21,37.5
2025-11-21,WT,L,gb25,-1567.5,1.21,37.5
2025-11-21,WT,L,gb50,-1567.5,1.21,37.5
2025-11-21,WT,L,peakK,-1567.5,1.21,37.5
2025-11-21,WT,L,t1r,-1567.5,1.21,37.5
2025-11-21,WT,L,d1,-12870.5,1.21,37.5
2025-12-03,WT,L,eod,770.0,0.97,24.75
2025-12-03,WT,L,gb25,770.0,0.97,24.75
2025-12-03,WT,L,gb50,770.0,0.97,24.75
2025-12-03,WT,L,peakK,770.0,0.97,24.75
2025-12-03,WT,L,t1r,-1292.5,0.97,24.75
2025-12-03,WT,L,d1,-10610.0,0.97,24.75
2025-12-03,WT,L,eod,-142.5,0.25,6.5
2025-12-03,WT,L,gb25,-142.5,0.25,6.5
2025-12-03,WT,L,gb50,-142.5,0.25,6.5
2025-12-03,WT,L,peakK,-142.5,0.25,6.5
2025-12-03,WT,L,t1r,-1292.5,0.25,6.5
2025-12-03,WT,L,d1,-11522.5,0.25,6.5
2025-12-04,FADE,S,eod,-217.5,3.69,14.75
2025-12-04,FADE,S,gb25,-217.5,3.69,14.75
2025-12-04,FADE,S,gb50,-217.5,3.69,14.75
2025-12-04,FADE,S,peakK,-217.5,3.69,14.75
2025-12-04,FADE,S,t1r,-217.5,3.69,14.75
2025-12-04,FADE,S,d1,-217.5,3.69,14.75
2025-12-05,WT,S,eod,-255.0,0.47,8.75
2025-12-05,WT,S,gb25,-255.0,0.47,8.75
2025-12-05,WT,S,gb50,-255.0,0.47,8.75
2025-12-05,WT,S,peakK,-255.0,0.47,8.75
2025-12-05,WT,S,t1r,-942.5,0.47,8.75
2025-12-05,WT,S,d1,-942.5,0.47,8.75
2025-12-08,WT,S,eod,-605.0,0.19,3.0
2025-12-08,WT,S,gb25,-605.0,0.19,3.0
2025-12-08,WT,S,gb50,-605.0,0.19,3.0
2025-12-08,WT,S,peakK,-605.0,0.19,3.0
2025-12-08,WT,S,t1r,-792.5,0.19,3.0
2025-12-08,WT,S,d1,-792.5,0.19,3.0
2025-12-12,WT,L,eod,-742.5,0.09,1.25
2025-12-12,WT,L,gb25,-742.5,0.09,1.25
2025-12-12,WT,L,gb50,-742.5,0.09,1.25
2025-12-12,WT,L,peakK,-742.5,0.09,1.25
2025-12-12,WT,L,t1r,-742.5,0.09,1.25
2025-12-12,WT,L,d1,-9112.5,0.09,1.25
2025-12-15,WT,L,eod,-842.5,0.06,1.0
2025-12-15,WT,L,gb25,-842.5,0.06,1.0
2025-12-15,WT,L,gb50,-842.5,0.06,1.0
2025-12-15,WT,L,peakK,-842.5,0.06,1.0
2025-12-15,WT,L,t1r,-842.5,0.06,1.0
2025-12-15,WT,L,d1,-8732.0,0.06,1.0
2025-12-15,WT,L,eod,7.5,0.56,9.25
2025-12-15,WT,L,gb25,7.5,0.56,9.25
2025-12-15,WT,L,gb50,7.5,0.56,9.25
2025-12-15,WT,L,peakK,7.5,0.56,9.25
2025-12-15,WT,L,t1r,-842.5,0.56,9.25
2025-12-15,WT,L,d1,-8294.5,0.56,9.25
2025-12-17,WT,L,eod,-905.0,0.25,4.5
2025-12-17,WT,L,gb25,-905.0,0.25,4.5
2025-12-17,WT,L,gb50,-905.0,0.25,4.5
2025-12-17,WT,L,peakK,-905.0,0.25,4.5
2025-12-17,WT,L,t1r,-905.0,0.25,4.5
2025-12-17,WT,L,d1,-11989.5,0.25,4.5
2025-12-17,WT,S,eod,345.0,1.48,26.25
2025-12-17,WT,S,gb25,670.0,1.48,26.25
2025-12-17,WT,S,gb50,445.0,1.48,26.25
2025-12-17,WT,S,peakK,457.5,1.48,26.25
2025-12-17,WT,S,t1r,870.0,1.48,26.25
2025-12-17,WT,S,d1,-905.0,1.48,26.25
2025-12-17,WT,S,eod,157.5,1.27,22.5
2025-12-17,WT,S,gb25,795.0,1.27,22.5
2025-12-17,WT,S,gb50,545.0,1.27,22.5
2025-12-17,WT,S,peakK,657.5,1.27,22.5
2025-12-17,WT,S,t1r,870.0,1.27,22.5
2025-12-17,WT,S,d1,-905.0,1.27,22.5
2025-12-17,WT,S,eod,82.5,1.18,21.0
2025-12-17,WT,S,gb25,770.0,1.18,21.0
2025-12-17,WT,S,gb50,507.5,1.18,21.0
2025-12-17,WT,S,peakK,582.5,1.18,21.0
2025-12-17,WT,S,t1r,870.0,1.18,21.0
2025-12-17,WT,S,d1,-905.0,1.18,21.0
2025-12-17,WT,S,eod,-430.0,0.61,10.75
2025-12-17,WT,S,gb25,-430.0,0.61,10.75
2025-12-17,WT,S,gb50,-430.0,0.61,10.75
2025-12-17,WT,S,peakK,-430.0,0.61,10.75
2025-12-17,WT,S,t1r,-905.0,0.61,10.75
2025-12-17,WT,S,d1,-905.0,0.61,10.75
2025-12-19,WT,L,eod,45.0,0.28,5.5
2025-12-19,WT,L,gb25,45.0,0.28,5.5
2025-12-19,WT,L,gb50,45.0,0.28,5.5
2025-12-19,WT,L,peakK,45.0,0.28,5.5
2025-12-19,WT,L,t1r,-992.5,0.28,5.5
2025-12-19,WT,L,d1,-7948.0,0.28,5.5
2025-12-22,WT,L,eod,107.5,0.38,7.5
2025-12-22,WT,L,gb25,107.5,0.38,7.5
2025-12-22,WT,L,gb50,107.5,0.38,7.5
2025-12-22,WT,L,peakK,107.5,0.38,7.5
2025-12-22,WT,L,t1r,-1005.0,0.38,7.5
2025-12-22,WT,L,d1,-8008.0,0.38,7.5
2025-12-23,WT,L,eod,1120.0,1.51,28.75
2025-12-23,WT,L,gb25,1120.0,1.51,28.75
2025-12-23,WT,L,gb50,1120.0,1.51,28.75
2025-12-23,WT,L,peakK,1120.0,1.51,28.75
2025-12-23,WT,L,t1r,932.5,1.51,28.75
2025-12-23,WT,L,d1,-6949.0,1.51,28.75
2025-12-26,WT,S,eod,195.0,0.71,13.0
2025-12-26,WT,S,gb25,195.0,0.71,13.0
2025-12-26,WT,S,gb50,195.0,0.71,13.0
2025-12-26,WT,S,peakK,195.0,0.71,13.0
2025-12-26,WT,S,t1r,-930.0,0.71,13.0
2025-12-26,WT,S,d1,-930.0,0.71,13.0
2025-12-30,FADE,S,eod,-217.5,0.06,0.25
2025-12-30,FADE,S,gb25,-217.5,0.06,0.25
2025-12-30,FADE,S,gb50,-217.5,0.06,0.25
2025-12-30,FADE,S,peakK,-217.5,0.06,0.25
2025-12-30,FADE,S,t1r,-217.5,0.06,0.25
2025-12-30,FADE,S,d1,-217.5,0.06,0.25
2026-01-02,FADE,S,eod,-217.5,2.19,8.75
2026-01-02,FADE,S,gb25,-217.5,2.19,8.75
2026-01-02,FADE,S,gb50,-217.5,2.19,8.75
2026-01-02,FADE,S,peakK,-217.5,2.19,8.75
2026-01-02,FADE,S,t1r,-217.5,2.19,8.75
2026-01-02,FADE,S,d1,-217.5,2.19,8.75
2026-01-02,WT,S,eod,-680.0,0.4,5.25
2026-01-02,WT,S,gb25,-680.0,0.4,5.25
2026-01-02,WT,S,gb50,-680.0,0.4,5.25
2026-01-02,WT,S,peakK,-680.0,0.4,5.25
2026-01-02,WT,S,t1r,-680.0,0.4,5.25
2026-01-02,WT,S,d1,-680.0,0.4,5.25
2026-01-05,WT,L,eod,-67.5,1.44,18.0
2026-01-05,WT,L,gb25,470.0,1.44,18.0
2026-01-05,WT,L,gb50,432.5,1.44,18.0
2026-01-05,WT,L,peakK,570.0,1.44,18.0
2026-01-05,WT,L,t1r,607.5,1.44,18.0
2026-01-05,WT,L,d1,-8388.0,1.44,18.0
2026-01-05,WT,L,eod,-405.0,0.9,11.25
2026-01-05,WT,L,gb25,-405.0,0.9,11.25
2026-01-05,WT,L,gb50,-405.0,0.9,11.25
2026-01-05,WT,L,peakK,-405.0,0.9,11.25
2026-01-05,WT,L,t1r,-642.5,0.9,11.25
2026-01-05,WT,L,d1,-8725.5,0.9,11.25
2026-01-07,WT,L,eod,-605.0,0.06,0.75
2026-01-07,WT,L,gb25,-605.0,0.06,0.75
2026-01-07,WT,L,gb50,-605.0,0.06,0.75
2026-01-07,WT,L,peakK,-605.0,0.06,0.75
2026-01-07,WT,L,t1r,-605.0,0.06,0.75
2026-01-07,WT,L,d1,-10042.0,0.06,0.75
2026-01-12,WT,L,eod,370.0,1.29,16.5
2026-01-12,WT,L,gb25,507.5,1.29,16.5
2026-01-12,WT,L,gb50,395.0,1.29,16.5
2026-01-12,WT,L,peakK,482.5,1.29,16.5
2026-01-12,WT,L,t1r,620.0,1.29,16.5
2026-01-12,WT,L,d1,-8078.0,1.29,16.5
2026-01-14,WT,S,eod,-730.0,0.68,9.75
2026-01-14,WT,S,gb25,-730.0,0.68,9.75
2026-01-14,WT,S,gb50,-730.0,0.68,9.75
2026-01-14,WT,S,peakK,-730.0,0.68,9.75
2026-01-14,WT,S,t1r,-730.0,0.68,9.75
2026-01-14,WT,S,d1,-730.0,0.68,9.75
2026-01-16,WT,S,eod,607.5,1.02,15.0
2026-01-16,WT,S,gb25,607.5,1.02,15.0
2026-01-16,WT,S,gb50,607.5,1.02,15.0
2026-01-16,WT,S,peakK,607.5,1.02,15.0
2026-01-16,WT,S,t1r,720.0,1.02,15.0
2026-01-16,WT,S,d1,-755.0,1.02,15.0
2026-01-29,WT,L,eod,1995.0,3.21,49.75
2026-01-29,WT,L,gb25,707.5,3.21,49.75
2026-01-29,WT,L,gb50,470.0,3.21,49.75
2026-01-29,WT,L,peakK,570.0,3.21,49.75
2026-01-29,WT,L,t1r,757.5,3.21,49.75
2026-01-29,WT,L,d1,-6484.0,3.21,49.75
2026-01-29,WT,L,eod,1057.5,2.0,31.0
2026-01-29,WT,L,gb25,732.5,2.0,31.0
2026-01-29,WT,L,gb50,1057.5,2.0,31.0
2026-01-29,WT,L,peakK,1145.0,2.0,31.0
2026-01-29,WT,L,t1r,757.5,2.0,31.0
2026-01-29,WT,L,d1,-7421.5,2.0,31.0
2026-02-03,WT,S,eod,945.0,3.69,74.75
2026-02-03,WT,S,gb25,1057.5,3.69,74.75
2026-02-03,WT,S,gb50,695.0,3.69,74.75
2026-02-03,WT,S,peakK,907.5,3.69,74.75
2026-02-03,WT,S,t1r,995.0,3.69,74.75
2026-02-03,WT,S,d1,3460.5,3.69,74.75
2026-02-03,WT,S,eod,595.0,3.35,67.75
2026-02-03,WT,S,gb25,795.0,3.35,67.75
2026-02-03,WT,S,gb50,520.0,3.35,67.75
2026-02-03,WT,S,peakK,557.5,3.35,67.75
2026-02-03,WT,S,t1r,995.0,3.35,67.75
2026-02-03,WT,S,d1,3110.5,3.35,67.75
2026-02-04,WT,S,eod,-1092.5,1.91,41.0
2026-02-04,WT,S,gb25,882.5,1.91,41.0
2026-02-04,WT,S,gb50,582.5,1.91,41.0
2026-02-04,WT,S,peakK,645.0,1.91,41.0
2026-02-04,WT,S,t1r,1057.5,1.91,41.0
2026-02-04,WT,S,d1,988.0,1.91,41.0
2026-02-09,WT,S,eod,532.5,0.69,17.0
2026-02-09,WT,S,gb25,532.5,0.69,17.0
2026-02-09,WT,S,gb50,532.5,0.69,17.0
2026-02-09,WT,S,peakK,532.5,0.69,17.0
2026-02-09,WT,S,t1r,-1255.0,0.69,17.0
2026-02-09,WT,S,d1,-1255.0,0.69,17.0
2026-02-12,WT,S,eod,1482.5,1.63,44.0
2026-02-12,WT,S,gb25,1632.5,1.63,44.0
2026-02-12,WT,S,gb50,1482.5,1.63,44.0
2026-02-12,WT,S,peakK,1507.5,1.63,44.0
2026-02-12,WT,S,t1r,1332.5,1.63,44.0
2026-02-12,WT,S,d1,-1367.5,1.63,44.0
2026-02-12,WT,S,eod,-1367.5,0.86,23.25
2026-02-12,WT,S,gb25,-1367.5,0.86,23.25
2026-02-12,WT,S,gb50,-1367.5,0.86,23.25
2026-02-12,WT,S,peakK,-1367.5,0.86,23.25
2026-02-12,WT,S,t1r,-1367.5,0.86,23.25
2026-02-12,WT,S,d1,-1367.5,0.86,23.25
2026-02-13,WT,L,eod,-1417.5,0.86,24.0
2026-02-13,WT,L,gb25,-1417.5,0.86,24.0
2026-02-13,WT,L,gb50,-1417.5,0.86,24.0
2026-02-13,WT,L,peakK,-1417.5,0.86,24.0
2026-02-13,WT,L,t1r,-1417.5,0.86,24.0
2026-02-13,WT,L,d1,-10585.0,0.86,24.0
2026-02-17,WT,L,eod,-705.0,0.31,8.25
2026-02-17,WT,L,gb25,-705.0,0.31,8.25
2026-02-17,WT,L,gb50,-705.0,0.31,8.25
2026-02-17,WT,L,peakK,-705.0,0.31,8.25
2026-02-17,WT,L,t1r,-1355.0,0.31,8.25
2026-02-17,WT,L,d1,-9766.5,0.31,8.25
2026-02-18,WT,S,eod,382.5,1.12,28.75
2026-02-18,WT,S,gb25,1007.5,1.12,28.75
2026-02-18,WT,S,gb50,695.0,1.12,28.75
2026-02-18,WT,S,peakK,707.5,1.12,28.75
2026-02-18,WT,S,t1r,1270.0,1.12,28.75
2026-02-18,WT,S,d1,-1305.0,1.12,28.75
2026-02-23,FADE,S,eod,-217.5,2.88,11.5
2026-02-23,FADE,S,gb25,170.0,2.88,11.5
2026-02-23,FADE,S,gb50,107.5,2.88,11.5
2026-02-23,FADE,S,peakK,145.0,2.88,11.5
2026-02-23,FADE,S,t1r,182.5,2.88,11.5
2026-02-23,FADE,S,d1,-217.5,2.88,11.5
2026-02-25,WT,L,eod,532.5,0.61,15.0
2026-02-25,WT,L,gb25,532.5,0.61,15.0
2026-02-25,WT,L,gb50,532.5,0.61,15.0
2026-02-25,WT,L,peakK,532.5,0.61,15.0
2026-02-25,WT,L,t1r,-1242.5,0.61,15.0
2026-02-25,WT,L,d1,-7288.5,0.61,15.0
2026-02-25,WT,L,eod,507.5,0.59,14.5
2026-02-25,WT,L,gb25,507.5,0.59,14.5
2026-02-25,WT,L,gb50,507.5,0.59,14.5
2026-02-25,WT,L,peakK,507.5,0.59,14.5
2026-02-25,WT,L,t1r,-1242.5,0.59,14.5
2026-02-25,WT,L,d1,-7313.5,0.59,14.5
2026-03-04,WT,L,eod,-80.0,0.6,14.25
2026-03-04,WT,L,gb25,-80.0,0.6,14.25
2026-03-04,WT,L,gb50,-80.0,0.6,14.25
2026-03-04,WT,L,peakK,-80.0,0.6,14.25
2026-03-04,WT,L,t1r,-1205.0,0.6,14.25
2026-03-04,WT,L,d1,-9272.5,0.6,14.25
2026-03-05,WT,S,eod,170.0,2.28,55.25
2026-03-05,WT,S,gb25,907.5,2.28,55.25
2026-03-05,WT,S,gb50,1345.0,2.28,55.25
2026-03-05,WT,S,peakK,1395.0,2.28,55.25
2026-03-05,WT,S,t1r,1195.0,2.28,55.25
2026-03-05,WT,S,d1,1703.5,2.28,55.25
2026-03-13,FADE,S,eod,-217.5,12.31,49.25
2026-03-13,FADE,S,gb25,170.0,12.31,49.25
2026-03-13,FADE,S,gb50,295.0,12.31,49.25
2026-03-13,FADE,S,peakK,520.0,12.31,49.25
2026-03-13,FADE,S,t1r,182.5,12.31,49.25
2026-03-13,FADE,S,d1,-217.5,12.31,49.25
2026-03-17,WT,S,eod,20.0,0.22,6.0
2026-03-17,WT,S,gb25,20.0,0.22,6.0
2026-03-17,WT,S,gb50,20.0,0.22,6.0
2026-03-17,WT,S,peakK,20.0,0.22,6.0
2026-03-17,WT,S,t1r,-1405.0,0.22,6.0
2026-03-17,WT,S,d1,-781.5,0.22,6.0
2026-04-07,WT,L,eod,-1492.5,1.27,37.5
2026-04-07,WT,L,gb25,-1492.5,1.27,37.5
2026-04-07,WT,L,gb50,-1492.5,1.27,37.5
2026-04-07,WT,L,peakK,-1492.5,1.27,37.5
2026-04-07,WT,L,t1r,-1492.5,1.27,37.5
2026-04-07,WT,L,d1,-5508.0,1.27,37.5
2026-04-09,WT,L,eod,-392.5,0.33,9.25
2026-04-09,WT,L,gb25,-392.5,0.33,9.25
2026-04-09,WT,L,gb50,-392.5,0.33,9.25
2026-04-09,WT,L,peakK,-392.5,0.33,9.25
2026-04-09,WT,L,t1r,-1405.0,0.33,9.25
2026-04-09,WT,L,d1,-6748.5,0.33,9.25
2026-04-10,WT,S,eod,-267.5,0.18,5.0
2026-04-10,WT,S,gb25,-267.5,0.18,5.0
2026-04-10,WT,S,gb50,-267.5,0.18,5.0
2026-04-10,WT,S,peakK,-267.5,0.18,5.0
2026-04-10,WT,S,t1r,-1405.0,0.18,5.0
2026-04-10,WT,S,d1,-882.0,0.18,5.0
2026-04-13,WT,L,eod,1932.5,1.53,41.25
2026-04-13,WT,L,gb25,1932.5,1.53,41.25
2026-04-13,WT,L,gb50,1932.5,1.53,41.25
2026-04-13,WT,L,peakK,1932.5,1.53,41.25
2026-04-13,WT,L,t1r,1332.5,1.53,41.25
2026-04-13,WT,L,d1,-4159.0,1.53,41.25
2026-04-15,WT,L,eod,820.0,0.97,25.25
2026-04-15,WT,L,gb25,820.0,0.97,25.25
2026-04-15,WT,L,gb50,820.0,0.97,25.25
2026-04-15,WT,L,peakK,820.0,0.97,25.25
2026-04-15,WT,L,t1r,-1317.5,0.97,25.25
2026-04-15,WT,L,d1,-5399.0,0.97,25.25
2026-04-15,WT,L,eod,507.5,0.73,19.0
2026-04-15,WT,L,gb25,507.5,0.73,19.0
2026-04-15,WT,L,gb50,507.5,0.73,19.0
2026-04-15,WT,L,peakK,507.5,0.73,19.0
2026-04-15,WT,L,t1r,-1317.5,0.73,19.0
2026-04-15,WT,L,d1,-5711.5,0.73,19.0
2026-04-20,WT,S,eod,-555.0,0.25,5.5
2026-04-20,WT,S,gb25,-555.0,0.25,5.5
2026-04-20,WT,S,gb50,-555.0,0.25,5.5
2026-04-20,WT,S,peakK,-555.0,0.25,5.5
2026-04-20,WT,S,t1r,-1117.5,0.25,5.5
2026-04-20,WT,S,d1,-1188.0,0.25,5.5
2026-04-21,WT,S,eod,432.5,2.53,48.75
2026-04-21,WT,S,gb25,732.5,2.53,48.75
2026-04-21,WT,S,gb50,907.5,2.53,48.75
2026-04-21,WT,S,peakK,1345.0,2.53,48.75
2026-04-21,WT,S,t1r,945.0,2.53,48.75
2026-04-21,WT,S,d1,145.5,2.53,48.75
2026-04-21,WT,S,eod,257.5,2.35,45.25
2026-04-21,WT,S,gb25,770.0,2.35,45.25
2026-04-21,WT,S,gb50,820.0,2.35,45.25
2026-04-21,WT,S,peakK,1170.0,2.35,45.25
2026-04-21,WT,S,t1r,945.0,2.35,45.25
2026-04-21,WT,S,d1,-29.5,2.35,45.25
2026-04-22,WT,L,eod,145.0,0.66,12.5
2026-04-22,WT,L,gb25,145.0,0.66,12.5
2026-04-22,WT,L,gb50,145.0,0.66,12.5
2026-04-22,WT,L,peakK,145.0,0.66,12.5
2026-04-22,WT,L,t1r,-967.5,0.66,12.5
2026-04-22,WT,L,d1,-6322.0,0.66,12.5
2026-04-27,WT,S,eod,-630.0,0.78,15.5
2026-04-27,WT,S,gb25,-630.0,0.78,15.5
2026-04-27,WT,S,gb50,-630.0,0.78,15.5
2026-04-27,WT,S,peakK,-630.0,0.78,15.5
2026-04-27,WT,S,t1r,-1005.0,0.78,15.5
2026-04-27,WT,S,d1,-1021.0,0.78,15.5
2026-04-27,WT,L,eod,370.0,0.72,14.25
2026-04-27,WT,L,gb25,370.0,0.72,14.25
2026-04-27,WT,L,gb50,370.0,0.72,14.25
2026-04-27,WT,L,peakK,370.0,0.72,14.25
2026-04-27,WT,L,t1r,-1005.0,0.72,14.25
2026-04-27,WT,L,d1,-6096.0,0.72,14.25
2026-04-29,WT,S,eod,-855.0,1.06,17.75
2026-04-29,WT,S,gb25,-855.0,1.06,17.75
2026-04-29,WT,S,gb50,-855.0,1.06,17.75
2026-04-29,WT,S,peakK,-855.0,1.06,17.75
2026-04-29,WT,S,t1r,-855.0,1.06,17.75
2026-04-29,WT,S,d1,111.0,1.06,17.75
