Date,yr,dir,regime,with_trend,adr,entry_px,mae_pts,eod_move,mfe_bstop,stopped,fill_hour,gap
2025-06-23,2025,L,NEUTRAL,False,47.58,6297.0,6.25,14.75,19.5,False,13,0.04
2025-06-24,2025,S,BULL,False,53.62,6362.5,27.75,-16.5,5.75,True,09,0.661
2025-06-25,2025,L,BEAR,False,53.8,6386.5,20.75,-6.25,8.0,True,09,0.172
2025-06-26,2025,S,BULL,False,50.9,6414.0,21.0,-11.25,4.75,True,09,0.317
2025-06-26,2025,L,BULL,True,50.9,6426.5,4.25,-1.25,8.5,False,13,0.317
2025-06-30,2025,S,BULL,False,49.83,6474.25,26.25,-7.0,15.0,True,09,0.445
2025-06-30,2025,S,NEUTRAL,False,49.83,6473.5,27.0,-7.75,14.25,True,10,0.445
2025-06-30,2025,L,BULL,True,49.83,6473.0,13.75,8.25,27.5,False,12,0.445
2025-07-01,2025,S,BULL,False,49.77,6479.0,17.5,-1.0,16.5,True,09,0.17
2025-07-01,2025,S,BULL,False,49.77,6484.0,12.5,4.0,9.0,False,11,0.17
2025-07-02,2025,L,BULL,True,48.08,6494.25,1.75,13.5,17.25,False,10,0.0
2025-07-02,2025,L,BULL,True,48.08,6498.5,2.25,9.25,13.0,False,11,0.0
2025-07-02,2025,L,BULL,True,48.08,6501.75,3.75,6.0,9.75,False,12,0.0
2025-07-03,2025,S,BULL,False,47.15,6554.75,13.5,-3.75,2.25,False,09,0.315
2025-07-04,2025,L,BEAR,False,48.23,6524.0,6.5,-5.5,1.25,False,10,0.595
2025-07-07,2025,L,BEAR,False,42.8,6530.25,49.0,-25.75,2.5,True,09,0.284
2025-07-08,2025,L,BEAR,False,40.33,6502.25,4.75,5.0,21.5,False,09,0.177
2025-07-08,2025,S,NEUTRAL,False,40.33,6506.25,9.5,-1.0,3.75,False,12,0.177
2025-07-08,2025,L,NEUTRAL,False,40.33,6508.5,6.0,-1.25,2.75,False,13,0.177
2025-07-09,2025,S,BEAR,True,38.33,6543.5,1.5,-1.25,32.5,False,09,0.353
2025-07-09,2025,L,BEAR,False,38.33,6520.25,2.25,24.5,24.75,False,11,0.353
2025-07-09,2025,L,BULL,True,38.33,6527.0,2.75,17.75,18.0,False,12,0.353
2025-07-10,2025,L,BULL,True,39.3,6567.5,14.25,-12.25,0.75,True,13,0.031
2025-07-11,2025,L,NEUTRAL,False,39.17,6530.25,5.0,2.0,17.5,False,09,0.454
2025-07-11,2025,S,BULL,False,39.17,6540.5,7.25,8.25,10.75,False,10,0.454
2025-07-14,2025,L,NEUTRAL,False,37.02,6526.25,5.5,17.25,23.75,False,09,0.046
2025-07-14,2025,L,NEUTRAL,False,37.02,6537.25,3.5,6.25,12.75,False,11,0.046
2025-07-15,2025,L,BEAR,False,36.35,6548.0,36.75,-35.75,2.25,True,09,0.451
2025-07-16,2025,S,NEUTRAL,False,39.5,6521.0,22.75,-15.0,45.0,True,09,0.326
2025-07-16,2025,S,BULL,False,39.5,6531.75,12.0,-4.25,8.25,True,12,0.326
2025-07-17,2025,S,NEUTRAL,False,42.45,6550.75,29.75,-24.75,2.25,True,09,0.054
2025-07-18,2025,L,BEAR,False,42.75,6567.5,9.25,1.75,8.0,False,09,0.175
2025-07-18,2025,S,BEAR,True,42.75,6563.0,9.0,-6.25,3.5,False,12,0.175
2025-07-21,2025,S,BULL,False,44.42,6602.5,6.5,19.5,26.5,False,09,0.171
2025-07-21,2025,L,BULL,True,44.42,6606.75,30.75,-23.75,2.0,True,12,0.171
2025-07-22,2025,S,NEUTRAL,False,41.38,6562.5,26.25,-17.25,2.25,True,09,0.0
2025-07-23,2025,S,BULL,False,42.25,6597.0,44.0,-42.0,3.0,True,09,0.426
2025-07-24,2025,L,BEAR,False,43.58,6636.25,2.25,3.0,17.0,False,09,0.026
2025-07-24,2025,L,NEUTRAL,False,43.58,6645.25,11.25,-6.0,8.0,False,10,0.026
2025-07-25,2025,L,BULL,True,41.83,6648.25,2.75,11.75,17.75,False,10,0.011
2025-07-25,2025,L,BULL,True,41.83,6657.75,1.5,2.25,8.25,False,12,0.011
2025-07-25,2025,L,BULL,True,41.83,6661.25,5.0,-1.25,4.75,False,13,0.011
2025-07-25,2025,L,BULL,True,41.83,6663.25,7.0,-3.25,2.75,False,13,0.011
2025-07-28,2025,S,BULL,False,41.25,6666.25,3.0,8.0,22.5,False,09,0.06
2025-07-28,2025,S,BEAR,True,41.25,6648.5,11.75,-9.75,3.0,False,13,0.06
2025-07-29,2025,S,NEUTRAL,False,40.35,6666.5,0.75,27.75,35.25,False,09,0.203
2025-07-29,2025,S,BEAR,True,40.35,6646.5,7.75,7.75,15.25,False,11,0.203
2025-07-30,2025,S,BULL,False,38.17,6653.0,17.25,-13.75,15.75,True,09,0.124
2025-07-30,2025,S,NEUTRAL,False,38.17,6640.5,29.75,-26.25,0.5,True,10,0.124
2025-07-31,2025,L,BEAR,False,38.25,6681.0,87.75,-79.25,1.0,True,09,0.225
2025-08-01,2025,L,NEUTRAL,False,43.17,6514.5,40.0,-11.5,2.75,True,09,0.844
2025-08-04,2025,S,NEUTRAL,False,47.35,6575.0,25.5,-24.0,7.5,True,10,0.542
2025-08-05,2025,S,BEAR,True,50.4,6560.75,23.0,-3.5,9.0,True,10,0.004
2025-08-06,2025,S,BULL,False,52.52,6569.5,45.0,-35.5,-2.5,True,09,0.088
2025-08-06,2025,S,BULL,False,52.52,6587.0,27.5,-18.0,3.25,True,10,0.088
2025-08-07,2025,S,NEUTRAL,False,52.65,6638.75,1.0,29.25,69.25,False,09,0.564
2025-08-07,2025,L,NEUTRAL,False,52.65,6585.5,16.0,24.0,4.0,True,12,0.564
2025-08-08,2025,L,NEUTRAL,False,58.45,6641.0,15.5,19.25,19.25,False,09,0.129
2025-08-08,2025,L,NEUTRAL,False,58.45,6637.0,11.5,23.25,23.25,False,10,0.129
2025-08-11,2025,S,BEAR,True,60.15,6643.5,23.0,11.5,1.25,True,10,0.135
2025-08-11,2025,L,BEAR,False,60.15,6650.25,27.75,-18.25,0.5,True,12,0.135
2025-08-11,2025,S,BEAR,True,60.15,6642.25,2.0,10.25,19.75,False,13,0.135
2025-08-12,2025,L,BULL,True,62.0,6692.25,2.0,9.25,12.75,False,12,0.403
2025-08-12,2025,L,BULL,True,62.0,6696.5,0.75,5.0,8.5,False,13,0.403
2025-08-13,2025,L,BEAR,False,63.77,6717.0,15.25,4.75,11.25,False,09,0.343
2025-08-14,2025,S,BULL,False,60.5,6714.5,16.5,-2.0,14.0,False,09,0.286
2025-08-14,2025,L,BULL,True,60.5,6719.0,5.5,-2.5,12.0,False,12,0.286
2025-08-15,2025,S,NEUTRAL,False,54.55,6713.0,7.5,9.5,16.5,False,09,0.227
2025-08-15,2025,S,NEUTRAL,False,54.55,6706.0,14.5,2.5,7.0,False,11,0.227
2025-08-15,2025,S,BULL,False,54.55,6717.0,1.25,13.5,18.0,False,13,0.227
2025-08-18,2025,S,NEUTRAL,False,51.0,6703.0,6.75,-1.0,10.75,False,09,0.06
2025-08-18,2025,S,NEUTRAL,False,51.0,6701.25,8.5,-2.75,9.0,False,10,0.06
2025-08-19,2025,S,BEAR,True,46.45,6683.0,5.75,14.25,28.75,False,10,0.041
2025-08-19,2025,L,BEAR,False,46.45,6660.0,5.75,8.75,11.5,False,13,0.041
2025-08-20,2025,L,BULL,True,46.52,6633.5,13.0,14.75,25.75,False,12,0.086
2025-08-21,2025,S,NEUTRAL,False,47.95,6642.0,5.25,16.0,36.75,False,09,0.271
2025-08-21,2025,L,NEUTRAL,False,47.95,6626.5,8.5,-0.5,6.0,False,13,0.271
2025-08-22,2025,S,BULL,False,44.15,6720.5,10.75,1.25,11.75,False,09,0.253
2025-08-25,2025,S,BULL,False,48.98,6706.25,11.5,12.25,18.25,False,09,0.212
2025-08-26,2025,L,NEUTRAL,False,47.55,6691.0,4.0,30.0,30.5,False,09,0.123
2025-08-26,2025,L,BULL,True,47.55,6691.25,4.25,29.75,30.25,False,09,0.123
2025-08-26,2025,S,NEUTRAL,False,47.55,6689.5,32.0,-31.5,1.0,True,10,0.123
2025-08-26,2025,L,BULL,True,47.55,6697.25,8.75,23.75,24.25,False,11,0.123
2025-08-27,2025,S,BULL,False,45.6,6726.5,11.0,-2.25,9.5,False,10,0.179
2025-08-28,2025,S,BULL,False,45.0,6725.75,32.25,-26.0,4.75,True,09,0.093
2025-08-29,2025,S,BULL,False,45.9,6705.5,8.75,-4.25,12.0,False,10,0.263
2025-08-29,2025,S,NEUTRAL,False,45.9,6703.25,11.0,-6.5,9.75,False,10,0.263
2025-09-02,2025,L,BULL,True,46.8,6649.75,43.0,24.25,4.5,True,09,1.262
2025-09-03,2025,L,NEUTRAL,False,48.3,6683.75,22.25,11.75,4.5,True,10,0.146
2025-09-03,2025,S,NEUTRAL,False,48.3,6682.75,13.25,-12.75,21.25,False,11,0.146
2025-09-03,2025,S,NEUTRAL,False,48.3,6678.0,18.0,-17.5,16.5,True,12,0.146
2025-09-04,2025,L,NEUTRAL,False,45.27,6712.25,2.5,37.5,39.0,False,10,0.078
2025-09-04,2025,L,BULL,True,45.27,6718.25,3.75,31.5,33.0,False,11,0.078
2025-09-04,2025,L,BULL,True,45.27,6720.0,5.5,29.75,31.25,False,11,0.078
2025-09-04,2025,L,BULL,True,45.27,6728.5,1.25,21.25,22.75,False,13,0.078
2025-09-05,2025,L,NEUTRAL,False,47.08,6711.0,24.0,12.25,-0.25,True,09,0.278
2025-09-08,2025,S,BEAR,True,46.67,6737.25,6.25,-5.25,12.0,False,12,0.242
2025-09-08,2025,S,BEAR,True,46.67,6736.5,7.0,-6.0,10.25,False,13,0.242
2025-09-09,2025,S,BULL,False,46.33,6738.75,24.75,-24.25,5.0,True,10,0.004
2025-09-09,2025,L,BULL,True,46.33,6748.25,0.25,14.75,15.25,False,13,0.004
2025-09-10,2025,S,NEUTRAL,False,46.05,6794.0,3.0,21.5,36.5,False,09,0.373
2025-09-11,2025,L,BULL,True,47.05,6826.25,6.25,0.25,8.75,False,11,0.299
2025-09-12,2025,S,NEUTRAL,False,47.62,6827.25,13.75,5.0,9.25,False,09,0.026
2025-09-12,2025,L,BULL,True,47.62,6828.25,10.25,-6.0,12.75,False,12,0.026
2025-09-15,2025,S,NEUTRAL,False,45.2,6851.0,7.5,-1.25,10.5,False,09,0.322
2025-09-16,2025,S,BEAR,True,45.38,6847.25,7.5,-2.75,7.5,False,09,0.164
2025-09-16,2025,S,BEAR,True,45.38,6846.5,8.25,-3.5,4.0,False,10,0.164
2025-09-16,2025,L,BEAR,False,45.38,6845.5,3.0,4.5,9.25,False,11,0.164
2025-09-16,2025,L,BULL,True,45.38,6848.75,4.5,1.25,6.0,False,13,0.164
2025-09-17,2025,L,BULL,True,40.88,6838.5,49.0,4.5,26.5,True,10,0.036
2025-09-19,2025,L,BEAR,False,43.42,6882.75,17.0,17.25,1.75,True,09,0.211
2025-09-19,2025,L,BULL,True,43.42,6886.5,0.75,13.5,23.5,False,12,0.211
2025-09-19,2025,L,BULL,True,43.42,6890.0,3.0,10.0,20.0,False,13,0.211
2025-09-22,2025,S,BULL,False,38.88,6897.75,37.5,-27.25,2.0,True,09,0.225
2025-09-23,2025,S,BEAR,True,41.35,6925.5,0.5,30.5,45.25,False,10,0.054
2025-09-23,2025,L,BEAR,False,41.35,6889.0,8.75,6.0,8.25,False,12,0.054
2025-09-24,2025,S,BEAR,True,42.9,6873.0,5.5,-4.75,13.25,False,12,0.156
2025-09-25,2025,L,BULL,True,43.98,6840.5,37.75,-0.5,13.0,True,10,0.571
2025-09-25,2025,L,BULL,True,43.98,6847.5,44.75,-7.5,2.0,True,11,0.571
2025-09-25,2025,S,BULL,False,43.98,6834.25,8.0,-5.75,4.25,False,13,0.571
2025-09-29,2025,L,NEUTRAL,False,46.6,6905.0,30.25,-13.5,4.0,True,09,0.302
2025-09-29,2025,L,BEAR,False,46.6,6883.25,8.5,8.25,11.5,False,12,0.302
2025-09-30,2025,L,BULL,True,48.3,6885.75,14.25,18.25,36.25,False,09,0.091
2025-09-30,2025,L,BULL,True,48.3,6884.5,13.0,19.5,37.5,False,09,0.091
2025-09-30,2025,L,NEUTRAL,False,48.3,6876.5,3.75,27.5,45.5,False,10,0.091
2025-09-30,2025,L,BULL,True,48.3,6890.0,17.25,14.0,-0.5,True,11,0.091
2025-10-01,2025,S,BULL,False,50.65,6911.5,36.5,-22.25,1.5,True,09,0.272
2025-10-02,2025,S,NEUTRAL,False,49.52,6943.0,7.0,-2.5,23.0,False,09,0.343
2025-10-02,2025,S,BEAR,True,49.52,6929.25,20.75,-16.25,5.0,True,10,0.343
2025-10-02,2025,L,NEUTRAL,False,49.52,6933.0,5.25,12.5,17.0,False,11,0.343
2025-10-02,2025,L,BULL,True,49.52,6937.25,1.5,8.25,12.75,False,12,0.343
2025-10-03,2025,L,BULL,True,48.62,6968.0,35.5,-27.75,10.5,True,10,0.072
2025-10-03,2025,L,NEUTRAL,False,48.62,6974.0,41.5,-33.75,1.0,True,11,0.072
2025-10-06,2025,S,BULL,False,48.8,6956.25,20.0,-11.25,2.25,True,09,0.385
2025-10-07,2025,S,BEAR,True,46.83,6940.5,5.75,-4.25,13.5,False,11,0.118
2025-10-08,2025,S,BULL,False,46.8,6979.25,2.75,-2.5,8.5,False,12,0.101
2025-10-09,2025,L,BEAR,False,45.65,6967.5,28.25,-10.25,3.0,True,09,0.032
2025-10-10,2025,S,BEAR,True,45.45,6970.75,6.25,187.25,202.75,False,09,0.133
2025-10-10,2025,S,BEAR,True,45.45,6849.5,21.25,66.0,-4.0,True,11,0.133
2025-10-10,2025,L,BEAR,False,45.45,6835.75,67.75,-52.25,7.75,True,13,0.133
2025-10-13,2025,L,BEAR,False,62.5,6854.25,14.0,16.5,35.75,False,09,0.962
2025-10-13,2025,L,NEUTRAL,False,62.5,6876.75,16.75,-6.0,9.5,False,12,0.962
2025-10-14,2025,L,BULL,True,63.98,6843.25,3.25,15.5,57.75,False,10,0.848
2025-10-14,2025,L,BULL,True,63.98,6892.5,48.0,-33.75,8.5,True,12,0.848
2025-10-14,2025,L,BULL,True,63.98,6892.25,47.75,-33.5,3.75,True,13,0.848
2025-10-15,2025,S,NEUTRAL,False,71.85,6937.75,0.75,44.25,107.75,False,09,0.755
2025-10-15,2025,S,BEAR,True,71.85,6895.0,11.0,1.5,65.0,False,11,0.755
2025-10-15,2025,S,BEAR,True,71.85,6879.0,24.0,-14.5,4.75,True,13,0.755
2025-10-16,2025,L,BEAR,False,76.95,6917.0,106.5,-86.0,5.25,True,10,0.239
2025-10-16,2025,S,BEAR,True,76.95,6839.75,43.5,8.75,-0.75,True,11,0.239
2025-10-17,2025,S,BULL,False,84.92,6859.5,37.0,-29.5,40.5,True,09,0.029
2025-10-17,2025,L,NEUTRAL,False,84.92,6869.0,25.5,20.0,-4.5,True,11,0.029
2025-10-20,2025,S,BULL,False,88.08,6934.5,27.0,-21.25,5.75,True,09,0.334
2025-10-21,2025,S,NEUTRAL,False,89.95,6950.5,17.75,4.25,7.25,False,09,0.043
2025-10-22,2025,L,BEAR,False,87.55,6949.0,79.75,-31.75,1.75,True,09,0.162
2025-10-23,2025,S,BULL,False,92.5,6934.0,30.25,-19.5,10.25,True,09,0.007
2025-10-24,2025,L,NEUTRAL,False,92.6,7014.75,12.5,-10.75,5.0,False,10,0.658
2025-10-27,2025,L,BULL,True,73.78,7066.75,7.0,21.75,23.75,False,09,0.821
2025-10-27,2025,L,BULL,True,73.78,7070.25,4.0,18.25,20.25,False,12,0.821
2025-10-27,2025,S,NEUTRAL,False,73.78,7073.75,16.75,-14.75,1.25,False,13,0.821
2025-10-28,2025,L,NEUTRAL,False,72.3,7093.5,12.0,9.0,29.75,False,09,0.222
2025-10-28,2025,L,NEUTRAL,False,72.3,7103.25,3.25,-0.75,20.0,False,12,0.222
2025-10-29,2025,L,BEAR,False,63.55,7118.0,57.25,-18.0,5.0,True,12,0.253
2025-10-30,2025,L,NEUTRAL,False,59.0,7077.75,48.25,-24.5,10.25,True,10,0.401
2025-10-31,2025,S,BEAR,True,53.42,7073.25,5.25,22.75,51.25,False,10,0.386
2025-11-03,2025,L,NEUTRAL,False,51.58,7032.5,2.25,31.75,39.25,False,09,0.514
2025-11-04,2025,S,BEAR,True,52.58,7006.25,8.25,24.5,33.0,False,10,1.069
2025-11-04,2025,L,NEUTRAL,False,52.58,6990.25,17.0,-8.5,10.0,True,11,1.069
2025-11-05,2025,L,NEUTRAL,False,54.98,7001.0,6.5,-0.25,35.25,False,09,0.068
2025-11-05,2025,L,NEUTRAL,False,54.98,7005.0,10.5,-4.25,31.25,False,10,0.068
2025-11-05,2025,L,BULL,True,54.98,7030.25,31.75,-29.5,5.75,True,12,0.068
2025-11-06,2025,S,BEAR,True,52.92,6971.25,1.25,33.0,59.25,False,09,0.143
2025-11-06,2025,S,NEUTRAL,False,52.92,6942.5,20.5,4.25,3.5,True,13,0.143
2025-11-07,2025,L,NEUTRAL,False,56.75,6880.0,46.0,59.0,11.0,True,09,0.522
2025-11-07,2025,S,BEAR,True,56.75,6850.0,91.0,-89.0,16.0,True,10,0.522
2025-11-10,2025,S,NEUTRAL,False,64.58,7007.75,36.5,-33.0,36.5,True,09,0.796
2025-11-10,2025,S,BEAR,True,64.58,6978.0,66.25,-62.75,6.75,True,10,0.796
2025-11-10,2025,S,BULL,False,64.58,7017.0,27.25,-23.75,1.25,True,12,0.796
2025-11-11,2025,L,NEUTRAL,False,68.38,7016.25,7.25,40.75,42.0,False,09,0.281
2025-11-11,2025,L,NEUTRAL,False,68.38,7048.0,2.75,9.0,10.25,False,13,0.281
2025-11-12,2025,S,BEAR,True,69.12,7047.25,15.5,-10.25,16.75,False,09,0.181
2025-11-12,2025,L,NEUTRAL,False,69.12,7057.0,15.0,0.5,5.75,False,12,0.181
2025-11-13,2025,L,BULL,True,66.22,6972.5,48.0,-17.25,12.0,True,11,0.45
2025-11-14,2025,S,NEUTRAL,False,70.4,6897.25,76.75,-45.5,-4.75,True,09,1.219
2025-11-17,2025,S,NEUTRAL,False,77.0,6925.25,20.75,46.75,88.25,False,09,0.432
2025-11-18,2025,S,BULL,False,82.62,6805.0,61.0,-6.75,32.5,True,09,0.629
2025-11-18,2025,L,NEUTRAL,False,82.62,6831.75,38.5,-20.0,1.25,True,10,0.629
2025-11-18,2025,L,NEUTRAL,False,82.62,6855.5,52.25,-43.75,10.5,True,12,0.629
2025-11-19,2025,S,NEUTRAL,False,86.53,6842.25,19.75,-0.25,41.75,False,10,0.136
2025-11-19,2025,L,BEAR,False,86.53,6830.0,23.25,12.5,32.0,False,12,0.136
2025-11-19,2025,L,NEUTRAL,False,86.53,6831.0,24.25,11.5,31.0,False,13,0.136
2025-11-20,2025,S,BULL,False,88.42,6959.0,10.75,223.5,230.0,False,09,1.476
2025-11-20,2025,L,NEUTRAL,False,88.42,6778.75,49.75,-43.25,16.75,True,13,1.476
2025-11-21,2025,S,NEUTRAL,False,103.7,6746.25,109.75,-59.25,28.75,True,09,0.364
2025-11-21,2025,L,NEUTRAL,False,103.7,6737.25,8.0,68.25,118.75,False,10,0.364
2025-11-21,2025,L,BULL,True,103.7,6818.5,39.75,-13.0,7.0,True,11,0.364
2025-11-21,2025,L,BULL,True,103.7,6848.0,55.5,-42.5,5.25,True,13,0.364
2025-11-24,2025,S,NEUTRAL,False,106.85,6859.25,51.0,-42.75,2.5,True,09,0.452
2025-11-25,2025,S,NEUTRAL,False,108.05,6884.0,87.0,-77.25,7.5,True,09,0.101
2025-11-26,2025,S,BEAR,True,114.92,6982.25,43.0,-26.5,0.25,True,09,0.32
2025-11-28,2025,S,BULL,False,106.17,7023.75,18.5,-12.0,2.75,False,09,0.089
2025-12-01,2025,S,NEUTRAL,False,96.92,7011.5,22.75,7.25,19.25,False,09,0.622
2025-12-02,2025,S,NEUTRAL,False,89.6,7033.25,8.75,14.75,36.75,False,09,0.264
2025-12-02,2025,S,BULL,False,89.6,7008.25,23.75,-10.25,5.5,False,10,0.264
2025-12-03,2025,L,NEUTRAL,False,84.8,7019.75,4.25,23.0,32.0,False,09,0.153
2025-12-03,2025,L,BULL,True,84.8,7027.0,8.5,15.75,24.75,False,10,0.153
2025-12-03,2025,L,NEUTRAL,False,84.8,7026.75,8.25,16.0,25.0,False,10,0.153
2025-12-03,2025,L,BULL,True,84.8,7045.25,7.5,-2.5,6.5,False,13,0.153
2025-12-04,2025,L,BEAR,False,81.4,7034.75,20.0,9.5,14.75,False,09,0.17
2025-12-05,2025,S,BULL,False,61.38,7079.25,2.0,20.5,34.25,False,09,0.135
2025-12-05,2025,S,BEAR,True,61.38,7054.0,15.0,-4.75,8.75,False,11,0.135
2025-12-05,2025,S,NEUTRAL,False,61.38,7062.75,1.5,4.0,17.5,False,12,0.135
2025-12-08,2025,L,BEAR,False,51.38,7044.25,30.5,-11.0,3.0,True,09,0.078
2025-12-08,2025,S,BEAR,True,51.38,7021.5,14.75,-11.75,3.0,False,13,0.078
2025-12-09,2025,L,NEUTRAL,False,47.98,7039.25,16.25,-14.0,12.0,True,09,0.06
2025-12-10,2025,L,NEUTRAL,False,39.0,7030.25,9.5,39.5,56.25,False,10,0.046
2025-12-11,2025,S,NEUTRAL,False,41.62,7048.0,45.25,-43.25,9.0,True,10,0.329
2025-12-12,2025,L,BULL,True,48.62,7028.5,35.75,-15.25,1.25,True,12,0.233
2025-12-12,2025,S,NEUTRAL,False,48.62,7011.0,6.25,-2.25,18.25,False,13,0.233
2025-12-15,2025,L,NEUTRAL,False,55.17,7004.75,18.75,-2.75,17.75,True,10,0.517
2025-12-15,2025,S,NEUTRAL,False,55.17,6998.25,11.75,-3.75,12.25,False,11,0.517
2025-12-15,2025,L,NEUTRAL,False,55.17,7001.25,14.25,0.75,8.75,False,12,0.517
2025-12-15,2025,L,BULL,True,55.17,7000.75,4.25,1.25,9.25,False,13,0.517
2025-12-16,2025,S,NEUTRAL,False,57.42,6985.0,8.25,12.0,47.5,False,09,0.293
2025-12-16,2025,S,BULL,False,57.42,6970.5,22.75,-2.5,33.0,True,09,0.293
2025-12-16,2025,S,NEUTRAL,False,57.42,6966.25,27.0,-6.75,20.5,True,12,0.293
2025-12-17,2025,L,BULL,True,59.17,6974.25,78.75,-59.75,4.5,True,09,0.179
2025-12-17,2025,S,BEAR,True,59.17,6921.75,13.25,7.25,26.25,False,10,0.179
2025-12-17,2025,S,BEAR,True,59.17,6918.0,17.0,3.5,22.5,False,11,0.179
2025-12-17,2025,S,BEAR,True,59.17,6916.5,3.0,2.0,21.0,False,12,0.179
2025-12-17,2025,S,BEAR,True,59.17,6906.25,10.25,-8.25,10.75,False,13,0.179
2025-12-18,2025,L,NEUTRAL,False,63.45,6985.25,53.5,-43.5,1.0,True,10,0.654
2025-12-18,2025,L,NEUTRAL,False,63.45,6966.25,30.0,-24.5,14.5,True,12,0.654
2025-12-19,2025,S,NEUTRAL,False,65.42,6999.0,14.75,-10.5,2.75,False,10,0.367
2025-12-19,2025,L,BULL,True,65.42,7008.25,9.0,1.25,5.5,False,12,0.367
2025-12-19,2025,S,BULL,False,65.42,7009.75,3.0,0.25,10.5,False,13,0.367
2025-12-22,2025,L,BULL,True,66.38,7048.75,4.25,2.5,7.5,False,11,0.46
2025-12-23,2025,L,BULL,True,64.05,7055.0,0.25,22.75,28.75,False,09,0.17
2025-12-23,2025,L,NEUTRAL,False,64.05,7077.0,0.5,0.75,6.75,False,12,0.17
2025-12-26,2025,S,NEUTRAL,False,61.08,7103.75,3.0,6.0,14.75,False,09,0.049
2025-12-26,2025,S,BEAR,True,61.08,7102.0,4.25,4.25,13.0,False,09,0.049
2025-12-26,2025,S,NEUTRAL,False,61.08,7094.0,7.5,-3.75,5.0,False,11,0.049
2025-12-30,2025,L,BEAR,False,49.27,7063.5,2.75,2.0,18.0,False,09,0.067
2025-12-30,2025,L,NEUTRAL,False,49.27,7067.75,5.5,-2.25,6.75,False,11,0.067
2025-12-31,2025,L,BEAR,False,44.8,7037.0,26.75,-19.5,18.25,True,10,0.004
2026-01-02,2026,L,BEAR,False,44.23,7003.25,16.5,19.75,14.0,True,10,0.431
2026-01-02,2026,S,BEAR,True,44.23,6997.25,31.5,-25.75,5.25,True,13,0.431
2026-01-05,2026,L,BULL,True,41.95,7065.5,5.5,-1.0,18.0,False,09,0.445
2026-01-05,2026,L,BULL,True,41.95,7072.25,12.25,-7.75,11.25,False,09,0.445
2026-01-07,2026,L,BULL,True,38.8,7121.75,42.75,-41.75,0.75,True,11,0.028
2026-01-07,2026,L,NEUTRAL,False,38.8,7111.5,32.5,-31.5,-0.75,True,13,0.028
2026-01-08,2026,S,BULL,False,40.8,7082.0,10.5,-2.25,12.75,False,09,0.088
2026-01-09,2026,S,BEAR,True,39.55,7091.0,46.5,-33.0,-0.75,True,09,0.085
2026-01-12,2026,L,BEAR,False,42.65,7116.75,3.25,19.75,28.5,False,09,0.484
2026-01-12,2026,L,BULL,True,42.65,7128.75,4.0,7.75,16.5,False,10,0.484
2026-01-13,2026,S,BULL,False,45.8,7122.25,13.0,1.25,25.5,False,10,0.028
2026-01-14,2026,S,BEAR,True,47.38,7053.0,37.75,-31.5,-1.25,True,10,0.404
2026-01-14,2026,S,NEUTRAL,False,47.38,7050.5,40.25,-34.0,6.75,True,11,0.404
2026-01-15,2026,L,NEUTRAL,False,50.95,7120.75,26.0,-19.5,16.5,True,09,0.628
2026-01-15,2026,S,BULL,False,50.95,7130.25,7.0,29.0,35.5,False,10,0.628
2026-01-16,2026,L,NEUTRAL,False,49.48,7107.25,13.75,-11.25,10.25,False,11,0.215
2026-01-16,2026,S,BEAR,True,49.48,7108.5,1.0,12.5,15.0,False,13,0.215
2026-01-19,2026,L,NEUTRAL,False,46.35,7020.5,3.75,12.75,16.25,False,09,1.12
2026-01-19,2026,L,BULL,True,46.35,7033.0,0.5,0.25,1.0,False,11,1.12
2026-01-20,2026,L,NEUTRAL,False,46.2,7014.75,72.5,-55.25,8.0,True,10,0.59
2026-01-21,2026,S,BULL,False,49.85,7000.75,64.5,-37.75,4.0,True,09,0.19
2026-01-21,2026,S,NEUTRAL,False,49.85,6970.0,95.25,-68.5,2.0,True,11,0.19
2026-01-22,2026,S,BULL,False,55.88,7064.5,24.5,0.0,2.0,True,09,0.533
2026-01-23,2026,L,NEUTRAL,False,56.98,7076.0,25.0,-17.75,4.5,True,10,0.134
2026-01-23,2026,S,NEUTRAL,False,56.98,7062.0,14.25,3.75,4.5,False,12,0.134
2026-01-26,2026,S,NEUTRAL,False,54.7,7106.0,9.5,6.0,10.25,False,09,0.276
2026-01-27,2026,L,BULL,True,53.4,7124.75,5.0,2.0,13.75,False,09,0.201
2026-01-27,2026,S,NEUTRAL,False,53.4,7130.0,7.25,3.25,8.5,False,11,0.201
2026-01-28,2026,L,NEUTRAL,False,51.67,7139.0,41.75,-8.75,4.25,True,09,0.225
2026-01-29,2026,L,BULL,True,51.4,7069.25,1.5,40.25,49.75,False,12,0.067
2026-01-29,2026,L,BULL,True,51.4,7088.0,6.75,21.5,31.0,False,13,0.067
2026-01-30,2026,L,BEAR,False,59.48,7078.5,39.75,5.0,14.0,True,10,0.327
2026-02-02,2026,S,BULL,False,62.55,7119.5,17.75,-5.0,12.75,False,09,0.282
2026-02-02,2026,L,NEUTRAL,False,62.55,7128.75,11.25,-4.25,8.0,False,12,0.282
2026-02-03,2026,S,BEAR,True,67.17,7081.0,20.0,19.25,74.75,False,09,0.07
2026-02-03,2026,S,BEAR,True,67.17,7074.0,3.25,12.25,67.75,False,10,0.07
2026-02-04,2026,S,BULL,False,72.0,7061.25,7.0,18.0,78.75,False,09,0.106
