dir,regime,with_trend,adr,mae_pts,eod_move,fill_hour,entry_px,Date,yr,gap,sma20,skip_after,net
S,NEUTRAL,False,114.22,81.25,-35.75,10,5267.5,2022-02-04,2022,0.616,5345.825,False,-1730.0
L,NEUTRAL,False,114.22,5.5,8.75,11,5294.5,2022-02-04,2022,0.616,5345.825,False,420.0
L,BULL,True,114.22,29.5,-23.75,13,5327.0,2022-02-04,2022,0.616,5345.825,False,-1205.0
L,NEUTRAL,False,112.75,39.5,-19.25,10,5318.5,2022-02-07,2022,0.236,5335.6125,False,-1705.0
S,BEAR,True,112.75,32.75,-1.25,11,5298.0,2022-02-07,2022,0.236,5335.6125,False,-80.0
S,NEUTRAL,False,98.2,56.75,-49.0,09,5283.25,2022-02-08,2022,0.226,5326.3625,False,-1492.5
S,NEUTRAL,False,92.33,13.75,-11.25,09,5385.0,2022-02-09,2022,0.764,5319.0875,False,-580.0
S,BULL,False,92.33,11.75,-9.25,12,5387.0,2022-02-09,2022,0.764,5319.0875,False,-480.0
L,NEUTRAL,False,79.92,87.5,-71.25,10,5379.75,2022-02-10,2022,1.158,5312.85,False,-1217.5
S,BEAR,True,79.92,5.5,23.75,13,5332.25,2022-02-10,2022,1.158,5312.85,False,1170.0
L,BEAR,False,78.17,102.75,-82.75,09,5312.25,2022-02-11,2022,0.122,5301.3875,False,-1192.5
L,BEAR,False,76.6,41.0,-1.5,09,5214.25,2022-02-14,2022,0.196,5289.4625,True,-1167.5
L,NEUTRAL,False,76.6,6.75,29.5,13,5183.25,2022-02-14,2022,0.196,5289.4625,True,1457.5
S,NEUTRAL,False,72.4,21.75,-10.5,09,5261.25,2022-02-15,2022,0.863,5276.325,False,-1105.0
L,NEUTRAL,False,72.4,11.25,2.0,13,5269.75,2022-02-15,2022,0.863,5276.325,False,82.5
S,BEAR,True,68.7,52.25,-33.25,09,5248.5,2022-02-16,2022,0.228,5270.4875,False,-1042.5
S,NEUTRAL,False,68.7,48.75,-29.75,10,5252.0,2022-02-16,2022,0.228,5270.4875,False,-1042.5
L,NEUTRAL,False,68.7,12.75,30.0,10,5251.75,2022-02-16,2022,0.228,5270.4875,False,1482.5
S,BULL,False,68.7,50.25,-31.25,12,5250.5,2022-02-16,2022,0.228,5270.4875,False,-1042.5
S,BEAR,True,69.8,20.75,29.75,09,5220.25,2022-02-17,2022,0.559,5267.5125,False,1470.0
L,BEAR,False,69.8,47.0,-40.0,11,5230.5,2022-02-17,2022,0.559,5267.5125,False,-1067.5
S,BEAR,True,69.8,1.0,39.25,12,5229.75,2022-02-17,2022,0.559,5267.5125,False,1945.0
L,BEAR,False,70.03,42.5,-13.75,09,5179.75,2022-02-18,2022,0.053,5262.8875,False,-1067.5
L,NEUTRAL,False,67.95,54.5,0.0,09,5132.25,2022-02-22,2022,0.518,5261.1,False,-1042.5
S,BEAR,True,67.95,58.75,-16.0,11,5116.25,2022-02-22,2022,0.518,5261.1,False,-1042.5
L,NEUTRAL,False,67.95,84.5,-30.0,09,5162.25,2022-02-22,2022,0.518,5261.1,False,-1042.5
S,BEAR,True,67.95,23.25,-7.25,11,5125.0,2022-02-22,2022,0.518,5261.1,False,-1042.5
S,BEAR,True,67.95,42.5,-26.5,12,5105.75,2022-02-22,2022,0.518,5261.1,False,-1042.5
S,NEUTRAL,False,67.95,45.75,-29.75,13,5102.5,2022-02-22,2022,0.518,5261.1,False,-1042.5
S,BEAR,True,72.5,28.25,53.25,10,5093.5,2022-02-23,2022,0.278,5256.625,False,-1105.0
L,BEAR,False,72.5,47.75,-40.0,13,5080.25,2022-02-23,2022,0.278,5256.625,False,-1105.0
L,BULL,True,77.7,25.25,86.0,10,4996.75,2022-02-24,2022,2.212,5251.075,True,-1180.0
S,BULL,False,77.7,113.75,-90.25,11,4992.5,2022-02-24,2022,2.212,5251.075,True,-1180.0
L,BULL,True,77.7,3.0,68.5,13,5014.25,2022-02-24,2022,2.212,5251.075,True,3407.5
S,NEUTRAL,False,93.03,65.75,-61.5,09,5133.75,2022-02-25,2022,0.634,5247.9375,True,-1417.5
L,NEUTRAL,False,93.03,14.0,11.75,13,5183.5,2022-02-25,2022,0.634,5247.9375,True,570.0
S,BULL,False,92.65,49.5,-32.0,09,5152.25,2022-02-28,2022,1.068,5250.725,False,-1405.0
S,NEUTRAL,False,92.65,59.5,-54.75,13,5129.5,2022-02-28,2022,1.068,5250.725,False,-1405.0
S,BEAR,True,87.47,3.5,30.0,09,5160.0,2022-03-01,2022,0.285,5248.4625,False,1482.5
S,BEAR,True,87.47,7.5,20.5,10,5150.5,2022-03-01,2022,0.285,5248.4625,False,1007.5
S,NEUTRAL,False,87.47,34.75,-22.25,13,5107.75,2022-03-01,2022,0.285,5248.4625,False,-1330.0
L,BEAR,False,91.12,6.0,53.0,09,5141.5,2022-03-02,2022,0.263,5239.6,False,2632.5
L,BULL,True,91.12,7.25,1.75,11,5192.75,2022-03-02,2022,0.263,5239.6,False,70.0
L,BULL,True,91.12,17.0,-15.75,13,5210.25,2022-03-02,2022,0.263,5239.6,False,-805.0
L,BEAR,False,96.1,39.75,-16.25,09,5197.0,2022-03-03,2022,0.563,5231.475,False,-1455.0
S,BEAR,True,97.22,41.5,-25.0,09,5111.75,2022-03-04,2022,0.859,5222.4125,False,-1480.0
S,BEAR,True,97.22,39.0,-22.5,10,5114.25,2022-03-04,2022,0.859,5222.4125,False,-1480.0
L,NEUTRAL,False,97.22,23.25,2.5,11,5134.25,2022-03-04,2022,0.859,5222.4125,False,107.5
L,BULL,True,97.22,19.5,6.25,12,5130.5,2022-03-04,2022,0.859,5222.4125,False,295.0
S,NEUTRAL,False,95.35,12.75,40.75,11,5050.0,2022-03-07,2022,0.039,5213.425,False,2020.0
S,BEAR,True,95.35,6.5,43.25,12,5052.5,2022-03-07,2022,0.039,5213.425,False,2145.0
S,NEUTRAL,False,102.03,49.25,31.75,13,5005.75,2022-03-08,2022,0.135,5198.725,False,-1542.5
L,BULL,True,104.47,13.25,10.25,09,5079.75,2022-03-09,2022,1.95,5182.4625,False,495.0
S,BULL,False,104.47,27.75,-3.25,10,5086.75,2022-03-09,2022,1.95,5182.4625,False,-180.0
L,NEUTRAL,False,99.28,27.0,25.75,09,5048.5,2022-03-10,2022,0.948,5170.35,False,1270.0
L,BULL,True,99.28,6.0,10.25,13,5064.0,2022-03-10,2022,0.948,5170.35,False,495.0
L,BEAR,False,87.17,59.75,-52.0,09,5072.25,2022-03-11,2022,0.478,5154.25,False,-1330.0
S,NEUTRAL,False,87.17,12.5,33.25,13,5053.5,2022-03-11,2022,0.478,5154.25,False,1645.0
L,BULL,True,86.2,73.0,-52.75,09,5048.75,2022-03-14,2022,0.124,5139.8375,False,-1305.0
L,BULL,True,86.2,75.0,-54.75,10,5050.75,2022-03-14,2022,0.124,5139.8375,False,-1305.0
S,NEUTRAL,False,86.2,0.5,16.25,11,5012.25,2022-03-14,2022,0.124,5139.8375,False,795.0
L,BEAR,False,86.2,2.0,16.25,13,4979.75,2022-03-14,2022,0.124,5139.8375,False,795.0
S,BULL,False,87.4,45.0,-29.25,10,5041.75,2022-03-15,2022,0.39,5128.1625,False,-1330.0
S,BULL,False,85.92,20.5,-16.0,09,5156.25,2022-03-16,2022,0.917,5121.075,False,-817.5
L,BEAR,False,88.97,4.25,54.0,10,5165.0,2022-03-17,2022,0.363,5116.1,False,2682.5
L,NEUTRAL,False,88.97,5.5,25.5,11,5193.5,2022-03-17,2022,0.363,5116.1,False,1257.5
L,BEAR,False,88.97,9.75,10.5,13,5208.5,2022-03-17,2022,0.363,5116.1,False,507.5
L,NEUTRAL,False,89.78,8.5,56.0,09,5224.25,2022-03-18,2022,0.148,5112.9625,False,2782.5
L,BULL,True,89.78,5.5,27.75,12,5252.5,2022-03-18,2022,0.148,5112.9625,False,1370.0
S,BULL,False,89.78,27.5,-25.75,13,5254.5,2022-03-18,2022,0.148,5112.9625,False,-1367.5
S,NEUTRAL,False,92.15,9.0,1.5,10,5281.5,2022-03-21,2022,0.099,5117.45,False,57.5
S,NEUTRAL,False,92.15,28.25,-27.75,12,5252.25,2022-03-21,2022,0.099,5117.45,False,-1405.0
S,BULL,False,84.35,15.75,-6.0,09,5322.5,2022-03-22,2022,0.204,5123.15,False,-317.5
S,BULL,False,84.35,11.75,-2.0,13,5326.5,2022-03-22,2022,0.204,5123.15,False,-117.5
L,BULL,True,76.95,41.5,-38.75,09,5309.75,2022-03-23,2022,0.516,5132.9625,False,-1167.5
S,BULL,False,76.95,5.25,41.0,11,5312.0,2022-03-23,2022,0.516,5132.9625,False,2032.5
L,NEUTRAL,False,75.1,5.75,40.0,09,5296.75,2022-03-24,2022,0.389,5144.5,False,1982.5
S,NEUTRAL,False,75.1,29.5,-27.75,12,5309.0,2022-03-24,2022,0.389,5144.5,False,-1142.5
S,BULL,False,74.97,28.25,-26.0,11,5333.0,2022-03-25,2022,0.131,5157.2,False,-1142.5
L,BEAR,False,70.33,25.0,35.5,09,5358.25,2022-03-28,2022,0.112,5165.3875,False,-1067.5
L,BEAR,False,67.83,4.25,31.0,09,5412.75,2022-03-29,2022,0.737,5175.8625,False,1532.5
S,BEAR,True,67.83,38.75,-28.0,12,5415.75,2022-03-29,2022,0.737,5175.8625,False,-1030.0
S,BULL,False,64.28,2.5,17.5,09,5441.75,2022-03-30,2022,0.115,5191.55,False,857.5
S,BEAR,True,64.28,6.25,4.5,10,5428.75,2022-03-30,2022,0.115,5191.55,False,207.5
L,NEUTRAL,False,57.95,54.5,-38.25,09,5404.25,2022-03-31,2022,0.212,5203.0375,False,-892.5
L,NEUTRAL,False,57.95,60.0,-43.75,10,5409.75,2022-03-31,2022,0.212,5203.0375,False,-892.5
S,NEUTRAL,False,57.95,12.75,28.25,13,5394.25,2022-03-31,2022,0.212,5203.0375,False,1395.0
L,BEAR,False,56.95,30.75,0.0,09,5355.5,2022-04-01,2022,0.019,5212.3,False,-867.5
L,NEUTRAL,False,53.38,0.25,25.25,09,5373.75,2022-04-04,2022,0.173,5223.2375,False,1245.0
S,BULL,False,53.38,19.25,-14.75,10,5384.25,2022-04-04,2022,0.173,5223.2375,False,-817.5
L,BEAR,False,52.3,38.25,-23.75,11,5369.5,2022-04-05,2022,0.245,5242.725,False,-805.0
S,BULL,False,52.3,0.75,18.75,13,5364.5,2022-04-05,2022,0.245,5242.725,False,920.0
L,BEAR,False,55.62,17.0,12.5,09,5285.0,2022-04-06,2022,0.832,5261.3125,False,-855.0
S,NEUTRAL,False,56.23,42.5,-23.25,09,5298.25,2022-04-07,2022,0.151,5271.6875,False,-855.0
S,BEAR,True,56.23,59.25,-40.0,10,5281.5,2022-04-07,2022,0.151,5271.6875,False,-855.0
S,BEAR,True,56.23,63.25,-44.0,11,5277.5,2022-04-07,2022,0.151,5271.6875,False,-855.0
S,BEAR,True,56.23,47.5,-28.25,12,5293.25,2022-04-07,2022,0.151,5271.6875,False,-855.0
S,BULL,False,57.6,31.25,0.25,09,5308.25,2022-04-08,2022,0.164,5284.05,False,-880.0
S,NEUTRAL,False,57.75,5.5,41.5,09,5272.25,2022-04-11,2022,0.636,5298.4375,False,2057.5
S,NEUTRAL,False,57.75,8.75,23.25,11,5254.0,2022-04-11,2022,0.636,5298.4375,False,1145.0
L,NEUTRAL,False,57.75,24.75,-21.0,12,5251.75,2022-04-11,2022,0.636,5298.4375,False,-880.0
L,BEAR,False,57.1,70.25,-50.5,09,5269.25,2022-04-12,2022,0.64,5310.175,False,-880.0
L,BULL,True,61.3,2.75,31.5,09,5230.25,2022-04-13,2022,0.115,5317.5625,False,1557.5
L,BULL,True,61.3,2.5,18.5,11,5243.25,2022-04-13,2022,0.115,5317.5625,False,907.5
L,BULL,True,61.3,8.25,6.25,12,5255.5,2022-04-13,2022,0.115,5317.5625,False,295.0
S,NEUTRAL,False,61.3,23.75,-12.5,12,5249.25,2022-04-13,2022,0.115,5317.5625,False,-942.5
L,NEUTRAL,False,61.3,1.5,7.75,13,5254.0,2022-04-13,2022,0.115,5317.5625,False,370.0
S,BEAR,True,62.77,9.25,37.0,09,5245.5,2022-04-14,2022,0.109,5322.0375,False,1832.5
L,BEAR,False,62.77,23.0,-23.0,12,5231.5,2022-04-14,2022,0.109,5322.0375,False,-955.0
L,BEAR,False,62.77,32.0,-32.0,13,5240.5,2022-04-14,2022,0.109,5322.0375,False,-955.0
S,NEUTRAL,False,62.75,23.75,-18.0,09,5206.0,2022-04-18,2022,0.168,5321.5125,False,-955.0
S,BULL,False,62.75,25.5,-19.75,12,5204.25,2022-04-18,2022,0.168,5321.5125,False,-955.0
S,BULL,False,62.55,30.5,2.0,09,5260.0,2022-04-19,2022,0.263,5318.7,False,-955.0
S,BULL,False,66.03,2.5,9.5,13,5299.0,2022-04-20,2022,0.818,5317.6,False,457.5
L,BEAR,False,62.0,102.25,-94.75,10,5305.75,2022-04-21,2022,0.539,5315.65,False,-942.5
L,BEAR,False,69.4,84.5,-81.5,10,5159.75,2022-04-22,2022,0.197,5312.65,True,-1055.0
L,BEAR,False,75.0,22.5,72.0,10,5041.25,2022-04-25,2022,0.212,5299.725,True,-1142.5
L,NEUTRAL,False,75.0,17.0,48.25,12,5065.0,2022-04-25,2022,0.212,5299.725,True,2395.0
L,BEAR,False,80.4,76.5,-68.25,09,5045.25,2022-04-26,2022,0.469,5287.4375,False,-1217.5
S,BULL,False,80.4,10.25,55.5,13,5032.5,2022-04-26,2022,0.469,5287.4375,False,2757.5
S,BEAR,True,87.03,69.25,-23.5,09,4990.5,2022-04-27,2022,0.517,5266.6,False,-1317.5
L,NEUTRAL,False,87.03,25.75,-7.25,10,5021.25,2022-04-27,2022,0.517,5266.6,False,-380.0
L,NEUTRAL,False,87.03,56.0,-37.5,12,5051.5,2022-04-27,2022,0.517,5266.6,False,-1317.5
L,NEUTRAL,False,85.83,0.5,51.0,10,5030.5,2022-04-28,2022,0.783,5245.1125,False,2532.5
L,BULL,True,85.83,23.5,-19.25,12,5100.75,2022-04-28,2022,0.783,5245.1125,False,-980.0
L,BULL,True,85.83,26.25,-22.0,13,5103.5,2022-04-28,2022,0.783,5245.1125,False,-1305.0
S,BEAR,True,91.67,18.25,68.5,10,5033.25,2022-04-29,2022,0.305,5227.975,False,3407.5
L,BEAR,False,91.67,79.25,-56.75,11,5021.5,2022-04-29,2022,0.305,5227.975,False,-1392.5
L,BEAR,False,99.28,69.5,18.25,10,4949.0,2022-05-02,2022,0.287,5207.9125,True,-1505.0
L,BEAR,False,99.28,41.5,46.25,12,4921.0,2022-05-02,2022,0.287,5207.9125,True,-1505.0
S,NEUTRAL,False,106.08,47.75,-25.5,09,4971.5,2022-05-03,2022,0.247,5188.5,False,-1605.0
L,BEAR,False,103.55,13.5,133.0,09,4979.75,2022-05-04,2022,0.055,5168.4,False,6632.5
L,BULL,True,103.55,35.0,107.5,12,5005.25,2022-05-04,2022,0.055,5168.4,False,-1567.5
S,BEAR,True,115.5,10.5,8.5,10,4983.25,2022-05-05,2022,0.748,5156.75,False,407.5
L,NEUTRAL,False,115.5,46.0,6.0,11,4968.75,2022-05-05,2022,0.748,5156.75,False,-1755.0
S,BULL,False,117.88,50.0,-1.5,09,4926.75,2022-05-06,2022,0.699,5140.6125,False,-1780.0
S,NEUTRAL,False,114.12,21.75,10.5,12,4832.25,2022-05-09,2022,0.984,5120.95,False,507.5
S,BEAR,True,114.12,20.5,11.75,13,4833.5,2022-05-09,2022,0.984,5120.95,False,570.0
L,BEAR,False,113.9,27.75,11.75,10,4804.25,2022-05-10,2022,1.073,5096.6375,False,570.0
L,BEAR,False,112.92,97.0,-80.0,09,4844.25,2022-05-11,2022,0.156,5075.9,False,-1717.5
L,BEAR,False,112.92,87.5,-70.5,11,4834.75,2022-05-11,2022,0.156,5075.9,False,-1717.5
S,BULL,False,117.12,15.5,-6.75,11,4738.0,2022-05-12,2022,0.918,5053.175,False,-355.0
L,BULL,True,115.7,31.75,4.0,09,4831.0,2022-05-13,2022,1.043,5027.325,False,182.5
L,BULL,True,115.7,53.75,-18.0,11,4853.0,2022-05-13,2022,1.043,5027.325,False,-1755.0
S,BEAR,True,115.7,48.0,-30.0,13,4805.0,2022-05-13,2022,1.043,5027.325,False,-1755.0
L,NEUTRAL,False,108.67,9.0,11.0,09,4816.0,2022-05-16,2022,0.171,5008.65,False,532.5
L,BULL,True,108.67,7.25,9.5,10,4817.5,2022-05-16,2022,0.171,5008.65,False,457.5
L,BULL,True,108.67,6.0,0.5,11,4826.5,2022-05-16,2022,0.171,5008.65,False,7.5
L,BEAR,False,108.67,37.25,-30.75,13,4857.75,2022-05-16,2022,0.171,5008.65,False,-1642.5
L,BEAR,False,104.1,25.0,34.0,09,4878.25,2022-05-17,2022,1.367,4988.8,False,1682.5
L,BEAR,False,104.1,31.75,18.0,12,4894.25,2022-05-17,2022,1.367,4988.8,False,-1580.0
S,NEUTRAL,False,104.42,4.0,106.0,09,4840.25,2022-05-18,2022,1.028,4971.5125,False,5282.5
S,BULL,False,104.42,0.25,37.75,12,4772.0,2022-05-18,2022,1.028,4971.5125,False,1870.0
S,BEAR,True,101.78,54.25,-8.75,09,4712.75,2022-05-19,2022,0.475,4943.75,False,-1542.5
L,NEUTRAL,False,101.78,22.75,-14.5,13,4736.0,2022-05-19,2022,0.475,4943.75,False,-742.5
L,BEAR,False,93.45,101.75,-12.0,09,4732.75,2022-05-20,2022,0.794,4919.275,False,-1417.5
L,BULL,True,97.67,12.0,34.0,09,4765.5,2022-05-23,2022,0.715,4901.4,False,1682.5
L,BULL,True,97.67,25.25,8.0,11,4791.5,2022-05-23,2022,0.715,4901.4,False,382.5
S,BEAR,True,95.35,75.25,-68.25,10,4702.75,2022-05-24,2022,1.0,4885.7125,False,-1442.5
L,BULL,True,95.35,24.75,20.25,13,4750.75,2022-05-24,2022,1.0,4885.7125,False,995.0
S,NEUTRAL,False,92.35,54.5,-28.25,09,4766.75,2022-05-25,2022,0.472,4875.4125,False,-1405.0
L,NEUTRAL,False,92.35,15.75,27.25,12,4767.75,2022-05-25,2022,0.472,4875.4125,False,1345.0
L,BULL,True,92.35,20.75,22.25,13,4772.75,2022-05-25,2022,0.472,4875.4125,False,1095.0
S,BULL,False,87.85,37.25,-12.0,09,4859.75,2022-05-26,2022,0.37,4864.4625,False,-1330.0
L,NEUTRAL,False,87.85,13.5,-11.75,12,4883.5,2022-05-26,2022,0.37,4864.4625,False,-605.0
L,BULL,True,87.85,15.75,-14.0,12,4885.75,2022-05-26,2022,0.37,4864.4625,False,-717.5
S,BEAR,True,85.78,38.0,-36.25,13,4947.75,2022-05-27,2022,0.683,4853.975,False,-1305.0
L,NEUTRAL,False,86.4,66.5,-40.25,09,4992.75,2022-05-31,2022,0.176,4854.9375,False,-1317.5
L,BULL,True,86.4,72.75,-46.5,10,4999.0,2022-05-31,2022,0.176,4854.9375,False,-1317.5
L,NEUTRAL,False,86.4,12.5,1.5,09,4951.0,2022-05-31,2022,0.176,4854.9375,False,57.5
L,BEAR,False,86.4,34.75,-29.0,13,4981.5,2022-05-31,2022,0.176,4854.9375,False,-1317.5
S,BULL,False,88.42,26.25,2.5,12,4925.0,2022-06-01,2022,0.51,4854.2,False,107.5
L,BEAR,False,91.78,17.75,80.0,09,4913.5,2022-06-02,2022,0.051,4850.475,False,3982.5
L,BULL,True,91.78,2.0,75.0,09,4918.5,2022-06-02,2022,0.051,4850.475,False,3732.5
L,BULL,True,91.78,1.25,55.25,10,4938.25,2022-06-02,2022,0.051,4850.475,False,2745.0
L,NEUTRAL,False,91.78,4.0,25.75,12,4967.75,2022-06-02,2022,0.051,4850.475,False,1270.0
S,NEUTRAL,False,88.85,4.25,18.5,09,4954.75,2022-06-03,2022,0.886,4844.5125,False,907.5
L,NEUTRAL,False,88.85,10.25,2.5,11,4933.75,2022-06-03,2022,0.886,4844.5125,False,107.5
L,BEAR,False,88.85,11.0,1.75,12,4934.5,2022-06-03,2022,0.886,4844.5125,False,70.0
L,BULL,True,86.45,56.0,-46.5,09,4986.75,2022-06-06,2022,0.75,4842.5875,False,-1317.5
L,NEUTRAL,False,79.2,13.0,51.25,09,4927.5,2022-06-07,2022,0.693,4843.1875,False,2545.0
L,BEAR,False,79.2,10.5,36.5,10,4942.25,2022-06-07,2022,0.693,4843.1875,False,1807.5
L,NEUTRAL,False,80.25,45.25,-33.25,09,4974.0,2022-06-08,2022,0.286,4851.0375,False,-1217.5
S,NEUTRAL,False,77.47,3.75,90.75,09,4934.25,2022-06-09,2022,0.46,4857.275,False,4520.0
S,BEAR,True,77.47,17.25,73.0,10,4916.5,2022-06-09,2022,0.46,4857.275,False,3632.5
L,BEAR,False,80.2,26.0,-13.25,09,4744.75,2022-06-10,2022,1.445,4861.2375,False,-1217.5
S,NEUTRAL,False,77.9,16.25,43.75,09,4621.5,2022-06-13,2022,2.335,4860.575,False,2170.0
L,BULL,True,77.9,60.75,-40.5,11,4618.25,2022-06-13,2022,2.335,4860.575,False,-1180.0
L,BEAR,False,77.9,43.75,-23.5,13,4601.25,2022-06-13,2022,2.335,4860.575,False,-1180.0
S,BEAR,True,78.05,14.0,18.5,10,4575.75,2022-06-14,2022,0.339,4847.7125,False,907.5
L,NEUTRAL,False,78.05,30.0,-3.5,13,4560.75,2022-06-14,2022,0.339,4847.7125,False,-1192.5
L,NEUTRAL,False,76.97,53.0,13.75,12,4598.75,2022-06-15,2022,0.905,4834.225,False,-1167.5
S,NEUTRAL,False,76.97,91.25,-38.5,13,4574.0,2022-06-15,2022,0.905,4834.225,False,-1167.5
L,BEAR,False,79.58,23.25,13.5,09,4487.5,2022-06-16,2022,1.794,4819.2375,False,657.5
S,NEUTRAL,False,78.83,79.0,-62.5,09,4527.0,2022-06-21,2022,0.522,4796.5875,False,-1205.0
L,NEUTRAL,False,78.83,7.25,-3.5,12,4593.0,2022-06-21,2022,0.522,4796.5875,False,-192.5
L,BULL,True,81.38,25.5,-18.0,10,4606.5,2022-06-22,2022,0.942,4790.025,False,-1242.5
L,NEUTRAL,False,81.38,39.75,3.25,10,4607.75,2022-06-23,2022,0.381,4779.475,False,-1242.5
L,NEUTRAL,False,81.9,5.5,25.5,09,4705.5,2022-06-24,2022,1.453,4771.475,False,1257.5
L,BULL,True,81.9,2.75,22.25,10,4708.75,2022-06-24,2022,1.453,4771.475,False,1095.0
L,BULL,True,81.9,4.0,18.5,12,4712.5,2022-06-24,2022,1.453,4771.475,False,907.5
L,NEUTRAL,False,77.95,14.25,1.25,09,4729.0,2022-06-27,2022,0.423,4768.275,False,45.0
S,NEUTRAL,False,77.95,2.5,5.5,12,4735.75,2022-06-27,2022,0.423,4768.275,False,257.5
L,NEUTRAL,False,77.95,15.0,0.5,13,4729.75,2022-06-27,2022,0.423,4768.275,False,7.5
S,BEAR,True,75.58,9.25,37.0,11,4684.5,2022-06-28,2022,0.259,4761.2,False,1832.5
S,BEAR,True,75.58,6.75,23.75,12,4671.25,2022-06-28,2022,0.259,4761.2,False,1170.0
S,BULL,False,79.97,3.75,13.0,09,4653.0,2022-06-29,2022,0.102,4744.375,True,632.5
S,NEUTRAL,False,79.97,14.75,2.0,11,4642.0,2022-06-29,2022,0.102,4744.375,True,82.5
S,NEUTRAL,False,79.97,24.0,-7.25,11,4632.75,2022-06-29,2022,0.102,4744.375,True,-1217.5
S,BULL,False,76.5,64.75,-21.5,09,4580.25,2022-06-30,2022,0.857,4728.75,False,-1167.5
L,NEUTRAL,False,72.7,4.25,63.0,09,4584.75,2022-07-01,2022,0.033,4712.7125,False,3132.5
S,BULL,False,73.72,68.0,-62.75,11,4590.0,2022-07-05,2022,0.145,4695.425,False,-1117.5
L,BEAR,False,75.62,19.0,21.75,09,4652.75,2022-07-06,2022,0.134,4681.25,False,1070.0
S,NEUTRAL,False,73.33,36.0,-22.0,09,4700.5,2022-07-07,2022,0.316,4667.9625,False,-1117.5
S,BULL,False,69.47,10.75,5.5,09,4733.5,2022-07-08,2022,0.27,4655.15,False,257.5
S,BULL,False,69.47,15.75,-2.25,13,4725.75,2022-07-08,2022,0.27,4655.15,False,-130.0
L,NEUTRAL,False,68.53,10.0,2.75,09,4682.25,2022-07-11,2022,0.687,4644.5125,False,120.0
S,BULL,False,65.53,17.25,30.0,09,4674.0,2022-07-12,2022,0.251,4636.5875,False,1482.5
S,BULL,False,68.78,58.0,-22.0,09,4599.0,2022-07-13,2022,1.211,4632.2125,False,-1055.0
L,BEAR,False,63.38,5.0,68.0,09,4552.0,2022-07-14,2022,1.066,4634.375,False,3382.5
L,BULL,True,63.38,25.75,26.75,10,4593.25,2022-07-14,2022,1.066,4634.375,False,-967.5
S,NEUTRAL,False,63.38,50.75,-48.5,12,4571.5,2022-07-14,2022,1.066,4634.375,False,-967.5
L,NEUTRAL,False,67.12,4.5,16.25,09,4670.25,2022-07-15,2022,0.915,4637.5125,False,795.0
L,BULL,True,67.12,5.0,12.25,11,4674.25,2022-07-15,2022,0.915,4637.5125,False,595.0
S,NEUTRAL,False,63.7,3.0,61.0,09,4720.75,2022-07-18,2022,0.72,4641.2125,False,3032.5
S,BULL,False,63.7,6.25,55.25,09,4715.0,2022-07-18,2022,0.72,4641.2125,False,2745.0
S,BEAR,True,63.7,1.0,23.5,13,4683.25,2022-07-18,2022,0.72,4641.2125,False,1157.5
S,BULL,False,64.2,48.25,-47.75,09,4717.25,2022-07-19,2022,0.794,4649.15,False,-980.0
S,BULL,False,62.55,20.25,-2.0,09,4779.25,2022-07-20,2022,0.089,4662.3125,False,-955.0
L,BEAR,False,61.45,0.75,30.5,10,4782.0,2022-07-21,2022,0.089,4671.9,False,1507.5
L,BULL,True,61.45,16.75,2.5,12,4810.0,2022-07-21,2022,0.089,4671.9,False,107.5
S,NEUTRAL,False,64.12,9.25,35.0,09,4819.75,2022-07-22,2022,0.27,4683.1,False,1732.5
S,BEAR,True,64.12,4.0,10.75,11,4795.5,2022-07-22,2022,0.27,4683.1,False,520.0
L,NEUTRAL,False,64.12,9.5,11.5,13,4773.25,2022-07-22,2022,0.27,4683.1,False,557.5
L,BEAR,False,66.55,12.5,15.0,10,4780.75,2022-07-25,2022,0.183,4691.7875,False,732.5
L,NEUTRAL,False,66.55,28.25,-0.75,12,4796.5,2022-07-25,2022,0.183,4691.7875,False,-1017.5
L,BEAR,False,66.45,34.0,-15.25,09,4769.5,2022-07-26,2022,0.433,4695.025,False,-1017.5
L,BEAR,False,63.45,2.0,45.5,09,4792.75,2022-07-27,2022,0.536,4696.225,False,2257.5
S,BULL,False,63.45,66.0,-39.25,12,4799.0,2022-07-27,2022,0.536,4696.225,False,-967.5
S,BULL,False,63.45,67.0,-40.25,13,4798.0,2022-07-27,2022,0.536,4696.225,False,-967.5
S,NEUTRAL,False,64.85,86.5,-79.25,09,4824.0,2022-07-28,2022,0.326,4705.7625,False,-992.5
L,BULL,True,64.85,5.75,29.0,11,4874.25,2022-07-28,2022,0.326,4705.7625,False,1432.5
L,BULL,True,64.85,2.5,10.25,13,4893.0,2022-07-28,2022,0.326,4705.7625,False,495.0
S,BULL,False,66.6,25.25,-13.0,12,4941.0,2022-07-29,2022,0.163,4718.925,False,-1017.5
S,NEUTRAL,False,68.17,3.75,20.5,10,4965.25,2022-08-01,2022,0.54,4736.5375,False,1007.5
L,BEAR,False,64.7,3.5,0.0,09,4915.0,2022-08-02,2022,0.379,4751.3875,False,-17.5
L,BULL,True,64.7,23.0,-19.5,10,4934.5,2022-08-02,2022,0.379,4751.3875,False,-992.5
S,BULL,False,63.42,10.25,6.5,12,4982.0,2022-08-03,2022,0.468,4764.5,False,307.5
L,BULL,True,63.92,24.25,-7.5,09,4982.5,2022-08-04,2022,0.06,4779.55,False,-980.0
