Date,scope,variant,net
2026-06-05,GAP,retest4,-680.0
2026-06-05,GAP,retest6,-680.0
2026-06-08,GAP,chase,895.0
2026-06-08,GAP,retest2,932.5
2026-06-08,GAP,retest4,957.5
2026-06-08,GAP,retest6,982.5
2026-06-09,GAP,chase,182.5
2026-06-09,GAP,retest2,220.0
2026-06-09,GAP,retest4,245.0
2026-06-09,GAP,retest6,270.0
2026-06-09,GAP,chase,-980.0
2026-06-09,GAP,retest2,-980.0
2026-06-09,GAP,retest4,-980.0
2026-06-09,GAP,retest6,-980.0
2026-06-09,GAP,chase,-980.0
2026-06-09,GAP,retest2,-980.0
2026-06-09,GAP,retest4,-980.0
2026-06-09,GAP,retest6,-980.0
2026-06-09,GAP,chase,1495.0
2026-06-09,GAP,retest2,1532.5
2026-06-09,GAP,retest4,1557.5
2026-06-09,GAP,retest6,1582.5
2026-06-16,NRM,cxl1,1570.0
2026-06-16,NRM,cxl2,1570.0
2026-06-16,NRM,cxl3,1570.0
2026-06-16,NRM,cxl6,1570.0
2026-06-16,NRM,cxl12,1570.0
2026-06-16,NRM,cxl999,1570.0
2026-06-17,NRM,cxl1,4132.5
2026-06-17,NRM,cxl2,4132.5
2026-06-17,NRM,cxl3,4132.5
2026-06-17,NRM,cxl6,4132.5
2026-06-17,NRM,cxl12,4132.5
2026-06-17,NRM,cxl999,4132.5
2026-06-22,NRM,cxl1,-417.5
2026-06-22,NRM,cxl2,-417.5
2026-06-22,NRM,cxl3,-417.5
2026-06-22,NRM,cxl6,-417.5
2026-06-22,NRM,cxl12,-417.5
2026-06-22,NRM,cxl999,-417.5
2026-06-24,NRM,cxl1,-1280.0
2026-06-24,NRM,cxl2,-1280.0
2026-06-24,NRM,cxl3,-1280.0
2026-06-24,NRM,cxl6,-1280.0
2026-06-24,NRM,cxl12,-1280.0
2026-06-24,NRM,cxl999,-1280.0
2026-06-24,NRM,cxl1,-1280.0
2026-06-24,NRM,cxl2,-1280.0
2026-06-24,NRM,cxl3,-1280.0
2026-06-24,NRM,cxl6,-1280.0
2026-06-24,NRM,cxl12,-1280.0
2026-06-24,NRM,cxl999,-1280.0
2026-07-01,NRM,cxl1,-1217.5
2026-07-01,NRM,cxl2,-1217.5
2026-07-01,NRM,cxl3,-1217.5
2026-07-01,NRM,cxl6,-1217.5
2026-07-01,NRM,cxl12,-1217.5
2026-07-01,NRM,cxl999,-1217.5
2026-07-01,NRM,cxl1,1057.5
2026-07-01,NRM,cxl2,1057.5
2026-07-01,NRM,cxl3,1057.5
2026-07-01,NRM,cxl6,1057.5
2026-07-01,NRM,cxl12,1057.5
2026-07-01,NRM,cxl999,1057.5
2026-07-02,NRM,cxl1,282.5
2026-07-02,NRM,cxl2,282.5
2026-07-02,NRM,cxl3,282.5
2026-07-02,NRM,cxl6,282.5
2026-07-02,NRM,cxl12,282.5
2026-07-02,NRM,cxl999,282.5
2026-07-02,NRM,cxl999,-1130.0
2026-07-02,NRM,cxl1,-1130.0
2026-07-02,NRM,cxl2,-1130.0
2026-07-02,NRM,cxl3,-1130.0
2026-07-02,NRM,cxl6,-1130.0
2026-07-02,NRM,cxl12,-1130.0
2026-07-02,NRM,cxl999,-1130.0
2026-07-06,NRM,cxl1,832.5
2026-07-06,NRM,cxl2,832.5
2026-07-06,NRM,cxl3,832.5
2026-07-06,NRM,cxl6,832.5
2026-07-06,NRM,cxl12,832.5
2026-07-06,NRM,cxl999,832.5
2026-07-06,NRM,cxl6,470.0
2026-07-06,NRM,cxl12,470.0
2026-07-06,NRM,cxl999,470.0
2026-07-08,GAP,chase,-1167.5
2026-07-08,GAP,retest2,-1167.5
2026-07-08,GAP,retest4,-1167.5
2026-07-08,GAP,retest6,-1167.5
