Date,dir,count,book,regime,fire_bar,sig_bar,fill,stop,R,net,Rpts,sb_ibs_o,sb_body,sb_dirok,sb_rngx,ema_dist,ema_side_ok,ema_touch,warm
2021-08-25,L,2,T2,BULL,42,41,5295.75,5293.25,-1.0,-130.0,2.5,0.8571428571428571,0.5714285714285714,True,1.1666666666666667,1.6957467123271879,True,False,True
2021-08-25,L,2,T1,NEUTRAL,49,48,5295.25,5293.0,-1.0,-117.5,2.25,0.16666666666666666,0.8333333333333334,False,0.9836065573770493,0.8612505093184214,True,True,True
2021-08-25,L,2,T2,NEUTRAL,49,48,5295.25,5293.0,-1.0,-117.5,2.25,0.16666666666666666,0.8333333333333334,False,0.9836065573770493,0.8612505093184214,True,True,True
2021-08-25,S,2,T1,BEAR,69,68,5292.25,5294.25,-1.0,-105.0,2.0,0.6,0.0,False,0.8771929824561403,1.0541750057694899,True,True,True
2021-08-25,S,2,T2,BEAR,69,68,5292.25,5294.25,-1.0,-105.0,2.0,0.6,0.0,False,0.8771929824561403,1.0541750057694899,True,True,True
2021-08-26,S,2,T1,BEAR,17,16,5271.0,5276.25,1.0,257.5,5.25,0.7222222222222222,0.05555555555555555,False,0.8530805687203791,2.2867485245881336,True,False,True
2021-08-26,S,2,T2,BEAR,17,16,5271.0,5276.25,-1.0,-267.5,5.25,0.7222222222222222,0.05555555555555555,False,0.8530805687203791,2.2867485245881336,True,False,True
2021-08-26,L,2,T1,BEAR,29,28,5277.5,5273.5,1.0,195.0,4.0,0.46153846153846156,0.15384615384615385,False,0.6565656565656566,-0.07405134011357652,False,False,True
2021-08-26,L,2,T2,BEAR,29,28,5277.5,5273.5,-1.0,-205.0,4.0,0.46153846153846156,0.15384615384615385,False,0.6565656565656566,-0.07405134011357652,False,False,True
2021-08-26,L,2,T1,BEAR,38,37,5283.25,5279.75,-1.0,-180.0,3.5,1.0,0.18181818181818182,True,1.1224489795918366,1.250656495149644,True,True,True
2021-08-26,L,2,T2,BEAR,38,37,5283.25,5279.75,-1.0,-180.0,3.5,1.0,0.18181818181818182,True,1.1224489795918366,1.250656495149644,True,True,True
2021-08-26,S,2,T1,BEAR,63,62,5272.0,5275.25,1.0,157.5,3.25,0.09999999999999998,0.6,False,0.8771929824561403,1.2988879478635091,True,False,True
2021-08-26,S,2,T2,BEAR,63,62,5272.0,5275.25,2.0,320.0,3.25,0.09999999999999998,0.6,False,0.8771929824561403,1.2988879478635091,True,False,True
2021-08-26,S,2,T1,BEAR,74,73,5267.75,5271.75,-1.0,-205.0,4.0,0.46153846153846156,0.38461538461538464,False,0.8783783783783783,1.063182274151709,True,False,True
2021-08-26,S,2,T2,BEAR,74,73,5267.75,5271.75,-1.0,-205.0,4.0,0.46153846153846156,0.38461538461538464,False,0.8783783783783783,1.063182274151709,True,False,True
2021-08-27,L,2,T1,BULL,22,21,5300.5,5298.25,-1.0,-117.5,2.25,0.6666666666666666,0.0,False,0.48387096774193544,2.340576188900682,True,False,True
2021-08-27,L,2,T2,BULL,22,21,5300.5,5298.25,-1.0,-117.5,2.25,0.6666666666666666,0.0,False,0.48387096774193544,2.340576188900682,True,False,True
2021-08-27,L,2,T1,BULL,35,34,5302.25,5299.5,1.0,132.5,2.75,0.375,0.375,False,0.9090909090909091,1.7584848889567761,True,False,True
2021-08-27,L,2,T2,BULL,35,34,5302.25,5299.5,2.0,270.0,2.75,0.375,0.375,False,0.9090909090909091,1.7584848889567761,True,False,True
2021-08-27,L,2,T1,BULL,50,49,5308.0,5305.75,-1.0,-117.5,2.25,0.6666666666666666,0.3333333333333333,True,1.1320754716981132,3.1951956288767693,True,False,True
2021-08-27,L,2,T2,BULL,50,49,5308.0,5305.75,-1.0,-117.5,2.25,0.6666666666666666,0.3333333333333333,True,1.1320754716981132,3.1951956288767693,True,False,True
2021-08-27,S,2,T1,BEAR,63,62,5304.5,5306.75,-1.0,-117.5,2.25,1.0,0.5,True,1.0,0.1412165946009433,True,False,True
2021-08-27,S,2,T2,BEAR,63,62,5304.5,5306.75,-1.0,-117.5,2.25,1.0,0.5,True,1.0,0.1412165946009433,True,False,True
2021-08-27,L,2,T1,NEUTRAL,76,75,5308.25,5304.75,-1.0,-180.0,3.5,0.8181818181818182,0.5454545454545454,True,1.6923076923076923,1.444369380840866,True,True,True
2021-08-27,L,2,T2,NEUTRAL,76,75,5308.25,5304.75,-1.0,-180.0,3.5,0.8181818181818182,0.5454545454545454,True,1.6923076923076923,1.444369380840866,True,True,True
2021-08-30,L,2,T1,BULL,28,27,5332.0,5329.5,-1.0,-130.0,2.5,0.8571428571428571,0.2857142857142857,True,0.7142857142857142,1.9314144946006957,True,False,True
2021-08-30,L,2,T2,BULL,28,27,5332.0,5329.5,-1.0,-130.0,2.5,0.8571428571428571,0.2857142857142857,True,0.7142857142857142,1.9314144946006957,True,False,True
2021-08-31,L,2,T1,BULL,16,15,5323.25,5320.0,-1.0,-167.5,3.25,0.4,0.5,False,0.591715976331361,0.8353336710494805,True,False,True
2021-08-31,L,2,T2,BULL,16,15,5323.25,5320.0,-1.0,-167.5,3.25,0.4,0.5,False,0.591715976331361,0.8353336710494805,True,False,True
2021-08-31,S,2,T1,NEUTRAL,29,28,5326.0,5328.0,1.0,95.0,2.0,0.19999999999999996,0.0,False,0.45454545454545453,-0.873485858447318,False,False,True
2021-08-31,S,2,T2,NEUTRAL,29,28,5326.0,5328.0,2.0,195.0,2.0,0.19999999999999996,0.0,False,0.45454545454545453,-0.873485858447318,False,False,True
2021-08-31,S,2,T1,NEUTRAL,54,53,5320.25,5322.0,-1.0,-92.5,1.75,0.75,0.25,True,0.48780487804878053,0.9393081790736555,True,False,True
2021-08-31,S,2,T2,NEUTRAL,54,53,5320.25,5322.0,-1.0,-92.5,1.75,0.75,0.25,True,0.48780487804878053,0.9393081790736555,True,False,True
2021-09-01,S,2,T1,NEUTRAL,11,10,5324.0,5327.5,-1.0,-180.0,3.5,0.6363636363636364,0.5454545454545454,True,0.6707317073170732,0.8296194679496695,True,False,False
2021-09-01,S,2,T2,NEUTRAL,11,10,5324.0,5327.5,-1.0,-180.0,3.5,0.6363636363636364,0.5454545454545454,True,0.6707317073170732,0.8296194679496695,True,False,False
2021-09-02,L,2,T1,NEUTRAL,15,14,5339.25,5335.5,-1.0,-192.5,3.75,0.25,0.6666666666666666,False,1.0434782608695652,0.8001661092908445,True,True,True
2021-09-02,L,2,T2,NEUTRAL,15,14,5339.25,5335.5,-1.0,-192.5,3.75,0.25,0.6666666666666666,False,1.0434782608695652,0.8001661092908445,True,True,True
2021-09-03,L,2,T1,BEAR,16,15,5328.0,5324.25,1.0,182.5,3.75,1.0,0.6666666666666666,True,0.718562874251497,0.15111551448296928,True,True,True
2021-09-03,L,2,T2,BEAR,16,15,5328.0,5324.25,2.0,370.0,3.75,1.0,0.6666666666666666,True,0.718562874251497,0.15111551448296928,True,True,True
2021-09-03,S,2,T1,BULL,37,36,5330.25,5332.25,1.0,95.0,2.0,0.6,0.2,True,0.6493506493506493,0.008892251712790926,True,False,True
2021-09-03,S,2,T2,BULL,37,36,5330.25,5332.25,-1.0,-105.0,2.0,0.6,0.2,True,0.6493506493506493,0.008892251712790926,True,False,True
2021-09-03,L,2,T1,BULL,65,64,5336.75,5334.75,1.0,95.0,2.0,0.6,0.2,False,0.9615384615384615,0.9170130191152845,True,True,True
2021-09-03,L,2,T2,BULL,65,64,5336.75,5334.75,-1.0,-105.0,2.0,0.6,0.2,False,0.9615384615384615,0.9170130191152845,True,True,True
2021-09-03,L,2,T1,BULL,73,72,5338.5,5335.25,-1.0,-167.5,3.25,0.2,0.4,False,1.6129032258064515,1.2404831727613899,True,True,True
2021-09-03,L,2,T2,BULL,73,72,5338.5,5335.25,-1.0,-167.5,3.25,0.2,0.4,False,1.6129032258064515,1.2404831727613899,True,True,True
2021-09-07,L,2,T1,BEAR,13,12,5316.25,5313.0,1.0,157.5,3.25,0.4,0.4,False,0.591715976331361,-0.7399683943089872,False,False,True
2021-09-07,L,2,T2,BEAR,13,12,5316.25,5313.0,-1.0,-167.5,3.25,0.4,0.4,False,0.591715976331361,-0.7399683943089872,False,False,True
2021-09-07,S,2,T1,BULL,69,68,5323.5,5326.25,1.0,132.5,2.75,0.875,0.75,True,1.0126582278481011,0.2407306214901169,True,False,True
2021-09-07,S,2,T2,BULL,69,68,5323.5,5326.25,2.0,270.0,2.75,0.875,0.75,True,1.0126582278481011,0.2407306214901169,True,False,True
2021-09-08,S,2,T1,BEAR,29,28,5295.5,5302.25,-1.0,-342.5,6.75,0.9583333333333334,0.2916666666666667,True,1.2307692307692308,1.482086903272713,True,False,True
2021-09-08,S,2,T2,BEAR,29,28,5295.5,5302.25,-1.0,-342.5,6.75,0.9583333333333334,0.2916666666666667,True,1.2307692307692308,1.482086903272713,True,False,True
2021-09-10,L,2,T1,BEAR,12,11,5295.5,5290.75,-1.0,-242.5,4.75,0.6875,0.25,True,0.7619047619047619,-1.5131226213232454,False,False,True
2021-09-10,L,2,T2,BEAR,12,11,5295.5,5290.75,-1.0,-242.5,4.75,0.6875,0.25,True,0.7619047619047619,-1.5131226213232454,False,False,True
2021-09-10,L,2,T1,BEAR,55,54,5289.75,5286.75,-1.0,-155.0,3.0,1.0,0.8888888888888888,True,0.8181818181818182,-0.45176206610763486,False,False,True
2021-09-10,L,2,T2,BEAR,55,54,5289.75,5286.75,-1.0,-155.0,3.0,1.0,0.8888888888888888,True,0.8181818181818182,-0.45176206610763486,False,False,True
2021-09-13,L,2,T1,BEAR,13,12,5264.25,5258.25,-1.0,-305.0,6.0,0.9047619047619048,0.6666666666666666,True,0.75,-1.253571881346943,False,False,True
2021-09-13,L,2,T2,BEAR,13,12,5264.25,5258.25,-1.0,-305.0,6.0,0.9047619047619048,0.6666666666666666,True,0.75,-1.253571881346943,False,False,True
2021-09-14,L,2,T1,BEAR,13,12,5261.5,5253.5,-1.0,-405.0,8.0,1.0,0.6206896551724138,True,1.124031007751938,-1.1320385457515805,False,False,True
2021-09-14,L,2,T2,BEAR,13,12,5261.5,5253.5,-1.0,-405.0,8.0,1.0,0.6206896551724138,True,1.124031007751938,-1.1320385457515805,False,False,True
2021-09-14,S,2,T1,NEUTRAL,55,54,5251.25,5254.75,1.0,170.0,3.5,0.8181818181818181,0.36363636363636365,True,0.7857142857142857,0.4360199033887641,True,True,True
2021-09-14,S,2,T2,NEUTRAL,55,54,5251.25,5254.75,2.0,345.0,3.5,0.8181818181818181,0.36363636363636365,True,0.7857142857142857,0.4360199033887641,True,True,True
2021-09-14,S,2,T1,NEUTRAL,77,76,5234.75,5243.5,-1.0,-442.5,8.75,0.84375,0.3125,True,1.7582417582417582,1.3485019777147171,True,True,True
2021-09-14,S,2,T2,NEUTRAL,77,76,5234.75,5243.5,-1.0,-442.5,8.75,0.84375,0.3125,True,1.7582417582417582,1.3485019777147171,True,True,True
2021-09-15,L,2,T1,NEUTRAL,13,12,5250.75,5246.0,-1.0,-242.5,4.75,0.0625,0.3125,False,0.5423728813559322,0.46294506148300013,True,True,True
2021-09-15,L,2,T2,NEUTRAL,13,12,5250.75,5246.0,-1.0,-242.5,4.75,0.0625,0.3125,False,0.5423728813559322,0.46294506148300013,True,True,True
2021-09-15,S,2,T1,BULL,54,53,5279.0,5281.75,1.0,132.5,2.75,0.5,0.125,False,0.7339449541284403,-2.465339349033423,False,False,True
2021-09-15,S,2,T2,BULL,54,53,5279.0,5281.75,-1.0,-142.5,2.75,0.5,0.125,False,0.7339449541284403,-2.465339349033423,False,False,True
2021-09-16,S,2,T1,BEAR,22,21,5248.75,5253.75,-1.0,-255.0,5.0,0.2941176470588235,0.35294117647058826,False,0.7423580786026202,1.4601572602575834,True,False,True
2021-09-16,S,2,T2,BEAR,22,21,5248.75,5253.75,-1.0,-255.0,5.0,0.2941176470588235,0.35294117647058826,False,0.7423580786026202,1.4601572602575834,True,False,True
2021-09-16,L,2,T1,BULL,61,60,5272.75,5268.0,1.0,232.5,4.75,0.5625,0.125,False,1.0596026490066226,2.0388970010965854,True,False,True
2021-09-16,L,2,T2,BULL,61,60,5272.75,5268.0,2.0,470.0,4.75,0.5625,0.125,False,1.0596026490066226,2.0388970010965854,True,False,True
2021-09-16,L,2,T1,BULL,81,80,5272.5,5269.25,-1.0,-167.5,3.25,0.9,0.3,True,0.7246376811594203,-0.4443598454043609,False,False,True
2021-09-16,L,2,T2,BULL,81,80,5272.5,5269.25,-1.0,-167.5,3.25,0.9,0.3,True,0.7246376811594203,-0.4443598454043609,False,False,True
2021-09-17,L,2,T1,BEAR,11,10,5245.5,5239.25,-1.0,-317.5,6.25,0.8636363636363636,0.3181818181818182,True,0.842911877394636,-1.397259869487222,False,False,False
2021-09-17,L,2,T2,BEAR,11,10,5245.5,5239.25,-1.0,-317.5,6.25,0.8636363636363636,0.3181818181818182,True,0.842911877394636,-1.397259869487222,False,False,False
2021-09-17,S,2,T1,NEUTRAL,52,51,5233.0,5237.75,1.0,232.5,4.75,0.6875,0.5,True,1.0389610389610389,1.355130857261795,True,False,True
2021-09-17,S,2,T2,NEUTRAL,52,51,5233.0,5237.75,2.0,470.0,4.75,0.6875,0.5,True,1.0389610389610389,1.355130857261795,True,False,True
2021-09-17,S,2,T1,BEAR,58,57,5229.25,5236.0,-1.0,-342.5,6.75,0.9583333333333334,0.75,True,1.3636363636363635,1.247613925107461,True,True,True
2021-09-17,S,2,T2,BEAR,58,57,5229.25,5236.0,-1.0,-342.5,6.75,0.9583333333333334,0.75,True,1.3636363636363635,1.247613925107461,True,True,True
2021-09-20,L,2,T1,NEUTRAL,13,12,5164.25,5153.0,-1.0,-567.5,11.25,0.9285714285714286,0.7380952380952381,True,1.1731843575418994,-0.16527383960009143,False,False,True
2021-09-20,L,2,T2,NEUTRAL,13,12,5164.25,5153.0,-1.0,-567.5,11.25,0.9285714285714286,0.7380952380952381,True,1.1731843575418994,-0.16527383960009143,False,False,True
2021-09-21,L,2,T1,BEAR,13,12,5169.25,5158.75,-1.0,-530.0,10.5,0.9487179487179487,0.6666666666666666,True,0.9330143540669857,-0.3513280276540921,False,False,True
2021-09-21,L,2,T2,BEAR,13,12,5169.25,5158.75,-1.0,-530.0,10.5,0.9487179487179487,0.6666666666666666,True,0.9330143540669857,-0.3513280276540921,False,False,True
2021-09-21,L,2,T1,NEUTRAL,47,46,5169.0,5163.5,-1.0,-280.0,5.5,0.9473684210526315,0.5263157894736842,True,0.9223300970873786,-0.3808518056768344,False,False,True
2021-09-21,L,2,T2,NEUTRAL,47,46,5169.0,5163.5,-1.0,-280.0,5.5,0.9473684210526315,0.5263157894736842,True,0.9223300970873786,-0.3808518056768344,False,False,True
2021-09-21,L,2,T1,NEUTRAL,69,68,5171.5,5166.25,-1.0,-267.5,5.25,0.2222222222222222,0.1111111111111111,False,0.7407407407407407,1.4935056659232342,True,False,True
2021-09-21,L,2,T2,NEUTRAL,69,68,5171.5,5166.25,-1.0,-267.5,5.25,0.2222222222222222,0.1111111111111111,False,0.7407407407407407,1.4935056659232342,True,False,True
2021-09-22,L,2,T1,BULL,17,16,5192.5,5187.5,1.0,245.0,5.0,0.7647058823529411,0.0,False,0.8900523560209423,1.9334596798336803,True,False,True
2021-09-22,L,2,T2,BULL,17,16,5192.5,5187.5,2.0,495.0,5.0,0.7647058823529411,0.0,False,0.8900523560209423,1.9334596798336803,True,False,True
2021-09-22,S,2,T1,NEUTRAL,52,51,5194.5,5197.5,1.0,145.0,3.0,0.4444444444444444,0.0,False,0.75,1.093598043219269,True,False,True
2021-09-22,S,2,T2,NEUTRAL,52,51,5194.5,5197.5,2.0,295.0,3.0,0.4444444444444444,0.0,False,0.75,1.093598043219269,True,False,True
2021-09-22,L,2,T1,BEAR,68,67,5193.75,5185.5,1.0,407.5,8.25,0.6,0.13333333333333333,False,0.7853403141361256,-0.4609801540266587,False,False,True
2021-09-22,L,2,T2,BEAR,68,67,5193.75,5185.5,2.0,820.0,8.25,0.6,0.13333333333333333,False,0.7853403141361256,-0.4609801540266587,False,False,True
2021-09-23,L,2,T1,BEAR,16,15,5247.25,5244.0,1.0,157.5,3.25,0.1,0.4,False,0.4694835680751174,1.8933739670497112,True,False,True
2021-09-23,L,2,T2,BEAR,16,15,5247.25,5244.0,2.0,320.0,3.25,0.1,0.4,False,0.4694835680751174,1.8933739670497112,True,False,True
2021-09-23,L,2,T1,NEUTRAL,29,28,5250.25,5246.25,1.0,195.0,4.0,0.6153846153846154,0.0,False,0.7926829268292683,1.0762530047455452,True,False,True
2021-09-23,L,2,T2,NEUTRAL,29,28,5250.25,5246.25,2.0,395.0,4.0,0.6153846153846154,0.0,False,0.7926829268292683,1.0762530047455452,True,False,True
2021-09-23,L,2,T1,BEAR,65,64,5257.0,5254.0,-1.0,-155.0,3.0,0.3333333333333333,0.0,False,0.989010989010989,-0.3557435586844804,False,False,True
2021-09-23,L,2,T2,BEAR,65,64,5257.0,5254.0,-1.0,-155.0,3.0,0.3333333333333333,0.0,False,0.989010989010989,-0.3557435586844804,False,False,True
2021-09-24,S,2,T1,BULL,13,12,5244.5,5251.75,1.0,357.5,7.25,0.8461538461538461,0.6538461538461539,True,0.8843537414965987,-0.05228864338599798,False,False,True
2021-09-24,S,2,T2,BULL,13,12,5244.5,5251.75,-1.0,-367.5,7.25,0.8461538461538461,0.6538461538461539,True,0.8843537414965987,-0.05228864338599798,False,False,True
2021-09-27,L,2,T1,BULL,8,7,5246.25,5239.0,1.0,357.5,7.25,0.6538461538461539,0.07692307692307693,False,0.8921568627450981,0.6262650400836612,True,True,False
2021-09-27,L,2,T2,BULL,8,7,5246.25,5239.0,-1.0,-367.5,7.25,0.6538461538461539,0.07692307692307693,False,0.8921568627450981,0.6262650400836612,True,True,False
2021-09-27,L,2,T1,BULL,19,18,5250.0,5246.25,-1.0,-192.5,3.75,0.08333333333333333,0.8333333333333334,False,0.7843137254901961,0.5586985060487671,True,True,True
2021-09-27,L,2,T2,BULL,19,18,5250.0,5246.25,-1.0,-192.5,3.75,0.08333333333333333,0.8333333333333334,False,0.7843137254901961,0.5586985060487671,True,True,True
2021-09-27,L,2,T1,NEUTRAL,53,52,5247.0,5242.5,1.0,220.0,4.5,1.0,0.8666666666666667,True,1.2,0.991683009127737,True,True,True
2021-09-27,L,2,T2,NEUTRAL,53,52,5247.0,5242.5,-1.0,-230.0,4.5,1.0,0.8666666666666667,True,1.2,0.991683009127737,True,True,True
2021-09-27,L,2,T1,NEUTRAL,63,62,5250.25,5246.75,-1.0,-180.0,3.5,0.36363636363636365,0.6363636363636364,False,1.0891089108910892,1.0811735993789482,True,True,True
2021-09-27,L,2,T2,NEUTRAL,63,62,5250.25,5246.75,-1.0,-180.0,3.5,0.36363636363636365,0.6363636363636364,False,1.0891089108910892,1.0811735993789482,True,True,True
2021-09-27,L,2,T1,BEAR,81,80,5241.25,5237.75,-1.0,-180.0,3.5,0.9090909090909091,0.45454545454545453,True,0.7382550335570469,-1.1189444846621692,False,False,True
2021-09-27,L,2,T2,BEAR,81,80,5241.25,5237.75,-1.0,-180.0,3.5,0.9090909090909091,0.45454545454545453,True,0.7382550335570469,-1.1189444846621692,False,False,True
2021-09-28,L,2,T1,NEUTRAL,16,15,5181.25,5175.0,-1.0,-317.5,6.25,0.45454545454545453,0.18181818181818182,False,0.5583756345177665,-0.5256901981411474,False,False,True
2021-09-28,L,2,T2,NEUTRAL,16,15,5181.25,5175.0,-1.0,-317.5,6.25,0.45454545454545453,0.18181818181818182,False,0.5583756345177665,-0.5256901981411474,False,False,True
2021-09-29,L,2,T1,NEUTRAL,11,10,5179.25,5174.0,-1.0,-267.5,5.25,0.8333333333333334,0.8333333333333334,True,0.5202312138728323,1.2007003808809182,True,False,False
2021-09-29,L,2,T2,NEUTRAL,11,10,5179.25,5174.0,-1.0,-267.5,5.25,0.8333333333333334,0.8333333333333334,True,0.5202312138728323,1.2007003808809182,True,False,False
2021-09-29,S,2,T1,BULL,32,31,5169.25,5173.75,1.0,220.0,4.5,0.06666666666666665,0.4666666666666667,False,0.7853403141361256,0.6731608564716596,True,True,True
2021-09-29,S,2,T2,BULL,32,31,5169.25,5173.75,2.0,445.0,4.5,0.06666666666666665,0.4666666666666667,False,0.7853403141361256,0.6731608564716596,True,True,True
2021-09-29,S,2,T1,NEUTRAL,40,39,5158.5,5164.25,-1.0,-292.5,5.75,0.75,0.3,True,0.9569377990430623,1.6177091875981302,True,False,True
2021-09-29,S,2,T2,NEUTRAL,40,39,5158.5,5164.25,-1.0,-292.5,5.75,0.75,0.3,True,0.9569377990430623,1.6177091875981302,True,False,True
2021-09-29,L,2,T1,NEUTRAL,63,62,5181.25,5177.25,-1.0,-205.0,4.0,0.3076923076923077,0.6923076923076923,False,0.6878306878306879,2.272213031696054,True,False,True
2021-09-29,L,2,T2,NEUTRAL,63,62,5181.25,5177.25,-1.0,-205.0,4.0,0.3076923076923077,0.6923076923076923,False,0.6878306878306879,2.272213031696054,True,False,True
2021-09-30,L,2,T1,BEAR,20,19,5155.75,5147.75,1.0,395.0,8.0,0.7931034482758621,0.3448275862068966,True,0.9177215189873418,-1.1316646964110941,False,False,True
2021-09-30,L,2,T2,BEAR,20,19,5155.75,5147.75,-1.0,-405.0,8.0,0.7931034482758621,0.3448275862068966,True,0.9177215189873418,-1.1316646964110941,False,False,True
2021-10-01,L,2,T1,BEAR,15,14,5097.5,5087.25,-1.0,-517.5,10.25,0.02631578947368421,0.39473684210526316,False,0.9793814432989691,-0.6385854438320673,False,False,True
2021-10-01,L,2,T2,BEAR,15,14,5097.5,5087.25,-1.0,-517.5,10.25,0.02631578947368421,0.39473684210526316,False,0.9793814432989691,-0.6385854438320673,False,False,True
2021-10-01,L,2,T1,BULL,35,34,5127.5,5121.0,1.0,320.0,6.5,0.6086956521739131,0.13043478260869565,False,0.9019607843137255,1.1153597052145736,True,False,True
2021-10-01,L,2,T2,BULL,35,34,5127.5,5121.0,2.0,645.0,6.5,0.6086956521739131,0.13043478260869565,False,0.9019607843137255,1.1153597052145736,True,False,True
2021-10-01,L,2,T1,BULL,77,76,5163.25,5154.0,-1.0,-467.5,9.25,0.23529411764705882,0.6176470588235294,False,1.6267942583732058,0.8340107194855687,True,True,True
2021-10-01,L,2,T2,BULL,77,76,5163.25,5154.0,-1.0,-467.5,9.25,0.23529411764705882,0.6176470588235294,False,1.6267942583732058,0.8340107194855687,True,True,True
2021-10-04,S,2,T1,BEAR,38,37,5086.0,5092.75,1.0,332.5,6.75,0.08333333333333337,0.6666666666666666,False,0.8856088560885609,1.3379029079367084,True,False,True
2021-10-04,S,2,T2,BEAR,38,37,5086.0,5092.75,-1.0,-342.5,6.75,0.08333333333333337,0.6666666666666666,False,0.8856088560885609,1.3379029079367084,True,False,True
2021-10-04,S,2,T1,BULL,77,76,5098.0,5104.25,1.0,307.5,6.25,0.9545454545454546,0.45454545454545453,True,0.668693009118541,-0.4873786298518751,False,False,True
2021-10-04,S,2,T2,BULL,77,76,5098.0,5104.25,-1.0,-317.5,6.25,0.9545454545454546,0.45454545454545453,True,0.668693009118541,-0.4873786298518751,False,False,True
2021-10-05,L,2,T1,BULL,26,25,5162.75,5158.25,-1.0,-230.0,4.5,0.9333333333333333,0.4,True,0.986842105263158,2.9665679508795955,True,False,True
2021-10-05,L,2,T2,BULL,26,25,5162.75,5158.25,-1.0,-230.0,4.5,0.9333333333333333,0.4,True,0.986842105263158,2.9665679508795955,True,False,True
2021-10-06,S,2,T1,NEUTRAL,16,15,5114.0,5124.0,-1.0,-505.0,10.0,0.9189189189189189,0.8648648648648649,True,0.7566462167689162,0.03813938356671484,True,False,True
2021-10-06,S,2,T2,NEUTRAL,16,15,5114.0,5124.0,-1.0,-505.0,10.0,0.9189189189189189,0.8648648648648649,True,0.7566462167689162,0.03813938356671484,True,False,True
2021-10-06,S,2,T1,NEUTRAL,73,72,5149.0,5153.25,-1.0,-217.5,4.25,0.0714285714285714,0.5714285714285714,False,0.6113537117903931,-0.4896334093634391,False,False,True
2021-10-06,S,2,T2,NEUTRAL,73,72,5149.0,5153.25,-1.0,-217.5,4.25,0.0714285714285714,0.5714285714285714,False,0.6113537117903931,-0.4896334093634391,False,False,True
2021-10-11,L,2,T1,BEAR,17,16,5211.5,5208.75,-1.0,-142.5,2.75,0.75,0.0,False,0.5714285714285714,1.9067431615899946,True,False,True
2021-10-11,L,2,T2,BEAR,17,16,5211.5,5208.75,-1.0,-142.5,2.75,0.75,0.0,False,0.5714285714285714,1.9067431615899946,True,False,True
2021-10-12,S,2,T1,NEUTRAL,10,9,5150.5,5160.0,-1.0,-480.0,9.5,0.1428571428571429,0.8,False,0.7934508816120907,1.0230544258780487,True,False,False
2021-10-12,S,2,T2,NEUTRAL,10,9,5150.5,5160.0,-1.0,-480.0,9.5,0.1428571428571429,0.8,False,0.7934508816120907,1.0230544258780487,True,False,False
2021-10-12,S,2,T1,NEUTRAL,66,65,5157.5,5161.75,1.0,207.5,4.25,0.0,0.7857142857142857,False,0.8974358974358975,0.4989594933918759,True,True,True
2021-10-12,S,2,T2,NEUTRAL,66,65,5157.5,5161.75,2.0,420.0,4.25,0.0,0.7857142857142857,False,0.8974358974358975,0.4989594933918759,True,True,True
2021-10-12,S,2,T1,BEAR,75,74,5151.0,5156.75,1.0,282.5,5.75,0.85,0.55,True,1.0582010582010584,1.1229403570707301,True,True,True
2021-10-12,S,2,T2,BEAR,75,74,5151.0,5156.75,2.0,570.0,5.75,0.85,0.55,True,1.0582010582010584,1.1229403570707301,True,True,True
