Date,dir,count,gate,exit,net
2022-12-19,S,1,base,t8p,-205.0
2022-12-19,S,1,sticky,eod,-205.0
2022-12-19,S,1,sticky,term,-205.0
2022-12-19,S,1,sticky,oppo,-205.0
2022-12-19,S,1,sticky,t4p,-205.0
2022-12-19,S,1,sticky,t8p,-205.0
2022-12-19,S,1,closec,eod,-205.0
2022-12-19,S,1,closec,term,-205.0
2022-12-19,S,1,closec,oppo,-205.0
2022-12-19,S,1,closec,t4p,-205.0
2022-12-19,S,1,closec,t8p,-205.0
2022-12-19,S,2,base,eod,957.5
2022-12-19,S,2,base,term,1157.5
2022-12-19,S,2,base,oppo,1007.5
2022-12-19,S,2,base,t4p,195.0
2022-12-19,S,2,base,t8p,395.0
2022-12-19,S,2,sticky,eod,957.5
2022-12-19,S,2,sticky,term,1157.5
2022-12-19,S,2,sticky,oppo,1007.5
2022-12-19,S,2,sticky,t4p,195.0
2022-12-19,S,2,sticky,t8p,395.0
2022-12-19,S,2,closec,eod,957.5
2022-12-19,S,2,closec,term,782.5
2022-12-19,S,2,closec,oppo,-205.0
2022-12-19,S,2,closec,t4p,195.0
2022-12-19,S,2,closec,t8p,395.0
2022-12-19,S,1,base,eod,-205.0
2022-12-19,S,1,base,term,120.0
2022-12-19,S,1,base,oppo,-30.0
2022-12-19,S,1,base,t4p,195.0
2022-12-19,S,1,base,t8p,395.0
2022-12-19,S,1,sticky,eod,-205.0
2022-12-19,S,1,sticky,term,120.0
2022-12-19,S,1,sticky,oppo,-30.0
2022-12-19,S,1,sticky,t4p,195.0
2022-12-19,S,1,sticky,t8p,395.0
2022-12-19,S,1,closec,eod,-205.0
2022-12-19,S,1,closec,term,-205.0
2022-12-19,S,1,closec,oppo,-205.0
2022-12-19,S,1,closec,t4p,195.0
2022-12-19,S,1,closec,t8p,395.0
2022-12-19,S,1,base,eod,-205.0
2022-12-19,S,1,base,term,-192.5
2022-12-19,S,1,base,oppo,-205.0
2022-12-19,S,1,base,t4p,-205.0
2022-12-19,S,1,base,t8p,-205.0
2022-12-19,S,1,sticky,eod,-205.0
2022-12-19,S,1,sticky,term,-192.5
2022-12-19,S,1,sticky,oppo,-205.0
2022-12-19,S,1,sticky,t4p,-205.0
2022-12-19,S,1,sticky,t8p,-205.0
2022-12-19,S,1,closec,eod,-205.0
2022-12-19,S,1,closec,term,-205.0
2022-12-19,S,1,closec,oppo,-205.0
2022-12-19,S,1,closec,t4p,-205.0
2022-12-19,S,1,closec,t8p,-205.0
2022-12-21,L,1,base,eod,1032.5
2022-12-21,L,1,base,term,632.5
2022-12-21,L,1,base,oppo,457.5
2022-12-21,L,1,base,t4p,195.0
2022-12-21,L,1,base,t8p,395.0
2022-12-21,L,1,sticky,eod,1032.5
2022-12-21,L,1,sticky,term,632.5
2022-12-21,L,1,sticky,oppo,457.5
2022-12-21,L,1,sticky,t4p,195.0
2022-12-21,L,1,sticky,t8p,395.0
2022-12-21,L,1,closec,eod,1032.5
2022-12-21,L,1,closec,term,545.0
2022-12-21,L,1,closec,oppo,-205.0
2022-12-21,L,1,closec,t4p,195.0
2022-12-21,L,1,closec,t8p,395.0
2022-12-21,L,1,base,eod,-205.0
2022-12-21,L,1,base,term,-192.5
2022-12-21,L,1,base,oppo,-205.0
2022-12-21,L,1,base,t4p,195.0
2022-12-21,L,1,base,t8p,395.0
2022-12-21,L,1,sticky,eod,-205.0
2022-12-21,L,1,sticky,term,-192.5
2022-12-21,L,1,sticky,oppo,-205.0
2022-12-21,L,1,sticky,t4p,195.0
2022-12-21,L,1,sticky,t8p,395.0
2022-12-21,L,1,closec,eod,-205.0
2022-12-21,L,1,closec,term,-205.0
2022-12-21,L,1,closec,oppo,-205.0
2022-12-21,L,1,closec,t4p,195.0
2022-12-21,L,1,closec,t8p,395.0
2022-12-21,L,1,base,eod,-205.0
2022-12-21,L,1,base,term,-205.0
2022-12-21,L,1,base,oppo,-205.0
2022-12-21,L,1,base,t4p,-205.0
2022-12-21,L,1,base,t8p,-205.0
2022-12-21,L,1,sticky,eod,-205.0
2022-12-21,L,1,sticky,term,-205.0
2022-12-21,L,1,sticky,oppo,-205.0
2022-12-21,L,1,sticky,t4p,-205.0
2022-12-21,L,1,sticky,t8p,-205.0
2022-12-21,L,1,closec,eod,-205.0
2022-12-21,L,1,closec,term,-205.0
2022-12-21,L,1,closec,oppo,-205.0
2022-12-21,L,1,closec,t4p,-205.0
2022-12-21,L,1,closec,t8p,-205.0
2022-12-21,L,1,base,eod,-205.0
2022-12-21,L,1,base,term,-205.0
2022-12-21,L,1,base,oppo,-205.0
2022-12-21,L,1,base,t4p,-205.0
2022-12-21,L,1,base,t8p,-205.0
2022-12-21,L,1,sticky,eod,-205.0
2022-12-21,L,1,sticky,term,-205.0
2022-12-21,L,1,sticky,oppo,-205.0
2022-12-21,L,1,sticky,t4p,-205.0
2022-12-21,L,1,sticky,t8p,-205.0
2022-12-21,L,1,closec,eod,-205.0
2022-12-21,L,1,closec,term,-205.0
2022-12-21,L,1,closec,oppo,-205.0
2022-12-21,L,1,closec,t4p,-205.0
2022-12-21,L,1,closec,t8p,-205.0
2022-12-21,L,2,base,eod,-205.0
2022-12-21,L,2,base,term,-205.0
2022-12-21,L,2,base,oppo,-205.0
2022-12-21,L,2,base,t4p,-205.0
2022-12-21,L,2,base,t8p,-205.0
2022-12-21,L,2,sticky,eod,-205.0
2022-12-21,L,2,sticky,term,-205.0
2022-12-21,L,2,sticky,oppo,-205.0
2022-12-21,L,2,sticky,t4p,-205.0
2022-12-21,L,2,sticky,t8p,-205.0
2022-12-21,L,2,closec,eod,-205.0
2022-12-21,L,2,closec,term,-205.0
2022-12-21,L,2,closec,oppo,-205.0
2022-12-21,L,2,closec,t4p,-205.0
2022-12-21,L,2,closec,t8p,-205.0
2022-12-21,S,1,base,eod,-205.0
2022-12-21,S,1,base,term,-205.0
2022-12-21,S,1,base,oppo,-205.0
2022-12-21,S,1,base,t4p,-205.0
2022-12-21,S,1,base,t8p,-205.0
2022-12-21,S,1,sticky,eod,-205.0
2022-12-21,S,1,sticky,term,-205.0
2022-12-21,S,1,sticky,oppo,-205.0
2022-12-21,S,1,sticky,t4p,-205.0
2022-12-21,S,1,sticky,t8p,-205.0
2022-12-21,S,1,base,eod,-205.0
2022-12-21,S,1,base,term,-205.0
2022-12-21,S,1,base,oppo,-205.0
2022-12-21,S,1,base,t4p,-205.0
2022-12-21,S,1,base,t8p,-205.0
2022-12-21,S,1,sticky,eod,-205.0
2022-12-21,S,1,sticky,term,-205.0
2022-12-21,S,1,sticky,oppo,-205.0
2022-12-21,S,1,sticky,t4p,-205.0
2022-12-21,S,1,sticky,t8p,-205.0
2022-12-21,S,2,sticky,eod,-205.0
2022-12-21,S,2,sticky,term,-205.0
2022-12-21,S,2,sticky,oppo,-205.0
2022-12-21,S,2,sticky,t4p,-205.0
2022-12-21,S,2,sticky,t8p,-205.0
2022-12-21,L,1,closec,eod,-205.0
2022-12-21,L,1,closec,term,-205.0
2022-12-21,L,1,closec,oppo,-205.0
2022-12-21,L,1,closec,t4p,195.0
2022-12-21,L,1,closec,t8p,395.0
2022-12-21,L,2,closec,eod,-205.0
2022-12-21,L,2,closec,term,-205.0
2022-12-21,L,2,closec,oppo,-205.0
2022-12-21,L,2,closec,t4p,195.0
2022-12-21,L,2,closec,t8p,-205.0
2022-12-21,L,1,base,eod,-205.0
2022-12-21,L,1,base,term,-205.0
2022-12-21,L,1,base,oppo,-205.0
2022-12-21,L,1,base,t4p,-205.0
2022-12-21,L,1,base,t8p,-205.0
2022-12-21,L,1,sticky,eod,-205.0
2022-12-21,L,1,sticky,term,-205.0
2022-12-21,L,1,sticky,oppo,-205.0
2022-12-21,L,1,sticky,t4p,-205.0
2022-12-21,L,1,sticky,t8p,-205.0
2022-12-21,L,1,closec,eod,-205.0
2022-12-21,L,1,closec,term,-205.0
2022-12-21,L,1,closec,oppo,-205.0
2022-12-21,L,1,closec,t4p,-205.0
2022-12-21,L,1,closec,t8p,-205.0
2022-12-23,L,1,closec,eod,-205.0
2022-12-23,L,1,closec,term,-205.0
2022-12-23,L,1,closec,oppo,-205.0
2022-12-23,L,1,closec,t4p,-205.0
2022-12-23,L,1,closec,t8p,-205.0
2022-12-23,L,2,closec,eod,770.0
2022-12-23,L,2,closec,term,-205.0
2022-12-23,L,2,closec,oppo,-205.0
2022-12-23,L,2,closec,t4p,195.0
2022-12-23,L,2,closec,t8p,395.0
2022-12-23,L,1,closec,eod,-205.0
2022-12-23,L,1,closec,term,-205.0
2022-12-23,L,1,closec,oppo,-205.0
2022-12-23,L,1,closec,t4p,195.0
2022-12-23,L,1,closec,t8p,-205.0
2022-12-23,L,2,closec,eod,-205.0
2022-12-23,L,2,closec,term,-205.0
2022-12-23,L,2,closec,oppo,-205.0
2022-12-23,L,2,closec,t4p,-205.0
2022-12-23,L,2,closec,t8p,-205.0
2022-12-27,S,1,base,eod,-205.0
2022-12-27,S,1,base,term,-205.0
2022-12-27,S,1,base,oppo,-205.0
2022-12-27,S,1,base,t4p,-205.0
2022-12-27,S,1,base,t8p,-205.0
2022-12-27,S,1,sticky,eod,-205.0
2022-12-27,S,1,sticky,term,-205.0
2022-12-27,S,1,sticky,oppo,-205.0
2022-12-27,S,1,sticky,t4p,-205.0
2022-12-27,S,1,sticky,t8p,-205.0
2022-12-27,S,2,sticky,eod,-205.0
2022-12-27,S,2,sticky,term,-205.0
2022-12-27,S,2,sticky,oppo,-205.0
2022-12-27,S,2,sticky,t4p,-205.0
2022-12-27,S,2,sticky,t8p,-205.0
2022-12-28,S,1,base,eod,-205.0
2022-12-28,S,1,base,term,-205.0
2022-12-28,S,1,base,oppo,-205.0
2022-12-28,S,1,base,t4p,-205.0
2022-12-28,S,1,base,t8p,-205.0
2022-12-28,S,1,sticky,eod,-205.0
2022-12-28,S,1,sticky,term,-205.0
2022-12-28,S,1,sticky,oppo,-205.0
2022-12-28,S,1,sticky,t4p,-205.0
2022-12-28,S,1,sticky,t8p,-205.0
2022-12-28,S,1,closec,eod,-205.0
2022-12-28,S,1,closec,term,-205.0
2022-12-28,S,1,closec,oppo,-205.0
2022-12-28,S,1,closec,t4p,-205.0
2022-12-28,S,1,closec,t8p,-205.0
2022-12-28,S,2,base,eod,1782.5
2022-12-28,S,2,base,term,1270.0
2022-12-28,S,2,base,oppo,-205.0
2022-12-28,S,2,base,t4p,195.0
2022-12-28,S,2,base,t8p,395.0
2022-12-28,S,2,sticky,eod,1782.5
2022-12-28,S,2,sticky,term,1270.0
2022-12-28,S,2,sticky,oppo,-205.0
2022-12-28,S,2,sticky,t4p,195.0
2022-12-28,S,2,sticky,t8p,395.0
2022-12-28,S,2,closec,eod,1782.5
2022-12-28,S,2,closec,term,1132.5
2022-12-28,S,2,closec,oppo,695.0
2022-12-28,S,2,closec,t4p,195.0
2022-12-28,S,2,closec,t8p,395.0
2022-12-28,S,1,base,eod,-205.0
2022-12-28,S,1,base,term,-205.0
2022-12-28,S,1,base,oppo,-205.0
2022-12-28,S,1,base,t4p,-205.0
2022-12-28,S,1,base,t8p,-205.0
2022-12-28,S,1,sticky,eod,-205.0
2022-12-28,S,1,sticky,term,-205.0
2022-12-28,S,1,sticky,oppo,-205.0
2022-12-28,S,1,sticky,t4p,-205.0
2022-12-28,S,1,sticky,t8p,-205.0
2022-12-28,S,1,closec,eod,-205.0
2022-12-28,S,1,closec,term,-205.0
2022-12-28,S,1,closec,oppo,-205.0
2022-12-28,S,1,closec,t4p,-205.0
2022-12-28,S,1,closec,t8p,-205.0
2022-12-28,S,1,base,eod,-205.0
2022-12-28,S,1,base,term,-205.0
2022-12-28,S,1,base,oppo,-205.0
2022-12-28,S,1,base,t4p,-205.0
2022-12-28,S,1,base,t8p,-205.0
2022-12-28,S,1,sticky,eod,-205.0
2022-12-28,S,1,sticky,term,-205.0
2022-12-28,S,1,sticky,oppo,-205.0
2022-12-28,S,1,sticky,t4p,-205.0
2022-12-28,S,1,sticky,t8p,-205.0
2022-12-28,S,1,closec,eod,-205.0
2022-12-28,S,1,closec,term,-205.0
2022-12-28,S,1,closec,oppo,-205.0
2022-12-28,S,1,closec,t4p,-205.0
2022-12-28,S,1,closec,t8p,-205.0
2022-12-28,S,1,base,eod,-205.0
2022-12-28,S,1,base,term,-205.0
2022-12-28,S,1,base,oppo,-205.0
2022-12-28,S,1,base,t4p,-205.0
2022-12-28,S,1,base,t8p,-205.0
2022-12-28,S,1,sticky,eod,-205.0
2022-12-28,S,1,sticky,term,-205.0
2022-12-28,S,1,sticky,oppo,-205.0
2022-12-28,S,1,sticky,t4p,-205.0
2022-12-28,S,1,sticky,t8p,-205.0
2022-12-28,S,1,closec,eod,-205.0
2022-12-28,S,1,closec,term,-205.0
2022-12-28,S,1,closec,oppo,-205.0
2022-12-28,S,1,closec,t4p,-205.0
2022-12-28,S,1,closec,t8p,-205.0
2022-12-30,L,1,closec,eod,-205.0
2022-12-30,L,1,closec,term,-205.0
2022-12-30,L,1,closec,oppo,-205.0
2022-12-30,L,1,closec,t4p,-205.0
2022-12-30,L,1,closec,t8p,-205.0
2022-12-30,L,1,closec,eod,-205.0
2022-12-30,L,1,closec,term,-205.0
2022-12-30,L,1,closec,oppo,-205.0
2022-12-30,L,1,closec,t4p,-205.0
2022-12-30,L,1,closec,t8p,-205.0
2022-12-30,L,2,closec,eod,-205.0
2022-12-30,L,2,closec,term,-205.0
2022-12-30,L,2,closec,oppo,-205.0
2022-12-30,L,2,closec,t4p,-205.0
2022-12-30,L,2,closec,t8p,-205.0
2022-12-30,S,2,sticky,eod,-205.0
2022-12-30,S,2,sticky,term,45.0
2022-12-30,S,2,sticky,oppo,-205.0
2022-12-30,S,2,sticky,t4p,195.0
2022-12-30,S,2,sticky,t8p,-205.0
2023-01-03,S,1,base,eod,-205.0
2023-01-03,S,1,base,term,7.5
2023-01-03,S,1,base,oppo,-205.0
2023-01-03,S,1,base,t4p,195.0
2023-01-03,S,1,base,t8p,395.0
2023-01-03,S,1,sticky,eod,-205.0
2023-01-03,S,1,sticky,term,7.5
2023-01-03,S,1,sticky,oppo,-205.0
2023-01-03,S,1,sticky,t4p,195.0
2023-01-03,S,1,sticky,t8p,395.0
2023-01-03,S,1,base,eod,-205.0
2023-01-03,S,1,base,term,-205.0
2023-01-03,S,1,base,oppo,-205.0
2023-01-03,S,1,base,t4p,-205.0
2023-01-03,S,1,base,t8p,-205.0
2023-01-03,S,1,sticky,eod,-205.0
2023-01-03,S,1,sticky,term,-205.0
2023-01-03,S,1,sticky,oppo,-205.0
2023-01-03,S,1,sticky,t4p,-205.0
2023-01-03,S,1,sticky,t8p,-205.0
2023-01-03,S,1,closec,eod,-205.0
2023-01-03,S,1,closec,term,-205.0
2023-01-03,S,1,closec,oppo,-205.0
2023-01-03,S,1,closec,t4p,-205.0
2023-01-03,S,1,closec,t8p,-205.0
2023-01-03,S,1,base,eod,-205.0
2023-01-03,S,1,base,term,-205.0
2023-01-03,S,1,base,oppo,-205.0
2023-01-03,S,1,base,t4p,-205.0
2023-01-03,S,1,base,t8p,-205.0
2023-01-03,S,1,sticky,eod,-205.0
2023-01-03,S,1,sticky,term,-205.0
2023-01-03,S,1,sticky,oppo,-205.0
2023-01-03,S,1,sticky,t4p,-205.0
2023-01-03,S,1,sticky,t8p,-205.0
2023-01-03,S,1,closec,eod,-205.0
2023-01-03,S,1,closec,term,-205.0
2023-01-03,S,1,closec,oppo,-205.0
2023-01-03,S,1,closec,t4p,-205.0
2023-01-03,S,1,closec,t8p,-205.0
2023-01-04,S,1,sticky,eod,-205.0
2023-01-04,S,1,sticky,term,-142.5
2023-01-04,S,1,sticky,oppo,-142.5
2023-01-04,S,1,sticky,t4p,195.0
2023-01-04,S,1,sticky,t8p,395.0
2023-01-04,S,1,sticky,eod,-205.0
2023-01-04,S,1,sticky,term,-205.0
2023-01-04,S,1,sticky,oppo,-205.0
2023-01-04,S,1,sticky,t4p,-205.0
2023-01-04,S,1,sticky,t8p,-205.0
2023-01-04,S,1,closec,eod,-205.0
2023-01-04,S,1,closec,term,-205.0
2023-01-04,S,1,closec,oppo,-205.0
2023-01-04,S,1,closec,t4p,-205.0
2023-01-04,S,1,closec,t8p,-205.0
2023-01-04,S,2,closec,eod,-205.0
2023-01-04,S,2,closec,term,-205.0
2023-01-04,S,2,closec,oppo,-205.0
2023-01-04,S,2,closec,t4p,-205.0
2023-01-04,S,2,closec,t8p,-205.0
2023-01-04,L,1,sticky,eod,-205.0
2023-01-04,L,1,sticky,term,-205.0
2023-01-04,L,1,sticky,oppo,-205.0
2023-01-04,L,1,sticky,t4p,-205.0
2023-01-04,L,1,sticky,t8p,-205.0
2023-01-04,L,1,base,eod,-205.0
2023-01-04,L,1,base,term,-205.0
2023-01-04,L,1,base,oppo,-205.0
2023-01-04,L,1,base,t4p,195.0
2023-01-04,L,1,base,t8p,-205.0
2023-01-04,L,1,sticky,eod,-205.0
2023-01-04,L,1,sticky,term,-205.0
2023-01-04,L,1,sticky,oppo,-205.0
2023-01-04,L,1,sticky,t4p,195.0
2023-01-04,L,1,sticky,t8p,-205.0
2023-01-04,L,1,closec,eod,-205.0
2023-01-04,L,1,closec,term,-205.0
2023-01-04,L,1,closec,oppo,-205.0
2023-01-04,L,1,closec,t4p,195.0
2023-01-04,L,1,closec,t8p,-205.0
2023-01-04,L,1,base,eod,-205.0
2023-01-04,L,1,base,term,-192.5
2023-01-04,L,1,base,oppo,-205.0
2023-01-04,L,1,base,t4p,195.0
2023-01-04,L,1,base,t8p,-205.0
2023-01-04,L,1,sticky,eod,-205.0
2023-01-04,L,1,sticky,term,-192.5
2023-01-04,L,1,sticky,oppo,-205.0
2023-01-04,L,1,sticky,t4p,195.0
2023-01-04,L,1,sticky,t8p,-205.0
2023-01-04,L,1,closec,eod,-205.0
2023-01-04,L,1,closec,term,-205.0
2023-01-04,L,1,closec,oppo,-205.0
2023-01-04,L,1,closec,t4p,195.0
2023-01-04,L,1,closec,t8p,-205.0
2023-01-04,L,2,base,eod,-205.0
2023-01-04,L,2,base,term,-205.0
2023-01-04,L,2,base,oppo,-205.0
2023-01-04,L,2,base,t4p,-205.0
2023-01-04,L,2,base,t8p,-205.0
2023-01-04,L,2,sticky,eod,-205.0
2023-01-04,L,2,sticky,term,-205.0
2023-01-04,L,2,sticky,oppo,-205.0
2023-01-04,L,2,sticky,t4p,-205.0
2023-01-04,L,2,sticky,t8p,-205.0
2023-01-04,L,2,closec,eod,-205.0
2023-01-04,L,2,closec,term,-205.0
2023-01-04,L,2,closec,oppo,-205.0
2023-01-04,L,2,closec,t4p,-205.0
2023-01-04,L,2,closec,t8p,-205.0
2023-01-04,S,1,base,eod,-205.0
2023-01-04,S,1,base,term,-205.0
2023-01-04,S,1,base,oppo,-205.0
2023-01-04,S,1,base,t4p,-205.0
2023-01-04,S,1,base,t8p,-205.0
2023-01-04,S,1,sticky,eod,-205.0
2023-01-04,S,1,sticky,term,-205.0
2023-01-04,S,1,sticky,oppo,-205.0
2023-01-04,S,1,sticky,t4p,-205.0
2023-01-04,S,1,sticky,t8p,-205.0
2023-01-04,S,1,closec,eod,-205.0
2023-01-04,S,1,closec,term,-205.0
2023-01-04,S,1,closec,oppo,-205.0
2023-01-04,S,1,closec,t4p,-205.0
2023-01-04,S,1,closec,t8p,-205.0
2023-01-04,S,2,base,eod,-205.0
2023-01-04,S,2,base,term,-205.0
2023-01-04,S,2,base,oppo,-205.0
2023-01-04,S,2,base,t4p,-205.0
2023-01-04,S,2,base,t8p,-205.0
2023-01-04,S,2,sticky,eod,-205.0
2023-01-04,S,2,sticky,term,-205.0
2023-01-04,S,2,sticky,oppo,-205.0
2023-01-04,S,2,sticky,t4p,-205.0
2023-01-04,S,2,sticky,t8p,-205.0
2023-01-04,S,2,closec,eod,-205.0
2023-01-04,S,2,closec,term,-205.0
2023-01-04,S,2,closec,oppo,-205.0
2023-01-04,S,2,closec,t4p,-205.0
2023-01-04,S,2,closec,t8p,-205.0
2023-01-06,L,1,base,eod,645.0
2023-01-06,L,1,base,term,1132.5
2023-01-06,L,1,base,oppo,882.5
2023-01-06,L,1,base,t4p,195.0
2023-01-06,L,1,base,t8p,395.0
2023-01-06,L,1,sticky,eod,645.0
2023-01-06,L,1,sticky,term,1132.5
2023-01-06,L,1,sticky,oppo,882.5
2023-01-06,L,1,sticky,t4p,195.0
2023-01-06,L,1,sticky,t8p,395.0
2023-01-06,L,1,closec,eod,645.0
2023-01-06,L,1,closec,term,1095.0
2023-01-06,L,1,closec,oppo,-205.0
2023-01-06,L,1,closec,t4p,195.0
2023-01-06,L,1,closec,t8p,395.0
2023-01-06,L,1,base,eod,-205.0
2023-01-06,L,1,base,term,357.5
2023-01-06,L,1,base,oppo,107.5
2023-01-06,L,1,base,t4p,195.0
2023-01-06,L,1,base,t8p,395.0
2023-01-06,L,1,sticky,eod,-205.0
2023-01-06,L,1,sticky,term,357.5
2023-01-06,L,1,sticky,oppo,107.5
2023-01-06,L,1,sticky,t4p,195.0
2023-01-06,L,1,sticky,t8p,395.0
2023-01-06,L,1,closec,eod,-205.0
2023-01-06,L,1,closec,term,320.0
2023-01-06,L,1,closec,oppo,-205.0
2023-01-06,L,1,closec,t4p,195.0
2023-01-06,L,1,closec,t8p,395.0
2023-01-09,L,2,base,eod,-205.0
2023-01-09,L,2,base,term,-205.0
2023-01-09,L,2,base,oppo,-205.0
2023-01-09,L,2,base,t4p,-205.0
2023-01-09,L,2,base,t8p,-205.0
2023-01-09,L,2,sticky,eod,-205.0
2023-01-09,L,2,sticky,term,-205.0
2023-01-09,L,2,sticky,oppo,-205.0
2023-01-09,L,2,sticky,t4p,-205.0
2023-01-09,L,2,sticky,t8p,-205.0
2023-01-09,L,1,base,eod,-205.0
2023-01-09,L,1,base,term,482.5
2023-01-09,L,1,base,oppo,120.0
2023-01-09,L,1,base,t4p,195.0
2023-01-09,L,1,base,t8p,395.0
2023-01-09,L,1,sticky,eod,-205.0
2023-01-09,L,1,sticky,term,482.5
2023-01-09,L,1,sticky,oppo,120.0
2023-01-09,L,1,sticky,t4p,195.0
2023-01-09,L,1,sticky,t8p,395.0
2023-01-09,L,1,base,eod,-205.0
2023-01-09,L,1,base,term,-67.5
2023-01-09,L,1,base,oppo,-205.0
2023-01-09,L,1,base,t4p,195.0
2023-01-09,L,1,base,t8p,395.0
2023-01-09,L,1,sticky,eod,-205.0
2023-01-09,L,1,sticky,term,-67.5
2023-01-09,L,1,sticky,oppo,-205.0
2023-01-09,L,1,sticky,t4p,195.0
2023-01-09,L,1,sticky,t8p,395.0
2023-01-09,L,1,closec,eod,-205.0
2023-01-09,L,1,closec,term,-67.5
2023-01-09,L,1,closec,oppo,-205.0
2023-01-09,L,1,closec,t4p,195.0
2023-01-09,L,1,closec,t8p,395.0
2023-01-09,L,1,base,eod,-205.0
2023-01-09,L,1,base,term,-205.0
2023-01-09,L,1,base,oppo,-205.0
2023-01-09,L,1,base,t4p,195.0
2023-01-09,L,1,base,t8p,-205.0
2023-01-09,L,1,sticky,eod,-205.0
2023-01-09,L,1,sticky,term,-205.0
2023-01-09,L,1,sticky,oppo,-205.0
2023-01-09,L,1,sticky,t4p,195.0
2023-01-09,L,1,sticky,t8p,-205.0
2023-01-09,L,1,closec,eod,-205.0
2023-01-09,L,1,closec,term,-205.0
2023-01-09,L,1,closec,oppo,-205.0
2023-01-09,L,1,closec,t4p,195.0
2023-01-09,L,1,closec,t8p,-205.0
2023-01-09,L,1,base,eod,-205.0
2023-01-09,L,1,base,term,-205.0
2023-01-09,L,1,base,oppo,-205.0
2023-01-09,L,1,base,t4p,-205.0
2023-01-09,L,1,base,t8p,-205.0
2023-01-09,L,1,sticky,eod,-205.0
2023-01-09,L,1,sticky,term,-205.0
2023-01-09,L,1,sticky,oppo,-205.0
2023-01-09,L,1,sticky,t4p,-205.0
2023-01-09,L,1,sticky,t8p,-205.0
2023-01-09,L,1,closec,eod,-205.0
2023-01-09,L,1,closec,term,-205.0
2023-01-09,L,1,closec,oppo,-205.0
2023-01-09,L,1,closec,t4p,-205.0
2023-01-09,L,1,closec,t8p,-205.0
2023-01-09,L,2,base,eod,-205.0
2023-01-09,L,2,base,term,-205.0
2023-01-09,L,2,base,oppo,-205.0
2023-01-09,L,2,base,t4p,195.0
2023-01-09,L,2,base,t8p,-205.0
2023-01-09,L,2,sticky,eod,-205.0
2023-01-09,L,2,sticky,term,-205.0
2023-01-09,L,2,sticky,oppo,-205.0
2023-01-09,L,2,sticky,t4p,195.0
2023-01-09,L,2,sticky,t8p,-205.0
2023-01-09,L,2,closec,eod,-205.0
2023-01-09,L,2,closec,term,-205.0
2023-01-09,L,2,closec,oppo,-205.0
2023-01-09,L,2,closec,t4p,195.0
2023-01-09,L,2,closec,t8p,-205.0
2023-01-09,S,1,base,eod,2195.0
2023-01-09,S,1,base,term,-205.0
2023-01-09,S,1,base,oppo,-205.0
2023-01-09,S,1,base,t4p,195.0
2023-01-09,S,1,base,t8p,395.0
2023-01-09,S,1,sticky,eod,2195.0
2023-01-09,S,1,sticky,term,-205.0
2023-01-09,S,1,sticky,oppo,-205.0
2023-01-09,S,1,sticky,t4p,195.0
2023-01-09,S,1,sticky,t8p,395.0
2023-01-09,S,1,closec,eod,2195.0
2023-01-09,S,1,closec,term,-205.0
2023-01-09,S,1,closec,oppo,-205.0
2023-01-09,S,1,closec,t4p,195.0
2023-01-09,S,1,closec,t8p,395.0
2023-01-09,S,1,base,eod,1445.0
2023-01-09,S,1,base,term,-205.0
2023-01-09,S,1,base,oppo,-205.0
2023-01-09,S,1,base,t4p,195.0
2023-01-09,S,1,base,t8p,395.0
2023-01-09,S,1,sticky,eod,1445.0
2023-01-09,S,1,sticky,term,-205.0
2023-01-09,S,1,sticky,oppo,-205.0
2023-01-09,S,1,sticky,t4p,195.0
2023-01-09,S,1,sticky,t8p,395.0
2023-01-09,S,1,closec,eod,1445.0
2023-01-09,S,1,closec,term,-205.0
2023-01-09,S,1,closec,oppo,-205.0
2023-01-09,S,1,closec,t4p,195.0
2023-01-09,S,1,closec,t8p,395.0
2023-01-09,S,2,base,eod,-205.0
2023-01-09,S,2,base,term,-205.0
2023-01-09,S,2,base,oppo,-205.0
2023-01-09,S,2,base,t4p,-205.0
2023-01-09,S,2,base,t8p,-205.0
2023-01-09,S,2,sticky,eod,-205.0
2023-01-09,S,2,sticky,term,-205.0
2023-01-09,S,2,sticky,oppo,-205.0
2023-01-09,S,2,sticky,t4p,-205.0
2023-01-09,S,2,sticky,t8p,-205.0
2023-01-09,S,2,closec,eod,-205.0
2023-01-09,S,2,closec,term,-205.0
2023-01-09,S,2,closec,oppo,-205.0
2023-01-09,S,2,closec,t4p,-205.0
2023-01-09,S,2,closec,t8p,-205.0
2023-01-09,S,1,base,eod,1082.5
2023-01-09,S,1,base,term,-205.0
2023-01-09,S,1,base,oppo,-205.0
2023-01-09,S,1,base,t4p,195.0
2023-01-09,S,1,base,t8p,395.0
2023-01-09,S,1,sticky,eod,1082.5
2023-01-09,S,1,sticky,term,-205.0
2023-01-09,S,1,sticky,oppo,-205.0
2023-01-09,S,1,sticky,t4p,195.0
2023-01-09,S,1,sticky,t8p,395.0
2023-01-09,S,1,closec,eod,1082.5
2023-01-09,S,1,closec,term,-205.0
2023-01-09,S,1,closec,oppo,-205.0
2023-01-09,S,1,closec,t4p,195.0
2023-01-09,S,1,closec,t8p,395.0
2023-01-11,L,1,sticky,eod,1445.0
2023-01-11,L,1,sticky,term,170.0
2023-01-11,L,1,sticky,oppo,395.0
2023-01-11,L,1,sticky,t4p,195.0
2023-01-11,L,1,sticky,t8p,395.0
2023-01-11,L,1,base,eod,1257.5
2023-01-11,L,1,base,term,-17.5
