Date,yr,dir,type,entry_px,net,prior_hvl_es,below
2023-01-05,2023,Long,Trap,4630.75,-180.0,4677.669921875,True
2023-01-05,2023,Long,IB,4633.5,-117.5,4677.669921875,True
2023-01-06,2023,Short,Trap,4676.75,-217.5,4685.590087890625,True
2023-01-09,2023,Short,IB,4755.25,-67.5,4660.64990234375,False
2023-01-09,2023,Short,Trap,4753.25,-255.0,4660.64990234375,False
2023-01-09,2023,Long,IB,4749.5,-92.5,4660.64990234375,False
2023-01-09,2023,Long,Sneaky,4743.75,-167.5,4660.64990234375,False
2023-01-09,2023,Long,Trap,4728.25,-267.5,4660.64990234375,False
2023-01-10,2023,Long,Trap,4706.75,-417.5,4678.820068359375,False
2023-01-10,2023,Short,BO,4698.75,-305.0,4678.820068359375,False
2023-01-10,2023,Long,BO,4702.5,-105.0,4678.820068359375,False
2023-01-10,2023,Short,IB,4712.75,-92.5,4678.820068359375,False
2023-01-10,2023,Short,BO,4718.75,-105.0,4678.820068359375,False
2023-01-11,2023,Long,Sneaky,4748.0,1470.0,4714.989990234375,False
2023-01-11,2023,Short,IB,4766.0,-92.5,4714.989990234375,False
2023-01-12,2023,Long,Trap,4776.25,-105.0,4714.570068359375,False
2023-01-12,2023,Long,Sneaky,4779.0,-130.0,4714.570068359375,False
2023-01-12,2023,Short,Trap,4798.5,-242.5,4714.570068359375,False
2023-01-12,2023,Short,Trap,4783.25,-955.0,4714.570068359375,False
2023-01-12,2023,Short,OB,4801.25,420.0,4714.570068359375,False
2023-01-12,2023,Long,Trap,4797.75,-167.5,4714.570068359375,False
2023-01-13,2023,Long,Trap,4780.75,-117.5,4711.919921875,False
2023-01-13,2023,Short,Trap,4784.0,-105.0,4711.919921875,False
2023-01-13,2023,Short,OB,4795.5,-92.5,4711.919921875,False
2023-01-13,2023,Long,Trap,4796.75,-117.5,4711.919921875,False
2023-01-17,2023,Short,BO,4810.25,645.0,4732.659912109375,False
2023-01-17,2023,Long,OB,4800.5,-242.5,4732.659912109375,False
2023-01-17,2023,Short,OB,4799.0,-180.0,4732.659912109375,False
2023-01-17,2023,Short,Trap,4803.5,-105.0,4732.659912109375,False
2023-01-17,2023,Short,Trap,4800.0,-230.0,4732.659912109375,False
2023-01-19,2023,Long,Sneaky,4703.5,-142.5,4758.6201171875,True
2023-01-19,2023,Short,Trap,4700.5,-155.0,4758.6201171875,True
2023-01-19,2023,Short,Trap,4713.0,-205.0,4758.6201171875,True
2023-01-19,2023,Long,Sneaky,4719.0,-217.5,4758.6201171875,True
2023-01-19,2023,Short,Trap,4722.25,-205.0,4758.6201171875,True
2023-01-20,2023,Short,IB,4721.75,-155.0,4759.02001953125,True
2023-01-20,2023,Short,Sneaky,4723.5,-92.5,4759.02001953125,True
2023-01-20,2023,Long,Trap,4738.75,1745.0,4759.02001953125,True
2023-01-20,2023,Short,Trap,4757.25,-105.0,4759.02001953125,True
2023-01-23,2023,Short,Trap,4828.0,-192.5,4752.840087890625,False
2023-01-23,2023,Long,Sneaky,4831.5,-205.0,4752.840087890625,False
2023-01-23,2023,Short,BO,4822.5,-180.0,4752.840087890625,False
2023-01-23,2023,Long,BO,4828.5,-217.5,4752.840087890625,False
2023-01-23,2023,Short,BO,4832.25,495.0,4752.840087890625,False
2023-01-24,2023,Long,Trap,4821.75,-230.0,4752.320068359375,False
2023-01-24,2023,Long,IB,4821.25,-192.5,4752.320068359375,False
2023-01-24,2023,Long,IB,4823.0,-180.0,4752.320068359375,False
2023-01-25,2023,Short,Trap,4787.0,-155.0,4780.10009765625,False
2023-01-25,2023,Short,OB,4805.0,-392.5,4780.10009765625,False
2023-01-26,2023,Short,Trap,4837.25,-230.0,4779.1201171875,False
2023-01-26,2023,Short,Sneaky,4844.5,-117.5,4779.1201171875,False
2023-01-26,2023,Short,Trap,4848.5,-105.0,4779.1201171875,False
2023-01-26,2023,Short,Trap,4850.25,-92.5,4779.1201171875,False
2023-01-27,2023,Short,Trap,4870.75,-292.5,4782.429931640625,False
2023-01-27,2023,Long,OB,4865.0,332.5,4782.429931640625,False
2023-01-27,2023,Short,Sneaky,4873.25,-167.5,4782.429931640625,False
2023-01-27,2023,Short,IB,4878.75,-92.5,4782.429931640625,False
2023-01-27,2023,Short,Sneaky,4876.75,-130.0,4782.429931640625,False
2023-01-30,2023,Long,Sneaky,4843.0,-105.0,4779.139892578125,False
2023-01-30,2023,Short,Trap,4842.5,-205.0,4779.139892578125,False
2023-01-31,2023,Short,Trap,4825.5,-342.5,4813.27001953125,False
2023-01-31,2023,Long,Trap,4836.25,-205.0,4813.27001953125,False
2023-01-31,2023,Short,IB,4843.25,-167.5,4813.27001953125,False
2023-01-31,2023,Short,IB,4855.75,-180.0,4813.27001953125,False
2023-02-01,2023,Short,Trap,4857.75,-155.0,4834.39990234375,False
2023-02-01,2023,Short,Trap,4868.5,-317.5,4834.39990234375,False
2023-02-01,2023,Short,Trap,4862.75,-267.5,4834.39990234375,False
2023-02-03,2023,Long,IB,4960.5,-367.5,4801.52001953125,False
2023-02-03,2023,Short,IB,4968.75,-142.5,4801.52001953125,False
2023-02-03,2023,Short,Sneaky,4966.5,-255.0,4801.52001953125,False
2023-02-03,2023,Short,Sneaky,4967.25,1682.5,4801.52001953125,False
2023-02-03,2023,Long,Trap,4941.75,-105.0,4801.52001953125,False
2023-02-03,2023,Long,Sneaky,4937.0,-92.5,4801.52001953125,False
2023-02-06,2023,Long,BO,4912.75,-517.5,4799.02001953125,False
2023-02-06,2023,Short,OB,4916.25,-205.0,4799.02001953125,False
2023-02-06,2023,Long,Trap,4909.75,-80.0,4799.02001953125,False
2023-02-06,2023,Long,Sneaky,4913.0,-117.5,4799.02001953125,False
2023-02-06,2023,Short,Trap,4909.25,-167.5,4799.02001953125,False
2023-02-06,2023,Short,IB,4912.75,95.0,4799.02001953125,False
2023-02-07,2023,Long,Trap,4899.25,-117.5,4832.97998046875,False
2023-02-07,2023,Long,IB,4901.75,-230.0,4832.97998046875,False
2023-02-07,2023,Short,Trap,4909.0,-142.5,4832.97998046875,False
2023-02-07,2023,Short,IB,4915.25,-130.0,4832.97998046875,False
2023-02-07,2023,Long,IB,4944.75,-1080.0,4832.97998046875,False
2023-02-08,2023,Long,Sneaky,4917.75,-92.5,4867.2001953125,False
2023-02-08,2023,Short,OB,4920.0,-80.0,4867.2001953125,False
2023-02-08,2023,Short,OB,4922.25,-317.5,4867.2001953125,False
2023-02-08,2023,Long,Sneaky,4929.75,-230.0,4867.2001953125,False
2023-02-09,2023,Long,OB,4920.75,-155.0,4860.9501953125,False
2023-02-09,2023,Short,BO,4907.75,1382.5,4860.9501953125,False
2023-02-09,2023,Long,IB,4906.5,-267.5,4860.9501953125,False
2023-02-09,2023,Short,IB,4904.75,1232.5,4860.9501953125,False
2023-02-10,2023,Long,BO,4884.5,-455.0,4876.81005859375,False
2023-02-10,2023,Short,Sneaky,4875.0,-205.0,4876.81005859375,True
2023-02-10,2023,Long,Trap,4866.75,970.0,4876.81005859375,True
2023-02-10,2023,Short,Trap,4882.75,-117.5,4876.81005859375,False
2023-02-13,2023,Short,Trap,4924.5,-80.0,4873.639892578125,False
2023-02-13,2023,Short,Trap,4926.75,-80.0,4873.639892578125,False
2023-02-13,2023,Short,BO,4925.25,-242.5,4873.639892578125,False
2023-02-13,2023,Long,Trap,4927.5,-92.5,4873.639892578125,False
2023-02-13,2023,Short,Sneaky,4933.5,-105.0,4873.639892578125,False
2023-02-13,2023,Short,Trap,4930.0,-242.5,4873.639892578125,False
2023-02-14,2023,Long,IB,4917.5,-117.5,4843.330078125,False
2023-02-14,2023,Long,Sneaky,4907.0,1195.0,4843.330078125,False
2023-02-14,2023,Long,IB,4932.75,-180.0,4843.330078125,False
2023-02-15,2023,Long,Trap,4913.5,-92.5,4862.02978515625,False
2023-02-15,2023,Short,IB,4912.5,-230.0,4862.02978515625,False
2023-02-15,2023,Short,IB,4922.5,-92.5,4862.02978515625,False
2023-02-15,2023,Short,IB,4925.75,-267.5,4862.02978515625,False
2023-02-15,2023,Long,Sneaky,4921.5,-155.0,4862.02978515625,False
2023-02-15,2023,Long,Trap,4927.5,1007.5,4862.02978515625,False
2023-02-16,2023,Long,Trap,4922.25,-230.0,4880.7001953125,False
2023-02-16,2023,Short,IB,4918.0,-205.0,4880.7001953125,False
2023-02-16,2023,Short,BO,4925.25,-367.5,4880.7001953125,False
2023-02-16,2023,Long,Trap,4927.0,-242.5,4880.7001953125,False
2023-02-16,2023,Short,Trap,4927.75,2095.0,4880.7001953125,False
2023-02-17,2023,Short,Trap,4857.25,-192.5,4860.240234375,True
2023-02-17,2023,Long,Sneaky,4855.0,-267.5,4860.240234375,True
2023-02-21,2023,Long,OB,4807.5,-155.0,4916.679931640625,True
2023-02-21,2023,Short,BO,4805.25,395.0,4916.679931640625,True
2023-02-21,2023,Long,OB,4799.25,-230.0,4916.679931640625,True
2023-02-22,2023,Long,Trap,4786.0,-67.5,4867.18994140625,True
2023-02-22,2023,Long,BO,4792.0,-280.0,4867.18994140625,True
2023-02-22,2023,Long,Trap,4783.25,-92.5,4867.18994140625,True
2023-02-23,2023,Long,Sneaky,4786.0,-192.5,4850.659912109375,True
2023-02-24,2023,Short,Trap,4740.25,-92.5,4819.72998046875,True
2023-02-24,2023,Long,Sneaky,4745.75,-130.0,4819.72998046875,True
2023-02-24,2023,Short,Trap,4755.5,-317.5,4819.72998046875,True
2023-02-24,2023,Long,BO,4750.5,-117.5,4819.72998046875,True
2023-02-24,2023,Short,Sneaky,4755.75,-105.0,4819.72998046875,True
2023-02-24,2023,Long,BO,4767.5,-342.5,4819.72998046875,True
2023-02-27,2023,Short,Sneaky,4783.25,-142.5,4818.6201171875,True
2023-02-27,2023,Long,Sneaky,4781.5,-155.0,4818.6201171875,True
2023-02-27,2023,Long,BO,4784.25,-105.0,4818.6201171875,True
2023-02-27,2023,Short,IB,4785.0,-117.5,4818.6201171875,True
2023-02-27,2023,Short,Trap,4787.0,-130.0,4818.6201171875,True
2023-02-27,2023,Long,BO,4791.5,-217.5,4818.6201171875,True
2023-02-27,2023,Short,Sneaky,4784.75,320.0,4818.6201171875,True
2023-02-28,2023,Short,Trap,4771.25,-105.0,4824.010009765625,True
2023-02-28,2023,Long,Trap,4776.75,-330.0,4824.010009765625,True
2023-02-28,2023,Short,Sneaky,4774.25,-180.0,4824.010009765625,True
2023-02-28,2023,Long,Sneaky,4775.75,-180.0,4824.010009765625,True
2023-02-28,2023,Short,Trap,4785.75,-180.0,4824.010009765625,True
2023-02-28,2023,Long,Sneaky,4780.25,-130.0,4824.010009765625,True
2023-03-01,2023,Short,Sneaky,4743.75,-492.5,4798.320068359375,True
2023-03-01,2023,Short,Sneaky,4757.25,-80.0,4798.320068359375,True
2023-03-01,2023,Long,IB,4741.25,-142.5,4798.320068359375,True
2023-03-01,2023,Short,Sneaky,4738.0,-117.5,4798.320068359375,True
2023-03-01,2023,Long,Trap,4739.0,-205.0,4798.320068359375,True
2023-03-02,2023,Short,Sneaky,4737.75,-255.0,4813.72998046875,True
2023-03-02,2023,Long,Trap,4735.75,-130.0,4813.72998046875,True
2023-03-02,2023,Short,BO,4730.75,-267.5,4813.72998046875,True
2023-03-02,2023,Short,IB,4760.5,-67.5,4813.72998046875,True
2023-03-02,2023,Short,Trap,4762.25,-167.5,4813.72998046875,True
2023-03-03,2023,Short,Trap,4806.75,-92.5,4793.14990234375,False
2023-03-03,2023,Short,Trap,4803.0,-242.5,4793.14990234375,False
2023-03-03,2023,Long,Sneaky,4807.25,1570.0,4793.14990234375,False
2023-03-03,2023,Long,Sneaky,4822.25,820.0,4793.14990234375,False
2023-03-06,2023,Short,Sneaky,4864.5,-117.5,4791.0400390625,False
2023-03-06,2023,Short,BO,4861.25,-92.5,4791.0400390625,False
2023-03-06,2023,Long,Trap,4860.75,-80.0,4791.0400390625,False
2023-03-06,2023,Long,Trap,4863.75,-192.5,4791.0400390625,False
2023-03-06,2023,Long,IB,4852.0,-117.5,4791.0400390625,False
2023-03-07,2023,Long,Sneaky,4811.75,-205.0,4795.469970703125,False
2023-03-07,2023,Short,Trap,4814.0,1857.5,4795.469970703125,False
2023-03-07,2023,Long,Sneaky,4806.75,-292.5,4795.469970703125,False
2023-03-07,2023,Long,IB,4782.25,-217.5,4795.469970703125,True
2023-03-08,2023,Short,Trap,4785.0,-167.5,4814.719970703125,True
2023-03-08,2023,Short,Trap,4777.5,-430.0,4814.719970703125,True
2023-03-08,2023,Short,Trap,4785.25,70.0,4814.719970703125,True
2023-03-09,2023,Short,Sneaky,4790.25,4357.5,4827.18994140625,True
2023-03-09,2023,Long,Trap,4787.0,-155.0,4827.18994140625,True
2023-03-09,2023,Long,OB,4784.25,-192.5,4827.18994140625,True
2023-03-09,2023,Long,Sneaky,4745.5,-367.5,4827.18994140625,True
2023-03-10,2023,Short,OB,4698.5,2470.0,4805.31005859375,True
2023-03-10,2023,Long,Sneaky,4660.5,-680.0,4805.31005859375,True
2023-03-13,2023,Short,IB,4635.25,-642.5,4806.030029296875,True
2023-03-13,2023,Short,IB,4676.5,-305.0,4806.030029296875,True
2023-03-13,2023,Long,BO,4667.5,-67.5,4806.030029296875,True
2023-03-13,2023,Short,Sneaky,4670.5,-142.5,4806.030029296875,True
2023-03-13,2023,Long,IB,4659.5,-367.5,4806.030029296875,True
2023-03-14,2023,Short,Trap,4715.25,-192.5,4803.760009765625,True
2023-03-14,2023,Short,Trap,4724.5,1182.5,4803.760009765625,True
2023-03-14,2023,Short,Trap,4720.5,982.5,4803.760009765625,True
2023-03-14,2023,Long,Trap,4715.0,-155.0,4803.760009765625,True
2023-03-14,2023,Long,Sneaky,4687.0,-355.0,4803.760009765625,True
2023-03-15,2023,Long,OB,4647.0,-317.5,4816.260009765625,True
2023-03-15,2023,Short,Trap,4643.5,-280.0,4816.260009765625,True
2023-03-15,2023,Long,Trap,4629.5,-92.5,4816.260009765625,True
2023-03-15,2023,Long,Sneaky,4644.75,1520.0,4816.260009765625,True
2023-03-15,2023,Short,Trap,4641.0,-155.0,4816.260009765625,True
2023-03-15,2023,Long,Trap,4651.5,-242.5,4816.260009765625,True
2023-03-15,2023,Short,Trap,4646.5,-242.5,4816.260009765625,True
2023-03-16,2023,Long,OB,4665.5,4145.0,4779.429931640625,True
2023-03-16,2023,Short,Trap,4717.5,-380.0,4779.429931640625,True
2023-03-16,2023,Short,Trap,4737.0,-430.0,4779.429931640625,True
2023-03-16,2023,Long,IB,4735.0,670.0,4779.429931640625,True
2023-03-17,2023,Short,IB,4720.75,870.0,4764.169921875,True
2023-03-17,2023,Short,Trap,4697.0,-130.0,4764.169921875,True
2023-03-17,2023,Long,Trap,4692.75,-105.0,4764.169921875,True
2023-03-17,2023,Short,Trap,4709.0,-117.5,4764.169921875,True
2023-03-17,2023,Long,Sneaky,4713.0,-280.0,4764.169921875,True
2023-03-20,2023,Short,Sneaky,4732.0,-242.5,4758.43994140625,True
2023-03-20,2023,Long,Trap,4734.25,-205.0,4758.43994140625,True
2023-03-20,2023,Long,Sneaky,4731.0,-117.5,4758.43994140625,True
2023-03-20,2023,Long,Trap,4730.25,-205.0,4758.43994140625,True
2023-03-21,2023,Long,Sneaky,4762.75,-105.0,4762.929931640625,True
2023-03-21,2023,Long,Sneaky,4773.0,-355.0,4762.929931640625,False
2023-03-21,2023,Long,BO,4774.0,-180.0,4762.929931640625,False
2023-03-21,2023,Short,Trap,4771.5,-230.0,4762.929931640625,False
2023-03-21,2023,Short,Trap,4764.5,-167.5,4762.929931640625,False
2023-03-21,2023,Short,Trap,4772.0,-180.0,4762.929931640625,False
2023-03-22,2023,Long,BO,4782.0,-130.0,4762.610107421875,False
2023-03-22,2023,Short,Trap,4803.5,-180.0,4762.610107421875,False
2023-03-23,2023,Short,Trap,4768.75,-105.0,4698.699951171875,False
2023-03-23,2023,Short,Sneaky,4786.75,2857.5,4698.699951171875,False
2023-03-23,2023,Long,Trap,4776.25,-130.0,4698.699951171875,False
2023-03-23,2023,Long,IB,4754.0,-217.5,4698.699951171875,False
2023-03-24,2023,Short,Sneaky,4707.5,-117.5,4783.659912109375,True
2023-03-24,2023,Short,Trap,4709.25,-417.5,4783.659912109375,True
2023-03-24,2023,Short,Trap,4721.25,-242.5,4783.659912109375,True
2023-03-24,2023,Short,IB,4730.25,-130.0,4783.659912109375,True
2023-03-24,2023,Short,Trap,4745.0,-217.5,4783.659912109375,True
2023-03-27,2023,Long,OB,4762.0,-92.5,4772.47998046875,True
2023-03-27,2023,Long,IB,4765.5,-155.0,4772.47998046875,True
2023-03-27,2023,Long,Trap,4757.0,432.5,4772.47998046875,True
2023-03-27,2023,Long,IB,4766.75,-230.0,4772.47998046875,True
2023-03-27,2023,Short,Trap,4762.0,-117.5,4772.47998046875,True
2023-03-27,2023,Long,Trap,4769.0,-167.5,4772.47998046875,True
2023-03-27,2023,Short,Trap,4766.75,-217.5,4772.47998046875,True
2023-03-28,2023,Short,Sneaky,4757.0,-142.5,4755.14990234375,False
2023-03-28,2023,Short,IB,4758.0,-92.5,4755.14990234375,False
2023-03-28,2023,Long,Trap,4753.5,-205.0,4755.14990234375,True
2023-03-29,2023,Short,OB,4796.25,-105.0,4784.010009765625,False
2023-03-29,2023,Long,IB,4790.25,-117.5,4784.010009765625,False
2023-03-29,2023,Long,Trap,4795.25,-155.0,4784.010009765625,False
2023-03-29,2023,Long,IB,4801.25,-130.0,4784.010009765625,False
2023-03-29,2023,Short,BO,4796.25,-105.0,4784.010009765625,False
2023-03-29,2023,Long,Sneaky,4797.25,-142.5,4784.010009765625,False
2023-03-29,2023,Long,Trap,4797.75,695.0,4784.010009765625,False
2023-03-30,2023,Short,OB,4827.5,-330.0,4766.64990234375,False
2023-03-30,2023,Long,IB,4825.5,-92.5,4766.64990234375,False
2023-03-30,2023,Long,Trap,4827.75,-67.5,4766.64990234375,False
2023-03-30,2023,Short,Sneaky,4817.5,-167.5,4766.64990234375,False
2023-03-30,2023,Long,Sneaky,4820.75,707.5,4766.64990234375,False
2023-03-31,2023,Short,IB,4871.0,-180.0,4775.830078125,False
2023-03-31,2023,Long,OB,4873.75,-155.0,4775.830078125,False
2023-04-03,2023,Short,OB,4900.25,-192.5,4787.68994140625,False
2023-04-03,2023,Long,Trap,4893.0,-105.0,4787.68994140625,False
2023-04-04,2023,Long,IB,4902.75,-105.0,4811.18017578125,False
2023-04-04,2023,Long,IB,4883.0,-167.5,4811.18017578125,False
2023-04-04,2023,Long,Trap,4879.25,-155.0,4811.18017578125,False
2023-04-05,2023,Short,Sneaky,4870.75,-67.5,4821.330078125,False
2023-04-05,2023,Long,Sneaky,4867.25,-117.5,4821.330078125,False
2023-04-05,2023,Long,Trap,4862.75,-242.5,4821.330078125,False
2023-04-05,2023,Short,Trap,4863.0,-217.5,4821.330078125,False
2023-04-05,2023,Long,Trap,4857.0,-142.5,4821.330078125,False
2023-04-05,2023,Short,BO,4862.5,-142.5,4821.330078125,False
2023-04-05,2023,Long,BO,4869.25,-280.0,4821.330078125,False
2023-04-10,2023,Short,IB,4860.25,-242.5,4827.68994140625,False
2023-04-10,2023,Short,Trap,4867.25,-67.5,4827.68994140625,False
2023-04-10,2023,Short,BO,4860.0,-255.0,4827.68994140625,False
2023-04-10,2023,Short,Trap,4881.0,-67.5,4827.68994140625,False
2023-04-10,2023,Short,Trap,4878.0,-92.5,4827.68994140625,False
2023-04-10,2023,Short,IB,4881.25,-192.5,4827.68994140625,False
2023-04-10,2023,Long,IB,4884.75,-230.0,4827.68994140625,False
2023-04-11,2023,Long,IB,4888.5,-80.0,4839.0,False
2023-04-11,2023,Long,Trap,4893.75,-205.0,4839.0,False
2023-04-11,2023,Short,OB,4891.25,-80.0,4839.0,False
2023-04-11,2023,Short,Trap,4894.5,-80.0,4839.0,False
2023-04-11,2023,Long,IB,4897.5,-180.0,4839.0,False
2023-04-11,2023,Short,Sneaky,4902.25,-80.0,4839.0,False
2023-04-11,2023,Short,Sneaky,4903.0,-105.0,4839.0,False
2023-04-12,2023,Short,OB,4892.25,-342.5,4815.81005859375,False
2023-04-12,2023,Short,Sneaky,4884.5,582.5,4815.81005859375,False
2023-04-13,2023,Long,Sneaky,4894.0,1595.0,4850.800048828125,False
2023-04-13,2023,Short,Trap,4896.25,-205.0,4850.800048828125,False
2023-04-13,2023,Long,Sneaky,4912.25,682.5,4850.800048828125,False
2023-04-13,2023,Short,IB,4924.0,-130.0,4850.800048828125,False
2023-04-14,2023,Long,Trap,4914.0,-242.5,4849.35986328125,False
2023-04-14,2023,Long,Trap,4900.75,-155.0,4849.35986328125,False
2023-04-17,2023,Long,Trap,4914.25,-142.5,4865.0,False
2023-04-17,2023,Long,Trap,4907.75,-130.0,4865.0,False
2023-04-17,2023,Short,Sneaky,4908.5,-105.0,4865.0,False
2023-04-17,2023,Long,BO,4909.75,-105.0,4865.0,False
2023-04-17,2023,Long,Sneaky,4905.25,1320.0,4865.0,False
2023-04-18,2023,Long,IB,4924.75,-67.5,4876.31982421875,False
2023-04-18,2023,Short,Trap,4930.0,-155.0,4876.31982421875,False
2023-04-18,2023,Short,BO,4926.25,-117.5,4876.31982421875,False
2023-04-19,2023,Short,Trap,4929.25,-80.0,4874.740234375,False
2023-04-19,2023,Short,Sneaky,4931.25,-105.0,4874.740234375,False
2023-04-19,2023,Long,IB,4932.0,-80.0,4874.740234375,False
2023-04-20,2023,Long,Trap,4913.0,-155.0,4879.91015625,False
2023-04-20,2023,Short,BO,4917.5,482.5,4879.91015625,False
2023-04-21,2023,Short,Sneaky,4892.75,-605.0,4909.35009765625,True
2023-04-21,2023,Short,Sneaky,4899.5,-92.5,4909.35009765625,True
2023-04-21,2023,Long,Trap,4905.0,-142.5,4909.35009765625,True
2023-04-21,2023,Short,OB,4902.25,-117.5,4909.35009765625,True
2023-04-24,2023,Short,OB,4902.0,-330.0,4893.91015625,False
2023-04-24,2023,Long,OB,4901.0,570.0,4893.91015625,False
2023-04-24,2023,Short,Trap,4907.25,-92.5,4893.91015625,False
2023-04-24,2023,Long,Sneaky,4908.0,220.0,4893.91015625,False
2023-04-25,2023,Short,OB,4878.75,795.0,4888.06005859375,True
2023-04-25,2023,Long,Trap,4873.0,-80.0,4888.06005859375,True
2023-04-25,2023,Long,Trap,4870.5,-67.5,4888.06005859375,True
2023-04-25,2023,Long,Trap,4856.5,-92.5,4888.06005859375,True
2023-04-26,2023,Long,Trap,4844.25,-167.5,4901.77001953125,True
2023-04-26,2023,Long,Sneaky,4850.5,-142.5,4901.77001953125,True
2023-04-26,2023,Long,Trap,4847.0,-105.0,4901.77001953125,True
2023-04-26,2023,Long,Trap,4834.25,-80.0,4901.77001953125,True
2023-04-27,2023,Short,Trap,4865.5,-80.0,4889.510009765625,True
2023-04-27,2023,Short,BO,4860.5,-142.5,4889.510009765625,True
2023-04-27,2023,Long,Sneaky,4871.75,1882.5,4889.510009765625,True
2023-04-28,2023,Long,Sneaky,4920.25,1232.5,4870.77001953125,False
2023-04-28,2023,Short,Trap,4934.25,-80.0,4870.77001953125,False
2023-04-28,2023,Long,Trap,4936.75,-92.5,4870.77001953125,False
2023-05-01,2023,Short,Sneaky,4944.25,-267.5,4878.60009765625,False
2023-05-01,2023,Short,IB,4955.25,-92.5,4878.60009765625,False
2023-05-01,2023,Long,Trap,4942.25,-155.0,4878.60009765625,False
2023-05-02,2023,Long,Sneaky,4872.75,-317.5,4868.68017578125,False
2023-05-02,2023,Short,BO,4886.5,-167.5,4868.68017578125,False
2023-05-03,2023,Long,Trap,4890.0,-217.5,4888.669921875,False
2023-05-03,2023,Long,Trap,4889.5,-117.5,4888.669921875,False
2023-05-03,2023,Short,Trap,4893.25,-242.5,4888.669921875,False
2023-05-03,2023,Short,Trap,4904.75,-105.0,4888.669921875,False
2023-05-03,2023,Long,Trap,4910.25,-330.0,4888.669921875,False
2023-05-04,2023,Short,Sneaky,4829.25,-292.5,4889.419921875,True
2023-05-04,2023,Short,Trap,4839.25,620.0,4889.419921875,True
2023-05-05,2023,Long,IB,4891.75,-167.5,4881.56005859375,False
2023-05-05,2023,Long,BO,4891.25,620.0,4881.56005859375,False
2023-05-05,2023,Short,Trap,4898.0,-155.0,4881.56005859375,False
2023-05-08,2023,Long,Trap,4903.25,-255.0,4862.18994140625,False
2023-05-08,2023,Short,Sneaky,4899.75,-192.5,4862.18994140625,False
2023-05-08,2023,Short,Sneaky,4903.0,-92.5,4862.18994140625,False
2023-05-08,2023,Long,OB,4903.5,-105.0,4862.18994140625,False
2023-05-09,2023,Short,Trap,4888.0,-142.5,4870.580078125,False
2023-05-09,2023,Short,IB,4894.25,-67.5,4870.580078125,False
2023-05-10,2023,Short,OB,4890.75,-267.5,4875.0498046875,False
