SignalNum,SignalType,Direction,DateTime,BarNum,SignalPrice,StopPrice,Date,FilterStatus,_date,TargetR,Filled,SBClose,SEPrice,FillPrice,EntryTime,EntryBarNum,EntryPrice,ActualStop,Target,Target1,RiskPts,RiskDollar,ExitTime,ExitBarNum,ExitPrice,ExitReason,GrossPnLPts,GrossPnL,NetPnL,R_achieved,MAE_pts,MAE_dollar,MAE_R,MFE_pts,MFE_dollar,MFE_R,CumPF,SlippagePts,SlippageDollar,Leg1ExitReason,Leg1ExitPrice,Leg1GrossPts,Leg1GrossPnL,Leg2ExitReason,Leg2ExitPrice,Leg2GrossPts,Leg2GrossPnL,Leg3ExitReason,Leg3ExitPrice,Leg3GrossPts,Leg3GrossPnL,TradeType,BlendedEntry,PB1FillPrice,PB2FillPrice,PBLevel,PBLevelRaw,E2FillPrice,E2FillTime,T1_R,PB_R,SameBarConflict,EntryType,RawFillPrice,EntrySlipTicks,ExitSlipTicks,ActualCalcMs,WireDelayMs,ExecCostTicks,ExecModelVersion,ReferenceTime,OrderLiveTime,RetraceTime,FirstThroughTime,ExitTriggerTime,ConcurrentRiskDollar,R
4477,BO+FT,Short,2022-06-30 12:10:00,44,4555.75,4603.75,2022-06-30,ok,2022-06-30,1.0,True,4555.75,4567.5,4567.5,2022-06-30 12:10:00.006137479,45.0,4567.5,4604.0,4531.0,,36.5,1825.0,2022-06-30 14:15:16.635080823,70.0,4531.0,Target,36.5,1825.0,1825.0,1.0,14.5,725.0,0.3972602739726027,36.75,1837.5,1.0068493150684932,2.2937584803256446,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,4567.5,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-06-30 12:10:00.006137479,2022-06-30 12:10:00.006137479,,,2022-06-30 14:15:16.635080823,3475.0,1.0
4488,BO+FT,Long,2022-06-30 14:30:00,72,4558.25,4508.25,2022-06-30,ok,2022-06-30,1.0,True,4558.25,4551.75,4551.75,2022-06-30 14:30:00.001350779,73.0,4551.75,4508.0,4595.5,,43.75,2187.5,2022-06-30 15:14:59.008440911,81.0,4540.5,EOD,-11.25,-562.5,-562.5,-0.2571428571428571,20.25,1012.5,0.46285714285714286,12.25,612.5,0.28,2.225806451612903,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,4551.75,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-06-30 14:30:00.001350779,2022-06-30 14:30:00.001350779,,,2022-06-30 15:14:59.008440911,3837.5,-0.257
4530,BO+FT,Long,2022-07-05 13:30:00,60,4572.5,4541.0,2022-07-05,ok,2022-07-05,1.0,True,4572.5,4566.0,4566.0,2022-07-05 13:30:00.039219499,61.0,4566.0,4540.75,4591.25,,25.25,1262.5,2022-07-05 14:35:01.633233407,74.0,4591.25,Target,25.25,1262.5,1262.5,1.0,0.0,0.0,0.0,25.5,1275.0,1.00990099009901,2.292297564186965,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,4566.0,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-07-05 13:30:00.039219499,2022-07-05 13:30:00.039219499,,,2022-07-05 14:35:01.633233407,1262.5,1.0
4542,BO+FT,Short,2022-07-06 11:05:00,31,4577.75,4609.75,2022-07-06,ok,2022-07-06,1.0,True,4577.75,4578.75,4578.75,2022-07-06 11:05:00.015261575,32.0,4578.75,4610.0,4547.5,,31.25,1562.5,2022-07-06 13:30:02.734353047,61.0,4610.0,Stop,-31.25,-1562.5,-1562.5,-1.0,31.5,1575.0,1.008,3.5,175.0,0.112,2.1180048661800486,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,4578.75,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-07-06 11:05:00.015261575,2022-07-06 11:05:00.015261575,,,2022-07-06 13:30:02.734353047,1562.5,-1.0
4553,BO+FT,Long,2022-07-07 09:50:00,16,4654.25,4631.25,2022-07-07,ok,2022-07-07,1.0,True,4654.25,4649.25,4649.25,2022-07-07 09:50:00.181870359,17.0,4649.25,4631.0,4667.5,,18.25,912.5,2022-07-07 14:05:07.943392547,68.0,4667.5,Target,18.25,912.5,912.5,1.0,2.75,137.5,0.1506849315068493,18.5,925.0,1.0136986301369864,2.1624087591240877,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,4649.25,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-07-07 09:50:00.181870359,2022-07-07 09:50:00.181870359,,,2022-07-07 14:05:07.943392547,912.5,1.0
4566,BO+FT,Short,2022-07-07 14:25:00,71,4667.25,4682.75,2022-07-07,ok,2022-07-07,1.0,True,4667.25,4670.25,4670.25,2022-07-07 14:25:00.078597861,72.0,4670.25,4683.0,4657.5,,12.75,637.5,2022-07-07 15:14:59.974273811,81.0,4661.25,EOD,9.0,450.0,450.0,0.7058823529411765,2.0,100.0,0.1568627450980392,9.25,462.5,0.7254901960784313,2.184306569343066,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,4670.25,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-07-07 14:25:00.078597861,2022-07-07 14:25:00.078597861,,,2022-07-07 15:14:59.974273811,637.5,0.706
4586,BO+FT,Short,2022-07-08 13:50:00,64,4670.75,4692.25,2022-07-08,ok,2022-07-08,1.0,True,4670.75,4674.5,4674.5,2022-07-08 13:50:00.056234587,65.0,4674.5,4692.5,4656.5,,18.0,900.0,2022-07-08 15:14:59.016857365,81.0,4666.75,EOD,7.75,387.5,387.5,0.4305555555555556,5.75,287.5,0.3194444444444444,14.25,712.5,0.7916666666666666,2.2031630170316303,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,4674.5,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-07-08 13:50:00.056234587,2022-07-08 13:50:00.056234587,,,2022-07-08 15:14:59.016857365,900.0,0.431
4601,BO+FT,Short,2022-07-11 13:05:00,55,4633.25,4656.75,2022-07-11,ok,2022-07-11,1.0,True,4633.25,4636.0,4636.0,2022-07-11 13:05:00.010433459,56.0,4636.0,4657.0,4615.0,,21.0,1050.0,2022-07-11 14:18:32.219267633,70.0,4615.0,Target,21.0,1050.0,1050.0,1.0,2.25,112.5,0.10714285714285714,21.5,1075.0,1.0238095238095237,2.2542579075425793,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,4636.0,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-07-11 13:05:00.010433459,2022-07-11 13:05:00.010433459,,,2022-07-11 14:18:32.219267633,1050.0,1.0
4604,BO+FT,Short,2022-07-11 13:55:00,65,4621.75,4642.75,2022-07-11,ok,2022-07-11,1.0,True,4621.75,4625.0,4625.0,2022-07-11 13:55:00.002892619,66.0,4625.0,4643.0,4607.0,,18.0,900.0,2022-07-11 15:14:59.948007489,81.0,4623.75,EOD,1.25,62.5,62.5,0.06944444444444445,1.75,87.5,0.09722222222222222,14.0,700.0,0.7777777777777778,2.2572992700729926,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,4625.0,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-07-11 13:55:00.002892619,2022-07-11 13:55:00.002892619,,,2022-07-11 15:14:59.948007489,1950.0,0.069
4699,BO+FT,Short,2022-07-18 14:30:00,72,4597.0,4631.0,2022-07-18,ok,2022-07-18,1.0,True,4597.0,4602.25,4602.25,2022-07-18 14:30:00.004315365,73.0,4602.25,4631.25,4573.25,,29.0,1450.0,2022-07-18 15:14:59.275535173,81.0,4598.5,EOD,3.75,187.5,187.5,0.12931034482758622,0.25,12.5,0.008620689655172414,21.0,1050.0,0.7241379310344828,2.2664233576642334,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,4602.25,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-07-18 14:30:00.004315365,2022-07-18 14:30:00.004315365,,,2022-07-18 15:14:59.275535173,1450.0,0.129
4704,BO+FT,Long,2022-07-19 09:25:00,11,4656.25,4621.25,2022-07-19,ok,2022-07-19,1.0,True,4656.25,4649.5,4649.5,2022-07-19 09:25:00.018032467,12.0,4649.5,4621.0,4678.0,,28.5,1425.0,2022-07-19 11:31:43.527211453,37.0,4678.0,Target,28.5,1425.0,1425.0,1.0,0.75,37.5,0.02631578947368421,29.5,1475.0,1.0350877192982457,2.335766423357664,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,4649.5,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-07-19 09:25:00.018032467,2022-07-19 09:25:00.018032467,,,2022-07-19 11:31:43.527211453,1425.0,1.0
4707,BO+FT,Long,2022-07-19 10:30:00,24,4673.75,4650.75,2022-07-19,ok,2022-07-19,1.0,True,4673.75,4668.75,4668.75,2022-07-19 10:30:00.001287741,25.0,4668.75,4650.5,4687.0,,18.25,912.5,2022-07-19 12:41:08.510569091,51.0,4687.0,Target,18.25,912.5,912.5,1.0,5.0,250.0,0.273972602739726,19.25,962.5,1.0547945205479452,2.380170316301703,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,4668.75,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-07-19 10:30:00.001287741,2022-07-19 10:30:00.001287741,,,2022-07-19 12:41:08.510569091,2337.5,1.0
4726,BO+FT,Long,2022-07-20 09:25:00,11,4710.5,4679.0,2022-07-20,ok,2022-07-20,1.0,True,4710.5,4704.0,4704.0,2022-07-20 09:25:00.028608407,12.0,4704.0,4678.75,4729.25,,25.25,1262.5,2022-07-20 09:51:20.011072979,17.0,4729.25,Target,25.25,1262.5,1262.5,1.0,0.75,37.5,0.0297029702970297,25.5,1275.0,1.00990099009901,2.4416058394160585,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,4704.0,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-07-20 09:25:00.028608407,2022-07-20 09:25:00.028608407,,,2022-07-20 09:51:20.011072979,1262.5,1.0
4743,BO+FT,Long,2022-07-20 13:20:00,58,4717.0,4693.0,2022-07-20,ok,2022-07-20,1.0,True,4717.0,4711.25,4711.25,2022-07-20 13:20:00.013510755,59.0,4711.25,4692.75,4729.75,,18.5,925.0,2022-07-20 14:05:20.459279689,68.0,4729.75,Target,18.5,925.0,925.0,1.0,1.0,50.0,0.05405405405405406,18.75,937.5,1.0135135135135136,2.48661800486618,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,4711.25,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-07-20 13:20:00.013510755,2022-07-20 13:20:00.013510755,,,2022-07-20 14:05:20.459279689,925.0,1.0
4822,BO+FT,Long,2022-07-26 12:05:00,43,4696.75,4681.75,2022-07-26,ok,2022-07-26,1.0,True,4696.75,4694.75,4694.75,2022-07-26 12:05:00.017043369,44.0,4694.75,4681.5,4708.0,,13.25,662.5,2022-07-26 13:29:28.663601787,60.0,4681.5,Stop,-13.25,-662.5,-662.5,-1.0,13.25,662.5,1.0,4.0,200.0,0.3018867924528302,2.4089569829110196,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,4694.75,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-07-26 12:05:00.017043369,2022-07-26 12:05:00.017043369,,,2022-07-26 13:29:28.663601787,662.5,-1.0
4849,BO+FT,Long,2022-07-27 13:40:00,62,4775.0,4687.5,2022-07-27,ok,2022-07-27,1.0,True,4775.0,4760.0,4760.0,2022-07-27 13:40:00.002804239,63.0,4760.0,4687.25,4832.75,,72.75,3637.5,2022-07-27 15:14:59.842293593,81.0,4777.0,EOD,17.0,850.0,850.0,0.23367697594501718,0.0,0.0,0.0,43.75,2187.5,0.6013745704467354,2.449027695934001,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,4760.0,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-07-27 13:40:00.002804239,2022-07-27 13:40:00.002804239,,,2022-07-27 15:14:59.842293593,3637.5,0.234
4897,BO+FT,Long,2022-08-01 13:55:00,65,4887.75,4856.25,2022-08-01,ok,2022-08-01,1.0,True,4887.75,4880.75,4880.75,2022-08-01 13:55:00.041737793,66.0,4880.75,4856.0,4905.5,,24.75,1237.5,2022-08-01 15:14:59.719749631,81.0,4883.5,EOD,2.75,137.5,137.5,0.1111111111111111,2.5,125.0,0.10101010101010101,11.75,587.5,0.47474747474747475,2.45550972304066,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,4880.75,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-08-01 13:55:00.041737793,2022-08-01 13:55:00.041737793,,,2022-08-01 15:14:59.719749631,1237.5,0.111
4920,BO+FT,Short,2022-08-02 14:50:00,76,4858.0,4884.5,2022-08-02,ok,2022-08-02,1.0,True,4858.0,4861.5,4861.5,2022-08-02 14:50:00.003988729,77.0,4861.5,4884.75,4838.25,,23.25,1162.5,2022-08-02 15:14:59.806016565,81.0,4853.75,EOD,7.75,387.5,387.5,0.3333333333333333,3.5,175.0,0.15053763440860216,11.25,562.5,0.4838709677419355,2.4737772539776075,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,4861.5,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-08-02 14:50:00.003988729,2022-08-02 14:50:00.003988729,,,2022-08-02 15:14:59.806016565,1162.5,0.333
4936,BO+FT,Short,2022-08-03 15:00:00,78,4914.5,4947.0,2022-08-03,ok,2022-08-03,1.0,True,4914.5,4917.75,4917.75,2022-08-03 15:00:00.000031795,79.0,4917.75,4947.25,4888.25,,29.5,1475.0,2022-08-03 15:14:59.538789571,81.0,4914.25,EOD,3.5,175.0,175.0,0.11864406779661017,0.5,25.0,0.01694915254237288,4.75,237.5,0.16101694915254236,2.4820271066588098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,4917.75,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-08-03 15:00:00.000031795,2022-08-03 15:00:00.000031795,,,2022-08-03 15:14:59.538789571,1475.0,0.119
4961,BO+FT,Long,2022-08-05 11:45:00,39,4896.0,4869.5,2022-08-05,ok,2022-08-05,1.0,True,4896.0,4889.75,4889.75,2022-08-05 11:45:00.017352045,40.0,4889.75,4869.25,4910.25,,20.5,1025.0,2022-08-05 15:14:59.926017973,81.0,4901.75,EOD,12.0,600.0,600.0,0.5853658536585366,3.0,150.0,0.14634146341463414,20.25,1012.5,0.9878048780487805,2.5103123158515026,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,4889.75,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-08-05 11:45:00.017352045,2022-08-05 11:45:00.017352045,,,2022-08-05 15:14:59.926017973,1025.0,0.585
4976,BO+FT,Short,2022-08-08 11:10:00,32,4907.0,4947.0,2022-08-08,ok,2022-08-08,1.0,True,4907.0,4911.5,4911.5,2022-08-08 11:10:00.072946861,33.0,4911.5,4947.25,4875.75,,35.75,1787.5,2022-08-08 15:14:59.009622387,81.0,4906.0,EOD,5.5,275.0,275.0,0.15384615384615385,3.0,150.0,0.08391608391608392,21.25,1062.5,0.5944055944055944,2.52327637006482,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,4911.5,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-08-08 11:10:00.072946861,2022-08-08 11:10:00.072946861,,,2022-08-08 15:14:59.009622387,1787.5,0.154
4980,BO+FT,Long,2022-08-08 12:10:00,44,4910.5,4886.0,2022-08-08,ok,2022-08-08,1.0,True,4910.5,4907.25,4907.25,2022-08-08 12:10:00.048148287,45.0,4907.25,4885.75,4928.75,,21.5,1075.0,2022-08-08 15:14:59.009622387,81.0,4906.0,EOD,-1.25,-62.5,-62.5,-0.05813953488372093,17.0,850.0,0.7906976744186046,7.25,362.5,0.3372093023255814,2.5158636897767335,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,4907.25,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-08-08 12:10:00.048148287,2022-08-08 12:10:00.048148287,,,2022-08-08 15:14:59.009622387,2862.5,-0.058
4992,BO+FT,Short,2022-08-09 11:25:00,35,4877.75,4900.75,2022-08-09,ok,2022-08-09,1.0,True,4877.75,4880.0,4880.0,2022-08-09 11:25:00.009434105,36.0,4880.0,4901.0,4859.0,,21.0,1050.0,2022-08-09 15:14:59.845645047,81.0,4888.75,EOD,-8.75,-437.5,-437.5,-0.4166666666666667,10.0,500.0,0.47619047619047616,6.0,300.0,0.2857142857142857,2.4651698330454805,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,4880.0,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-08-09 11:25:00.009434105,2022-08-09 11:25:00.009434105,,,2022-08-09 15:14:59.845645047,1050.0,-0.417
5029,BO+FT,Long,2022-08-11 12:15:00,45,5000.0,4976.5,2022-08-11,ok,2022-08-11,1.0,True,5000.0,4996.0,4996.0,2022-08-11 12:15:01.364037495,46.0,4996.0,4976.25,5015.75,,19.75,987.5,2022-08-11 13:42:52.652996149,63.0,4976.25,Stop,-19.75,-987.5,-987.5,-1.0,19.75,987.5,1.0,6.0,300.0,0.3037974683544304,2.357929515418502,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,4996.0,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-08-11 12:15:01.364037495,2022-08-11 12:15:01.364037495,,,2022-08-11 13:42:52.652996149,987.5,-1.0
5031,BO+FT,Short,2022-08-11 12:30:00,48,4993.0,5011.5,2022-08-11,ok,2022-08-11,1.0,True,4993.0,4996.25,4996.25,2022-08-11 12:30:00.001233487,49.0,4996.25,5011.75,4980.75,,15.5,775.0,2022-08-11 13:13:34.394990287,57.0,4980.75,Target,15.5,775.0,775.0,1.0,2.0,100.0,0.12903225806451613,16.25,812.5,1.0483870967741935,2.392070484581498,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,4996.25,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-08-11 12:30:00.001233487,2022-08-11 12:30:00.001233487,,,2022-08-11 13:13:34.394990287,1762.5,1.0
5041,BO+FT,Long,2022-08-11 14:55:00,77,4972.5,4953.0,2022-08-11,ok,2022-08-11,1.0,True,4972.5,4973.0,4973.0,2022-08-11 14:55:00.002590399,78.0,4973.0,4952.75,4993.25,,20.25,1012.5,2022-08-11 15:14:59.547666189,81.0,4976.25,EOD,3.25,162.5,162.5,0.16049382716049382,5.5,275.0,0.2716049382716049,4.75,237.5,0.2345679012345679,2.3992290748898677,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,4973.0,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-08-11 14:55:00.002590399,2022-08-11 14:55:00.002590399,,,2022-08-11 15:14:59.547666189,1012.5,0.16
5053,BO+FT,Long,2022-08-12 14:05:00,67,5033.0,5019.5,2022-08-12,ok,2022-08-12,1.0,True,5033.0,5030.5,5030.5,2022-08-12 14:05:00.018409991,68.0,5030.5,5019.25,5041.75,,11.25,562.5,2022-08-12 14:59:00.007644963,78.0,5041.75,Target,11.25,562.5,562.5,1.0,0.5,25.0,0.044444444444444446,11.5,575.0,1.0222222222222221,2.4240088105726874,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5030.5,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-08-12 14:05:00.018409991,2022-08-12 14:05:00.018409991,,,2022-08-12 14:59:00.007644963,562.5,1.0
5061,BO+FT,Long,2022-08-15 10:40:00,26,5044.75,5022.75,2022-08-15,ok,2022-08-15,1.0,True,5044.75,5040.5,5040.5,2022-08-15 10:40:00.055852963,27.0,5040.5,5022.5,5058.5,,18.0,900.0,2022-08-15 11:52:42.718847857,41.0,5058.5,Target,18.0,900.0,900.0,1.0,1.5,75.0,0.08333333333333333,18.25,912.5,1.0138888888888888,2.4636563876651985,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5040.5,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-08-15 10:40:00.055852963,2022-08-15 10:40:00.055852963,,,2022-08-15 11:52:42.718847857,900.0,1.0
5071,BO+FT,Short,2022-08-15 14:05:00,67,5059.0,5069.0,2022-08-15,ok,2022-08-15,1.0,True,5059.0,5061.0,5061.0,2022-08-15 14:05:02.250088277,68.0,5061.0,5069.25,5052.75,,8.25,412.5,2022-08-15 15:14:59.999711675,81.0,5056.5,EOD,4.5,225.0,225.0,0.5454545454545454,4.75,237.5,0.5757575757575758,6.25,312.5,0.7575757575757576,2.473568281938326,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5061.0,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-08-15 14:05:02.250088277,2022-08-15 14:05:02.250088277,,,2022-08-15 15:14:59.999711675,412.5,0.545
5114,BO+FT,Long,2022-08-18 14:15:00,69,5053.75,5038.75,2022-08-18,ok,2022-08-18,1.0,True,5053.75,5051.25,5051.25,2022-08-18 14:15:00.001299369,70.0,5051.25,5038.5,5064.0,,12.75,637.5,2022-08-18 15:14:59.640590167,81.0,5045.75,EOD,-5.5,-275.0,-275.0,-0.43137254901960786,8.0,400.0,0.6274509803921569,5.25,262.5,0.4117647058823529,2.443960826985854,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,5051.25,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-08-18 14:15:00.001299369,2022-08-18 14:15:00.001299369,,,2022-08-18 15:14:59.640590167,637.5,-0.431
5128,BO+FT,Long,2022-08-19 13:25:00,59,4993.5,4982.5,2022-08-19,ok,2022-08-19,1.0,True,4993.5,4992.25,4992.25,2022-08-19 13:25:00.093848013,60.0,4992.25,4982.25,5002.25,,10.0,500.0,2022-08-19 14:07:06.034644773,68.0,4982.25,Stop,-10.0,-500.0,-500.0,-1.0,10.0,500.0,1.0,2.75,137.5,0.275,2.3919062832800853,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,4992.25,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-08-19 13:25:00.093848013,2022-08-19 13:25:00.093848013,,,2022-08-19 14:07:06.034644773,500.0,-1.0
5173,BO+FT,Long,2022-08-23 14:00:00,66,4900.25,4881.25,2022-08-23,ok,2022-08-23,1.0,True,4900.25,4896.75,4896.75,2022-08-23 14:00:00.011033775,67.0,4896.75,4881.0,4912.5,,15.75,787.5,2022-08-23 15:14:59.971112149,81.0,4890.0,EOD,-6.75,-337.5,-337.5,-0.42857142857142855,8.0,400.0,0.5079365079365079,7.0,350.0,0.4444444444444444,2.358005249343832,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,4896.75,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-08-23 14:00:00.011033775,2022-08-23 14:00:00.011033775,,,2022-08-23 15:14:59.971112149,787.5,-0.429
5189,BO+FT,Long,2022-08-24 13:05:00,55,4901.5,4884.5,2022-08-24,ok,2022-08-24,1.0,True,4901.5,4900.0,4900.0,2022-08-24 13:05:00.021899043,56.0,4900.0,4884.25,4915.75,,15.75,787.5,2022-08-24 15:14:59.920236413,81.0,4907.75,EOD,7.75,387.5,387.5,0.49206349206349204,4.75,237.5,0.30158730158730157,13.25,662.5,0.8412698412698413,2.374278215223097,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,4900.0,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-08-24 13:05:00.021899043,2022-08-24 13:05:00.021899043,,,2022-08-24 15:14:59.920236413,787.5,0.492
5193,BO+FT,Long,2022-08-24 13:55:00,65,4901.75,4887.75,2022-08-24,ok,2022-08-24,1.0,True,4901.75,4900.5,4900.5,2022-08-24 13:55:00.671323941,66.0,4900.5,4887.5,4913.5,,13.0,650.0,2022-08-24 15:14:59.920236413,81.0,4907.75,EOD,7.25,362.5,362.5,0.5576923076923077,1.0,50.0,0.07692307692307693,12.75,637.5,0.9807692307692307,2.389501312335958,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,4900.5,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-08-24 13:55:00.671323941,2022-08-24 13:55:00.671323941,,,2022-08-24 15:14:59.920236413,1437.5,0.558
5210,BO+FT,Short,2022-08-25 13:35:00,61,4932.5,4944.5,2022-08-25,ok,2022-08-25,1.0,True,4932.5,4935.75,4935.75,2022-08-25 13:35:00.180917819,62.0,4935.75,4944.75,4926.75,,9.0,450.0,2022-08-25 14:40:48.876209457,75.0,4944.75,Stop,-9.0,-450.0,-450.0,-1.0,9.0,450.0,1.0,7.5,375.0,0.8333333333333334,2.3451828954147347,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,4935.75,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-08-25 13:35:00.180917819,2022-08-25 13:35:00.180917819,,,2022-08-25 14:40:48.876209457,450.0,-1.0
5212,BO+FT,Long,2022-08-25 14:00:00,66,4936.25,4920.75,2022-08-25,ok,2022-08-25,1.0,True,4936.25,4934.0,4934.0,2022-08-25 14:00:00.079210781,67.0,4934.0,4920.5,4947.5,,13.5,675.0,2022-08-25 14:42:21.786950409,75.0,4947.5,Target,13.5,675.0,675.0,1.0,1.75,87.5,0.12962962962962962,13.75,687.5,1.0185185185185186,2.3730036063884596,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,4934.0,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-08-25 14:00:00.079210781,2022-08-25 14:00:00.079210781,,,2022-08-25 14:42:21.786950409,1125.0,1.0
5221,BO+FT,Short,2022-08-26 09:25:00,11,4916.0,5006.0,2022-08-26,ok,2022-08-26,1.0,True,4916.0,4929.75,4929.75,2022-08-26 09:25:00.002420953,12.0,4929.75,5006.25,4853.25,,76.5,3825.0,2022-08-26 13:12:37.511512747,57.0,4853.25,Target,76.5,3825.0,3825.0,1.0,2.25,112.5,0.029411764705882353,76.75,3837.5,1.0032679738562091,2.530654301906234,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,4929.75,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-08-26 09:25:00.002420953,2022-08-26 09:25:00.002420953,,,2022-08-26 13:12:37.511512747,3825.0,1.0
5226,BO+FT,Short,2022-08-26 12:15:00,45,4865.75,4890.75,2022-08-26,ok,2022-08-26,1.0,True,4865.75,4867.5,4867.5,2022-08-26 12:15:00.012210657,46.0,4867.5,4891.0,4844.0,,23.5,1175.0,2022-08-26 13:50:46.520167431,65.0,4844.0,Target,23.5,1175.0,1175.0,1.0,4.0,200.0,0.1702127659574468,23.75,1187.5,1.0106382978723405,2.57908294693457,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,4867.5,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-08-26 12:15:00.012210657,2022-08-26 12:15:00.012210657,,,2022-08-26 13:50:46.520167431,5000.0,1.0
5238,BO+FT,Short,2022-08-29 09:30:00,12,4795.25,4841.75,2022-08-29,ok,2022-08-29,1.0,True,4795.25,4800.75,4800.75,2022-08-29 09:30:00.002107881,13.0,4800.75,4842.0,4759.5,,41.25,2062.5,2022-08-29 15:14:59.949859397,81.0,4792.5,EOD,8.25,412.5,412.5,0.2,24.25,1212.5,0.5878787878787879,22.75,1137.5,0.5515151515151515,2.596084492529624,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,False,market,4800.75,0.0,0.0,0.0,0.0,0.0,ESA_v2,2022-08-29 09:30:00.002107881,2022-08-29 09:30:00.002107881,,,2022-08-29 15:14:59.949859397,2062.5,0.2
