Date,time,rev,side,entry,stop,bar
2025-04-14,2025-04-14 14:55:00,BO,-1,5728.75,5753.5,76
2025-04-15,2025-04-15 08:40:00,BO,1,5746.0,5715.0,1
2025-04-15,2025-04-15 12:25:00,BO,-1,5711.75,5727.0,46
2025-04-16,2025-04-16 08:50:00,BO,-1,5646.5,5668.0,3
2025-04-16,2025-04-16 14:55:00,BO,1,5582.75,5546.75,76
2025-04-17,2025-04-17 10:30:00,BO,-1,5593.25,5615.0,23
2025-04-21,2025-04-21 14:25:00,BO,1,5431.0,5420.25,70
2025-04-21,2025-04-21 14:40:00,BO,1,5440.5,5423.0,73
2025-04-22,2025-04-22 14:15:00,BO,-1,5582.5,5596.25,68
2025-04-22,2025-04-22 14:50:00,OB,1,5597.0,5566.75,75
2025-04-23,2025-04-23 10:25:00,BO,-1,5725.0,5750.5,22
2025-04-23,2025-04-23 12:35:00,OB,-1,5700.5,5721.0,48
2025-04-25,2025-04-25 09:25:00,BO,-1,5775.75,5802.5,10
2025-04-28,2025-04-28 09:25:00,BO,1,5842.5,5827.25,10
2025-04-28,2025-04-28 10:25:00,BO,-1,5801.75,5825.5,22
2025-04-28,2025-04-28 13:30:00,BO,1,5807.75,5796.0,59
2025-04-28,2025-04-28 15:05:00,BO,-1,5825.5,5845.0,78
2025-04-29,2025-04-29 09:25:00,BO,-1,5822.0,5844.25,10
2025-04-29,2025-04-29 10:20:00,BO,-1,5836.0,5850.75,21
2025-04-30,2025-04-30 08:40:00,BO,-1,5762.25,5865.5,1
2025-04-30,2025-04-30 09:00:00,BO,-1,5738.75,5763.75,5
2025-04-30,2025-04-30 12:35:00,BO,1,5828.25,5806.75,48
2025-04-30,2025-04-30 13:30:00,BO,-1,5825.5,5841.25,59
2025-04-30,2025-04-30 14:45:00,OB,1,5833.25,5814.0,74
2025-05-01,2025-05-01 13:10:00,BO,1,5938.25,5923.0,55
2025-05-01,2025-05-01 15:00:00,OB,-1,5904.25,5945.0,77
2025-05-02,2025-05-02 11:05:00,BO,1,5996.0,5975.5,30
2025-05-05,2025-05-05 10:35:00,BO,-1,5961.5,5971.5,24
2025-05-05,2025-05-05 12:05:00,BO,-1,5972.0,5978.0,42
2025-05-05,2025-05-05 12:35:00,BO,1,5974.25,5967.0,48
2025-05-05,2025-05-05 13:55:00,BO,-1,5980.0,5985.5,64
2025-05-07,2025-05-07 13:35:00,BO,1,5909.0,5886.25,60
2025-05-07,2025-05-07 14:45:00,OB,1,5935.25,5890.5,74
2025-05-08,2025-05-08 09:15:00,BO,-1,5944.0,5963.5,8
2025-05-08,2025-05-08 14:40:00,BO,-1,5995.5,6010.5,73
2025-05-09,2025-05-09 09:20:00,BO,-1,5971.5,5988.0,9
2025-05-12,2025-05-12 11:50:00,BO,1,6122.5,6111.5,39
2025-05-12,2025-05-12 14:45:00,BO,-1,6126.25,6133.5,74
2025-05-13,2025-05-13 09:00:00,BO,1,6167.75,6154.75,5
2025-05-13,2025-05-13 13:55:00,IB,1,6195.0,6189.75,64
2025-05-13,2025-05-13 14:40:00,BO,1,6203.75,6198.0,73
2025-05-14,2025-05-14 11:45:00,BO,-1,6188.0,6200.25,38
2025-05-15,2025-05-15 10:20:00,BO,1,6195.0,6184.5,21
2025-05-15,2025-05-15 11:05:00,BO,1,6206.25,6200.0,30
2025-05-15,2025-05-15 14:30:00,BO,-1,6201.25,6215.5,71
2025-05-16,2025-05-16 10:35:00,BO,1,6224.5,6215.0,24
2025-05-19,2025-05-19 10:40:00,BO,1,6242.75,6232.75,25
2025-05-19,2025-05-19 13:20:00,BO,-1,6246.75,6256.0,57
2025-05-20,2025-05-20 10:00:00,BO,-1,6239.25,6250.25,17
2025-05-20,2025-05-20 12:25:00,BO,-1,6243.25,6248.25,46
2025-05-21,2025-05-21 12:00:00,IB,-1,6225.5,6235.5,41
2025-05-21,2025-05-21 12:15:00,BO,-1,6210.5,6227.25,44
2025-05-21,2025-05-21 12:40:00,OB,1,6186.25,6146.25,49
2025-05-22,2025-05-22 12:05:00,BO,-1,6136.5,6146.5,42
2025-05-22,2025-05-22 12:25:00,BO,1,6153.0,6134.0,46
2025-05-22,2025-05-22 14:00:00,BO,1,6166.5,6159.0,65
2025-05-22,2025-05-22 14:40:00,BO,-1,6164.0,6174.25,73
2025-05-23,2025-05-23 14:15:00,BO,1,6116.25,6105.75,68
2025-05-23,2025-05-23 14:55:00,BO,-1,6094.5,6115.0,76
2025-05-26,2025-05-26 10:05:00,BO,-1,6152.0,6158.0,18
2025-05-27,2025-05-27 15:00:00,OB,1,6215.25,6203.0,119
2025-05-29,2025-05-29 13:25:00,BO,-1,6182.25,6195.75,58
2025-05-29,2025-05-29 14:50:00,BO,1,6202.25,6192.0,75
2025-05-30,2025-05-30 10:20:00,BO,-1,6181.5,6192.5,21
2025-05-30,2025-05-30 10:30:00,BO,1,6192.0,6180.75,23
2025-05-30,2025-05-30 13:10:00,BO,1,6173.5,6157.75,55
2025-06-02,2025-06-02 13:20:00,BO,1,6208.5,6195.25,57
2025-06-02,2025-06-02 15:05:00,BO,1,6229.25,6216.5,78
2025-06-03,2025-06-03 11:20:00,BO,1,6261.5,6252.0,33
2025-06-04,2025-06-04 12:05:00,BO,1,6269.75,6264.25,42
2025-06-04,2025-06-04 13:05:00,BO,1,6276.0,6272.25,54
2025-06-05,2025-06-05 11:00:00,BO,1,6285.75,6279.5,29
2025-06-06,2025-06-06 08:40:00,BO,1,6292.5,6228.75,1
2025-06-06,2025-06-06 10:20:00,BO,-1,6275.5,6299.5,21
2025-06-06,2025-06-06 11:25:00,BO,-1,6281.75,6289.5,34
2025-06-06,2025-06-06 13:05:00,BO,1,6292.5,6282.5,54
2025-06-10,2025-06-10 11:55:00,BO,1,6315.75,6311.0,40
2025-06-11,2025-06-11 11:05:00,BO,-1,6326.75,6335.5,30
2025-06-12,2025-06-12 14:50:00,BO,-1,6319.25,6325.25,75
2025-06-12,2025-06-12 15:00:00,OB,1,6330.0,6316.5,77
2025-06-13,2025-06-13 09:40:00,IB,1,6273.25,6256.5,13
2025-06-13,2025-06-13 11:30:00,BO,-1,6299.25,6309.0,35
2025-06-13,2025-06-13 14:25:00,BO,-1,6254.5,6267.0,70
2025-06-16,2025-06-16 08:55:00,BO,1,6318.75,6302.75,4
2025-06-16,2025-06-16 11:55:00,IB,1,6322.0,6316.25,40
2025-06-17,2025-06-17 15:00:00,OB,-1,6265.75,6277.5,77
2025-06-18,2025-06-18 13:55:00,BO,-1,6275.25,6298.75,64
2025-06-19,2025-06-19 08:40:00,BO,-1,6215.25,6269.0,1
2025-06-19,2025-06-19 11:00:00,BO,-1,6201.75,6212.0,29
2025-06-23,2025-06-23 14:05:00,BO,1,6295.75,6283.25,66
2025-06-24,2025-06-24 15:00:00,BO,-1,6371.25,6382.25,77
2025-06-25,2025-06-25 12:35:00,IB,-1,6369.5,6374.75,48
2025-06-26,2025-06-26 14:55:00,OB,1,6423.5,6416.0,76
2025-06-27,2025-06-27 08:40:00,BO,1,6438.0,6417.75,1
2025-06-27,2025-06-27 11:45:00,BO,-1,6462.25,6466.5,38
2025-06-27,2025-06-27 12:25:00,BO,-1,6457.25,6462.0,46
2025-06-30,2025-06-30 11:00:00,IB,-1,6466.75,6471.5,29
2025-07-01,2025-07-01 14:50:00,BO,1,6485.5,6476.5,75
2025-07-01,2025-07-01 15:00:00,BO,-1,6476.5,6488.25,77
2025-07-03,2025-07-03 11:55:00,BO,-1,6551.25,6560.75,40
2025-07-04,2025-07-04 09:35:00,BO,1,6519.25,6513.0,12
2025-07-04,2025-07-04 10:15:00,BO,-1,6516.25,6519.5,20
2025-07-04,2025-07-04 10:35:00,BO,1,6517.0,6513.0,24
2025-07-07,2025-07-07 10:20:00,BO,-1,6512.75,6517.5,21
2025-07-07,2025-07-07 13:20:00,BO,-1,6482.0,6499.25,57
2025-07-08,2025-07-08 08:50:00,BO,1,6508.75,6500.25,3
2025-07-08,2025-07-08 09:05:00,BO,-1,6500.0,6510.25,6
2025-07-08,2025-07-08 09:50:00,OB,-1,6500.5,6510.0,15
2025-07-08,2025-07-08 11:10:00,IB,-1,6501.25,6507.25,31
2025-07-08,2025-07-08 11:20:00,BO,1,6505.75,6500.0,33
2025-07-10,2025-07-10 14:30:00,OB,-1,6555.75,6559.5,71
2025-07-11,2025-07-11 12:40:00,IB,-1,6531.0,6537.5,49
2025-07-14,2025-07-14 12:20:00,BO,1,6539.0,6534.75,45
2025-07-15,2025-07-15 14:00:00,BO,-1,6522.5,6535.5,65
2025-07-15,2025-07-15 15:00:00,OB,-1,6509.75,6527.5,77
2025-07-16,2025-07-16 10:25:00,BO,-1,6486.75,6522.5,22
2025-07-16,2025-07-16 14:45:00,BO,1,6534.5,6527.5,74
2025-07-17,2025-07-17 08:35:00,OB,1,6534.25,6526.0,0
2025-07-17,2025-07-17 09:25:00,BO,-1,6538.75,6550.75,10
2025-07-17,2025-07-17 11:20:00,BO,-1,6557.0,6564.0,33
2025-07-17,2025-07-17 13:15:00,BO,-1,6560.0,6563.75,56
2025-07-17,2025-07-17 13:25:00,OB,1,6566.5,6559.75,58
2025-07-18,2025-07-18 11:10:00,OB,-1,6562.75,6568.0,31
2025-07-21,2025-07-21 14:05:00,BO,-1,6586.5,6591.75,66
2025-07-22,2025-07-22 08:55:00,BO,-1,6549.75,6576.0,4
2025-07-23,2025-07-23 08:50:00,BO,-1,6587.5,6599.0,3
2025-07-23,2025-07-23 14:55:00,BO,1,6619.5,6614.0,76
2025-07-24,2025-07-24 10:55:00,OB,1,6640.25,6636.75,28
2025-07-25,2025-07-25 09:05:00,BO,-1,6631.0,6638.0,6
2025-07-25,2025-07-25 14:20:00,BO,1,6657.75,6654.75,69
2025-07-29,2025-07-29 14:50:00,IB,1,6631.5,6623.75,75
2025-07-30,2025-07-30 10:05:00,BO,-1,6638.5,6646.25,18
2025-07-30,2025-07-30 12:40:00,OB,1,6646.75,6641.0,49
2025-07-31,2025-07-31 09:55:00,BO,-1,6651.75,6665.5,16
2025-07-31,2025-07-31 10:15:00,BO,-1,6634.5,6653.5,20
2025-08-01,2025-08-01 13:25:00,BO,1,6484.0,6469.25,58
2025-08-01,2025-08-01 13:55:00,OB,-1,6486.25,6505.5,64
2025-08-04,2025-08-04 08:35:00,BO,1,6543.0,6490.0,0
2025-08-04,2025-08-04 14:15:00,OB,1,6575.25,6571.0,68
2025-08-04,2025-08-04 14:35:00,BO,-1,6574.25,6581.25,72
2025-08-04,2025-08-04 14:55:00,BO,1,6582.0,6575.75,76
2025-08-05,2025-08-05 09:05:00,BO,-1,6580.25,6596.5,6
2025-08-05,2025-08-05 10:05:00,BO,1,6554.75,6543.0,18
2025-08-06,2025-08-06 13:05:00,OB,1,6599.0,6592.5,54
2025-08-07,2025-08-07 08:50:00,OB,-1,6629.0,6642.0,3
2025-08-07,2025-08-07 09:25:00,BO,-1,6606.5,6622.0,10
2025-08-07,2025-08-07 11:45:00,BO,-1,6576.5,6597.0,38
2025-08-07,2025-08-07 13:15:00,BO,-1,6569.75,6581.5,56
2025-08-08,2025-08-08 10:10:00,OB,1,6633.0,6625.25,19
2025-08-08,2025-08-08 10:55:00,BO,1,6630.0,6618.0,28
2025-08-08,2025-08-08 11:55:00,BO,-1,6635.0,6641.25,40
2025-08-11,2025-08-11 14:35:00,BO,-1,6630.0,6634.0,72
2025-08-12,2025-08-12 08:40:00,BO,1,6666.25,6624.25,1
2025-08-12,2025-08-12 08:50:00,OB,-1,6644.25,6667.25,3
2025-08-13,2025-08-13 08:40:00,BO,1,6721.25,6694.0,1
2025-08-13,2025-08-13 09:05:00,BO,-1,6719.75,6730.0,6
2025-08-13,2025-08-13 10:25:00,OB,1,6706.5,6698.0,22
2025-08-13,2025-08-13 14:55:00,BO,1,6716.0,6707.5,76
2025-08-14,2025-08-14 15:05:00,OB,-1,6710.5,6723.5,78
2025-08-15,2025-08-15 10:45:00,BO,-1,6690.25,6704.5,26
2025-08-15,2025-08-15 10:55:00,BO,1,6704.25,6689.0,28
2025-08-18,2025-08-18 09:00:00,BO,-1,6690.25,6701.5,5
2025-08-19,2025-08-19 09:45:00,BO,-1,6685.0,6698.0,14
2025-08-19,2025-08-19 14:55:00,BO,-1,6650.0,6656.75,76
2025-08-21,2025-08-21 09:40:00,BO,-1,6622.75,6639.75,13
2025-08-21,2025-08-21 10:55:00,BO,-1,6617.75,6636.0,28
2025-08-21,2025-08-21 14:55:00,IB,1,6616.5,6612.25,76
2025-08-22,2025-08-22 08:35:00,BO,1,6634.5,6614.5,0
2025-08-26,2025-08-26 12:30:00,BO,1,6691.75,6687.5,47
2025-08-26,2025-08-26 14:55:00,BO,1,6704.75,6695.75,76
2025-08-29,2025-08-29 09:50:00,OB,-1,6688.75,6703.25,15
2025-09-02,2025-09-02 09:45:00,BO,-1,6631.5,6646.75,56
2025-09-02,2025-09-02 12:00:00,BO,1,6619.75,6606.75,83
2025-09-03,2025-09-03 10:15:00,OB,-1,6686.0,6691.75,20
2025-09-03,2025-09-03 14:40:00,BO,1,6667.5,6659.5,73
2025-09-05,2025-09-05 09:15:00,BO,-1,6736.25,6757.75,8
2025-09-05,2025-09-05 13:20:00,BO,1,6705.0,6695.25,57
2025-09-08,2025-09-08 10:30:00,IB,1,6743.75,6737.0,23
2025-09-08,2025-09-08 10:40:00,IB,-1,6738.75,6744.0,25
2025-09-08,2025-09-08 11:10:00,BO,-1,6733.0,6740.25,31
2025-09-10,2025-09-10 14:10:00,OB,-1,6756.0,6765.5,67
2025-09-11,2025-09-11 12:15:00,OB,1,6817.5,6812.5,44
2025-09-12,2025-09-12 09:55:00,BO,1,6823.5,6818.75,16
2025-09-12,2025-09-12 12:35:00,IB,-1,6821.5,6824.0,48
2025-09-15,2025-09-15 10:10:00,OB,-1,6848.0,6852.0,19
2025-09-15,2025-09-15 12:40:00,BO,1,6842.5,6837.25,49
2025-09-15,2025-09-15 13:45:00,BO,-1,6836.25,6842.25,62
2025-09-15,2025-09-15 14:50:00,BO,1,6845.5,6839.75,75
2025-09-16,2025-09-16 14:50:00,BO,1,6843.5,6836.5,75
2025-09-17,2025-09-17 10:30:00,BO,-1,6828.75,6836.0,23
2025-09-17,2025-09-17 13:15:00,IB,-1,6817.75,6857.25,56
2025-09-18,2025-09-18 10:20:00,IB,1,6876.5,6864.75,21
2025-09-22,2025-09-22 09:30:00,BO,1,6895.5,6888.0,11
2025-09-23,2025-09-23 13:35:00,BO,1,6884.25,6874.75,60
2025-09-23,2025-09-23 14:20:00,BO,1,6880.5,6873.75,69
2025-09-24,2025-09-24 10:35:00,BO,-1,6874.5,6883.0,24
2025-09-24,2025-09-24 12:10:00,BO,1,6864.5,6856.5,43
2025-09-24,2025-09-24 14:55:00,OB,1,6864.25,6857.75,76
2025-09-25,2025-09-25 08:40:00,BO,-1,6812.5,6870.0,1
2025-09-25,2025-09-25 13:05:00,BO,-1,6795.75,6815.75,54
2025-09-25,2025-09-25 13:15:00,IB,1,6811.25,6795.0,56
2025-09-25,2025-09-25 13:45:00,BO,1,6829.5,6818.0,62
2025-09-26,2025-09-26 09:10:00,OB,-1,6848.5,6874.5,7
2025-09-26,2025-09-26 12:55:00,BO,-1,6859.25,6867.0,52
2025-09-29,2025-09-29 10:15:00,BO,-1,6887.0,6896.0,20
2025-09-29,2025-09-29 11:45:00,BO,-1,6879.5,6886.0,38
2025-09-29,2025-09-29 13:40:00,IB,-1,6881.25,6884.75,61
2025-09-29,2025-09-29 14:10:00,BO,-1,6875.5,6883.0,67
2025-09-30,2025-09-30 14:55:00,BO,1,6911.5,6896.5,76
2025-09-30,2025-09-30 15:05:00,IB,-1,6901.75,6914.25,78
2025-10-01,2025-10-01 12:05:00,OB,1,6918.5,6909.75,42
2025-10-01,2025-10-01 13:05:00,BO,1,6928.5,6923.5,54
2025-10-01,2025-10-01 14:35:00,OB,1,6938.5,6933.25,72
2025-10-02,2025-10-02 09:50:00,BO,-1,6925.75,6934.25,15
2025-10-03,2025-10-03 08:40:00,BO,1,6955.0,6937.25,1
2025-10-03,2025-10-03 09:05:00,BO,-1,6946.0,6959.0,6
2025-10-03,2025-10-03 10:05:00,IB,-1,6961.25,6966.25,18
2025-10-07,2025-10-07 10:10:00,BO,-1,6930.75,6953.25,19
2025-10-07,2025-10-07 11:50:00,BO,-1,6925.75,6937.0,39
2025-10-07,2025-10-07 13:15:00,BO,1,6927.25,6919.25,56
2025-10-08,2025-10-08 10:30:00,BO,1,6967.5,6962.0,23
2025-10-08,2025-10-08 11:30:00,BO,-1,6969.0,6973.5,35
2025-10-08,2025-10-08 13:45:00,BO,-1,6965.75,6970.75,62
2025-10-10,2025-10-10 08:40:00,BO,1,6972.0,6949.0,1
2025-10-10,2025-10-10 08:55:00,OB,-1,6963.25,6977.25,4
2025-10-10,2025-10-10 10:05:00,BO,-1,6896.25,6968.25,18
2025-10-10,2025-10-10 10:25:00,BO,-1,6864.25,6918.75,22
2025-10-13,2025-10-13 10:15:00,OB,1,6849.5,6832.5,20
2025-10-13,2025-10-13 13:40:00,OB,-1,6869.5,6878.5,61
2025-10-15,2025-10-15 10:50:00,BO,-1,6882.25,6902.5,27
2025-10-16,2025-10-16 11:35:00,BO,-1,6831.75,6872.0,36
2025-10-16,2025-10-16 13:45:00,BO,1,6831.75,6802.75,62
2025-10-17,2025-10-17 08:55:00,BO,1,6847.25,6812.25,4
2025-10-20,2025-10-20 09:30:00,BO,1,6934.0,6921.0,11
2025-10-20,2025-10-20 14:05:00,BO,1,6950.25,6943.75,66
2025-10-20,2025-10-20 14:15:00,IB,-1,6948.5,6951.75,68
2025-10-21,2025-10-21 09:20:00,BO,1,6945.25,6932.0,9
2025-10-21,2025-10-21 12:00:00,OB,-1,6945.5,6960.5,41
2025-10-21,2025-10-21 13:20:00,BO,-1,6950.0,6955.25,57
2025-10-21,2025-10-21 13:45:00,BO,-1,6948.75,6955.0,62
2025-10-21,2025-10-21 15:05:00,BO,-1,6939.25,6954.75,78
2025-10-22,2025-10-22 09:30:00,BO,-1,6924.0,6943.0,11
2025-10-22,2025-10-22 11:05:00,OB,-1,6913.5,6927.5,30
2025-10-23,2025-10-23 14:40:00,BO,-1,6950.25,6954.75,73
2025-10-28,2025-10-28 12:50:00,BO,1,7100.5,7096.75,51
2025-10-28,2025-10-28 13:20:00,BO,1,7109.75,7101.75,57
2025-10-29,2025-10-29 11:05:00,BO,-1,7101.5,7109.0,30
2025-10-29,2025-10-29 13:45:00,BO,-1,7057.75,7113.25,62
2025-10-29,2025-10-29 15:05:00,BO,1,7106.0,7087.25,78
2025-10-30,2025-10-30 08:40:00,BO,-1,7043.25,7093.25,1
2025-10-30,2025-10-30 13:10:00,BO,-1,7060.0,7070.0,55
2025-10-31,2025-10-31 12:00:00,BO,-1,7025.75,7038.0,41
2025-10-31,2025-10-31 14:55:00,BO,-1,7053.25,7067.75,76
2025-11-03,2025-11-03 11:30:00,OB,-1,7049.0,7060.5,35
2025-11-04,2025-11-04 10:50:00,BO,-1,6996.5,7006.75,27
2025-11-04,2025-11-04 14:15:00,BO,1,6979.5,6970.25,68
2025-11-05,2025-11-05 08:55:00,BO,1,6991.25,6960.75,4
2025-11-05,2025-11-05 13:10:00,BO,-1,7018.25,7026.75,55
2025-11-06,2025-11-06 12:05:00,OB,-1,6921.0,6933.25,42
2025-11-07,2025-11-07 08:40:00,BO,-1,6859.5,6930.75,1
2025-11-07,2025-11-07 14:45:00,BO,1,6915.25,6901.5,74
2025-11-10,2025-11-10 11:05:00,BO,1,6988.5,6967.75,30
2025-11-10,2025-11-10 11:55:00,BO,1,7008.75,6995.75,40
2025-11-11,2025-11-11 10:25:00,BO,1,7019.5,7006.75,22
2025-11-12,2025-11-12 08:50:00,BO,-1,7046.75,7063.5,3
2025-11-13,2025-11-13 09:50:00,BO,-1,6974.0,6994.25,15
2025-11-13,2025-11-13 13:30:00,BO,1,6947.25,6927.5,59
2025-11-13,2025-11-13 13:55:00,BO,-1,6925.75,6939.25,64
2025-11-14,2025-11-14 11:50:00,BO,-1,6949.0,6966.25,39
2025-11-14,2025-11-14 14:15:00,BO,-1,6946.25,6960.5,68
2025-11-17,2025-11-17 09:05:00,OB,-1,6923.75,6945.5,6
2025-11-17,2025-11-17 10:30:00,BO,1,6912.75,6885.5,23
2025-11-18,2025-11-18 14:50:00,BO,-1,6815.75,6833.5,75
2025-11-19,2025-11-19 09:55:00,BO,-1,6846.25,6863.75,16
2025-11-19,2025-11-19 11:40:00,BO,-1,6796.5,6820.25,37
2025-11-20,2025-11-20 09:25:00,BO,1,6953.75,6933.75,10
2025-11-20,2025-11-20 14:00:00,BO,1,6785.75,6757.5,65
2025-11-24,2025-11-24 12:35:00,BO,-1,6892.75,6899.25,48
2025-11-25,2025-11-25 09:00:00,OB,1,6889.0,6845.25,5
2025-11-25,2025-11-25 13:20:00,BO,-1,6931.5,6941.0,57
2025-11-26,2025-11-26 09:00:00,OB,-1,6972.75,6994.75,5
2025-11-27,2025-11-27 09:35:00,BO,-1,6996.75,6999.5,12
2025-11-27,2025-11-27 10:30:00,BO,1,6998.75,6996.75,23
2025-11-28,2025-11-28 11:20:00,OB,-1,7021.75,7027.5,75
2025-12-01,2025-12-01 08:55:00,BO,1,7008.25,6983.5,4
2025-12-01,2025-12-01 13:25:00,BO,-1,7005.25,7016.5,58
2025-12-01,2025-12-01 14:55:00,OB,-1,6996.25,7007.0,76
2025-12-02,2025-12-02 10:15:00,BO,-1,7011.0,7034.25,20
2025-12-02,2025-12-02 12:00:00,BO,-1,6997.0,7020.0,41
2025-12-02,2025-12-02 13:55:00,BO,1,7018.75,7008.5,64
2025-12-04,2025-12-04 11:10:00,OB,-1,7030.5,7039.5,31
2025-12-05,2025-12-05 10:00:00,BO,-1,7058.25,7073.5,17
2025-12-09,2025-12-09 12:55:00,OB,1,7031.75,7023.25,52
2025-12-10,2025-12-10 09:50:00,OB,1,7019.75,7005.0,15
2025-12-10,2025-12-10 11:55:00,BO,1,7027.75,7017.75,40
2025-12-11,2025-12-11 09:10:00,OB,1,7034.25,7008.75,7
2025-12-11,2025-12-11 09:50:00,BO,-1,7036.0,7050.25,15
2025-12-11,2025-12-11 14:35:00,BO,-1,7070.25,7076.75,72
2025-12-12,2025-12-12 09:30:00,BO,-1,7021.75,7046.25,11
2025-12-16,2025-12-16 13:30:00,OB,1,6948.5,6936.75,59
2025-12-17,2025-12-17 09:40:00,BO,-1,6945.25,6969.5,13
2025-12-18,2025-12-18 09:15:00,BO,-1,6942.25,6959.5,8
2025-12-18,2025-12-18 11:05:00,BO,-1,6963.75,6977.25,30
2025-12-18,2025-12-18 15:00:00,BO,-1,6939.5,6961.0,77
2025-12-22,2025-12-22 11:00:00,BO,1,7043.25,7037.0,29
2025-12-24,2025-12-24 11:35:00,OB,1,7098.0,7093.25,36
2025-12-26,2025-12-26 08:55:00,OB,-1,7096.25,7105.0,4
2025-12-26,2025-12-26 10:15:00,BO,-1,7086.75,7097.25,20
2025-12-29,2025-12-29 12:25:00,BO,1,7061.5,7054.75,46
2025-12-30,2025-12-30 10:25:00,BO,1,7070.0,7063.5,22
2025-12-30,2025-12-30 10:40:00,BO,-1,7063.0,7070.25,25
2025-12-31,2025-12-31 09:20:00,BO,-1,7034.75,7041.75,9
2025-12-31,2025-12-31 11:10:00,IB,-1,7030.0,7037.75,31
2025-12-31,2025-12-31 13:20:00,BO,-1,7038.25,7044.75,57
2025-12-31,2025-12-31 13:35:00,BO,-1,7024.5,7038.5,60
2025-12-31,2025-12-31 14:30:00,BO,-1,7010.5,7018.5,71
2026-01-06,2026-01-06 12:35:00,BO,-1,7086.75,7090.75,48
2026-01-07,2026-01-07 11:35:00,BO,-1,7113.25,7117.5,36
2026-01-07,2026-01-07 14:15:00,BO,-1,7085.5,7096.0,68
2026-01-08,2026-01-08 09:55:00,BO,-1,7062.5,7076.5,16
2026-01-08,2026-01-08 12:05:00,BO,-1,7076.0,7083.5,42
2026-01-08,2026-01-08 14:45:00,OB,-1,7072.0,7078.0,74
2026-01-09,2026-01-09 12:35:00,OB,1,7118.25,7109.25,48
2026-01-13,2026-01-13 08:50:00,OB,-1,7122.0,7135.25,3
2026-01-13,2026-01-13 14:35:00,BO,-1,7090.0,7099.25,72
2026-01-14,2026-01-14 14:10:00,OB,1,7065.75,7046.5,67
2026-01-16,2026-01-16 13:40:00,BO,1,7098.25,7091.0,61
2026-01-19,2026-01-19 10:40:00,BO,1,7019.75,7011.0,25
2026-01-21,2026-01-21 10:40:00,BO,-1,6986.5,7013.75,25
2026-01-21,2026-01-21 11:00:00,BO,-1,6967.75,6986.75,29
2026-01-22,2026-01-22 08:50:00,OB,-1,7046.75,7075.5,3
2026-01-23,2026-01-23 08:40:00,BO,-1,7038.75,7056.5,1
2026-01-23,2026-01-23 10:30:00,BO,-1,7066.0,7073.25,23
2026-01-23,2026-01-23 13:05:00,BO,1,7060.0,7050.75,54
2026-01-23,2026-01-23 14:10:00,BO,-1,7053.5,7062.0,67
2026-01-26,2026-01-26 08:40:00,BO,1,7081.75,7048.5,1
2026-01-26,2026-01-26 14:45:00,IB,-1,7100.0,7102.5,74
2026-01-26,2026-01-26 15:00:00,BO,-1,7091.75,7102.0,77
2026-01-27,2026-01-27 10:20:00,BO,1,7128.75,7124.0,21
2026-01-27,2026-01-27 11:00:00,BO,-1,7124.0,7128.5,29
2026-01-27,2026-01-27 14:25:00,IB,-1,7125.75,7128.25,70
2026-01-29,2026-01-29 09:05:00,BO,-1,7065.5,7098.75,6
2026-01-29,2026-01-29 11:55:00,BO,-1,7050.0,7073.5,40
2026-01-29,2026-01-29 12:10:00,OB,1,7064.5,7048.5,43
2026-01-30,2026-01-30 11:05:00,BO,-1,7055.5,7074.0,30
2026-02-02,2026-02-02 13:40:00,BO,-1,7121.5,7127.25,61
2026-02-03,2026-02-03 09:00:00,BO,-1,7092.5,7119.75,5
2026-02-04,2026-02-04 09:05:00,BO,-1,7029.25,7068.25,6
2026-02-04,2026-02-04 12:30:00,BO,1,7004.25,6979.75,47
2026-02-05,2026-02-05 13:05:00,OB,1,6944.5,6931.5,54
2026-02-06,2026-02-06 09:55:00,OB,-1,6998.0,7023.75,16
2026-02-06,2026-02-06 14:25:00,BO,1,7053.0,7047.25,70
2026-02-10,2026-02-10 09:00:00,BO,1,7109.0,7087.75,5
2026-02-10,2026-02-10 12:35:00,BO,-1,7084.25,7095.75,48
2026-02-11,2026-02-11 14:35:00,BO,-1,7070.25,7078.25,72
2026-02-12,2026-02-12 08:50:00,OB,-1,7083.0,7103.75,3
2026-02-13,2026-02-13 12:00:00,BO,-1,6997.25,7006.75,41
2026-02-13,2026-02-13 13:45:00,BO,-1,6982.25,6995.25,62
2026-02-13,2026-02-13 14:30:00,BO,-1,6952.0,6972.5,71
2026-02-13,2026-02-13 14:55:00,BO,1,6960.25,6943.75,76
2026-02-17,2026-02-17 08:50:00,OB,-1,6947.5,6973.0,45
2026-02-17,2026-02-17 13:55:00,BO,-1,6984.75,6994.75,106
2026-02-18,2026-02-18 08:45:00,BO,1,6994.5,6972.5,2
2026-02-18,2026-02-18 11:10:00,OB,1,7030.0,7018.5,31
2026-02-18,2026-02-18 11:55:00,BO,1,7031.75,7023.75,40
2026-02-19,2026-02-19 11:20:00,BO,1,6984.5,6970.25,33
2026-02-19,2026-02-19 12:15:00,OB,1,6976.0,6963.75,44
2026-02-20,2026-02-20 10:40:00,OB,1,7022.75,7000.25,25
2026-02-20,2026-02-20 11:05:00,BO,-1,7020.5,7033.5,30
2026-02-20,2026-02-20 14:10:00,BO,1,7032.5,7020.75,67
2026-02-23,2026-02-23 08:50:00,BO,-1,7009.75,7041.25,3
