date,n_bars,adr,thr,d_range,net,legs_closed,legs_total,year
2015-11-05,81,17.7812,2.6672,19.25,-3.0,24,25,2015
2015-11-06,81,19.1875,2.8781,18.75,3.25,19,20,2015
2015-11-09,81,19.9688,2.9953,26.0,-13.25,21,22,2015
2015-11-10,81,19.5,2.925,14.5,10.0,17,18,2015
2015-11-11,81,19.9375,2.9906,14.5,-12.5,11,12,2015
2015-11-12,81,19.4375,2.9156,23.5,-17.0,28,29,2015
2015-11-13,81,19.2812,2.8922,23.5,-17.0,27,28,2015
2015-11-16,81,19.75,2.9625,36.5,32.0,24,25,2015
2015-11-17,81,22.0625,3.3094,22.0,-3.25,22,23,2015
2015-11-18,81,22.4062,3.3609,29.75,25.75,16,17,2015
2015-11-19,81,23.7812,3.5672,8.5,0.5,13,14,2015
2015-11-20,81,21.5938,3.2391,12.75,0.75,9,10,2015
2015-11-23,81,21.375,3.2062,14.75,-2.75,7,8,2015
2015-11-24,81,21.4062,3.2109,24.5,13.25,10,11,2015
2015-11-25,81,21.5312,3.2297,7.25,0.5,5,6,2015
2015-11-26,42,19.5,2.925,3.75,0.25,1,2,2015
2015-11-27,45,15.4062,2.3109,9.75,3.0,8,9,2015
2015-11-30,81,13.875,2.0812,13.5,-7.75,16,17,2015
2015-12-01,81,11.8438,1.7766,17.25,12.25,16,17,2015
2015-12-02,81,12.9375,1.9406,28.25,-17.5,27,28,2015
2015-12-03,81,14.875,2.2312,44.5,-30.25,30,31,2015
2015-12-04,81,18.5938,2.7891,41.0,34.5,19,20,2015
2015-12-07,81,20.6562,3.0984,21.0,-3.75,20,21,2015
2015-12-08,81,22.375,3.3562,23.0,0.75,21,22,2015
2015-12-09,81,24.7812,3.7172,45.5,-12.25,22,23,2015
2015-12-10,81,29.25,4.3875,23.25,1.75,14,15,2015
2015-12-11,81,30.4688,4.5703,26.5,-16.5,21,22,2015
2015-12-14,81,31.625,4.7437,32.5,5.0,26,27,2015
2015-12-15,81,32.1562,4.8234,16.25,7.0,11,12,2015
2015-12-16,81,28.625,4.2938,37.75,15.25,13,14,2015
2015-12-17,81,28.2188,4.2328,46.25,-44.25,19,20,2015
2015-12-18,81,31.375,4.7062,32.75,-29.5,19,20,2015
2015-12-21,81,32.5938,4.8891,20.5,4.75,8,9,2015
2015-12-22,81,29.4688,4.4203,26.0,12.75,10,11,2015
2015-12-23,81,29.8125,4.4719,16.0,9.75,8,9,2015
2015-12-24,45,28.5,4.275,10.25,-3.0,3,4,2015
2015-12-28,81,25.7188,3.8578,14.25,4.25,6,7,2015
2015-12-29,81,25.4688,3.8203,13.75,11.75,5,6,2015
2015-12-30,81,22.4688,3.3703,15.0,-12.25,9,10,2015
2015-12-31,81,18.5625,2.7844,24.5,-10.5,20,21,2015
2016-01-04,81,17.5312,2.6297,29.25,9.5,28,29,2016
2016-01-05,81,18.625,2.7937,19.0,3.0,30,31,2016
2016-01-06,81,17.75,2.6625,25.0,8.0,19,20,2016
2016-01-07,81,18.875,2.8312,40.5,-16.5,31,32,2016
2016-01-08,81,22.6562,3.3984,43.25,-35.0,29,30,2016
2016-01-11,81,26.2812,3.9422,36.5,-10.5,29,30,2016
2016-01-12,81,29.125,4.3687,34.5,-7.75,24,25,2016
2016-01-13,81,31.5625,4.7344,65.25,-58.0,24,25,2016
2016-01-14,81,36.6562,5.4984,56.5,25.25,23,24,2016
2016-01-15,81,40.0625,6.0094,32.75,13.75,21,22,2016
2016-01-18,42,41.7812,6.2672,6.75,3.5,1,2,2016
2016-01-19,81,39.5,5.925,39.25,-20.25,15,16,2016
2016-01-20,81,39.3438,5.9016,65.0,10.0,28,29,2016
2016-01-21,81,42.0625,6.3094,42.5,5.0,22,23,2016
2016-01-22,81,42.8125,6.4219,19.0,6.5,9,10,2016
2016-01-25,81,40.875,6.1312,27.75,-24.0,7,8,2016
2016-01-26,81,36.1875,5.4281,25.25,17.25,13,14,2016
2016-01-27,81,32.2812,4.8422,45.5,-15.25,18,19,2016
2016-01-28,81,33.875,5.0812,30.5,-12.25,19,20,2016
2016-01-29,81,36.8438,5.5266,39.75,33.75,7,8,2016
2016-02-01,81,36.9062,5.5359,27.5,11.25,8,9,2016
2016-02-02,81,32.2188,4.8328,25.0,-16.25,18,19,2016
2016-02-03,81,30.0312,4.5047,47.25,-0.5,28,29,2016
2016-02-04,81,33.5625,5.0344,28.0,6.25,20,21,2016
2016-02-05,81,33.5938,5.0391,39.5,-29.0,20,21,2016
2016-02-08,81,35.375,5.3062,33.25,1.0,16,17,2016
2016-02-09,81,33.8438,5.0766,38.0,21.0,27,28,2016
2016-02-10,81,34.7812,5.2172,34.25,-11.25,21,22,2016
2016-02-11,81,34.0938,5.1141,29.75,8.0,26,27,2016
2016-02-12,81,34.375,5.1562,27.25,15.5,8,9,2016
2016-02-15,42,34.6562,5.1984,5.5,4.75,1,2,2016
2016-02-16,81,29.4375,4.4156,22.25,6.25,11,12,2016
2016-02-17,81,28.7188,4.3078,23.25,16.75,7,8,2016
2016-02-18,81,26.6875,4.0031,15.75,-9.75,12,13,2016
2016-02-19,81,24.5,3.675,17.5,8.25,16,17,2016
2016-02-22,81,21.9375,3.2906,11.75,2.5,8,9,2016
2016-02-23,81,19.125,2.8687,22.0,-18.75,14,15,2016
2016-02-24,81,18.1562,2.7234,44.5,30.25,26,27,2016
2016-02-25,81,20.3125,3.0469,28.75,19.0,16,17,2016
2016-02-26,81,23.2188,3.4828,19.25,-17.25,18,19,2016
2016-02-29,81,22.8438,3.4266,29.75,-14.75,15,16,2016
2016-03-01,81,23.6562,3.5484,40.25,34.25,12,13,2016
2016-03-02,81,26.7188,4.0078,18.5,11.75,15,16,2016
2016-03-03,81,26.8438,4.0266,17.0,9.25,6,7,2016
2016-03-04,81,27.5,4.125,23.5,0.5,7,8,2016
2016-03-07,81,27.6875,4.1531,18.5,11.5,15,16,2016
2016-03-08,81,24.4375,3.6656,17.0,-5.25,18,19,2016
2016-03-09,81,22.9688,3.4453,13.75,1.5,14,15,2016
2016-03-10,81,22.2812,3.3422,37.5,-4.0,23,24,2016
2016-03-11,81,23.25,3.4875,17.0,13.5,9,10,2016
2016-03-14,81,20.3438,3.0516,13.0,2.75,10,11,2016
2016-03-15,81,19.6562,2.9484,12.0,8.0,12,13,2016
2016-03-16,81,19.0312,2.8547,23.0,16.25,14,15,2016
2016-03-17,81,18.9688,2.8453,24.75,13.5,12,13,2016
2016-03-18,81,19.75,2.9625,9.75,0.75,10,11,2016
2016-03-21,81,18.8438,2.8266,11.75,6.75,13,14,2016
2016-03-22,81,18.5938,2.7891,17.0,10.5,13,14,2016
2016-03-23,81,16.0312,2.4047,13.25,-7.5,19,20,2016
2016-03-24,81,15.5625,2.3344,16.75,13.75,15,16,2016
2016-03-28,81,16.0312,2.4047,12.0,-3.0,16,17,2016
2016-03-29,81,16.0312,2.4047,28.75,24.5,18,19,2016
2016-03-30,81,16.75,2.5125,13.0,-3.25,14,15,2016
2016-03-31,81,15.2812,2.2922,11.0,-0.75,13,14,2016
2016-04-01,81,15.4375,2.3156,31.75,26.5,17,18,2016
2016-04-04,81,17.9375,2.6906,12.25,-7.25,12,13,2016
2016-04-05,81,17.3438,2.6016,13.75,-3.0,21,22,2016
2016-04-06,81,17.4062,2.6109,25.5,22.0,12,13,2016
2016-04-07,81,18.5,2.775,25.0,-12.25,22,23,2016
2016-04-08,81,20.125,3.0187,20.25,-8.25,10,11,2016
2016-04-11,81,19.0625,2.8594,23.0,-13.5,14,15,2016
2016-04-12,81,20.3125,3.0469,26.0,18.25,13,14,2016
2016-04-13,81,22.1875,3.3281,13.0,10.25,11,12,2016
2016-04-14,81,19.8438,2.9766,10.0,0.5,13,14,2016
2016-04-15,81,19.5625,2.9344,7.5,-1.25,4,5,2016
2016-04-18,81,18.7812,2.8172,23.5,20.0,8,9,2016
2016-04-19,81,18.5312,2.7797,12.75,0.75,10,11,2016
2016-04-20,81,17.0,2.55,15.75,2.5,12,13,2016
2016-04-21,81,16.4375,2.4656,16.5,-14.25,21,22,2016
2016-04-22,81,15.625,2.3438,14.0,4.75,29,30,2016
2016-04-25,81,14.125,2.1187,12.5,4.75,23,24,2016
2016-04-26,81,14.0625,2.1094,11.75,2.25,16,17,2016
2016-04-27,81,14.2812,2.1422,17.75,10.25,15,16,2016
2016-04-28,81,15.5625,2.3344,28.25,-7.0,11,12,2016
2016-04-29,81,16.1562,2.4234,21.25,-1.5,31,32,2016
2016-05-02,81,17.2188,2.5828,18.0,9.5,15,16,2016
2016-05-03,81,17.5,2.625,15.25,-3.75,23,24,2016
2016-05-04,81,17.3438,2.6016,14.5,1.75,18,19,2016
2016-05-05,81,17.4062,2.6109,15.5,-6.75,12,13,2016
2016-05-06,81,17.7812,2.6672,19.75,17.25,17,18,2016
2016-05-09,81,18.7812,2.8172,10.5,4.0,15,16,2016
2016-05-10,81,17.875,2.6812,18.5,16.0,10,11,2016
2016-05-11,81,16.6562,2.4984,20.75,-16.25,16,17,2016
2016-05-12,81,16.5938,2.4891,21.25,-9.0,21,22,2016
2016-05-13,81,17.0,2.55,25.0,-13.5,23,24,2016
2016-05-16,81,18.2188,2.7328,25.0,18.5,12,13,2016
2016-05-17,81,19.5312,2.9297,26.0,-15.25,16,17,2016
2016-05-18,81,20.8438,3.1266,27.0,3.25,20,21,2016
2016-05-19,81,21.75,3.2625,17.75,4.0,17,18,2016
2016-05-20,81,22.6562,3.3984,12.75,6.5,7,8,2016
2016-05-23,81,21.9375,3.2906,8.75,-4.25,11,12,2016
2016-05-24,81,20.4375,3.0656,21.25,19.0,4,5,2016
2016-05-25,81,20.4375,3.0656,11.75,5.75,8,9,2016
2016-05-26,81,18.7812,2.8172,7.5,0.75,12,13,2016
2016-05-27,81,16.5938,2.4891,8.75,7.75,11,12,2016
2016-05-30,42,14.4375,2.1656,3.0,0.25,2,3,2016
2016-05-31,81,11.4375,1.7156,15.5,-5.25,20,21,2016
2016-06-01,81,11.1562,1.6734,16.0,11.5,22,23,2016
2016-06-02,81,11.5625,1.7344,17.5,11.25,23,24,2016
2016-06-03,81,12.6562,1.8984,18.5,1.0,26,27,2016
2016-06-06,81,12.3125,1.8469,12.75,6.75,13,14,2016
2016-06-07,81,12.4375,1.8656,8.75,0.75,8,9,2016
2016-06-08,81,12.5938,1.8891,8.5,5.5,12,13,2016
2016-06-09,81,12.5625,1.8844,10.5,5.0,18,19,2016
2016-06-10,81,13.5,2.025,14.5,-3.0,16,17,2016
2016-06-13,81,13.375,2.0063,20.5,-9.5,21,22,2016
2016-06-14,81,13.9375,2.0906,18.0,1.0,29,30,2016
2016-06-15,81,14.0,2.1,18.5,-8.0,29,30,2016
2016-06-16,81,14.0,2.1,30.75,17.25,26,27,2016
2016-06-17,81,16.25,2.4375,15.0,-9.25,23,24,2016
2016-06-20,81,17.0312,2.5547,21.25,-10.0,15,16,2016
2016-06-21,81,18.625,2.7937,11.75,1.0,13,14,2016
2016-06-22,81,18.7812,2.8172,16.0,-5.25,16,17,2016
2016-06-23,81,18.9688,2.8453,17.75,11.75,12,13,2016
2016-06-24,81,18.625,2.7937,48.25,-9.75,32,33,2016
2016-06-27,81,22.4062,3.3609,29.25,-25.75,29,30,2016
2016-06-28,81,23.75,3.5625,23.0,18.5,15,16,2016
2016-06-29,81,22.7812,3.4172,25.0,23.25,10,11,2016
2016-06-30,81,24.0312,3.6047,30.25,20.75,17,18,2016
2016-07-01,81,25.1562,3.7734,11.75,7.5,9,10,2016
2016-07-04,42,25.1562,3.7734,6.0,1.0,2,3,2016
2016-07-05,81,23.9062,3.5859,14.0,-2.25,12,13,2016
2016-07-06,81,23.4375,3.5156,28.75,20.0,12,13,2016
2016-07-07,81,21.0,3.15,20.25,-2.0,17,18,2016
2016-07-08,81,19.875,2.9812,22.0,13.5,7,8,2016
2016-07-11,81,19.75,2.9625,11.5,3.0,6,7,2016
2016-07-12,81,18.0625,2.7094,11.0,4.75,10,11,2016
2016-07-13,81,15.6562,2.3484,11.25,-5.0,19,20,2016
2016-07-14,81,15.5938,2.3391,10.25,-2.75,14,15,2016
2016-07-15,81,16.125,2.4187,15.25,-11.25,9,10,2016
2016-07-18,81,16.2812,2.4422,9.75,3.25,7,8,2016
2016-07-19,81,13.9062,2.0859,7.75,2.75,13,14,2016
2016-07-20,81,12.3438,1.8516,11.25,3.75,7,8,2016
2016-07-21,81,11.0,1.65,15.0,-7.25,19,20,2016
2016-07-22,81,11.4375,1.7156,12.25,7.0,13,14,2016
2016-07-25,81,11.5938,1.7391,11.25,-3.75,17,18,2016
2016-07-26,81,11.5938,1.7391,14.25,1.5,21,22,2016
2016-07-27,81,12.0938,1.8141,17.25,-7.75,23,24,2016
2016-07-28,81,12.3438,1.8516,14.0,5.0,18,19,2016
2016-07-29,81,12.875,1.9312,14.25,9.5,21,22,2016
2016-08-01,81,13.6875,2.0531,13.0,-3.25,22,23,2016
2016-08-02,81,13.9062,2.0859,22.5,-9.25,26,27,2016
2016-08-03,81,14.8438,2.2266,11.25,6.25,14,15,2016
2016-08-04,81,14.7188,2.2078,9.5,0.25,9,10,2016
2016-08-05,81,14.5,2.175,12.0,8.75,7,8,2016
2016-08-08,81,14.2188,2.1328,8.0,-4.5,7,8,2016
2016-08-09,81,13.0625,1.9594,9.75,0.5,5,6,2016
2016-08-10,81,12.5312,1.8797,12.25,-6.25,16,17,2016
2016-08-11,81,12.2812,1.8422,10.0,3.5,12,13,2016
2016-08-12,81,11.9062,1.7859,7.5,1.5,9,10,2016
2016-08-15,81,10.0312,1.5047,6.25,1.5,10,11,2016
2016-08-16,81,9.4062,1.4109,7.25,-4.5,20,21,2016
2016-08-17,81,9.125,1.3687,15.5,4.25,21,22,2016
2016-08-18,81,9.5625,1.4344,6.75,4.5,20,21,2016
2016-08-19,81,9.4062,1.4109,10.5,3.0,19,20,2016
2016-08-22,81,9.5,1.425,10.0,3.75,24,25,2016
2016-08-23,81,9.2188,1.3828,7.0,-2.5,26,27,2016
2016-08-24,81,8.8438,1.3266,16.0,-8.5,21,22,2016
2016-08-25,81,9.9062,1.4859,9.75,4.0,33,34,2016
2016-08-26,81,10.3438,1.5516,29.25,-6.0,33,34,2016
2016-08-29,81,13.0938,1.9641,13.0,9.5,8,9,2016
2016-08-30,81,12.7812,1.9172,13.0,-2.5,13,14,2016
2016-08-31,81,13.5625,2.0344,13.25,-1.5,18,19,2016
2016-09-01,81,13.9062,2.0859,17.5,-1.25,24,25,2016
2016-09-02,81,14.8438,2.2266,12.0,-0.75,16,17,2016
2016-09-05,42,15.4688,2.3203,4.25,0.0,2,3,2016
2016-09-06,81,14.0,2.1,13.25,2.75,15,16,2016
2016-09-07,81,14.4375,2.1656,9.25,1.75,9,10,2016
2016-09-08,81,11.9375,1.7906,8.25,-3.0,25,26,2016
2016-09-09,81,11.3438,1.7016,42.25,-41.0,37,38,2016
2016-09-12,81,15.0,2.25,45.5,39.75,24,25,2016
2016-09-13,81,19.0312,2.8547,26.75,-13.0,27,28,2016
2016-09-14,81,20.1875,3.0281,22.5,-7.5,22,23,2016
2016-09-15,81,21.5,3.225,30.0,21.5,12,13,2016
2016-09-16,81,24.7188,3.7078,11.25,0.75,11,12,2016
2016-09-19,81,24.4688,3.6703,19.0,-6.0,8,9,2016
2016-09-20,81,25.6875,3.8531,13.75,-10.75,7,8,2016
2016-09-21,81,26.375,3.9562,26.0,16.5,7,8,2016
2016-09-22,81,24.3438,3.6516,8.5,0.75,8,9,2016
2016-09-23,81,19.7188,2.9578,10.25,-5.5,10,11,2016
2016-09-26,81,17.6562,2.6484,12.75,-8.0,18,19,2016
2016-09-27,81,16.4375,2.4656,21.25,15.5,19,20,2016
2016-09-28,81,15.3438,2.3016,21.25,7.5,19,20,2016
2016-09-29,81,16.5938,2.4891,28.5,-12.5,27,28,2016
2016-09-30,81,17.7812,2.6672,17.75,5.75,9,10,2016
2016-10-03,81,18.2812,2.7422,10.0,-1.25,20,21,2016
2016-10-04,81,16.2812,2.4422,22.25,-11.0,24,25,2016
2016-10-05,81,18.0,2.7,8.25,3.0,10,11,2016
2016-10-06,81,17.75,2.6625,14.0,6.5,12,13,2016
2016-10-07,81,17.9062,2.6859,21.25,-10.75,19,20,2016
2016-10-10,81,17.9062,2.6859,7.25,1.25,5,6,2016
2016-10-11,81,16.1562,2.4234,32.0,-18.25,22,23,2016
2016-10-12,81,16.5938,2.4891,13.25,-0.5,23,24,2016
2016-10-13,81,16.0312,2.4047,24.5,8.75,20,21,2016
2016-10-14,81,17.8438,2.6766,18.25,-10.5,17,18,2016
2016-10-17,81,17.3438,2.6016,12.25,-3.75,12,13,2016
2016-10-18,81,17.8438,2.6766,10.25,-7.25,5,6,2016
2016-10-19,81,17.375,2.6062,10.25,1.75,7,8,2016
2016-10-20,81,16.0,2.4,14.5,2.25,18,19,2016
2016-10-21,81,16.9062,2.5359,13.5,9.5,11,12,2016
2016-10-24,81,14.5938,2.1891,8.5,-1.25,10,11,2016
2016-10-25,81,14.0,2.1,10.5,-4.0,12,13,2016
2016-10-26,81,12.25,1.8375,15.25,6.25,27,28,2016
2016-10-27,81,11.875,1.7812,19.75,-17.75,23,24,2016
2016-10-28,81,12.8125,1.9219,22.75,-3.25,26,27,2016
2016-10-31,81,14.375,2.1562,8.75,-2.25,19,20,2016
2016-11-01,81,14.1875,2.1281,34.5,-21.0,29,30,2016
2016-11-02,81,16.6875,2.5031,19.25,-9.25,29,30,2016
2016-11-03,81,17.4062,2.6109,18.0,-11.0,19,20,2016
2016-11-04,81,18.5938,2.7891,15.25,-4.5,13,14,2016
2016-11-07,81,19.1875,2.8781,22.25,20.0,3,4,2016
2016-11-08,81,20.0625,3.0094,24.25,12.75,14,15,2016
2016-11-09,81,20.625,3.0938,48.5,42.0,25,26,2016
2016-11-10,81,23.8438,3.5766,30.75,-1.5,31,32,2016
2016-11-11,81,26.5938,3.9891,14.5,5.0,16,17,2016
2016-11-14,81,24.0938,3.6141,15.75,-4.5,16,17,2016
2016-11-15,81,23.6562,3.5484,16.75,13.75,6,7,2016
2016-11-16,81,23.5,3.525,7.25,1.75,6,7,2016
2016-11-17,81,22.5,3.375,11.5,9.5,5,6,2016
2016-11-18,81,21.1562,3.1734,10.0,-5.0,6,7,2016
2016-11-21,81,19.375,2.9062,11.75,6.25,6,7,2016
2016-11-22,81,14.7812,2.2172,11.0,0.75,10,11,2016
2016-11-23,81,12.3125,1.8469,10.25,6.0,13,14,2016
2016-11-24,42,11.7812,1.7672,4.0,1.75,1,2,2016
2016-11-25,45,10.3125,1.5469,7.0,5.75,4,5,2016
2016-11-28,81,9.0938,1.3641,11.25,-5.5,17,18,2016
2016-11-29,81,9.5938,1.4391,13.25,3.5,15,16,2016
2016-11-30,81,9.8125,1.4719,15.5,-11.5,25,26,2016
2016-12-01,81,10.5,1.575,16.0,-10.0,32,33,2016
2016-12-02,81,11.0312,1.6547,10.25,1.0,24,25,2016
2016-12-05,81,10.9375,1.6406,10.0,3.25,18,19,2016
2016-12-06,81,10.9062,1.6359,11.25,4.25,21,22,2016
2016-12-07,81,11.8125,1.7719,33.5,27.0,18,19,2016
2016-12-08,81,15.125,2.2687,14.75,7.75,25,26,2016
2016-12-09,81,15.5625,2.3344,13.0,11.25,9,10,2016
2016-12-12,81,15.5312,2.3297,12.25,-2.75,16,17,2016
2016-12-13,81,15.125,2.2687,14.0,8.0,19,20,2016
2016-12-14,81,14.875,2.2312,29.5,-11.5,17,18,2016
2016-12-15,81,17.2812,2.5922,18.5,7.5,21,22,2016
2016-12-16,81,18.3438,2.7516,13.25,-6.25,12,13,2016
2016-12-19,81,18.5938,2.7891,9.75,4.0,9,10,2016
2016-12-20,81,15.625,2.3438,7.25,1.25,7,8,2016
2016-12-21,81,14.6875,2.2031,8.25,-5.25,4,5,2016
2016-12-22,81,14.0938,2.1141,8.5,0.25,6,7,2016
2016-12-23,81,13.625,2.0437,6.0,3.25,3,4,2016
2016-12-27,81,12.625,1.8937,9.0,-1.5,6,7,2016
2016-12-28,81,10.0625,1.5094,23.5,-21.5,21,22,2016
2016-12-29,81,10.6875,1.6031,10.5,-0.5,21,22,2016
2016-12-30,81,10.3438,1.5516,21.5,-14.0,21,22,2016
2017-01-03,81,11.8125,1.7719,20.0,0.75,25,26,2017
2017-01-04,81,13.4062,2.0109,11.25,8.25,14,15,2017
2017-01-05,81,13.7812,2.0672,11.25,2.25,17,18,2017
2017-01-06,81,14.125,2.1187,18.75,6.5,15,16,2017
2017-01-09,81,15.7188,2.3578,6.75,-3.75,11,12,2017
2017-01-10,81,15.4375,2.3156,14.5,-0.5,7,8,2017
2017-01-11,81,14.3125,2.1469,16.75,7.25,22,23,2017
2017-01-12,81,15.0938,2.2641,18.75,-0.75,25,26,2017
2017-01-13,81,14.75,2.2125,7.25,5.5,15,16,2017
2017-01-16,42,13.1562,1.9734,2.5,-1.25,2,3,2017
2017-01-17,81,12.0625,1.8094,10.0,0.0,20,21,2017
2017-01-18,81,11.9062,1.7859,9.25,1.25,20,21,2017
2017-01-19,81,10.7188,1.6078,16.5,-6.0,19,20,2017
2017-01-20,81,11.9375,1.7906,13.0,0.0,20,21,2017
2017-01-23,81,11.75,1.7625,15.75,-0.5,19,20,2017
2017-01-24,81,11.625,1.7437,18.5,11.0,20,21,2017
2017-01-25,81,11.5938,1.7391,11.0,7.25,14,15,2017
2017-01-26,81,12.0625,1.8094,7.0,1.0,23,24,2017
2017-01-27,81,12.625,1.8937,8.5,-5.0,8,9,2017
2017-01-30,81,12.4375,1.8656,18.0,-4.75,19,20,2017
2017-01-31,81,13.5312,2.0297,14.25,6.25,15,16,2017
2017-02-01,81,13.25,1.9875,16.75,-7.0,23,24,2017
2017-02-02,81,13.7188,2.0578,13.0,5.0,11,12,2017
2017-02-03,81,13.375,2.0063,11.0,4.25,9,10,2017
2017-02-06,81,12.4375,1.8656,8.0,-0.5,14,15,2017
2017-02-07,81,12.0625,1.8094,9.75,-4.25,17,18,2017
2017-02-08,81,12.4062,1.8609,11.0,6.0,16,17,2017
2017-02-09,81,12.7188,1.9078,14.75,10.25,12,13,2017
2017-02-10,81,12.3125,1.8469,9.0,4.75,14,15,2017
2017-02-13,81,11.6562,1.7484,10.5,7.5,13,14,2017
2017-02-14,81,10.875,1.6312,18.0,13.5,19,20,2017
2017-02-15,81,11.5,1.725,19.0,17.25,17,18,2017
2017-02-16,81,12.5,1.875,13.0,-2.25,26,27,2017
2017-02-17,81,13.125,1.9688,11.5,9.75,11,12,2017
2017-02-20,42,13.3438,2.0016,4.0,-0.75,2,3,2017
2017-02-21,81,12.4688,1.8703,12.25,6.75,14,15,2017
2017-02-22,81,12.1562,1.8234,7.5,3.0,14,15,2017
2017-02-23,81,11.9688,1.7953,13.75,-3.25,16,17,2017
2017-02-24,81,12.375,1.8562,14.25,12.75,17,18,2017
2017-02-27,81,11.9062,1.7859,9.75,4.75,11,12,2017
2017-02-28,81,10.75,1.6125,9.5,-1.75,18,19,2017
2017-03-01,81,10.3125,1.5469,19.75,11.5,20,21,2017
2017-03-02,81,11.3438,1.7016,15.0,-11.0,30,31,2017
2017-03-03,81,12.7188,1.9078,9.0,2.0,17,18,2017
2017-03-06,81,12.3125,1.8469,11.25,3.5,16,17,2017
2017-03-07,81,12.7812,1.9172,10.25,-4.0,13,14,2017
2017-03-08,81,12.3438,1.8516,12.25,-5.5,19,20,2017
2017-03-09,81,12.0938,1.8141,15.25,2.75,21,22,2017
2017-03-10,81,12.7812,1.9172,15.0,-5.0,23,24,2017
2017-03-13,81,13.4688,2.0203,6.5,2.5,11,12,2017
2017-03-14,81,11.8125,1.7719,10.75,-2.5,25,26,2017
2017-03-15,81,11.2812,1.6922,22.0,11.75,27,28,2017
2017-03-16,81,12.9062,1.9359,11.0,-4.5,28,29,2017
2017-03-17,81,12.875,1.9312,9.5,-5.75,14,15,2017
2017-03-20,81,12.7812,1.9172,10.5,-2.25,13,14,2017
2017-03-21,81,12.5625,1.8844,40.75,-35.25,31,32,2017
2017-03-22,81,15.75,2.3625,16.0,2.5,28,29,2017
2017-03-23,81,15.875,2.3813,17.75,-2.5,23,24,2017
2017-03-24,81,17.2812,2.5922,21.0,-1.5,22,23,2017
2017-03-27,81,18.5625,2.7844,23.5,17.0,19,20,2017
2017-03-28,81,18.75,2.8125,27.0,16.75,12,13,2017
2017-03-29,81,20.75,3.1125,11.0,5.0,8,9,2017
2017-03-30,81,20.9375,3.1406,12.75,8.75,5,6,2017
2017-03-31,81,21.2188,3.1828,9.0,-1.75,9,10,2017
2017-04-03,81,17.25,2.5875,21.75,-3.25,15,16,2017
2017-04-04,81,17.9688,2.6953,12.0,5.75,12,13,2017
2017-04-05,81,17.25,2.5875,30.75,-16.5,17,18,2017
2017-04-06,81,18.4688,2.7703,16.25,3.0,14,15,2017
2017-04-07,81,17.5625,2.6344,13.75,0.0,12,13,2017
2017-04-10,81,15.9062,2.3859,15.75,-1.5,14,15,2017
2017-04-11,81,16.5,2.475,18.5,2.25,29,30,2017
2017-04-12,81,17.2188,2.5828,12.0,-6.5,20,21,2017
2017-04-13,81,17.5938,2.6391,21.0,-8.75,15,16,2017
2017-04-17,81,17.5,2.625,17.25,14.5,10,11,2017
2017-04-18,81,18.1562,2.7234,14.25,1.0,12,13,2017
2017-04-19,81,16.0938,2.4141,18.0,-11.5,14,15,2017
2017-04-20,81,16.3125,2.4469,21.0,11.0,16,17,2017
2017-04-21,81,17.2188,2.5828,12.5,-5.0,14,15,2017
2017-04-24,81,16.8125,2.5219,8.25,-1.25,9,10,2017
2017-04-25,81,15.5312,2.3297,11.75,6.5,10,11,2017
2017-04-26,81,15.5,2.325,12.75,-2.0,18,19,2017
2017-04-27,81,14.4688,2.1703,10.0,-0.25,12,13,2017
2017-04-28,81,13.5625,2.0344,10.0,-7.5,15,16,2017
2017-05-01,81,13.0312,1.9547,10.0,1.0,16,17,2017
2017-05-02,81,12.0312,1.8047,7.0,-1.5,6,7,2017
2017-05-03,81,10.2812,1.5422,10.5,1.25,16,17,2017
2017-05-04,81,10.0312,1.5047,11.75,-1.0,20,21,2017
2017-05-05,81,10.4688,1.5703,13.0,7.75,16,17,2017
2017-05-08,81,10.625,1.5938,8.0,-0.75,16,17,2017
2017-05-09,81,10.0312,1.5047,11.25,-4.5,12,13,2017
2017-05-10,81,10.1875,1.5281,7.75,3.5,15,16,2017
2017-05-11,81,9.9062,1.4859,14.5,-0.25,27,28,2017
2017-05-12,81,10.4688,1.5703,5.75,0.25,19,20,2017
2017-05-15,81,10.3125,1.5469,10.0,5.75,10,11,2017
2017-05-16,81,10.25,1.5375,10.75,-6.25,13,14,2017
2017-05-17,81,10.125,1.5188,29.0,-20.25,34,35,2017
2017-05-18,81,12.125,1.8187,23.5,9.25,28,29,2017
2017-05-19,81,14.0625,2.1094,18.25,11.25,19,20,2017
2017-05-22,81,14.9375,2.2406,9.25,6.5,8,9,2017
2017-05-23,81,15.125,2.2687,7.5,1.25,8,9,2017
2017-05-24,81,14.25,2.1375,8.0,1.5,11,12,2017
2017-05-25,81,14.5312,2.1797,11.75,4.75,9,10,2017
2017-05-26,81,14.75,2.2125,4.5,2.0,10,11,2017
2017-05-29,42,13.9688,2.0953,2.75,-2.25,1,2,2017
2017-05-30,81,10.6875,1.6031,6.5,1.25,8,9,2017
2017-05-31,81,8.5625,1.2844,12.5,-0.75,25,26,2017
2017-06-01,81,7.8438,1.1766,17.75,14.0,26,27,2017
2017-06-02,81,8.9062,1.3359,12.75,7.5,19,20,2017
2017-06-05,81,9.5625,1.4344,5.5,-1.0,15,16,2017
2017-06-06,81,9.25,1.3875,8.75,1.75,24,25,2017
2017-06-07,81,8.875,1.3313,11.0,0.25,23,24,2017
