up,dt_entry,day,R_pts,hwb,entry_tick_low,entry_tick_high,conf400,conf800,outcome,target_first,resolved,mfe_pts,mae_pts,bars_to_out
True,2024-03-12 11:45:00,2024-03-12,58.5,5736.25,-736.0,431.0,True,False,stop,False,True,37.5,9.5,56.0
False,2024-03-12 12:15:00,2024-03-12,31.0,5750.0,-539.0,741.0,True,False,stop,False,True,9.0,4.0,0.0
True,2024-03-13 14:15:00,2024-03-13,39.25,5754.12,-1095.0,337.0,True,True,stop,False,True,12.88,9.62,0.0
False,2024-03-14 14:45:00,2024-03-14,58.75,5744.38,-635.0,756.0,True,False,target,True,True,44.62,4.62,4.0
True,2024-03-15 08:30:00,2024-03-15,34.0,5732.0,-703.0,508.0,True,False,stop,False,True,0.0,22.75,0.0
False,2024-03-15 09:45:00,2024-03-15,49.25,5724.38,-633.0,564.0,True,False,stop,False,True,29.62,36.38,22.0
True,2024-03-15 10:15:00,2024-03-15,29.0,5714.25,-408.0,534.0,True,False,stop,False,True,6.5,4.25,1.0
False,2024-03-15 13:00:00,2024-03-15,34.0,5711.75,-607.0,287.0,False,False,stop,False,True,8.25,5.75,2.0
True,2024-03-19 08:30:00,2024-03-19,72.5,5731.0,-250.0,478.0,False,False,stop,False,True,2.0,8.75,0.0
False,2024-03-19 10:30:00,2024-03-19,45.0,5744.75,-110.0,601.0,True,False,stop,False,True,7.0,7.5,3.0
False,2024-03-27 08:30:00,2024-03-27,59.75,5819.88,-235.0,1057.0,True,True,stop,False,True,22.12,9.38,24.0
True,2024-04-01 10:00:00,2024-04-01,58.0,5819.0,-337.0,151.0,False,False,stop,False,True,5.0,8.5,3.0
False,2024-04-03 09:30:00,2024-04-03,86.0,5805.0,-211.0,434.0,True,False,stop,False,True,29.75,29.0,23.0
True,2024-04-03 14:00:00,2024-04-03,45.75,5784.88,-779.0,308.0,True,False,stop,False,True,13.38,9.62,1.0
False,2024-04-03 14:30:00,2024-04-03,32.5,5791.5,-392.0,587.0,True,False,stop,False,True,11.0,4.75,1.0
True,2024-04-04 13:00:00,2024-04-04,60.25,5805.38,-863.0,155.0,True,True,stop,False,True,9.38,12.62,0.0
False,2024-04-05 10:30:00,2024-04-05,114.25,5778.38,-68.0,628.0,True,False,stop,False,True,8.38,13.88,1.0
True,2024-04-09 09:30:00,2024-04-09,78.25,5760.38,-874.0,299.0,True,True,stop,False,True,8.88,23.62,0.0
False,2024-04-05 13:15:00,2024-04-05,35.5,5781.75,-845.0,576.0,True,False,stop,False,True,9.25,6.25,0.0
True,2024-04-09 08:45:00,2024-04-09,37.25,5782.62,-428.0,154.0,True,False,stop,False,True,11.12,15.62,2.0
False,2024-04-09 11:00:00,2024-04-09,66.0,5768.25,-340.0,541.0,True,False,stop,False,True,18.25,11.75,13.0
True,2024-04-10 08:30:00,2024-04-10,63.75,5767.12,-1395.0,305.0,True,True,stop,False,True,0.0,48.12,0.0
False,2024-04-11 12:00:00,2024-04-11,81.0,5758.5,-367.0,983.0,True,True,stop,False,True,21.0,10.25,1.0
True,2024-04-10 09:45:00,2024-04-10,35.5,5735.75,-652.0,176.0,True,False,stop,False,True,11.0,4.75,0.0
False,2024-04-10 12:15:00,2024-04-10,41.5,5732.75,-892.0,860.0,True,True,stop,False,True,17.5,10.25,0.0
True,2024-04-10 12:30:00,2024-04-10,31.0,5727.5,-882.0,537.0,True,True,stop,False,True,6.5,14.0,0.0
False,2024-04-10 12:45:00,2024-04-10,29.5,5728.25,-488.0,1012.0,True,True,stop,False,True,12.75,12.25,0.0
True,2024-04-11 09:00:00,2024-04-11,34.0,5730.5,-830.0,15.0,True,True,stop,False,True,4.75,15.5,0.0
False,2024-04-11 10:15:00,2024-04-11,38.75,5728.12,-401.0,408.0,True,False,stop,False,True,5.62,6.12,1.0
True,2024-04-12 08:30:00,2024-04-12,75.75,5746.62,-837.0,278.0,True,True,stop,False,True,0.0,18.88,0.0
False,2024-04-15 08:30:00,2024-04-15,107.5,5730.75,-311.0,915.0,True,True,target,True,True,80.0,9.25,15.0
True,2024-04-15 09:00:00,2024-04-15,63.0,5708.5,-978.0,220.0,True,True,stop,False,True,29.25,7.5,2.0
True,2024-04-16 11:00:00,2024-04-16,29.75,5623.38,-659.0,698.0,True,False,stop,False,True,7.88,4.38,0.0
False,2024-04-16 12:45:00,2024-04-16,32.5,5622.0,-972.0,773.0,True,False,stop,False,True,11.75,8.5,0.0
True,2024-04-16 13:15:00,2024-04-16,44.5,5628.0,-1052.0,635.0,True,True,stop,False,True,5.5,17.75,0.0
False,2024-04-16 13:30:00,2024-04-16,40.0,5630.25,-522.0,940.0,True,True,stop,False,True,16.25,12.75,1.0
True,2024-04-16 14:30:00,2024-04-16,33.25,5626.88,-996.0,634.0,True,True,stop,False,True,14.62,6.62,0.0
False,2024-04-17 08:30:00,2024-04-17,28.5,5629.25,-42.0,1395.0,True,True,stop,False,True,0.0,15.75,0.0
True,2024-04-17 09:00:00,2024-04-17,31.0,5630.5,-607.0,366.0,True,False,stop,False,True,6.75,9.25,0.0
False,2024-04-17 13:30:00,2024-04-17,72.0,5610.0,-579.0,953.0,True,True,stop,False,True,12.5,12.75,0.0
True,2024-04-17 14:00:00,2024-04-17,50.0,5599.0,-858.0,511.0,True,True,stop,False,True,0.25,12.5,0.0
False,2024-04-18 09:15:00,2024-04-18,46.25,5600.88,-365.0,761.0,True,False,stop,False,True,5.12,11.12,1.0
True,2024-04-18 11:30:00,2024-04-18,44.5,5600.0,-874.0,636.0,True,True,stop,False,True,7.25,13.75,1.0
False,2024-04-22 12:15:00,2024-04-22,92.5,5576.0,-246.0,699.0,True,False,stop,False,True,8.75,23.0,2.0
True,2024-04-19 13:00:00,2024-04-19,34.75,5547.12,-963.0,596.0,True,True,stop,False,True,6.12,9.38,0.0
False,2024-04-22 08:30:00,2024-04-22,46.25,5541.38,-302.0,751.0,True,False,stop,False,True,0.0,18.38,0.0
True,2024-04-22 09:45:00,2024-04-22,43.0,5539.75,-492.0,239.0,True,False,stop,False,True,10.5,6.75,2.0
False,2024-04-22 10:30:00,2024-04-22,28.25,5547.12,-418.0,463.0,True,False,stop,False,True,4.88,5.62,1.0
True,2024-04-22 14:45:00,2024-04-22,70.75,5568.38,-649.0,421.0,True,False,target,True,True,54.62,0.62,5.0
False,2024-04-23 08:30:00,2024-04-23,36.0,5585.75,-52.0,464.0,True,False,stop,False,True,0.0,16.5,0.0
True,2024-04-24 11:45:00,2024-04-24,84.0,5609.75,-417.0,529.0,True,False,stop,False,True,33.75,51.75,14.0
False,2024-04-24 12:30:00,2024-04-24,42.75,5630.38,-84.0,640.0,True,False,stop,False,True,0.62,9.12,0.0
True,2024-04-24 13:30:00,2024-04-24,34.5,5626.25,-666.0,640.0,True,False,stop,False,True,4.25,4.25,1.0
False,2024-04-25 12:00:00,2024-04-25,94.25,5596.38,-541.0,742.0,True,False,stop,False,True,12.12,17.12,3.0
True,2024-04-30 14:15:00,2024-04-30,132.0,5615.25,-623.0,455.0,True,False,stop,False,True,8.5,23.25,2.0
False,2024-04-29 14:30:00,2024-04-29,35.5,5663.5,-466.0,319.0,False,False,stop,False,True,5.25,12.25,1.0
True,2024-04-30 08:30:00,2024-04-30,32.75,5662.12,-1114.0,330.0,True,True,stop,False,True,5.88,7.88,0.0
False,2024-05-01 13:30:00,2024-05-01,109.25,5623.88,-1004.0,1230.0,True,True,stop,False,True,43.62,16.38,0.0
True,2024-05-01 14:30:00,2024-05-01,84.5,5611.5,-1018.0,588.0,True,True,stop,False,True,24.75,16.5,0.0
False,2024-05-02 08:30:00,2024-05-02,83.0,5612.25,-354.0,1196.0,True,True,stop,False,True,49.0,13.0,21.0
True,2024-05-02 08:45:00,2024-05-02,45.0,5593.25,-325.0,328.0,False,False,stop,False,True,2.0,8.5,0.0
False,2024-05-02 09:15:00,2024-05-02,52.5,5589.5,-180.0,566.0,True,False,stop,False,True,15.5,10.5,3.0
False,2024-05-03 10:30:00,2024-05-03,40.0,5673.75,-495.0,461.0,True,False,stop,False,True,8.25,5.0,2.0
False,2024-05-08 09:15:00,2024-05-08,35.5,5736.0,-145.0,270.0,False,False,stop,False,True,7.75,8.25,2.0
False,2024-05-10 14:15:00,2024-05-10,31.25,5775.38,-228.0,247.0,False,False,stop,False,True,5.38,14.88,4.0
True,2024-05-13 08:45:00,2024-05-13,30.5,5775.0,27.0,411.0,False,False,stop,False,True,6.75,3.75,6.0
False,2024-05-14 08:30:00,2024-05-14,30.0,5775.25,-113.0,863.0,True,True,stop,False,True,3.75,4.5,0.0
False,2024-05-17 14:45:00,2024-05-17,43.25,5854.38,-264.0,407.0,True,False,stop,False,True,6.88,7.62,2.0
True,2024-05-20 13:00:00,2024-05-20,42.5,5854.0,-951.0,225.0,True,True,stop,False,True,20.5,13.25,54.0
False,2024-05-22 14:30:00,2024-05-22,41.5,5854.5,-707.0,982.0,True,True,stop,False,True,16.75,9.25,2.0
True,2024-05-23 08:45:00,2024-05-23,51.5,5859.5,-651.0,72.0,True,False,stop,False,True,12.5,10.25,0.0
False,2024-05-24 09:45:00,2024-05-24,84.75,5842.88,-397.0,490.0,True,False,stop,False,True,11.38,13.12,1.0
True,2024-05-28 13:30:00,2024-05-28,61.25,5831.12,-906.0,428.0,True,True,stop,False,True,4.62,7.38,0.0
False,2024-05-28 14:15:00,2024-05-28,38.0,5842.75,-496.0,708.0,True,False,stop,False,True,9.0,10.25,2.0
True,2024-05-29 08:30:00,2024-05-29,34.0,5840.75,-1161.0,78.0,True,True,stop,False,True,0.0,34.5,0.0
False,2024-05-31 14:45:00,2024-05-31,92.5,5811.5,-220.0,656.0,True,False,stop,False,True,24.75,15.0,0.0
True,2024-05-31 08:45:00,2024-05-31,32.0,5781.25,-422.0,358.0,True,False,stop,False,True,14.75,13.5,1.0
False,2024-05-31 13:30:00,2024-05-31,64.75,5764.88,-272.0,566.0,True,False,stop,False,True,9.88,12.12,3.0
True,2024-06-03 11:15:00,2024-06-03,107.75,5786.38,-460.0,168.0,True,False,target,True,True,82.38,12.62,50.0
False,2024-06-03 13:30:00,2024-06-03,66.5,5807.0,-468.0,462.0,True,False,stop,False,True,8.0,20.0,5.0
True,2024-06-04 10:30:00,2024-06-04,54.0,5800.75,-656.0,207.0,True,False,target,True,True,54.25,4.25,19.0
False,2024-06-04 11:30:00,2024-06-04,31.25,5812.12,-375.0,607.0,True,False,stop,False,True,8.62,4.62,1.0
False,2024-06-07 08:45:00,2024-06-07,32.25,5884.12,-511.0,90.0,False,False,stop,False,True,5.88,6.88,2.0
True,2024-06-07 13:00:00,2024-06-07,44.5,5890.25,-759.0,178.0,True,False,stop,False,True,12.25,11.0,0.0
False,2024-06-10 10:45:00,2024-06-10,44.5,5890.25,-107.0,370.0,False,False,stop,False,True,5.75,9.5,8.0
True,2024-06-11 08:30:00,2024-06-11,34.75,5885.38,-953.0,-22.0,True,True,stop,False,True,0.0,13.12,0.0
False,2024-06-11 09:30:00,2024-06-11,41.25,5882.12,-254.0,367.0,False,False,stop,False,True,5.12,6.38,1.0
False,2024-06-13 12:15:00,2024-06-13,45.0,5958.0,-214.0,208.0,False,False,stop,False,True,6.75,5.75,5.0
True,2024-06-14 08:30:00,2024-06-14,37.25,5954.12,-1110.0,190.0,True,True,stop,False,True,0.0,10.62,0.0
False,2024-06-14 10:30:00,2024-06-14,37.25,5954.12,-462.0,293.0,False,False,stop,False,True,14.12,5.12,6.0
True,2024-06-21 08:45:00,2024-06-21,103.75,5987.38,-507.0,398.0,True,False,stop,False,True,33.62,14.62,52.0
False,2024-06-20 13:00:00,2024-06-20,51.25,6013.62,-287.0,355.0,False,False,stop,False,True,32.12,7.38,38.0
True,2024-06-20 14:00:00,2024-06-20,30.25,6003.12,-870.0,220.0,True,True,stop,False,True,6.12,5.62,0.0
False,2024-06-21 09:45:00,2024-06-21,36.75,5999.88,-271.0,512.0,True,False,stop,False,True,8.38,4.62,2.0
True,2024-06-24 09:45:00,2024-06-24,39.5,6001.25,-312.0,421.0,False,False,stop,False,True,13.75,10.75,9.0
False,2024-06-25 13:15:00,2024-06-25,48.25,5996.88,-160.0,349.0,False,False,stop,False,True,18.12,7.12,17.0
True,2024-06-28 11:00:00,2024-06-28,74.75,6010.12,-545.0,83.0,True,False,stop,False,True,11.88,12.12,2.0
False,2024-07-02 12:00:00,2024-07-02,80.5,6007.25,-337.0,437.0,True,False,stop,False,True,6.75,12.75,4.0
False,2024-07-12 09:00:00,2024-07-12,65.75,6125.38,-236.0,596.0,True,False,stop,False,True,6.88,18.62,2.0
True,2024-07-12 14:45:00,2024-07-12,78.25,6131.62,-350.0,488.0,False,False,stop,False,True,52.12,13.88,56.0
False,2024-07-15 08:30:00,2024-07-15,48.25,6146.62,-345.0,479.0,True,False,stop,False,True,0.0,13.88,0.0
True,2024-07-15 12:00:00,2024-07-15,58.75,6151.88,-787.0,542.0,True,False,stop,False,True,6.38,12.62,2.0
False,2024-07-16 08:30:00,2024-07-16,52.75,6154.88,-145.0,967.0,True,True,stop,False,True,0.0,13.38,0.0
True,2024-07-17 08:30:00,2024-07-17,55.25,6156.12,-877.0,237.0,True,True,stop,False,True,0.0,38.38,0.0
True,2024-07-19 08:30:00,2024-07-19,34.75,6050.12,-245.0,481.0,False,False,stop,False,True,17.12,6.12,0.0
False,2024-07-22 08:30:00,2024-07-22,63.0,6036.0,-114.0,879.0,True,True,stop,False,True,0.0,29.5,0.0
True,2024-07-22 10:30:00,2024-07-22,65.75,6037.38,-601.0,281.0,True,False,target,True,True,50.62,2.12,21.0
False,2024-07-22 09:15:00,2024-07-22,31.25,6054.62,-207.0,562.0,True,False,stop,False,True,10.88,15.12,1.0
True,2024-07-22 10:15:00,2024-07-22,31.75,6054.88,-420.0,482.0,True,False,stop,False,True,7.12,12.62,0.0
False,2024-07-22 11:45:00,2024-07-22,35.5,6053.0,-404.0,623.0,True,False,stop,False,True,4.75,10.25,0.0
True,2024-07-23 14:30:00,2024-07-23,57.0,6063.75,-748.0,330.0,True,False,stop,False,True,12.75,6.75,1.0
False,2024-07-25 12:00:00,2024-07-25,197.25,5993.62,-550.0,583.0,True,False,open,False,False,97.88,2.12,
True,2024-07-25 13:30:00,2024-07-25,100.75,5945.38,-717.0,367.0,True,False,stop,False,True,10.12,19.62,1.0
False,2024-07-26 09:15:00,2024-07-26,70.0,5960.75,-403.0,447.0,True,False,stop,False,True,26.5,17.75,7.0
True,2024-07-25 14:30:00,2024-07-25,32.0,5941.75,-671.0,242.0,True,False,stop,False,True,12.0,11.75,0.0
False,2024-07-26 08:30:00,2024-07-26,62.0,5926.75,-105.0,1233.0,True,True,stop,False,True,0.0,22.75,0.0
True,2024-07-30 10:00:00,2024-07-30,68.5,5930.0,-584.0,432.0,True,False,stop,False,True,26.25,8.25,2.0
False,2024-07-26 09:45:00,2024-07-26,30.0,5949.25,-596.0,447.0,True,False,stop,False,True,10.25,9.0,1.0
True,2024-07-26 12:30:00,2024-07-26,56.5,5962.5,-799.0,271.0,True,False,stop,False,True,27.5,10.75,4.0
False,2024-07-29 08:30:00,2024-07-29,45.75,5967.88,-146.0,766.0,True,False,stop,False,True,3.88,11.38,0.0
True,2024-07-29 09:15:00,2024-07-29,42.5,5966.25,-637.0,345.0,True,False,stop,False,True,13.5,6.75,2.0
False,2024-07-29 10:45:00,2024-07-29,44.0,5965.5,-389.0,625.0,True,False,stop,False,True,11.0,9.5,0.0
True,2024-07-30 09:00:00,2024-07-30,46.5,5966.75,-612.0,442.0,True,False,stop,False,True,14.75,11.75,2.0
False,2024-07-30 14:45:00,2024-07-30,89.5,5945.25,-381.0,610.0,True,False,stop,False,True,49.75,63.75,2.0
True,2024-07-30 15:00:00,2024-07-30,53.0,5927.0,150.0,230.0,False,False,stop,False,True,13.0,31.5,0.0
False,2024-07-31 08:30:00,2024-07-31,58.0,5924.5,-273.0,963.0,True,True,stop,False,True,0.0,84.5,0.0
True,2024-08-01 10:30:00,2024-08-01,138.0,5964.5,-599.0,239.0,True,False,stop,False,True,15.5,19.0,4.0
False,2024-07-31 12:45:00,2024-07-31,31.5,6017.75,-226.0,386.0,False,False,stop,False,True,7.5,6.0,0.0
True,2024-07-31 14:15:00,2024-07-31,49.0,6026.5,-867.0,536.0,True,True,stop,False,True,18.5,18.5,0.0
False,2024-07-31 14:30:00,2024-07-31,43.0,6029.5,-813.0,649.0,True,False,stop,False,True,21.0,8.75,0.0
True,2024-08-01 09:00:00,2024-08-01,55.25,6035.62,-617.0,444.0,True,False,stop,False,True,22.62,23.38,1.0
True,2024-08-01 15:00:00,2024-08-01,41.0,5927.75,67.0,330.0,False,False,stop,False,True,20.25,8.0,0.0
True,2024-08-02 11:45:00,2024-08-02,50.0,5819.25,-658.0,788.0,True,False,stop,False,True,21.5,13.75,3.0
False,2024-08-02 13:15:00,2024-08-02,40.5,5824.0,-335.0,738.0,True,False,stop,False,True,20.25,9.0,1.0
True,2024-08-05 08:30:00,2024-08-05,37.25,5822.38,-1235.0,31.0,True,True,stop,False,True,0.0,213.88,0.0
False,2024-08-05 10:30:00,2024-08-05,232.5,5724.75,-391.0,900.0,True,True,stop,False,True,70.0,32.25,23.0
True,2024-08-05 09:15:00,2024-08-05,108.5,5662.75,-629.0,536.0,True,False,target,True,True,83.0,11.25,26.0
False,2024-08-05 09:30:00,2024-08-05,65.5,5684.25,-591.0,574.0,True,False,stop,False,True,32.5,13.75,1.0
True,2024-08-05 12:00:00,2024-08-05,75.0,5689.0,-617.0,679.0,True,False,stop,False,True,25.75,18.25,6.0
False,2024-08-05 11:00:00,2024-08-05,29.75,5711.62,-396.0,816.0,True,True,stop,False,True,9.12,10.62,0.0
True,2024-08-05 11:30:00,2024-08-05,45.25,5719.38,-716.0,607.0,True,False,stop,False,True,22.38,9.12,0.0
False,2024-08-05 15:00:00,2024-08-05,87.25,5698.38,-609.0,-28.0,False,False,stop,False,True,22.38,14.88,0.0
True,2024-08-07 13:00:00,2024-08-07,116.75,5713.12,-876.0,168.0,True,True,stop,False,True,13.62,14.38,1.0
False,2024-08-06 10:45:00,2024-08-06,42.0,5750.5,-320.0,605.0,True,False,stop,False,True,7.75,15.75,0.0
True,2024-08-06 14:00:00,2024-08-06,75.0,5767.0,-837.0,577.0,True,True,stop,False,True,15.25,10.5,0.0
False,2024-08-07 08:30:00,2024-08-07,87.25,5760.88,47.0,1262.0,True,True,stop,False,True,0.0,46.38,0.0
True,2024-08-07 11:00:00,2024-08-07,104.5,5769.5,-619.0,709.0,True,False,stop,False,True,16.75,18.25,3.0
False,2024-08-07 09:30:00,2024-08-07,34.0,5804.75,-382.0,601.0,True,False,stop,False,True,14.75,11.25,1.0
True,2024-08-07 10:15:00,2024-08-07,29.25,5802.38,-504.0,386.0,True,False,stop,False,True,4.62,8.38,0.0
False,2024-08-08 08:45:00,2024-08-08,124.0,5755.0,-289.0,454.0,True,False,stop,False,True,32.75,30.25,2.0
True,2024-08-07 14:15:00,2024-08-07,32.5,5709.25,-506.0,496.0,True,False,stop,False,True,16.25,24.5,2.0
False,2024-08-08 08:30:00,2024-08-08,40.75,5705.12,-323.0,1043.0,True,True,stop,False,True,0.0,42.88,0.0
False,2024-08-08 14:45:00,2024-08-08,31.75,5802.12,-475.0,492.0,True,False,stop,False,True,5.62,12.88,0.0
True,2024-08-09 08:30:00,2024-08-09,36.5,5804.5,-391.0,228.0,False,False,stop,False,True,9.0,10.75,0.0
False,2024-08-09 09:00:00,2024-08-09,35.5,5805.0,-382.0,471.0,True,False,stop,False,True,15.0,15.25,0.0
True,2024-08-09 13:30:00,2024-08-09,60.5,5817.5,-638.0,493.0,True,False,stop,False,True,28.75,7.25,8.0
False,2024-08-09 14:15:00,2024-08-09,31.0,5832.25,-587.0,523.0,True,False,stop,False,True,8.75,4.0,1.0
True,2024-08-12 08:45:00,2024-08-12,29.5,5831.5,-484.0,113.0,True,False,stop,False,True,0.0,21.25,0.0
False,2024-08-12 09:00:00,2024-08-12,36.0,5828.25,-290.0,467.0,True,False,stop,False,True,15.5,11.5,0.0
True,2024-08-12 10:15:00,2024-08-12,49.0,5834.75,-700.0,306.0,True,False,stop,False,True,20.25,15.0,0.0
False,2024-08-12 10:45:00,2024-08-12,39.5,5839.5,-420.0,649.0,True,False,stop,False,True,12.75,11.75,0.0
True,2024-08-12 11:45:00,2024-08-12,33.0,5836.25,-734.0,418.0,True,False,stop,False,True,10.75,7.75,0.0
False,2024-08-12 15:00:00,2024-08-12,34.0,5835.75,-533.0,153.0,False,False,stop,False,True,7.5,42.0,1.0
False,2024-08-14 09:45:00,2024-08-14,31.5,5917.0,-327.0,570.0,True,False,stop,False,True,6.0,7.5,0.0
True,2024-08-14 11:15:00,2024-08-14,49.0,5925.75,-845.0,181.0,True,True,stop,False,True,21.0,6.25,1.0
False,2024-08-14 12:00:00,2024-08-14,32.0,5934.25,-581.0,623.0,True,False,stop,False,True,9.0,9.75,7.0
False,2024-08-20 13:00:00,2024-08-20,36.0,6088.25,-125.0,664.0,True,False,stop,False,True,9.25,6.5,1.0
True,2024-08-21 09:45:00,2024-08-21,47.5,6094.0,-615.0,345.0,True,False,stop,False,True,22.5,12.0,0.0
False,2024-08-21 11:45:00,2024-08-21,41.75,6096.88,-84.0,466.0,True,False,stop,False,True,3.12,5.12,4.0
True,2024-08-22 09:00:00,2024-08-22,51.75,6101.88,-590.0,42.0,True,False,stop,False,True,18.38,16.38,5.0
False,2024-08-23 08:30:00,2024-08-23,82.5,6086.5,85.0,1301.0,True,True,stop,False,True,5.25,38.25,2.0
True,2024-08-23 09:45:00,2024-08-23,79.5,6085.0,-697.0,706.0,True,False,stop,False,True,33.5,12.25,6.0
False,2024-08-23 10:00:00,2024-08-23,48.0,6100.75,-444.0,624.0,True,False,stop,False,True,12.5,6.5,0.0
True,2024-08-23 10:45:00,2024-08-23,41.75,6097.62,-742.0,235.0,True,False,stop,False,True,7.88,5.12,0.0
False,2024-08-23 12:15:00,2024-08-23,53.0,6092.0,-388.0,448.0,True,False,stop,False,True,5.5,11.25,1.0
True,2024-08-26 09:30:00,2024-08-26,66.0,6098.5,-658.0,262.0,True,False,stop,False,True,13.0,9.0,5.0
False,2024-08-27 09:30:00,2024-08-27,57.5,6102.75,-208.0,435.0,True,False,stop,False,True,2.75,9.25,2.0
True,2024-08-27 10:30:00,2024-08-27,38.0,6093.0,-712.0,282.0,True,False,stop,False,True,18.75,8.5,24.0
False,2024-08-28 14:00:00,2024-08-28,72.0,6076.0,-745.0,794.0,True,False,stop,False,True,14.5,24.0,5.0
True,2024-08-29 13:30:00,2024-08-29,86.25,6083.12,-888.0,451.0,True,True,stop,False,True,11.88,17.88,0.0
False,2024-08-30 08:30:00,2024-08-30,65.75,6093.38,-153.0,734.0,True,False,stop,False,True,2.62,11.88,0.0
True,2024-08-30 10:00:00,2024-08-30,48.0,6084.5,-567.0,178.0,True,False,stop,False,True,6.25,8.25,1.0
False,2024-08-30 12:00:00,2024-08-30,51.75,6082.62,-644.0,673.0,True,False,stop,False,True,11.38,8.88,6.0
True,2024-09-03 08:30:00,2024-09-03,72.75,6093.12,-703.0,203.0,True,False,stop,False,True,0.0,16.62,0.0
True,2024-09-04 10:30:00,2024-09-04,48.25,6003.38,-721.0,412.0,True,False,stop,False,True,3.38,5.88,0.0
False,2024-09-04 14:45:00,2024-09-04,50.0,6002.5,-599.0,461.0,True,False,stop,False,True,18.25,15.5,4.0
True,2024-09-05 09:45:00,2024-09-05,42.25,5998.62,-677.0,453.0,True,False,stop,False,True,5.12,13.38,0.0
False,2024-09-05 12:45:00,2024-09-05,67.25,5986.12,-273.0,697.0,True,False,stop,False,True,23.62,8.88,10.0
True,2024-09-05 14:15:00,2024-09-05,41.25,5973.12,-945.0,565.0,True,True,stop,False,True,4.38,9.88,0.0
False,2024-09-05 15:00:00,2024-09-05,31.25,5978.12,-57.0,437.0,True,False,stop,False,True,2.62,5.38,0.0
True,2024-09-06 08:45:00,2024-09-06,32.5,5978.75,-380.0,433.0,False,False,stop,False,True,6.75,21.5,0.0
False,2024-09-09 11:15:00,2024-09-09,100.75,5944.62,-305.0,412.0,True,False,stop,False,True,24.88,19.12,16.0
True,2024-09-06 10:15:00,2024-09-06,39.75,5914.12,-912.0,277.0,True,True,stop,False,True,0.0,26.12,0.0
False,2024-09-09 08:30:00,2024-09-09,61.25,5903.38,-202.0,565.0,True,False,stop,False,True,0.0,27.38,0.0
True,2024-09-09 10:00:00,2024-09-09,69.5,5907.5,-551.0,450.0,True,False,target,True,True,56.25,2.5,21.0
False,2024-09-09 10:30:00,2024-09-09,37.25,5923.62,-336.0,572.0,True,False,stop,False,True,4.12,9.12,0.0
True,2024-09-09 13:00:00,2024-09-09,50.5,5930.25,-513.0,287.0,True,False,stop,False,True,6.5,10.5,2.0
False,2024-09-09 14:30:00,2024-09-09,35.75,5937.62,-533.0,516.0,True,False,stop,False,True,10.12,5.62,1.0
True,2024-09-10 09:00:00,2024-09-10,44.0,5941.75,-806.0,334.0,True,True,stop,False,True,16.75,7.75,0.0
False,2024-09-10 12:00:00,2024-09-10,53.0,5937.25,-544.0,630.0,True,False,stop,False,True,10.0,7.0,0.0
True,2024-09-11 08:30:00,2024-09-11,57.75,5939.62,-523.0,64.0,True,False,stop,False,True,24.38,6.88,0.0
False,2024-09-11 10:30:00,2024-09-11,94.0,5921.5,38.0,691.0,True,False,stop,False,True,23.0,19.0,2.0
False,2024-09-16 10:15:00,2024-09-16,32.75,6087.62,-428.0,467.0,True,False,stop,False,True,11.62,4.38,8.0
True,2024-09-17 11:15:00,2024-09-17,67.5,6105.0,-732.0,472.0,True,False,stop,False,True,12.5,9.0,1.0
False,2024-09-18 08:30:00,2024-09-18,59.25,6109.12,-122.0,475.0,True,False,stop,False,True,25.12,48.38,18.0
True,2024-09-18 13:15:00,2024-09-18,78.0,6118.5,-622.0,758.0,True,False,stop,False,True,21.75,14.25,1.0
False,2024-09-18 14:15:00,2024-09-18,72.0,6121.5,-1187.0,925.0,True,True,stop,False,True,44.5,59.5,4.0
True,2024-09-18 14:30:00,2024-09-18,43.0,6107.0,-1165.0,749.0,True,True,stop,False,True,18.0,20.75,0.0
False,2024-09-19 08:30:00,2024-09-19,51.5,6102.75,-246.0,1412.0,True,True,stop,False,True,0.0,78.25,0.0
False,2024-09-19 09:00:00,2024-09-19,31.0,6165.5,-450.0,549.0,True,False,stop,False,True,2.5,8.25,0.0
True,2024-09-19 14:45:00,2024-09-19,49.25,6174.62,-582.0,476.0,True,False,stop,False,True,12.88,14.88,2.0
False,2024-09-20 11:45:00,2024-09-20,64.0,6167.25,-454.0,366.0,False,False,stop,False,True,23.0,9.5,11.0
True,2024-09-26 12:15:00,2024-09-26,93.75,6182.12,-923.0,268.0,True,True,stop,False,True,41.12,24.12,58.0
