eod_date,kind,strike,dist,mod25,reldist,our_rank
2021-11-10,FN,4450.0,-191.14013671875,True,0.04118388891220093,20.0
2021-11-10,FN,4775.0,133.85986328125,True,0.02884197235107422,46.0
2021-11-10,FN,4750.0,108.85986328125,True,0.023455381393432617,18.0
2021-11-10,FN,4850.0,208.85986328125,True,0.045001864433288574,103.0
2021-11-11,FP,4680.0,27.990234375,False,0.006016804732833503,
2021-11-11,FP,4660.0,7.990234375,False,0.0017175876185906436,
2021-11-11,FP,4630.0,-22.009765625,False,0.004731238052773756,
2021-11-11,FP,4575.0,-77.009765625,True,0.016554085116941675,
2021-11-11,FN,4800.0,147.990234375,True,0.031812071800231934,42.0
2021-11-11,FN,4525.0,-127.009765625,True,0.027302145957946777,17.0
2021-11-11,FN,4750.0,97.990234375,True,0.021064043045043945,16.0
2021-11-11,FN,4725.0,72.990234375,True,0.015690088272094727,13.0
2021-11-12,FP,4675.0,-6.89013671875,True,0.0014716570695908482,
2021-11-12,FP,4680.0,-1.89013671875,False,0.0004037123177936808,
2021-11-12,FP,4685.0,3.10986328125,False,0.0006642324340035977,
2021-11-12,FP,4690.0,8.10986328125,False,0.001732177185800765,
2021-11-12,FP,4660.0,-21.89013671875,False,0.0046754913249825725,
2021-11-12,FP,4670.0,-11.89013671875,False,0.0025396018213881266,
2021-11-12,FN,4800.0,118.10986328125,True,0.025226950645446777,26.0
2021-11-12,FN,4550.0,-131.89013671875,True,0.028170287609100342,12.0
2021-11-12,FN,4775.0,93.10986328125,True,0.019887208938598633,21.0
2021-11-12,FN,4525.0,-156.89013671875,True,0.033510029315948486,18.0
2021-11-12,FN,4625.0,-56.89013671875,True,0.012151122093200684,11.0
2021-11-12,FN,4825.0,143.10986328125,True,0.030566692352294922,59.0
2021-11-15,FP,4680.0,1.35986328125,False,0.00029065353211876754,
2021-11-15,FP,4660.0,-18.64013671875,False,0.003984092850497056,
2021-11-15,FP,4685.0,6.35986328125,False,0.0013593401277727235,
2021-11-15,FP,4670.0,-8.64013671875,False,0.0018467196591891444,
2021-11-15,FN,4800.0,121.35986328125,True,0.025939106941223145,33.0
2021-11-15,FN,4825.0,146.35986328125,True,0.03128254413604736,62.0
2021-11-15,FN,4550.0,-128.64013671875,True,0.027495205402374268,11.0
2021-11-15,FN,4775.0,96.35986328125,True,0.020595669746398926,24.0
2021-11-16,FP,4680.0,-27.25,False,0.00578894258856022,
2021-11-16,FP,4650.0,-57.25,True,0.01216209039247973,
2021-11-16,FP,4690.0,-17.25,False,0.0036645599872536794,
2021-11-16,FP,4710.0,2.75,False,0.0005842052153592903,
2021-11-16,FN,4800.0,92.75,True,0.01970362663269043,25.0
2021-11-16,FN,4825.0,117.75,True,0.025014638900756836,52.0
2021-11-16,FN,4760.0,52.75,False,0.01120615005493164,12.0
2021-11-16,FN,4775.0,67.75,True,0.014392733573913574,18.0
2021-11-17,FP,4680.0,-15.740234375,False,0.0033520240876558915,
2021-11-17,FP,4650.0,-45.740234375,True,0.009740793164017103,
2021-11-17,FP,4685.0,-10.740234375,False,0.002287229241595745,
2021-11-17,FP,4690.0,-5.740234375,False,0.0012224343955354877,
2021-11-17,FP,4695.0,-0.740234375,False,0.0001576395494753413,
2021-11-17,FN,4775.0,79.259765625,True,0.01687908172607422,18.0
2021-11-17,FN,4720.0,24.259765625,False,0.005166292190551758,17.0
2021-11-17,FN,4625.0,-70.740234375,True,0.015064775943756104,13.0
2021-11-17,FN,4790.0,94.259765625,False,0.020073413848876953,44.0
2021-11-17,FN,4760.0,64.259765625,False,0.013684749603271484,16.0
2021-11-18,FP,4680.0,-26.31005859375,False,0.0055903793558411685,
2021-11-18,FP,4705.0,-1.31005859375,False,0.0002783621515454193,
2021-11-18,FP,4690.0,-16.31005859375,False,0.0034655724741228244,
2021-11-18,FP,4600.0,-106.31005859375,True,0.022588834409587477,
