level,lo,hi,grid,band,side,n_fit,exact_fit,w25_fit,medae_fit,n_hold,exact_hold,w25_hold,medae_hold
ps,1,150,m50,none,none,549,0.5846994535519126,0.5846994535519126,0.0,632,0.6329113924050633,0.6408227848101266,0.0
ps,1,180,m25,none,le,549,0.5846994535519126,0.5865209471766849,0.0,632,0.6455696202531646,0.6613924050632911,0.0
ps,1,150,m25,none,le,549,0.5828779599271403,0.5846994535519126,0.0,632,0.620253164556962,0.6360759493670886,0.0
ps,1,120,m50,b20,le,549,0.5792349726775956,0.5792349726775956,0.0,632,0.6044303797468354,0.6123417721518988,0.0
ps,1,120,m50,b30,le,549,0.5792349726775956,0.5792349726775956,0.0,632,0.6044303797468354,0.6123417721518988,0.0
ps,1,120,m50,b20,none,549,0.5774134790528234,0.5774134790528234,0.0,632,0.6012658227848101,0.6091772151898734,0.0
ps,1,120,m50,b30,none,549,0.5774134790528234,0.5774134790528234,0.0,632,0.6012658227848101,0.6091772151898734,0.0
ps,1,180,m25,none,none,549,0.5774134790528234,0.5792349726775956,0.0,632,0.6424050632911392,0.6503164556962026,0.0
ps,1,150,m25,none,none,549,0.575591985428051,0.5774134790528234,0.0,632,0.6186708860759493,0.6281645569620253,0.0
ps,1,120,m25,b20,le,549,0.5737704918032787,0.575591985428051,0.0,632,0.5838607594936709,0.6012658227848101,0.0
ps,1,120,m25,b30,le,549,0.5737704918032787,0.575591985428051,0.0,632,0.5838607594936709,0.6012658227848101,0.0
ps,2,60,m100,b20,none,549,0.5737704918032787,0.5737704918032787,0.0,632,0.569620253164557,0.5775316455696202,0.0
ps,2,60,m100,b30,none,549,0.5737704918032787,0.5737704918032787,0.0,632,0.569620253164557,0.5775316455696202,0.0
ps,2,90,m25,none,le,549,0.5737704918032787,0.5737704918032787,0.0,632,0.6265822784810127,0.6313291139240507,0.0
ps,2,90,m50,none,le,549,0.5737704918032787,0.5737704918032787,0.0,632,0.629746835443038,0.634493670886076,0.0
ps,1,120,m25,b20,none,549,0.5683060109289617,0.5701275045537341,0.0,632,0.5886075949367089,0.5996835443037974,0.0
ps,1,120,m25,b30,none,549,0.5683060109289617,0.5701275045537341,0.0,632,0.5886075949367089,0.5996835443037974,0.0
ps,2,60,m100,none,none,549,0.5664845173041895,0.5664845173041895,0.0,632,0.569620253164557,0.5775316455696202,0.0
ps,1,120,m50,none,le,549,0.5628415300546448,0.5628415300546448,0.0,632,0.6044303797468354,0.6123417721518988,0.0
ps,1,120,m50,none,none,549,0.5610200364298725,0.5610200364298725,0.0,632,0.6012658227848101,0.6091772151898734,0.0
ps,1,120,m25,none,le,549,0.5573770491803278,0.5591985428051002,0.0,632,0.5838607594936709,0.6012658227848101,0.0
ps,2,60,m100,b20,le,549,0.5555555555555556,0.5555555555555556,0.0,632,0.5474683544303798,0.5522151898734177,0.0
ps,2,60,m100,b30,le,549,0.5555555555555556,0.5555555555555556,0.0,632,0.5474683544303798,0.5522151898734177,0.0
ps,1,120,m25,none,none,549,0.5519125683060109,0.5537340619307832,0.0,632,0.5886075949367089,0.5996835443037974,0.0
ps,1,60,m100,b20,none,549,0.5500910746812386,0.5500910746812386,0.0,632,0.5284810126582279,0.5363924050632911,0.0
ps,1,60,m100,b30,none,549,0.5500910746812386,0.5500910746812386,0.0,632,0.5284810126582279,0.5363924050632911,0.0
ps,2,60,m100,none,le,549,0.5482695810564663,0.5482695810564663,0.0,632,0.5474683544303798,0.5522151898734177,0.0
ps,1,60,m100,none,none,549,0.5446265938069217,0.5446265938069217,0.0,632,0.5284810126582279,0.5363924050632911,0.0
ps,1,60,m100,b20,le,549,0.5446265938069217,0.5446265938069217,0.0,632,0.5110759493670886,0.5158227848101266,0.0
ps,1,60,m100,b30,le,549,0.5446265938069217,0.5446265938069217,0.0,632,0.5110759493670886,0.5158227848101266,0.0
ps,1,90,m50,b20,le,549,0.5446265938069217,0.5446265938069217,0.0,632,0.5664556962025317,0.5743670886075949,0.0
ps,1,90,m50,b30,le,549,0.5446265938069217,0.5446265938069217,0.0,632,0.5664556962025317,0.5743670886075949,0.0
ps,1,60,m100,none,le,549,0.5391621129326047,0.5391621129326047,0.0,632,0.5110759493670886,0.5158227848101266,0.0
ps,1,90,m50,b20,none,549,0.5391621129326047,0.5391621129326047,0.0,632,0.5664556962025317,0.5743670886075949,0.0
ps,1,90,m50,b30,none,549,0.5391621129326047,0.5391621129326047,0.0,632,0.5664556962025317,0.5743670886075949,0.0
ps,2,60,m25,b20,none,549,0.5391621129326047,0.5391621129326047,0.0,632,0.5617088607594937,0.5727848101265823,0.0
ps,2,60,m25,b30,none,549,0.5391621129326047,0.5391621129326047,0.0,632,0.5617088607594937,0.5727848101265823,0.0
ps,2,60,m50,b20,none,549,0.5391621129326047,0.5391621129326047,0.0,632,0.5727848101265823,0.5806962025316456,0.0
ps,2,60,m50,b30,none,549,0.5391621129326047,0.5391621129326047,0.0,632,0.5727848101265823,0.5806962025316456,0.0
ps,1,90,m25,b20,le,549,0.5336976320582878,0.5391621129326047,0.0,632,0.5427215189873418,0.5632911392405063,0.0
ps,1,90,m25,b30,le,549,0.5336976320582878,0.5391621129326047,0.0,632,0.5427215189873418,0.5632911392405063,0.0
ps,1,90,m50,none,le,549,0.5336976320582878,0.5336976320582878,0.0,632,0.5664556962025317,0.5743670886075949,0.0
ps,2,60,m25,none,none,549,0.5318761384335154,0.5318761384335154,0.0,632,0.5617088607594937,0.5727848101265823,0.0
ps,2,60,m50,none,none,549,0.5318761384335154,0.5318761384335154,0.0,632,0.5727848101265823,0.5806962025316456,0.0
ps,1,90,m50,none,none,549,0.5282331511839709,0.5282331511839709,0.0,632,0.5664556962025317,0.5743670886075949,0.0
ps,1,90,m25,none,le,549,0.5227686703096539,0.5282331511839709,0.0,632,0.5427215189873418,0.5632911392405063,0.0
ps,1,90,m25,b20,none,549,0.5227686703096539,0.5300546448087432,0.0,632,0.5506329113924051,0.5632911392405063,0.0
ps,1,90,m25,b30,none,549,0.5227686703096539,0.5300546448087432,0.0,632,0.5506329113924051,0.5632911392405063,0.0
ps,2,60,m25,b20,le,549,0.5209471766848816,0.5209471766848816,0.0,632,0.5316455696202531,0.5443037974683544,0.0
ps,2,60,m25,b30,le,549,0.5209471766848816,0.5209471766848816,0.0,632,0.5316455696202531,0.5443037974683544,0.0
ps,2,60,m50,b20,le,549,0.5209471766848816,0.5209471766848816,0.0,632,0.5490506329113924,0.5537974683544303,0.0
ps,2,60,m50,b30,le,549,0.5209471766848816,0.5209471766848816,0.0,632,0.5490506329113924,0.5537974683544303,0.0
ps,2,60,m25,none,le,549,0.5136612021857924,0.5136612021857924,0.0,632,0.5316455696202531,0.5443037974683544,0.0
ps,2,60,m50,none,le,549,0.5136612021857924,0.5136612021857924,0.0,632,0.5490506329113924,0.5537974683544303,0.0
ps,1,90,m25,none,none,549,0.51183970856102,0.5191256830601093,0.0,632,0.5506329113924051,0.5632911392405063,0.0
ps,1,60,m50,b20,le,549,0.4772313296903461,0.4772313296903461,50.0,632,0.49050632911392406,0.49841772151898733,50.0
ps,1,60,m50,b30,le,549,0.4772313296903461,0.4772313296903461,50.0,632,0.49050632911392406,0.49841772151898733,50.0
ps,1,60,m50,none,le,549,0.47176684881602915,0.47176684881602915,50.0,632,0.49050632911392406,0.49841772151898733,50.0
ps,1,60,m50,b20,none,549,0.47176684881602915,0.47176684881602915,50.0,632,0.495253164556962,0.5031645569620253,25.0
ps,1,60,m50,b30,none,549,0.47176684881602915,0.47176684881602915,50.0,632,0.495253164556962,0.5031645569620253,25.0
ps,1,60,m50,none,none,549,0.4663023679417122,0.4663023679417122,50.0,632,0.495253164556962,0.5031645569620253,25.0
ps,1,60,m25,b20,le,549,0.4644808743169399,0.46994535519125685,50.0,632,0.4588607594936709,0.4873417721518987,50.0
ps,1,60,m25,b30,le,549,0.4644808743169399,0.46994535519125685,50.0,632,0.4588607594936709,0.4873417721518987,50.0
ps,1,60,m25,none,le,549,0.45901639344262296,0.4644808743169399,50.0,632,0.4588607594936709,0.4873417721518987,50.0
ps,1,60,m25,b20,none,549,0.4553734061930783,0.46265938069216755,50.0,632,0.4699367088607595,0.49050632911392406,50.0
ps,1,60,m25,b30,none,549,0.4553734061930783,0.46265938069216755,50.0,632,0.4699367088607595,0.49050632911392406,50.0
ps,1,60,m25,none,none,549,0.44990892531876137,0.45719489981785066,50.0,632,0.4699367088607595,0.49050632911392406,50.0
