eod_date,spot,spot_eod,hvl,hvl_gex,all|flipstrike_nearspot,ex1|flipstrike_nearspot,d60|flipstrike_nearspot
2021-09-28,4352.629883,4352.629883,4435.0,-2464887.019976603,4415.0,4415.0,4415.0
2021-09-29,4359.459961,4359.459961,4435.0,-2451314.541894103,4415.0,4415.0,4415.0
2021-09-30,4307.540039,4307.540039,4435.0,-2994718.139371652,4440.0,4440.0,4435.0
2021-10-01,4357.040039,4357.040039,4435.0,-2696737.604757577,4410.0,4410.0,4405.0
2021-10-04,4300.459961,4300.459961,4435.0,-2895436.9752859143,4405.0,4405.0,4405.0
2021-10-05,4345.720215,4345.720215,4435.0,-2670936.5231808946,4380.0,4380.0,4380.0
2021-10-06,4363.549805,4363.549805,4435.0,-2574752.108085912,4360.0,4375.0,4360.0
2021-10-08,4391.339844,4391.339844,4435.0,-2585223.6324623777,4375.0,4380.0,4375.0
2021-10-11,4361.189941,4361.189941,4435.0,-2537764.923309973,4365.0,4365.0,4365.0
2021-10-12,4350.649902,4350.649902,4435.0,-1826863.9095181548,4365.0,4365.0,4365.0
2021-10-13,4363.799805,4363.799805,4435.0,-1219984.8153343424,4390.0,4390.0,4405.0
2021-10-14,4438.259766,4438.259766,4420.0,-140196.7735275803,4435.0,4435.0,4435.0
2021-10-15,4471.370117,4471.370117,4420.0,-266811.36275328475,4400.0,4400.0,4400.0
2021-10-18,4486.459961,4486.459961,4395.0,-726002.589256863,4435.0,4435.0,4435.0
2021-10-19,4519.629883,4519.629883,4395.0,-33196.45782806352,4440.0,4440.0,4440.0
2021-10-20,4536.189941,4536.189941,4440.0,-703175.4128430396,4445.0,4445.0,4445.0
2021-10-21,4549.779785,4549.779785,4440.0,-494526.471979662,4505.0,4505.0,4505.0
2021-10-22,4544.899902,4544.899902,4440.0,-528027.0246113563,4505.0,4505.0,4505.0
2021-10-25,4566.47998,4566.47998,4440.0,-516064.9065949175,4505.0,4505.0,4505.0
2021-10-26,4574.790039,4574.790039,4440.0,-543123.6722619475,4515.0,4515.0,4515.0
2021-10-27,4551.680176,4551.680176,4440.0,-603334.4578188384,4555.0,4520.0,4555.0
2021-10-28,4596.419922,4596.419922,4440.0,-517019.7600136621,4520.0,4520.0,4540.0
2021-10-29,4605.379883,4605.379883,4440.0,-538896.4690237663,4565.0,4565.0,4565.0
2021-11-01,4613.669922,4613.669922,4440.0,-530827.8852237872,4565.0,4565.0,4565.0
2021-11-02,4630.649902,4630.649902,4460.0,-942372.6279351296,4570.0,4570.0,4570.0
2021-11-03,4660.569824,4660.569824,4460.0,-861788.2042655537,4565.0,4565.0,4565.0
2021-11-04,4680.060059,4680.060059,4460.0,-802063.9000741818,4595.0,4595.0,4595.0
2021-11-05,4697.529785,4697.529785,4495.0,-157623.60403963964,4635.0,4635.0,4635.0
2021-11-09,4685.25,4685.25,4495.0,-194020.2514268559,4695.0,4695.0,4695.0
2021-11-10,4646.709961,4646.709961,4495.0,-153683.51870728747,4655.0,4645.0,4655.0
2021-11-11,4649.27002,4649.27002,4495.0,-177958.761818858,4645.0,4645.0,4645.0
2021-11-12,4682.850098,4682.850098,4495.0,-198244.475641817,4640.0,4640.0,4640.0
2021-11-15,4682.799805,4682.799805,4495.0,-622444.8629537624,4670.0,4635.0,4670.0
2021-11-16,4700.899902,4700.899902,4495.0,-556248.6898114093,4680.0,4680.0,4680.0
2021-11-17,4688.669922,4688.669922,4495.0,-484140.9760900286,4685.0,4680.0,4685.0
2021-11-18,4704.540039,4704.540039,4495.0,-417875.6956180921,4695.0,4695.0,4695.0
2021-11-19,4697.959961,4697.959961,4495.0,-186382.77008468445,4700.0,4685.0,4700.0
2021-11-22,4682.939941,4682.939941,4495.0,-180576.1537249777,4695.0,4670.0,4695.0
2021-11-23,4690.700195,4690.700195,4495.0,-188059.15174752995,4690.0,4690.0,4690.0
2021-11-24,4701.459961,4701.459961,4495.0,-188119.14076611272,4680.0,4695.0,4680.0
2021-11-26,4594.620117,4594.620117,4495.0,-251611.29753989208,4650.0,4650.0,4655.0
2021-11-29,4655.27002,4655.27002,4495.0,-319764.5650085472,4655.0,4650.0,4655.0
2021-11-30,4567.0,4567.0,4495.0,-392718.1229838552,4645.0,4645.0,4645.0
2021-12-01,4513.040039,4513.040039,4570.0,-1969355.0586819889,4625.0,4530.0,4645.0
2021-12-02,4577.100098,4577.100098,4570.0,-1532471.2388329064,4615.0,4615.0,4615.0
2021-12-03,4538.430176,4538.430176,4570.0,-2210367.0038941726,4580.0,4530.0,4580.0
2021-12-06,4591.669922,4591.669922,4570.0,-2331765.273745548,4590.0,4595.0,4590.0
2021-12-07,4686.75,4686.75,4570.0,-1947036.015978573,4615.0,4615.0,4615.0
2021-12-08,4701.209961,4701.209961,4570.0,-1808750.3071233104,4660.0,4660.0,4660.0
2021-12-09,4667.450195,4667.450195,4570.0,-2373979.337493825,4660.0,4660.0,4660.0
2021-12-10,4712.02002,4712.02002,4570.0,-1655354.7780212895,4690.0,4660.0,4690.0
2021-12-13,4668.970215,4668.970215,4570.0,-2071333.6364900616,4665.0,4660.0,4670.0
2021-12-14,4634.089844,4634.089844,4570.0,-2477109.995310299,4670.0,4670.0,4670.0
2021-12-15,4709.850098,4709.850098,4640.0,-325444.4071677736,4660.0,4695.0,4660.0
2021-12-16,4668.669922,4668.669922,4655.0,-6160868.158263464,4660.0,4660.0,4660.0
2021-12-17,4620.640137,4620.640137,4615.0,-468646.15182451095,4645.0,4645.0,4650.0
2021-12-20,4568.02002,4568.02002,4615.0,-415664.3648340617,4620.0,4620.0,4645.0
2021-12-21,4649.22998,4649.22998,4615.0,-425550.6403380392,4645.0,4645.0,4645.0
2021-12-22,4696.560059,4696.560059,4615.0,-428808.3023980081,4660.0,4695.0,4660.0
2021-12-23,4725.790039,4725.790039,4615.0,-415027.4212486547,4695.0,4695.0,4695.0
2021-12-27,4791.189941,4791.189941,4615.0,-350601.5777983963,4695.0,4695.0,4695.0
2021-12-28,4786.350098,4786.350098,4615.0,-362347.8211119769,4745.0,4745.0,4745.0
2021-12-29,4793.060059,4793.060059,4615.0,-378862.1120825174,4745.0,4745.0,4745.0
2021-12-30,4778.72998,4778.72998,4615.0,-387174.69024527655,4745.0,4745.0,4745.0
2021-12-31,4766.180176,4766.180176,4615.0,-421865.38600247545,4765.0,4765.0,4765.0
2022-01-03,4796.560059,4796.560059,4615.0,-373577.7641652732,4765.0,4760.0,4765.0
2022-01-04,4793.540039,4793.540039,4615.0,-459182.5410249088,4770.0,4770.0,4770.0
2022-01-05,4700.580078,4700.580078,4650.0,-3944313.806963135,4745.0,4745.0,4655.0
2022-01-06,4696.049805,4696.049805,4700.0,-4170585.2197129214,4745.0,4745.0,4655.0
2022-01-07,4677.029785,4677.029785,4705.0,-191733.22675100263,4735.0,4655.0,4655.0
2022-01-10,4670.290039,4670.290039,4705.0,-45495.55748917075,4705.0,4655.0,4705.0
2022-01-11,4713.069824,4713.069824,4700.0,-11475938.887117658,4715.0,4715.0,4715.0
2022-01-12,4726.350098,4726.350098,4705.0,-50281.298639853136,4715.0,4715.0,4715.0
2022-01-13,4659.029785,4659.029785,4720.0,-173991.4783671685,4655.0,4655.0,4655.0
2022-01-14,4662.850098,4662.850098,4720.0,-177949.28695175517,4685.0,4665.0,4705.0
2022-01-18,4577.109863,4577.109863,4650.0,-4941632.2393469885,4655.0,4655.0,4655.0
2022-01-19,4532.759766,4532.759766,4650.0,-1018183.3223672172,4655.0,4655.0,4655.0
2022-01-20,4482.72998,4482.72998,4640.0,-580790.381436067,4645.0,4645.0,4655.0
2022-01-21,4397.939941,4397.939941,4620.0,-187457.06570541195,4605.0,4605.0,4645.0
2022-01-24,4410.129883,4410.129883,4590.0,-1132077.4919734604,4595.0,4595.0,4480.0
2022-01-25,4356.450195,4356.450195,4590.0,-1062249.9646084546,4480.0,4480.0,4480.0
2022-01-26,4349.930176,4349.930176,4590.0,-780452.254450587,4415.0,4415.0,4415.0
2022-01-27,4326.509766,4326.509766,4590.0,-665706.6851575873,4415.0,4415.0,4415.0
2022-01-28,4431.850098,4431.850098,4590.0,-1085011.4302358665,4435.0,4435.0,4435.0
2022-01-31,4515.549805,4515.549805,4575.0,-3947703.039463506,4515.0,4515.0,4515.0
2022-02-01,4546.540039,4546.540039,4590.0,-1546198.4128126614,4525.0,4525.0,4525.0
2022-02-02,4589.379883,4589.379883,4590.0,-2134944.349905494,4535.0,4570.0,4535.0
2022-02-03,4477.439941,4477.439941,4590.0,-1139853.7943710536,4495.0,4495.0,4495.0
2022-02-04,4500.529785,4500.529785,4590.0,-1436662.943730292,4505.0,4505.0,4505.0
2022-02-07,4483.870117,4483.870117,4590.0,-1232122.590282343,4505.0,4505.0,4505.0
2022-02-08,4521.540039,4521.540039,4575.0,-3465482.0211155666,4535.0,4535.0,4525.0
2022-02-09,4587.180176,4587.180176,4590.0,-1990025.524533888,4535.0,4560.0,4530.0
2022-02-10,4504.080078,4504.080078,4575.0,-2707062.589514254,4505.0,4505.0,4505.0
2022-02-11,4418.640137,4418.640137,4575.0,-2513456.9965446824,4505.0,4505.0,4480.0
2022-02-14,4401.669922,4401.669922,4575.0,-1808357.62589492,4480.0,4480.0,4480.0
2022-02-15,4471.069824,4471.069824,4535.0,-268531.2213717285,4475.0,4475.0,4475.0
2022-02-16,4475.009766,4475.009766,4470.0,-2669231.0090575065,4470.0,4475.0,4470.0
2022-02-17,4380.259766,4380.259766,4500.0,-6565214.449118116,4475.0,4475.0,4475.0
2022-02-18,4348.870117,4348.870117,4495.0,-223976.4270806698,4465.0,4465.0,4445.0
2022-02-22,4304.759766,4304.759766,4495.0,-213207.99778437213,4365.0,4365.0,4365.0
2022-02-23,4225.5,4225.5,4465.0,-365482.60064757307,4365.0,4365.0,4365.0
2022-02-24,4288.700195,4288.700195,4500.0,-2489559.841799217,4360.0,4360.0,4360.0
2022-02-25,4384.649902,4384.649902,4465.0,-477361.9257691894,4395.0,4385.0,4395.0
2022-02-28,4373.939941,4373.939941,4465.0,-327437.0580981126,4370.0,4370.0,4370.0
2022-03-01,4306.259766,4306.259766,4465.0,-272956.3472878144,4360.0,4360.0,4360.0
2022-03-02,4386.540039,4386.540039,4395.0,-68853.48901647492,4380.0,4385.0,4375.0
2022-03-03,4363.490234,4363.490234,4395.0,-45899.90808790442,4365.0,4365.0,4365.0
2022-03-04,4328.870117,4328.870117,4395.0,-21086.98248524071,4365.0,4365.0,4365.0
2022-03-07,4201.089844,4201.089844,4390.0,-57896.21944548293,4360.0,4360.0,4360.0
2022-03-08,4170.700195,4170.700195,4390.0,-66125.75282349894,4360.0,4360.0,4360.0
2022-03-09,4277.879883,4277.879883,4380.0,-3673462.197381587,4280.0,4285.0,4280.0
2022-03-10,4259.52002,4259.52002,4390.0,-98561.99473068016,4345.0,4345.0,4345.0
2022-03-11,4204.310059,4204.310059,4380.0,-2723001.189004848,4285.0,4285.0,4285.0
2022-03-14,4173.109863,4173.109863,4380.0,-2075774.555263783,4285.0,4285.0,4285.0
2022-03-15,4262.450195,4262.450195,4380.0,-3878741.724448576,4285.0,4285.0,4285.0
2022-03-16,4357.859863,4357.859863,4355.0,-1006507.8761750308,4370.0,4355.0,4370.0
2022-03-17,4411.669922,4411.669922,4380.0,-10216955.283822846,4395.0,4395.0,4395.0
2022-03-18,4463.120117,4463.120117,4390.0,-46984.04535645254,4505.0,4485.0,4505.0
2022-03-21,4461.180176,4461.180176,4390.0,-58458.96422185362,4505.0,4420.0,4485.0
2022-03-22,4511.609863,4511.609863,4390.0,-73891.68670318778,4515.0,4515.0,4515.0
2022-03-23,4456.240234,4456.240234,4390.0,-83628.58849785666,4455.0,4430.0,4455.0
2022-03-24,4520.160156,4520.160156,4390.0,-64982.02048661659,4520.0,4520.0,4520.0
2022-03-25,4543.060059,4543.060059,4390.0,-60788.25133019188,4515.0,4520.0,4515.0
2022-03-28,4575.52002,4575.52002,4455.0,-38728.31942340854,4525.0,4525.0,4525.0
2022-03-29,4631.600098,4631.600098,4455.0,-126214.24424887195,4525.0,4525.0,4525.0
2022-03-30,4602.450195,4602.450195,4455.0,-106983.56548784248,4595.0,4525.0,4595.0
2022-03-31,4530.410156,4530.410156,4455.0,-151674.93263444075,4530.0,4530.0,4530.0
2022-04-01,4545.859863,4545.859863,4510.0,-478928.2573145897,4545.0,4540.0,4545.0
2022-04-04,4582.640137,4582.640137,4510.0,-491964.1808219016,4545.0,4585.0,4545.0
2022-04-05,4525.120117,4525.120117,4510.0,-887089.0065431783,4545.0,4545.0,4545.0
2022-04-06,4481.149902,4481.149902,4510.0,-937301.3471259662,4535.0,4535.0,4535.0
2022-04-07,4500.209961,4500.209961,4475.0,-3083230.1173099084,4495.0,4495.0,4495.0
2022-04-08,4488.279785,4488.279785,4465.0,-12886.983170215914,4495.0,4495.0,4495.0
2022-04-11,4412.529785,4412.529785,4465.0,-192254.2592562649,4495.0,4415.0,4485.0
2022-04-12,4397.450195,4397.450195,4465.0,-189628.14305309503,4415.0,4415.0,4415.0
2022-04-13,4446.589844,4446.589844,4450.0,-29715405.57865429,4455.0,4455.0,4455.0
2022-04-14,4392.589844,4392.589844,4500.0,-1669002.8347198265,4455.0,4455.0,4455.0
2022-04-18,4391.689941,4391.689941,4500.0,-2030989.800965743,4430.0,4430.0,4430.0
2022-04-19,4462.209961,4462.209961,4470.0,-613934.4140893285,4455.0,4455.0,4455.0
2022-04-20,4459.450195,4459.450195,4425.0,-1092159.313473191,4455.0,4455.0,4455.0
2022-04-21,4393.660156,4393.660156,4425.0,-1216507.9609188016,4455.0,4455.0,4455.0
2022-04-22,4271.779785,4271.779785,4500.0,-378533.8271639072,4425.0,4425.0,4430.0
2022-04-25,4296.120117,4296.120117,4400.0,-8878819.40666677,4405.0,4405.0,4405.0
2022-04-26,4175.200195,4175.200195,4410.0,-529794.8109760053,4315.0,4315.0,4315.0
2022-04-27,4183.959961,4183.959961,4410.0,-500871.0218536585,4315.0,4315.0,4315.0
2022-04-28,4287.5,4287.5,4410.0,-902705.6640649115,4315.0,4315.0,4315.0
2022-04-29,4131.930176,4131.930176,4410.0,-370598.2198229524,4265.0,4265.0,4265.0
2022-05-02,4155.379883,4155.379883,4410.0,-365460.4757460619,4265.0,4265.0,4265.0
2022-05-03,4175.47998,4175.47998,4400.0,-1421696.40816565,4255.0,4255.0,4255.0
2022-05-04,4300.169922,4300.169922,4395.0,-700852.0253329386,4290.0,4305.0,4290.0
2022-05-05,4146.870117,4146.870117,4395.0,-578485.2739178676,4255.0,4255.0,4255.0
2022-05-06,4123.339844,4123.339844,4395.0,-78060.4493790342,4255.0,4255.0,4220.0
2022-05-09,3991.23999,3991.23999,4410.0,-85183.4489750324,4205.0,4205.0,4205.0
2022-05-10,4001.050049,4001.050049,4380.0,-472255.1247362945,4205.0,4205.0,4205.0
2022-05-11,3935.179932,3935.179932,4380.0,-373460.5276628278,4205.0,4205.0,4205.0
2022-05-12,3930.080078,3930.080078,4380.0,-382491.4955270042,4215.0,4215.0,4190.0
2022-05-13,4023.889893,4023.889893,4380.0,-439120.5846698553,4020.0,4055.0,4020.0
2022-05-16,4008.01001,4008.01001,4350.0,-3552376.6138207605,3995.0,4055.0,3995.0
2022-05-17,4088.850098,4088.850098,4350.0,-4224242.723803142,4095.0,4105.0,4095.0
2022-05-18,3923.679932,3923.679932,4350.0,-1814642.230727552,4055.0,4055.0,4055.0
2022-05-19,3900.790039,3900.790039,4350.0,-1351171.7454244616,4055.0,4055.0,4055.0
2022-05-20,3901.360107,3901.360107,4350.0,-1289474.4574023262,4005.0,4005.0,4005.0
2022-05-23,3973.75,3973.75,4350.0,-1754679.1366429213,3980.0,3985.0,3980.0
2022-05-24,3941.47998,3941.47998,4300.0,-2826927.1938826223,3980.0,3985.0,3980.0
2022-05-25,3978.72998,3978.72998,4300.0,-2047972.3709344424,3985.0,3985.0,3985.0
