dte,grid,side,band,meas,n_fit,exact_fit,w25_fit,medae_fit,bias_fit,n_hold,exact_hold,w25_hold,medae_hold,bias_hold,level
le20,m50,le,b05,poi,549,0.30783242258652094,0.30783242258652094,100.0,50.0,632,0.30063291139240506,0.3069620253164557,100.0,50.0,ps
le20,m50,lt,b05,poi,549,0.30783242258652094,0.30783242258652094,100.0,50.0,632,0.30063291139240506,0.3069620253164557,100.0,50.0,ps
le60,m100,le,b05,poi,549,0.30601092896174864,0.30601092896174864,100.0,50.0,632,0.3227848101265823,0.32436708860759494,100.0,75.0,ps
le60,m100,lt,b05,poi,549,0.30601092896174864,0.30601092896174864,100.0,50.0,632,0.3227848101265823,0.32436708860759494,100.0,75.0,ps
le90,any,le,b05,poi,549,0.30601092896174864,0.30601092896174864,100.0,50.0,632,0.3291139240506329,0.33069620253164556,100.0,100.0,ps
le90,any,lt,b05,poi,549,0.30601092896174864,0.30601092896174864,100.0,50.0,632,0.3291139240506329,0.33069620253164556,100.0,100.0,ps
le90,m25,le,b05,poi,549,0.30601092896174864,0.30601092896174864,100.0,50.0,632,0.3291139240506329,0.33069620253164556,100.0,100.0,ps
le90,m25,lt,b05,poi,549,0.30601092896174864,0.30601092896174864,100.0,50.0,632,0.3291139240506329,0.33069620253164556,100.0,100.0,ps
le90,m50,le,b05,poi,549,0.30601092896174864,0.30601092896174864,100.0,50.0,632,0.3291139240506329,0.33069620253164556,100.0,100.0,ps
le90,m50,lt,b05,poi,549,0.30601092896174864,0.30601092896174864,100.0,50.0,632,0.3291139240506329,0.33069620253164556,100.0,100.0,ps
d1_60,m100,le,b05,poi,549,0.30601092896174864,0.30601092896174864,100.0,50.0,632,0.3227848101265823,0.32436708860759494,100.0,75.0,ps
d1_60,m100,lt,b05,poi,549,0.30601092896174864,0.30601092896174864,100.0,50.0,632,0.3227848101265823,0.32436708860759494,100.0,75.0,ps
monthly,m50,le,b15,pgK2,549,0.30601092896174864,0.30601092896174864,100.0,100.0,632,0.15031645569620253,0.15348101265822786,200.0,0.0,ps
monthly,m50,le,b20,pgK2,549,0.30601092896174864,0.30601092896174864,100.0,100.0,632,0.14873417721518986,0.15031645569620253,200.0,0.0,ps
monthly,m50,lt,b15,pgK2,549,0.30601092896174864,0.30601092896174864,100.0,100.0,632,0.15031645569620253,0.15348101265822786,200.0,0.0,ps
monthly,m50,lt,b20,pgK2,549,0.30601092896174864,0.30601092896174864,100.0,100.0,632,0.14873417721518986,0.15031645569620253,200.0,0.0,ps
le45,any,le,b05,poi,549,0.30418943533697634,0.30418943533697634,100.0,50.0,632,0.314873417721519,0.31645569620253167,100.0,100.0,ps
le45,any,lt,b05,poi,549,0.30418943533697634,0.30418943533697634,100.0,50.0,632,0.314873417721519,0.31645569620253167,100.0,100.0,ps
le45,m25,le,b05,poi,549,0.30418943533697634,0.30418943533697634,100.0,50.0,632,0.314873417721519,0.31645569620253167,100.0,100.0,ps
le45,m25,lt,b05,poi,549,0.30418943533697634,0.30418943533697634,100.0,50.0,632,0.314873417721519,0.31645569620253167,100.0,100.0,ps
le45,m50,le,b05,poi,549,0.30418943533697634,0.30418943533697634,100.0,50.0,632,0.314873417721519,0.31645569620253167,100.0,100.0,ps
le45,m50,lt,b05,poi,549,0.30418943533697634,0.30418943533697634,100.0,50.0,632,0.314873417721519,0.31645569620253167,100.0,100.0,ps
le60,any,le,b05,poi,549,0.30418943533697634,0.30418943533697634,100.0,50.0,632,0.31962025316455694,0.3212025316455696,100.0,100.0,ps
le60,any,lt,b05,poi,549,0.30418943533697634,0.30418943533697634,100.0,50.0,632,0.31962025316455694,0.3212025316455696,100.0,100.0,ps
le60,m25,le,b05,poi,549,0.30418943533697634,0.30418943533697634,100.0,50.0,632,0.31962025316455694,0.3212025316455696,100.0,100.0,ps
le60,m25,lt,b05,poi,549,0.30418943533697634,0.30418943533697634,100.0,50.0,632,0.31962025316455694,0.3212025316455696,100.0,100.0,ps
le60,m50,le,b05,poi,549,0.30418943533697634,0.30418943533697634,100.0,50.0,632,0.31962025316455694,0.3212025316455696,100.0,100.0,ps
le60,m50,lt,b05,poi,549,0.30418943533697634,0.30418943533697634,100.0,50.0,632,0.31962025316455694,0.3212025316455696,100.0,100.0,ps
d1_45,any,le,b05,poi,549,0.30418943533697634,0.30418943533697634,100.0,50.0,632,0.314873417721519,0.31645569620253167,100.0,100.0,ps
d1_45,any,lt,b05,poi,549,0.30418943533697634,0.30418943533697634,100.0,50.0,632,0.314873417721519,0.31645569620253167,100.0,100.0,ps
d1_45,m25,le,b05,poi,549,0.30418943533697634,0.30418943533697634,100.0,50.0,632,0.314873417721519,0.31645569620253167,100.0,100.0,ps
d1_45,m25,lt,b05,poi,549,0.30418943533697634,0.30418943533697634,100.0,50.0,632,0.314873417721519,0.31645569620253167,100.0,100.0,ps
d1_45,m50,le,b05,poi,549,0.30418943533697634,0.30418943533697634,100.0,50.0,632,0.314873417721519,0.31645569620253167,100.0,100.0,ps
d1_45,m50,lt,b05,poi,549,0.30418943533697634,0.30418943533697634,100.0,50.0,632,0.314873417721519,0.31645569620253167,100.0,100.0,ps
d1_60,any,le,b05,poi,549,0.30418943533697634,0.30418943533697634,100.0,50.0,632,0.31962025316455694,0.3212025316455696,100.0,100.0,ps
d1_60,any,lt,b05,poi,549,0.30418943533697634,0.30418943533697634,100.0,50.0,632,0.31962025316455694,0.3212025316455696,100.0,100.0,ps
d1_60,m25,le,b05,poi,549,0.30418943533697634,0.30418943533697634,100.0,50.0,632,0.31962025316455694,0.3212025316455696,100.0,100.0,ps
d1_60,m25,lt,b05,poi,549,0.30418943533697634,0.30418943533697634,100.0,50.0,632,0.31962025316455694,0.3212025316455696,100.0,100.0,ps
d1_60,m50,le,b05,poi,549,0.30418943533697634,0.30418943533697634,100.0,50.0,632,0.31962025316455694,0.3212025316455696,100.0,100.0,ps
d1_60,m50,lt,b05,poi,549,0.30418943533697634,0.30418943533697634,100.0,50.0,632,0.31962025316455694,0.3212025316455696,100.0,100.0,ps
monthly,m25,le,b15,pgK2,549,0.30418943533697634,0.30418943533697634,100.0,100.0,632,0.15031645569620253,0.15348101265822786,200.0,0.0,ps
monthly,m25,le,b20,pgK2,549,0.30418943533697634,0.30418943533697634,100.0,100.0,632,0.14873417721518986,0.15031645569620253,200.0,0.0,ps
monthly,m25,lt,b15,pgK2,549,0.30418943533697634,0.30418943533697634,100.0,100.0,632,0.15031645569620253,0.15348101265822786,200.0,0.0,ps
monthly,m25,lt,b20,pgK2,549,0.30418943533697634,0.30418943533697634,100.0,100.0,632,0.14873417721518986,0.15031645569620253,200.0,0.0,ps
monthly,m100,le,b05,pgK2,549,0.30418943533697634,0.30418943533697634,100.0,100.0,632,0.23417721518987342,0.23734177215189872,200.0,100.0,ps
monthly,m100,le,b10,pg,549,0.30418943533697634,0.30418943533697634,100.0,100.0,632,0.189873417721519,0.19145569620253164,200.0,75.0,ps
monthly,m100,lt,b05,pgK2,549,0.30418943533697634,0.30418943533697634,100.0,100.0,632,0.23417721518987342,0.23734177215189872,200.0,100.0,ps
monthly,m100,lt,b10,pg,549,0.30418943533697634,0.30418943533697634,100.0,100.0,632,0.189873417721519,0.19145569620253164,200.0,75.0,ps
monthly,any,le,b15,pgK2,549,0.302367941712204,0.302367941712204,100.0,100.0,632,0.14715189873417722,0.1518987341772152,200.0,0.0,ps
monthly,any,le,b20,pgK2,549,0.302367941712204,0.302367941712204,100.0,100.0,632,0.14556962025316456,0.14873417721518986,200.0,0.0,ps
monthly,any,lt,b15,pgK2,549,0.302367941712204,0.302367941712204,100.0,100.0,632,0.14715189873417722,0.1518987341772152,200.0,0.0,ps
monthly,any,lt,b20,pgK2,549,0.302367941712204,0.302367941712204,100.0,100.0,632,0.14556962025316456,0.14873417721518986,200.0,0.0,ps
monthly,m100,le,b05,pg,549,0.302367941712204,0.302367941712204,100.0,100.0,632,0.2389240506329114,0.24050632911392406,200.0,100.0,ps
monthly,m100,lt,b05,pg,549,0.302367941712204,0.302367941712204,100.0,100.0,632,0.2389240506329114,0.24050632911392406,200.0,100.0,ps
le20,any,le,b05,poi,549,0.3005464480874317,0.3114754098360656,100.0,50.0,632,0.2990506329113924,0.310126582278481,100.0,50.0,ps
le20,any,lt,b05,poi,549,0.3005464480874317,0.3114754098360656,100.0,50.0,632,0.2990506329113924,0.310126582278481,100.0,50.0,ps
le60,m100,le,b10,pg,549,0.3005464480874317,0.3005464480874317,100.0,100.0,632,0.18829113924050633,0.19936708860759494,200.0,100.0,ps
le60,m100,le,b15,pg,549,0.3005464480874317,0.3005464480874317,100.0,100.0,632,0.18670886075949367,0.19778481012658228,200.0,100.0,ps
le60,m100,le,b20,pg,549,0.3005464480874317,0.3005464480874317,100.0,100.0,632,0.18670886075949367,0.19778481012658228,200.0,100.0,ps
le60,m100,lt,b10,pg,549,0.3005464480874317,0.3005464480874317,100.0,100.0,632,0.18829113924050633,0.19936708860759494,200.0,100.0,ps
le60,m100,lt,b15,pg,549,0.3005464480874317,0.3005464480874317,100.0,100.0,632,0.18670886075949367,0.19778481012658228,200.0,100.0,ps
le60,m100,lt,b20,pg,549,0.3005464480874317,0.3005464480874317,100.0,100.0,632,0.18670886075949367,0.19778481012658228,200.0,100.0,ps
d1_60,m100,le,b10,pg,549,0.3005464480874317,0.3005464480874317,100.0,100.0,632,0.18829113924050633,0.19936708860759494,200.0,100.0,ps
d1_60,m100,le,b15,pg,549,0.3005464480874317,0.3005464480874317,100.0,100.0,632,0.18670886075949367,0.19778481012658228,200.0,100.0,ps
d1_60,m100,le,b20,pg,549,0.3005464480874317,0.3005464480874317,100.0,100.0,632,0.18670886075949367,0.19778481012658228,200.0,100.0,ps
d1_60,m100,lt,b10,pg,549,0.3005464480874317,0.3005464480874317,100.0,100.0,632,0.18829113924050633,0.19936708860759494,200.0,100.0,ps
d1_60,m100,lt,b15,pg,549,0.3005464480874317,0.3005464480874317,100.0,100.0,632,0.18670886075949367,0.19778481012658228,200.0,100.0,ps
d1_60,m100,lt,b20,pg,549,0.3005464480874317,0.3005464480874317,100.0,100.0,632,0.18670886075949367,0.19778481012658228,200.0,100.0,ps
le45,any,none,b05,netmin,549,0.2987249544626594,0.3151183970856102,100.0,100.0,632,0.36075949367088606,0.37341772151898733,100.0,100.0,ps
d1_45,any,none,b05,netmin,549,0.2987249544626594,0.3151183970856102,100.0,100.0,632,0.36075949367088606,0.37341772151898733,100.0,100.0,ps
le30,any,none,bNone,netmin,549,0.29690346083788705,0.3151183970856102,100.0,100.0,632,0.3259493670886076,0.34177215189873417,100.0,100.0,ps
le30,any,none,b10,netmin,549,0.29690346083788705,0.3151183970856102,100.0,100.0,632,0.3291139240506329,0.3449367088607595,100.0,100.0,ps
le30,any,none,b15,netmin,549,0.29690346083788705,0.3151183970856102,100.0,100.0,632,0.3259493670886076,0.34177215189873417,100.0,100.0,ps
le30,any,none,b20,netmin,549,0.29690346083788705,0.3151183970856102,100.0,100.0,632,0.3259493670886076,0.34177215189873417,100.0,100.0,ps
le30,m25,le,b05,netmin,549,0.29690346083788705,0.30601092896174864,100.0,100.0,632,0.30854430379746833,0.3370253164556962,100.0,100.0,ps
le30,m25,lt,b05,netmin,549,0.29690346083788705,0.30601092896174864,100.0,100.0,632,0.30854430379746833,0.3370253164556962,100.0,100.0,ps
le90,m100,le,b10,pg,549,0.29690346083788705,0.29690346083788705,100.0,100.0,632,0.18037974683544303,0.19145569620253164,200.0,100.0,ps
le90,m100,le,b15,pg,549,0.29690346083788705,0.29690346083788705,100.0,100.0,632,0.17721518987341772,0.18829113924050633,200.0,100.0,ps
le90,m100,le,b20,pg,549,0.29690346083788705,0.29690346083788705,100.0,100.0,632,0.17721518987341772,0.18829113924050633,200.0,100.0,ps
le90,m100,lt,b10,pg,549,0.29690346083788705,0.29690346083788705,100.0,100.0,632,0.18037974683544303,0.19145569620253164,200.0,100.0,ps
le90,m100,lt,b15,pg,549,0.29690346083788705,0.29690346083788705,100.0,100.0,632,0.17721518987341772,0.18829113924050633,200.0,100.0,ps
le90,m100,lt,b20,pg,549,0.29690346083788705,0.29690346083788705,100.0,100.0,632,0.17721518987341772,0.18829113924050633,200.0,100.0,ps
d1_30,any,none,bNone,netmin,549,0.29690346083788705,0.3151183970856102,100.0,100.0,632,0.3259493670886076,0.34177215189873417,100.0,100.0,ps
d1_30,any,none,b10,netmin,549,0.29690346083788705,0.3151183970856102,100.0,100.0,632,0.3291139240506329,0.3449367088607595,100.0,100.0,ps
d1_30,any,none,b15,netmin,549,0.29690346083788705,0.3151183970856102,100.0,100.0,632,0.3259493670886076,0.34177215189873417,100.0,100.0,ps
d1_30,any,none,b20,netmin,549,0.29690346083788705,0.3151183970856102,100.0,100.0,632,0.3259493670886076,0.34177215189873417,100.0,100.0,ps
d1_30,m25,le,b05,netmin,549,0.29690346083788705,0.30601092896174864,100.0,100.0,632,0.30854430379746833,0.3370253164556962,100.0,100.0,ps
d1_30,m25,lt,b05,netmin,549,0.29690346083788705,0.30601092896174864,100.0,100.0,632,0.30854430379746833,0.3370253164556962,100.0,100.0,ps
le45,m100,le,b10,pg,549,0.29508196721311475,0.29508196721311475,100.0,100.0,632,0.18829113924050633,0.19936708860759494,200.0,200.0,ps
le45,m100,le,b15,pg,549,0.29508196721311475,0.29508196721311475,100.0,100.0,632,0.18670886075949367,0.19778481012658228,200.0,175.0,ps
le45,m100,le,b20,pg,549,0.29508196721311475,0.29508196721311475,100.0,100.0,632,0.18670886075949367,0.19778481012658228,200.0,175.0,ps
le45,m100,lt,b10,pg,549,0.29508196721311475,0.29508196721311475,100.0,100.0,632,0.18829113924050633,0.19936708860759494,200.0,200.0,ps
le45,m100,lt,b15,pg,549,0.29508196721311475,0.29508196721311475,100.0,100.0,632,0.18670886075949367,0.19778481012658228,200.0,175.0,ps
le45,m100,lt,b20,pg,549,0.29508196721311475,0.29508196721311475,100.0,100.0,632,0.18670886075949367,0.19778481012658228,200.0,175.0,ps
le60,m100,le,bNone,pg,549,0.29508196721311475,0.29508196721311475,100.0,100.0,632,0.18670886075949367,0.19778481012658228,200.0,100.0,ps
le60,m100,le,b10,pgK2,549,0.29508196721311475,0.29508196721311475,100.0,100.0,632,0.19145569620253164,0.20253164556962025,200.0,100.0,ps
le60,m100,le,b15,pgK2,549,0.29508196721311475,0.29508196721311475,100.0,100.0,632,0.19145569620253164,0.20253164556962025,200.0,100.0,ps
le60,m100,le,b20,pgK2,549,0.29508196721311475,0.29508196721311475,100.0,100.0,632,0.19145569620253164,0.20253164556962025,200.0,100.0,ps
le60,m100,lt,bNone,pg,549,0.29508196721311475,0.29508196721311475,100.0,100.0,632,0.18670886075949367,0.19778481012658228,200.0,100.0,ps
le60,m100,lt,b10,pgK2,549,0.29508196721311475,0.29508196721311475,100.0,100.0,632,0.19145569620253164,0.20253164556962025,200.0,100.0,ps
le60,m100,lt,b15,pgK2,549,0.29508196721311475,0.29508196721311475,100.0,100.0,632,0.19145569620253164,0.20253164556962025,200.0,100.0,ps
le60,m100,lt,b20,pgK2,549,0.29508196721311475,0.29508196721311475,100.0,100.0,632,0.19145569620253164,0.20253164556962025,200.0,100.0,ps
le90,m100,le,b10,pgK2,549,0.29508196721311475,0.29508196721311475,100.0,100.0,632,0.1819620253164557,0.1930379746835443,200.0,100.0,ps
le90,m100,le,b15,pgK2,549,0.29508196721311475,0.29508196721311475,100.0,100.0,632,0.1819620253164557,0.1930379746835443,200.0,100.0,ps
le90,m100,le,b20,pgK2,549,0.29508196721311475,0.29508196721311475,100.0,100.0,632,0.1819620253164557,0.1930379746835443,200.0,100.0,ps
le90,m100,lt,b10,pgK2,549,0.29508196721311475,0.29508196721311475,100.0,100.0,632,0.1819620253164557,0.1930379746835443,200.0,100.0,ps
le90,m100,lt,b15,pgK2,549,0.29508196721311475,0.29508196721311475,100.0,100.0,632,0.1819620253164557,0.1930379746835443,200.0,100.0,ps
le90,m100,lt,b20,pgK2,549,0.29508196721311475,0.29508196721311475,100.0,100.0,632,0.1819620253164557,0.1930379746835443,200.0,100.0,ps
d1_45,m100,le,b10,pg,549,0.29508196721311475,0.29508196721311475,100.0,100.0,632,0.18829113924050633,0.19936708860759494,200.0,200.0,ps
d1_45,m100,le,b15,pg,549,0.29508196721311475,0.29508196721311475,100.0,100.0,632,0.18670886075949367,0.19778481012658228,200.0,175.0,ps
d1_45,m100,le,b20,pg,549,0.29508196721311475,0.29508196721311475,100.0,100.0,632,0.18670886075949367,0.19778481012658228,200.0,175.0,ps
d1_45,m100,lt,b10,pg,549,0.29508196721311475,0.29508196721311475,100.0,100.0,632,0.18829113924050633,0.19936708860759494,200.0,200.0,ps
d1_45,m100,lt,b15,pg,549,0.29508196721311475,0.29508196721311475,100.0,100.0,632,0.18670886075949367,0.19778481012658228,200.0,175.0,ps
d1_45,m100,lt,b20,pg,549,0.29508196721311475,0.29508196721311475,100.0,100.0,632,0.18670886075949367,0.19778481012658228,200.0,175.0,ps
d1_60,m100,le,bNone,pg,549,0.29508196721311475,0.29508196721311475,100.0,100.0,632,0.18670886075949367,0.19778481012658228,200.0,100.0,ps
d1_60,m100,le,b10,pgK2,549,0.29508196721311475,0.29508196721311475,100.0,100.0,632,0.19145569620253164,0.20253164556962025,200.0,100.0,ps
d1_60,m100,le,b15,pgK2,549,0.29508196721311475,0.29508196721311475,100.0,100.0,632,0.19145569620253164,0.20253164556962025,200.0,100.0,ps
d1_60,m100,le,b20,pgK2,549,0.29508196721311475,0.29508196721311475,100.0,100.0,632,0.19145569620253164,0.20253164556962025,200.0,100.0,ps
d1_60,m100,lt,bNone,pg,549,0.29508196721311475,0.29508196721311475,100.0,100.0,632,0.18670886075949367,0.19778481012658228,200.0,100.0,ps
d1_60,m100,lt,b10,pgK2,549,0.29508196721311475,0.29508196721311475,100.0,100.0,632,0.19145569620253164,0.20253164556962025,200.0,100.0,ps
d1_60,m100,lt,b15,pgK2,549,0.29508196721311475,0.29508196721311475,100.0,100.0,632,0.19145569620253164,0.20253164556962025,200.0,100.0,ps
d1_60,m100,lt,b20,pgK2,549,0.29508196721311475,0.29508196721311475,100.0,100.0,632,0.19145569620253164,0.20253164556962025,200.0,100.0,ps
all,m100,le,bNone,pgK2,549,0.29326047358834245,0.29326047358834245,100.0,100.0,632,0.17405063291139242,0.1819620253164557,200.0,100.0,ps
all,m100,le,b05,pgK2,549,0.29326047358834245,0.29326047358834245,100.0,100.0,632,0.19462025316455697,0.20569620253164558,200.0,200.0,ps
all,m100,lt,bNone,pgK2,549,0.29326047358834245,0.29326047358834245,100.0,100.0,632,0.17405063291139242,0.1819620253164557,200.0,100.0,ps
all,m100,lt,b05,pgK2,549,0.29326047358834245,0.29326047358834245,100.0,100.0,632,0.19462025316455697,0.20569620253164558,200.0,200.0,ps
le20,m25,le,bNone,netmin,549,0.29326047358834245,0.3132969034608379,100.0,100.0,632,0.2689873417721519,0.3069620253164557,100.0,100.0,ps
le20,m25,le,b15,netmin,549,0.29326047358834245,0.3132969034608379,100.0,100.0,632,0.2689873417721519,0.3069620253164557,100.0,100.0,ps
le20,m25,le,b20,netmin,549,0.29326047358834245,0.3132969034608379,100.0,100.0,632,0.2689873417721519,0.3069620253164557,100.0,100.0,ps
le20,m25,lt,bNone,netmin,549,0.29326047358834245,0.3132969034608379,100.0,100.0,632,0.2689873417721519,0.3069620253164557,100.0,100.0,ps
le20,m25,lt,b15,netmin,549,0.29326047358834245,0.3132969034608379,100.0,100.0,632,0.2689873417721519,0.3069620253164557,100.0,100.0,ps
le20,m25,lt,b20,netmin,549,0.29326047358834245,0.3132969034608379,100.0,100.0,632,0.2689873417721519,0.3069620253164557,100.0,100.0,ps
le30,m25,none,b05,netmin,549,0.29326047358834245,0.30601092896174864,100.0,100.0,632,0.3180379746835443,0.3338607594936709,100.0,100.0,ps
le45,m100,le,bNone,pg,549,0.29326047358834245,0.29326047358834245,100.0,100.0,632,0.18670886075949367,0.19778481012658228,200.0,175.0,ps
le45,m100,lt,bNone,pg,549,0.29326047358834245,0.29326047358834245,100.0,100.0,632,0.18670886075949367,0.19778481012658228,200.0,175.0,ps
d1_30,m25,none,b05,netmin,549,0.29326047358834245,0.30601092896174864,100.0,100.0,632,0.3180379746835443,0.3338607594936709,100.0,100.0,ps
d1_45,m100,le,bNone,pg,549,0.29326047358834245,0.29326047358834245,100.0,100.0,632,0.18670886075949367,0.19778481012658228,200.0,175.0,ps
d1_45,m100,lt,bNone,pg,549,0.29326047358834245,0.29326047358834245,100.0,100.0,632,0.18670886075949367,0.19778481012658228,200.0,175.0,ps
ex0,m100,le,bNone,pgK2,549,0.29326047358834245,0.29326047358834245,100.0,100.0,632,0.17405063291139242,0.1819620253164557,200.0,100.0,ps
ex0,m100,le,b05,pgK2,549,0.29326047358834245,0.29326047358834245,100.0,100.0,632,0.19462025316455697,0.20569620253164558,200.0,200.0,ps
ex0,m100,lt,bNone,pgK2,549,0.29326047358834245,0.29326047358834245,100.0,100.0,632,0.17405063291139242,0.1819620253164557,200.0,100.0,ps
ex0,m100,lt,b05,pgK2,549,0.29326047358834245,0.29326047358834245,100.0,100.0,632,0.19462025316455697,0.20569620253164558,200.0,200.0,ps
all,m100,le,bNone,pg,549,0.29143897996357016,0.29143897996357016,100.0,100.0,632,0.15981012658227847,0.16772151898734178,200.0,0.0,ps
all,m100,le,b05,pg,549,0.29143897996357016,0.29143897996357016,100.0,100.0,632,0.19778481012658228,0.2088607594936709,200.0,200.0,ps
all,m100,lt,bNone,pg,549,0.29143897996357016,0.29143897996357016,100.0,100.0,632,0.15981012658227847,0.16772151898734178,200.0,0.0,ps
all,m100,lt,b05,pg,549,0.29143897996357016,0.29143897996357016,100.0,100.0,632,0.19778481012658228,0.2088607594936709,200.0,200.0,ps
le20,m25,le,b10,netmin,549,0.29143897996357016,0.3114754098360656,100.0,100.0,632,0.2689873417721519,0.3069620253164557,100.0,100.0,ps
le20,m25,lt,b10,netmin,549,0.29143897996357016,0.3114754098360656,100.0,100.0,632,0.2689873417721519,0.3069620253164557,100.0,100.0,ps
le60,m100,le,b05,pg,549,0.29143897996357016,0.29143897996357016,100.0,100.0,632,0.18670886075949367,0.19778481012658228,200.0,200.0,ps
