date,side,grp,label,conf,eff_fall,retrace_adr,ext_adr
2021-11-22,-1,climax,reversal,False,True,1.026,0.758
2021-11-22,1,control,reversal,True,False,0.285,0.399
2021-11-22,1,control,continuation,True,False,0.155,0.367
2021-11-22,1,control,reversal,False,True,0.041,0.073
2021-11-22,-1,climax,continuation,False,False,0.138,1.002
2021-11-22,-1,control,continuation,False,False,0.073,0.277
2021-11-23,1,control,reversal,False,True,0.101,0.039
2021-11-23,-1,climax,continuation,False,True,0.093,0.534
2021-11-23,-1,climax,reversal,False,False,0.054,0.077
2021-11-23,1,control,continuation,False,True,0.039,0.101
2021-11-24,1,climax,continuation,False,False,0.111,0.781
2021-11-24,1,control,continuation,False,True,0.062,0.602
2021-11-24,1,control,continuation,False,False,0.041,0.477
2021-11-24,1,control,reversal,True,False,0.131,0.18
2021-11-24,1,control,continuation,True,True,0.062,0.111
2021-11-24,1,control,unresolved,True,False,0.111,0.0
2021-11-29,1,control,continuation,False,True,0.06,0.642
2021-11-29,1,control,continuation,False,True,0.095,0.423
2021-11-29,1,control,reversal,False,True,0.01,0.095
2021-11-29,-1,control,continuation,False,False,0.194,0.219
2021-11-29,1,control,reversal,False,False,0.413,0.0
2021-11-29,-1,control,continuation,False,True,0.11,0.114
2021-11-30,1,climax,reversal,False,True,1.678,0.0
2021-11-30,-1,climax,continuation,True,True,0.226,1.269
2021-11-30,-1,climax,continuation,False,False,0.029,1.067
2021-11-30,-1,climax,continuation,False,True,0.048,0.697
2021-11-30,-1,climax,reversal,False,True,0.106,0.356
2021-11-30,1,climax,continuation,False,False,0.058,0.163
2021-11-30,-1,climax,continuation,False,True,0.12,0.486
2021-11-30,-1,climax,reversal,False,False,0.053,0.192
2021-11-30,-1,climax,reversal,False,True,0.091,0.115
2021-11-30,1,climax,continuation,False,False,0.125,0.356
2021-11-30,1,control,reversal,False,True,0.111,0.024
2021-11-30,-1,climax,reversal,False,False,0.25,0.188
2021-11-30,1,climax,reversal,False,False,0.438,0.087
2021-11-30,-1,control,continuation,False,False,0.019,0.159
2021-11-30,1,climax,continuation,False,False,0.106,0.159
2021-12-01,1,control,continuation,False,False,0.037,0.498
2021-12-01,1,control,reversal,False,True,0.041,0.268
2021-12-01,-1,climax,reversal,False,False,0.576,1.943
2021-12-01,1,control,continuation,True,True,0.008,0.144
2021-12-01,-1,climax,reversal,False,False,0.255,2.12
2021-12-01,-1,climax,continuation,False,False,0.082,1.89
2021-12-01,-1,climax,continuation,False,False,0.054,1.655
2021-12-01,-1,climax,reversal,False,False,0.268,1.54
2021-12-01,-1,climax,continuation,False,False,0.115,1.503
2021-12-01,-1,climax,reversal,False,True,0.42,1.223
2021-12-01,1,climax,reversal,False,True,1.643,0.0
2021-12-01,-1,climax,continuation,False,False,0.016,1.21
2021-12-01,-1,climax,continuation,True,False,0.054,0.951
2021-12-01,-1,climax,reversal,False,True,0.366,0.613
2021-12-01,1,climax,reversal,True,False,0.078,0.095
2021-12-01,-1,control,continuation,False,False,0.111,0.581
2021-12-01,-1,control,continuation,False,True,0.012,0.284
2021-12-02,1,climax,continuation,False,False,0.027,0.625
2021-12-02,1,climax,reversal,False,False,0.037,0.376
2021-12-02,-1,climax,continuation,False,True,0.063,0.349
2021-12-02,-1,climax,continuation,False,False,0.023,0.249
2021-12-02,1,climax,reversal,False,True,0.09,0.492
2021-12-02,-1,climax,continuation,False,False,0.037,0.196
2021-12-02,1,climax,continuation,False,False,0.033,0.548
2021-12-02,1,climax,reversal,False,False,0.076,0.342
2021-12-02,1,climax,continuation,False,False,0.033,0.302
2021-12-02,1,climax,continuation,False,False,0.063,0.153
2021-12-02,-1,climax,reversal,False,False,0.09,0.07
2021-12-02,-1,climax,reversal,False,False,0.09,0.03
2021-12-02,1,climax,continuation,False,False,0.023,0.113
2021-12-02,-1,climax,reversal,False,False,0.276,0.096
2021-12-02,-1,control,unresolved,False,False,0.086,0.086
2021-12-03,-1,climax,continuation,False,False,0.048,0.98
2021-12-03,-1,climax,continuation,False,False,0.021,0.713
2021-12-03,-1,climax,reversal,False,False,0.048,0.592
2021-12-03,1,climax,reversal,False,False,0.165,0.045
2021-12-03,1,climax,reversal,False,False,0.851,0.0
2021-12-03,-1,climax,continuation,False,False,0.159,0.544
2021-12-03,-1,climax,reversal,True,False,0.039,0.307
2021-12-03,1,climax,reversal,False,False,0.021,0.129
2021-12-03,-1,climax,continuation,True,False,0.033,0.259
2021-12-03,1,climax,continuation,False,True,0.06,0.241
2021-12-03,1,climax,reversal,False,False,0.033,0.126
2021-12-03,-1,climax,continuation,True,False,0.018,0.256
2021-12-03,-1,climax,continuation,True,False,0.012,0.126
2021-12-03,1,climax,reversal,True,False,0.313,0.304
2021-12-03,-1,climax,reversal,False,False,0.042,0.003
2021-12-03,1,climax,continuation,True,False,0.03,0.352
2021-12-03,1,climax,reversal,False,False,0.316,0.189
2021-12-03,1,control,continuation,False,True,0.012,0.18
2021-12-03,1,control,unresolved,False,False,0.189,0.0
2021-12-06,1,climax,continuation,False,True,0.022,0.527
2021-12-06,1,climax,continuation,False,False,0.025,0.465
2021-12-06,-1,climax,reversal,False,False,0.042,0.045
2021-12-06,1,control,continuation,False,True,0.219,0.264
2021-12-06,-1,climax,reversal,False,False,0.034,0.031
2021-12-06,1,control,continuation,False,False,0.143,0.286
2021-12-06,1,control,continuation,True,True,0.081,0.196
2021-12-06,1,climax,reversal,True,False,0.076,0.014
2021-12-06,1,control,reversal,True,False,0.28,0.0
2021-12-06,-1,control,continuation,True,True,0.022,0.188
2021-12-07,1,control,continuation,False,False,0.005,0.252
2021-12-07,1,control,continuation,False,False,0.016,0.152
2021-12-07,1,control,unresolved,False,False,0.016,0.054
2021-12-07,-1,control,continuation,False,False,0.078,0.184
2021-12-07,1,control,reversal,False,False,0.095,0.024
2021-12-07,-1,control,continuation,False,False,0.038,0.165
2021-12-07,-1,control,unresolved,False,False,0.008,0.054
2021-12-07,1,control,unresolved,False,True,0.016,0.084
2021-12-08,-1,control,continuation,True,True,0.105,0.108
2021-12-08,-1,climax,reversal,False,False,0.054,0.062
2021-12-08,-1,control,reversal,False,False,0.032,0.019
2021-12-08,1,control,continuation,True,False,0.016,0.205
2021-12-08,1,control,continuation,True,False,0.011,0.178
2021-12-08,1,control,unresolved,True,False,0.038,0.081
2021-12-08,1,control,unresolved,True,False,0.038,0.008
2021-12-09,1,control,reversal,True,True,0.4,0.0
2021-12-09,-1,control,continuation,True,True,0.044,0.128
2021-12-10,-1,control,continuation,True,False,0.032,0.24
2021-12-10,1,control,reversal,True,False,0.074,0.17
2021-12-10,-1,control,continuation,False,False,0.074,0.157
2021-12-10,-1,control,reversal,False,False,0.026,0.077
2021-12-10,1,control,continuation,True,False,0.003,0.327
2021-12-10,1,control,continuation,True,False,0.022,0.218
2021-12-10,1,control,continuation,True,False,0.048,0.183
2021-12-10,-1,control,reversal,True,False,0.071,0.006
2021-12-10,1,control,continuation,True,False,0.032,0.164
2021-12-13,-1,control,continuation,False,False,0.024,0.369
2021-12-13,-1,control,continuation,False,True,0.045,0.327
2021-12-13,1,control,reversal,False,False,0.465,0.0
2021-12-13,-1,control,continuation,False,False,0.031,0.283
2021-12-13,-1,control,reversal,True,False,0.252,0.097
2021-12-13,1,control,continuation,False,False,0.034,0.103
2021-12-13,1,control,reversal,False,False,0.079,0.041
2021-12-13,-1,control,continuation,True,True,0.031,0.121
2021-12-13,-1,climax,unresolved,True,False,0.103,0.0
2021-12-14,-1,control,continuation,False,False,0.046,0.596
2021-12-14,-1,control,continuation,False,True,0.008,0.49
2021-12-14,-1,control,reversal,False,True,0.148,0.03
2021-12-14,-1,control,reversal,False,False,0.072,0.008
2021-12-14,1,control,continuation,False,True,0.085,0.516
2021-12-14,1,control,continuation,False,True,0.059,0.351
2021-12-14,-1,control,unresolved,False,True,0.076,0.059
2021-12-15,1,control,continuation,False,True,0.082,1.617
2021-12-15,-1,control,continuation,False,False,0.014,0.14
2021-12-15,1,control,reversal,False,False,0.063,1.604
2021-12-15,1,control,reversal,False,True,0.376,1.504
2021-12-15,-1,climax,reversal,True,False,1.88,0.0
2021-12-15,1,climax,continuation,False,False,0.086,1.463
2021-12-15,-1,climax,reversal,False,True,0.032,0.054
2021-12-15,1,climax,continuation,True,False,0.045,1.074
2021-12-15,1,climax,reversal,True,True,0.258,0.951
2021-12-15,1,climax,continuation,True,False,0.027,0.929
2021-12-15,1,climax,continuation,False,False,0.032,0.584
2021-12-15,1,climax,reversal,False,False,0.127,0.236
2021-12-15,-1,climax,continuation,False,False,0.077,0.109
2021-12-15,1,control,continuation,False,True,0.023,0.136
2021-12-16,-1,climax,reversal,False,False,0.139,0.989
2021-12-16,1,control,continuation,True,False,0.014,0.153
2021-12-16,-1,climax,continuation,False,False,0.023,1.031
2021-12-16,-1,control,continuation,False,True,0.079,0.738
2021-12-16,-1,control,continuation,False,False,0.051,0.525
2021-12-16,1,climax,continuation,False,False,0.065,0.176
2021-12-16,-1,control,reversal,False,True,0.334,0.009
2021-12-16,-1,climax,unresolved,False,True,0.223,0.0
2021-12-17,-1,control,reversal,False,True,0.464,0.228
2021-12-17,1,climax,reversal,False,False,0.059,0.592
2021-12-17,-1,control,continuation,False,False,0.1,0.25
2021-12-17,1,climax,continuation,False,False,0.027,0.774
2021-12-17,1,climax,continuation,False,False,0.036,0.441
2021-12-17,-1,climax,continuation,False,False,0.05,0.523
2021-12-17,-1,climax,continuation,False,True,0.205,0.146
2021-12-17,-1,climax,reversal,False,True,0.041,0.073
2021-12-17,1,climax,continuation,False,False,0.209,0.328
2021-12-17,1,control,reversal,True,False,0.068,0.073
2021-12-17,-1,control,reversal,False,True,0.255,0.432
2021-12-17,-1,control,unresolved,False,False,0.068,0.096
2021-12-20,-1,climax,continuation,False,False,0.069,0.351
2021-12-20,-1,climax,reversal,False,False,0.03,0.317
2021-12-20,1,climax,reversal,False,True,0.59,0.291
2021-12-20,-1,control,continuation,False,True,0.247,0.243
2021-12-20,-1,climax,continuation,False,False,0.226,0.152
2021-12-20,-1,control,continuation,False,True,0.091,0.126
2021-12-20,-1,climax,reversal,False,True,0.078,0.013
2021-12-20,1,control,reversal,False,False,0.035,0.529
2021-12-20,-1,control,reversal,False,False,0.048,0.009
2021-12-20,1,climax,continuation,False,True,0.013,0.456
2021-12-20,1,control,continuation,False,False,0.069,0.364
2021-12-20,-1,control,reversal,False,True,0.573,0.0
2021-12-20,1,control,continuation,False,False,0.026,0.204
2021-12-20,1,control,unresolved,False,False,0.004,0.048
2021-12-21,1,control,reversal,False,False,0.012,0.845
2021-12-21,-1,control,reversal,True,False,0.037,0.004
2021-12-21,1,control,continuation,False,False,0.017,0.941
2021-12-21,1,control,continuation,False,False,0.025,0.741
2021-12-21,1,control,continuation,False,False,0.021,0.446
2021-12-21,1,control,continuation,False,True,0.042,0.292
2021-12-21,1,control,continuation,False,False,0.067,0.146
2021-12-21,1,control,continuation,False,False,0.012,0.104
2021-12-21,-1,control,reversal,False,False,0.012,0.037
2021-12-21,1,control,unresolved,False,True,0.067,0.05
2021-12-22,1,control,continuation,True,True,0.151,0.617
2021-12-22,1,control,continuation,False,True,0.023,0.548
2021-12-22,1,control,continuation,False,True,0.019,0.37
2021-12-22,1,control,continuation,False,False,0.108,0.208
2021-12-22,1,control,continuation,False,False,0.019,0.189
2021-12-22,-1,control,continuation,False,True,0.031,0.108
2021-12-22,-1,control,reversal,False,True,0.436,0.0
2021-12-22,1,control,continuation,False,False,0.039,0.216
2021-12-22,1,control,unresolved,False,True,0.015,0.093
2021-12-23,1,control,continuation,False,False,0.064,0.204
2021-12-23,1,control,continuation,False,False,0.015,0.178
2021-12-23,1,control,unresolved,False,False,0.026,0.098
2021-12-23,1,control,unresolved,False,False,0.03,0.026
2021-12-23,-1,control,unresolved,False,True,0.015,0.038
2021-12-27,1,control,continuation,False,True,0.019,0.528
2021-12-27,1,control,continuation,False,False,0.027,0.366
2021-12-27,1,control,continuation,False,False,0.015,0.301
2021-12-27,1,control,continuation,False,False,0.054,0.197
2021-12-27,1,control,continuation,False,True,0.023,0.116
2021-12-28,-1,control,continuation,True,False,0.077,0.182
2021-12-28,-1,climax,continuation,True,True,0.019,0.151
2021-12-28,1,control,unresolved,True,True,0.104,0.077
2021-12-29,-1,control,continuation,False,False,0.041,0.181
2021-12-29,-1,control,reversal,True,True,0.091,0.054
2021-12-29,1,control,continuation,False,False,0.05,0.236
2021-12-29,1,control,continuation,True,False,0.014,0.104
2021-12-30,1,control,reversal,True,False,0.078,0.005
2021-12-30,-1,control,continuation,False,False,0.026,0.44
2021-12-30,-1,control,continuation,False,False,0.119,0.414
2021-12-30,-1,control,continuation,False,False,0.041,0.326
2021-12-30,-1,control,unresolved,True,False,0.166,0.0
2021-12-31,-1,control,reversal,False,True,0.432,0.045
2021-12-31,1,control,continuation,True,False,0.034,0.148
2021-12-31,1,control,reversal,False,False,0.478,0.0
2021-12-31,-1,control,unresolved,False,True,0.023,0.063
2022-01-03,-1,climax,reversal,False,False,0.137,0.006
2022-01-03,1,control,continuation,False,False,0.099,0.503
2022-01-03,1,control,reversal,True,False,0.081,0.304
2022-01-03,-1,control,continuation,False,False,0.037,0.267
2022-01-03,1,control,continuation,False,False,0.174,0.459
2022-01-03,1,control,continuation,False,True,0.006,0.41
2022-01-03,1,control,unresolved,False,False,0.062,0.062
2022-01-03,1,control,reversal,False,True,0.273,0.031
2022-01-03,1,climax,unresolved,False,True,0.087,0.0
2022-01-04,-1,control,continuation,False,False,0.157,0.924
2022-01-04,-1,control,reversal,False,True,0.287,0.855
2022-01-04,-1,climax,continuation,True,False,0.082,0.547
2022-01-04,1,control,reversal,True,True,0.034,0.349
2022-01-04,-1,control,continuation,False,False,0.082,0.301
2022-01-04,-1,control,reversal,False,False,0.055,0.027
2022-01-04,1,control,continuation,True,True,0.089,0.411
2022-01-04,1,control,continuation,True,True,0.116,0.178
2022-01-04,-1,control,unresolved,True,False,0.027,0.068
2022-01-05,1,control,continuation,False,False,0.107,0.114
2022-01-05,-1,control,continuation,False,False,0.043,2.43
2022-01-05,-1,control,continuation,True,True,0.036,2.245
2022-01-05,-1,climax,reversal,True,False,0.27,2.018
2022-01-05,-1,climax,continuation,False,False,0.163,1.492
2022-01-05,-1,climax,reversal,False,True,0.32,0.845
2022-01-05,-1,climax,continuation,False,False,0.043,0.718
2022-01-05,-1,climax,continuation,False,False,0.099,0.512
2022-01-05,-1,control,continuation,False,False,0.014,0.242
2022-01-05,-1,control,reversal,False,False,0.277,0.0
2022-01-06,-1,climax,continuation,False,False,0.163,0.482
2022-01-06,1,climax,reversal,False,True,0.255,0.772
2022-01-06,1,climax,continuation,True,False,0.244,0.488
2022-01-06,1,climax,reversal,False,False,0.383,0.25
2022-01-06,1,climax,reversal,False,False,0.453,0.192
2022-01-06,1,climax,continuation,False,False,0.145,0.151
2022-01-06,-1,control,continuation,False,False,0.017,0.435
2022-01-06,-1,control,reversal,True,False,0.093,0.284
2022-01-06,1,control,continuation,False,True,0.087,0.116
2022-01-06,-1,control,continuation,True,False,0.081,0.261
2022-01-06,-1,control,continuation,True,False,0.058,0.151
2022-01-06,1,control,unresolved,True,False,0.099,0.023
2022-01-07,1,control,reversal,False,True,1.066,0.0
2022-01-07,-1,control,continuation,False,True,0.169,0.623
2022-01-07,-1,control,continuation,False,True,0.134,0.495
2022-01-07,-1,control,continuation,True,False,0.029,0.262
2022-01-07,1,climax,continuation,True,False,0.076,0.495
2022-01-07,1,control,continuation,False,False,0.029,0.291
2022-01-07,-1,control,reversal,False,False,0.041,0.146
2022-01-07,1,control,reversal,False,True,0.087,0.058
2022-01-07,-1,control,continuation,False,False,0.041,0.111
2022-01-10,-1,climax,continuation,False,False,0.1,0.813
2022-01-10,-1,control,continuation,False,False,0.033,0.669
2022-01-10,-1,control,reversal,False,True,0.265,0.404
2022-01-10,-1,climax,reversal,False,True,0.304,0.171
2022-01-10,1,control,continuation,False,False,0.022,1.57
2022-01-10,1,climax,continuation,False,False,0.039,1.294
2022-01-10,1,climax,continuation,False,True,0.105,1.2
2022-01-10,1,climax,continuation,False,False,0.044,0.741
2022-01-10,1,control,reversal,False,False,0.083,0.503
2022-01-10,-1,control,reversal,False,False,0.304,0.116
2022-01-10,1,control,continuation,True,False,0.171,0.365
2022-01-10,1,control,continuation,True,True,0.011,0.149
2022-01-11,-1,climax,reversal,False,False,0.061,0.014
2022-01-11,1,control,continuation,False,False,0.009,1.121
2022-01-11,1,climax,reversal,False,True,0.491,0.949
2022-01-11,1,control,continuation,False,True,0.019,1.093
2022-01-11,1,climax,continuation,True,False,0.098,0.715
2022-01-11,1,control,continuation,False,False,0.014,0.565
2022-01-11,1,control,continuation,False,False,0.005,0.369
2022-01-11,1,control,continuation,False,True,0.037,0.252
2022-01-11,1,control,unresolved,False,False,0.22,0.056
2022-01-12,1,control,reversal,False,False,0.08,0.055
2022-01-12,-1,climax,continuation,True,True,0.076,0.248
2022-01-12,-1,climax,continuation,True,False,0.034,0.147
2022-01-12,1,control,continuation,False,True,0.067,0.114
2022-01-12,1,control,reversal,False,False,0.021,0.029
2022-01-12,-1,control,continuation,True,True,0.029,0.122
2022-01-12,1,control,unresolved,False,True,0.046,0.038
2022-01-13,1,control,reversal,True,False,1.508,0.0
2022-01-13,-1,control,continuation,False,False,0.012,1.311
2022-01-13,-1,control,continuation,False,True,0.084,1.094
