i,short,en,st0,stop,rk,tg,r1,r2,hit1,hit2,date,f1,f2,f3,f4,res,pnl,year
91,False,5992.75,5986.25,5986.25,6.5,6005.75,5999.25,6005.75,False,False,2024-08-01,True,True,True,True,stop,-6.5,2024
103,False,5983.5,5981.0,5981.0,2.5,5988.5,5986.0,5988.5,False,False,2024-08-01,True,False,False,True,stop,-2.5,2024
108,False,5979.0,5975.25,5975.25,3.75,5986.5,5982.75,5986.5,False,False,2024-08-01,True,True,True,True,rev,-1.0,2024
109,True,5978.0,5982.5,5982.5,4.5,5969.0,5973.5,5969.0,False,False,2024-08-01,False,False,False,False,stop,-4.5,2024
119,False,5985.5,5978.25,5978.25,7.25,6000.0,5992.75,6000.0,False,False,2024-08-01,False,False,True,True,rev,-3.75,2024
120,True,5981.75,5986.25,5986.25,4.5,5972.75,5977.25,5972.75,True,False,2024-08-01,False,False,False,False,target,9.0,2024
144,False,5959.0,5956.75,5956.75,2.25,5963.5,5961.25,5963.5,False,False,2024-08-01,True,False,False,True,rev,0.0,2024
145,True,5959.0,5961.0,5961.0,2.0,5955.0,5957.0,5955.0,True,False,2024-08-01,False,False,False,False,rev,0.75,2024
146,False,5958.25,5955.5,5955.5,2.75,5963.75,5961.0,5963.75,False,False,2024-08-01,False,False,False,True,stop,-2.75,2024
163,True,5974.0,5976.75,5976.75,2.75,5968.5,5971.25,5968.5,False,False,2024-08-01,True,False,False,False,eb_scr,0.75,2024
174,False,5960.5,5958.25,5958.25,2.25,5965.0,5962.75,5965.0,False,False,2024-08-01,False,False,False,True,stop,-2.25,2024
188,False,5951.5,5945.25,5945.25,6.25,5964.0,5957.75,5964.0,False,False,2024-08-01,True,False,True,True,stop,-6.25,2024
363,True,5931.75,5948.25,5948.25,16.5,5898.75,5915.25,5898.75,False,False,2024-08-01,False,False,True,False,open,2.5,2024
1,True,5863.75,5868.25,5868.25,4.5,5854.75,5859.25,5854.75,True,False,2024-08-02,False,False,False,False,rev,4.25,2024
3,False,5859.5,5856.25,5856.25,3.25,5866.0,5862.75,5866.0,True,False,2024-08-02,True,False,False,True,rev,1.0,2024
4,True,5860.5,5864.5,5864.5,4.0,5852.5,5856.5,5852.5,False,False,2024-08-02,False,False,False,False,eb_scr,-0.75,2024
9,False,5853.5,5849.0,5849.0,4.5,5862.5,5858.0,5862.5,True,False,2024-08-02,True,False,True,True,target,9.0,2024
21,True,5876.0,5880.0,5880.0,4.0,5868.0,5872.0,5868.0,False,False,2024-08-02,True,True,False,False,eb_scr,-3.25,2024
30,True,5863.25,5876.25,5876.25,13.0,5837.25,5850.25,5837.25,False,False,2024-08-02,False,False,True,False,rev,3.0,2024
33,False,5860.25,5857.75,5857.75,2.5,5865.25,5862.75,5865.25,False,False,2024-08-02,False,False,False,True,target,5.0,2024
44,True,5857.75,5863.75,5863.75,6.0,5845.75,5851.75,5845.75,True,False,2024-08-02,False,False,True,False,rev,1.75,2024
53,False,5856.0,5851.0,5851.0,5.0,5866.0,5861.0,5866.0,False,False,2024-08-02,False,False,True,True,rev,0.0,2024
54,True,5856.0,5859.5,5859.5,3.5,5849.0,5852.5,5849.0,True,False,2024-08-02,False,False,False,False,target,7.0,2024
80,True,5811.75,5818.75,5818.75,7.0,5797.75,5804.75,5797.75,False,False,2024-08-02,False,False,True,False,rev,-5.25,2024
81,False,5817.0,5809.5,5809.5,7.5,5832.0,5824.5,5832.0,False,False,2024-08-02,False,False,False,True,rev,-1.0,2024
82,True,5816.0,5819.5,5819.5,3.5,5809.0,5812.5,5809.0,False,False,2024-08-02,False,False,False,False,stop,-3.5,2024
83,False,5820.0,5815.5,5815.5,4.5,5829.0,5824.5,5829.0,False,False,2024-08-02,False,True,True,True,stop,-4.5,2024
84,True,5815.75,5822.25,5822.25,6.5,5802.75,5809.25,5802.75,True,False,2024-08-02,False,False,True,False,rev,6.5,2024
88,False,5809.25,5805.5,5805.5,3.75,5816.75,5813.0,5816.75,False,False,2024-08-02,False,False,False,True,stop,-3.75,2024
89,True,5806.25,5811.25,5811.25,5.0,5796.25,5801.25,5796.25,False,False,2024-08-02,False,True,True,False,stop,-5.0,2024
90,False,5811.5,5804.25,5804.25,7.25,5826.0,5818.75,5826.0,False,False,2024-08-02,True,False,True,True,rev,-4.25,2024
91,True,5807.25,5813.5,5813.5,6.25,5794.75,5801.0,5794.75,False,False,2024-08-02,False,False,False,False,eb_scr,-0.75,2024
104,True,5817.5,5822.0,5822.0,4.5,5808.5,5813.0,5808.5,True,False,2024-08-02,False,True,True,False,target,9.0,2024
128,True,5817.0,5824.25,5824.25,7.25,5802.5,5809.75,5802.5,False,False,2024-08-02,True,True,True,False,rev,-1.75,2024
129,False,5818.75,5814.0,5814.0,4.75,5828.25,5823.5,5828.25,False,False,2024-08-02,False,False,False,True,stop,-4.75,2024
178,True,5815.5,5822.0,5822.0,6.5,5802.5,5809.0,5802.5,False,False,2024-08-02,True,True,True,False,rev,-1.5,2024
179,False,5817.0,5814.75,5814.75,2.25,5821.5,5819.25,5821.5,True,False,2024-08-02,False,False,False,True,target,4.5,2024
182,True,5817.0,5825.0,5825.0,8.0,5801.0,5809.0,5801.0,False,False,2024-08-02,True,False,True,False,rev,-5.5,2024
183,False,5822.5,5815.5,5815.5,7.0,5836.5,5829.5,5836.5,True,False,2024-08-02,False,False,False,True,rev,5.5,2024
187,True,5828.0,5833.0,5833.0,5.0,5818.0,5823.0,5818.0,False,False,2024-08-02,True,True,True,False,rev,1.0,2024
188,False,5827.0,5824.0,5824.0,3.0,5833.0,5830.0,5833.0,False,False,2024-08-02,False,False,False,True,stop,-3.0,2024
194,True,5827.25,5829.75,5829.75,2.5,5822.25,5824.75,5822.25,False,False,2024-08-02,False,False,False,False,target,5.0,2024
199,True,5829.5,5837.0,5837.0,7.5,5814.5,5822.0,5814.5,False,False,2024-08-02,True,False,True,False,eb_scr,-1.5,2024
204,False,5830.75,5824.5,5824.5,6.25,5843.25,5837.0,5843.25,True,False,2024-08-02,False,True,True,True,stop,-6.25,2024
212,False,5824.0,5819.0,5819.0,5.0,5834.0,5829.0,5834.0,False,False,2024-08-02,True,False,True,True,stop,-5.0,2024
221,True,5835.5,5840.25,5840.25,4.75,5826.0,5830.75,5826.0,False,False,2024-08-02,True,False,False,False,rev,1.5,2024
222,False,5834.0,5830.75,5830.75,3.25,5840.5,5837.25,5840.5,True,False,2024-08-02,False,False,False,True,target,6.5,2024
243,False,5823.75,5821.25,5821.25,2.5,5828.75,5826.25,5828.75,False,False,2024-08-02,True,False,False,True,stop,-2.5,2024
246,False,5818.5,5814.0,5814.0,4.5,5827.5,5823.0,5827.5,True,False,2024-08-02,True,False,False,True,stop,-4.5,2024
1,True,5618.75,5624.25,5624.25,5.5,5607.75,5613.25,5607.75,False,False,2024-08-05,False,False,False,False,rev,-1.75,2024
2,False,5620.5,5614.25,5614.25,6.25,5633.0,5626.75,5633.0,False,False,2024-08-05,False,False,False,True,stop,-6.25,2024
3,True,5614.5,5622.0,5622.0,7.5,5599.5,5607.0,5599.5,False,False,2024-08-05,False,False,True,False,stop,-7.5,2024
4,False,5625.0,5613.0,5613.0,12.0,5649.0,5637.0,5649.0,False,False,2024-08-05,False,True,True,True,rev,-3.75,2024
5,True,5621.25,5627.0,5627.0,5.75,5609.75,5615.5,5609.75,False,False,2024-08-05,True,False,False,False,rev,-4.0,2024
7,False,5625.25,5617.0,5617.0,8.25,5641.75,5633.5,5641.75,False,False,2024-08-05,False,True,True,True,rev,0.25,2024
8,True,5625.5,5627.75,5627.75,2.25,5621.0,5623.25,5621.0,False,False,2024-08-05,False,False,False,False,stop,-2.25,2024
9,False,5634.25,5624.25,5624.25,10.0,5654.25,5644.25,5654.25,False,False,2024-08-05,False,False,True,True,rev,-0.75,2024
11,True,5633.5,5640.5,5640.5,7.0,5619.5,5626.5,5619.5,False,False,2024-08-05,True,False,True,False,rev,-1.5,2024
12,False,5635.0,5629.75,5629.75,5.25,5645.5,5640.25,5645.5,False,False,2024-08-05,False,False,False,True,stop,-5.25,2024
13,True,5630.25,5636.75,5636.75,6.5,5617.25,5623.75,5617.25,True,False,2024-08-05,False,False,True,False,stop,-6.5,2024
21,True,5637.75,5647.0,5647.0,9.25,5619.25,5628.5,5619.25,False,False,2024-08-05,False,True,True,False,rev,-6.75,2024
22,False,5644.5,5636.25,5636.25,8.25,5661.0,5652.75,5661.0,True,False,2024-08-05,False,False,True,True,target,16.5,2024
29,False,5652.5,5644.75,5644.75,7.75,5668.0,5660.25,5668.0,True,False,2024-08-05,False,False,False,True,rev,-0.25,2024
30,True,5652.25,5662.0,5662.0,9.75,5632.75,5642.5,5632.75,True,False,2024-08-05,False,False,False,False,stop,-9.75,2024
38,True,5664.0,5667.75,5667.75,3.75,5656.5,5660.25,5656.5,True,False,2024-08-05,False,False,False,False,rev,0.25,2024
39,False,5663.75,5660.0,5660.0,3.75,5671.25,5667.5,5671.25,True,False,2024-08-05,False,False,True,True,rev,1.0,2024
40,True,5664.75,5671.0,5671.0,6.25,5652.25,5658.5,5652.25,False,False,2024-08-05,False,False,False,False,rev,-3.25,2024
41,False,5668.0,5660.5,5660.5,7.5,5683.0,5675.5,5683.0,False,False,2024-08-05,False,False,True,True,rev,-3.0,2024
42,True,5665.0,5670.25,5670.25,5.25,5654.5,5659.75,5654.5,False,False,2024-08-05,False,False,False,False,rev,-2.75,2024
43,False,5667.75,5662.0,5662.0,5.75,5679.25,5673.5,5679.25,False,False,2024-08-05,False,False,False,True,rev,-1.5,2024
45,True,5666.25,5671.0,5671.0,4.75,5656.75,5661.5,5656.75,False,False,2024-08-05,False,True,True,False,stop,-4.75,2024
47,False,5672.5,5665.25,5665.25,7.25,5687.0,5679.75,5687.0,False,False,2024-08-05,False,False,True,True,rev,-0.25,2024
50,True,5672.25,5678.0,5678.0,5.75,5660.75,5666.5,5660.75,False,False,2024-08-05,True,True,True,False,stop,-5.75,2024
51,False,5680.25,5669.25,5669.25,11.0,5702.25,5691.25,5702.25,False,False,2024-08-05,False,False,True,True,rev,2.5,2024
54,True,5682.75,5686.5,5686.5,3.75,5675.25,5679.0,5675.25,False,False,2024-08-05,True,False,True,False,target,7.5,2024
56,False,5684.25,5674.75,5674.75,9.5,5703.25,5693.75,5703.25,False,False,2024-08-05,False,False,True,True,stop,-9.5,2024
59,False,5669.5,5665.0,5665.0,4.5,5678.5,5674.0,5678.5,True,False,2024-08-05,False,False,False,True,rev,-0.25,2024
60,True,5669.25,5676.0,5676.0,6.75,5655.75,5662.5,5655.75,True,False,2024-08-05,False,False,False,False,stop,-6.75,2024
71,True,5697.0,5701.0,5701.0,4.0,5689.0,5693.0,5689.0,False,False,2024-08-05,True,False,False,False,rev,-2.0,2024
72,False,5699.0,5694.5,5694.5,4.5,5708.0,5703.5,5708.0,True,False,2024-08-05,False,False,True,True,target,9.0,2024
77,True,5712.25,5717.25,5717.25,5.0,5702.25,5707.25,5702.25,True,False,2024-08-05,True,True,True,False,target,10.0,2024
79,False,5707.75,5702.0,5702.0,5.75,5719.25,5713.5,5719.25,False,False,2024-08-05,False,False,False,True,stop,-5.75,2024
83,True,5700.75,5708.5,5708.5,7.75,5685.25,5693.0,5685.25,False,False,2024-08-05,False,False,True,False,rev,-2.0,2024
84,False,5702.75,5697.75,5697.75,5.0,5712.75,5707.75,5712.75,False,False,2024-08-05,False,True,False,True,stop,-5.0,2024
86,True,5696.25,5704.75,5704.75,8.5,5679.25,5687.75,5679.25,False,False,2024-08-05,False,True,True,False,rev,-3.75,2024
87,False,5700.0,5694.0,5694.0,6.0,5712.0,5706.0,5712.0,False,False,2024-08-05,False,False,False,True,stop,-6.0,2024
111,True,5680.5,5684.0,5684.0,3.5,5673.5,5677.0,5673.5,True,False,2024-08-05,False,False,False,False,target,7.0,2024
113,False,5678.75,5672.75,5672.75,6.0,5690.75,5684.75,5690.75,True,False,2024-08-05,False,False,False,True,target,12.0,2024
119,True,5683.75,5689.75,5689.75,6.0,5671.75,5677.75,5671.75,True,False,2024-08-05,False,True,True,False,rev,-1.25,2024
121,False,5685.0,5675.5,5675.5,9.5,5704.0,5694.5,5704.0,False,False,2024-08-05,False,False,True,True,rev,-4.5,2024
123,True,5680.5,5690.5,5690.5,10.0,5660.5,5670.5,5660.5,True,False,2024-08-05,False,False,True,False,target,20.0,2024
137,False,5657.5,5651.25,5651.25,6.25,5670.0,5663.75,5670.0,True,False,2024-08-05,True,True,True,True,rev,1.5,2024
140,True,5659.0,5669.5,5669.5,10.5,5638.0,5648.5,5638.0,False,False,2024-08-05,False,False,True,False,stop,-10.5,2024
149,False,5670.75,5666.0,5666.0,4.75,5680.25,5675.5,5680.25,False,False,2024-08-05,False,False,False,True,target,9.5,2024
155,False,5675.0,5669.25,5669.25,5.75,5686.5,5680.75,5686.5,False,False,2024-08-05,False,False,True,True,stop,-5.75,2024
158,True,5673.5,5681.5,5681.5,8.0,5657.5,5665.5,5657.5,False,False,2024-08-05,False,False,False,False,rev,-4.5,2024
165,False,5678.0,5666.75,5666.75,11.25,5700.5,5689.25,5700.5,False,False,2024-08-05,False,False,True,True,eb_scr,-6.75,2024
173,True,5690.5,5698.25,5698.25,7.75,5675.0,5682.75,5675.0,True,False,2024-08-05,True,False,False,False,target,15.5,2024
181,False,5663.0,5659.0,5659.0,4.0,5671.0,5667.0,5671.0,False,False,2024-08-05,True,False,False,True,eb_scr,2.0,2024
191,True,5701.25,5705.75,5705.75,4.5,5692.25,5696.75,5692.25,False,False,2024-08-05,True,False,False,False,eb_scr,0.5,2024
206,True,5708.25,5715.0,5715.0,6.75,5694.75,5701.5,5694.75,False,False,2024-08-05,True,False,False,False,eb_scr,-1.5,2024
209,True,5712.75,5715.75,5715.75,3.0,5706.75,5709.75,5706.75,False,False,2024-08-05,False,False,False,False,target,6.0,2024
274,True,5714.5,5718.75,5718.75,4.25,5706.0,5710.25,5706.0,False,False,2024-08-05,False,False,True,False,stop,-4.25,2024
288,False,5697.5,5690.0,5690.0,7.5,5712.5,5705.0,5712.5,False,False,2024-08-05,True,False,True,True,rev,-1.0,2024
289,True,5696.5,5701.0,5701.0,4.5,5687.5,5692.0,5687.5,True,False,2024-08-05,False,False,False,False,stop,-4.5,2024
297,True,5699.75,5706.0,5706.0,6.25,5687.25,5693.5,5687.25,False,False,2024-08-05,False,False,True,False,stop,-6.25,2024
441,True,5683.0,5685.75,5685.75,2.75,5677.5,5680.25,5677.5,False,False,2024-08-05,True,False,False,False,target,5.5,2024
444,True,5683.75,5687.5,5687.5,3.75,5676.25,5680.0,5676.25,False,False,2024-08-05,False,False,False,False,stop,-3.75,2024
77,False,5732.0,5727.25,5727.25,4.75,5741.5,5736.75,5741.5,False,False,2024-08-06,True,False,False,False,eb_scr,-1.5,2024
125,False,5732.75,5729.25,5729.25,3.5,5739.75,5736.25,5739.75,True,False,2024-08-06,True,False,False,False,target,7.0,2024
122,False,5782.75,5778.25,5778.25,4.5,5791.75,5787.25,5791.75,False,False,2024-08-07,True,False,False,False,eb_scr,-1.25,2024
135,False,5766.75,5762.75,5762.75,4.0,5774.75,5770.75,5774.75,True,False,2024-08-07,True,False,False,False,target,8.0,2024
68,True,5821.0,5826.75,5826.75,5.75,5809.5,5815.25,5809.5,False,False,2024-08-12,False,False,True,False,stop,-5.75,2024
69,False,5826.75,5820.0,5820.0,6.75,5840.25,5833.5,5840.25,False,False,2024-08-12,False,True,True,False,rev,0.0,2024
70,True,5826.75,5831.5,5831.5,4.75,5817.25,5822.0,5817.25,False,False,2024-08-12,False,False,False,False,eb_scr,-3.25,2024
71,False,6080.0,6075.75,6075.75,4.25,6088.5,6084.25,6088.5,True,False,2024-08-21,True,False,False,False,target,8.5,2024
66,False,6086.25,6078.0,6078.0,8.25,6102.75,6094.5,6102.75,False,False,2024-08-23,True,False,True,False,rev,-2.25,2024
67,True,6084.0,6087.0,6087.0,3.0,6078.0,6081.0,6078.0,False,False,2024-08-23,False,False,False,False,stop,-3.0,2024
130,False,6071.0,6067.5,6067.5,3.5,6078.0,6074.5,6078.0,False,False,2024-08-23,True,False,False,False,eb_scr,-1.5,2024
134,True,6089.5,6098.5,6098.5,9.0,6071.5,6080.5,6071.5,False,False,2024-08-29,False,True,True,False,rev,0.25,2024
135,False,6089.25,6086.5,6086.5,2.75,6094.75,6092.0,6094.75,True,False,2024-08-29,True,False,False,False,stop,-2.75,2024
29,False,5986.75,5983.25,5983.25,3.5,5993.75,5990.25,5993.75,True,False,2024-09-04,True,False,False,False,target,7.0,2024
107,True,5926.75,5933.5,5933.5,6.75,5913.25,5920.0,5913.25,False,False,2024-09-06,False,False,True,False,rev,-3.25,2024
108,False,5930.0,5924.0,5924.0,6.0,5942.0,5936.0,5942.0,False,False,2024-09-06,False,False,False,True,stop,-6.0,2024
109,True,5926.25,5932.0,5932.0,5.75,5914.75,5920.5,5914.75,True,False,2024-09-06,False,False,True,False,target,11.5,2024
128,False,5892.25,5888.5,5888.5,3.75,5899.75,5896.0,5899.75,False,False,2024-09-06,True,False,False,True,eb_scr,-1.75,2024
122,False,5908.75,5905.25,5905.25,3.5,5915.75,5912.25,5915.75,False,False,2024-09-11,False,False,False,True,target,7.0,2024
249,False,6022.0,6018.0,6018.0,4.0,6030.0,6026.0,6030.0,False,False,2024-09-11,False,True,True,False,stop,-4.0,2024
56,False,6022.25,6018.25,6018.25,4.0,6030.25,6026.25,6030.25,True,False,2024-09-12,False,False,False,False,target,8.0,2024
158,False,6045.0,6040.25,6040.25,4.75,6054.5,6049.75,6054.5,True,False,2024-09-12,True,False,False,False,target,9.5,2024
92,False,6093.75,6086.25,6086.25,7.5,6108.75,6101.25,6108.75,False,False,2024-09-13,False,False,False,False,eb_scr,0.0,2024
91,True,6084.75,6094.75,6094.75,10.0,6064.75,6074.75,6064.75,False,False,2024-09-17,False,False,True,False,rev,0.25,2024
93,False,6084.5,6080.75,6080.75,3.75,6092.0,6088.25,6092.0,False,False,2024-09-17,False,False,False,False,eb_scr,0.0,2024
137,False,6090.0,6084.75,6084.75,5.25,6100.5,6095.25,6100.5,False,False,2024-09-17,False,False,False,False,eb_scr,-2.75,2024
75,True,6139.0,6147.0,6147.0,8.0,6123.0,6131.0,6123.0,False,False,2024-09-18,True,False,False,True,stop,-8.0,2024
76,False,6150.75,6138.25,6138.25,12.5,6175.75,6163.25,6175.75,False,False,2024-09-18,False,False,True,False,rev,1.5,2024
78,True,6152.25,6157.75,6157.75,5.5,6141.25,6146.75,6141.25,True,False,2024-09-18,True,False,False,True,target,11.0,2024
80,False,6146.0,6137.25,6137.25,8.75,6163.5,6154.75,6163.5,False,False,2024-09-18,False,False,False,False,stop,-8.75,2024
81,True,6138.75,6148.75,6148.75,10.0,6118.75,6128.75,6118.75,True,False,2024-09-18,False,True,True,True,target,20.0,2024
112,True,6119.0,6122.5,6122.5,3.5,6112.0,6115.5,6112.0,False,False,2024-09-18,False,False,False,False,stop,-3.5,2024
113,False,6127.25,6118.0,6118.0,9.25,6145.75,6136.5,6145.75,False,False,2024-09-18,False,True,True,False,rev,0.0,2024
115,True,6127.25,6132.5,6132.5,5.25,6116.75,6122.0,6116.75,False,False,2024-09-18,False,False,True,False,rev,-2.0,2024
116,False,6129.25,6124.0,6124.0,5.25,6139.75,6134.5,6139.75,False,False,2024-09-18,False,False,True,False,eb_scr,0.0,2024
133,False,6125.5,6121.0,6121.0,4.5,6134.5,6130.0,6134.5,False,False,2024-09-18,False,False,False,False,stop,-4.5,2024
136,False,6124.5,6113.25,6113.25,11.25,6147.0,6135.75,6147.0,False,False,2024-09-18,True,False,False,False,stop,-11.25,2024
146,False,6112.5,6105.25,6105.25,7.25,6127.0,6119.75,6127.0,False,False,2024-09-18,True,False,False,False,stop,-7.25,2024
154,True,6114.25,6127.0,6127.0,12.75,6088.75,6101.5,6088.75,False,False,2024-09-18,False,True,True,False,stop,-12.75,2024
168,True,6111.0,6120.75,6120.75,9.75,6091.5,6101.25,6091.5,True,False,2024-09-18,False,False,True,False,rev,6.0,2024
170,False,6105.0,6100.75,6100.75,4.25,6113.5,6109.25,6113.5,False,False,2024-09-18,True,False,False,False,stop,-4.25,2024
171,True,6101.25,6107.5,6107.5,6.25,6088.75,6095.0,6088.75,True,False,2024-09-18,False,True,True,False,rev,2.5,2024
173,False,6098.75,6092.75,6092.75,6.0,6110.75,6104.75,6110.75,False,False,2024-09-18,True,False,False,False,rev,-3.25,2024
174,True,6095.5,6099.5,6099.5,4.0,6087.5,6091.5,6087.5,False,False,2024-09-18,False,False,False,False,stop,-4.0,2024
176,False,6098.75,6090.75,6090.75,8.0,6114.75,6106.75,6114.75,False,False,2024-09-18,True,False,True,False,rev,1.25,2024
178,True,6100.0,6103.75,6103.75,3.75,6092.5,6096.25,6092.5,True,False,2024-09-18,False,False,False,False,target,7.5,2024
183,False,6093.0,6085.25,6085.25,7.75,6108.5,6100.75,6108.5,False,False,2024-09-18,True,False,True,False,rev,-4.75,2024
184,True,6088.25,6095.0,6095.0,6.75,6074.75,6081.5,6074.75,False,False,2024-09-18,False,False,False,False,stop,-6.75,2024
192,True,6099.5,6105.0,6105.0,5.5,6088.5,6094.0,6088.5,False,False,2024-09-18,False,False,False,False,stop,-5.5,2024
204,False,6100.0,6086.75,6086.75,13.25,6126.5,6113.25,6126.5,False,False,2024-09-18,False,True,True,False,eb_scr,-4.5,2024
215,False,6115.75,6110.5,6110.5,5.25,6126.25,6121.0,6126.25,True,False,2024-09-18,False,False,False,False,stop,-5.25,2024
222,True,6101.25,6108.75,6108.75,7.5,6086.25,6093.75,6086.25,False,False,2024-09-18,False,False,True,False,rev,-0.25,2024
226,False,6101.5,6094.75,6094.75,6.75,6115.0,6108.25,6115.0,True,False,2024-09-18,False,False,True,False,rev,-1.5,2024
228,True,6100.0,6112.25,6112.25,12.25,6075.5,6087.75,6075.5,False,False,2024-09-18,False,True,True,False,rev,-3.75,2024
229,False,6103.75,6095.0,6095.0,8.75,6121.25,6112.5,6121.25,False,False,2024-09-18,False,False,False,False,rev,-0.75,2024
230,True,6103.0,6106.75,6106.75,3.75,6095.5,6099.25,6095.5,True,False,2024-09-18,False,False,False,False,target,7.5,2024
60,False,6196.75,6192.0,6192.0,4.75,6206.25,6201.5,6206.25,False,False,2024-09-26,True,False,False,False,eb_scr,-1.75,2024
95,True,6169.0,6173.0,6173.0,4.0,6161.0,6165.0,6161.0,True,False,2024-09-30,False,False,True,False,target,8.0,2024
7,False,6185.75,6183.25,6183.25,2.5,6190.75,6188.25,6190.75,False,False,2024-10-01,True,False,False,False,stop,-2.5,2024
9,True,6183.75,6187.5,6187.5,3.75,6176.25,6180.0,6176.25,True,False,2024-10-01,False,False,True,False,target,7.5,2024
17,True,6175.75,6180.0,6180.0,4.25,6167.25,6171.5,6167.25,False,False,2024-10-01,False,False,True,False,stop,-4.25,2024
152,False,6155.0,6148.5,6148.5,6.5,6168.0,6161.5,6168.0,True,False,2024-10-01,True,False,False,True,stop,-6.5,2024
172,True,6159.25,6164.75,6164.75,5.5,6148.25,6153.75,6148.25,True,False,2024-10-01,False,False,False,False,target,11.0,2024
191,True,6149.75,6154.25,6154.25,4.5,6140.75,6145.25,6140.75,False,False,2024-10-01,False,False,False,False,eb_scr,-1.0,2024
35,False,6153.0,6145.25,6145.25,7.75,6168.5,6160.75,6168.5,True,False,2024-10-03,False,False,False,False,stop,-7.75,2024
