i,short,en,st,rk,tg,kind,flagged,belim,date,res,pnl,year
124,False,7012.5,7008.75,3.75,7020.0,Basic,False,False,2025-12-04,stop,-3.75,2025
95,True,7036.5,7041.25,4.75,7027.0,Basic,False,False,2025-12-10,target,9.5,2025
85,False,7001.0,6998.25,2.75,7006.5,Basic,False,False,2025-12-12,rev,-0.5,2025
86,True,7000.5,7003.25,2.75,6995.0,EBrev,False,False,2025-12-12,stop,-2.75,2025
88,False,7004.0,6997.25,6.75,7017.5,Basic,False,False,2025-12-12,rev,-5.0,2025
89,True,6999.0,7005.25,6.25,6986.5,EBrev,False,False,2025-12-12,rev,-3.0,2025
90,False,7002.0,6998.0,4.0,7010.0,EBrev,False,False,2025-12-12,stop,-4.0,2025
147,True,6998.25,7000.5,2.25,,Basic,True,True,2025-12-19,stop,-2.25,2025
156,True,7115.25,7117.0,1.75,,Basic,True,True,2026-01-09,be_fill,0.0,2026
34,False,7057.5,7049.0,8.5,7074.5,Basic,False,False,2026-01-14,rev,-4.25,2026
35,True,7053.25,7059.0,5.75,,EBrev,True,True,2026-01-14,be_fill,0.0,2026
50,False,7074.25,7063.25,11.0,,Basic,True,True,2026-01-14,be_fill,0.0,2026
193,True,7054.75,7060.75,6.0,7042.75,Basic,False,False,2026-01-14,rev,-2.25,2026
194,False,7057.0,7053.25,3.75,7064.5,EBrev,False,False,2026-01-14,target,7.5,2026
15,True,6991.0,6994.75,3.75,6983.5,Basic,False,False,2026-01-20,stop,-3.75,2026
18,True,6989.5,6995.5,6.0,6977.5,Basic,False,False,2026-01-20,rev,0.5,2026
19,False,6989.0,6984.0,5.0,6999.0,EBrev,False,False,2026-01-20,stop,-5.0,2026
34,False,6986.5,6984.25,2.25,,Basic,True,True,2026-01-20,stop,-2.25,2026
212,True,6997.0,6999.75,2.75,6991.5,Basic,False,False,2026-01-21,stop,-2.75,2026
214,False,7000.0,6995.5,4.5,7009.0,Basic,False,False,2026-01-21,target,9.0,2026
218,True,7015.75,7018.75,3.0,7009.75,Basic,False,False,2026-01-21,stop,-3.0,2026
249,False,7048.25,7044.0,4.25,7056.75,Basic,False,False,2026-01-21,stop,-4.25,2026
262,True,7049.5,7056.5,7.0,7035.5,Basic,False,False,2026-01-21,target,14.0,2026
276,False,7036.25,7032.25,4.0,7044.25,Basic,False,False,2026-01-21,stop,-4.0,2026
279,True,7031.0,7035.5,4.5,7022.0,Basic,False,False,2026-01-21,target,9.0,2026
155,False,7109.0,7101.5,7.5,,Basic,True,True,2026-01-28,stop,-7.5,2026
24,False,7090.0,7083.75,6.25,7102.5,Basic,False,False,2026-01-29,stop,-6.25,2026
64,False,7056.5,7050.75,5.75,7068.0,Basic,False,False,2026-01-29,target,11.5,2026
74,True,7066.25,7068.75,2.5,7061.25,Basic,False,False,2026-01-29,stop,-2.5,2026
291,False,7103.5,7099.75,3.75,,Basic,True,True,2026-01-29,be_fill,0.0,2026
288,False,7079.0,7073.25,5.75,7090.5,Basic,False,False,2026-01-30,rev,1.5,2026
290,True,7080.5,7084.5,4.0,7072.5,EBrev,False,False,2026-01-30,target,8.0,2026
42,True,7089.5,7091.5,2.0,7085.5,Basic,False,False,2026-02-03,target,4.0,2026
150,False,7045.75,7043.0,2.75,7051.25,Basic,False,False,2026-02-03,target,5.5,2026
63,False,7051.25,7041.0,10.25,7071.75,Basic,False,False,2026-02-04,stop,-10.25,2026
81,True,7055.75,7060.25,4.5,,Basic,True,True,2026-02-04,be_fill,0.0,2026
101,True,7048.5,7057.75,9.25,7030.0,Basic,False,False,2026-02-04,stop,-9.25,2026
191,False,6995.0,6990.25,4.75,7004.5,Basic,False,False,2026-02-04,rev,-1.0,2026
192,True,6994.0,6996.25,2.25,6989.5,EBrev,False,False,2026-02-04,stop,-2.25,2026
193,False,6998.0,6990.25,7.75,7013.5,Basic,False,False,2026-02-04,rev,0.0,2026
194,True,6998.0,7003.25,5.25,6987.5,EBrev,False,False,2026-02-04,stop,-5.25,2026
269,True,6992.75,7004.5,11.75,6969.25,Basic,False,False,2026-02-04,rev,-0.75,2026
270,False,6993.5,6990.0,3.5,,EBrev,True,True,2026-02-04,stop,-3.5,2026
299,True,7031.0,7039.25,8.25,7014.5,Basic,False,False,2026-02-04,stop,-8.25,2026
1,False,6955.5,6951.25,4.25,6964.0,Basic,False,False,2026-02-05,rev,0.5,2026
3,True,6956.0,6960.25,4.25,6947.5,EBrev,False,False,2026-02-05,target,8.5,2026
6,False,6950.75,6942.25,8.5,6967.75,Basic,False,False,2026-02-05,target,17.0,2026
14,True,6966.75,6969.75,3.0,6960.75,Basic,False,False,2026-02-05,target,6.0,2026
58,True,6961.0,6969.75,8.75,6943.5,Basic,False,False,2026-02-05,target,17.5,2026
86,False,6926.25,6921.25,5.0,6936.25,Basic,False,False,2026-02-05,target,10.0,2026
107,True,6920.5,6928.75,8.25,6904.0,Basic,False,False,2026-02-05,stop,-8.25,2026
329,True,6930.5,6940.25,9.75,6911.0,Basic,False,False,2026-02-05,target,19.5,2026
118,True,6986.25,6989.5,3.25,6979.75,Basic,False,False,2026-02-12,stop,-3.25,2026
124,True,6995.0,7000.0,5.0,,Basic,True,True,2026-02-12,be_fill,0.0,2026
215,True,6974.25,6980.75,6.5,6961.25,Basic,False,False,2026-02-12,stop,-6.5,2026
216,False,6980.75,6972.0,8.75,,Basic,True,True,2026-02-12,be_fill,0.0,2026
307,False,6961.75,6958.75,3.0,6967.75,Basic,False,False,2026-02-12,stop,-3.0,2026
32,True,6961.75,6966.75,5.0,6951.75,Basic,False,False,2026-02-13,stop,-5.0,2026
33,False,6969.0,6961.25,7.75,6984.5,Basic,False,False,2026-02-13,stop,-7.75,2026
34,True,6963.5,6970.25,6.75,6950.0,Basic,False,False,2026-02-13,rev,-4.75,2026
35,False,6968.25,6960.5,7.75,6983.75,EBrev,False,False,2026-02-13,stop,-7.75,2026
42,False,6947.75,6944.0,3.75,6955.25,Basic,False,False,2026-02-13,stop,-3.75,2026
45,True,6944.5,6955.25,10.75,,Basic,True,True,2026-02-13,stop,-10.75,2026
45,False,6998.0,6992.5,5.5,,Basic,True,True,2026-02-20,be_fill,0.0,2026
175,False,7012.0,7002.25,9.75,7031.5,Basic,False,False,2026-02-20,stop,-9.75,2026
198,True,7022.0,7030.25,8.25,7005.5,Basic,False,False,2026-02-20,target,16.5,2026
202,False,7011.5,7005.0,6.5,7024.5,Basic,False,False,2026-02-20,target,13.0,2026
159,True,7006.25,7009.25,3.0,7000.25,Basic,False,False,2026-02-26,stop,-3.0,2026
180,False,6991.75,6986.75,5.0,,Basic,True,True,2026-03-02,be_fill,0.0,2026
185,False,6994.25,6983.5,10.75,7015.75,Basic,False,False,2026-03-02,rev,0.5,2026
186,True,6994.75,6999.75,5.0,6984.75,EBrev,False,False,2026-03-02,stop,-5.0,2026
160,True,6898.25,6903.0,4.75,6888.75,Basic,False,False,2026-03-03,stop,-4.75,2026
257,False,6950.75,6940.5,10.25,6971.25,Basic,False,False,2026-03-03,stop,-10.25,2026
1,True,6963.0,6969.0,6.0,,Basic,True,True,2026-03-04,be_fill,0.0,2026
137,True,6915.0,6918.75,3.75,6907.5,Basic,False,False,2026-03-05,target,7.5,2026
213,True,6909.5,6914.25,4.75,6900.0,Basic,False,False,2026-03-05,target,9.5,2026
219,True,6879.25,6883.5,4.25,6870.75,Basic,False,False,2026-03-09,rev,1.0,2026
220,False,6878.25,6874.0,4.25,6886.75,EBrev,False,False,2026-03-09,rev,-3.0,2026
222,True,6875.25,6882.25,7.0,6861.25,EBrev,False,False,2026-03-09,rev,-3.5,2026
223,False,6878.75,6871.0,7.75,6894.25,EBrev,False,False,2026-03-09,target,15.5,2026
233,False,6901.0,6886.0,15.0,6931.0,Basic,False,False,2026-03-09,rev,11.25,2026
243,True,6912.25,6916.75,4.5,6903.25,EBrev,False,False,2026-03-09,target,9.0,2026
245,False,6912.0,6902.0,10.0,6932.0,Basic,False,False,2026-03-09,rev,8.5,2026
248,True,6920.5,6929.75,9.25,6902.0,EBrev,False,False,2026-03-09,rev,-6.5,2026
249,False,6927.0,6919.25,7.75,6942.5,EBrev,False,False,2026-03-09,stop,-7.75,2026
250,True,6915.75,6927.5,11.75,6892.25,Basic,False,False,2026-03-09,rev,11.25,2026
255,False,6904.5,6899.25,5.25,,EBrev,True,True,2026-03-09,be_fill,0.0,2026
173,False,6918.0,6912.0,6.0,6930.0,Basic,False,False,2026-03-10,rev,0.5,2026
176,True,6918.5,6927.0,8.5,6901.5,EBrev,False,False,2026-03-10,rev,8.5,2026
182,False,6910.0,6905.0,5.0,6920.0,EBrev,False,False,2026-03-10,stop,-5.0,2026
183,True,6905.5,6913.5,8.0,6889.5,Basic,False,False,2026-03-10,stop,-8.0,2026
239,True,6908.0,6912.0,4.0,6900.0,Basic,False,False,2026-03-10,target,8.0,2026
150,False,6870.25,6860.5,9.75,6889.75,Basic,False,False,2026-03-11,target,19.5,2026
74,True,6827.0,6832.5,5.5,6816.0,Basic,False,False,2026-03-12,target,11.0,2026
111,True,6820.75,6827.0,6.25,6808.25,Basic,False,False,2026-03-12,stop,-6.25,2026
251,False,6788.0,6784.75,3.25,,Basic,True,True,2026-03-12,be_fill,0.0,2026
81,True,6774.5,6782.25,7.75,6759.0,Basic,False,False,2026-03-13,stop,-7.75,2026
113,True,6773.0,6776.75,3.75,6765.5,Basic,False,False,2026-03-13,target,7.5,2026
184,True,6722.25,6730.5,8.25,6705.75,Basic,False,False,2026-03-19,stop,-8.25,2026
189,True,6749.25,6753.5,4.25,6740.75,Basic,False,False,2026-03-19,target,8.5,2026
193,True,6745.0,6749.25,4.25,6736.5,Basic,False,False,2026-03-19,stop,-4.25,2026
196,False,6745.75,6733.5,12.25,,Basic,True,True,2026-03-19,be_fill,0.0,2026
85,True,6674.0,6679.25,5.25,6663.5,Basic,False,False,2026-03-20,target,10.5,2026
223,True,6622.0,6624.25,2.25,6617.5,Basic,False,False,2026-03-20,stop,-2.25,2026
120,False,6718.75,6709.25,9.5,6737.75,Basic,False,False,2026-03-23,stop,-9.5,2026
124,False,6711.25,6704.25,7.0,6725.25,Basic,False,False,2026-03-23,stop,-7.0,2026
75,True,6685.25,6696.75,11.5,6662.25,Basic,False,False,2026-03-24,rev,3.5,2026
77,False,6681.75,6678.0,3.75,6689.25,EBrev,False,False,2026-03-24,target,7.5,2026
79,True,6683.75,6691.5,7.75,6668.25,Basic,False,False,2026-03-24,rev,1.75,2026
80,False,6682.0,6678.25,3.75,6689.5,EBrev,False,False,2026-03-24,target,7.5,2026
87,False,6668.5,6660.5,8.0,6684.5,Basic,False,False,2026-03-24,target,16.0,2026
152,False,6668.5,6663.0,5.5,6679.5,Basic,False,False,2026-03-24,stop,-5.5,2026
51,True,6717.5,6724.75,7.25,6703.0,Basic,False,False,2026-03-25,stop,-7.25,2026
83,False,6683.75,6677.5,6.25,6696.25,Basic,False,False,2026-03-25,target,12.5,2026
173,False,6697.25,6692.0,5.25,6707.75,Basic,False,False,2026-03-25,stop,-5.25,2026
54,False,6669.0,6663.25,5.75,6680.5,Basic,False,False,2026-03-26,stop,-5.75,2026
194,True,6621.0,6641.75,20.75,6579.5,Basic,False,False,2026-03-26,stop,-20.75,2026
195,False,6656.75,6620.0,36.75,6730.25,Basic,False,False,2026-03-26,rev,-28.0,2026
196,True,6628.75,6658.75,30.0,6568.75,EBrev,False,False,2026-03-26,open,6.0,2026
84,True,6539.5,6545.25,5.75,6528.0,Basic,False,False,2026-03-27,stop,-5.75,2026
127,False,6594.0,6585.25,8.75,6611.5,Basic,False,False,2026-03-31,target,17.5,2026
132,True,6611.5,6619.5,8.0,6595.5,Basic,False,False,2026-03-31,rev,0.5,2026
134,False,6611.0,6601.75,9.25,6629.5,EBrev,False,False,2026-03-31,rev,-0.25,2026
139,True,6610.75,6625.0,14.25,6582.25,EBrev,False,False,2026-03-31,rev,-3.0,2026
140,False,6613.75,6608.0,5.75,6625.25,EBrev,False,False,2026-03-31,stop,-5.75,2026
141,True,6605.5,6616.0,10.5,6584.5,Basic,False,False,2026-03-31,rev,14.0,2026
148,False,6591.5,6585.25,6.25,6604.0,EBrev,False,False,2026-03-31,rev,-5.25,2026
149,True,6586.25,6595.5,9.25,6567.75,EBrev,False,False,2026-03-31,stop,-9.25,2026
155,True,6601.0,6609.0,8.0,6585.0,Basic,False,False,2026-03-31,target,16.0,2026
159,False,6590.0,6580.5,9.5,6609.0,Basic,False,False,2026-03-31,target,19.0,2026
276,True,6631.25,6634.75,3.5,6624.25,Basic,False,False,2026-03-31,rev,-0.25,2026
277,False,6631.5,6627.25,4.25,6640.0,EBrev,False,False,2026-03-31,stop,-4.25,2026
278,True,6628.5,6635.5,7.0,,Basic,True,True,2026-03-31,be_fill,0.0,2026
59,True,6684.5,6692.75,8.25,6668.0,Basic,False,False,2026-04-01,rev,5.0,2026
61,False,6679.5,6674.25,5.25,6690.0,EBrev,False,False,2026-04-01,target,10.5,2026
66,True,6686.25,6695.75,9.5,6667.25,Basic,False,False,2026-04-02,stop,-9.5,2026
70,True,6700.75,6706.0,5.25,6690.25,Basic,False,False,2026-04-02,target,10.5,2026
76,False,6678.0,6673.0,5.0,6688.0,Basic,False,False,2026-04-02,target,10.0,2026
230,False,6685.75,6681.5,4.25,6694.25,Basic,False,False,2026-04-02,stop,-4.25,2026
83,True,6655.25,6661.5,6.25,6642.75,Basic,False,False,2026-04-07,stop,-6.25,2026
109,True,6690.75,6694.5,3.75,6683.25,Basic,False,False,2026-04-07,target,7.5,2026
123,True,6677.5,6689.75,12.25,,Basic,True,True,2026-04-07,be_fill,0.0,2026
191,False,6685.0,6678.0,7.0,6699.0,Basic,False,False,2026-04-07,target,14.0,2026
193,True,6694.75,6700.25,5.5,6683.75,Basic,False,False,2026-04-07,stop,-5.5,2026
194,False,6700.0,6690.5,9.5,6719.0,Basic,False,False,2026-04-07,rev,-3.25,2026
195,True,6696.75,6706.5,9.75,6677.25,EBrev,False,False,2026-04-07,stop,-9.75,2026
162,False,6874.25,6869.0,5.25,6884.75,Basic,False,False,2026-04-08,stop,-5.25,2026
69,True,6897.0,6904.5,7.5,6882.0,Basic,False,False,2026-04-09,rev,-5.5,2026
70,False,6902.5,6896.25,6.25,6915.0,EBrev,False,False,2026-04-09,rev,-2.0,2026
71,True,6900.5,6906.5,6.0,6888.5,EBrev,False,False,2026-04-09,stop,-6.0,2026
18,True,6909.25,6917.0,7.75,6893.75,Basic,False,False,2026-04-13,stop,-7.75,2026
84,True,6918.75,6927.0,8.25,,Basic,True,True,2026-04-13,stop,-8.25,2026
90,True,6926.25,6932.25,6.0,6914.25,Basic,False,False,2026-04-13,stop,-6.0,2026
14,False,7069.5,7065.0,4.5,7078.5,Basic,False,False,2026-04-15,target,9.0,2026
114,True,7103.75,7110.0,6.25,,Basic,True,True,2026-04-15,be_fill,0.0,2026
1,True,7181.75,7188.25,6.5,,Basic,True,True,2026-04-17,stop,-6.5,2026
134,False,7221.25,7212.5,8.75,7238.75,Basic,False,False,2026-04-17,stop,-8.75,2026
52,False,7191.75,7185.75,6.0,7203.75,Basic,False,False,2026-04-20,stop,-6.0,2026
121,False,7175.25,7170.25,5.0,7185.25,Basic,False,False,2026-04-21,stop,-5.0,2026
142,True,7184.25,7188.75,4.5,7175.25,Basic,False,False,2026-04-21,rev,-0.5,2026
143,False,7184.75,7178.75,6.0,7196.75,EBrev,False,False,2026-04-21,stop,-6.0,2026
164,False,7175.75,7166.5,9.25,,Basic,True,True,2026-04-21,be_fill,0.0,2026
176,True,7181.5,7188.0,6.5,7168.5,Basic,False,False,2026-04-21,stop,-6.5,2026
177,False,7188.0,7178.5,9.5,7207.0,Basic,False,False,2026-04-21,stop,-9.5,2026
178,True,7179.0,7189.5,10.5,,Basic,True,True,2026-04-21,stop,-10.5,2026
211,False,7153.0,7146.0,7.0,7167.0,Basic,False,False,2026-04-21,target,14.0,2026
237,True,7184.0,7201.5,17.5,7149.0,Basic,False,False,2026-04-21,open,-4.0,2026
94,False,7217.0,7211.25,5.75,7228.5,Basic,False,False,2026-04-23,rev,-1.25,2026
95,True,7215.75,7219.5,3.75,7208.25,EBrev,False,False,2026-04-23,rev,-0.0,2026
96,False,7215.75,7212.0,3.75,7223.25,EBrev,False,False,2026-04-23,stop,-3.75,2026
104,False,7198.75,7192.0,6.75,,Basic,True,True,2026-04-23,be_fill,0.0,2026
127,True,7176.5,7184.25,7.75,7161.0,Basic,False,False,2026-04-23,stop,-7.75,2026
146,False,7152.5,7146.0,6.5,7165.5,Basic,False,False,2026-04-23,rev,-6.0,2026
147,True,7146.5,7153.25,6.75,7133.0,EBrev,False,False,2026-04-23,rev,-3.5,2026
149,False,7150.0,7140.25,9.75,7169.5,EBrev,False,False,2026-04-23,rev,4.5,2026
151,True,7154.5,7158.75,4.25,7146.0,EBrev,False,False,2026-04-23,stop,-4.25,2026
152,False,7157.5,7153.25,4.25,7166.0,Basic,False,False,2026-04-23,stop,-4.25,2026
162,True,7182.0,7186.0,4.0,7174.0,Basic,False,False,2026-04-23,target,8.0,2026
166,False,7176.25,7166.0,10.25,7196.75,Basic,False,False,2026-04-23,target,20.5,2026
176,True,7191.25,7198.25,7.0,7177.25,Basic,False,False,2026-04-23,rev,-3.25,2026
177,False,7194.5,7187.75,6.75,,EBrev,True,True,2026-04-23,stop,-6.75,2026
210,False,7191.25,7185.5,5.75,7202.75,Basic,False,False,2026-04-23,target,11.5,2026
184,False,7302.0,7298.25,3.75,7309.5,Basic,False,False,2026-04-30,rev,0.0,2026
185,True,7302.0,7305.25,3.25,7295.5,EBrev,False,False,2026-04-30,stop,-3.25,2026
23,True,7345.5,7353.25,7.75,,Basic,True,True,2026-05-01,stop,-7.75,2026
47,False,7323.75,7313.0,10.75,7345.25,Basic,False,False,2026-05-04,stop,-10.75,2026
64,False,7288.5,7284.75,3.75,7296.0,Basic,False,False,2026-05-04,target,7.5,2026
101,False,7267.0,7260.5,6.5,7280.0,Basic,False,False,2026-05-04,target,13.0,2026
95,False,7431.25,7427.0,4.25,7439.75,Basic,False,False,2026-05-07,stop,-4.25,2026
135,False,7419.5,7414.75,4.75,7429.0,Basic,False,False,2026-05-07,stop,-4.75,2026
136,True,7410.75,7421.75,11.0,7388.75,Basic,False,False,2026-05-07,rev,0.25,2026
137,False,7410.5,7406.75,3.75,,EBrev,True,True,2026-05-07,be_fill,0.0,2026
211,True,7493.5,7495.5,2.0,7489.5,Basic,False,False,2026-05-15,target,4.0,2026
17,True,7489.25,7493.0,3.75,7481.75,Basic,False,False,2026-05-18,target,7.5,2026
45,False,7494.0,7486.75,7.25,7508.5,Basic,False,False,2026-05-18,target,14.5,2026
101,False,7475.75,7470.25,5.5,,Basic,True,True,2026-05-18,stop,-5.5,2026
220,True,7469.5,7481.25,11.75,7446.0,Basic,False,False,2026-05-18,rev,-1.0,2026
221,False,7470.5,7463.0,7.5,7485.5,EBrev,False,False,2026-05-18,rev,0.25,2026
224,True,7470.75,7479.25,8.5,7453.75,EBrev,False,False,2026-05-18,target,17.0,2026
26,False,7437.75,7431.0,6.75,7451.25,Basic,False,False,2026-05-19,rev,8.0,2026
28,True,7445.75,7448.0,2.25,7441.25,EBrev,False,False,2026-05-19,stop,-2.25,2026
29,False,7450.75,7442.25,8.5,7467.75,Basic,False,False,2026-05-19,rev,-0.25,2026
30,True,7450.5,7454.0,3.5,7443.5,EBrev,False,False,2026-05-19,target,7.0,2026
50,True,7448.0,7451.5,3.5,7441.0,Basic,False,False,2026-05-19,target,7.0,2026
52,False,7443.5,7435.75,7.75,,Basic,True,True,2026-05-19,stop,-7.75,2026
55,False,7431.75,7428.5,3.25,7438.25,Basic,False,False,2026-05-19,stop,-3.25,2026
44,True,7454.5,7459.25,4.75,7445.0,Basic,False,False,2026-05-20,stop,-4.75,2026
45,False,7458.0,7450.75,7.25,7472.5,Basic,False,False,2026-05-20,target,14.5,2026
50,True,7475.0,7485.25,10.25,7454.5,Basic,False,False,2026-05-20,rev,1.75,2026
52,False,7473.25,7468.0,5.25,7483.75,EBrev,False,False,2026-05-20,rev,-4.0,2026
53,True,7469.25,7475.5,6.25,7456.75,EBrev,False,False,2026-05-20,stop,-6.25,2026
54,False,7474.25,7468.0,6.25,7486.75,Basic,False,False,2026-05-20,stop,-6.25,2026
98,True,7508.5,7514.0,5.5,7497.5,Basic,False,False,2026-05-20,stop,-5.5,2026
101,True,7513.5,7519.5,6.0,7501.5,Basic,False,False,2026-05-20,rev,2.0,2026
102,False,7511.5,7507.0,4.5,7520.5,EBrev,False,False,2026-05-20,rev,0.5,2026
103,True,7512.0,7518.25,6.25,7499.5,EBrev,False,False,2026-05-20,target,12.5,2026
24,True,7486.25,7490.25,4.0,7478.25,Basic,False,False,2026-05-21,rev,-2.25,2026
25,False,7488.5,7483.0,5.5,7499.5,EBrev,False,False,2026-05-21,target,11.0,2026
143,True,7506.5,7510.75,4.25,7498.0,Basic,False,False,2026-05-21,target,8.5,2026
151,True,7518.5,7523.5,5.0,7508.5,Basic,False,False,2026-05-21,rev,2.25,2026
152,False,7516.25,7511.75,4.5,7525.25,EBrev,False,False,2026-05-21,target,9.0,2026
96,True,7576.25,7582.0,5.75,7564.75,Basic,False,False,2026-05-22,stop,-5.75,2026
29,True,7626.0,7629.5,3.5,7619.0,Basic,False,False,2026-05-28,stop,-3.5,2026
31,False,7619.5,7611.75,7.75,7635.0,Basic,False,False,2026-05-28,target,15.5,2026
33,True,7629.75,7635.5,5.75,7618.25,Basic,False,False,2026-05-28,target,11.5,2026
60,False,7651.75,7645.75,6.0,7663.75,Basic,False,False,2026-05-29,target,12.0,2026
182,False,7657.5,7654.0,3.5,7664.5,Basic,False,False,2026-05-29,open,2.25,2026
67,True,7661.0,7663.25,2.25,7656.5,Basic,False,False,2026-06-01,target,4.5,2026
119,False,7683.0,7679.0,4.0,,Basic,True,True,2026-06-01,be_fill,0.0,2026
54,False,7483.75,7476.5,7.25,7498.25,Basic,False,False,2026-06-09,stop,-7.25,2026
170,False,7377.75,7372.0,5.75,,Basic,True,True,2026-06-09,be_fill,0.0,2026
175,False,7385.75,7374.75,11.0,7407.75,Basic,False,False,2026-06-09,rev,-4.0,2026
176,True,7381.75,7388.75,7.0,,EBrev,True,True,2026-06-09,be_fill,0.0,2026
184,False,7366.5,7360.25,6.25,7379.0,Basic,False,False,2026-06-09,stop,-6.25,2026
193,False,7355.5,7352.0,3.5,7362.5,Basic,False,False,2026-06-09,stop,-3.5,2026
194,True,7349.5,7357.0,7.5,7334.5,Basic,False,False,2026-06-09,rev,-6.25,2026
196,False,7355.75,7348.25,7.5,7370.75,EBrev,False,False,2026-06-09,stop,-7.5,2026
197,True,7344.25,7356.5,12.25,7319.75,Basic,False,False,2026-06-09,rev,4.0,2026
200,False,7340.25,7335.75,4.5,7349.25,EBrev,False,False,2026-06-09,target,9.0,2026
202,True,7345.25,7350.0,4.75,7335.75,Basic,False,False,2026-06-09,stop,-4.75,2026
203,False,7352.25,7344.5,7.75,7367.75,Basic,False,False,2026-06-09,target,15.5,2026
223,False,7332.75,7321.75,11.0,7354.75,Basic,False,False,2026-06-09,rev,-2.25,2026
224,True,7330.5,7338.5,8.0,7314.5,EBrev,False,False,2026-06-09,target,16.0,2026
22,True,7357.0,7366.0,9.0,7339.0,Basic,False,False,2026-06-11,stop,-9.0,2026
175,True,7375.75,7391.25,15.5,7344.75,Basic,False,False,2026-06-11,rev,-11.25,2026
176,False,7387.0,7373.0,14.0,7415.0,EBrev,False,False,2026-06-11,target,28.0,2026
182,True,7416.25,7433.0,16.75,7382.75,Basic,False,False,2026-06-11,rev,-8.75,2026
183,False,7425.0,7413.5,11.5,7448.0,EBrev,False,False,2026-06-11,stop,-11.5,2026
184,True,7412.25,7426.0,13.75,7384.75,Basic,False,False,2026-06-11,rev,-2.0,2026
187,False,7414.25,7403.0,11.25,7436.75,EBrev,False,False,2026-06-11,target,22.5,2026
128,False,7629.75,7626.0,3.75,,Basic,True,True,2026-06-15,be_fill,0.0,2026
171,True,7587.5,7590.5,3.0,7581.5,Basic,False,False,2026-06-16,target,6.0,2026
58,False,7565.75,7560.25,5.5,7576.75,Basic,False,False,2026-06-17,target,11.0,2026
121,False,7562.0,7553.25,8.75,7579.5,Basic,False,False,2026-06-17,stop,-8.75,2026
125,False,7545.0,7538.25,6.75,7558.5,Basic,False,False,2026-06-17,rev,-4.75,2026
126,True,7540.25,7547.25,7.0,7526.25,EBrev,False,False,2026-06-17,target,14.0,2026
131,False,7520.25,7514.25,6.0,7532.25,Basic,False,False,2026-06-17,target,12.0,2026
160,False,7551.5,7536.5,15.0,7581.5,Basic,False,False,2026-06-17,rev,-1.0,2026
162,True,7550.5,7562.75,12.25,7526.0,EBrev,False,False,2026-06-17,rev,7.5,2026
165,False,7543.0,7539.0,4.0,7551.0,EBrev,False,False,2026-06-17,stop,-4.0,2026
177,True,7576.25,7584.5,8.25,7559.75,Basic,False,False,2026-06-17,target,16.5,2026
1,True,7578.5,7581.75,3.25,7572.0,Basic,False,False,2026-06-18,target,6.5,2026
191,True,7564.0,7568.5,4.5,,Basic,True,True,2026-06-18,stop,-4.5,2026
3,False,7426.5,7415.0,11.5,7449.5,Basic,False,False,2026-06-23,rev,4.5,2026
5,True,7431.0,7434.75,3.75,7423.5,EBrev,False,False,2026-06-23,target,7.5,2026
20,True,7434.0,7444.25,10.25,7413.5,Basic,False,False,2026-06-25,rev,9.25,2026
24,False,7424.75,7416.0,8.75,7442.25,EBrev,False,False,2026-06-25,rev,-4.5,2026
25,True,7420.25,7426.75,6.5,7407.25,EBrev,False,False,2026-06-25,rev,-0.25,2026
26,False,7420.5,7415.25,5.25,7431.0,EBrev,False,False,2026-06-25,rev,-2.75,2026
27,True,7417.75,7426.0,8.25,7401.25,EBrev,False,False,2026-06-25,rev,-5.5,2026
30,False,7423.25,7410.75,12.5,7448.25,EBrev,False,False,2026-06-25,rev,-2.0,2026
31,True,7421.25,7426.0,4.75,7411.75,EBrev,False,False,2026-06-25,stop,-4.75,2026
32,False,7429.25,7418.75,10.5,7450.25,Basic,False,False,2026-06-25,rev,-3.0,2026
33,True,7426.25,7432.25,6.0,7414.25,EBrev,False,False,2026-06-25,target,12.0,2026
41,False,7403.5,7399.25,4.25,7412.0,Basic,False,False,2026-06-25,stop,-4.25,2026
42,True,7397.0,7406.75,9.75,7377.5,Basic,False,False,2026-06-25,rev,-3.25,2026
44,False,7400.25,7390.75,9.5,7419.25,EBrev,False,False,2026-06-25,rev,-4.25,2026
45,True,7396.0,7403.5,7.5,,EBrev,True,True,2026-06-25,stop,-7.5,2026
53,True,7399.75,7404.5,4.75,7390.25,Basic,False,False,2026-06-25,rev,-1.5,2026
