i,short,en,stop,rk,tg,date,tpct1,tpct2,tempo_ratio,amp1,amp2,amp_sum,dur1,dur2,dur_ratio,vol_ratio,ibs1,ibs2,range1,range2,box_pts,box_abr,overlap,sb_poke_abr,rt_depth_abr,net6_abr,net20_abr,fade_run20,eff10,t10,ncx20,prev_state,sess_net_abr,pos_in_day_range,dayrange_abr,gap_abr,new20,new60,newsess,beyond_pd,room_abr,dist_lvl_abr,session_min,hour_ct,dow,side,n_prior_day,prev_res_day,res,pnl,R,win,year
164,True,5113.0,5117.25,4.25,5104.5,2021-09-20,99.0,96.57534246575342,0.4867146155413602,186.82634730538922,92.81767955801105,279.64402686340026,46.53822518,95.617069416,2.0545920916874985,0.8782422293676313,0.9487179487179487,0.23809523809523808,9.75,5.25,11.25,1.988950276243094,0.41025641025641024,0.22099447513812154,-1.0165745856353592,-0.8397790055248618,-1.5027624309392265,False,0.048458149779735685,94.08252895697095,4,0,-8.883977900552486,0.09427609427609428,13.12707182320442,-10.740331491712707,False,False,False,True,,19.005524861878452,327.52314100151665,13,0,short,7,rev,stop,-4.25,-1.0,False,2021
165,False,5115.75,5110.75,5.0,5125.75,2021-09-20,96.57534246575342,95.91836734693878,0.8955208082578613,92.81767955801105,106.38297872340425,199.20065828141531,95.617069416,106.77258254,1.1166686365952698,1.1159384915792043,0.23809523809523808,0.76,5.25,6.25,6.5,1.1063829787234043,1.0,0.1276595744680851,0.0851063829787234,0.3404255319148936,-0.8936170212765957,True,0.01762114537444934,93.77436569166483,5,0,-8.085106382978724,0.13131313131313133,12.638297872340425,-10.340425531914894,False,False,False,True,17.829787234042552,17.829787234042552,329.11910060341665,13,0,long,8,stop,rev,-1.5,-0.3,False,2021
166,True,5114.25,5118.0,3.75,5106.75,2021-09-20,95.91836734693878,98.08917197452229,0.9491409281248882,106.38297872340425,73.46938775510205,179.8523664785063,106.77258254,112.493918844,1.0535843206925957,0.944663167104112,0.76,0.2222222222222222,6.25,4.5,7.0,1.142857142857143,0.64,0.0816326530612245,-0.163265306122449,0.04081632653061225,-1.4285714285714288,False,0.004329004329004329,94.2777273335615,6,0,-8.000000000000002,0.1111111111111111,12.122448979591839,-9.918367346938776,False,False,False,True,,17.346938775510207,330.89864400901666,14,0,short,9,rev,target,7.5,2.0,True,2021
172,False,5109.5,5106.5,3.0,5115.5,2021-09-20,96.91358024691358,97.54601226993866,1.042697808747537,83.51648351648352,74.07407407407408,157.59055759055758,108.404338388,103.965250026,0.9590506392270792,1.0235724911317083,0.2631578947368421,0.7333333333333333,4.75,3.75,7.0,1.382716049382716,0.3684210526315789,0.3950617283950617,0.04938271604938271,-0.9382716049382716,-0.6419753086419753,True,0.041666666666666664,97.1389121053025,10,2,-10.617283950617283,0.04713804713804714,14.666666666666666,-12.0,False,False,False,True,21.925925925925927,21.925925925925927,341.65008596628337,14,0,long,10,target,stop,-3.0,-1.0,False,2021
176,False,5112.25,5102.5,9.75,5131.75,2021-09-20,96.6887417218543,97.36842105263158,1.1631238715847037,67.53246753246754,183.78378378378378,251.3162513162513,127.414221672,109.544842802,0.8597536551610322,0.9884849638370765,0.38461538461538464,1.0,3.25,8.5,9.75,2.108108108108108,0.6923076923076923,-0.21621621621621623,1.6216216216216217,0.6486486486486487,-0.4864864864864865,True,0.03980099502487562,96.69365727720037,12,0,-11.027027027027026,0.12258064516129032,16.756756756756758,-13.135135135135135,True,True,True,True,23.405405405405407,23.405405405405407,349.16860162915,14,0,long,11,stop,rev,9.75,1.0,True,2021
181,True,5122.0,5125.5,3.5,5115.0,2021-09-20,98.07692307692308,96.81528662420382,0.9591700134383913,87.17948717948718,75.9493670886076,163.12885426809478,100.732395488,105.02037603,1.0425680390228664,0.9627551020408164,0.9411764705882353,0.13333333333333333,4.25,3.75,7.75,1.5696202531645573,0.11764705882352941,0.6582278481012659,-0.8607594936708862,3.6455696202531653,2.4303797468354436,True,0.2553191489361702,96.2624728484096,14,0,-8.354430379746837,0.24838709677419354,15.696202531645573,-12.303797468354432,True,False,False,True,,19.949367088607598,359.41969114878333,14,0,short,12,rev,stop,-3.5,-1.0,False,2021
182,False,5130.0,5121.25,8.75,5147.5,2021-09-20,96.81528662420382,99.0,1.2224155178029168,75.9493670886076,175.48387096774192,251.43323805634952,105.02037603,85.912175116,0.8180524424275384,0.9583112524288995,0.13333333333333333,0.9117647058823529,3.75,8.5,9.5,1.961290322580645,0.8,-0.15483870967741936,1.7548387096774194,3.664516129032258,4.696774193548387,False,0.3961352657004831,96.40787162141572,15,0,-6.864516129032258,0.35161290322580646,16.0,-12.541935483870967,False,False,False,True,18.683870967741935,18.683870967741935,361.17233648835,14,0,long,13,stop,rev,0.0,0.0,False,2021
183,True,5130.0,5132.75,2.75,5124.5,2021-09-20,99.0,97.40932642487047,0.8574382767913621,175.48387096774192,72.28915662650603,247.77302759424794,85.912175116,100.196337674,1.1662647062388223,0.8315207373271889,0.9117647058823529,0.3333333333333333,8.5,3.75,10.5,2.0240963855421685,0.23529411764705882,0.3373493975903614,-1.4939759036144578,3.325301204819277,2.8433734939759034,True,0.4068627450980392,96.94148719073203,16,0,-6.409638554216867,0.35161290322580646,14.939759036144578,-11.710843373493976,True,False,False,True,,17.44578313253012,362.6042090435833,14,0,short,14,rev,stop,-2.75,-1.0,False,2021
184,False,5133.75,5128.5,5.25,5144.25,2021-09-20,97.40932642487047,95.36082474226804,0.8768513872604248,72.28915662650603,90.47619047619048,162.76534710269652,100.196337674,114.26832315,1.140444110061036,1.027710042119264,0.3333333333333333,0.9473684210526315,3.75,4.75,5.5,1.0476190476190477,0.8666666666666667,-0.09523809523809523,0.7142857142857143,3.9047619047619047,3.9523809523809526,False,0.58,96.57756966495884,16,0,-5.619047619047619,0.4,14.761904761904763,-11.571428571428571,False,False,False,True,16.523809523809526,16.523809523809526,364.2741480142167,14,0,long,15,stop,rev,-2.0,-0.38095238095238093,False,2021
186,True,5131.75,5138.0,6.25,5119.25,2021-09-20,95.38461538461539,98.9795918367347,1.303573061910992,104.57516339869281,103.70370370370371,208.27886710239653,113.965048318,87.425133004,0.7671223264878114,0.9815160751155245,0.65,0.09523809523809523,5.0,5.25,6.75,1.3333333333333333,0.75,-0.24691358024691357,0.4444444444444444,1.9753086419753085,3.45679012345679,True,0.4020618556701031,96.60827410964527,16,0,-6.222222222222222,0.3741935483870968,15.308641975308642,-12.0,True,False,False,True,,17.530864197530864,368.08265145331666,14,0,short,16,rev,rev,-2.0,-0.32,False,2021
187,False,5133.75,5130.0,3.75,5141.25,2021-09-20,98.9795918367347,96.95431472081218,0.8751066908409708,103.70370370370371,88.88888888888889,192.5925925925926,87.425133004,99.902256398,1.142717808544016,0.9166583191425424,0.09523809523809523,0.7777777777777778,5.25,4.5,6.5,1.2839506172839505,0.6666666666666666,0.19753086419753085,-0.4444444444444444,2.3209876543209877,3.753086419753086,False,0.417910447761194,96.76122192159576,16,0,-5.827160493827161,0.4,15.308641975308642,-12.0,False,False,False,True,17.135802469135804,17.135802469135804,369.53976116991663,14,0,long,17,rev,target,7.5,2.0,True,2021
52,True,5207.5,5211.25,3.75,5200.0,2021-09-22,99.0,98.82352941176471,0.27802813462471715,173.58490566037736,142.3728813559322,315.95778701630957,10.734766874,38.61036182,3.5967582969608514,0.7681344537815126,0.9565217391304348,0.3333333333333333,5.75,5.25,7.25,1.9661016949152543,0.6956521739130435,0.3389830508474576,-0.9491525423728814,2.1016949152542375,5.1525423728813555,True,0.29333333333333333,45.84147536321593,1,4,8.677966101694915,0.9230769230769231,12.338983050847459,8.677966101694915,True,True,True,True,3.6610169491525424,3.6610169491525424,140.55921494998333,10,2,short,0,none,target,7.5,2.0,True,2021
54,False,5202.0,5198.5,3.5,5209.0,2021-09-22,97.6608187134503,98.25581395348837,1.8157460815284385,176.3779527559055,104.82758620689656,281.20553896280205,75.471452538,41.564981638,0.5507377987335274,1.1898513582778063,0.03571428571428571,0.6842105263157895,7.0,4.75,10.75,2.372413793103448,0.17857142857142858,0.7724137931034483,-1.1586206896551725,-0.1103448275862069,2.1517241379310343,False,0.08620689655172414,62.909252040634634,2,0,5.848275862068966,0.8021978021978022,10.041379310344828,7.062068965517241,False,False,False,True,,1.7655172413793103,142.46164478371665,10,2,long,1,target,stop,-3.5,-1.0,False,2021
75,True,5199.0,5202.75,3.75,5191.5,2021-09-22,98.82352941176471,99.0,1.591063494268662,99.43502824858757,90.3225806451613,189.75760889374885,28.727548612,18.055563914,0.6285104294091378,0.8476154284628539,0.9545454545454546,0.3333333333333333,5.5,5.25,8.75,1.5053763440860215,0.4090909090909091,0.5161290322580645,-0.3010752688172043,0.5161290322580645,-0.946236559139785,False,0.05909090909090909,64.07412719820917,2,0,4.043010752688172,0.7362637362637363,7.827956989247312,5.505376344086022,False,False,False,True,0.8602150537634409,0.8602150537634409,270.88449106424997,13,2,short,2,stop,rev,1.75,0.4666666666666667,True,2021
77,False,5197.25,5191.5,5.75,5208.75,2021-09-22,98.83720930232558,97.10982658959537,0.7266404030881597,107.7720207253886,85.4368932038835,193.20891392927211,22.080546982,30.387172098,1.376196528227835,0.9954867827208252,0.34615384615384615,1.0,6.5,5.5,8.25,1.2815533980582525,0.6153846153846154,0.23300970873786409,-0.23300970873786409,0.8543689320388349,-0.9320388349514563,True,0.012448132780082987,73.9052374067866,3,0,3.378640776699029,0.6978021978021978,7.067961165048544,4.970873786407767,False,False,False,True,,0.5048543689320388,271.5546821310833,13,2,long,3,rev,rev,-1.0,-0.17391304347826086,False,2021
78,True,5196.25,5199.75,3.5,5189.25,2021-09-22,97.10982658959537,95.97701149425288,0.737453018680662,85.4368932038835,61.53846153846154,146.97535474234505,30.387172098,41.205570156,1.356018586497953,1.116364421416235,1.0,0.1875,5.5,4.0,8.0,1.2307692307692308,0.3181818181818182,0.34615384615384615,-0.11538461538461539,1.2307692307692308,-0.8846153846153846,False,0.03278688524590164,79.25097005227488,4,0,3.1923076923076925,0.6758241758241759,7.0,4.923076923076923,False,False,False,True,0.34615384615384615,0.34615384615384615,272.06113927558334,13,2,short,4,rev,stop,-3.5,-1.0,False,2021
100,False,5205.0,5199.25,5.75,5216.5,2021-09-22,99.0,98.69281045751634,0.7287992599296746,119.54022988505747,66.29834254143647,185.83857242649395,29.95106794,41.096457676,1.3721199443815224,1.02957973348953,0.2692307692307692,1.0,6.5,3.75,6.75,1.1933701657458564,0.5769230769230769,-0.30939226519337015,0.13259668508287292,-0.7071823204419889,-0.13259668508287292,True,0.06511627906976744,93.40443466370508,5,0,5.2154696132596685,0.79,8.839779005524862,5.657458563535911,False,False,False,True,,1.9447513812154695,307.33695927805,13,2,long,5,stop,rev,-2.25,-0.391304347826087,False,2021
101,True,5202.75,5206.5,3.75,5195.25,2021-09-22,98.69281045751634,97.40259740259741,0.5427086436122033,66.29834254143647,77.71428571428571,144.01262825572218,41.096457676,75.724715572,1.8426093112210646,1.0049779547717252,1.0,0.17647058823529413,3.75,4.25,5.25,0.96,0.8,0.22857142857142856,-0.2742857142857143,-0.7314285714285714,-0.96,False,0.07511737089201878,93.99575823375204,6,0,4.982857142857143,0.745,9.142857142857142,5.851428571428571,False,False,False,True,1.6,1.6,308.0219072806833,13,2,short,6,rev,target,7.5,2.0,True,2021
104,False,5197.0,5192.75,4.25,5205.5,2021-09-22,99.0,98.72611464968153,0.7404198432354888,137.93103448275863,75.97765363128492,213.90868811404357,20.447178478,27.615654368,1.3505850891707563,0.8316807139315816,0.06666666666666667,0.9411764705882353,7.5,4.25,7.75,1.3854748603351958,0.5666666666666667,0.0,-0.5810055865921788,-1.340782122905028,-0.9832402234636873,True,0.2171945701357466,97.3355255916939,8,0,3.8435754189944142,0.63,8.93854748603352,5.720670391061454,True,False,False,True,,0.5363128491620113,310.4341218497833,13,2,long,7,target,rev,-1.5,-0.35294117647058826,False,2021
105,True,5195.5,5198.25,2.75,5190.0,2021-09-22,98.72611464968153,96.20253164556962,0.5312476018329275,75.97765363128492,76.8361581920904,152.81381182337532,27.615654368,51.982642882,1.8823614385265324,0.9377049180327869,0.9411764705882353,0.4117647058823529,4.25,4.25,5.25,0.9491525423728814,0.8235294117647058,0.13559322033898305,-0.3615819209039548,-1.03954802259887,-2.0338983050847457,False,0.2112676056338028,97.5075028941819,9,0,3.615819209039548,0.6,9.03954802259887,5.785310734463277,False,False,False,True,0.2711864406779661,0.2711864406779661,310.89447958901667,13,2,short,8,rev,stop,-2.75,-1.0,False,2021
106,False,5201.0,5193.5,7.5,5216.0,2021-09-22,96.20253164556962,96.22641509433963,1.024872645913311,76.8361581920904,142.5287356321839,219.3648938242743,51.982642882,50.72107553,0.9757309886135697,1.073108709472346,0.4117647058823529,0.8064516129032258,4.25,7.75,9.0,1.6551724137931032,0.7647058823529411,-0.18390804597701146,0.7356321839080459,-0.7356321839080459,-1.2873563218390802,True,0.09333333333333334,97.46571487341451,10,0,4.689655172413793,0.71,9.195402298850572,5.885057471264367,False,False,False,True,,1.2873563218390802,311.7608605272167,13,2,long,9,stop,eb_scr,-1.25,-0.16666666666666666,False,2021
109,False,5198.25,5191.75,6.5,5211.25,2021-09-22,95.03105590062111,98.05194805194805,1.298518263050762,112.82051282051282,127.60736196319019,240.427874783703,68.59455207,52.82525015,0.7701085371341503,1.1947616872239988,0.045454545454545456,0.9615384615384616,5.5,6.5,9.25,1.8159509202453987,0.5454545454545454,0.6871165644171779,-0.294478527607362,0.9325153374233128,-2.8466257668711656,True,0.058823529411764705,97.1147989331306,12,3,4.466257668711656,0.655,9.815950920245399,6.282208588957055,False,False,False,True,,0.8343558282208589,315.14351965478335,13,2,long,10,eb_scr,stop,-6.5,-1.0,False,2021
112,False,5191.5,5187.25,4.25,5200.0,2021-09-22,96.7948717948718,99.0,2.4220567246804006,77.71428571428571,93.82716049382717,171.54144620811286,88.100357874,36.374192634,0.41287224605854506,1.058119430775369,0.0,0.8421052631578947,4.25,4.75,9.25,1.8271604938271604,0.0,0.9382716049382716,-0.9382716049382716,-1.876543209876543,-2.1728395061728394,True,0.16587677725118483,97.02022919757414,14,0,3.1604938271604937,0.52,9.876543209876543,6.320987654320987,False,False,False,False,0.49382716049382713,0.49382716049382713,318.7133808978167,13,2,long,11,stop,stop,-4.25,-1.0,False,2021
113,True,5187.0,5192.5,5.5,5176.0,2021-09-22,99.0,96.83544303797468,0.6385955688950794,93.82716049382717,131.70731707317074,225.5344775669979,36.374192634,56.959669634,1.5659363276357139,0.941553544494721,0.8421052631578947,0.3333333333333333,4.75,6.75,7.75,1.5121951219512195,0.8421052631578947,-0.14634146341463414,1.024390243902439,-2.4878048780487805,-3.8536585365853657,False,0.125,96.80377350137161,15,0,2.2439024390243905,0.43,9.75609756097561,6.2439024390243905,False,False,False,False,1.5121951219512195,1.3658536585365855,319.3196174417166,13,2,short,12,stop,rev,3.5,0.6363636363636364,True,2021
115,False,5183.5,5180.5,3.0,5189.5,2021-09-22,99.0,95.625,0.47647507770295733,114.94252873563218,80.95238095238095,195.89490968801312,30.486405026,63.983210146,2.0987456570045766,0.9161078238001314,0.4,0.5882352941176471,6.25,4.25,6.5,1.2380952380952381,0.68,-0.047619047619047616,-0.6190476190476191,-2.8095238095238093,-4.428571428571429,True,0.2222222222222222,96.7734088718465,16,0,1.5238095238095237,0.36,9.523809523809524,6.095238095238095,True,True,False,False,2.0,0.8095238095238095,320.77730394791666,13,2,long,13,rev,target,6.0,2.0,True,2021
52,False,5173.25,5163.0,10.25,5193.75,2021-09-28,98.79154078549848,98.79518072289157,1.114606750091242,147.94520547945206,223.37662337662337,371.3218288560754,58.3690546,52.367397376,0.8971774124983001,0.9452085181898846,0.07407407407407407,0.9069767441860465,6.75,10.75,11.25,2.3376623376623376,0.9629629629629629,-0.05194805194805195,1.1948051948051948,-0.05194805194805195,-1.3506493506493507,True,0.041666666666666664,93.23417251039825,2,2,-8.0,0.19230769230769232,10.805194805194805,-6.12987012987013,True,True,True,True,12.623376623376624,12.623376623376624,65.81589726451666,9,1,long,0,none,stop,-10.25,-1.0,False,2021
75,False,5159.5,5152.25,7.25,5174.0,2021-09-28,98.7012987012987,98.70689655172414,1.0807228634391968,105.0,142.6751592356688,247.6751592356688,98.509402356,91.151400316,0.9253066015626696,1.2114542521318277,0.047619047619047616,1.0,5.25,7.0,7.25,1.4777070063694266,1.0,0.20382165605095542,0.15286624203821655,-1.6305732484076434,-3.7197452229299364,True,0.19138755980861244,87.72953977535875,3,6,-10.64968152866242,0.11155378486055777,12.789808917197453,-6.012738853503185,True,True,True,True,15.184713375796179,15.184713375796179,107.29272980618333,10,1,long,1,stop,stop,-7.25,-1.0,False,2021
121,True,5161.5,5165.0,3.5,5154.5,2021-09-28,96.29629629629629,99.0,1.3689895803937686,153.64238410596028,73.61963190184049,227.26201600780075,153.266928654,111.956241924,0.7304657495730286,1.0119326874043855,0.9655172413793104,0.13333333333333333,7.25,3.75,9.25,1.8159509202453987,0.27586206896551724,0.34355828220858897,-1.030674846625767,2.4049079754601226,-0.39263803680981596,False,0.28717948717948716,88.93104470881364,1,6,-9.865030674846626,0.24825174825174826,14.036809815950921,-5.791411042944786,False,False,False,True,,14.233128834355828,235.41698263378333,12,1,short,2,stop,target,7.0,2.0,True,2021
191,False,5154.5,5150.75,3.75,5162.0,2021-09-28,98.54469854469855,98.75259875259876,1.2111821268410798,79.33884297520662,150.9433962264151,230.28223920162173,4.864308778,4.016166248,0.8256396604927864,1.04504664593514,0.25,0.7,3.0,5.0,5.25,1.5849056603773586,1.0,0.3018867924528302,0.37735849056603776,0.4528301886792453,-4.226415094339623,True,0.0196078431372549,85.17671517671518,1,2,-17.28301886792453,0.15034965034965034,21.58490566037736,-8.90566037735849,False,False,False,True,24.0,24.0,389.98533221741667,14,1,long,3,target,open,1.0,0.26666666666666666,True,2021
26,True,5179.5,5184.75,5.25,5169.0,2021-09-29,96.10091743119266,99.0,1.69775838129173,151.8987341772152,97.67441860465117,249.57315278186638,47.301487842,27.861142294,0.5890119648469386,1.3497370398196844,0.8,0.19047619047619047,7.5,5.25,7.75,1.441860465116279,0.7,-0.13953488372093023,-0.23255813953488372,0.6511627906976745,3.395348837209302,True,0.2535885167464115,82.19632805113663,1,1,2.3255813953488373,0.8305084745762712,5.488372093023256,2.2325581395348837,True,True,True,False,0.8837209302325582,0.0,30.801319385883335,9,2,short,0,none,eb_scr,2.0,0.38095238095238093,True,2021
