date,side,scalp_t,run_t,mae_t,mfe_t,gross_t,net_usd
2026-07-20,BL,4.0,0.0,3.0,6.0,4.0,42.0
2026-07-20,BL,4.0,0.0,4.0,10.0,4.0,42.0
2026-07-20,BL,4.0,0.0,-0.0,9.0,4.0,42.0
2026-07-20,BR,4.0,0.0,-0.0,8.0,4.0,42.0
2026-07-20,BR,4.0,0.0,1.0,9.0,4.0,42.0
2026-07-20,BR,4.0,0.0,8.0,8.0,4.0,42.0
2026-07-20,BR,4.0,-11.0,11.0,4.0,-7.0,-95.5
2026-07-20,BR,4.0,0.0,10.0,10.0,4.0,42.0
2026-07-20,BL,4.0,0.0,6.0,19.0,4.0,42.0
2026-07-20,BR,4.0,0.0,2.0,12.0,4.0,42.0
2026-07-20,BR,-17.0,-17.0,17.0,0.0,-34.0,-433.0
2026-07-20,BR,4.0,0.0,7.0,17.0,4.0,42.0
2026-07-20,BL,4.0,0.0,3.0,13.0,4.0,42.0
2026-07-21,BL,4.0,0.0,-0.0,9.0,4.0,42.0
2026-07-21,BR,-13.0,-13.0,13.0,1.0,-26.0,-333.0
2026-07-21,BR,4.0,0.0,3.0,6.0,4.0,42.0
2026-07-21,BR,4.0,0.0,-0.0,27.0,4.0,42.0
2026-07-21,BR,-14.0,-14.0,14.0,0.0,-28.0,-358.0
2026-07-21,BR,4.0,0.0,-0.0,8.0,4.0,42.0
2026-07-21,BR,4.0,0.0,1.0,15.0,4.0,42.0
2026-07-21,BL,-11.0,-11.0,11.0,3.0,-22.0,-283.0
2026-07-21,BL,4.0,25.0,4.0,50.0,29.0,354.5
2026-07-21,BR,-10.0,-10.0,10.0,2.0,-20.0,-258.0
2026-07-21,BR,-8.0,-8.0,8.0,1.0,-16.0,-208.0
2026-07-21,BR,-11.0,-11.0,11.0,2.0,-22.0,-283.0
2026-07-21,BR,4.0,13.0,3.0,27.0,17.0,204.5
2026-07-21,BR,4.0,0.0,1.0,9.0,4.0,42.0
2026-07-21,BL,4.0,0.0,2.0,5.0,4.0,42.0
2026-07-21,BL,-9.0,-9.0,9.0,1.0,-18.0,-233.0
2026-07-21,BL,4.0,0.0,12.0,7.0,4.0,42.0
2026-07-21,BL,4.0,0.0,2.0,6.0,4.0,42.0
2026-07-22,BR,4.0,0.0,7.0,5.0,4.0,42.0
2026-07-22,BL,4.0,0.0,9.0,7.0,4.0,42.0
2026-07-22,BL,-10.0,-10.0,10.0,1.0,-20.0,-258.0
2026-07-22,BL,-14.0,-14.0,14.0,3.0,-28.0,-358.0
2026-07-22,BL,4.0,73.0,1.0,86.0,77.0,954.5
2026-07-22,BL,-14.0,-14.0,14.0,3.0,-28.0,-358.0
2026-07-22,BR,-15.0,-15.0,15.0,3.0,-30.0,-383.0
2026-07-22,BR,4.0,0.0,3.0,8.0,4.0,42.0
2026-07-22,BR,4.0,0.0,10.0,11.0,4.0,42.0
2026-07-22,BL,4.0,0.0,6.0,5.0,4.0,42.0
2026-07-22,BL,4.0,0.0,7.0,6.0,4.0,42.0
2026-07-22,BL,4.0,0.0,2.0,13.0,4.0,42.0
2026-07-22,BL,-16.0,-16.0,16.0,0.0,-32.0,-408.0
2026-07-22,BL,4.0,0.0,5.0,7.0,4.0,42.0
2026-07-22,BL,4.0,0.0,1.0,5.0,4.0,42.0
2026-07-22,BL,4.0,1.0,3.0,18.0,5.0,54.5
2026-07-23,BL,4.0,0.0,1.0,6.0,4.0,42.0
2026-07-23,BR,4.0,0.0,-0.0,5.0,4.0,42.0
2026-07-23,BL,4.0,0.0,16.0,28.0,4.0,42.0
2026-07-23,BR,4.0,0.0,12.0,5.0,4.0,42.0
2026-07-23,BR,4.0,0.0,5.0,23.0,4.0,42.0
2026-07-23,BL,4.0,0.0,3.0,25.0,4.0,42.0
2026-07-23,BL,4.0,0.0,4.0,6.0,4.0,42.0
2026-07-23,BR,4.0,43.0,3.0,63.0,47.0,579.5
2026-07-23,BR,4.0,0.0,5.0,9.0,4.0,42.0
2026-07-23,BL,4.0,0.0,2.0,5.0,4.0,42.0
2026-07-23,BR,-9.0,-9.0,9.0,3.0,-18.0,-233.0
2026-07-23,BR,-14.0,-14.0,14.0,1.0,-28.0,-358.0
2026-07-23,BR,-19.0,-19.0,19.0,2.0,-38.0,-483.0
2026-07-23,BR,4.0,0.0,6.0,18.0,4.0,42.0
2026-07-23,BR,-16.0,-16.0,16.0,1.0,-32.0,-408.0
2026-07-23,BR,4.0,0.0,14.0,29.0,4.0,42.0
2026-07-23,BR,-18.0,-18.0,18.0,2.0,-36.0,-458.0
2026-07-23,BR,4.0,3.0,4.0,29.0,7.0,79.5
2026-07-23,BL,4.0,3.0,5.0,24.0,7.0,79.5
2026-07-23,BL,4.0,0.0,3.0,12.0,4.0,42.0
2026-07-24,BR,4.0,0.0,3.0,18.0,4.0,42.0
2026-07-24,BL,4.0,0.0,8.0,7.0,4.0,42.0
2026-07-24,BR,4.0,0.0,-0.0,6.0,4.0,42.0
2026-07-24,BL,4.0,0.0,1.0,8.0,4.0,42.0
2026-07-24,BL,4.0,0.0,3.0,19.0,4.0,42.0
2026-07-24,BR,-15.0,-15.0,15.0,3.0,-30.0,-383.0
2026-07-24,BR,4.0,1.0,3.0,33.0,5.0,54.5
2026-07-24,BL,4.0,38.0,1.0,74.0,42.0,517.0
2026-07-24,BR,4.0,0.0,2.0,7.0,4.0,42.0
2026-07-24,BR,4.0,15.0,1.0,54.0,19.0,229.5
2026-07-24,BR,4.0,-11.0,11.0,4.0,-7.0,-95.5
2026-07-24,BR,-9.0,-9.0,9.0,1.0,-18.0,-233.0
2026-07-24,BR,4.0,0.0,-0.0,5.0,4.0,42.0
2026-07-24,BL,-19.0,-19.0,19.0,3.0,-38.0,-483.0
2026-07-24,BL,4.0,0.0,3.0,8.0,4.0,42.0
2026-07-24,BR,-11.0,-11.0,11.0,3.0,-22.0,-283.0
2026-07-24,BR,4.0,0.0,1.0,8.0,4.0,42.0
2026-07-24,BL,4.0,0.0,8.0,21.0,4.0,42.0
2026-07-27,BL,-20.0,-20.0,20.0,1.0,-40.0,-508.0
2026-07-27,BL,-14.0,-14.0,14.0,0.0,-28.0,-358.0
2026-07-27,BL,4.0,0.0,2.0,5.0,4.0,42.0
2026-07-27,BL,4.0,-16.0,16.0,4.0,-12.0,-158.0
2026-07-27,BL,4.0,0.0,2.0,14.0,4.0,42.0
2026-07-27,BR,4.0,0.0,1.0,12.0,4.0,42.0
2026-07-27,BL,4.0,0.0,-0.0,12.0,4.0,42.0
2026-07-27,BL,4.0,-20.0,20.0,4.0,-16.0,-208.0
2026-07-27,BL,4.0,0.0,2.0,15.0,4.0,42.0
2026-07-27,BL,4.0,0.0,1.0,10.0,4.0,42.0
2026-07-27,BR,4.0,0.0,14.0,7.0,4.0,42.0
2026-07-27,BR,4.0,-15.0,15.0,4.0,-11.0,-145.5
2026-07-27,BR,-10.0,-10.0,10.0,1.0,-20.0,-258.0
2026-07-27,BR,4.0,-21.0,21.0,4.0,-17.0,-220.5
2026-07-27,BR,4.0,0.0,4.0,19.0,4.0,42.0
2026-07-27,BL,4.0,0.0,2.0,5.0,4.0,42.0
2026-07-27,BL,-13.0,-13.0,13.0,2.0,-26.0,-333.0
2026-07-27,BL,4.0,0.0,3.0,10.0,4.0,42.0
2026-07-27,BR,4.0,0.0,1.0,11.0,4.0,42.0
2026-07-27,BR,-19.0,-19.0,19.0,2.0,-38.0,-483.0
2026-07-27,BR,4.0,0.0,3.0,7.0,4.0,42.0
2026-07-27,BL,4.0,0.0,2.0,5.0,4.0,42.0
2026-07-27,BL,4.0,0.0,5.0,6.0,4.0,42.0
2026-07-27,BL,4.0,0.0,6.0,22.0,4.0,42.0
2026-07-27,BR,-24.0,-24.0,24.0,1.0,-48.0,-608.0
2026-07-27,BR,4.0,0.0,18.0,20.0,4.0,42.0
2026-07-27,BL,4.0,0.0,6.0,5.0,4.0,42.0
2026-07-27,BR,-13.0,-13.0,13.0,2.0,-26.0,-333.0
2026-07-27,BL,-17.0,-17.0,17.0,0.0,-34.0,-433.0
2026-07-27,BL,4.0,0.0,4.0,11.0,4.0,42.0
2026-07-28,BL,4.0,0.0,7.0,8.0,4.0,42.0
2026-07-28,BL,4.0,0.0,8.0,11.0,4.0,42.0
2026-07-28,BL,4.0,29.0,-0.0,76.0,33.0,404.5
2026-07-28,BL,4.0,22.0,9.0,44.0,26.0,317.0
2026-07-28,BR,-16.0,-16.0,16.0,1.0,-32.0,-408.0
2026-07-28,BR,4.0,0.0,8.0,29.0,4.0,42.0
2026-07-28,BR,4.0,0.0,6.0,8.0,4.0,42.0
2026-07-28,BR,-39.0,-39.0,39.0,0.0,-78.0,-983.0
2026-07-28,BR,-15.0,-15.0,15.0,1.0,-30.0,-383.0
2026-07-28,BR,4.0,19.0,4.0,52.0,23.0,279.5
2026-07-28,BL,4.0,0.0,6.0,9.0,4.0,42.0
2026-07-28,BR,4.0,0.0,2.0,18.0,4.0,42.0
2026-07-28,BL,4.0,0.0,4.0,5.0,4.0,42.0
2026-07-28,BR,4.0,0.0,10.0,5.0,4.0,42.0
2026-07-28,BR,4.0,39.0,10.0,59.0,43.0,529.5
2026-07-28,BR,4.0,0.0,5.0,8.0,4.0,42.0
2026-07-28,BR,-15.0,-15.0,15.0,2.0,-30.0,-383.0
2026-07-28,BR,4.0,0.0,1.0,7.0,4.0,42.0
2026-07-28,BL,4.0,0.0,2.0,11.0,4.0,42.0
2026-07-28,BL,4.0,0.0,1.0,10.0,4.0,42.0
2026-07-29,BL,4.0,0.0,5.0,9.0,4.0,42.0
2026-07-29,BR,4.0,0.0,11.0,9.0,4.0,42.0
2026-07-29,BL,4.0,0.0,10.0,5.0,4.0,42.0
2026-07-29,BL,4.0,0.0,4.0,14.0,4.0,42.0
2026-07-29,BL,4.0,19.0,-0.0,47.0,23.0,279.5
2026-07-29,BR,4.0,0.0,1.0,10.0,4.0,42.0
2026-07-29,BL,4.0,0.0,5.0,5.0,4.0,42.0
2026-07-29,BR,-14.0,-14.0,14.0,3.0,-28.0,-358.0
2026-07-29,BR,4.0,0.0,15.0,8.0,4.0,42.0
2026-07-29,BR,4.0,0.0,2.0,7.0,4.0,42.0
2026-07-29,BL,4.0,0.0,-0.0,5.0,4.0,42.0
2026-07-29,BR,4.0,0.0,1.0,6.0,4.0,42.0
2026-07-29,BR,-15.0,-15.0,15.0,3.0,-30.0,-383.0
2026-07-29,BR,4.0,0.0,4.0,35.0,4.0,42.0
2026-07-29,BL,4.0,0.0,6.0,5.0,4.0,42.0
2026-07-29,BL,4.0,0.0,11.0,12.0,4.0,42.0
2026-07-29,BL,4.0,0.0,13.0,6.0,4.0,42.0
2026-07-29,BR,4.0,27.0,9.0,46.0,31.0,379.5
2026-07-29,BR,4.0,0.0,1.0,8.0,4.0,42.0
2026-07-29,BR,-14.0,-14.0,14.0,1.0,-28.0,-358.0
2026-07-29,BR,-12.0,-12.0,12.0,1.0,-24.0,-308.0
2026-07-29,BR,-11.0,-11.0,11.0,1.0,-22.0,-283.0
2026-07-29,BR,4.0,0.0,5.0,5.0,4.0,42.0
2026-07-29,BR,4.0,18.0,8.0,60.0,22.0,267.0
2026-07-29,BR,4.0,0.0,1.0,7.0,4.0,42.0
2026-07-29,BR,4.0,0.0,1.0,6.0,4.0,42.0
2026-07-29,BR,4.0,0.0,3.0,7.0,4.0,42.0
2026-07-29,BL,4.0,0.0,3.0,6.0,4.0,42.0
2026-07-29,BL,-22.0,-22.0,22.0,0.0,-44.0,-558.0
2026-07-29,BR,4.0,0.0,-0.0,6.0,4.0,42.0
2026-07-29,BR,4.0,0.0,6.0,8.0,4.0,42.0
2026-07-29,BR,-13.0,-13.0,13.0,0.0,-26.0,-333.0
2026-07-29,BL,4.0,0.0,5.0,23.0,4.0,42.0
2026-07-29,BR,4.0,0.0,13.0,12.0,4.0,42.0
2026-07-29,BL,4.0,0.0,-0.0,12.0,4.0,42.0
2026-07-29,BL,4.0,0.0,3.0,6.0,4.0,42.0
2026-07-29,BL,4.0,0.0,3.0,6.0,4.0,42.0
2026-07-29,BR,4.0,15.0,8.0,39.0,19.0,229.5
2026-07-29,BL,4.0,0.0,7.0,16.0,4.0,42.0
2026-07-30,BR,4.0,0.0,4.0,6.0,4.0,42.0
2026-07-30,BR,4.0,0.0,16.0,19.0,4.0,42.0
2026-07-30,BR,4.0,0.0,9.0,6.0,4.0,42.0
2026-07-30,BL,-18.0,-18.0,19.0,2.0,-36.0,-458.0
2026-07-30,BR,4.0,0.0,2.0,23.0,4.0,42.0
2026-07-30,BR,4.0,0.0,3.0,15.0,4.0,42.0
2026-07-30,BR,4.0,12.0,5.0,41.0,16.0,192.0
2026-07-30,BR,-20.0,-20.0,20.0,0.0,-40.0,-508.0
2026-07-30,BL,4.0,0.0,11.0,5.0,4.0,42.0
2026-07-30,BL,4.0,0.0,14.0,5.0,4.0,42.0
2026-07-30,BL,4.0,0.0,2.0,5.0,4.0,42.0
2026-07-30,BL,-14.0,-14.0,14.0,3.0,-28.0,-358.0
2026-07-30,BR,4.0,0.0,1.0,5.0,4.0,42.0
2026-07-30,BL,4.0,0.0,2.0,14.0,4.0,42.0
2026-07-30,BR,4.0,0.0,1.0,10.0,4.0,42.0
2026-07-30,BR,-11.0,-11.0,11.0,0.0,-22.0,-283.0
2026-07-30,BR,-15.0,-15.0,15.0,0.0,-30.0,-383.0
2026-07-30,BL,-7.0,-7.0,7.0,1.0,-14.0,-183.0
2026-07-30,BR,4.0,0.0,1.0,8.0,4.0,42.0
2026-07-30,BL,4.0,0.0,2.0,8.0,4.0,42.0
2026-07-30,BR,-11.0,-11.0,11.0,1.0,-22.0,-283.0
2026-07-30,BR,4.0,0.0,4.0,10.0,4.0,42.0
2026-07-30,BL,4.0,0.0,3.0,6.0,4.0,42.0
2026-07-30,BR,4.0,0.0,4.0,26.0,4.0,42.0
2026-07-31,BR,-15.0,-15.0,15.0,1.0,-30.0,-383.0
2026-07-31,BR,4.0,0.0,8.0,7.0,4.0,42.0
2026-07-31,BL,4.0,0.0,-0.0,11.0,4.0,42.0
2026-07-31,BL,4.0,0.0,6.0,7.0,4.0,42.0
2026-07-31,BL,4.0,0.0,-0.0,6.0,4.0,42.0
2026-07-31,BL,-26.0,-26.0,26.0,2.0,-52.0,-658.0
2026-07-31,BR,4.0,5.0,-0.0,30.0,9.0,104.5
2026-07-31,BR,4.0,0.0,16.0,9.0,4.0,42.0
2026-07-31,BR,4.0,0.0,3.0,5.0,4.0,42.0
2026-07-31,BR,-14.0,-14.0,14.0,1.0,-28.0,-358.0
2026-07-31,BR,4.0,0.0,2.0,29.0,4.0,42.0
2026-07-31,BR,4.0,0.0,3.0,8.0,4.0,42.0
2026-07-31,BR,4.0,0.0,2.0,37.0,4.0,42.0
2026-07-31,BL,4.0,0.0,1.0,23.0,4.0,42.0
2026-07-31,BL,4.0,0.0,4.0,5.0,4.0,42.0
2026-07-31,BL,-12.0,-12.0,12.0,3.0,-24.0,-308.0
2026-07-31,BL,4.0,0.0,6.0,9.0,4.0,42.0
2026-07-31,BL,-28.0,-28.0,28.0,0.0,-56.0,-708.0
2026-07-31,BL,4.0,58.0,-0.0,80.0,62.0,767.0
2026-07-31,BR,4.0,0.0,4.0,5.0,4.0,42.0
2026-07-31,BL,4.0,0.0,1.0,5.0,4.0,42.0
2026-07-31,BL,-16.0,-16.0,16.0,0.0,-32.0,-408.0
2026-07-31,BL,4.0,0.0,3.0,8.0,4.0,42.0
2026-07-31,BR,4.0,0.0,9.0,7.0,4.0,42.0
2026-07-31,BL,4.0,0.0,-0.0,14.0,4.0,42.0
2026-07-31,BR,4.0,0.0,3.0,6.0,4.0,42.0
2026-07-31,BL,4.0,0.0,3.0,6.0,4.0,42.0
2026-07-31,BL,4.0,0.0,4.0,5.0,4.0,42.0
2026-07-31,BL,4.0,0.0,1.0,8.0,4.0,42.0
2026-07-31,BL,-11.0,-11.0,11.0,2.0,-22.0,-283.0
2026-08-04,BR,4.0,0.0,4.0,5.0,4.0,42.0
2026-08-04,BR,4.0,0.0,3.0,8.0,4.0,42.0
2026-08-04,BR,-11.0,-11.0,11.0,3.0,-22.0,-283.0
2026-08-04,BR,-11.0,-11.0,11.0,0.0,-22.0,-283.0
2026-08-04,BL,4.0,-14.0,14.0,4.0,-10.0,-133.0
2026-08-04,BR,4.0,0.0,11.0,6.0,4.0,42.0
2026-08-04,BR,-7.0,-7.0,7.0,1.0,-14.0,-183.0
2026-08-04,BR,-7.0,-7.0,7.0,3.0,-14.0,-183.0
2026-08-04,BR,4.0,5.0,-0.0,22.0,9.0,104.5
2026-08-04,BL,4.0,107.0,7.0,132.0,111.0,1379.5
2026-08-04,BR,-6.0,-6.0,6.0,1.0,-12.0,-158.0
2026-08-04,BR,4.0,34.0,1.0,69.0,38.0,467.0
2026-08-04,BR,4.0,0.0,1.0,5.0,4.0,42.0
2026-08-04,BR,4.0,0.0,6.0,6.0,4.0,42.0
2026-08-04,BR,4.0,0.0,5.0,5.0,4.0,42.0
2026-08-04,BL,4.0,16.0,2.0,27.0,20.0,242.0
2026-08-04,BR,-9.0,-9.0,9.0,2.0,-18.0,-233.0
2026-08-04,BR,4.0,0.0,3.0,9.0,4.0,42.0
2026-08-04,BL,4.0,14.0,6.0,37.0,18.0,217.0
2026-08-04,BR,4.0,0.0,1.0,6.0,4.0,42.0
2026-08-05,BR,4.0,23.0,3.0,48.0,27.0,329.5
2026-08-05,BR,4.0,0.0,-0.0,8.0,4.0,42.0
2026-08-05,BL,-34.0,-34.0,34.0,0.0,-68.0,-858.0
2026-08-05,BL,-20.0,-20.0,20.0,0.0,-40.0,-508.0
2026-08-05,BR,4.0,0.0,2.0,17.0,4.0,42.0
2026-08-05,BR,-22.0,-22.0,22.0,3.0,-44.0,-558.0
2026-08-05,BL,4.0,12.0,1.0,50.0,16.0,192.0
2026-08-05,BL,4.0,0.0,2.0,7.0,4.0,42.0
2026-08-05,BL,4.0,0.0,-0.0,5.0,4.0,42.0
2026-08-05,BL,4.0,0.0,3.0,13.0,4.0,42.0
2026-08-05,BR,4.0,0.0,6.0,8.0,4.0,42.0
2026-08-05,BR,4.0,46.0,4.0,76.0,50.0,617.0
2026-08-05,BR,4.0,0.0,4.0,5.0,4.0,42.0
2026-08-05,BL,4.0,0.0,4.0,8.0,4.0,42.0
2026-08-05,BR,4.0,0.0,10.0,23.0,4.0,42.0
2026-08-05,BR,4.0,6.0,1.0,30.0,10.0,117.0
2026-08-05,BR,4.0,0.0,-0.0,9.0,4.0,42.0
2026-08-05,BL,4.0,0.0,3.0,6.0,4.0,42.0
2026-08-05,BL,-11.0,-11.0,11.0,2.0,-22.0,-283.0
2026-08-06,BR,-13.0,-13.0,13.0,1.0,-26.0,-333.0
2026-08-06,BL,4.0,0.0,-0.0,6.0,4.0,42.0
2026-08-06,BR,-9.0,-9.0,9.0,1.0,-18.0,-233.0
2026-08-06,BR,-15.0,-15.0,15.0,1.0,-30.0,-383.0
2026-08-06,BL,4.0,0.0,1.0,10.0,4.0,42.0
2026-08-06,BR,4.0,0.0,6.0,6.0,4.0,42.0
2026-08-06,BL,-16.0,-16.0,16.0,1.0,-32.0,-408.0
2026-08-06,BR,4.0,0.0,6.0,7.0,4.0,42.0
2026-08-06,BL,4.0,0.0,-0.0,5.0,4.0,42.0
2026-08-06,BL,4.0,0.0,2.0,5.0,4.0,42.0
2026-08-06,BR,4.0,0.0,2.0,10.0,4.0,42.0
2026-08-06,BL,4.0,0.0,1.0,7.0,4.0,42.0
2026-08-06,BR,4.0,0.0,6.0,5.0,4.0,42.0
2026-08-06,BR,-13.0,-13.0,13.0,1.0,-26.0,-333.0
2026-08-06,BL,-12.0,-12.0,12.0,1.0,-24.0,-308.0
2026-08-06,BL,4.0,20.0,5.0,40.0,24.0,292.0
2026-08-06,BL,4.0,0.0,5.0,5.0,4.0,42.0
2026-08-06,BL,-12.0,-12.0,12.0,3.0,-24.0,-308.0
2026-08-06,BL,4.0,0.0,15.0,5.0,4.0,42.0
2026-08-06,BR,4.0,-14.0,14.0,4.0,-10.0,-133.0
2026-08-06,BR,-11.0,-11.0,11.0,3.0,-22.0,-283.0
2026-08-06,BR,4.0,0.0,-0.0,10.0,4.0,42.0
2026-08-06,BL,4.0,0.0,4.0,15.0,4.0,42.0
2026-08-06,BR,4.0,58.0,2.0,75.0,62.0,767.0
2026-08-06,BR,1.0,1.0,3.0,2.0,2.0,17.0
2026-08-07,BR,4.0,0.0,3.0,8.0,4.0,42.0
2026-08-07,BR,4.0,0.0,6.0,5.0,4.0,42.0
2026-08-07,BL,4.0,0.0,10.0,7.0,4.0,42.0
2026-08-07,BR,4.0,0.0,9.0,5.0,4.0,42.0
2026-08-07,BR,4.0,30.0,3.0,52.0,34.0,417.0
2026-08-07,BR,4.0,0.0,5.0,6.0,4.0,42.0
2026-08-07,BR,4.0,0.0,1.0,7.0,4.0,42.0
2026-08-07,BL,4.0,0.0,9.0,5.0,4.0,42.0
2026-08-07,BL,4.0,0.0,-0.0,7.0,4.0,42.0
2026-08-07,BL,4.0,44.0,2.0,63.0,48.0,592.0
2026-08-07,BR,4.0,0.0,1.0,17.0,4.0,42.0
2026-08-07,BL,-9.0,-9.0,9.0,0.0,-18.0,-233.0
2026-08-07,BL,4.0,71.0,9.0,96.0,75.0,929.5
2026-08-07,BL,-11.0,-11.0,11.0,0.0,-22.0,-283.0
2026-08-07,BL,4.0,0.0,10.0,5.0,4.0,42.0
2026-08-07,BR,-12.0,-12.0,12.0,2.0,-24.0,-308.0
2026-08-07,BR,4.0,0.0,4.0,5.0,4.0,42.0
2026-08-07,BL,-1.0,-1.0,5.0,3.0,-2.0,-33.0
2026-08-10,BR,-11.0,-11.0,11.0,3.0,-22.0,-283.0
2026-08-10,BR,4.0,0.0,2.0,5.0,4.0,42.0
2026-08-10,BR,4.0,0.0,7.0,5.0,4.0,42.0
2026-08-10,BR,-12.0,-12.0,12.0,2.0,-24.0,-308.0
2026-08-10,BL,4.0,0.0,6.0,5.0,4.0,42.0
2026-08-10,BL,4.0,0.0,7.0,7.0,4.0,42.0
2026-08-10,BR,4.0,0.0,6.0,5.0,4.0,42.0
2026-08-11,BL,-10.0,-10.0,10.0,0.0,-20.0,-258.0
2026-08-11,BL,-12.0,-12.0,12.0,0.0,-24.0,-308.0
2026-08-11,BL,4.0,0.0,10.0,7.0,4.0,42.0
2026-08-11,BR,-10.0,-10.0,10.0,3.0,-20.0,-258.0
2026-08-11,BR,4.0,0.0,3.0,5.0,4.0,42.0
2026-08-11,BL,4.0,0.0,4.0,8.0,4.0,42.0
2026-08-11,BR,4.0,0.0,4.0,5.0,4.0,42.0
2026-08-11,BL,-12.0,-12.0,12.0,0.0,-24.0,-308.0
2026-08-11,BL,4.0,0.0,8.0,5.0,4.0,42.0
2026-08-11,BR,4.0,0.0,3.0,5.0,4.0,42.0
2026-08-11,BR,4.0,0.0,3.0,6.0,4.0,42.0
2026-08-11,BL,-11.0,-11.0,11.0,1.0,-22.0,-283.0
2026-08-11,BR,-7.0,-7.0,7.0,2.0,-14.0,-183.0
2026-08-11,BL,-12.0,-12.0,12.0,1.0,-24.0,-308.0
2026-08-11,BL,-8.0,-8.0,8.0,2.0,-16.0,-208.0
2026-08-11,BL,4.0,9.0,2.0,25.0,13.0,154.5
2026-08-11,BR,-8.0,-8.0,8.0,3.0,-16.0,-208.0
2026-08-11,BL,4.0,0.0,3.0,19.0,4.0,42.0
2026-08-11,BL,4.0,12.0,1.0,29.0,16.0,192.0
2026-08-12,BR,4.0,0.0,9.0,7.0,4.0,42.0
2026-08-12,BR,4.0,0.0,2.0,11.0,4.0,42.0
2026-08-12,BR,4.0,0.0,1.0,21.0,4.0,42.0
2026-08-12,BR,-12.0,-12.0,12.0,2.0,-24.0,-308.0
2026-08-12,BL,4.0,0.0,8.0,6.0,4.0,42.0
2026-08-12,BL,4.0,0.0,-0.0,6.0,4.0,42.0
2026-08-12,BL,4.0,0.0,7.0,19.0,4.0,42.0
2026-08-12,BR,4.0,0.0,4.0,10.0,4.0,42.0
2026-08-12,BR,-10.0,-10.0,10.0,3.0,-20.0,-258.0
2026-08-12,BL,4.0,16.0,-0.0,33.0,20.0,242.0
2026-08-12,BR,-9.0,-9.0,9.0,1.0,-18.0,-233.0
2026-08-12,BL,-10.0,-10.0,10.0,0.0,-20.0,-258.0
2026-08-12,BL,4.0,0.0,2.0,8.0,4.0,42.0
2026-08-12,BL,-11.0,-11.0,11.0,0.0,-22.0,-283.0
2026-08-13,BR,4.0,0.0,-0.0,6.0,4.0,42.0
2026-08-13,BR,-9.0,-9.0,9.0,3.0,-18.0,-233.0
2026-08-13,BR,4.0,0.0,2.0,7.0,4.0,42.0
2026-08-13,BR,4.0,0.0,4.0,14.0,4.0,42.0
2026-08-13,BR,4.0,-10.0,10.0,4.0,-6.0,-83.0
2026-08-13,BR,4.0,34.0,2.0,56.0,38.0,467.0
2026-08-13,BR,4.0,0.0,5.0,13.0,4.0,42.0
2026-08-13,BL,-19.0,-19.0,19.0,0.0,-38.0,-483.0
2026-08-13,BL,4.0,0.0,2.0,6.0,4.0,42.0
2026-08-13,BL,4.0,13.0,2.0,29.0,17.0,204.5
2026-08-13,BR,-10.0,-10.0,10.0,0.0,-20.0,-258.0
2026-08-13,BR,4.0,0.0,4.0,5.0,4.0,42.0
2026-08-13,BR,4.0,0.0,1.0,5.0,4.0,42.0
2026-08-13,BR,4.0,0.0,1.0,18.0,4.0,42.0
2026-08-13,BL,-7.0,-7.0,7.0,1.0,-14.0,-183.0
2026-08-14,BL,4.0,0.0,10.0,15.0,4.0,42.0
2026-08-14,BR,4.0,0.0,2.0,5.0,4.0,42.0
2026-08-14,BR,4.0,0.0,6.0,5.0,4.0,42.0
2026-08-14,BL,-10.0,-10.0,10.0,3.0,-20.0,-258.0
2026-08-14,BL,4.0,0.0,6.0,11.0,4.0,42.0
2026-08-14,BR,-8.0,-8.0,8.0,2.0,-16.0,-208.0
2026-08-14,BR,4.0,0.0,1.0,11.0,4.0,42.0
2026-08-14,BL,-7.0,-7.0,7.0,3.0,-14.0,-183.0
2026-08-14,BL,4.0,18.0,7.0,29.0,22.0,267.0
2026-08-14,BL,4.0,0.0,2.0,20.0,4.0,42.0
2026-08-14,BL,4.0,2.0,6.0,13.0,6.0,67.0
2026-08-14,BL,4.0,0.0,2.0,10.0,4.0,42.0
2026-08-14,BL,-5.0,-5.0,5.0,2.0,-10.0,-133.0
2026-08-17,BR,4.0,28.0,1.0,44.0,32.0,392.0
2026-08-17,BL,4.0,2.0,3.0,23.0,6.0,67.0
2026-08-17,BL,4.0,0.0,-0.0,15.0,4.0,42.0
2026-08-17,BL,4.0,0.0,14.0,9.0,4.0,42.0
2026-08-17,BR,4.0,6.0,3.0,24.0,10.0,117.0
2026-08-17,BL,-8.0,-8.0,8.0,2.0,-16.0,-208.0
2026-08-17,BL,-8.0,-8.0,8.0,0.0,-16.0,-208.0
2026-08-17,BR,4.0,0.0,2.0,21.0,4.0,42.0
2026-08-17,BL,4.0,0.0,7.0,6.0,4.0,42.0
2026-08-17,BR,4.0,0.0,13.0,10.0,4.0,42.0
2026-08-17,BL,-6.0,-6.0,6.0,2.0,-12.0,-158.0
2026-08-17,BR,4.0,12.0,-0.0,23.0,16.0,192.0
2026-08-17,BR,4.0,4.0,6.0,11.0,8.0,92.0
2026-08-18,BL,4.0,19.0,3.0,41.0,23.0,279.5
2026-08-18,BL,4.0,0.0,1.0,6.0,4.0,42.0
2026-08-18,BL,4.0,0.0,1.0,14.0,4.0,42.0
2026-08-18,BR,4.0,0.0,2.0,20.0,4.0,42.0
2026-08-18,BR,-12.0,-12.0,12.0,1.0,-24.0,-308.0
