date,strat,method,center,em,short_k,long_k,credit,exit_kind,exit_val,pnl,note
2024-07-24,openic_c,vix252,5505.84,51.5,5555.0,5580.0,0.1,settle,0.0,6.74,
2024-07-24,openic_c,vix365,5505.84,42.8,5550.0,5575.0,0.15,settle,0.0,11.74,
2024-07-24,openic_c,straddle,5505.84,26.8,5535.0,5560.0,0.5,settle,0.0,46.74,
2024-07-25,eodic_p,vix252,5427.13,61.7,5365.0,5340.0,1.15,settle,0.0,111.74,
2024-07-25,eodic_p,vix365,5427.13,51.2,5375.0,5350.0,1.6,settle,0.0,156.74,
2024-07-25,eodic_p,straddle,5427.13,34.6,5395.0,5370.0,3.2,settle,0.0,316.74,
2024-07-25,eodic_c,vix252,5427.13,61.7,5490.0,5515.0,1.15,settle,0.0,111.74,
2024-07-25,eodic_c,vix365,5427.13,51.2,5480.0,5505.0,1.75,stop,10.7,-901.52,
2024-07-25,eodic_c,straddle,5427.13,34.6,5460.0,5485.0,3.9,stop,14.6,-1076.52,
2024-07-25,openic_p,vix252,5428.7,61.7,5365.0,5340.0,2.95,settle,0.0,291.74,
2024-07-25,openic_p,vix365,5428.7,51.2,5375.0,5350.0,3.9,settle,0.0,386.74,
2024-07-25,openic_p,straddle,5428.7,34.6,5395.0,5370.0,6.8,settle,0.0,676.74,
2024-07-25,openic_c,vix252,5428.7,61.7,5490.0,5515.0,0.3,settle,0.0,26.74,
2024-07-25,openic_c,vix365,5428.7,51.2,5480.0,5505.0,0.45,stop,10.7,-1031.52,
2024-07-25,openic_c,straddle,5428.7,34.6,5465.0,5490.0,0.85,stop,12.9,-1211.52,
2024-07-26,eodic_p,vix252,5399.22,62.8,5335.0,5310.0,0.4,settle,0.0,36.74,
2024-07-26,eodic_p,vix365,5399.22,52.2,5345.0,5320.0,0.6,settle,0.0,56.74,
2024-07-26,eodic_p,straddle,5399.22,37.2,5360.0,5335.0,1.1,settle,0.0,106.74,
2024-07-26,eodic_c,vix252,5399.22,62.8,5460.0,5485.0,5.0,stop,10.9,-596.52,
2024-07-26,eodic_c,vix365,5399.22,52.2,5450.0,5475.0,6.7,stop,10.6,-396.52,
2024-07-26,eodic_c,straddle,5399.22,37.2,5435.0,5460.0,9.7,stop,11.2,-156.52,
2024-07-26,openic_p,vix252,5433.67,62.8,5370.0,5345.0,0.6,settle,0.0,56.74,
2024-07-26,openic_p,vix365,5433.67,52.2,5380.0,5355.0,0.85,settle,0.0,81.74,
2024-07-26,openic_p,straddle,5433.67,37.2,5395.0,5370.0,1.55,settle,0.0,151.74,
2024-07-26,openic_c,vix252,5433.67,62.8,5495.0,5520.0,2.0,settle,0.0,196.74,
2024-07-26,openic_c,vix365,5433.67,52.2,5485.0,5510.0,3.05,settle,0.0,301.74,
2024-07-26,openic_c,straddle,5433.67,37.2,5470.0,5495.0,5.45,stop,10.3,-491.52,
2024-07-29,eodic_p,vix252,5459.1,56.4,5405.0,5380.0,1.0,settle,0.0,96.74,
2024-07-29,eodic_p,vix365,5459.1,46.8,5410.0,5385.0,1.2,settle,0.0,116.74,
2024-07-29,eodic_p,straddle,5459.1,32.8,5425.0,5400.0,2.15,settle,0.0,211.74,
2024-07-29,eodic_c,vix252,5459.1,56.4,5515.0,5540.0,1.75,settle,0.0,171.74,
2024-07-29,eodic_c,vix365,5459.1,46.8,5505.0,5530.0,3.0,settle,0.0,296.74,
2024-07-29,eodic_c,straddle,5459.1,32.8,5490.0,5515.0,5.5,settle,0.0,546.74,
2024-07-29,openic_p,vix252,5476.55,56.4,5420.0,5395.0,0.6,settle,0.0,56.74,
2024-07-29,openic_p,vix365,5476.55,46.8,5430.0,5405.0,0.9,settle,0.0,86.74,
2024-07-29,openic_p,straddle,5476.55,32.8,5445.0,5420.0,1.8,settle,0.0,176.74,
2024-07-29,openic_c,vix252,5476.55,56.4,5535.0,5560.0,0.65,settle,0.0,61.74,
2024-07-29,openic_c,vix365,5476.55,46.8,5525.0,5550.0,1.45,settle,0.0,141.74,
2024-07-29,openic_c,straddle,5476.55,32.8,5510.0,5535.0,3.6,settle,0.0,356.74,
2024-07-30,eodic_p,vix252,5463.54,57.1,5405.0,5380.0,0.5,settle,0.0,46.74,
2024-07-30,eodic_p,vix365,5463.54,47.5,5415.0,5390.0,0.75,stop,12.3,-1161.52,
2024-07-30,eodic_p,straddle,5463.54,29.4,5435.0,5410.0,1.85,stop,12.2,-1041.52,
2024-07-30,eodic_c,vix252,5463.54,57.1,5520.0,5545.0,1.25,settle,0.0,121.74,
2024-07-30,eodic_c,vix365,5463.54,47.5,5510.0,5535.0,2.45,settle,0.0,241.74,
2024-07-30,eodic_c,straddle,5463.54,29.4,5495.0,5520.0,5.5,settle,0.0,546.74,
2024-07-30,openic_p,vix252,5478.73,57.1,5420.0,5395.0,0.85,stop,13.8,-1301.52,
2024-07-30,openic_p,vix365,5478.73,47.5,5430.0,5405.0,1.5,stop,10.2,-876.52,
2024-07-30,openic_p,straddle,5478.73,29.4,5450.0,5425.0,3.9,stop,12.2,-836.52,
2024-07-30,openic_c,vix252,5478.73,57.1,5535.0,5560.0,0.1,settle,0.0,6.74,
2024-07-30,openic_c,vix365,5478.73,47.5,5525.0,5550.0,0.35,settle,0.0,31.74,
2024-07-30,openic_c,straddle,5478.73,29.4,5510.0,5535.0,1.15,settle,0.0,111.74,
2024-07-31,eodic_p,vix252,5436.44,60.6,5375.0,5350.0,0.1,settle,0.0,6.74,
2024-07-31,eodic_p,vix365,5436.44,50.3,5385.0,5360.0,0.25,settle,0.0,21.74,
2024-07-31,eodic_p,straddle,5436.44,42.6,5395.0,5370.0,0.4,settle,0.0,36.74,
2024-07-31,eodic_c,vix252,5436.44,60.6,5495.0,5520.0,11.8,stop,12.9,-116.52,
2024-07-31,eodic_c,vix365,5436.44,50.3,5485.0,5510.0,13.4,stop,14.7,-136.52,
2024-07-31,eodic_c,straddle,5436.44,42.6,5480.0,5505.0,14.2,stop,15.7,-156.52,
2024-07-31,openic_p,vix252,5505.59,60.6,5445.0,5420.0,2.0,settle,0.0,196.74,
2024-07-31,openic_p,vix365,5505.59,50.3,5455.0,5430.0,2.75,settle,0.0,271.74,
2024-07-31,openic_p,straddle,5505.59,42.6,5465.0,5440.0,3.7,settle,0.0,366.74,
2024-07-31,openic_c,vix252,5505.59,60.6,5565.0,5590.0,1.9,settle,0.0,186.74,
2024-07-31,openic_c,vix365,5505.59,50.3,5555.0,5580.0,2.85,settle,0.0,281.74,
2024-07-31,openic_c,straddle,5505.59,42.6,5550.0,5575.0,3.4,settle,0.0,336.74,
2024-08-01,eodic_p,vix252,5522.3,56.9,5465.0,5440.0,0.65,stop,12.7,-1211.52,
2024-08-01,eodic_p,vix365,5522.3,47.3,5475.0,5450.0,1.0,stop,12.6,-1166.52,
2024-08-01,eodic_p,straddle,5522.3,34.6,5490.0,5465.0,1.7,stop,11.8,-1016.52,
2024-08-01,eodic_c,vix252,5522.3,56.9,5580.0,5605.0,2.9,settle,0.0,286.74,
2024-08-01,eodic_c,vix365,5522.3,47.3,5570.0,5595.0,4.75,settle,0.0,471.74,
2024-08-01,eodic_c,straddle,5522.3,34.6,5555.0,5580.0,8.0,settle,0.0,796.74,
2024-08-01,openic_p,vix252,5537.84,56.9,5480.0,5455.0,0.7,stop,13.2,-1256.52,
2024-08-01,openic_p,vix365,5537.84,47.3,5490.0,5465.0,1.05,stop,11.8,-1081.52,
2024-08-01,openic_p,straddle,5537.84,34.6,5505.0,5480.0,1.9,stop,11.3,-946.52,
2024-08-01,openic_c,vix252,5537.84,56.9,5595.0,5620.0,1.05,settle,0.0,101.74,
2024-08-01,openic_c,vix365,5537.84,47.3,5585.0,5610.0,2.05,settle,0.0,201.74,
2024-08-01,openic_c,straddle,5537.84,34.6,5570.0,5595.0,4.35,settle,0.0,431.74,
2024-08-02,eodic_p,vix252,5446.68,63.8,5385.0,5360.0,12.0,stop,11.0,93.48,
2024-08-02,eodic_p,vix365,5446.68,53.0,5395.0,5370.0,13.5,stop,12.5,93.48,
2024-08-02,eodic_p,straddle,5446.68,52.6,5395.0,5370.0,13.5,stop,12.5,93.48,
2024-08-02,eodic_c,vix252,5446.68,63.8,5510.0,5535.0,0.25,settle,0.0,21.74,
2024-08-02,eodic_c,vix365,5446.68,53.0,5500.0,5525.0,0.35,settle,0.0,31.74,
2024-08-02,eodic_c,straddle,5446.68,52.6,5500.0,5525.0,0.35,settle,0.0,31.74,
2024-08-02,openic_p,vix252,5376.63,63.8,5315.0,5290.0,4.9,stop,12.4,-756.52,
2024-08-02,openic_p,vix365,5376.63,53.0,5325.0,5300.0,6.1,stop,10.6,-456.52,
2024-08-02,openic_p,straddle,5376.63,52.6,5325.0,5300.0,6.1,stop,10.6,-456.52,
2024-08-02,openic_c,vix252,5376.63,63.8,5440.0,5465.0,1.45,settle,0.0,141.74,
2024-08-02,openic_c,vix365,5376.63,53.0,5430.0,5455.0,1.95,settle,0.0,191.74,
2024-08-02,openic_c,straddle,5376.63,52.6,5430.0,5455.0,1.95,settle,0.0,191.74,
2024-08-05,eodic_p,vix252,5346.56,78.8,5270.0,5245.0,11.6,stop,28.0,-1646.52,
2024-08-05,eodic_p,vix365,5346.56,65.5,5280.0,5255.0,11.3,stop,29.1,-1786.52,
2024-08-05,eodic_p,straddle,5346.56,43.0,5305.0,5280.0,13.6,stop,36.2,-2266.52,
2024-08-05,eodic_c,vix252,5346.56,78.8,5425.0,5450.0,-0.4,settle,0.0,-43.26,
2024-08-05,eodic_c,vix365,5346.56,65.5,5410.0,5435.0,0.3,settle,0.0,26.74,
2024-08-05,eodic_c,straddle,5346.56,43.0,5390.0,5415.0,-0.15,settle,0.0,-18.26,
2024-08-05,openic_p,vix252,5151.14,78.8,5070.0,5045.0,1.2,settle,0.0,116.74,
2024-08-05,openic_p,vix365,5151.14,65.5,5085.0,5060.0,1.5,settle,0.0,146.74,
2024-08-05,openic_p,straddle,5151.14,43.0,5110.0,5085.0,2.3,settle,0.0,226.74,
2024-08-05,openic_c,vix252,5151.14,78.8,5230.0,5255.0,8.1,stop,12.3,-426.52,
2024-08-05,openic_c,vix365,5151.14,65.5,5215.0,5240.0,9.8,stop,12.4,-266.52,
2024-08-05,openic_c,straddle,5151.14,43.0,5195.0,5220.0,12.0,stop,15.3,-336.52,
2024-08-06,eodic_p,vix252,5186.33,126.0,5060.0,5035.0,0.7,settle,0.0,66.74,
2024-08-06,eodic_p,vix365,5186.33,104.7,5080.0,5055.0,1.0,settle,0.0,96.74,
2024-08-06,eodic_p,straddle,5186.33,64.0,5120.0,5095.0,2.1,settle,0.0,206.74,
2024-08-06,eodic_c,vix252,5186.33,126.0,5310.0,5335.0,1.55,settle,0.0,151.74,
2024-08-06,eodic_c,vix365,5186.33,104.7,5290.0,5315.0,2.75,stop,10.1,-741.52,
2024-08-06,eodic_c,straddle,5186.33,64.0,5250.0,5275.0,6.2,stop,13.9,-776.52,
2024-08-06,openic_p,vix252,5206.42,126.0,5080.0,5055.0,0.25,settle,0.0,21.74,
2024-08-06,openic_p,vix365,5206.42,104.7,5100.0,5075.0,0.4,settle,0.0,36.74,
2024-08-06,openic_p,straddle,5206.42,64.0,5140.0,5115.0,1.2,settle,0.0,116.74,
2024-08-06,openic_c,vix252,5206.42,126.0,5330.0,5355.0,1.45,settle,0.0,141.74,
2024-08-06,openic_c,vix365,5206.42,104.7,5310.0,5335.0,2.55,settle,0.0,251.74,
2024-08-06,openic_c,straddle,5206.42,64.0,5270.0,5295.0,6.6,stop,11.7,-516.52,
2024-08-07,eodic_p,vix252,5240.03,91.5,5150.0,5125.0,0.2,settle,0.0,16.74,
2024-08-07,eodic_p,vix365,5240.03,76.0,5165.0,5140.0,0.3,settle,0.0,26.74,
2024-08-07,eodic_p,straddle,5240.03,45.1,5195.0,5170.0,0.7,settle,0.0,66.74,
2024-08-07,eodic_c,vix252,5240.03,91.5,5330.0,5355.0,5.8,settle,0.0,576.74,
2024-08-07,eodic_c,vix365,5240.03,76.0,5315.0,5340.0,8.4,stop,12.6,-426.52,
2024-08-07,eodic_c,straddle,5240.03,45.1,5285.0,5310.0,13.6,stop,16.0,-246.52,
2024-08-07,openic_p,vix252,5293.13,91.5,5200.0,5175.0,0.45,settle,0.5,-8.26,
2024-08-07,openic_p,vix365,5293.13,76.0,5215.0,5190.0,0.7,stop,9.7,-906.52,
2024-08-07,openic_p,straddle,5293.13,45.1,5250.0,5225.0,1.65,stop,9.9,-831.52,
2024-08-07,openic_c,vix252,5293.13,91.5,5385.0,5410.0,0.9,settle,0.0,86.74,
2024-08-07,openic_c,vix365,5293.13,76.0,5370.0,5395.0,1.95,settle,0.0,191.74,
2024-08-07,openic_c,straddle,5293.13,45.1,5340.0,5365.0,6.2,settle,0.0,616.74,
2024-08-08,eodic_p,vix252,5199.5,91.2,5110.0,5085.0,0.35,settle,0.0,31.74,
2024-08-08,eodic_p,vix365,5199.5,75.8,5125.0,5100.0,0.55,settle,0.0,51.74,
2024-08-08,eodic_p,straddle,5199.5,52.6,5145.0,5120.0,1.0,settle,0.0,96.74,
2024-08-08,eodic_c,vix252,5199.5,91.2,5290.0,5315.0,6.2,stop,12.9,-676.52,
2024-08-08,eodic_c,vix365,5199.5,75.8,5275.0,5300.0,8.4,stop,12.8,-446.52,
2024-08-08,eodic_c,straddle,5199.5,52.6,5250.0,5275.0,12.1,stop,15.9,-386.52,
2024-08-08,openic_p,vix252,5252.57,91.2,5160.0,5135.0,0.8,settle,0.0,76.74,
2024-08-08,openic_p,vix365,5252.57,75.8,5175.0,5150.0,1.2,settle,0.0,116.74,
2024-08-08,openic_p,straddle,5252.57,52.6,5200.0,5175.0,2.05,settle,0.0,201.74,
2024-08-08,openic_c,vix252,5252.57,91.2,5345.0,5370.0,1.95,settle,0.0,191.74,
2024-08-08,openic_c,vix365,5252.57,75.8,5330.0,5355.0,3.35,settle,0.0,331.74,
2024-08-08,openic_c,straddle,5252.57,52.6,5305.0,5330.0,6.8,stop,13.6,-686.52,
2024-08-09,eodic_p,vix252,5319.31,79.7,5240.0,5215.0,2.5,settle,0.0,246.74,
2024-08-09,eodic_p,vix365,5319.31,66.2,5255.0,5230.0,3.5,settle,0.0,346.74,
2024-08-09,eodic_p,straddle,5319.31,50.3,5270.0,5245.0,4.7,settle,0.0,466.74,
2024-08-09,eodic_c,vix252,5319.31,79.7,5400.0,5425.0,0.65,settle,0.0,61.74,
2024-08-09,eodic_c,vix365,5319.31,66.2,5385.0,5410.0,1.5,settle,0.0,146.74,
2024-08-09,eodic_c,straddle,5319.31,50.3,5370.0,5395.0,2.8,settle,0.0,276.74,
2024-08-09,openic_p,vix252,5314.66,79.7,5235.0,5210.0,1.45,settle,0.0,141.74,
2024-08-09,openic_p,vix365,5314.66,66.2,5250.0,5225.0,2.2,settle,0.0,216.74,
2024-08-09,openic_p,straddle,5314.66,50.3,5265.0,5240.0,3.2,settle,0.0,316.74,
2024-08-09,openic_c,vix252,5314.66,79.7,5395.0,5420.0,0.9,settle,0.0,86.74,
2024-08-09,openic_c,vix365,5314.66,66.2,5380.0,5405.0,1.95,settle,0.0,191.74,
2024-08-09,openic_c,straddle,5314.66,50.3,5365.0,5390.0,3.65,settle,0.0,361.74,
2024-08-12,eodic_p,vix252,5344.16,68.6,5275.0,5250.0,0.6,settle,0.0,56.74,
2024-08-12,eodic_p,vix365,5344.16,57.0,5285.0,5260.0,0.85,settle,0.0,81.74,
2024-08-12,eodic_p,straddle,5344.16,34.2,5310.0,5285.0,2.0,settle,0.0,196.74,
2024-08-12,eodic_c,vix252,5344.16,68.6,5415.0,5440.0,0.45,settle,0.0,41.74,
2024-08-12,eodic_c,vix365,5344.16,57.0,5400.0,5425.0,1.6,settle,0.0,156.74,
2024-08-12,eodic_c,straddle,5344.16,34.2,5380.0,5405.0,4.95,settle,0.0,491.74,
2024-08-12,openic_p,vix252,5351.88,68.6,5285.0,5260.0,2.1,settle,0.0,206.74,
2024-08-12,openic_p,vix365,5351.88,57.0,5295.0,5270.0,2.9,settle,0.0,286.74,
2024-08-12,openic_p,straddle,5351.88,34.2,5320.0,5295.0,6.0,settle,0.0,596.74,
2024-08-12,openic_c,vix252,5351.88,68.6,5420.0,5445.0,0.05,settle,0.0,1.74,
2024-08-12,openic_c,vix365,5351.88,57.0,5410.0,5435.0,0.15,settle,0.0,11.74,
2024-08-12,openic_c,straddle,5351.88,34.2,5385.0,5410.0,1.3,settle,0.0,126.74,
2024-08-13,eodic_p,vix252,5344.39,69.7,5275.0,5250.0,0.25,settle,0.0,21.74,
2024-08-13,eodic_p,vix365,5344.39,57.9,5285.0,5260.0,0.4,settle,0.0,36.74,
2024-08-13,eodic_p,straddle,5344.39,34.8,5310.0,5285.0,1.05,settle,0.0,101.74,
2024-08-13,eodic_c,vix252,5344.39,69.7,5415.0,5440.0,2.95,stop,12.5,-961.52,
2024-08-13,eodic_c,vix365,5344.39,57.9,5400.0,5425.0,6.2,stop,10.35,-421.52,
2024-08-13,eodic_c,straddle,5344.39,34.8,5380.0,5405.0,11.4,stop,13.1,-176.52,
2024-08-13,openic_p,vix252,5376.98,69.7,5305.0,5280.0,0.6,settle,0.0,56.74,
2024-08-13,openic_p,vix365,5376.98,57.9,5320.0,5295.0,0.95,settle,0.0,91.74,
2024-08-13,openic_p,straddle,5376.98,34.8,5340.0,5315.0,1.8,settle,0.0,176.74,
2024-08-13,openic_c,vix252,5376.98,69.7,5445.0,5470.0,0.3,settle,0.0,26.74,
2024-08-13,openic_c,vix365,5376.98,57.9,5435.0,5460.0,0.8,settle,0.0,76.74,
2024-08-13,openic_c,straddle,5376.98,34.8,5410.0,5435.0,4.7,stop,9.65,-501.52,
2024-08-14,eodic_p,vix252,5434.43,62.0,5370.0,5345.0,0.9,settle,0.0,86.74,
2024-08-14,eodic_p,vix365,5434.43,51.5,5385.0,5360.0,1.55,settle,0.0,151.74,
2024-08-14,eodic_p,straddle,5434.43,35.3,5400.0,5375.0,2.45,settle,0.0,241.74,
2024-08-14,eodic_c,vix252,5434.43,62.0,5495.0,5520.0,1.5,settle,0.0,146.74,
2024-08-14,eodic_c,vix365,5434.43,51.5,5485.0,5510.0,2.45,settle,0.0,241.74,
2024-08-14,eodic_c,straddle,5434.43,35.3,5470.0,5495.0,4.75,settle,0.0,471.74,
2024-08-14,openic_p,vix252,5442.36,62.0,5380.0,5355.0,1.85,settle,0.0,181.74,
2024-08-14,openic_p,vix365,5442.36,51.5,5390.0,5365.0,2.45,settle,0.0,241.74,
2024-08-14,openic_p,straddle,5442.36,35.3,5405.0,5380.0,3.9,settle,0.0,386.74,
2024-08-14,openic_c,vix252,5442.36,62.0,5505.0,5530.0,0.25,settle,0.0,21.74,
2024-08-14,openic_c,vix365,5442.36,51.5,5495.0,5520.0,0.55,settle,0.0,51.74,
2024-08-14,openic_c,straddle,5442.36,35.3,5480.0,5505.0,1.35,settle,0.0,131.74,
2024-08-15,eodic_p,vix252,5455.21,55.6,5400.0,5375.0,0.05,settle,0.0,1.74,
2024-08-15,eodic_p,vix365,5455.21,46.2,5410.0,5385.0,0.1,settle,0.0,6.74,
2024-08-15,eodic_p,straddle,5455.21,29.8,5425.0,5400.0,0.2,settle,0.0,16.74,
2024-08-15,eodic_c,vix252,5455.21,55.6,5510.0,5535.0,10.4,stop,12.0,-166.52,
2024-08-15,eodic_c,vix365,5455.21,46.2,5500.0,5525.0,13.4,stop,12.3,103.48,
2024-08-15,eodic_c,straddle,5455.21,29.8,5485.0,5510.0,16.9,stop,17.0,-16.52,
2024-08-15,openic_p,vix252,5501.13,55.6,5445.0,5420.0,0.65,settle,0.0,61.74,
2024-08-15,openic_p,vix365,5501.13,46.2,5455.0,5430.0,0.95,settle,0.0,91.74,
2024-08-15,openic_p,straddle,5501.13,29.8,5470.0,5445.0,1.8,settle,0.0,176.74,
2024-08-15,openic_c,vix252,5501.13,55.6,5555.0,5580.0,0.4,settle,0.0,36.74,
2024-08-15,openic_c,vix365,5501.13,46.2,5545.0,5570.0,0.9,settle,0.0,86.74,
2024-08-15,openic_c,straddle,5501.13,29.8,5530.0,5555.0,3.0,stop,8.0,-506.52,
2024-08-16,eodic_p,vix252,5543.22,53.2,5490.0,5465.0,2.55,settle,0.0,251.74,
2024-08-16,eodic_p,vix365,5543.22,44.2,5500.0,5475.0,3.65,settle,0.0,361.74,
2024-08-16,eodic_p,straddle,5543.22,30.3,5515.0,5490.0,6.2,settle,0.0,616.74,
2024-08-16,eodic_c,vix252,5543.22,53.2,5595.0,5620.0,0.25,settle,0.0,21.74,
2024-08-16,eodic_c,vix365,5543.22,44.2,5585.0,5610.0,0.55,settle,0.0,51.74,
2024-08-16,eodic_c,straddle,5543.22,30.3,5575.0,5600.0,1.1,settle,0.0,106.74,
2024-08-16,openic_p,vix252,5530.5,53.2,5475.0,5450.0,0.55,settle,0.0,51.74,
2024-08-16,openic_p,vix365,5530.5,44.2,5485.0,5460.0,0.9,settle,0.0,86.74,
2024-08-16,openic_p,straddle,5530.5,30.3,5500.0,5475.0,1.7,settle,0.0,166.74,
2024-08-16,openic_c,vix252,5530.5,53.2,5585.0,5610.0,0.9,settle,0.0,86.74,
2024-08-16,openic_c,vix365,5530.5,44.2,5575.0,5600.0,1.85,settle,0.0,181.74,
2024-08-16,openic_c,straddle,5530.5,30.3,5560.0,5585.0,4.2,settle,0.0,416.74,
2024-08-19,eodic_p,vix252,5554.25,51.8,5500.0,5475.0,0.55,settle,0.0,51.74,
2024-08-19,eodic_p,vix365,5554.25,43.0,5510.0,5485.0,0.85,settle,0.0,81.74,
2024-08-19,eodic_p,straddle,5554.25,23.9,5530.0,5505.0,2.1,settle,0.0,206.74,
2024-08-19,eodic_c,vix252,5554.25,51.8,5605.0,5630.0,0.4,settle,3.25,-288.26,
2024-08-19,eodic_c,vix365,5554.25,43.0,5595.0,5620.0,1.0,settle,13.25,-1228.26,
2024-08-19,eodic_c,straddle,5554.25,23.9,5580.0,5605.0,2.95,stop,7.4,-451.52,
2024-08-19,openic_p,vix252,5557.23,51.8,5505.0,5480.0,0.35,settle,0.0,31.74,
2024-08-19,openic_p,vix365,5557.23,43.0,5515.0,5490.0,0.65,settle,0.0,61.74,
2024-08-19,openic_p,straddle,5557.23,23.9,5535.0,5510.0,1.9,settle,0.0,186.74,
2024-08-19,openic_c,vix252,5557.23,51.8,5610.0,5635.0,0.1,settle,0.0,6.74,
2024-08-19,openic_c,vix365,5557.23,43.0,5600.0,5625.0,0.45,settle,8.25,-783.26,
2024-08-19,openic_c,straddle,5557.23,23.9,5580.0,5605.0,2.7,stop,7.4,-476.52,
2024-08-20,eodic_p,vix252,5608.25,51.8,5555.0,5530.0,0.75,settle,0.0,71.74,
2024-08-20,eodic_p,vix365,5608.25,43.0,5565.0,5540.0,1.2,settle,0.0,116.74,
2024-08-20,eodic_p,straddle,5608.25,21.4,5585.0,5560.0,2.7,settle,0.0,266.74,
2024-08-20,eodic_c,vix252,5608.25,51.8,5660.0,5685.0,0.1,settle,0.0,6.74,
2024-08-20,eodic_c,vix365,5608.25,43.0,5650.0,5675.0,0.2,settle,0.0,16.74,
2024-08-20,eodic_c,straddle,5608.25,21.4,5630.0,5655.0,1.65,settle,0.0,161.74,
2024-08-20,openic_p,vix252,5602.88,51.8,5550.0,5525.0,0.4,settle,0.0,36.74,
2024-08-20,openic_p,vix365,5602.88,43.0,5560.0,5535.0,0.55,settle,0.0,51.74,
2024-08-20,openic_p,straddle,5602.88,21.4,5580.0,5555.0,1.35,settle,0.0,131.74,
2024-08-20,openic_c,vix252,5602.88,51.8,5655.0,5680.0,0.35,settle,0.0,31.74,
2024-08-20,openic_c,vix365,5602.88,43.0,5645.0,5670.0,0.9,settle,0.0,86.74,
2024-08-20,openic_c,straddle,5602.88,21.4,5625.0,5650.0,4.7,settle,0.0,466.74,
2024-08-21,eodic_p,vix252,5597.12,56.0,5540.0,5515.0,0.6,settle,0.0,56.74,
2024-08-21,eodic_p,vix365,5597.12,46.5,5550.0,5525.0,0.85,settle,0.0,81.74,
2024-08-21,eodic_p,straddle,5597.12,28.7,5570.0,5545.0,2.0,settle,0.0,196.74,
2024-08-21,eodic_c,vix252,5597.12,56.0,5655.0,5680.0,0.6,settle,0.0,56.74,
2024-08-21,eodic_c,vix365,5597.12,46.5,5645.0,5670.0,1.45,settle,0.0,141.74,
2024-08-21,eodic_c,straddle,5597.12,28.7,5625.0,5650.0,5.55,settle,0.0,551.74,
2024-08-21,openic_p,vix252,5603.09,56.0,5545.0,5520.0,0.45,settle,0.0,41.74,
2024-08-21,openic_p,vix365,5603.09,46.5,5555.0,5530.0,0.7,settle,0.0,66.74,
2024-08-21,openic_p,straddle,5603.09,28.7,5575.0,5550.0,1.75,settle,0.0,171.74,
2024-08-21,openic_c,vix252,5603.09,56.0,5660.0,5685.0,0.5,settle,0.0,46.74,
2024-08-21,openic_c,vix365,5603.09,46.5,5650.0,5675.0,1.25,settle,0.0,121.74,
2024-08-21,openic_c,straddle,5603.09,28.7,5630.0,5655.0,5.2,settle,0.0,516.74,
2024-08-22,eodic_p,vix252,5620.85,57.6,5565.0,5540.0,0.25,settle,0.0,21.74,
2024-08-22,eodic_p,vix365,5620.85,47.9,5575.0,5550.0,0.35,stop,10.8,-1051.52,
2024-08-22,eodic_p,straddle,5620.85,25.0,5595.0,5570.0,1.1,stop,10.7,-966.52,
2024-08-22,eodic_c,vix252,5620.85,57.6,5680.0,5705.0,0.5,settle,0.0,46.74,
2024-08-22,eodic_c,vix365,5620.85,47.9,5670.0,5695.0,1.6,settle,0.0,156.74,
2024-08-22,eodic_c,straddle,5620.85,25.0,5645.0,5670.0,8.4,settle,0.0,836.74,
2024-08-22,openic_p,vix252,5637.77,57.6,5580.0,5555.0,0.65,stop,10.7,-1011.52,
2024-08-22,openic_p,vix365,5637.77,47.9,5590.0,5565.0,1.25,stop,9.0,-781.52,
2024-08-22,openic_p,straddle,5637.77,25.0,5615.0,5590.0,3.85,stop,11.9,-811.52,
2024-08-22,openic_c,vix252,5637.77,57.6,5695.0,5720.0,0.0,settle,0.0,-3.26,
2024-08-22,openic_c,vix365,5637.77,47.9,5685.0,5710.0,0.15,settle,0.0,11.74,
2024-08-22,openic_c,straddle,5637.77,25.0,5665.0,5690.0,1.3,settle,0.0,126.74,
2024-08-23,eodic_p,vix252,5570.64,61.6,5510.0,5485.0,0.6,settle,0.0,56.74,
2024-08-23,eodic_p,vix365,5570.64,51.2,5520.0,5495.0,0.9,settle,0.0,86.74,
2024-08-23,eodic_p,straddle,5570.64,42.1,5530.0,5505.0,1.3,settle,0.0,126.74,
2024-08-23,eodic_c,vix252,5570.64,61.6,5630.0,5655.0,6.05,stop,11.4,-541.52,
2024-08-23,eodic_c,vix365,5570.64,51.2,5620.0,5645.0,7.9,stop,15.2,-736.52,
2024-08-23,eodic_c,straddle,5570.64,42.1,5615.0,5640.0,8.8,stop,16.3,-756.52,
2024-08-23,openic_p,vix252,5602.49,61.6,5540.0,5515.0,0.85,settle,0.0,81.74,
2024-08-23,openic_p,vix365,5602.49,51.2,5550.0,5525.0,1.15,settle,0.0,111.74,
2024-08-23,openic_p,straddle,5602.49,42.1,5560.0,5535.0,1.4,settle,0.0,136.74,
2024-08-23,openic_c,vix252,5602.49,61.6,5665.0,5690.0,3.4,settle,0.0,336.74,
2024-08-23,openic_c,vix365,5602.49,51.2,5655.0,5680.0,5.2,settle,0.0,516.74,
2024-08-23,openic_c,straddle,5602.49,42.1,5645.0,5670.0,7.2,settle,0.0,716.74,
2024-08-26,eodic_p,vix252,5634.61,56.3,5580.0,5555.0,0.4,settle,0.0,36.74,
2024-08-26,eodic_p,vix365,5634.61,46.8,5590.0,5565.0,0.65,settle,0.0,61.74,
