Date,O,H,L,C,RTH_H,RTH_L,ETH_High,ETH_Low
2022-08-24,4889.25,4980.75,4871.75,4969.0,4980.75,4943.5,4903.0,4871.75
2022-08-25,4909.75,5025.0,4904.0,5016.25,5025.0,4969.75,4948.75,4904.0
2022-08-26,4959.25,5028.5,4875.25,4880.0,5028.5,4875.25,4978.25,4941.0
2022-08-29,4785.0,4886.25,4767.75,4853.75,4886.25,4839.25,4801.75,4767.75
2022-08-30,4796.75,4868.75,4786.75,4812.0,4868.75,4786.75,4833.75,4787.75
2022-08-31,4748.25,4839.25,4740.25,4781.75,4839.25,4775.25,4779.25,4740.25
2022-09-01,4719.0,4793.5,4682.0,4782.75,4793.5,4725.75,4722.0,4682.0
2022-09-02,4728.5,4841.5,4716.25,4751.5,4841.5,4728.25,4766.25,4716.25
2022-09-06,4690.0,4766.75,4676.25,4728.5,4766.75,4709.0,4724.25,4676.25
2022-09-07,4668.5,4811.0,4644.5,4799.0,4811.0,4726.75,4684.25,4644.5
2022-09-08,4741.0,4833.0,4715.5,4832.0,4833.0,4765.0,4757.0,4715.5
2022-09-09,4771.25,4899.5,4766.75,4886.75,4899.5,4848.5,4806.0,4766.75
2022-09-12,4839.25,4942.25,4823.5,4937.0,4942.25,4908.25,4858.25,4823.5
2022-09-13,4880.75,4918.25,4743.0,4759.5,4855.75,4743.0,4918.25,4774.25
2022-09-14,4700.0,4785.75,4685.75,4769.25,4785.75,4733.5,4722.75,4685.75
2022-09-15,4715.25,4782.0,4691.75,4727.75,4782.0,4709.5,4720.25,4691.75
2022-09-16,4647.25,4700.25,4606.25,4699.0,4700.25,4657.5,4648.25,4606.25
2022-09-19,4632.75,4731.5,4589.5,4723.75,4731.5,4657.75,4642.5,4589.5
2022-09-20,4666.25,4697.75,4628.5,4684.0,4697.75,4647.75,4679.5,4628.5
2022-09-21,4622.0,4729.75,4598.0,4608.75,4729.75,4604.0,4640.0,4598.0
2022-09-22,4537.25,4611.25,4510.0,4579.25,4611.25,4568.0,4576.25,4510.0
2022-09-23,4520.5,4539.75,4458.25,4512.5,4539.75,4464.75,4526.5,4458.25
2022-09-26,4448.5,4535.0,4414.75,4471.25,4535.0,4462.0,4461.5,4414.75
2022-09-27,4411.25,4537.5,4407.0,4467.75,4537.5,4439.75,4471.0,4407.0
2022-09-28,4411.75,4555.75,4356.25,4539.5,4555.75,4456.75,4424.25,4356.25
2022-09-29,4473.5,4502.0,4416.75,4460.75,4502.0,4426.5,4479.25,4416.75
2022-09-30,4399.75,4489.0,4383.5,4416.75,4489.0,4399.75,4437.0,4383.5
2022-10-03,4336.5,4516.25,4315.0,4499.5,4516.25,4421.5,4386.75,4315.0
2022-10-04,4439.75,4613.25,4429.5,4606.25,4613.25,4553.0,4504.75,4429.5
2022-10-05,4544.25,4624.5,4500.25,4607.0,4624.5,4538.5,4547.75,4500.25
2022-10-06,4539.0,4616.0,4507.0,4559.5,4616.0,4555.25,4562.75,4507.0
2022-10-07,4489.0,4522.0,4437.0,4454.0,4522.0,4437.0,4513.75,4443.5
2022-10-10,4382.0,4470.0,4361.25,4430.5,4470.0,4404.5,4410.75,4361.25
2022-10-11,4368.0,4457.75,4327.5,4406.75,4457.75,4383.5,4379.25,4327.5
2022-10-12,4350.25,4425.25,4339.5,4396.25,4425.25,4390.0,4378.5,4339.5
2022-10-13,4339.5,4502.25,4250.0,4483.25,4502.25,4306.5,4388.0,4250.0
2022-10-14,4423.5,4529.75,4395.75,4405.0,4529.75,4395.75,4477.0,4403.5
2022-10-17,4334.25,4507.0,4333.75,4500.25,4507.0,4466.0,4401.75,4333.75
2022-10-18,4449.5,4581.75,4449.25,4550.75,4581.75,4501.75,4519.25,4449.25
2022-10-19,4503.0,4545.25,4445.0,4512.25,4545.25,4481.25,4517.5,4445.0
2022-10-20,4451.25,4552.5,4420.25,4486.5,4552.5,4470.75,4473.25,4420.25
2022-10-21,4421.0,4574.0,4384.75,4569.75,4574.0,4460.0,4432.5,4384.75
2022-10-24,4514.25,4626.5,4479.75,4612.0,4626.5,4556.25,4556.5,4479.75
2022-10-25,4546.5,4678.75,4533.25,4654.75,4678.75,4611.5,4561.5,4533.25
2022-10-26,4584.25,4702.0,4567.5,4652.75,4702.0,4638.75,4597.25,4567.5
2022-10-27,4587.5,4675.25,4577.5,4587.75,4675.25,4580.5,4611.25,4577.5
2022-10-28,4541.5,4721.0,4520.0,4721.0,4721.0,4621.0,4571.25,4520.0
2022-10-31,4654.75,4709.0,4627.25,4687.0,4709.0,4676.75,4658.0,4627.25
2022-11-01,4627.25,4728.75,4624.25,4662.0,4728.75,4657.0,4671.25,4624.25
2022-11-02,4606.25,4711.5,4564.75,4569.0,4711.5,4564.75,4624.75,4597.75
2022-11-03,4510.0,4563.0,4469.5,4535.75,4563.0,4508.75,4525.75,4469.5
2022-11-04,4467.25,4610.0,4454.25,4579.25,4610.0,4519.75,4526.5,4454.25
2022-11-07,4493.25,4626.25,4481.5,4619.25,4626.25,4575.75,4548.25,4481.5
2022-11-08,4556.0,4671.5,4543.25,4632.0,4671.5,4597.25,4578.0,4543.25
2022-11-09,4575.75,4630.25,4554.25,4562.25,4630.25,4554.5,4592.0,4554.25
2022-11-10,4500.25,4771.5,4494.75,4765.0,4771.5,4675.25,4627.75,4494.75
2022-11-11,4716.25,4814.25,4700.5,4805.0,4814.25,4755.5,4740.75,4700.5
2022-11-14,4727.25,4822.0,4720.25,4780.25,4822.0,4768.5,4739.75,4720.25
2022-11-15,4718.0,4843.25,4715.0,4801.5,4843.25,4764.5,4794.0,4715.0
2022-11-16,4735.25,4797.25,4723.75,4783.25,4797.25,4766.5,4759.0,4723.75
2022-11-17,4720.5,4767.0,4656.75,4757.5,4767.0,4718.25,4733.5,4656.75
2022-11-18,4703.75,4796.25,4686.75,4774.25,4796.25,4747.0,4737.25,4686.75
2022-11-21,4715.75,4775.0,4691.25,4764.5,4775.0,4742.0,4725.25,4691.25
2022-11-22,4701.0,4817.0,4688.5,4813.75,4817.0,4767.25,4722.5,4688.5
2022-11-23,4753.25,4844.0,4745.25,4840.25,4844.0,4807.75,4765.0,4745.25
2022-11-25,4782.0,4843.75,4771.25,4838.75,4843.75,4829.75,4792.5,4771.25
2022-11-28,4763.5,4822.25,4735.5,4777.0,4822.25,4764.75,4767.25,4735.5
2022-11-29,4715.25,4786.25,4709.25,4762.5,4786.25,4745.75,4733.5,4709.25
2022-11-30,4705.5,4892.25,4699.75,4892.0,4892.25,4747.25,4723.25,4699.75
2022-12-01,4837.75,4914.5,4815.25,4884.25,4914.5,4859.0,4848.0,4815.25
