t,o,h,l,c,v
2026-07-10 15:27:00-05:00,7623.25,7623.75,7623.0,7623.5,634.0
2026-07-10 15:28:00-05:00,7623.5,7625.0,7623.5,7624.75,809.0
2026-07-10 15:29:00-05:00,7625.0,7625.25,7624.75,7624.75,796.0
2026-07-10 15:30:00-05:00,7624.75,7626.0,7624.75,7625.25,615.0
2026-07-10 15:31:00-05:00,7625.0,7625.0,7624.25,7624.5,223.0
2026-07-10 15:32:00-05:00,7624.25,7624.75,7624.0,7624.75,166.0
2026-07-10 15:33:00-05:00,7624.5,7624.75,7624.5,7624.75,68.0
2026-07-10 15:34:00-05:00,7624.5,7625.0,7624.5,7625.0,120.0
2026-07-10 15:35:00-05:00,7625.0,7625.25,7624.5,7625.0,153.0
2026-07-10 15:36:00-05:00,7625.0,7625.0,7624.75,7624.75,119.0
2026-07-10 15:37:00-05:00,7624.5,7624.75,7624.5,7624.5,52.0
2026-07-10 15:38:00-05:00,7624.75,7625.25,7624.75,7625.25,157.0
2026-07-10 15:39:00-05:00,7625.25,7625.25,7625.0,7625.25,138.0
2026-07-10 15:40:00-05:00,7625.0,7625.25,7624.75,7625.0,58.0
2026-07-10 15:41:00-05:00,7625.0,7625.5,7624.75,7625.25,197.0
2026-07-10 15:42:00-05:00,7625.5,7626.0,7625.25,7625.75,145.0
2026-07-10 15:43:00-05:00,7625.75,7626.0,7625.5,7625.75,179.0
2026-07-10 15:44:00-05:00,7625.75,7626.0,7625.25,7625.75,521.0
2026-07-10 15:45:00-05:00,7625.5,7625.75,7625.5,7625.75,134.0
2026-07-10 15:46:00-05:00,7625.75,7626.5,7625.75,7626.0,317.0
2026-07-10 15:47:00-05:00,7626.0,7627.25,7624.75,7626.0,824.0
2026-07-10 15:48:00-05:00,7626.0,7626.25,7626.0,7626.0,165.0
2026-07-10 15:49:00-05:00,7626.0,7626.75,7626.0,7626.5,405.0
2026-07-10 15:50:00-05:00,7626.5,7627.25,7626.5,7627.0,418.0
2026-07-10 15:51:00-05:00,7627.25,7627.5,7626.75,7627.0,286.0
2026-07-10 15:52:00-05:00,7626.75,7627.25,7626.75,7627.25,158.0
2026-07-10 15:53:00-05:00,7627.0,7627.5,7627.0,7627.25,237.0
2026-07-10 15:54:00-05:00,7627.25,7627.5,7627.0,7627.25,362.0
2026-07-10 15:55:00-05:00,7627.25,7628.75,7626.75,7627.0,565.0
2026-07-10 15:56:00-05:00,7627.0,7627.25,7626.5,7626.5,400.0
2026-07-10 15:57:00-05:00,7626.5,7627.0,7625.5,7625.75,406.0
2026-07-10 15:58:00-05:00,7625.5,7626.0,7624.75,7625.75,496.0
2026-07-10 15:59:00-05:00,7625.75,7627.0,7625.0,7626.0,835.0
