Session,setup,dir,fill_h,net
2024-01-04,2E,L,10.75,-205.0
2024-01-04,2E,L,10.58,-205.0
2024-01-05,2E,L,9.58,-205.0
2024-01-05,2E,S,12.42,-205.0
2024-01-08,2E,S,23.08,-205.0
2024-01-08,2E,S,22.25,-205.0
2024-01-08,2E,S,0.08,-205.0
2024-01-09,2E,S,20.25,-205.0
2024-01-09,2E,S,0.67,-205.0
2024-01-09,f2EL,S,2.42,-205.0
2024-01-09,2E,L,11.75,-205.0
2024-01-10,2E,L,19.0,-205.0
2024-01-10,2E,L,4.08,-205.0
2024-01-11,f2EL,S,18.08,-205.0
2024-01-11,2E,L,4.5,-205.0
2024-01-11,2E,L,4.58,-205.0
2024-01-11,2E,L,23.42,-205.0
2024-01-11,2E,S,4.42,-205.0
2024-01-11,2E,S,6.0,-205.0
2024-01-11,2E,S,12.17,-205.0
2024-01-11,2E,L,12.58,620.0
2024-01-11,2E,L,14.17,157.5
2024-01-12,2E,S,0.5,-205.0
2024-01-12,2E,S,6.33,-205.0
2024-01-15,2E,L,22.0,-205.0
2024-01-15,2E,L,10.67,57.5
2024-01-16,f2EL,S,17.92,-205.0
2024-01-16,2E,S,2.92,-205.0
2024-01-16,2E,L,9.67,-205.0
2024-01-16,2E,S,12.0,-205.0
2024-01-17,2E,S,0.83,-205.0
2024-01-17,2E,S,2.0,-205.0
2024-01-17,2E,S,8.5,-205.0
2024-01-17,2E,S,14.58,-205.0
2024-01-18,2E,L,3.67,-205.0
2024-01-18,2E,S,11.58,-205.0
2024-01-19,2E,L,23.58,2782.5
2024-01-19,2E,L,6.33,-205.0
2024-01-19,f2EL,S,8.42,-205.0
2024-01-19,f2EL,S,14.67,-205.0
2024-01-22,2E,S,17.58,-205.0
2024-01-22,2E,S,10.92,207.5
2024-01-23,2E,L,18.17,-205.0
2024-01-23,2E,S,19.83,-205.0
2024-01-23,2E,L,2.08,-205.0
2024-01-23,2E,S,10.75,-205.0
2024-01-23,2E,S,11.25,-205.0
2024-01-23,2E,L,14.75,532.5
2024-01-24,f2EL,S,18.42,-205.0
2024-01-24,2E,L,14.17,-205.0
2024-01-24,2E,L,0.5,-205.0
2024-01-24,2E,L,2.33,-205.0
2024-01-24,2E,L,3.17,-205.0
2024-01-24,2E,S,14.08,595.0
2024-01-24,2E,S,15.92,-142.5
2024-01-25,2E,L,18.0,-205.0
2024-01-25,2E,L,15.92,-130.0
2024-01-26,f2EL,S,17.92,-205.0
2024-01-26,2E,S,21.75,-205.0
2024-01-26,2E,S,12.33,-205.0
2024-01-26,2E,S,13.33,-205.0
2024-01-29,2E,S,10.0,-205.0
2024-01-29,2E,L,15.92,7.5
2024-01-30,2E,S,18.25,-205.0
2024-01-30,2E,S,2.0,-205.0
2024-01-30,2E,S,8.0,-205.0
2024-01-30,2E,S,10.08,-205.0
2024-01-31,2E,L,2.92,-205.0
2024-01-31,2E,L,2.75,-205.0
2024-01-31,2E,S,4.33,-205.0
2024-02-01,2E,L,19.25,-205.0
2024-02-01,2E,L,23.75,-205.0
2024-02-01,2E,L,3.0,-205.0
2024-02-01,2E,L,3.67,-205.0
2024-02-01,2E,L,12.58,-205.0
2024-02-02,2E,L,20.17,-205.0
2024-02-02,2E,S,8.33,-205.0
2024-02-05,2E,S,22.83,-205.0
2024-02-06,2E,L,4.0,-205.0
2024-02-06,2E,L,21.83,-205.0
2024-02-06,2E,L,0.42,-205.0
2024-02-06,2E,L,23.83,-205.0
2024-02-06,2E,S,6.67,-205.0
2024-02-06,2E,L,7.58,-205.0
2024-02-07,f2EL,S,18.0,-205.0
2024-02-07,2E,S,5.92,-205.0
2024-02-07,2E,L,10.25,-205.0
2024-02-07,2E,L,12.42,57.5
2024-02-07,2E,L,13.17,-205.0
2024-02-08,2E,L,18.25,-205.0
2024-02-08,2E,S,6.17,-205.0
2024-02-08,2E,S,9.42,-205.0
2024-02-08,2E,L,13.25,-205.0
2024-02-09,2E,L,6.83,-205.0
2024-02-09,2E,L,14.67,107.5
2024-02-12,2E,S,13.75,307.5
2024-02-13,2E,S,7.5,2670.0
2024-02-13,2E,S,4.5,2557.5
2024-02-13,2E,S,7.08,-205.0
2024-02-13,2E,S,6.67,-205.0
2024-02-13,2E,S,8.67,-205.0
2024-02-13,2E,S,13.75,-205.0
2024-02-14,2E,L,11.08,2195.0
2024-02-14,2E,L,2.17,-205.0
2024-02-14,2E,L,10.0,-205.0
2024-02-14,2E,L,4.67,-205.0
2024-02-14,2E,L,7.67,-205.0
2024-02-15,2E,L,0.0,1657.5
2024-02-15,2E,L,3.0,-205.0
2024-02-15,f2EL,S,4.58,-205.0
2024-02-15,f2EL,S,8.42,-205.0
2024-02-15,f2EL,S,10.42,-205.0
2024-02-15,2E,L,12.83,632.5
2024-02-15,2E,L,13.83,-205.0
2024-02-16,f2EL,S,23.83,-205.0
2024-02-16,2E,L,1.92,-205.0
2024-02-19,2E,L,9.67,-17.5
2024-02-19,2E,S,10.58,-5.0
2024-02-20,2E,S,19.25,1257.5
2024-02-20,2E,S,5.5,-205.0
2024-02-20,f2EL,S,9.5,-205.0
2024-02-21,f2EL,S,9.75,-205.0
2024-02-22,2E,L,19.33,-205.0
2024-02-22,2E,S,4.5,-205.0
2024-02-22,2E,L,5.83,-205.0
2024-02-23,2E,L,21.08,-205.0
2024-02-23,2E,L,23.83,-205.0
2024-02-23,2E,S,1.75,-205.0
2024-02-23,2E,S,2.58,-205.0
2024-02-23,2E,S,4.25,-205.0
2024-02-23,2E,L,5.5,-205.0
2024-02-23,2E,L,9.92,-205.0
2024-02-23,2E,L,9.25,-205.0
2024-02-23,2E,S,10.75,-205.0
2024-02-26,2E,S,2.08,-205.0
2024-02-26,2E,L,6.08,-205.0
2024-02-26,2E,L,6.0,-205.0
2024-02-26,2E,S,13.33,-205.0
2024-02-27,2E,L,2.25,-205.0
2024-02-27,2E,L,2.42,-205.0
2024-02-27,2E,L,4.17,-205.0
2024-02-28,2E,S,19.25,945.0
2024-02-28,2E,L,22.5,-205.0
2024-02-28,2E,S,4.75,-205.0
2024-02-28,2E,L,10.5,-205.0
2024-02-29,2E,S,18.08,-205.0
2024-02-29,2E,L,20.5,-205.0
2024-02-29,2E,L,0.67,-205.0
2024-02-29,2E,S,1.17,-205.0
2024-03-01,2E,S,18.0,-205.0
2024-03-01,2E,L,20.58,-205.0
2024-03-01,2E,L,21.58,-205.0
2024-03-01,2E,L,2.17,-205.0
2024-03-01,2E,L,1.75,-205.0
2024-03-01,2E,S,5.17,-205.0
2024-03-04,f2EL,S,18.0,-205.0
2024-03-04,2E,S,4.33,-205.0
2024-03-04,2E,L,10.17,-205.0
2024-03-04,2E,L,12.0,-205.0
2024-03-04,2E,L,13.33,-205.0
2024-03-05,2E,S,1.0,1770.0
2024-03-05,2E,S,1.83,1745.0
2024-03-05,f2EL,S,2.92,-205.0
2024-03-06,2E,L,3.75,-205.0
2024-03-06,2E,L,4.67,-205.0
2024-03-06,2E,L,4.92,-205.0
2024-03-06,2E,S,13.25,-205.0
2024-03-06,2E,S,13.75,-205.0
2024-03-07,f2EL,S,17.92,-205.0
2024-03-07,2E,L,8.08,1207.5
2024-03-07,2E,L,10.33,-205.0
2024-03-07,2E,L,11.75,-205.0
2024-03-07,2E,L,13.67,-205.0
2024-03-07,2E,L,14.92,-205.0
2024-03-08,f2EL,S,18.08,-205.0
2024-03-08,2E,L,23.25,-205.0
2024-03-08,2E,L,3.0,-205.0
2024-03-08,2E,L,3.58,-205.0
2024-03-08,2E,S,6.17,-205.0
2024-03-08,2E,S,6.75,-205.0
2024-03-08,f2EL,S,9.75,-205.0
2024-03-11,2E,S,22.42,-42.5
2024-03-11,2E,S,23.92,-205.0
2024-03-11,2E,S,4.08,-205.0
2024-03-11,2E,S,7.83,-205.0
2024-03-11,2E,S,10.08,-205.0
2024-03-12,2E,L,3.42,-205.0
2024-03-12,2E,S,4.0,-205.0
2024-03-12,2E,S,12.08,-205.0
2024-03-12,2E,L,14.5,-130.0
2024-03-12,2E,L,14.92,-117.5
2024-03-12,2E,L,15.92,-117.5
2024-03-13,2E,S,4.25,-205.0
2024-03-13,2E,S,15.75,-17.5
2024-03-15,2E,L,20.33,-205.0
2024-03-18,2E,L,3.5,1082.5
2024-03-18,2E,L,2.42,957.5
2024-03-18,2E,L,2.42,945.0
2024-03-18,f2EL,S,2.25,-205.0
2024-03-18,2E,L,4.83,745.0
2024-03-18,2E,L,7.83,-205.0
2024-03-18,2E,L,10.42,-205.0
2024-03-19,2E,L,8.92,-205.0
2024-03-19,2E,L,11.0,1207.5
2024-03-19,2E,L,15.92,-42.5
2024-03-20,2E,S,2.0,-205.0
2024-03-20,2E,S,21.92,-205.0
2024-03-20,2E,S,1.33,-205.0
2024-03-20,2E,S,4.92,-205.0
2024-03-20,2E,S,8.25,-205.0
2024-03-20,2E,L,10.5,-205.0
2024-03-20,2E,L,14.92,695.0
2024-03-21,2E,L,14.92,357.5
2024-03-21,2E,L,22.67,-205.0
2024-03-21,2E,L,4.08,-205.0
2024-03-21,2E,L,0.0,-205.0
2024-03-21,2E,L,4.0,-205.0
2024-03-21,2E,L,1.0,-205.0
2024-03-21,2E,L,1.75,-205.0
2024-03-21,2E,L,3.42,-205.0
2024-03-21,2E,S,4.83,-205.0
2024-03-21,2E,S,6.08,-205.0
2024-03-21,2E,L,8.5,-205.0
2024-03-22,2E,S,23.17,-205.0
2024-03-22,2E,S,22.25,-205.0
2024-03-22,2E,S,3.17,-205.0
2024-03-22,2E,L,4.33,-205.0
2024-03-22,2E,L,4.75,-205.0
2024-03-22,2E,S,10.75,-205.0
2024-03-22,2E,L,14.0,-205.0
2024-03-25,2E,S,0.67,-205.0
2024-03-25,2E,S,2.33,-205.0
2024-03-25,2E,S,8.5,-205.0
2024-03-26,2E,L,20.42,-205.0
2024-03-26,2E,L,7.5,-205.0
2024-03-26,2E,L,6.42,-205.0
2024-03-26,2E,L,6.17,-205.0
2024-03-27,2E,L,20.33,-205.0
2024-03-27,2E,L,20.58,-205.0
2024-03-27,2E,L,2.25,-205.0
2024-03-27,2E,L,1.25,-205.0
2024-03-27,f2EL,S,2.83,-205.0
2024-03-27,2E,S,10.58,-205.0
2024-03-27,2E,S,11.25,-205.0
2024-04-01,f2EL,S,9.25,545.0
2024-04-01,2E,L,14.25,-205.0
2024-04-02,2E,S,19.17,-205.0
2024-04-02,2E,L,22.67,-205.0
2024-04-02,2E,L,1.83,-205.0
2024-04-02,2E,S,9.0,-205.0
2024-04-02,2E,S,9.33,-205.0
2024-04-02,2E,S,10.08,-205.0
2024-04-03,2E,S,7.17,-205.0
2024-04-03,2E,S,7.0,-205.0
2024-04-03,2E,S,22.67,-205.0
2024-04-03,2E,S,22.67,-205.0
2024-04-03,2E,S,2.0,-205.0
2024-04-03,2E,S,2.0,-205.0
2024-04-03,f2EL,S,8.17,-205.0
2024-04-03,2E,L,9.0,-205.0
2024-04-04,2E,S,15.92,-17.5
2024-04-05,2E,L,7.5,-205.0
2024-04-05,2E,L,2.25,-205.0
2024-04-05,2E,L,7.5,-205.0
2024-04-05,2E,L,3.92,-205.0
2024-04-05,2E,L,4.25,-205.0
2024-04-05,2E,L,7.25,-205.0
2024-04-05,2E,L,9.17,-205.0
2024-04-05,2E,L,10.33,870.0
2024-04-05,2E,S,13.42,-205.0
2024-04-08,2E,S,20.25,-205.0
2024-04-08,2E,S,14.25,-205.0
2024-04-09,2E,S,20.5,-205.0
2024-04-09,2E,S,21.92,-205.0
2024-04-09,2E,L,5.33,-205.0
2024-04-09,2E,L,8.58,-205.0
2024-04-09,2E,L,8.5,-205.0
2024-04-09,2E,L,15.75,-30.0
2024-04-10,2E,S,19.17,-205.0
2024-04-11,2E,L,2.67,-205.0
2024-04-11,2E,L,1.08,-205.0
2024-04-11,2E,L,23.17,-205.0
2024-04-11,2E,S,7.25,-205.0
2024-04-11,2E,L,8.5,-205.0
2024-04-11,2E,S,10.42,-205.0
2024-04-12,2E,S,5.67,3357.5
2024-04-12,2E,S,7.08,3082.5
2024-04-12,2E,S,8.92,2245.0
2024-04-12,2E,S,10.17,-205.0
2024-04-12,2E,L,15.75,-117.5
2024-04-15,2E,L,18.42,-205.0
2024-04-15,2E,L,19.0,-205.0
2024-04-15,2E,L,0.75,-205.0
2024-04-15,2E,L,1.83,-205.0
2024-04-15,2E,L,7.08,-205.0
2024-04-15,2E,L,8.5,-205.0
2024-04-15,2E,S,9.58,4082.5
2024-04-15,2E,S,9.92,-205.0
2024-04-15,f2EL,S,14.25,-205.0
2024-04-16,2E,S,20.92,-205.0
2024-04-16,2E,S,22.5,-205.0
2024-04-16,2E,S,13.0,-205.0
2024-04-17,2E,S,1.58,-205.0
2024-04-17,2E,S,11.0,-205.0
2024-04-17,2E,S,11.5,-205.0
2024-04-18,2E,L,1.67,-205.0
2024-04-18,2E,S,5.5,-205.0
2024-04-18,2E,S,11.5,1470.0
2024-04-18,2E,S,12.83,-205.0
2024-04-19,2E,S,7.33,-205.0
2024-04-19,2E,S,6.67,-205.0
2024-04-19,2E,S,19.67,-205.0
2024-04-19,2E,S,21.33,-205.0
2024-04-19,2E,S,21.75,-205.0
2024-04-19,2E,L,2.42,-205.0
2024-04-19,2E,L,4.08,-205.0
2024-04-19,2E,L,5.0,-205.0
2024-04-19,2E,L,8.42,-205.0
2024-04-19,f2EL,S,10.58,-205.0
2024-04-22,2E,L,13.25,-205.0
2024-04-22,2E,S,15.42,-205.0
2024-04-23,f2EL,S,13.5,-205.0
2024-04-23,2E,L,15.92,-5.0
2024-04-24,2E,L,2.25,-205.0
2024-04-24,2E,L,20.5,-205.0
2024-04-24,2E,L,21.83,-205.0
2024-04-24,2E,L,22.83,-205.0
2024-04-24,2E,L,1.0,-205.0
2024-04-24,2E,S,2.83,-205.0
2024-04-24,2E,L,7.17,-205.0
2024-04-24,2E,S,11.17,-205.0
2024-04-25,2E,S,1.67,-205.0
2024-04-25,2E,S,2.25,-205.0
2024-04-25,2E,S,6.67,-205.0
2024-04-26,2E,S,19.25,-205.0
2024-04-26,2E,L,21.67,-205.0
2024-04-26,2E,L,0.0,-205.0
2024-04-26,2E,S,5.25,-205.0
2024-04-26,2E,L,9.83,-205.0
2024-04-29,2E,L,1.83,-205.0
2024-04-29,2E,L,20.58,-205.0
2024-04-29,2E,L,21.08,-205.0
2024-04-29,2E,L,21.92,-205.0
2024-04-29,2E,S,2.08,-205.0
2024-04-29,2E,S,4.75,-205.0
2024-04-29,2E,S,5.58,-205.0
2024-04-30,2E,S,18.75,4507.5
2024-04-30,f2EL,S,3.17,-205.0
2024-04-30,2E,S,14.75,-205.0
2024-04-30,2E,S,15.5,-17.5
2024-05-01,2E,L,0.33,-205.0
2024-05-01,2E,L,0.25,-205.0
2024-05-01,2E,S,5.33,-205.0
2024-05-01,2E,S,9.33,-205.0
2024-05-01,2E,S,11.5,-205.0
2024-05-01,2E,S,15.75,-205.0
2024-05-02,2E,S,17.58,-205.0
2024-05-02,2E,L,3.5,-205.0
2024-05-02,2E,L,3.42,-205.0
2024-05-02,2E,L,5.08,-205.0
2024-05-02,2E,L,6.33,-205.0
2024-05-02,f2EL,S,9.0,-205.0
2024-05-03,f2EL,S,21.92,-205.0
2024-05-03,2E,L,5.58,-205.0
2024-05-03,2E,L,11.42,-205.0
2024-05-06,2E,S,2.25,-205.0
2024-05-06,2E,L,2.33,2182.5
2024-05-06,2E,L,6.25,1695.0
2024-05-06,2E,L,6.5,1670.0
2024-05-06,2E,L,8.5,1495.0
2024-05-06,2E,L,9.75,-205.0
2024-05-06,2E,S,10.42,-205.0
2024-05-06,2E,L,13.92,-205.0
2024-05-07,2E,L,10.75,-205.0
2024-05-07,2E,S,14.0,-205.0
2024-05-08,f2EL,S,19.75,-205.0
2024-05-08,2E,S,22.67,-205.0
2024-05-08,2E,S,22.58,-205.0
2024-05-08,2E,S,9.0,-205.0
2024-05-08,2E,S,8.42,-205.0
2024-05-09,2E,L,7.92,-205.0
2024-05-09,2E,L,10.5,-205.0
2024-05-10,2E,S,22.25,-205.0
2024-05-10,2E,S,23.5,-205.0
2024-05-10,2E,L,2.67,-205.0
2024-05-10,2E,L,5.0,-205.0
2024-05-10,2E,S,10.92,-205.0
2024-05-10,2E,S,11.33,-205.0
2024-05-13,2E,L,19.08,-205.0
2024-05-13,2E,L,22.0,-205.0
2024-05-13,2E,L,1.92,-205.0
2024-05-13,2E,L,8.58,-205.0
2024-05-13,2E,S,13.08,-205.0
2024-05-14,2E,L,19.67,-205.0
2024-05-14,2E,L,7.5,-205.0
2024-05-14,2E,L,4.58,-205.0
2024-05-14,2E,L,4.25,-205.0
2024-05-14,2E,L,6.5,-205.0
2024-05-14,2E,L,6.42,-205.0
2024-05-14,2E,L,14.25,70.0
2024-05-14,2E,L,14.83,-205.0
2024-05-15,2E,L,23.5,-205.0
2024-05-15,2E,L,22.67,-205.0
2024-05-15,2E,L,12.58,-205.0
2024-05-16,2E,L,19.58,-205.0
2024-05-16,2E,L,0.0,-205.0
2024-05-16,f2EL,S,11.33,-205.0
2024-05-17,2E,S,23.5,-205.0
2024-05-17,2E,L,7.17,-205.0
2024-05-17,2E,L,10.25,-205.0
2024-05-17,f2EL,S,11.67,-205.0
2024-05-20,2E,L,7.33,-205.0
2024-05-20,2E,S,8.0,-205.0
2024-05-20,2E,L,9.92,-205.0
2024-05-21,2E,L,0.83,-205.0
2024-05-21,2E,L,6.33,-205.0
2024-05-21,2E,L,6.92,-205.0
2024-05-21,2E,L,10.67,-205.0
2024-05-21,f2EL,S,13.58,-205.0
2024-05-21,2E,L,15.92,-5.0
2024-05-23,2E,L,8.75,-205.0
2024-05-23,2E,L,8.5,-205.0
2024-05-23,2E,L,22.83,-205.0
2024-05-23,2E,S,5.92,-205.0
2024-05-23,2E,S,2.33,-205.0
2024-05-23,2E,L,8.5,-205.0
2024-05-23,2E,L,8.33,-205.0
2024-05-23,2E,L,8.08,-205.0
2024-05-24,2E,S,2.0,-205.0
2024-05-24,2E,L,4.58,1182.5
2024-05-24,2E,L,10.92,-205.0
2024-05-27,f2EL,S,18.33,-205.0
2024-05-27,2E,S,23.33,-205.0
2024-05-27,2E,L,2.42,670.0
2024-05-27,2E,L,5.92,682.5
2024-05-28,2E,L,4.42,-205.0
2024-05-28,2E,S,13.25,-205.0
2024-05-28,2E,S,14.25,-205.0
2024-05-29,2E,L,18.25,-205.0
2024-05-29,2E,S,20.08,2207.5
2024-05-29,2E,S,23.25,1882.5
2024-05-29,2E,S,1.42,1682.5
2024-05-30,2E,L,19.25,-205.0
2024-05-30,2E,L,6.92,-205.0
2024-05-30,2E,L,8.0,-205.0
2024-05-30,2E,L,11.58,-205.0
2024-05-30,2E,S,14.0,807.5
2024-05-30,2E,S,15.92,-92.5
2024-05-31,2E,S,22.25,-205.0
2024-05-31,f2EL,S,23.5,-205.0
2024-05-31,2E,L,8.17,-205.0
2024-05-31,2E,S,11.83,-205.0
2024-05-31,2E,L,13.42,3445.0
2024-05-31,2E,L,15.92,-17.5
2024-06-03,2E,L,20.08,-205.0
2024-06-03,2E,L,2.17,-205.0
2024-06-03,2E,L,4.58,-205.0
2024-06-03,2E,L,7.25,-205.0
2024-06-03,2E,S,10.58,-205.0
2024-06-03,2E,S,12.25,-205.0
2024-06-04,2E,L,18.42,-205.0
2024-06-04,2E,L,18.42,-205.0
2024-06-04,2E,S,20.58,-205.0
2024-06-04,f2EL,S,4.0,-205.0
2024-06-04,2E,L,8.17,-205.0
2024-06-04,2E,S,11.42,-205.0
2024-06-05,2E,L,0.83,-205.0
2024-06-05,2E,L,11.92,-205.0
2024-06-06,2E,L,23.08,-205.0
2024-06-06,2E,L,7.25,-205.0
2024-06-06,2E,S,8.17,-205.0
2024-06-07,2E,L,18.58,-205.0
2024-06-07,2E,L,2.58,-205.0
2024-06-07,2E,L,1.08,-205.0
2024-06-07,2E,S,3.0,-205.0
2024-06-07,2E,S,6.5,-205.0
2024-06-10,2E,L,1.0,-205.0
2024-06-10,2E,S,2.58,-205.0
2024-06-10,2E,S,5.0,-205.0
2024-06-11,2E,S,1.0,-205.0
2024-06-11,2E,S,20.33,-205.0
2024-06-11,2E,S,22.92,-205.0
2024-06-11,2E,S,5.92,-205.0
2024-06-11,2E,S,7.0,-205.0
2024-06-11,2E,L,13.83,-205.0
2024-06-13,2E,L,0.0,-205.0
2024-06-13,2E,S,4.0,-205.0
2024-06-13,2E,S,5.92,-205.0
2024-06-13,2E,L,7.92,-205.0
2024-06-14,2E,L,23.5,-205.0
2024-06-14,2E,S,12.08,-205.0
2024-06-14,2E,S,8.58,-205.0
2024-06-14,2E,L,7.08,1232.5
2024-06-17,2E,L,19.08,-205.0
2024-06-17,2E,L,2.75,-205.0
2024-06-17,2E,L,9.92,2295.0
2024-06-17,2E,L,13.67,-205.0
2024-06-18,2E,S,0.08,-205.0
2024-06-18,2E,S,2.5,-205.0
2024-06-20,2E,L,21.58,-205.0
2024-06-20,2E,L,7.67,-205.0
2024-06-20,2E,L,1.0,-205.0
2024-06-20,2E,L,1.5,-205.0
2024-06-20,2E,L,3.0,-205.0
2024-06-20,f2EL,S,14.33,-205.0
2024-06-21,2E,L,18.67,-205.0
2024-06-21,2E,S,4.67,-205.0
2024-06-21,2E,S,4.33,-205.0
2024-06-21,2E,S,9.5,-205.0
2024-06-21,2E,S,13.5,-205.0
2024-06-24,2E,S,21.42,-205.0
2024-06-24,2E,L,4.08,-205.0
2024-06-24,2E,S,8.83,-205.0
2024-06-24,2E,S,8.0,-205.0
2024-06-24,2E,S,8.75,-205.0
2024-06-24,2E,S,15.92,-17.5
2024-06-25,2E,L,2.08,-205.0
2024-06-25,2E,L,1.0,-205.0
2024-06-25,2E,L,5.0,-205.0
2024-06-25,2E,L,5.67,-205.0
2024-06-25,2E,L,13.92,245.0
2024-06-26,2E,L,22.58,-205.0
2024-06-26,2E,L,22.42,-205.0
2024-06-26,2E,L,2.08,-205.0
2024-06-26,2E,L,2.08,-205.0
2024-06-26,2E,L,1.92,-205.0
2024-06-27,2E,L,5.17,-205.0
2024-06-27,2E,L,6.0,-205.0
2024-06-27,2E,L,8.5,-205.0
2024-06-27,2E,L,9.67,-205.0
2024-06-28,2E,L,19.67,-205.0
2024-06-28,2E,L,22.25,-205.0
2024-06-28,2E,L,2.75,-205.0
2024-06-28,2E,L,7.5,-205.0
2024-06-28,2E,L,5.0,-205.0
2024-06-28,2E,L,9.75,-205.0
2024-06-28,2E,S,12.42,832.5
2024-06-28,2E,S,13.67,107.5
2024-07-01,2E,S,19.58,-205.0
2024-07-01,2E,L,20.58,-205.0
2024-07-01,2E,L,22.42,-205.0
2024-07-01,2E,S,0.17,-205.0
2024-07-01,2E,S,4.83,-205.0
2024-07-01,2E,S,9.83,-205.0
2024-07-01,2E,S,10.58,-205.0
2024-07-01,f2EL,S,12.33,-205.0
2024-07-02,2E,S,20.17,-205.0
2024-07-02,2E,S,22.33,-205.0
2024-07-03,2E,S,8.33,-205.0
2024-07-03,2E,L,9.25,-205.0
2024-07-04,2E,S,22.5,-205.0
2024-07-05,2E,L,11.42,-205.0
2024-07-05,2E,L,13.58,-67.5
2024-07-08,2E,L,22.17,732.5
2024-07-08,2E,L,11.08,507.5
2024-07-08,2E,L,10.58,-205.0
2024-07-08,2E,L,8.42,-205.0
2024-07-08,2E,S,10.5,-42.5
2024-07-08,2E,S,10.92,-205.0
2024-07-08,2E,S,12.42,-205.0
2024-07-09,2E,L,19.83,-205.0
2024-07-09,2E,L,0.92,-205.0
2024-07-09,2E,L,9.08,-205.0
2024-07-10,2E,L,20.92,2545.0
2024-07-10,2E,L,20.33,-205.0
2024-07-10,2E,L,6.0,2282.5
2024-07-10,2E,L,6.25,2257.5
2024-07-10,2E,L,12.5,882.5
2024-07-10,2E,L,13.25,707.5
2024-07-10,2E,L,15.58,-17.5
2024-07-11,2E,S,7.42,-205.0
2024-07-11,2E,L,14.0,-205.0
2024-07-12,2E,L,2.08,-205.0
2024-07-15,f2EL,S,11.0,732.5
2024-07-15,2E,S,12.92,-205.0
2024-07-16,2E,S,3.83,-205.0
2024-07-16,2E,L,14.33,145.0
2024-07-17,2E,S,9.58,-205.0
2024-07-18,2E,S,23.92,-205.0
2024-07-18,2E,S,5.83,-205.0
2024-07-18,f2EL,S,10.75,-205.0
2024-07-18,2E,S,14.08,-205.0
2024-07-19,2E,L,20.25,-205.0
2024-07-19,2E,S,3.25,-205.0
2024-07-19,2E,S,11.08,-205.0
2024-07-19,2E,S,13.08,-205.0
2024-07-22,2E,L,19.0,-205.0
2024-07-22,2E,L,3.08,1882.5
2024-07-22,2E,L,4.25,1770.0
2024-07-22,2E,L,8.42,-205.0
2024-07-23,f2EL,S,19.0,-205.0
2024-07-23,2E,L,6.67,-205.0
2024-07-23,f2EL,S,11.17,-205.0
2024-07-24,2E,S,1.08,4395.0
2024-07-24,2E,S,2.25,4032.5
2024-07-24,2E,S,4.67,-205.0
2024-07-24,2E,S,8.42,-205.0
2024-07-24,2E,S,9.92,1670.0
2024-07-24,2E,S,11.25,-205.0
2024-07-24,2E,S,11.75,-205.0
2024-07-24,2E,S,14.08,-205.0
2024-07-25,2E,S,18.42,-205.0
2024-07-25,2E,L,20.0,-205.0
2024-07-25,2E,L,12.5,-205.0
2024-07-25,2E,L,11.67,-205.0
2024-07-25,f2EL,S,13.0,2695.0
2024-07-26,2E,L,3.67,-205.0
2024-07-26,2E,L,4.67,-205.0
2024-07-29,2E,L,19.0,-205.0
2024-07-29,2E,L,20.33,-205.0
2024-07-29,2E,L,6.17,-205.0
2024-07-29,2E,L,7.0,-205.0
2024-07-29,2E,S,9.83,-205.0
2024-07-30,2E,S,23.33,-205.0
2024-07-30,2E,S,19.67,-205.0
2024-07-30,2E,S,21.08,-205.0
2024-07-30,2E,L,7.17,-205.0
2024-07-30,2E,L,14.92,-205.0
2024-07-31,2E,L,4.33,2382.5
2024-08-01,2E,S,17.67,-205.0
2024-08-01,2E,L,18.75,-205.0
2024-08-01,2E,L,5.5,-205.0
2024-08-01,f2EL,S,13.67,-205.0
2024-08-02,2E,S,18.58,5295.0
2024-08-02,2E,S,22.42,-205.0
2024-08-02,2E,S,3.08,-205.0
2024-08-02,2E,S,6.0,-205.0
2024-08-02,2E,S,6.67,-205.0
2024-08-05,2E,S,19.0,3707.5
2024-08-05,2E,S,19.75,-205.0
2024-08-05,2E,S,20.67,-205.0
2024-08-05,2E,S,23.58,2032.5
2024-08-05,2E,L,4.0,-205.0
2024-08-05,2E,L,11.08,-205.0
2024-08-05,2E,S,13.25,-205.0
2024-08-05,2E,S,14.67,-205.0
2024-08-06,2E,S,3.83,-205.0
2024-08-06,2E,S,5.0,-205.0
2024-08-06,2E,S,8.0,-205.0
2024-08-06,2E,S,15.42,957.5
2024-08-07,2E,L,20.25,-205.0
2024-08-07,2E,L,1.17,-205.0
2024-08-07,2E,L,22.58,-205.0
2024-08-07,2E,L,11.0,-205.0
2024-08-07,2E,L,5.17,-205.0
2024-08-08,2E,S,19.17,-205.0
2024-08-08,2E,S,3.17,-205.0
2024-08-08,2E,S,14.42,-205.0
2024-08-09,2E,S,20.17,-205.0
2024-08-09,2E,L,23.5,-205.0
2024-08-09,2E,S,8.0,-205.0
2024-08-12,2E,S,13.33,-205.0
2024-08-13,2E,L,1.0,-205.0
2024-08-13,2E,L,3.17,-205.0
2024-08-13,2E,L,7.5,-205.0
2024-08-13,2E,L,9.67,2170.0
2024-08-13,2E,L,12.67,-205.0
2024-08-13,2E,L,15.42,-205.0
2024-08-14,2E,S,7.0,-205.0
2024-08-15,2E,L,22.0,-205.0
2024-08-15,2E,L,23.75,-205.0
2024-08-15,2E,L,10.58,632.5
2024-08-15,2E,L,11.17,-205.0
