date,bl_1,bl_2,bl_3,bl_4,bl_5,bl_6,bl_7,bl_8,bl_9,bl_10
2026-05-15,29360.9,29501.44,29628.84,29160.18,29724.78,29397.34,28134.43,28438.14,28696.13,28811.64
2026-05-18,29293.44,30128.74,29002.36,28487.2,28952.49,28472.14,29647.03,29211.54,29810.82,29403.91
2026-05-19,29005.64,28811.23,29206.12,28442.92,28700.82,29401.44,28926.57,29169.82,28345.8,28751.94
2026-05-20,28917.98,30007.59,29572.79,29907.49,28799.45,29005.81,27866.91,29052.26,28087.91,29498.22
2026-05-21,28984.77,29909.49,29246.42,28811.82,29736.97,29095.83,29346.61,29158.55,28909.57,
2026-05-22,28517.12,29594.72,29061.06,28879.87,30454.09,30797.82,28719.51,30114.33,29421.93,30247.55
2026-05-26,30404.29,29913.97,30003.25,29611.77,29424.72,29745.69,29459.93,29680.57,29142.05,30096.69
2026-05-27,29593.28,30618.28,29259.54,30372.08,30318.12,29494.49,29960.22,30201.02,29862.89,29787.78
2026-05-28,29742.6,30328.31,30211.92,30612.43,30793.01,30431.45,29909.78,29987.16,30812.46,30408.45
2026-05-29,29912.28,29983.69,30617.27,30707.28,30898.33,29646.65,30497.15,30545.92,31102.79,30323.0
2026-06-01,30631.07,30120.01,30402.23,31134.27,30605.9,29891.84,30948.52,30810.07,31209.47,31620.47
2026-06-02,30609.14,30258.45,30207.01,31432.65,30947.53,29875.1,30399.49,31265.71,31007.96,30047.26
2026-06-03,30611.11,30984.99,30680.0,30187.8,29700.12,30303.89,31041.98,30948.81,31906.46,28970.89
2026-06-04,31022.76,30483.9,29804.52,30264.41,30017.12,29635.56,30532.1,31269.88,31285.73,29650.8
2026-06-05,28504.37,29283.82,30040.94,29793.48,28899.95,28149.58,28322.68,29180.41,29537.58,28534.54
2026-06-08,28555.72,29259.17,29099.2,30888.9,28779.59,29992.86,28911.22,29399.62,30180.7,30280.3
2026-06-09,29675.46,28356.76,29487.91,29507.92,29542.82,29697.26,28498.46,28974.53,29192.17,30031.02
2026-06-10,27630.09,28992.71,29158.69,27957.2,28007.51,28442.14,29875.28,29046.87,28104.88,27590.26
2026-06-11,30168.51,30545.5,29207.03,28475.69,29971.1,30089.11,28948.55,28796.68,29001.48,29264.45
2026-06-12,29183.85,29261.92,30331.98,29786.07,30077.42,29380.16,30275.38,30627.31,28756.03,29003.85
2026-06-15,30183.74,30389.55,31410.26,30996.03,30101.99,31200.15,30790.69,30249.79,29478.53,29165.79
2026-06-16,30406.48,30427.43,29281.38,29106.95,29389.66,30345.46,29457.46,29652.7,30051.77,30290.64
2026-06-17,29184.96,30177.56,29364.83,28969.08,29499.12,29676.85,29564.75,30151.09,30080.15,30588.72
2026-06-18,30175.24,31397.29,29218.15,31037.36,31437.21,31101.01,30352.83,30030.59,29548.72,29749.27
2026-06-22,30399.38,29997.18,29610.88,30595.1,30963.73,29891.41,30252.78,30832.35,31435.3,30158.21
2026-06-23,28830.15,30169.57,30105.12,29873.74,28449.25,29675.7,30079.28,28191.12,28618.24,29257.78
2026-06-24,29625.4,29194.29,28787.75,28996.04,30389.75,29823.77,30246.99,29941.66,28412.41,29404.54
2026-06-25,29825.91,29991.62,29419.07,29202.44,28711.96,29689.77,29324.9,28903.25,28481.66,29513.25
2026-06-26,29255.83,29870.22,30031.0,29502.27,28580.03,29910.15,28270.81,29116.34,28219.87,28310.64
2026-06-29,29886.86,30509.25,29291.39,30372.96,29762.64,28987.22,29241.99,29458.77,29489.76,30542.79
2026-06-30,30488.07,30217.46,31048.31,30831.69,29810.12,29546.03,30629.77,29209.93,29991.03,30413.62
2026-07-01,30524.85,29104.96,29807.58,30411.71,30148.46,29826.72,30272.35,30331.28,29876.04,29366.6
2026-07-02,28672.47,29254.32,28503.45,28387.78,30496.58,30398.62,29985.92,29203.52,28995.67,28592.53
2026-07-06,29186.37,29992.64,30409.14,28592.63,29221.36,29751.06,29787.99,29916.13,28085.22,28571.85
2026-07-07,29627.1,30089.5,28595.27,28699.77,30005.43,28509.21,28883.62,29811.58,29253.03,29861.22
2026-07-08,30318.95,29383.4,30100.3,29152.82,28592.97,28692.1,28809.09,29189.19,29239.25,29690.29
2026-07-09,28985.33,30080.56,29412.55,29636.46,29286.84,29190.19,30002.91,29785.24,29617.26,30041.03
2026-07-10,30259.83,30003.5,29821.25,29191.08,30748.58,28975.92,29437.97,29088.55,29403.2,29798.87
2026-07-13,30307.38,28437.6,30474.05,29845.63,29711.79,29514.62,28788.12,28995.78,29289.03,28397.31
2026-07-14,30014.35,30426.34,29597.89,28996.0,29210.4,29889.82,30800.74,30308.87,28641.64,28774.78
2026-07-15,29840.52,29926.06,28809.09,29497.79,29082.68,29437.33,30306.12,28428.7,29604.75,28151.65
2026-07-16,29398.54,29480.21,29321.16,28706.54,27639.69,28306.45,29809.34,29828.79,28751.65,29135.04
2026-07-17,28905.23,28322.8,29275.96,29042.27,28708.5,28147.79,29114.42,27758.49,28863.39,29301.52
2026-07-20,29048.58,28500.04,29664.56,28644.95,28560.79,27802.6,28150.69,28438.69,29190.06,29504.93
